"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"1357","2020-02-17 11:29:37-03","UEG","HUEG","4176","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Incógnito; Monteiro, G.","2006","07",NA,"Ramos, P.C.M.; Araújo, B.S.","s.n.","2005","10","15","Brasil","Goiás","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"Presença de acúleos no caule.; Mata seca","HUEG004176",NA,"Campus UEG","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"31830","auto",NA,NA,NA,NA,NA
"1358","2020-02-17 11:29:37-03","UEG","HUEG","4232","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Incógnito; Costa, C.B.","2007","02","15","Ramos, P.C.M.; Araújo, B.S.","s.n.","2007","01","11","Brasil","Goiás","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"Árvore 4m; caule com espinhos.; Mata de galeria","HUEG004232",NA,"Campus UEG","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"31830","auto",NA,NA,NA,NA,NA
"1359","2020-02-17 11:29:37-03","UEG","HUEG","6059","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Incógnito; Monteiro, G.","2006","07",NA,"Ramos, P.C.M.; Araújo, B.S.","s.n.","2005","10","15","Brasil","Goiás","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"Presença de acúleos no caule.","HUEG006059",NA,"Campus UEG","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"31830","auto",NA,NA,NA,NA,NA
"1360","2020-02-17 11:29:37-03","UEG","HUEG","4186","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Ravenna, P.F.; Monteiro, G.","2006","07",NA,"Ramos, P.C.M.; Araújo, B.S.","s.n.",NA,NA,NA,"Brasil","Goiás","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"Folhas recompostas com caule de súber quadriculado.; Mata seca","HUEG004186",NA,"Campus UEG","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"31830","auto",NA,NA,NA,NA,NA
"1361","2020-02-17 11:29:37-03","UEG","HUEG","4303","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Incógnito; Monteiro, G.","2006","07",NA,"Ramos, P.C.M.; Araújo, B.S.","s.n.","2006","03","24","Brasil","Goiás","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"Folhas recompostas e caule apresentando inúmeros acúleos.; Mata seca","HUEG004303",NA,"Campus UEG","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"31830","auto",NA,NA,NA,NA,NA
"1362","2019-04-02 09:32:06-03","URICER","HPBR","6932","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","Macbride",NA,NA,NA,NA,"TOMAZIN, A.",NA,"2000","11","11","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR006932",NA,"PARQ. MUNIC LONGINES MALINOWSKI",NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"2",NA
"1363","2009-11-26 13:53:08-02","INPA","INPAW","6736","S","Plantae","Mimosaceae","Piptadenia","communis","Piptadenia communis","Benth.",NA,NA,NA,NA,"Barbosa, M.","267","1974","10","01","Brasil","Par&#225;","Santar&#233;m","-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"1364","2009-11-26 13:53:08-02","INPA","INPAW","9751","S","Plantae","Mimosaceae","Piptadenia","communis","Piptadenia communis","Benth.","N.T. Silva",NA,NA,NA,"Silva, N.T.","5193",NA,NA,NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2020-11-19 14:06:15-03","Unimontes","MCMG","4342","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lagoa do Cajueiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","2020-11-19 14:06:15-03","Unimontes","MCMG","667","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Santos, R. M",NA,NA,NA,"Rodrigues, R.",NA,NA,NA,NA,"Brasil","Minas Gerais","Matias Cardoso","-43.9219017028809","-14.854700088501",NA,NA,NA,NA,NA,NA,NA,"Lagoa do Cajueiro",NA,NA,NA,NA,NA,NA,"44859","auto",NA,NA,NA,NA,NA
"1367","2020-11-19 14:06:15-03","Unimontes","MCMG","3103","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart) J.F. Macbr",NA,NA,NA,NA,"Estagiarios LEPV |",NA,NA,NA,NA,"Brasil","Minas gerais","Santana da serra",NA,NA,NA,NA,NA,NA,"Mata seca",NA,NA,"Santana da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","2020-11-19 14:06:15-03","Unimontes","MCMG","6465","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","18","Brasil","Minas Gerais","Bom Jesus do Galho","-42.3161010742188","-19.8288993835449","W42° 29' 50.4","S19° 40' 23.8",NA,NA,NA,NA,NA,"Bom Jesus do Galho",NA,NA,NA,NA,NA,NA,"39343","auto",NA,NA,NA,NA,NA
"1369","2020-11-19 14:06:15-03","Unimontes","MCMG","6008","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.(A.)",NA,NA,NA,NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21","Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,"Mata Atlântica",NA,NA,"Antônio Pereira",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"1370","2013-02-07 10:18:40-02","UMC","HUMC","4515","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","J.F. Macbr.",NA,NA,NA,NA,"Equipe FEPAF","111","2007","01","06","Brazil","São Paulo","Salesópolis","-45.959722","-23.529722","45W57'35","23S31'47","765","765","Arbórea.",NA,NA,"Entorno da Barragem de Paraitinga.Mata do Gaúcho.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2019-02-27 14:02:10-03","UFSJ","HUFSJ","6525","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Sobral, M","2013","06","14","Soares, F","49","2013","04","22","Brasil","Minas Gerais","Divinópolis","-45.478028","-20.241917","-45.478028","-20.241917","712","712","Árvore de 10 a 15m de altura. Fruto legume.","HUFSJ006525",NA,"Parque do Gafanhoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","2019-02-27 14:02:10-03","UFSJ","HUFSJ","4697","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Sobral, M","2013",NA,NA,"Sobral, M; et al.","15437","2013","03","26","Brasil","Minas Gerais","Prados","-44.108611","-21.064556","-44.108611","-21.064556","124","124","Árvore 4 m; frutos imaturos.","HUFSJ004697",NA,"Trilha da Pedreira. Serra de São José.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","2020-09-22 13:48:48-03","USP","SPFW","5535","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","G.C.T. Ceccantini",NA,NA,NA,"Ceccantini, G.C.T. Ifanger, E.R.; Baldaconi, G.; Teixeira, L.; Alecio, P.C.","4040","2013","12","13","Brasil","São Paulo","Gália","-49.680278","-22.379111","49º40'49''W","22º22'44,8''S","690","690",NA,NA,NA,"Estação Ecológica dos Caetetus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","2020-09-22 13:48:48-03","USP","SPFW","5368","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","G.M. Locosselli",NA,NA,NA,"Locosselli, G.M. Ceccantini, G.C.T.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","255","2013","09","13","Brasil","São Paulo","Gália","-49.679972","-22.382472","49º40'47,9''W","22º22'56,9''S","668","668","Voucher: No. Canopy height (m): 19,3. Number of cores: 2. Core A/B/C/D: W->E/SE->NW/Indeterminated/Indeterminated. Site quality: Disturbed.",NA,NA,"Estação Ecológica de Caetetus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2020-09-22 13:48:48-03","USP","SPFW","5366","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","G.M. Locosselli",NA,NA,NA,"Locosselli, G.M. Ceccantini, G.C.T.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","249","2013","09","12","Brasil","São Paulo","Gália","-49.680528","-22.381833","49º40'49,9''W","22º22'54,6''S","683","683","Voucher: No. Canopy height (m): 15. Number of cores: 1. Core A/B/C/D: Sw.->NE/Indeterminated/Indeterminated/Indeterminated. Site quality: Not disturbed.",NA,NA,"Estação Ecológica de Caetetus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","2020-09-22 13:48:48-03","USP","SPFW","4935","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Serviço Florestal",NA,NA,NA,"Sem coletor","s.n.",NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","2020-09-22 13:48:44-03","USP","SPFW","7215","PreservedSpecimen","Plantae","Leguminosae (Mimosoideae)","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr","P. C. Alecio",NA,NA,NA,"Lopes, E.E.M. Alecio, P.C.","3","2017","02","18","Brasil","São Paulo","São Paulo","-46.729194","-23.567528","46°43'45.1W","23°34'03.1S",NA,NA,NA,NA,NA,"Cidade Universitária",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","2020-09-22 13:48:48-03","USP","SPFW","5364","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","G.M. Locosselli",NA,NA,NA,"Locosselli, G.M. Ceccantini, G.C.T.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","242","2013","09","12","Brasil","São Paulo","Gália","-49.680278","-22.381361","49º40'49''W","22º22'52,9''S","658","658","Voucher: No. Canopy height (m): 19,9. Number of cores: 2. Core A/B/C/D: NE->Sw./Sw.->NE/Indeterminated/Indeterminated. Site quality: Not disturbed.",NA,NA,"Estação Ecológica de Caetetus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379","2020-09-22 13:48:48-03","USP","SPFW","5365","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","G.M. Locosselli",NA,NA,NA,"Locosselli, G.M. Ceccantini, G.C.T.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","248","2013","09","12","Brasil","São Paulo","Gália","-49.680361","-22.380889","49º40'49,3''W","22º22'51,2''S","681","681","Voucher: No. Canopy height (m): 21,2. Number of cores: 2. Core A/B/C/D: W->E/E->W/Indeterminated/Indeterminated. Site quality: Not disturbed.",NA,NA,"Estação Ecológica de Caetetus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","2020-09-22 13:48:48-03","USP","SPFW","5367","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","G.M. Locosselli",NA,NA,NA,"Locosselli, G.M. Ceccantini, G.C.T.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","254","2013","09","13","Brasil","São Paulo","Gália","-49.67975","-22.382194","49º40'47,1''W","22º22'55,9''S","658","658","Voucher: No. Canopy height (m): 22,1. Number of cores: 2. Core A/B/C/D: NW->SE/SE->NW/Indeterminated/Indeterminated. Site quality: Disturbed.",NA,NA,"Estação Ecológica de Caetetus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","2020-09-22 13:48:48-03","USP","SPFW","440","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Ceccantini, G.C.T.","504","1993","09","05","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Universidade de São Paulo - USP",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"1382","2020-09-22 13:48:48-03","USP","SPFW","5363","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","G.M. Locosselli",NA,NA,NA,"Locosselli, G.M. Ceccantini, G.C.T.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","233","2013","09","11","Brasil","São Paulo","Gália","-49.691556","-22.397028","49º41'29,6''W","22º23'49,3''S","635","635","Voucher: No. Canopy height (m): 15. Number of cores: 2. Core A/B/C/D: N->S/S->N/Indeterminated/Indeterminated. Site quality: Heavily disturbed.",NA,NA,"Estação Ecológica de Caetetus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","2020-09-22 13:48:48-03","USP","SPFW","5412","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","G.C.T. Ceccantini",NA,NA,NA,"Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Anhuf, D.","3980","2013","09","11","Brasil","São Paulo","Gália","-49.679778","-22.381778","49º40'47,2''W","22º22'54,4''S",NA,NA,"Sem voucher.",NA,NA,"Estação Ecológica de Caetetus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","2020-09-22 13:48:48-03","USP","SPFW","5870","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Sem coletor","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","2020-09-22 13:48:48-03","USP","SPFW","300","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Angyalossy, V.",NA,NA,NA,"Angyalossy, V. Natal, D.","s.n.","1975",NA,NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Universidade de São Paulo - USP",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"1386","2020-09-22 13:48:48-03","USP","SPFW","1020","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha inermis","J.F.Macbr.","E.A. Ulibarri",NA,NA,NA,"Reitz ;Klein","9044","1959","09","04","Brasil","Santa Catarina","Jacinto Machado","-49.763599395752","-28.9974994659424",NA,NA,"200","200","Espécie nova. Isotypus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23999","auto",NA,NA,"inermis",NA,NA
"1387","2020-09-22 13:48:48-03","USP","SPFW","1020","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha inermis","J.F.Macbr.","E.A. Ulibarri",NA,NA,NA,"Reitz ;Klein","9044","1959","09","04","Brasil","Santa Catarina","Jacinto Machado","-49.763599395752","-28.9974994659424",NA,NA,"200","200","Espécie nova. Isotypus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23999","auto",NA,NA,"inermis",NA,NA
"1388","2019-11-13 16:04:43-03","UNISANTA","HUSC","11406","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Sampaio, P.S.P.","2016","08",NA,"P.S.P. Sampaio","1553","2016","07","25","Brasil","Minas Gerais","São Thomé das Letras","-44.9674","-21.715867","-44.9674","-21.715867","1143","1143","Árvore com 12m de altura.; Floresta Estacional Semidecídua Montana.",NA,NA,"APA São Thomé, Canta Galo, área de mata na serra de São Tomé.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389","2020-11-04 17:29:31-03","UEM","HUEM","11285","S","Plantae","Leguminosae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Hatschbach, G","1999","03","04","W.Maschio","254","1998","06","04","Brasil","Paraná","Tunas de Paraná",NA,NA,NA,NA,NA,NA,"Árvore; frutos de col. verdes","HUEM000006273","HUEM000006273","Estrada de São Paulo(Ribeira) a 1 km após entrada, Povoação de várias árvores na beira da estrada; Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390","2020-11-04 17:29:31-03","UEM","HUEM","32479","S","Plantae","Leguminosae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Brotto, ML","2014","12","10","Lima, CB","s.n.","2014","01","30","Brasil","Paraná","Bandeirantes","-50.2036","-23.1012","-50.2036","-23.1012","440","440","Flor de coloração branca.","HUEM000016660","HUEM000016660","Fragmento florestal da microbacia da Água do Caixão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","2020-11-04 17:29:31-03","UEM","HUEM","8232","S","Plantae","Leguminosae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","M.C. Dias","2000",NA,NA,"Cavalheiro, AL; et al.","224","2000","09","06","Brasil","Paraná","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"Árvore 12 m; CAP 65 cm; projeção 5.5; frutos maduros amarelos","HUEM000006277","HUEM000006277","Fazenda Horizonte, Borda da mata",NA,NA,NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"1392","2020-11-04 17:29:31-03","UEM","HUEM","4945","S","Plantae","Leguminosae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Hatschbach, G","1995",NA,NA,"G.Hatschbach; J.M.Silva","61477","1994","12","08","Brasil","Paraná","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,"600","600","Árvore 15 m de altura; flor verde pálido","HUEM000006276","HUEM000006276","rio Turvo, Mata pluvial junto ao rio encachoeirado",NA,NA,NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA
"1393","2020-11-04 17:29:31-03","UEM","HUEM","156","S","Plantae","Leguminosae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Ma.C.Souza-Stevaux; Irenice Silva","1988","01",NA,"Souza; Hilda; Dutra, ME; Elza; Rose","s.n.","1984","04","10","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Árvore nativa com aprox. 8 a 10 m de alt.; tronco mais novos apresentam alas e acúleos; folhas apresentando acúleos na parte inferior do pecíolo e raque; presença de nectários nas folhas; nectários no pecíolo 1,2 ou mais na raque i","HUEM000018656",NA,"Parque do Ingá.",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1394","2020-11-04 17:29:31-03","UEM","HUEM","362","S","Plantae","Leguminosae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Condorcet Aranha",NA,NA,NA,"Dutra, ME; Silva, I; Carmem","s.n.","1984","12","05","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Árvore nativa de aprox. 8 a 10 m de altura; tronco mais novo apresente alas e acúleos; raque das folhas apresenta acúleos; presença de nectários nas folhas; Espécime número 177.","HUEM000018658",NA,"Parque do Ingá.",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1395","2019-07-03 20:06:28-03","UEM","HUEM","1088","S","Plantae","Leguminosae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Ma.C.Souza-Stevaux","1988",NA,NA,"Irenice Silva","s.n.","1988","01","12","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Arbórea ca. de 16 m de altura; 5 ramificações basais; perímetro do tronco a 1,30m de ( 29+112+25+111+72) 3,49m; tronco escamoso com placas verticais; ramos jovens com arestas longitudinais e transversais aculeadas; flores perfumada","HUEM000018657",NA,"Parque do Ingá., canteiro 10.",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1396","2020-11-04 17:29:31-03","UEM","HUEM","12174","S","Plantae","Leguminosae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","J.Y. Tamashiro","1999",NA,NA,"Pavão, OC; J.A.Ferreira","s.n.","1999","06","11","Brasil","Paraná","Nova Santa Barbara","-50.5853004455566","-23.5853004455566",NA,NA,NA,NA,"Árvore 9 m; frutos verdes","HUEM000006272","HUEM000006272","Sítio do Zé Procópio, Beira da mata",NA,NA,NA,NA,NA,NA,"25438","auto",NA,NA,NA,NA,NA
"1397","2020-11-04 17:29:31-03","UEM","HUEM","11128","S","Plantae","Leguminosae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Hatschbach, G","1999","07","23","Carpanezzi, AA","169","1997","12","12","Brasil","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"Árvores que ultrapassam com facilidade 0,50 cm de diâmetro; flor tipo espiga de col. branca","HUEM000006274","HUEM000006274","Beira da estrada; solo bem drenado; perto da polícia rodoviária; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA
"1398","2019-07-02 15:55:43-03","UEM","HUEM","6205","S","Plantae","Leguminosae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","L.V.B.Bufo; R.R.Rodrigues","1997",NA,NA,"L.V.B.Bufo; P.C.Sabadim","96","1997",NA,NA,"Brasil","São Paulo","Porto Feliz","-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,NA,"HUEM000006275","HUEM000006275","Floresta Ciliar do Ribeirão Avecuia",NA,NA,NA,NA,NA,NA,"19715","auto",NA,NA,NA,NA,NA
"1399","2021-01-12 17:15:42-03","UEM","HUEM","2565","S","Plantae","Leguminosae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","In Flora do Brasil","2020","12",NA,"Furlan, A","208","1984","11","23","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Árvore até 6 m de altura; inflorescência creme-esverdeada","HUEM000006270","HUEM000006270","Cultivada jardim da UNESP",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA
"1400","2020-12-16 08:42:17-03","Fiocruz","FIOCRUZ-CBPM","1029","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,"Silva Neto, S.J.","2006","08","19","Teles, P.N.; Condack, J.P.S.; Costa-Mello, K.M.R.; Ferreira, A.C.S.; Manão, C.Y G.","187","2006","08","19","Brasil","Rio de Janeiro","Rio de Janeiro","-43.403611","-22.939722","43º24'13''W","22º56'23''S",NA,NA,"Ponto quadrante 47, indivíduo 188 - Árvore com 22 metros, fuste = 12 m, CAP = 104 cm.","CBPM00001029",NA,"Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área degradada localizada próxima à estrada para a cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401","2020-12-16 08:42:17-03","Fiocruz","FIOCRUZ-CBPM","1021","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,"Silva Neto, S.J.","2006","08","19","Teles, P.N.; Condack, J.P.S.; Costa-Mello, K.M.R.; Ferreira, A.C.S.; Manão, C.Y#?#G.;Silva Neto","120","2006","08","19","Brasil","Rio de Janeiro","Rio de Janeiro","-43.403611","-22.939722","43º24'13''W","22º56'23''S",NA,NA,"Ponto quadrante 30, indivíduo 119 - Árvore com 19 metros, fuste = 3 m, CAP = 168 cm. Presença de epífitas.","CBPM00001021",NA,"Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área degradada localizada próxima à estrada para a cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402","2020-12-16 08:42:17-03","Fiocruz","FIOCRUZ-CBPM","1024","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,"Silva Neto, S.J.","2006","08","19","Teles, P.N.; Condack, J.P.S.; Costa-Mello, K.M.R.; Ferreira, A.C.S.; Manão, C.Y G.","160","2006","08","19","Brasil","Rio de Janeiro","Rio de Janeiro","-43.403611","-22.939722","43º24'13''W","22º56'23''S",NA,NA,"Ponto quadrante 40, indivíduo 160 - Árvore com 20 metros, fuste = 4,5 m, CAP = 149 cm. Presença de epífitas.","CBPM00001024",NA,"Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área degradada localizada próxima à estrada para a cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
