"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"151","2020-09-12 05:00:02-03","US","US","1691765","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"C. Molina G.","4","1936",NA,NA,"South America - Neotropics","Colombia","Valle del Cauca","El Valle: Cali",NA,NA,"US02325770",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"152","2020-09-12 05:00:02-03","US","US","987677","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"H. F. Pittier","7587","1917","11","30","South America - Neotropics","Venezuela","Aragua","Turmero, Aragua",NA,NA,"US02325754","US02325754_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"153","2020-09-12 05:00:02-03","US","US","3700452","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"S. Díaz Píedrahíta","3974","1983","1","27","South America - Neotropics","Colombia","Valle del Cauca","Departamento del Valle: Municipio de Anserma Nueva, Vereda La Diamantina",NA,NA,"US02325778",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US","1800159","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"H. García Barriga","6441","1938","12","28","South America - Neotropics","Colombia","Valle del Cauca","Dept. El Calle: Hacienda El Trejo, north of Palmira ( Cauca Valley)",NA,NA,"US02325773",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"1050",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"155","2020-09-12 05:00:02-03","US","US","1592230","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"W. Houk","31","1935","9","28","South America - Neotropics","Brazil","São Paulo","Faz. Sta. Elisa, Campinas, S.P.",NA,NA,"US02325758","US02325758_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","1708399","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"O. L. Haught","3853","1943","11","17","South America - Neotropics","Colombia","Magdalena","Road near Codazzi, Dept. Magdalena.",NA,NA,"US02325768",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","1592253","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"W. Houk","73","1935","11","27","South America - Neotropics","Brazil","São Paulo","Faz. Sta. Elisa, Campinas, S.P.",NA,NA,"US02325761","US02325761_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","532707","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"H. H. Smith","15","1898","12",NA,"South America - Neotropics","Colombia",NA,"Santa Marta, United States of Colombia",NA,NA,"US02325747",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"76",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","2596039","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. Cuatrecasas, V. M. Patiño & J. Ramos","27492","1969","2","24","South America - Neotropics","Colombia","Valle del Cauca","Valle: municipio de Tulua: Mateguadua, Jardin Botanico",NA,NA,"US02325766","US02325766_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,"1030","1180",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","2268367","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"E. L. Little Jr. & R. R. Little","7600","1944","4","7","South America - Neotropics","Colombia","Huila","Depto. de Huila, Cordillera Oriental. Neiva, walk on foot NW., 5 km. to bridge over Rio Magdalena and to ravine forest and dry thickets in grassy pasture, on west side",NA,NA,"US02325785",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"427",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","1195211","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"A. S. Hitchcock","20219","1923","6","30","South America - Neotropics","Ecuador","Guayas","Province Guayas. Milagro",NA,NA,"US02325749","US02325749_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","1796972","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"E. Pérez Arbeláez & J. Cuatrecasas","6507","1939","7","22","South America - Neotropics","Colombia","Cundinamarca","Cerca de Arbelaez",NA,NA,"US02325772",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"1150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","2430134","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. A. Steyermark","86298","1960","6","14","South America - Neotropics","Venezuela","Federal Capital","Dto. Federal: on dry reforested slopes facing north, Jardin Botanico, Caracas",NA,NA,"US02325781","US02325781_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","1775369","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. E. T. Mendes","1594","1938","8","29","South America - Neotropics","Brazil","São Paulo","Faz. Sta. Elisa, Campinas, S.P.",NA,NA,"US02325751","US02325751_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","2025913","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. M. Idrobo & A. Fernandez","134","1949","8",NA,"South America - Neotropics","Colombia","Cauca","El Tambo. Hoya del Patia, Corregimiento de Mosquera. Hacienda Aguaclara y sus alrededores",NA,NA,"US02325767","US02325767_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","1592254","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"W. Houk","73","1935","11","27","South America - Neotropics","Brazil","São Paulo","Faz. Sta. Elisa, Campinas, S.P.",NA,NA,"US02325750","US02325750_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","3584650","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"M. L. Guedes, L. J. Alves, D. Loureiro & A. Oliveira","16455/ALCB92585","2009","7","14","South America","Brazil",NA,"Brasil, Bahia, Litoral Sul, Itagiba, Mata do Cacau",NA,NA,"US02325779","US02325779_01","(Jacq.) Kunth ex Walp.",NA,"-39","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","1592302","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. E. T. Mendes","226","1935","1","27","South America - Neotropics","Brazil","São Paulo","Faz. Sta. Elisa, Campinas, S.P.",NA,NA,"US02325759","US02325759_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","2465776","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"F. J. Breteler","3158",NA,NA,NA,"South America - Neotropics","Venezuela","Merida","Near Barinitas",NA,NA,"US02325780",NA,"(Jacq.) Kunth ex Walp.",NA,"-70.67","8.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","1344960","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Bro. Elias","463","1928","1",NA,"South America - Neotropics","Colombia",NA,"Barranquilla and vicinity",NA,NA,"US02325748",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","1542045","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"W. A. Archer","528","1930","8","3","South America - Neotropics","Colombia","Antioquia","Dept. Antioquia: Fredonia",NA,NA,"US02325777",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"1850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","1857824","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"H. García Barriga","11210","1944","8","3","South America - Neotropics","Colombia","Chocó","Intendencia del Choco: cerca de Istmina, carretera a Certegui; en selva",NA,NA,"US02325788","US02325788_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","2702309","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"A. S. Barclay, P. Juaijibioy & J. Agama","3682","1972","8","14","South America - Neotropics","Colombia","Cundinamarca","Cordillera oriental. 7 kilometers NW of Sasaima along highway to Villeta",NA,NA,"US02325765",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"1050",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","2859551","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"A. H. Gentry, D. C. Daly, Henry Leon & C. E. Barbosa","18156","1977","3","7","South America - Neotropics","Colombia","Caldas","14- 21 km. N. of La Dorada on road to San Miguel",NA,NA,"US02325774","US02325774_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,"330",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","1056896","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"E. Tejera","s.n.","1919",NA,NA,"South America - Neotropics","Venezuela","Zulia","Vicinity of Perija, State of Zulia",NA,NA,"US02325756",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","1618943","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"A. Lawrance","s.n.","1933",NA,NA,"South America - Neotropics","Colombia","Boyacá","El Humbo",NA,NA,"US02325775",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","1542019","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"W. A. Archer","528",NA,NA,NA,"South America - Neotropics","Colombia","Antioquia","Dept. Antioquia: Fredonia",NA,NA,"US02325776",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"1850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","2854789","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"S. A. Mori","10302","1978","7","24","South America - Neotropics","Brazil","Bahia","Regiao Cacaueira da Bahia. Municipio de Ilheus. Area do CEPEC ( Centro de Pesq. do Cacau), Km 22 rodovia Ilheus/ Itabuna - BR 415. Regiao de Mata Higrofila Sul Baiana",NA,NA,"US02325764","US02325764_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","987845","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"H. F. Pittier","7747","1918","1","31","South America - Neotropics","Venezuela",NA,"Between Valencia and Maravay",NA,NA,"US02325755",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","1592301","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. E. T. Mendes","226","1935","1","27","South America - Neotropics","Brazil","São Paulo","Faz. Sta. Elisa, Campinas, S.P.",NA,NA,"US02851669","US02851669_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","2106993","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"M. L. Grant","10681","1945","1","1","South America - Neotropics","Colombia","Tolima","Dep.: Tolima, 17 km. s. of Mariguita",NA,NA,"US02325786",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"610",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","1691764","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"C. Molina G.","2","1936",NA,NA,"South America - Neotropics","Colombia","Valle del Cauca","El Valle: Cali",NA,NA,"US02325771","US02325771_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","1594241","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"F. Dryander","490","1930","6",NA,"South America - Neotropics","Colombia","Valle del Cauca","Dep. Valle, Quebrada Sera [interpreted]",NA,NA,"US02325769",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","763331","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. N. Rose & Mrs. J.N. Rose","21843","1916","10","27","South America - Neotropics","Venezuela",NA,"Between Caracas and Puerto Cabello",NA,NA,"US02325752",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","2104526","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"R. R. Castañeda","685","1948","2","1","South America - Neotropics","Colombia","Magdalena","Dept. Magdalena",NA,NA,"US02325784","US02325784_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","1351313","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"E. P. Killip & A. C. Smith","15437","1926","12","11","South America - Neotropics","Colombia","Santander","Eastern Cordillera. Dept. Santander, Northern slope of Mesa de los Santos",NA,NA,"US02325762",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"1000","1500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","USw22960","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. Standen","13",NA,NA,NA,"South America - Neotropics","Venezuela","Mérida",NA,NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium","Prévost, M.-F.","K. M. Redden, P. Benjamin, S. Gonzalez & O. Téllez V.","5953","2007","4","13","South America - Neotropics","French Guiana",NA,"Route de Degrad Es-kol",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-52.2824","4.71719","64",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","1903529","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. M. Mejia Jaramillo, C. Blackman & F. A. Barkley","170295","1947","10","19","South America - Neotropics","Colombia","Antioquia","Departamento de Antioquia. Woodland at Hacienda Montenegro near La Pintada",NA,NA,"US02325787",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","2047885","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"H. L. Mason","13803","1949","2","3","South America - Neotropics","Colombia","Huila","About 5 km. north of Villavieja; upper basin of Rio Magdalena. Depto. Huila",NA,NA,"US02325782",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","1197911","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. Saer","100","1923","4",NA,"South America - Neotropics","Venezuela","Lara","Vicinity of Barquisimeto, Lara",NA,NA,"US02325753",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","2440117","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"C. Feddema","2039","1962","3","26","South America - Neotropics","Colombia","Antioquia","Dept. of Antioquia: Swampy area on peninsula approx. 1 km. west of Turbo",NA,NA,"US02325783","US02325783_01","(Jacq.) Kunth ex Walp.",NA,"-76.72","8.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","1693697","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. Santoro","994","1937","8","10","South America - Neotropics","Brazil","São Paulo","Faz. Sta. Elisa, Campinas, S.P.",NA,NA,"US02325760","US02325760_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","1661438","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"W. A. Archer","3004","1935","2","3","South America - Neotropics","Venezuela","Aragua","State of Aragua, between Limon + El Sombrero",NA,NA,"US02325763","US02325763_01","(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"195","2020-09-02 16:27:57-03","Cenargen","CEN","49074","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Gliricidia","sepium","Gliricidia sepium","M. J. Silva","Leila de Paula Almeida - Pau Brasil","148","2002","08","08",NA,"Brasil","BA","Estação Pau Brasil - CEPLAC, próximo ao viveiro.","Exsicatas","Cálice verde, corola rosa com estrias brancas. Árvore usada como ração para gado. Doação do Banco Genético do Pau Brasil (registro: 1288) - Coleção de Referência. EMBRAPA, CEPLAC e VERACEL.","CEN00049074","CEN00049074","(Jacq.) Kunth ex Walp.","PORTO SEGURO","-39.181944","-16.386944","80","80",NA,NA,"2007","08",NA,"-39.181944","-16.386944",NA,NA,NA,"3",NA
"196","2020-09-02 16:27:56-03","Cenargen","CEN","39364","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Gliricidia","sepium","Gliricidia sepium","M. J. Silva","Ernestino de S. Gomes Guarino","264","2000","07","04",NA,"Brasil","DF","Fazenda Sucupira, ao lado da sede da FAZ.","Exsicatas","Flor branca e rosa, estandarte branco, com o centro amarelo-claro. Planta introduzida na área.","CEN00039364","CEN00039364","(Jacq.) Kunth ex Walp.","BRASILIA","-47.9296989440918","-15.7797002792358","1100","1100","70570","auto","2007","08",NA,"-4800000.0","-1586667.0",NA,NA,NA,"6",NA
"197","2019-11-13 11:22:22-03","USP","SPF","32602","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Gliricidia","sepium","Gliricidia sepium","Lewis, GP","Pirani, JR","2777","1977","11",NA,NA,"Brasil","São Paulo",NA,NA,NA,"SPF00032602",NA,"(Jacq.) Kunth ex Walp.","Penápolis","-50.0699996948242","-21.4200000762939",NA,NA,"25555","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-03-05 14:11:42-03","UNEMAT","HPAN","3629.1","PreservedSpecimen","Plantae","Magnoliidae","Fabales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Carniello, MA; Santos, TM","5125","2014","09","07","América","Brasil","Mato Grosso","Assentamento Laranjeira I, Propriedade da Dona Cida",NA,"Estudo da composição e uso das plantas presentes nas áreas próximas ás residências das propriedades estabelicidads na região de nascentes de água do Assentamento Laranjeira I, Cáceres-MT","HPAN000003629.1",NA,"(Jacq.) Kunth ex Walp.","Cáceres","-57.546944","-16.521583","200","200",NA,NA,NA,NA,NA,"-57.546944","-16.521583",NA,NA,NA,NA,NA
"199","2020-05-08 11:12:35-03","UEFS","HUEFS","100206","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Gliricidia","sepium","Gliricidia sepium","L.P.de Queiroz","Guariano, E.S.G.","264","2000","03","04",NA,"Brasil","Distrito Federal","Fazenda Sucupira, próximo á S.P.S.B.",NA,"Antropizada.","HUEFS0100206","HUEFS0100206","(Jacq.) Kunth ex Walp.","Brasília","-48","-15.866667","1100","1100",NA,NA,"2006","06",NA,"48W","15S52'","Rosanae",NA,NA,NA,NA
"200","2020-05-08 11:12:35-03","UEFS","HUEFS","143672","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Gliricidia","sepium","Gliricidia sepium","M.Sousa S.","Ramamoorthy, T.P.","3383","1982","02",NA,NA,"México",NA,"Mpio. San Andrés Tuxtla.",NA,"Selva alta perennifolia.","HUEFS0143672",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"201","2020-05-08 11:12:35-03","UEFS","HUEFS","191530","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Gliricidia","sepium","Gliricidia sepium","L.P.Queiroz","Carvalho, D.M.","65","2011","10","26",NA,"Brasil","Bahia","Humildes Humildes - Chacára Bocaiúvas.",NA,"Cultivo Agrícola.","HUEFS0191530",NA,"(Jacq.) Kunth ex Walp.","Feira de Santana","-38.883333","-12.366667","206","206",NA,NA,"2014","12",NA,"38W53'0''","12S22'0''","Rosanae",NA,NA,NA,NA
"202","2020-05-08 11:12:35-03","UEFS","HUEFS","104640","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Gliricidia","sepium","Gliricidia sepium","M.J.Silva","Santos, A.K.A.","529","2005","11","18",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0104640","HUEFS0104640","(Jacq.) Kunth ex Walp.","Subaúma","-37.961944","-12.474444",NA,NA,NA,NA,"2007","03",NA,"37W57'43''","12S28'28''","Rosanae",NA,NA,NA,NA
"203","2020-05-08 11:12:35-03","UEFS","HUEFS","198070","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Gliricidia","sepium","Gliricidia sepium",NA,"Oliveira, A.C.P.","2012","2012","11","28",NA,"Brasil","Pernambuco","Povoado de Descobrimento.",NA,NA,"HUEFS0198070",NA,"(Jacq.) Kunth ex Walp.","Arcoverde","-36.963889","-8.373333","871","871",NA,NA,NA,NA,NA,"36W57'50''","8S22'24''","Rosanae",NA,NA,NA,NA
"204","2020-05-08 11:12:35-03","UEFS","HUEFS","24261","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Gliricidia","sepium","Gliricidia sepium",NA,"Mattos-Silva, L.A.","3442","1996","06","25",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0024261",NA,"(Jacq.) Kunth ex Walp.","Ilhéus","-39.166667","-14.8","40","40",NA,NA,NA,NA,NA,"39W10'","14S48'","Rosanae",NA,NA,NA,NA
