"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount","typeStatus"
"491","2020-11-19 14:05:59-03","Unimontes","MCMG","1411","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Luz,G.R. | Mota,G.S. | Mota,N.M. | Oliveira,M.H. | Silva,D.L. | Souza,S.R. |",NA,"2010","01","20",NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Pindaibal","-45.033514","-15.375056",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,"2010",NA,NA,"45°2'0.65w","15°22'30.2s",NA,NA,NA,NA,NA,NA,NA
"492","2020-11-19 14:05:59-03","Unimontes","MCMG","488","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Santos R.M.","Ávila, M.A. | Mota, N.M. | Silva, M.A.P.","42","2009","08","05",NA,"Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosÀgua Doce","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Árvore; 2 m de altura; 3 DAS",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-11-19 14:05:59-03","Unimontes","MCMG","1138","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Santos, R. M.","Ávila, M. A. | Silva, W. A. | Santos, P. F. | Braga, L. L.",NA,"2009",NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda da Amescla","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Arbóreo",NA,NA,"148972","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-11-19 14:05:59-03","Unimontes","MCMG","808","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Santos, R. M.","Ávila, M. A. | Silva D. L.",NA,"2009",NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda do Pindaibal","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto","2009",NA,NA,"45°2'0.'17","15°22'30.2",NA,NA,NA,NA,NA,NA,NA
"495","2020-11-19 14:05:59-03","Unimontes","MCMG","6019","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21",NA,"Brasil","Minas Gerais","Mariana","Antônio Pereira","-43.4160995483398","-20.377799987793",NA,NA,NA,"Mata Atlântica",NA,NA,"33524","auto",NA,NA,NA,"43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA,NA,NA,NA,NA
"496","2020-11-19 14:05:59-03","Unimontes","MCMG","1029","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Santos, R. M.","Ávila, M. A. |",NA,"2009",NA,NA,NA,"Brasil","Minas Gerias","Januária","APA do Rio PandeirosVereda da Capivara","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Regeneração natural",NA,NA,"148972","auto","2009",NA,NA,"44°51'13.6","15°10.23",NA,NA,NA,NA,NA,NA,NA
"497","2020-11-19 14:05:59-03","Unimontes","MCMG","1311","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Coutinho,C.A. | Matos,F.S. | Menino,G.C.O. | Mota,G.S. | Nunes,Y.R.F. | Oliveira,M.H. | Santos,P.F. | Santos,R.M. | Silva,M.A.P. | Silva,W.P. |",NA,"2010","01",NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Amescla","-44.912689","-15.360447",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,"44°54'45.68w","15°21'37.61s",NA,NA,NA,NA,NA,NA,NA
"498","2020-11-19 14:05:59-03","Unimontes","MCMG","1362","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Luz,G.R. | Mota,G.S. | Mota,N.M. | Oliveira,M.H. | Silva,D.L. | Souza,S.R. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Capivara",NA,"-15.269569",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,"2009",NA,NA,"44°51'13.28w","15°16'10.45s",NA,NA,NA,NA,NA,NA,NA
"499","2020-09-22 13:45:52-03","USP","SPFW","3748","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Instituto de Pesquisas Tecnológicas","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-07-02 15:54:52-03","UEM","HUEM","11211","S","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart","H.F.L.Filho","A.A.Carpanezzi; A.Reis","113","1991","07",NA,NA,"Brasil","São Paulo","Itirapina","Próximo a sede do Instituto Florestal","-47.817047","-22.256722",NA,NA,NA,NA,"HUEM000000478","HUEM000000478",NA,NA,"1991",NA,NA,"-47.817047","-22.256722",NA,NA,NA,NA,NA,NA,NA
"501","2020-11-04 17:28:25-03","UEM","HUEM","6939","S","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart","Souza, VC","Souza, VC; C.M. Sakuragui","1982","1992","09","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, próximo ao corrego chapéu de sol.","-43.675906","-19.200092",NA,NA,NA,"Árvore 6m de altura; frutos imaturos verdes.","HUEM000000477","HUEM000000477",NA,NA,"1997","09","06","-43.675906","-19.200092",NA,NA,NA,NA,NA,NA,NA
"502","2019-11-01 14:52:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas, PJM","Ferreira, CAC; et al.","6793","1986","03","18","Southern America","Brasil","Amazonas","Presidente Figueiredo","Rio Uatumã, entre os Rio Pitinga e Uatumã (localidade Nazaré)","-60","-0.033333",NA,NA,NA,"Árvore 12m x 15cm de diâmetro. Flores amarelas, botões esverdeados; frutos imaturos verdes; Solo argilo-arenoso","UB0039017","UB0039017",NA,NA,"1990",NA,NA,"-60","-0.033333",NA,NA,NA,NA,NA,NA,NA
"503","2019-11-01 14:52:26-03","UnB","UB","23294","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata","Mart.","Dias, MC","Harley, RM","10562","1968","10",NA,"Southern America","Brasil","Mato Grosso",NA,"Rodovia Brasília-Anápolis","-51.766667","-12.816667",NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667","emarginata",NA,NA,NA,NA,NA,NA
"504","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Neto, NEO","Silva, JA","IFN-22682881.10","2018","04","04","Southern America","Brasil","Mato Grosso","Itiquira",NA,"-53.82","-17.099722",NA,NA,NA,"Conglomerado MT-2268. Subunidade 1. Subparcela 10. Indivíduo 3. F8; Arbusto, Base digitada. Casca externa verde, casca interna verde claro, fina, rugosa, odor do corte cheiro de perfume; Área de APP, solo arenoso",NA,NA,NA,NA,"2018","12","26","-53.82","-17.099722",NA,NA,NA,NA,NA,NA,NA
"505","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Neto, NEO","Silva, JA","IFN-22682761.5","2018","04","04","Southern America","Brasil","Mato Grosso","Itiquira",NA,"-53.82","-17.099722",NA,NA,NA,"Conglomerado MT-2268. Subunidade 1. Subparcela 5. Indivíduo 48. F6; Árvore, 15,8m,21,2cm. Base reta. Casca externa marrom, casca interna verde, grossa, rugosa, odor do corte perfume; Mata ciliar, APP, solo arenoso",NA,NA,NA,NA,"2018","12","26","-53.82","-17.099722",NA,NA,NA,NA,NA,NA,NA
"506","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Schindler, B","Gabriel, CS","IFN-19227231.1","2018","06","07","Southern America","Brasil","Mato Grosso","Primavera do Leste",NA,"-54.54","-15.48",NA,NA,NA,"Conglomerado MT-1922. Subunidade 1. Subparcela 1. Indivíduo 23. F6; Árvore, 8,5m,16,8cm. Resina, branco, pouco abundante, pegajoso, presença de odor. Base reta. Casca externa cinza, casca interna amarelo, grossa, fissurada, odor do corte Sim, tem o m",NA,NA,NA,NA,"2020","01","14","-54.54","-15.48",NA,NA,NA,NA,NA,NA,NA
"507","2019-11-01 14:52:25-03","UnB","UB","23468","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias, MC","Duarte, AP","8262","1964","07","23","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.887778","-15.95",NA,NA,NA,"Árvore 10m; .",NA,NA,NA,NA,"1988","02",NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA,NA
"508","2019-11-01 14:52:25-03","UnB","UB","10567","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Farias, R","Soares-Silva, LH; Farias, R; Sant'Anna, ME","1165","2001","12","13","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás","-47.610278","-14.174444","1164","1164",NA,"16D.; Árvore; Mata de galeria.",NA,NA,NA,NA,NA,NA,NA,"-47.610278","-14.174444",NA,NA,NA,NA,NA,NA,NA
"509","2019-11-01 14:52:25-03","UnB","UB","113000","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Delprete, PG","Delprete, PG","10366","2007","11","16","Southern America","Brasil","Goiás","Pirenópolis","Serra dos Pireneus","-48.855833","-15.807222","1300","1300",NA,"Folhas subcoriáceas, rígidas, discolores. Botões florais creme. Corolas alaranjadas.; Arvoreta 6m; Floresta de galeria.",NA,NA,NA,NA,NA,NA,NA,"-48.855833","-15.807222",NA,NA,NA,NA,NA,NA,NA
"510","2019-11-01 14:52:25-03","UnB","UB","23469","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Paula, JE","Heringer, EP","7645","1978","07","10","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.887778","-15.95",NA,NA,NA,"Árvore 11m x 17cm; .",NA,NA,NA,NA,"1978",NA,NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA,NA
"511","2019-11-01 14:52:25-03","UnB","UB","11492","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Oliveira, MC","Oliveira, MC","9","2003","02",NA,"Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica de Águas Emendadas","-47.587778","-15.559722",NA,NA,NA,"Árvore 6m",NA,NA,NA,NA,"2003","02",NA,"-47.587778","-15.559722",NA,NA,NA,NA,NA,NA,NA
"512","2019-11-01 14:52:25-03","UnB","UB","144646","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Morawetz, W","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","27855","1970","03","18","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","Ca. 18 km E. Diamantina.",NA,NA,"900","900",NA,"Shrub 3m. Perianth cream; Outcroups in cerrado. Cerrado and brejo at creek margin",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-01 14:52:25-03","UnB","UB","144647","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","20601","1968","02","20","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","Serra do Cipó, Minas Gerais Km 118 (ca. 153km N. of Belo Horizonte).",NA,NA,"1300","1300",NA,"Tree ca. 6m x 8cm. Fruit green.; Gallery woods and adjacent campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-01 14:52:25-03","UnB","UB","144649","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias, MC","Heringer, EP","5227","1956","07","07","Southern America","Brasil","Minas Gerais",NA,"Pindaíba, M.G.",NA,NA,NA,NA,NA,"Cerrado.",NA,NA,NA,NA,"1988","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-01 14:52:25-03","UnB","UB","152077","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Morawetz, W","Irwin, HS; Maxwell, H; Wasshausen, DC","20024","1968","02","14","Southern America","Brasil","Minas Gerais",NA,"Ca. km 120(ca. 145km N of Belo Horizonte)",NA,NA,"1200","1200",NA,"Tree 4m x6cm. Perianth cream; Sandy campo with outcrops",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-01 14:52:25-03","UnB","UB","152078","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","20688","1968","02","23","Southern America","Brasil","Minas Gerais",NA,"Ca. 18km N of Serro on road to Diamantina",NA,NA,NA,NA,NA,"Tree with stiffly ascending branches, to ca. 8m alt. Perianth cream; Gallery woods",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-11-01 14:52:25-03","UnB","UB","152084","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH","36361","1972","02","20","Southern America","Brasil","Minas Gerais",NA,"Serra do cipó",NA,NA,NA,NA,NA,"Smalltress 2-5m tall. Flowers light to dark yellow; stamens red; Rocky cerrado, campo sujo, and gallery forest along stream",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-11-01 14:52:25-03","UnB","UB","152085","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Duarte, AP","Heringer, EP","7209","1959","09","26","Southern America","Brasil","Minas Gerais",NA,"Fazenda do Dr. Pedro Pindaíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1959","09","26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-11-01 14:52:25-03","UnB","UB","152087","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias, MC","Anderson, WR","8668","1973","04","11","Southern America","Brasil","Minas Gerais",NA,"10km by road N of Gouveia",NA,NA,NA,NA,NA,"Tree 4m; open flowers orangish; Cerrado sloping down to gallery forest, throughgrassy brejo, the brejo wet and seeping in places, dry in others",NA,NA,NA,NA,"1988","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-11-01 14:52:25-03","UnB","UB","152088","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Duarte, AP","Heringer, EP","5928","1958","03","03","Southern America","Brasil","Minas Gerais",NA,"Serra do cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1966","09","26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-11-01 14:52:25-03","UnB","UB","160025","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Junqueira, DI","Junqueira, DI","518","2009","08","12","Southern America","Brasil","Goiás","Caldas Novas","Parque Estadual Serra de Caldas Novas","-48.662778","-17.767778","747","747",NA,"Árvore 12m. Fruto verde.; Mata de galeria",NA,NA,NA,NA,"2009","08","12","-48.662778","-17.767778",NA,NA,NA,NA,NA,NA,NA
"522","2019-11-01 14:52:25-03","UnB","UB","210983","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Zanatta, MRV","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP354","2012","10","10","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (CUFCFB)","-50.079722","-17.721944","465","465",NA,"Subarbusto, 0,3m; Vereda. Solo rico em matéria orgânica, argiloso, preto",NA,NA,NA,NA,"2012","11","02","-50.079722","-17.721944",NA,NA,NA,NA,NA,NA,NA
"523","2019-11-01 14:52:25-03","UnB","UB","211836","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Faria, JEQ","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","MSFCBB29","2012","08","01","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (MSFCBB)","-50.0532","-17.4044","498","498",NA,"Árvore, 4m; Mata seca. Solo argiloso escuro, pedregoso",NA,NA,NA,NA,"2013","08",NA,"-50.0532","-17.4044",NA,NA,NA,NA,NA,NA,NA
"524","2019-11-01 14:52:25-03","UnB","UB","211945","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Villarroel, D","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Mendes, VC; Oku, W","MVFCBG20","2012","08","15","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (MVFCBG)","-50.0805","-17.7044","481","481",NA,"Árvore, 5m; Ilha de mata no meio da vereda. Solo argiloso, com rochas (canga)",NA,NA,NA,NA,"2012",NA,NA,"-50.0805","-17.7044",NA,NA,NA,NA,NA,NA,NA
"525","2019-11-01 14:52:25-03","UnB","UB","212304","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Proença, CEB","Projeto Biodiversidade BP; Amaral, AG; Marshall, C; Villarroel, D; Souza, ENF; Hawthorne, W; Mendes, VC","RE358","2012","09","23","Southern America","Brasil","Goiás","Edéia","Fazenda Canandá - Casa Base (REVEFC99)","-50.08","-17.6884","472","472",NA,"Vereda. Gleissolo, preto, orgânico, úmido",NA,NA,NA,NA,"2012",NA,NA,"-50.08","-17.6884",NA,NA,NA,NA,NA,NA,NA
"526","2019-11-01 14:52:25-03","UnB","UB","213094","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Faria, JEQ","Projeto Biodiversidade BP; Proença, CEB; Concha, C; Mello, TRB; Reis, PA","VEFCBI40","2012","08","16","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (VEFCBI)","-50.0849","-17.6873","426","426",NA,"Foto (exsicata); Árvore 1,6m; Vereda. Solo úmido paludoso",NA,NA,NA,NA,"2012",NA,NA,"-50.0849","-17.6873",NA,NA,NA,NA,NA,NA,NA
"527","2019-11-01 14:52:26-03","UnB","UB","37636","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Incógnito","Pais, N","s.n.","2004","11","09","Southern America","Brasil","Distrito Federal","Planaltina",NA,"-47.706944","-15.606022",NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,"-47.706944","-15.606022",NA,NA,NA,NA,NA,NA,NA
"528","2019-11-01 14:52:25-03","UnB","UB","215221","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Aristeguieta, L","Silva, NT; Brazão, U","60977","1966","02","05","Southern America","Brasil","Amazonas",NA,"Along margin of Rio Cauaburí, forest on terra firme, between Cachoeira Manajos and Cachoeira Tomaz",NA,NA,NA,NA,NA,"Tree 12m high, 20cm diam, inflorescence green, fruit yellow",NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-11-01 14:52:25-03","UnB","UB","215222","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Sothers, CA; Stumpe, P","155","1994","08","30","Southern America","Brasil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",NA,NA,NA,NA,NA,"Frutos imaturos verdes; Floresta de Baxio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-11-01 14:52:25-03","UnB","UB","23295","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Pontes, AF","Rocha, DMS","31A","1998",NA,NA,"Southern America","Brasil","Goiás","São Domingos","São Domingos","-46.3183","-13.3983",NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,"-46.3183","-13.3983",NA,NA,NA,NA,NA,NA,NA
"531","2019-11-01 14:52:25-03","UnB","UB","23466","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas, PJM","Melo, E","642","1992","03","19","Southern America","Brasil","Distrito Federal","Brasília","Ribeirão Mestre D'Armas","-47.887778","-15.95",NA,NA,NA,"Árvore 3m; Mata de galeria",NA,NA,NA,NA,"1995",NA,NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA,NA
"532","2019-11-01 14:52:25-03","UnB","UB","23467","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Pontes, AF","Heringer, EP","8944","1962","05","05","Southern America","Brasil","Distrito Federal","Brasília","Horto do Guará","-47.887778","-15.95",NA,NA,NA,"Arbusto; Mata",NA,NA,NA,NA,"2003","10",NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA,NA
"533","2019-11-01 14:52:25-03","UnB","UB","23470","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Paula, JE","Paula, JE","3510","1995","09","07","Southern America","Brasil","Distrito Federal","Brasília","Sobradinho","-47.887778","-15.95",NA,NA,NA,"Árvore 15m. Casca fina, perfumada, fuste reto, folha coriácea; mata ciliar",NA,NA,NA,NA,NA,NA,NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA,NA
"534","2019-11-01 14:52:25-03","UnB","UB","23472","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Paula, JE","Heringer, EP","7644","1978","07","10","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.887778","-15.95",NA,NA,NA,"Árvore 8m x 16cm",NA,NA,NA,NA,NA,NA,NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA,NA
"535","2019-11-01 14:52:26-03","UnB","UB","37324","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Sevilha, AC","3104","2003","08","26","Southern America","Brasil","Goiás","Alvorada do Norte","Alvorada do Norte, Fazenda Estância Paraná. Ponto 4","-46.58","-14.521667",NA,NA,NA,"Árvore 15m. Frutos imaturos verdes; Cerrado. Neossolo quartzorênico. Relevo altiplano",NA,NA,NA,NA,NA,NA,NA,"-46.58","-14.521667",NA,NA,NA,NA,NA,NA,NA
"536","2019-11-01 14:52:26-03","UnB","UB","40915","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Kew","Eiten, G","9183","1968","10","09","Southern America","Brasil","Mato Grosso","Barra do Garças",NA,"-52.25","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.25","-15.883333",NA,NA,NA,NA,NA,NA,NA
"537","2019-11-01 14:52:26-03","UnB","UB","91895","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Pontes, AF","604","2003","04","04","Southern America","Brasil","Distrito Federal","Brasília","Rodovia das Mansões Internas do Lago Norte","-47.808333","-15.764444",NA,NA,NA,"Árvore 16m. Fruto imaturo verde",NA,NA,NA,NA,NA,NA,NA,"-47.808333","-15.764444",NA,NA,NA,NA,NA,NA,NA
"538","2020-07-29 09:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Schindler, B","Rigo, S","IFN-127430082.1","2018","11","15","Southern America","Brasil","Mato Grosso","Sapezal",NA,"-58.86","-13.32",NA,NA,NA,"Conglomerado MT-1274. Subunidade 2. Subparcela 1. Indivíduo 28. F6; Árvore, 26,5m,11,3cm. Base reta. Casca externa marrom, casca interna amarela e vermelha, fina, fissurada, desprendimento escamoso, odor do corte apimentado; Relevo suave ondulado, so",NA,NA,NA,NA,"2020","01","14","-58.86","-13.32",NA,NA,NA,NA,NA,NA,NA
"539","2019-11-01 14:52:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Schindler, B","Araújo, JF","IFN-5832031.1","2017","07","31","Southern America","Brasil","Bahia","Luís Eduardo Magalhães",NA,"-45.9","-11.88",NA,NA,NA,"Avaliação da regeneração natural. Conglomerado BA-583. Subunidade 1. Subparcela 1. Indivíduo 2 RN; Arbusto; 2,0m. Base do caule reta; Vereda, solo hidromórfico","UB0129759","UB0129759",NA,NA,"2018","05","21","-45.9","-11.88",NA,NA,NA,NA,NA,NA,NA
