"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"213","2020-09-12 05:00:02-03","US","US","1908169","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","A. Ducke","1680","1944","10","26","South America - Neotropics","Brazil","Pará",NA,"Estado do Para, Belem, Utinga",NA,NA,NA,NA,"US02151267","US02151267_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","1693127","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","-. Ducke","120","1936","1","4","South America - Neotropics","Brazil","Amazonas",NA,"Brasil, Amazonas: Parintins, silva non inundabili circa lacum, Macarany",NA,NA,NA,NA,"US02151262","US02151262_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","3647136","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","A. Jardim","1040","1994","9","9","South America - Neotropics","Bolivia","Pando",NA,"Pando: Manuripi, 35km al norte de Puerto America, entrando bosque alto cerca Alianza x-1","-67.98","11.73",NA,NA,"US02151259","US02151259_01",NA,"190",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","1977777","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","-. Murca & -- Black","1513","1947","4","22","South America - Neotropics","Brazil","Pará",NA,"Country Para, Brazil, Amazonia, Uplands of Inst. Agronomico do Norte, Belem",NA,NA,NA,NA,"US02151263","US02151263_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","USw8713","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","A. Ducke","255",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"Brazilian Amazon, Parintins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","1040697","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","A. Ducke","15695","1915","2","27","South America - Neotropics","Brazil","Pará",NA,"Oriximina, los Trombets, Etat de Para",NA,NA,NA,NA,"US02151265","US02151265_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","1044161","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","A. Ducke","15664","1915","1","18","South America - Neotropics","Brazil","Pará",NA,"Belem do Para.",NA,NA,NA,NA,"US00002662","US00002662_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1","Type collection"
"220","2020-09-12 05:00:02-03","US","US","2252810","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","J. M. Pires","3103","1951","2","23","South America - Neotropics","Brazil","Pará",NA,"Amazonia. Perto de Belem, I.A.N.",NA,NA,NA,NA,"US02151260","US02151260_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","1044158","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","A. Ducke","15559","1914","12","28","South America - Neotropics","Brazil","Pará",NA,"Alcobaca (Tocantins) Etat de Para",NA,NA,NA,NA,"US02151266","US02151266_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","2548929","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","J. M. Pires","51711","1961","9",NA,"South America - Neotropics","Brazil","Pará",NA,"Para, Brazil, Vicinity of Belem",NA,NA,NA,NA,"US02151270","US02151270_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","USw15400","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","J. M. Pires & G. A. Black","1513",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,"Wood Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","1442125","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","A. Ducke","17217","1916","11",NA,"South America - Neotropics","Brazil","Pará",NA,"Belem do Para, silva non inundata",NA,NA,NA,NA,"US02151268","US02151268_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","2222482","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","J. M. Pires","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Pará",NA,"Da Amazonia, Estado do Para",NA,NA,NA,NA,"US02151261","US02151261_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"226","2014-08-26 18:21:36-03","FSL","HFSL","5539","S","Plantae",NA,NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Correia, B.","83","2009","12","03","Southern America","Brasil","Rondônia","Itapuã d'Oeste","Flona do Jamari, Flona do Jamari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2014-08-26 18:21:36-03","FSL","HFSL","5573","S","Plantae",NA,NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Correia, B.","197","2010","01","13","Southern America","Brasil","Rondônia","Itapuã d'Oeste","Flona do Jamari, Flona do Jamari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-05-08 11:12:36-03","UEFS","HUEFS","238753","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Lima, H.C.de","7443","2012","03","24",NA,"Brasil","Pará","Belém","Bosque Municipal Rodrigues Alves. Canteiro 68 indivíduo 2063.","-48.5043983459473","-1.4558299779892",NA,NA,"HUEFS0238753",NA,"H.C.de Lima",NA,NA,"2012","03",NA,NA,NA,"48462","auto","Rosanae",NA,NA,NA,NA
"229","2020-05-08 11:12:36-03","UEFS","HUEFS","120492","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Queiroz, L.P.de","13045","2007","05","26",NA,"Brasil","Pará","Moju","Trilha Murça Pires.","-48.798889","-2.180556",NA,"Floresta ombrófila de terra firme.","HUEFS0120492",NA,"B.Melchor-Castro","12","12","2018","08",NA,"48W47'56''","2S10'50''",NA,NA,"Rosanae",NA,NA,NA,NA
"230","2020-05-08 11:12:36-03","UEFS","HUEFS","244550","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Melchor-Castro, B.","752","2018","04","19",NA,"Brasil","Pará","Belém","Parque Nacional do Utinga","-48.444444","-1.426111",NA,NA,"HUEFS0244550",NA,NA,NA,NA,NA,NA,NA,"48W26'40''","1S25'34''",NA,NA,"Rosanae",NA,NA,NA,NA
"231","2020-05-08 11:12:36-03","UEFS","HUEFS","244551","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Melchor-Castro, B.","753","2018","04","19",NA,"Brasil","Pará","Belém","Jardim Botânico da Amazônia Bosque Rodrigues Alves","-48.456944","-1.416667",NA,NA,"HUEFS0244551",NA,NA,NA,NA,NA,NA,NA,"48W27'25''","1S25'",NA,NA,"Rosanae",NA,NA,NA,NA
"232","2020-05-08 11:12:36-03","UEFS","HUEFS","233957","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ducke, A.","RB17217","1919","11",NA,NA,"Brasil","Pará","Belém","Rio magoary.","-48.5043983459473","-1.4558299779892",NA,"Mata de terra firme.","HUEFS0233957",NA,"B.Melchor-Castro",NA,NA,"2018","10",NA,NA,NA,"48462","auto","Rosanae",NA,NA,NA,NA
"233","2019-09-04 19:05:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","elatum","Hymenolobium elatum",NA,"A. Ducke",NA,"1915","1","14","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"234","2019-09-04 19:32:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","elatum","Hymenolobium elatum",NA,"A. Ducke",NA,"1915","1","14","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"235","2019-09-04 19:16:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum",NA,"A. Ducke",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"236","2019-09-04 19:03:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum",NA,"A. Ducke",NA,"1914","12","28","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"237","2019-09-04 19:03:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum",NA,"A. Ducke",NA,"1910","2","6","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"238","2019-09-04 19:26:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum",NA,"A. Ducke",NA,"1915","1","28","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"239","2018-03-20 10:45:32-03","F","FMNH-SEEDPLANTS","V0449628F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum",NA,"A. Ducke","255","1936","1","4","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0449628F","V0449628F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"240","2018-03-20 10:45:32-03","F","FMNH-SEEDPLANTS","V0449629F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum",NA,"J. Murça Pires","1513","1947","4","22","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0449629F","V0449629F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"241","2018-03-20 10:45:33-03","F","FMNH-SEEDPLANTS","V0449630F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum",NA,"A. Ducke","120","1936","1","4","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0449630F","V0449630F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"242","2018-03-20 10:45:33-03","F","FMNH-SEEDPLANTS","V0449631F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum",NA,"A. Ducke","1680","1944","10","26","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0449631F","V0449631F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"243","2018-03-20 10:45:33-03","F","FMNH-SEEDPLANTS","V0449632F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum",NA,"H. S. Irwin & T. R. Soderstrom","6234","1964","9","17","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0449632F","V0449632F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"244","2018-03-20 10:45:33-03","F","FMNH-SEEDPLANTS","V0449633F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum",NA,"H. S. Irwin et al.","18006","1966","6","29","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0449633F","V0449633F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"245","2019-01-25 15:40:50-02","IAC","IAC","10595","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","J.M. Pires & G.A. Black","1513","1947","04","23",NA,"Brasil","Pará","Belém",NA,"-48.5044","-1.4558",NA,"Material recbido do Instituto Agronômico do Norte, em 19 de abtil de 1949. Nome popular: angelim-do-Pará, angelim",NA,NA,"J.M. Pires & G.A. Black",NA,NA,"1947","04","23","-48.5044","-1.4558",NA,NA,NA,NA,NA,NA,NA
"246","2009-11-26 13:52:08-02","INPA","INPAW","10464","S","Plantae",NA,NA,"Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, G.C.",NA,"2004","04","20",NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2009-11-26 13:52:08-02","INPA","INPAW","1158","S","Plantae",NA,NA,"Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Par&#225;","Santar&#233;m",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"248","2009-11-26 13:53:07-02","INPA","INPAW","3183","S","Plantae",NA,NA,"Mimosaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires","3185",NA,NA,NA,NA,"Brasil","Par&#225;","Bel&#233;m",NA,"-48.5044","-1.45583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"249","2009-11-26 13:50:07-02","INPA","INPAW","7911","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pierre, D.","458","1981","11","16",NA,"Brasil","Par&#225;","Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA
"250","2009-11-26 13:50:07-02","INPA","INPAW","10442","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Aubl.","Ferreira, A.M.",NA,"2002","10","25",NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2009-11-26 13:50:07-02","INPA","INPAW","1711","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires, J.M.","3830",NA,NA,NA,NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2009-11-26 13:50:07-02","INPA","INPAW","9849","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Silva, N.T.","040",NA,NA,NA,NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,"N.T. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-01 14:59:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Irwin, HS; Soderstrom, TR","6234","1964","09","17","Southern America","Brasil","Distrito Federal","Brasília","Chapada da Contagem, ca. 20 Km E. of Brasília","-47.9296989440918","-15.7797002792358",NA,"Tree 10 m x 20 cm, the leaves expanding. Co pink, the standard with a red - margined white basal patch; Gallery forest",NA,NA,"Arroyo, MTK",NA,NA,"1972",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"254","2020-01-31 10:38:17-03","IFAM","EAFM","14577","PreservedSpecimen","Plantae",NA,NA,"Fabaceae-Faboideae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Marra, D.M.; Neves, A.F. & Souza, I.G.","194","2011","05","11",NA,"Brasil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.308381","-2.407225",NA,"; HABITAT: Floresta de terra-firme; DESC: árvore, DAP = 14.3 cm",NA,NA,"Marra, D.M.; Carneiro, V.M.C.","21","21","2011","05","11","-60.308381","-2.407225",NA,NA,NA,NA,NA,NA,NA
"255","2021-03-23 11:31:52-03","MCN-FZBRS","HAS","45769","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Rodrigues, W.","7557","1966","03",NA,NA,"Brasil","Amazonas","Manaus","Estrada Manaus-Itacoatiara, km 27, Reserva Floresta Ducke","-60.025441","-3.102324",NA,"Ca. de 30m. de altura por 1,10m de diâmetro, frutos verdes, folhas caducas na época da frutificação. INPA 16860","HAS0045769",NA,"Mattos, N.",NA,NA,"1979",NA,NA,"-60.025441","-3.102324",NA,NA,NA,NA,NA,NA,NA
"256","2018-12-04 20:28:34-02","UNIR","RON","e1570","S","Plantae","Angiosperma","Fabales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","DRL","0911103-0","1997","03","11","Southern America","Brasil","Rondônia","Primavera de Rondônia",NA,"-61.3227996826172","-11.8169002532959",NA,NA,"RON000e1570","RON000e1570","Rosa, NA",NA,NA,"1997","06","17",NA,NA,"31380","auto",NA,NA,NA,NA,NA
"257","2018-12-04 20:28:34-02","UNIR","RON","e1576","S","Plantae","Angiosperma","Fabales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","DRL","0261103-0","1997","03","11","Southern America","Brasil","Rondônia","Primavera de Rondônia",NA,"-61.3227996826172","-11.8169002532959",NA,NA,"RON000e1576","RON000e1576","Rosa, NA",NA,NA,"1997","06","17",NA,NA,"31380","auto",NA,NA,NA,NA,NA
"258","2018-12-04 20:28:34-02","UNIR","RON","e133","S","Plantae","Angiosperma","Fabales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Araújo, J","0809-0591997","1997","09","08","Southern America","Brasil","Rondônia","Porto Velho","Samuel, Jamari e Cujubim","-63.9039001464844","-8.76194000244141",NA,NA,"RON0000e133","RON0000e133","Rosa, NA",NA,NA,"1997","10","18",NA,NA,"333357","auto",NA,NA,NA,NA,NA
"259","2018-12-04 20:28:33-02","UNIR","RON","1001","S","Plantae","Angiosperma","Fabales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Frigeri, RBC","35","2010","05","11","Southern America","Brasil","Rondônia","Itapuã do Oeste","Flona - AMATA UPA 01. Floresta Ombrófila Fechada Terra Firme. Solo argilo arenoso. 1716E. P7.","-63.003889","-9.393611",NA,"Árvore n°5452 (AMATA) com 18m de altura. DAP: 2,60. Casca com estrias verticais. Tronco cilíndrico, pouco tortuoso, com sapopema e cipós. Material estéril.","RON00001001","RON00001001",NA,NA,NA,NA,NA,NA,"-63.003889","-9.393611",NA,NA,NA,NA,NA,NA,NA
