"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"862","2019-12-19 11:17:03-03","UFG","UFG","6691","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Koch, I.","Rizzo, J.A.","6600","1971","08","04","Brasil","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Pireneus, na base dos três picos. Campo rupestre, ocorre mata ciliar.","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"UFG006691",NA,"2011","09","07",NA,NA,NA,"Árvore de 1,5m de altura, corola branca.",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA
"863","2019-12-19 11:17:03-03","UFG","UFG","7036","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Koch, I.","Rizzo, J.A.","7036","1971","10","02","Brasil","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Pireneus, na base dos três Picos. Campo rupestre, ocorre mata ciliar.","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"UFG007036",NA,"2011","09","07",NA,NA,NA,"Árvore de 5m de altura, corola branca.",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA
"864","2019-12-19 11:17:03-03","UFG","UFG","26171","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"F. Bucci","1171","2000","05","19","Brasil","Goiás","Minaçu","UHE Cana Brava","-48.2200012207031","-13.5331001281738",NA,NA,NA,NA,"UFG0026171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54065","auto",NA,NA,NA,NA,NA,NA
"865","2019-12-19 11:17:03-03","UFG","UFG","20496","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Koch, I.","Ferreira, H.D.","3512","1998","06","26","Brasil","Goiás","Goianésia","Vila Propício. Transição de mata calcária com cerrado.","-49.1175003051758","-15.3175001144409",NA,NA,NA,NA,"UFG020496",NA,"2011","09","06",NA,NA,NA,"Árvore ca. 4m de altura, fruto marrom-claro.",NA,NA,NA,"40177","auto",NA,NA,NA,NA,NA,NA
"866","2019-06-10 10:10:05-03","FZB-BH","BHZB","11975","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"Rezende, S.G.","4723","2015","07","09","Brasil","MG","Berilo","Lelivéldia, vale do Jequitinhonha","-42.4655990600586","-16.9517002105713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNICATA",NA,NA,NA,"31142","auto",NA,NA,NA,NA,NA,NA
"867","2019-06-10 10:10:05-03","FZB-BH","BHZB","8101","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,"M.A., Farinaccio","Lemes, E.","139","2010","10","20","Brasil","MG","Belo Horizonte","Parque das Mangabeiras","-43.907856","-19.951608","43W 54' 28.28","19S 57' 05.79","1099","1099",NA,NA,"2016","11","22",NA,NA,NA,"Coord: 19°57'05.79S; 43°54'28.28W. Alt.: 1099m. Tronco bastante suberoso. .Doação de duplicata para Herbário HUEFS em setembro de 2014. .Doação de duplicata para o Herbário COR Dezembro 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2021-03-12 08:14:33-03","IMA","MAC","382","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","A.P.Duarte","A.P.Duarte","7768","1963","05","02","Brasil","Minas Gerais","Granjas Reunidas","Engenheiro Dolabela.","-42.233331","-17.3","-42.233331","-17.3",NA,NA,"MAC0000382",NA,"1964","02","27",NA,NA,NA,"Árvore. Córtex delgado, não corticosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2014-09-09 14:13:06-03","UNIVILLE","JOIW","330","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","J.R. Pirani","J.C.F.Melo Jr.","577","2006","10","24","Brasil","MG","Matozinhos","Cerradão IBAMA","-43.955083","-19.50775","43º57'18,3'' W","19º30'27,9'' S","758","758",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, h=10m, DAP=15cm. Flores verdes. Madeira do ramo lateral coletada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2014-09-09 14:13:06-03","UNIVILLE","JOIW","462","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"G.Q.Freire","222","2007","02","01","Brasil","MG","Matozinhos","Cerrado PRECON","-43.955056","-19.507694","43º57'18,2'' W","19º30'27,7'' S","785","785",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto , h= 6m., CAP=25 cm., Frutos verdes e látex branco abundante. Madeira coletada de galho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2014-09-09 14:08:36-03","UNIVILLE","JOIW","553","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","G.C.T. Ceccantini","G.Q.Freire","292","2007","04","13","Brasil","MG","Matozinhos","Cerrado PRECOM . Trilha aberta","-43.882333","-19.50775","43º52'56,4'' W","19º30'27,9'' S","758","758",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, h=3,5m, CAP=8cm. Frutos jovens. Latex branco. Madeira coletada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2014-09-09 14:08:36-03","UNIVILLE","JOIW","68","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"G.C.T.Ceccantini","2709","2006","03","30","Brasil","MG","Matozinhos","Área IBAMA, cerradão","-43.955083","-19.50775","43º57'18,3'' W","19º30'27,9'' S","758","758",NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta 3,5m alt., CAP 23cm, latex branco, fruto verde. Madeira coletada à altura do peito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2021-03-03 13:56:07-03","UFF","NIT","NIT602","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart. & Zucc.",NA,"G.C. Lopes Paes","78","2013","05","15","Brasil","Rio de Janeiro","Niterói",NA,"-43.1035995483398","-22.88330078125",NA,NA,NA,NA,"NIT00000601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA
"874","2021-02-04 10:25:01-03","UFRPE","HST","12046","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","M.L.Fonseca","R.C.Mendonça; M.L.Fonseca, F.C.A.Oliveira et E.Cardoso","5456","2003","03","20","Brasil","Goiás","Formosa",NA,"-47.4725","-15.397222","47W28'21''","15S23'50''","1040","1040","HST012046",NA,"2003","03",NA,NA,NA,NA,"Árvore 6 m alt. e 9 cm DAP: heliófila; tronco com casca suberosa; folha cartácea; fruto seco imaturo cor verde pardacento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2021-02-04 10:25:01-03","UFRPE","HST","11824","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","M.L.Fonseca","M.L.Fonseca; R.C.Mendonça, F.C.A.Oliveira, E.Cardoso","4107","2003","02","18","Brasil","Goiás","Simolândia","estrada para Povoado Três Rios","-46.549667","-14.435083","46W32'58,8''","14S26'6,3''","540","540","HST011824",NA,"2003","04",NA,NA,NA,NA,"Arvoreta ca. 3,5 m alt.; latescente; folhas discolores, cartáceas; frutos imaturos verde-amarronzados; casca suberosa. Ocasional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2021-02-04 10:25:01-03","UFRPE","HST","22360","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","F.C.A.Oliveira","R.C.Mendonça; M.L.Fonseca;F.C.A.Oliveira & E.Cardoso","4766","2002","03","15","Brasil","Goiás","Pirenópolis","Pousada Linda Vista, proprietário Sr. Joaquim Maria Dutra","-48.958056","-15.866111","48W57'29''","15S51'58''","850","850","HST022360",NA,"2002","03",NA,NA,NA,NA,"Árvore heliófila ca. 5 m alt.; folha cartácea, discolor verde; fruto seco cor marrom em área parecendo um cerrado alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2021-02-04 10:25:01-03","UFRPE","HST","16050","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","J.F.Morales","A.M.Miranda; J.Ferraz et C.Silva","5806","2008","07","23","Brasil","Bahia","São Desidério","margem da estrada","-44.9733009338379","-12.3633003234863",NA,NA,NA,NA,"HST016050",NA,"2008","11",NA,NA,NA,NA,"Arvoreta 2 m alt.; muito ramificada; folhas papiráceas; frutos imaturos verdes.",NA,NA,NA,"175149","auto",NA,NA,NA,NA,NA,NA
"878","2020-09-25 10:42:07-03","UFPE","UFP","19348","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Souza-Silva, RF","Cavalcanti, TB; et al.","1997","1998","06","13","Brasil","Goiás","Curumbaiba",NA,NA,NA,NA,NA,NA,NA,"UFP019348",NA,"2008","10","02",NA,NA,NA,"Árvore de 4m.; Ambiente antropizado. Arenoso. Relevo ondulado.",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"879","2021-03-01 11:54:19-03","UFPE","UFP","82998","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Walter, BMT","Walter, BMT","3903","1997","10","15","Brasil","Goiás","Niquelândia",NA,"-49.023611","-14.584722","-49.023611","-14.584722","440","440","UFP082998",NA,"1997","10","15",NA,NA,NA,"Flores velhas coletadas. Árvore de 4m; Cerrado sentido restrito.",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"880","2021-03-01 11:54:19-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Walter, BMT","Walter, BMT","3903","1997","10","15","Brasil","Goiás","Niquelândia",NA,"-49.023611","-14.584722","-49.023611","-14.584722","440","440",NA,NA,"1997","10","15",NA,NA,NA,"Flores velhas coletadas. Árvore de 4m; Cerrado sentido restrito.",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"881","2020-10-27 11:20:44-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Souza-Silva, RF","Cavalcanti, TB; et al.","1997","1998","06","13","Brasil","Goiás","Curumbaiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","10","02",NA,NA,NA,"Árvore de 4m.; Ambiente antropizado. Arenoso. Relevo ondulado.",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"882","2021-03-01 11:54:19-03","UFPE","UFP","64612","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Ferreira, WM","Nunes, E; Martins, P","s.n.","1980","10","09","Brasil","Ceará","Redenção",NA,"-38.730598449707","-4.225830078125",NA,NA,NA,NA,"UFP064612",NA,"1989","04",NA,NA,NA,NA,"Arbórea, 8-10m, flor branca.",NA,NA,"Gentianales","17538","auto",NA,NA,NA,NA,NA,NA
"883","2021-03-01 11:54:19-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Ferreira, WM","Nunes, E; Martins, P","s.n.","1980","10","09","Brasil","Ceará","Redenção",NA,"-38.730598449707","-4.225830078125",NA,NA,NA,NA,NA,NA,"1989","04",NA,NA,NA,NA,"Arbórea, 8-10m, flor branca.",NA,NA,"Gentianales","17538","auto",NA,NA,NA,NA,NA,NA
"884","2021-03-01 11:54:19-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Souza-Silva, RF","Cavalcanti, TB; et al.","1711","1995","09","26","Brasil","Goiás","Ipameri",NA,"-48.1596984863281","-17.7219009399414",NA,NA,NA,NA,NA,NA,"2008","10","02",NA,NA,NA,"Flores velhas castanhas. Latex branco.; Cerrado perturbado. Arenoso. Relevo montonhoso.",NA,NA,"Gentianales","102542","auto",NA,NA,NA,NA,NA,NA
"885","2021-03-01 11:54:19-03","UFPE","UFP","19370","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Souza-Silva, RF","Cavalcanti, TB; et al.","1711","1995","09","26","Brasil","Goiás","Ipameri",NA,"-48.1596984863281","-17.7219009399414",NA,NA,NA,NA,"UFP019370",NA,"2008","10","02",NA,NA,NA,"Flores velhas castanhas. Latex branco.; Cerrado perturbado. Arenoso. Relevo montonhoso.",NA,NA,"Gentianales","102542","auto",NA,NA,NA,NA,NA,NA
"886","2021-03-01 11:54:19-03","UFPE","UFP","21314","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Walter, BMT","Walter, BMT; et al.","3064","1996","02","07","Brasil","Goiás","Uruaçu",NA,"-49.1408004760742","-14.5247001647949",NA,NA,NA,NA,"UFP021314",NA,"1996","02","07",NA,NA,NA,"Frutos com pintas brancas.; Solo mais argiloso. Cerrado no campo.",NA,NA,"Gentianales","80860","auto",NA,NA,NA,NA,NA,NA
"887","2021-03-01 11:54:19-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Walter, BMT","Walter, BMT; et al.","3064","1996","02","07","Brasil","Goiás","Uruaçu",NA,"-49.1408004760742","-14.5247001647949",NA,NA,NA,NA,NA,NA,"1996","02","07",NA,NA,NA,"Frutos com pintas brancas.; Solo mais argiloso. Cerrado no campo.",NA,NA,"Gentianales","80860","auto",NA,NA,NA,NA,NA,NA
"888","2015-08-20 11:24:24-03","CPQBA","CPMA","883","S","Plantae","Apocynaceae¹","Aspidosperma","nemorale","Aspidosperma nemorale","Handro",NA,"Narciso",NA,"1983","05","03","Brasil","SP","Mogi Mirim","Serra de Mogi Mirim","-46.957778","-22.431944","46º 57' 28 W","22º 25' 55 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"só no herbário !",NA,"Magnoliophyta","Gentianales",NA,NA,"Magnoliopsida",NA,"CPQBA 1083",NA,NA,NA
"889","2015-08-20 11:24:24-03","CPQBA","CPMA","886","S","Plantae","Apocynaceae¹","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Narciso",NA,"1983","02","10","Brasil","São Paulo","Mogi Guaçu","FAZENDA CAMPININHA","-46.942222","-22.372222","46º 56' 32 W","22º 22' 20 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"só no herbário !",NA,"Magnoliophyta","Gentianales",NA,NA,"Magnoliopsida",NA,"CPQBA 1085",NA,NA,NA
"890","2020-09-12 05:00:02-03","US","US","1706237","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","hilarianum","Aspidosperma hilarianum","Müll. Arg. in Mart.",NA,"A. F. C. P. de Saint-Hilaire","s.n.","1816",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00111799","US00111799_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Possible isotype",NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"891","2020-09-12 05:00:02-03","US","US","2580236","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","nemorale","Aspidosperma nemorale","Handro",NA,"M. Kuhlmann","759","1946","3","29","Brazil","São Paulo",NA,"São Paulo, nativa no Jardim Botânico.",NA,NA,NA,NA,NA,NA,"US03229928","US03229928_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"892","2020-09-12 05:00:02-03","US","US","2580010","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","nemorale","Aspidosperma nemorale","Handro",NA,"M. Kuhlmann","2570","1950","9","27","Brazil","São Paulo",NA,"Município de Santa Izabel, Igaratá.",NA,NA,NA,NA,NA,NA,"US03229929","US03229929_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"893","2020-09-12 05:00:02-03","US","US","2579912","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","nemorale","Aspidosperma nemorale","Handro",NA,"M. Kuhlmann","2607","1950","12","1","Brazil","São Paulo",NA,"Sao Paulo, Jard. Bot.",NA,NA,NA,NA,NA,NA,"US00111808","US00111808_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Isotype",NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"894","2020-09-12 05:00:02-03","US","US","2580014","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"M. Kuhlmann","1451","1946","9","14","Brazil","São Paulo",NA,"Brasil - Estado de São Paulo: Pirassununga, Emas.",NA,NA,NA,NA,NA,NA,"US03230245","US03230245_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"895","2020-09-12 05:00:02-03","US","US","2027695","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"R. M. Klein","91",NA,"10",NA,"Brazil","Santa Catarina",NA,"Mata do Hoffmann. Brusque. Sta. Cat.",NA,NA,NA,NA,NA,NA,"US03230247","US03230247_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"896","2020-09-12 05:00:02-03","US","US","2969698","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","7912","1973","3","24","Brazil","Goiás",NA,"Planalto do Brasil. Estado de Goiás. Serra Geral do Paraná. 1 km E of São João da Aliança.",NA,NA,NA,NA,"1100",NA,"US03230240","US03230240_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"897","2020-09-12 05:00:02-03","US","US","USw2570","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. N. Whitford","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"898","2020-09-12 05:00:02-03","US","US","USw2601","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. N. Whitford","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"899","2020-09-12 05:00:02-03","US","US","1592611","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"Y. Mexia","5669","1931","4","20","Brazil","Minas Gerais",NA,"Corinto. Fazenda do Diamante; base of Serra do Angico.",NA,NA,NA,NA,"600",NA,"US03230207","US03230207_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"900","2020-09-12 05:00:02-03","US","US","1954504","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"-- Reitz","2320",NA,NA,NA,"Brazil","Santa Catarina",NA,"Azambuja - Brusque.",NA,NA,NA,NA,"35",NA,"US03230246","US03230246_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"901","2020-09-12 05:00:02-03","US","US","1342058","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"P. K. Dusén","13116","1911","10","1","Brazil","Paraná",NA,"Jaguariahyva.",NA,NA,NA,NA,NA,NA,"US03230212","US03230212_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"902","2020-09-12 05:00:02-03","US","US","2885468","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17505","1966","6","21","Brazil","Goiás",NA,"Planalto do Brasil. Drainage of the upper Rio Araguaia. Cerrado, ca. 78 km. S. E. of Aragarças, Goiás, road to Piranhas.",NA,NA,NA,NA,"700",NA,"US03230218","US03230218_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"903","2020-09-12 05:00:02-03","US","US","2885470","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","14795","1966","4","14","Brazil","Bahia",NA,"Planalto do Brasil. (Drainage of the Rio Corrente, Western Bahia). Cerrado, near Rio Piau, ca. 150 km. S. W. of Barreiras.",NA,NA,NA,NA,"850",NA,"US03230169","US03230169_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"904","2020-09-12 05:00:02-03","US","US","2885668","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","9907","1965","11","5","Brazil","Goiás",NA,"The Planalto do Brasil. Serra dos Cristais, Estado de Goiás. Ca. 2 km. N. of Cristalina.","-48","-17",NA,NA,"1250",NA,"US03230235","US03230235_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"905","2020-09-12 05:00:02-03","US","US","65237","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"Brazil","Rio de Janeiro",NA,"Rio Janeiro Brazil",NA,NA,NA,NA,NA,NA,"US00899072","US00899072_01 US00899072_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"906","2020-09-12 05:00:02-03","US","US","2829739","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"-- Reitz & Klein, --","3819","1956","10","12","Brazil","Santa Catarina",NA,"Ibirama. Beiro rio.",NA,NA,NA,NA,"100",NA,"US03230250","US03230250_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"907","2020-09-12 05:00:02-03","US","US","2678574","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"G. Eiten & L. T. Eiten","8871","1968","9","21","Brazil","Mato Grosso",NA,"Serra do Roncador. Município de Barra do Garças: 260 km along new road NNE of village of Xavantina (1 km due W of Royal Society-Royal Geographic Society Base Camp). Along side road to Base Camp, from main road.","-51.75","-12.85",NA,NA,"150",NA,"US03230219","US03230219_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"908","2020-09-12 05:00:02-03","US","US","1740812","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"W. Archer & A. Gehrt","135-S","1936","9","6","Brazil","Mato Grosso",NA,"Campo Grande. Fazenda das Moças.",NA,NA,NA,NA,NA,NA,"US03230208","US03230208_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"909","2020-09-12 05:00:02-03","US","US","3357123","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"M. L. M. Azevedo, M. Fonseca, F. C. A. Oliveira & A. Magalhães","1045","1996","6","29","Brazil","Goiás",NA,"Município de Niquelândia. Entrada à direita do Km 06 Niquelândia/ Companhia de Níquel Tocantins (CNT).","-48.4364","-14.4172",NA,NA,NA,NA,"US03230222","US03230222_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"910","2020-09-12 05:00:02-03","US","US","2567185","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin & T. R. Soderstrom","6663","1964",NA,NA,"Brazil","Mato Grosso",NA,"Planalto do Brasil. Vicinity of Garapú. Ca. 15 km S. of Garapú.","-52.57","-13.2",NA,NA,"300","400","US03230223","US03230223_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"911","2020-09-12 05:00:02-03","US","US","2541894","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"E. P. Heringer","10537","1965","9","15","Brazil","Distrito Federal",NA,"Plano Pilôto, Brasília.",NA,NA,NA,NA,NA,NA,"US03230220","US03230220_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"912","2020-09-12 05:00:02-03","US","US","1284845","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"P. K. Dusén","16611","1915","1","28","Brazil","Paraná",NA,"Morungava.",NA,NA,NA,NA,"740",NA,"US03230202","US03230202_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
