"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","previousCatalogNumber"
"149","2020-12-21 16:47:00-03","MBM","MBM","96271","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1984","11","26","Brazil","Paraná","Curitiba","Bacacheri","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM096271","MBM096271",NA,"48577",NA,NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"150","2020-12-21 16:46:59-03","MBM","MBM","203849","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Kozera, C.",NA,NA,NA,"Kozera, C.; et al.; et al.","1996","11","08","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM203849","MBM203849",NA,"346",NA,NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"151","2020-12-21 16:47:00-03","MBM","MBM","67578","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Buttura, E.","1980","02","14","Brazil","Paraná","Foz do Iguaçu","Área do Incra-Commã","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"MBM067578","MBM067578",NA,"449",NA,NA,"Southern America",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"152","2020-12-21 16:46:59-03","MBM","MBM","11421","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Troncoso, N.S.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","12","06","Brazil","Paraná","Guarapuava","Rio Cavernoso","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM011421","MBM011421",NA,"20518",NA,NA,"Southern America",NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"153","2020-12-21 16:46:59-03","MBM","MBM","16030","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Troncoso, N.S.",NA,NA,NA,"Hatschbach, G.","1970","12","08","Brazil","Paraná","Guaraqueçaba","Rio Bananal","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM016030","MBM016030",NA,"25760",NA,NA,"Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"154","2020-12-21 16:46:59-03","MBM","MBM","171195","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cruz, J.M.; Cruz, J.M.","1994","10","20","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM171195","MBM171195",NA,"703",NA,NA,"Southern America",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"155","2020-12-21 16:46:59-03","MBM","MBM","171196","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","1994","11","17","Brazil","Paraná","Quatro Barras","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM171196","MBM171196",NA,"726",NA,NA,"Southern America",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"156","2020-12-21 16:46:59-03","MBM","MBM","384294","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Barboza, E.","2012",NA,NA,"Dunaiski Jr.; A.","2007","10","27","Brazil","Paraná","Rio Branco do Sul",NA,"-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM384294","MBM384294","Árvore com flores alvas.","3446",NA,NA,"Southern America",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"157","2020-12-21 16:46:59-03","MBM","MBM","209787","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; et al.; et al.","1997","01","12","Brazil","Paraná","Rio Branco do Sul","Caverna da Caximba","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM209787","MBM209787",NA,"679",NA,NA,"Southern America",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"158","2020-12-21 16:47:00-03","MBM","MBM","64345","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Moldenke, H.N.",NA,NA,NA,"Oliveira, P.I.","1979","11","12","Brazil","Paraná","São José dos Pinhais","Barro Preto","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM064345","MBM064345",NA,"156",NA,NA,"Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"159","2020-12-21 16:46:59-03","MBM","MBM","384297","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Barboza, E.","2012",NA,NA,"Dunaiski Jr.; A.","2003","12","07","Brazil","Paraná","São José dos Pinhais","Campo Largo da Roseira","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM384297","MBM384297",NA,"2180",NA,NA,"Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"160","2020-12-21 16:47:00-03","MBM","MBM","5829","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1967","10","30","Brazil","Paraná","São José dos Pinhais","Colônia Roseira","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM005829","MBM005829",NA,"17659",NA,NA,"Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"161","2020-12-21 16:47:00-03","MBM","MBM","71497","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1981","11","04","Brazil","Paraná","Tijucas do Sul","Rio da Una","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM071497","MBM071497",NA,"44326",NA,NA,"Southern America",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"162","2020-12-21 16:46:59-03","MBM","MBM","252272","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Smith, S.F.",NA,NA,NA,"Kegler, A.","1999","11","08","Brazil","Rio Grande do Sul","Caxias do Sul","Loreto","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM252272","MBM252272",NA,"338",NA,NA,"Southern America",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"163","2020-12-21 16:46:59-03","MBM","MBM","216356","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Sobral, M.; et al.; et al.","1996","01",NA,"Brazil","Rio Grande do Sul","Dois Irmãos","Dois Irmãos, arredores","-51.0853004455566","-29.5802993774414",NA,NA,NA,NA,"MBM216356","MBM216356",NA,"8318",NA,NA,"Southern America",NA,NA,NA,"7716","auto",NA,NA,NA,NA,NA
"164","2020-12-21 16:46:59-03","MBM","MBM","244942","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Smith, S.F.",NA,NA,NA,"Wasum, R.","1999","12","11","Brazil","Rio Grande do Sul","São Francisco de Paula","Rod. RS-235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM244942","MBM244942",NA,"341",NA,NA,"Southern America",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"165","2020-12-21 16:46:59-03","MBM","MBM","189890","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","1990","03","26","Brazil","Rio Grande do Sul","Torres","Morro da Bela Vista","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"MBM189890","MBM189890",NA,"1653",NA,NA,"Southern America",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"166","2020-12-21 16:46:59-03","MBM","MBM","139928","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Sobral, M.",NA,NA,NA,"Klein, R.; et al.; et al.","1967","04","20","Brazil","Santa Catarina","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM139928","MBM139928",NA,"7379",NA,NA,"Southern America",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"167","2020-12-21 16:46:59-03","MBM","MBM","389330","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Cordeiro, J.; Felitto, G.","2014","05","22","Felitto, G.; Ariati, V.; Dutra, M.; Bianchin, J.E.; Santos, L.M.; Ariati, V.; Dutra, M.; Bianchin, J.E.; Santos, L.M.","2014","03","14","Brazil","Santa Catarina","São Joaquim","Entre Vila Boava e Vila Luizinho","-49.9317016601562","-28.2938995361328",NA,NA,"1034","1034","MBM389330","MBM389330","Árvore, 6m; frutos maduros vermelhos-alaranjados.; Floresta Ombrófila Mista Montana.","823",NA,NA,"Southern America",NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA
"168","2015-09-28 23:09:20-03","MNHN","RECOLNAT_MNHN_P","P00689444","PreservedSpecimen",NA,"Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Moldenke",NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"P00689444","P00689444_01","Reçu le 13-11-1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00689444' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-01 14:21:56-03","JBB","HEPH","31304","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Verdi, M","2010","03","08","Verdi, M; Souza, NL de; Klettenberg, DH","2010","03","08","Brasil","Santa Catarina","Urubici","RPPN Leão da Montanha","-49.375","-28.01","-49.375","-28.01","105","105",NA,NA,NA,"3778","Dicotyledon","Lamiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-01 14:21:56-03","JBB","HEPH","31305","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Oliveira, AA de","2010","01","25","Verdi, M; Klettenberg, DH; Klemz, G","2009","11","03","Brasil","Santa Catarina","Criciúma","Bairro Universitário, Próximo à Unesc","-49.409167","-28.709167","-49.409167","-28.709167","50","50",NA,NA,NA,"2896","Dicotyledon","Lamiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-04-07 14:12:27-03","JBB","HEPH","31313","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Sobral, M","2009","07","17","Verdi, M; Hasckel, RP; Klemz, G","2009","04","23","Brasil","Santa Catarina","Urubici","Localidade de São Pedro, Parque Nacional de São Joaquim","-49.406667","-28.080278","-49.406667","-28.080278","113","113",NA,NA,NA,"1993","Dicotyledon","Lamiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:42:41-03","UFMG","BHCB","27407","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:42:41-03","UFMG","BHCB","70487","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Krieger, L","1988","04","30","Brasil","Minas Gerais",NA,"Serra do Caparaó.",NA,NA,NA,NA,NA,NA,NA,NA,"FPNC 0129","s.n.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:21:59-03","UFPR","UPCB","6954","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.","1968","04",NA,"Hatschbach, G.","1967","10","27","Brasil","Paraná","Rio Branco do Sul","Curiola","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"Arvoreta flor alva, perfumada. Mata secundária..","17570",NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"175","2021-02-11 17:21:59-03","UFPR","UPCB","24039","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Acra, L.A.",NA,NA,NA,"Bidá, A.","1984","11","15","Brasil","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"Flor alva..","547",NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"176","2021-02-11 17:21:59-03","UFPR","UPCB","65501","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Meyer, F.S.","2008","12",NA,"Meyer, F.S.","2008","11","22","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,NA,NA,"Arvoreta 7 m altura, coletada na borda de um capoeirão, na região de Floresta Ombrófila Densa Montana. Flores com pétalas brancas..","832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:21:59-03","UFPR","UPCB","75681","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Bonaldi, R. A.",NA,NA,NA,"Bonaldi, R.A.","2011","12","17","Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,"515",NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA
"178","2021-02-11 17:21:59-03","UFPR","UPCB","24855","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Guimarães, O.A.","1995","08",NA,"Dunaiski Jr., A.","1990","11","30","Brasil","Paraná","Curitiba","Ahú","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Árvore, 5m, flor branca muito aromática..","9",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"179","2021-02-11 17:21:59-03","UFPR","UPCB","29388","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Kozera, C. & Silva, S.M.","1996","11",NA,"Kozera, C.","1996","11","08","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Árvore, ca. 9m, flor branca..","346",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"180","2021-02-11 17:21:59-03","UFPR","UPCB","33176","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Silva, S.M.","1998","02",NA,"Silva, S.M.","1998","02","18","Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,NA,"Árvore com 15m, frutos vermelhos, em local brejoso..",NA,NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
"181","2021-02-11 17:21:59-03","UFPR","UPCB","7930","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Troncoso, N.S.","1969","01","01","Hatschbach, G.","1968","12","06","Brasil","Paraná","Guarapuava","Rio Cavernoso","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,"Arvoreta flor alva, mata secundária..","20518",NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"182","2021-02-11 17:21:59-03","UFPR","UPCB","4557","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.","1964","02",NA,"Hatschbach, G.","1963","11","07","Brasil","Paraná","Laranjeiras do Sul","Rio das Cobras","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,NA,"Pequena árvore 5m, flores brancas, perfumadas..","10369",NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA
"183","2021-02-11 17:21:59-03","UFPR","UPCB","3460","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.","1961","01","01","Hatschbach, G.","1961","11","12","Brasil","Paraná","Campina Grande do Sul","Rod. BR 2, Rio Taquary","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"Árvore 5m, flor alva..","8638",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"184","2021-02-11 17:21:59-03","UFPR","UPCB","5552","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Kawase, Y.",NA,NA,NA,"Brasil","Paraná","Curitiba","Rua Júlia Wanderley s/n, Bigorrilho.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","3406270","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Stephen F. Smith",NA,NA,NA,"Ronaldo Wasum","1999",NA,NA,"Brazil","Rio Grande do Sul",NA,"Mun. de São Francisco de Paula -.","-50.65944","-29.36",NA,NA,"850.00000000",NA,NA,NA,NA,"Wasum 341",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2012-04-23 14:19:00-03","MO","MOBOT","2886730","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","G. Hatschbach",NA,NA,NA,"R. Kummrow","1982","2","24","Brazil","Paraná",NA,"Toledo, 10km L. Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kummrow 1808",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"187","2010-10-14 09:52:00-03","MO","MOBOT","2886772","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","R.Liesner (MO)",NA,NA,NA,"M.M.N. Braga","1991","11","18","Brazil",NA,NA,"Habitat: Mata. Arvore 5 m de altura. Faz. Cerca Grade, Matozinhos MG.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Braga 379",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"188","2012-04-25 13:42:00-03","MO","MOBOT","2886823","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","G. Hatschbach 1/85",NA,NA,NA,"Gert G. Hatschbach","1984","11","26","Brazil","Paraná",NA,"bacacheri (mun. Curitiba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 48577",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","2886920","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","G. Hatschbach",NA,NA,NA,"J.M. Silva","1993",NA,NA,"Brazil","Paraná",NA,"Alto Boquirão (mun. Curitiba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva 1237",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2013-12-22 19:26:00-02","MO","MOBOT","2886969","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","S.F. Smith IV.",NA,NA,NA,"A. Kegler","2003",NA,NA,"Brazil",NA,NA,"RS-Mun. de Caxias do Sul-Ana Rech na mata secundária",NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,"Kegler 1457",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","2888482","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Per Dusén","1908",NA,NA,"Brazil","Paraná",NA,"Itaperussis,ad marg silvulae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 7069",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","2888747","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","H.N. Moldenke",NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","1964","11","13","Brazil","Santa Catarina",NA,"Itapiranga: Forest and forest margin, canela Gaucha and vicinity, 8km northwest of Säo Miguel d'Oeste","-53.56666","-26.66666",NA,NA,"70.00000000","750.00000000",NA,NA,NA,"Smith 13219",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2012-04-26 08:31:00-03","MO","MOBOT","2888832","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Gert G. Hatschbach","1975","10","25","Brazil","Paraná",NA,"Flor da Serra (mun. Guaraniaçu)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 37348",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"194","2012-04-25 13:42:00-03","MO","MOBOT","2888948","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","1968","12","6","Brazil","Paraná",NA,"Rio Cavernoso (mun. Guarapuava)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 20518",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","2889135","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","G. Hatschbach 12/",NA,NA,NA,"Gert G. Hatschbach","1986","11","26","Brazil","Paraná",NA,"Col. João XXIII (mun. Bocaiuva do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 50818",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","3218774","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"O.S. Ribas","1994","11","17","Brazil","Paraná",NA,"Quatro Barras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ribas 725",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","3406188","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Stephen F. Smith",NA,NA,NA,"Ronaldo Wasum","2000",NA,NA,"Brazil","Rio Grande do Sul",NA,"Mun. São Francisco de Paula-Linha São Paulo interior da mata.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,"Wasum 822",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","3406294","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Stephen F. Smith",NA,NA,NA,"M. Rossato","1988",NA,NA,"Brazil","Rio Grande do Sul",NA,"Nova Prata - Horto Florestal.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,"Rossato 4932",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-03-29 10:41:44-03","UFSM","HDCF","5644","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Longhi, S. J.","1999","12","15","Carvalho, L. A. J.","1999","10","18","Brasil","Rio Grande do Sul","Nova Palma","Saracura","-53.4688987731934","-29.471700668335",NA,NA,NA,NA,NA,NA,"Am. 1313 e 1316; Arv. 16. Inventário Florestal",NA,NA,NA,"América",NA,NA,NA,"23222","auto",NA,NA,NA,NA,NA
"200","2019-03-29 10:41:44-03","UFSM","HDCF","5583","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Longhi, S. J.","2005","05","09","Longhi, S. J.","2005","05","09","Brasil","Rio Grande do Sul","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,NA,"Polo Petroquímico, levantamento Masisa",NA,NA,NA,"América",NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA
"201","2016-09-05 16:03:43-03","UFSM","HDCF","3602","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Denardi, L.; Figueira, M.","2016","03","10","Longhi, S. J.","1987","11","19","Brasil","Rio Grande do Sul","Silveira Martins","Silveira Martins","-53.5856018066406","-29.6424999237061",NA,NA,NA,NA,NA,NA,"Coletada a margem de um riacho. Tronco fino e comprido, flores brancas, flores opostas e cruzadas. Semelhante ao louro","964",NA,NA,"América",NA,NA,NA,"11353","auto",NA,NA,NA,NA,NA
"202","2016-09-05 16:03:43-03","UFSM","HDCF","3348","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Sobral, M.","1981","04",NA,"Sobral, M.","1981","04",NA,"Brasil","Rio Grande do Sul","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,"Árvore com cerca de 7 m. Coletada na beira da estrada. Frutos maduros, vermelhos com manchas castanho-amareladas","691",NA,NA,"América",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA
"203","2019-03-29 10:41:44-03","UFSM","HDCF","3439","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Marchiori, J. N. C.","1989","10","08","Adamy, S.; et al.","1988","01","27","Brasil","Rio Grande do Sul","Canela","Passo do Inferno","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"Material com frutos",NA,NA,NA,"América",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA
