"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","infraspecificEpithet"
"799","2019-05-06 11:59:41-03","UFU","HUFU","6141","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Romero, R.; Nakajima, J.N. & Simão, D.","1994","08","22","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para a Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00037869","HUFU00037869",NA,NA,NA,"1147","Arvoreta, ca. 1,7 m. Corola e estames brancos. Flores perfumadas.; Interior da mata.",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"800","2019-05-06 11:59:41-03","UFU","HUFU","29811","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Hoehne, F.C.; Gehrt, A.","1940","06","11","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"HUFU00062786","HUFU00062786","1993","05",NA,"s.n.","Arbusto. Flor alva.; Mata.",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"801","2019-05-06 11:59:41-03","UFU","HUFU","59471","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Romero, R.","Castro, E.R.","2004","07","01","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUFU00062789","HUFU00062789","2011","03",NA,"195","Árvore, ca. 8 m alt. Fruto maduro preto.; Floresta de restinga.",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"802","2019-05-06 11:59:41-03","UFU","HUFU","60005","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Chiea, S.A.C.","Cielo-Filho, R.; Ivanauskas, N.M. & Souza, D.","2005","03","15","Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,"799","799","HUFU00062787","HUFU00062787",NA,NA,NA,"403","Árvore, ca. 13 m alt. Frutos imaturos verdes.; trilha do Rio Camburi",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"803","2020-08-20 14:57:54-03","UFSC","FLOR","41202","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, A.A. de","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","27","Brasil","Paraná","Guaratuba","Morro dos Perdidos APA Estadual de Guaratuba.","-48.966667","-25.868889","48º58'0''W","25º52'8''S","954","954","FLOR0041202",NA,"2010","11","24","5567","arbórea, 5m altura. Estádio Suces. :avançado.",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2020-08-20 14:57:54-03","UFSC","FLOR","58779","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","M.K. Caddah","Fiaschi, P.; Carmes, A.A.","2014","05","02","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual da Serra do Tabuleiro, Trilha de acesso ao Pico do Tabuleiro.","-48.832778","-27.741111","48º49'58''W","27º44'28''S","500","500","FLOR0058779","FLOR0058779","2014","05",NA,"4282","Árvore comum, ca. 5 m alt. flores com hipanto ocráceo, pétalas e estames não vistos",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2020-08-20 14:57:54-03","UFSC","FLOR","61231","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Stival-Santos, A.","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","48º52'12''W","27º37'48''S","413","413","FLOR0061231","FLOR0061231","2010","04","22","1824","Florística IFFSC 316, arbustiva, 1,5m altura",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2020-08-20 14:57:54-03","UFSC","FLOR","65469","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Stival-Santos, A.","Stival-Santos, A.; Legal, E.; Silveira, S.","2010","04","08","Brasil","Santa Catarina","Angelina","Rio Fortuna.","-49.05","-27.450556","49º3'W","27º27'2''S","841","841","FLOR0065469","FLOR0065469","2010","04","08","2624","arbórea. Florística Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) 386 (Arbórea) (exsicata recebida de FURB 25503)",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2020-08-20 14:57:54-03","UFSC","FLOR","65470","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, A.A. de","Verdi, M.; Souza, N.L. de; Klemz, G.; Klettenberg, D.H.","2010","04","03","Brasil","Santa Catarina","Laguna","Laranjeiras.","-48.87","-28.44","48º52'12''W","28º26'24''S","246","246","FLOR0065470","FLOR0065470","2010","05","27","4638","arvoreta; flor branca. Florística Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) 81 (Arvoreta) (exsicata recebida de FURB 25348) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arvore",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2020-08-20 14:57:54-03","UFSC","FLOR","31113","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Assis, M.C. de; Pereira, J.B.","Assis, M.C. de; et alii","1995","04","05","Brasil","Distrito Federal","Brasília","Fazenda Sucupira, em mata a beira da semesntes basicas.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"FLOR0031113",NA,NA,NA,NA,"199","árvore, flor botões verde-ferrugíneos, 8m altura. Folhas discolores; face abaxial ferrugínea; ramo ferrugíneos; tomentosos",NA,"Myrtales",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"809","2020-08-20 14:57:54-03","UFSC","FLOR","31122","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Assis, M.C. de; Amaral, A.","Assis, M.C. de; et alii","1995","04","19","Brasil","Distrito Federal","Brasília","Fazenda Sucupira, em mata à beira do corrego próximo ao alojamento.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"FLOR0031122",NA,NA,NA,NA,"211","flor branca",NA,"Myrtales",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"810","2020-08-20 20:40:08-03","UFSC","FLOR","58608","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Goldenberg, R.; Bacci, L.F. & Bochorny, T.","2015","05","12","Brasil","Espírito Santo","São Roque do Canaã","Na entrada da trilha para o Alto Misterioso.","-40.6568984985352","-19.738899230957",NA,NA,NA,NA,"FLOR0058608",NA,"2015",NA,NA,"2163","Árvore 3m, à sombra; flores com pétalas e estames brancos",NA,"Myrtales",NA,NA,"14641","auto",NA,NA,NA,NA,NA,NA
"811","2020-08-20 20:40:08-03","UFSC","FLOR","56040","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Hatschbach, G.","Cordeiro, J.; Barbosa, E.","1996","10","15","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"FLOR0056040",NA,"1997",NA,NA,"1316","arbusto, 2,80m. Frutos imaturos, verdes",NA,"Myrtales",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"812","2020-08-20 20:40:07-03","UFSC","FLOR","1397","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Wurdack, J.J.","Hatschbach, G.","1966","05","25","Brasil","Paraná","Morretes","Estr. Itupava, Rio S. João.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FLOR0001397",NA,"1967",NA,NA,"14465","arvoreta, flor alva. Verso da folha furrugineo, principalmente nas nervuras.",NA,"Myrtales",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"813","2020-08-20 20:40:08-03","UFSC","FLOR","54612","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Hagelund, K.","1977","04","19","Brasil","Rio Grande do Sul","Torres","Colonia São Pedro.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0054612",NA,"1983",NA,NA,"s.n.","Herb. Karner Hagelund nº11828.",NA,"Myrtales",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"814","2020-08-20 20:40:08-03","UFSC","FLOR","54611","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Hagelund, K.","1977","04","19","Brasil","Rio Grande do Sul","Torres","Colonia São Pedro.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0054611",NA,"1983",NA,NA,"s.n.","Herb. Karner Hagelund nº11842.",NA,"Myrtales",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"815","2020-08-20 20:40:07-03","UFSC","FLOR","16650","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Falkenberg, D.B.","1986","11","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia (via Lajeado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"700","700","FLOR0016650",NA,"1994",NA,NA,"3836","arbusto, flor imaturo verde, maduro roxo, 2m altura",NA,"Myrtales",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"816","2020-08-20 20:40:07-03","UFSC","FLOR","15813","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Falkenberg, D.B.","1986","06","01","Brasil","Santa Catarina","Florianópolis","Lagoinha do Leste, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"50","50","FLOR0015813",NA,"1994",NA,NA,"3436","arbusto, Fruto Maduro, , 2m altura",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"817","2020-08-20 20:40:08-03","UFSC","FLOR","3102","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Klein, R.M.; Bresolin, A.","1969","06","15","Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0003102",NA,"1985",NA,NA,"8289","arbusto, flor branca, 6m altura",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"818","2020-08-20 14:57:54-03","UFSC","FLOR","20106","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Klein, R.M.; Bresolin, A.","1971","04","13","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0020106",NA,NA,NA,NA,"9197","arvoreta, flor branca, 4m altura",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"819","2020-08-20 14:57:54-03","UFSC","FLOR","2054","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Klein, R.M.; Bresolin, A.","1967","06","21","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"150","150","FLOR0002054",NA,NA,NA,NA,"7473","arbusto, flor branca, 3m altura",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"820","2020-08-20 20:40:08-03","UFSC","FLOR","29280","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Falkenberg, D.B.","Santos, R. dos; et alii","1994","09","17","Brasil","Santa Catarina","Forquilhinha","Horto Florestal.","-49.4721984863281","-28.7474994659424",NA,NA,NA,NA,"FLOR0029280",NA,"1994",NA,NA,"94","arbusto, flor verde e arroxeado, 4m altura",NA,"Myrtales",NA,NA,"13054","auto",NA,NA,NA,NA,NA,NA
"821","2020-08-20 20:40:08-03","UFSC","FLOR","27308","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Hatschbach, G.","Silva, J.M.; Barbosa, E.","1994","08","15","Brasil","Santa Catarina","Garuva","Rio das Orquídeas.","-48.8549995422363","-26.0266990661621",NA,NA,"100","100","FLOR0027308",NA,"1994",NA,NA,"1349","arvoreta, flor preto, 4m altura",NA,"Myrtales",NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"822","2020-08-20 20:40:07-03","UFSC","FLOR","17308","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Falkenberg, D.B.","1987","06","27","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"600","600","FLOR0017308",NA,"1994",NA,NA,"4404","arbusto, 3m altura. Em início de frutificação",NA,"Myrtales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"823","2020-08-20 20:40:07-03","UFSC","FLOR","17544","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Falkenberg, D.B.","1988","04","09","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"400","400","FLOR0017544",NA,"1994",NA,NA,"4678","arbusto, 4m altura. Com frutos pequenos. folhas totalmente discolores",NA,"Myrtales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"824","2020-08-20 14:57:54-03","UFSC","FLOR","805","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Klein, R.M.","1956","05","24","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luiz Alves.","-48.6618995666504","-26.9078006744385",NA,NA,"450","450","FLOR0000805",NA,NA,NA,NA,"2043","arbusto, flor branca, 2m altura",NA,"Myrtales",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"825","2020-08-20 20:40:08-03","UFSC","FLOR","21651","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Falkenberg, D.B.; Souza, M.L.","1991","04","27","Brasil","Santa Catarina","Itapoá","Reserva Ecológica Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,"5","5","FLOR0021651",NA,"1994",NA,NA,"5457","arbusto, flor resto de flores velhas, Fruto Imaturo, , 4m altura. Folhas discolores.",NA,"Myrtales",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"826","2020-08-20 20:40:08-03","UFSC","FLOR","23464","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Negrelle, R.","1992","02","13","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"FLOR0023464",NA,"1993",NA,NA,"158","arvoreta. Com folhas discolores e c/ botões",NA,"Myrtales",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"827","2020-08-20 20:40:08-03","UFSC","FLOR","23465","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Negrelle, R.; Londero, C.","1993","03","02","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha (Estrada do Pinheiro).","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"FLOR0023465",NA,"1993",NA,NA,"796","arvoreta. Com folhas discolores, face abaxial esbranquiçada",NA,"Myrtales",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"828","2020-08-20 14:57:54-03","UFSC","FLOR","62746","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Mello, A.S.","Mello, A.S.; Weber, P.A.P.; Ardissone, R.E.","2012","05","12","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha, Mata ciliar do rio Saí Mirim.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"FLOR0062746","FLOR0062746","2012","05","12","650","árvore 3 metros, com frutos",NA,"Myrtales",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"829","2020-08-20 14:57:54-03","UFSC","FLOR","809","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Reitz, R.; Klein, R.M.","1959","03","20","Brasil","Santa Catarina","Lauro Muller","Vargem Grande.","-49.3967018127441","-28.3927993774414",NA,NA,"350","350","FLOR0000809",NA,NA,NA,NA,"8697","arvoreta, flor branca, 5m altura",NA,"Myrtales",NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA
"830","2020-08-20 14:57:54-03","UFSC","FLOR","20104","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Klein, R.M.; Bresolin, A.","1971","05","18","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"100","100","FLOR0020104",NA,NA,NA,NA,"9383","arvoreta, flor branca, 4m altura",NA,"Myrtales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"831","2020-08-20 20:40:08-03","UFSC","FLOR","9398","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Falkenberg, D.B.; Padovani, C.R.","1985","08","03","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"200","200","FLOR0009398",NA,"1985",NA,NA,"2546","arbusto, 2m altura",NA,"Myrtales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"832","2020-08-20 20:40:08-03","UFSC","FLOR","20928","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Falkenberg, D.B.","1990","06","23","Brasil","Santa Catarina","Palhoça","Morro do Cambirela, subindo a trilha em frente ao campo de futebol da localidade de Guarda.","-48.6678009033203","-27.645299911499",NA,NA,"100","100","FLOR0020928",NA,"1991",NA,NA,"5383","arbusto, pétalas branco-amareladas, anteras amarelas, Fruto Imaturo, verde, 5m altura. Folhas discolores.",NA,"Myrtales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"833","2020-08-20 20:40:08-03","UFSC","FLOR","29346","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Falkenberg, D.B.","Santos, R. dos; et alii","1994","06","07","Brasil","Santa Catarina","Santa Rosa do Sul","Próximo da Escola Técnica Federal Agrícola.","-49.7000007629395","-29.136100769043",NA,NA,NA,NA,"FLOR0029346",NA,"1994",NA,NA,"77","arbusto, flor comcom, 2m altura",NA,"Myrtales",NA,NA,"13159","auto",NA,NA,NA,NA,NA,NA
"834","2020-08-20 20:40:08-03","UFSC","FLOR","39282","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Queiroz, M.H. de","1990","05","25","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Caldas da Imperatriz, próximo do topo do morro estrada.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"FLOR0039282",NA,"1991",NA,NA,"232","arvoreta. Tombo original: 31682a.",NA,"Myrtales",NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA
"835","2020-08-20 20:40:08-03","UFSC","FLOR","20949","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Souza, M.L.","Falkenberg, D.B.","1990","05","26","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,"200","200","FLOR0020949",NA,"1994",NA,NA,"5376","arbusto, flor anteras amarelas, 3m altura. Folhas discolores",NA,"Myrtales",NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA
"836","2020-08-20 14:57:54-03","UFSC","FLOR","42603","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Ivanauskas, N.M.","Ivanauskas, N.M.; Lorza, R.F.; Souza, D. de & Lopes, B.","2004","02","01","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunho-Indaiá, trilha do Grotão do Mono.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"FLOR0042603",NA,"2005","05",NA,"5051","árvore, 23m altura. Recebido de SPSF Nº 34348. Perímetro á altura do peito: 55 cm. Matriz 2641",NA,"Myrtales",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"837","2020-08-20 14:57:54-03","UFSC","FLOR","42681","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Franco, G.A.D.C.","Arzolla, FARDP","2000","12","08","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira, região de Àguas Claras.","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"FLOR0042681",NA,"2000","12","12","207","árvore, Fruto Imaturo, verde, 5m altura. Rcebido de SPSF Nº 27483.",NA,"Myrtales",NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"838","2020-01-31 10:38:53-03","IFAM","EAFM","11901","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Stoike, FC de O","Stoike, FC de O","2006","03","16","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,NA,NA,"2006","03","16","773","; DESC: arbórea; artefato; cerco-fixo; tronco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2021-03-04 15:45:02-03","IF","SPSF","42138","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","R.Goldenberg","J.M.Silva","2008","04","10","Brasil","PR","Adrianópolis","Madepar","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6387","COLETA: Floresta atlântica.&nf;Arbusto 3m; anteras alvas.;","Magnoliophyta","Myrtales","América do Sul",NA,"49901","auto","Magnoliopsida",NA,NA,NA,NA,NA
"840","2021-03-04 15:45:02-03","IF","SPSF","33274","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis",NA,NA,"M.A.W.Lentini","1998","02","10","Brasil","SP","Barra do Turvo","margens do rio Pardo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales","América do Sul",NA,"38172","auto","Magnoliopsida",NA,NA,NA,NA,NA
"841","2021-03-04 15:45:02-03","IF","SPSF","28695","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis",NA,NA,"F.O. Souza","2000","07","20","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"101","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;","Magnoliophyta","Myrtales","América do Sul",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"842","2021-03-04 15:45:02-03","IF","SPSF","24194","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis",NA,NA,"I.Cordeiro","1990","09","19","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,"702","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;","Magnoliophyta","Myrtales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"843","2021-03-04 15:45:02-03","IF","SPSF","34703","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis",NA,"G. A. D. C. Franco","F. A. R. D. P. Arzolla & F. M. Souza & C. O. Araújo & W. Corrêa","2005","03","29","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar - Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,"355","355",NA,NA,"2005","04","07","800","COLETA: XLS: SPSFNovo; Árvore ca. 5,5 m, botões verdes; GEOGRAFIA: Trilha da Serra Velha. Floresta Ombrófila Densa Submontana&nf;UTM: X=324260 Y=7346236;","Magnoliophyta","Myrtales","América do Sul",NA,"26998","auto","Magnoliopsida",NA,NA,NA,NA,NA
"844","2021-03-04 15:45:02-03","IF","SPSF","04674","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis",NA,NA,"E.Eshwebel",NA,NA,NA,"Brasil","SP","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"103","COLETA: XLS: SPSFAntigo; GEOGRAFIA: alto da Serra&nf;;","Magnoliophyta","Myrtales","América do Sul",NA,"27258","auto","Magnoliopsida",NA,NA,NA,NA,NA
"845","2021-03-04 15:45:02-03","IF","SPSF","14916","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis",NA,NA,"C.A.F.Silva","1990","08","21","Brasil","SP","São Bernardo do Campo","P.Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales","América do Sul",NA,"31119","auto","Magnoliopsida",NA,NA,NA,NA,NA
"846","2021-03-04 15:45:02-03","IF","SPSF","46008","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","M.K.Caddah","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & J.B.Baitello","2012","08","30","Brasil","SP","São Paulo","Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2014","02","12","1564","COLETA: Frutos imaturos verdes.; GEOGRAFIA: Trilha do Mirante.;","Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
