"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","locality","phylum","order","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","infraspecificEpithet","fieldNumber","individualCount"
"90","2021-01-14 15:26:37-03","MN","R","219253","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Hoehne, F.C.","1423","1909","03",NA,NA,"Brasil",NA,NA,"Comissão Rondon",NA,NA,"Tapirapuã",NA,NA,"Mart.","Mato Grosso",NA,NA,NA,NA,NA,"Benthem, J. van & Maas, P.J.M.",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-01-14 15:26:37-03","MN","R","4866","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Hoehne, F.C.","1407","1909","03",NA,NA,"Brasil",NA,NA,"Comissão Rondon",NA,NA,"Tapirapuã",NA,NA,"Mart.","Mato Grosso",NA,NA,NA,NA,NA,"Benthem, J. van & Maas, P.J.M.",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-01-14 15:26:37-03","MN","R","51063","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Luetzelburg, P. von","20554","1927","07","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Roraima",NA,NA,NA,NA,NA,"Benthem, J. van & Maas, P.J.M.",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-01-14 15:26:37-03","MN","R","231308","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Alves, R.J.V.","8988","2012","06","04",NA,"Brasil",NA,NA,NA,"R010032301,R010032302,R010032303","Mambaí",NA,NA,NA,"Mart.","Goiás","-46.1130981445312","-14.4877996444702",NA,NA,"R010032301 R010032302 R010032303",NA,"31977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-01-14 15:26:37-03","MN","R","4865","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Hoehne, F.C.","151","1908","08",NA,NA,"Brasil",NA,NA,"Comissão Rondon",NA,"Cáceres",NA,NA,NA,"Mart.","Mato Grosso","-57.6789016723633","-16.0706005096436",NA,NA,NA,"Benthem, J. van & Maas, P.J.M.","172193","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-01-14 15:26:37-03","MN","R","195719","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Barcia, J.C.C.","1468","1983","05","10",NA,"Brasil",NA,NA,NA,NA,"Chapada dos Guimarães",NA,NA,NA,"Mart.","Mato Grosso","-55.749698638916","-15.460599899292",NA,NA,NA,"Santos, E.","107042","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-01-14 15:26:37-03","MN","R","24699","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Malme, G.O.A.","1658","1903","04","28",NA,"Brasil",NA,NA,"Herb. Brasil. Regnell. Musei bot. Stockholm. Plantæ Itineris Regnelliani II",NA,"Cuiabá",NA,NA,NA,"Mart.","Mato Grosso","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Benthem, J. van & Maas, P.J.M.","74875","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-01-14 15:26:37-03","MN","R","51061","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Malme, G.O.A.","1568","1894","04","25",NA,"Brasil",NA,NA,"Herb. Brasil. Regnell. Musei bot. Stockholm. Exped. Imæ Regnellian. Phanerogamæ",NA,"Cuiabá","Santo Antônio",NA,NA,"Mart.","Mato Grosso","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Benthem, J. van & Maas, P.J.M.","74875","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-11-19 10:23:03-03","CPAP","CPAP","10824","PreserverdSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Comastri Filho, J. A.","78","1993","05","17",NA,"Brasil",NA,NA,"Erva ereta. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Beira de vazante. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,"Corumbá","Fazenda Angico, Sub-região dos Paiaguás, Piquiri, Pantanal",NA,NA,"Mart.","MS","-55.266667","-17.633333","153","153",NA,"V. J. Pott",NA,NA,NA,NA,"55°16' W","17°38' S",NA,NA,NA,NA,NA,NA
"99","2020-11-19 10:23:03-03","CPAP","CPAP","13995","PreserverdSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pott, V. J.","2701","1995","05","13",NA,"Brasil",NA,NA,"Erva ereta. FLOR: amarela. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Raro. AMBIENTE: Campo úmido de cerrado. SUBSTRATO: solo arenoso. RELEVO: plano/sopé de serra.",NA,"Porto Estrela","Entrada da fazenda Salobrinha, 12km Norte da Estação Ecológica da Serra das Araras",NA,NA,"Mart.","MT","-57.1975","-15.491944",NA,NA,NA,NA,NA,NA,NA,NA,"57°11'51'' W","15°29'31'' S",NA,NA,NA,NA,NA,NA
"100","2020-11-19 10:23:03-03","CPAP","CPAP","14887","PreserverdSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pott, V. J.","2952","1996","02","25",NA,"Brasil",NA,NA,"Erva ereta 25cm de altura. FLOR: amarela. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Raro. AMBIENTE: Campo de murundum de cerrado, alagado. SUBSTRATO: solo siltoso. RELEVO: plano.",NA,"Coxim","39Km W de Coxim, estrada pantaneira",NA,NA,"Mart.","MS","-54.953611","-18.351944","250","250",NA,NA,NA,NA,NA,NA,"54°57'13'' W","18°21'07'' S",NA,NA,NA,NA,NA,NA
"101","2020-11-19 10:23:03-03","CPAP","CPAP","17339","PreserverdSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Rodrigues, C. A. P. G.","11","1998","03","02",NA,"Brasil",NA,NA,"Erva prostrada. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Originário do caronal. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,"Corumbá","Casa de vegetação do CPAP/Embrapa - banco de sementes",NA,NA,"Mart.","MS","-56.65","-18.983333","90","90",NA,NA,NA,NA,NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA
"102","2020-11-19 10:23:03-03","CPAP","CPAP","18618","PreserverdSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pott, V. J.","4024","1999","10","29",NA,"Brasil",NA,NA,"Erva aquática anfíbia, 10-15cm de altura. FLOR: amarela. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Raro. AMBIENTE: Nascente de córrego em vereda de buriti, 2-20cm profundidade. SUBSTRATO: solo arenoso. RELEVO: plano deprimido.",NA,"Alcinópolis","Fazenda Água Limpa, vereda da nascente do córrego Água Limpa",NA,NA,"Mart.","MS","-53.726667","-18.225278",NA,NA,NA,NA,NA,NA,NA,NA,"53°43'36'' W","18°13'31'' S",NA,NA,NA,NA,NA,NA
"103","2020-11-19 10:23:03-03","CPAP","CPAP","2091","PreserverdSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pott, A.","2172","1986","05","21",NA,"Brasil",NA,NA,"Erva ereta. FLOR: amarela. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Campo Arenoso Com Superficie Preta.. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,"Coxim","Fazenda Santa Rosa; Sub-região do Paiaguás; Pantanal",NA,NA,"Mart.","MS","-55.175","-17.909167","167","167",NA,"A. Pott",NA,NA,"1986",NA,"55°10'30'' W","17°54'33'' S",NA,"05","21",NA,NA,NA
"104","2020-11-19 10:23:03-03","CPAP","CPAP","2224","PreserverdSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pott, V. J.","263","1986","06","15",NA,"Brasil",NA,NA,"Erva ereta, 15cm de altura. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Campo Inundavel Em Borda de lagoa. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,"Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - borda de lagoa 23p (do arame)",NA,NA,"Mart.","MS","-56.65","-18.983333","90","90",NA,NA,NA,NA,NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA
"105","2020-11-19 10:23:03-03","CPAP","CPAP","22420","PreserverdSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pott, V. J.","7753","2005","04","22",NA,"Brasil",NA,NA,"Erva anfíbia, 7-12cm de altura. com flores de cor amarela. Presença de gado p/ beber água no córrego. Mancha Ocasional. Campo úmido graminoso, ralo, com veios d'água e surgências; entre ex-cerrado e mata de galeria,. Solo: arenoso hidromórfico,. Relevo:",NA,"Água Clara","Rio Pombo, Fazenda São Lourenço, 27 Km de Água Clara p/ Inocência",NA,NA,"Mart.","MS","-52.734444","-20.256111","420","420",NA,NA,NA,NA,NA,NA,"52°44'04'' W","20°15'22'' S",NA,NA,NA,NA,NA,NA
"106","2020-11-19 10:23:03-03","CPAP","CPAP","3274","PreserverdSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pott, A.","2916","1987","06","09",NA,"Brasil",NA,NA,"Erva ereta anual. FLOR: amarela. FRUTO: não visto. INTERESSE: Forrageira. FREQUÊNCIA: Pouco frequente. AMBIENTE: Coronal (Elyonuretum), campo pouco alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano.",NA,"Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal",NA,NA,"Mart.","MS","-56.65","-18.983333","90","90",NA,"V. J. Pott",NA,NA,"1987",NA,"56°39' W","18°59' S",NA,"06","13",NA,NA,NA
"107","2020-11-19 10:23:03-03","CPAP","CPAP","3443","PreserverdSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pott, A.","2763","1987","07","08",NA,"Brasil",NA,NA,"Erva ereta. FLOR: amarela. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Campo alagável em beira de lagoa. SUBSTRATO: solo orgânico. RELEVO: plano.",NA,"Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal",NA,NA,"Mart.","MS","-56.65","-18.983333","90","90",NA,"V. J. Pott",NA,NA,"1987",NA,"56°39' W","18°59' S",NA,"07",NA,NA,NA,NA
"108","2020-11-19 10:23:03-03","CPAP","CPAP","352","PreserverdSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pott, A.","1212","1980","05","28",NA,"Brasil",NA,NA,"Erva ereta anual. FLOR: amarelo pálido. INTERESSE: Levantamento florístico. AMBIENTE: Campos alagáveis, após a cheia. Com Axonopus purpusii ralo, ao redor de lagoas. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano.",NA,"Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal",NA,NA,"Mart.","MS","-56.65","-18.983333","90","90",NA,"V. J. Pott",NA,NA,NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA
"109","2020-11-19 10:23:03-03","CPAP","CPAP","7613","PreserverdSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pott, A.","5563","1990","04","20",NA,"Brasil",NA,NA,"Erva higrófila, anual, ereta. FLOR: amarela. FRUTO: . INTERESSE: Levantamento floristicot.. FREQUÊNCIA: Frequente. AMBIENTE: Campo alagável, borda de lagoa. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,"Corumbá","Próximo a fazenda Tapera, Sub-região da Nhecolandia, Pantanal",NA,NA,"Mart.","MS","-56.783333","-19.066667","95","95",NA,NA,NA,NA,NA,NA,"56°47' W","19°04' S",NA,NA,NA,NA,NA,NA
"110","2021-04-07 11:42:02-03","UFMS","CGMS","23659","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","S.N. Moreira; V.J.Pott","196","2008","05","07",NA,"Brasil",NA,NA,"Flor amarela. Fruto ausente. Habitat: Campo úmido de Vereda com buriti em domínio de Cerrado Habito: Erva anfíbia; 0,10-0,20m de altura","CGMS1053073","Terenos","Fazenda Modelo da Embrapa Gado de Corte; Área de Varjão prox. à ferrovia.",NA,NA,"Mart.","Mato Grosso do Sul","-54.79","-20.5566667","504","504",NA,NA,NA,NA,NA,NA,"-54,79","-20,5566667",NA,NA,NA,NA,NA,NA
"111","2021-04-07 11:42:02-03","UFMS","CGMS","64046","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","V.J. Pott; A. Pott","11780","2015","04","28",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Campo úmido de vereda, com buriti. Solo hidromórfico, orgânico. Relevo plano. Habito: Erva aquática emergente, 10 - 30 cm de altura. Esparsa.","CGMS1097015","Terenos","Fazenda Modelo, Embrapa, varjão próximo à ferrovia Campo Grande - Ponta Porã.",NA,NA,"Mart.","Mato Grosso do Sul","-54.7880555","-20.5580556","513","513",NA,"V.J. Pott",NA,NA,"2015",NA,"-54,7880555","-20,5580556",NA,"09","10",NA,NA,NA
"112","2021-04-07 11:42:02-03","UFMS","CGMS","44404","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","A. Pott; R.A. Mauro","10063","2002","07","02",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Nascente, campo úmido degradado por gado, em cerrado. Solo areia quartzosa. Relevo vale suave. Habito: Erva paludícola. Frequente.","CGMS1074370","Campo Grande","Fazenda Sulina, 40 Km sudeste de Campo Grande na rodovia MS-451 para Santa Rita do Pardo.",NA,NA,"Mart.","Mato Grosso do Sul","-54.4347222","-20.6644444",NA,NA,NA,NA,NA,NA,NA,NA,"-54,4347222","-20,6644444",NA,NA,NA,NA,NA,NA
"113","2021-04-07 11:42:02-03","UFMS","CGMS","62758","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","V.J. Pott; S.N. Moreira","10844","2010","04","12",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Campo úmido, em nascente, com buriti. Solo argiloso-orgânico. Relevo plano. Mancha ocasional. Habito: Erva aquática emergente.","CGMS1095754","Terenos","Fazenda Modelo da Embrapa, varjão próximo à ferrovia Campo Grande - Ponta Porã.",NA,NA,"Mart.","Mato Grosso do Sul","-54.7908333","-20.5566667","513","513",NA,"V.J. Pott",NA,NA,"2010",NA,"-54,7908333","-20,5566667",NA,"04","13",NA,NA,NA
"114","2021-04-07 11:42:02-03","UFMS","CGMS","14379","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","A. Sciamarelli; C.S.C. Arruda; F.G. Kuhn","1991","2004","04","22",NA,"Brasil",NA,NA,"Fruto amarelo. Planta apresentando frutificação. Heliófita. Hidrófita. Higrófita. Habitat: Relevo plano sem drenagem. Habito: Erva.","CGMS1043852","Inocência",NA,NA,NA,"Mart.","Mato Grosso do Sul","-51.8838889","-19.595",NA,NA,NA,"V.J. Pott",NA,NA,NA,NA,"-51,8838889","-19,595",NA,NA,NA,NA,NA,NA
"115","2021-04-07 11:42:02-03","UFMS","CGMS","13425","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","V.J. Pott; A. Pott; A.C.M Cristaldo; S. Aragaki","6752","2004","03","28",NA,"Brasil",NA,NA,"Flor amarela. Coordenada original (etiqueta): 18°40#?#0,2'S. Habitat: Campo graminoso úmido (coval) em vale de vereda com buritis (Mauritia flexuosa). Solo argiloso, turfoso com muita matéria orgânica. Relevo plano. Habito: Erva aquáti","CGMS1042845","Chapadão do Sul","Fazenda Pouso Frio, Córrego Pouso Frio, cerca de 700 m da nascente (Rio Aporé).",NA,NA,"Mart.","Mato Grosso do Sul","-52.8675","-18.6666667","800","800",NA,"V.J. Pott",NA,NA,NA,NA,"-52,8675","-18,6666667",NA,NA,NA,NA,NA,NA
"116","2021-04-07 11:42:02-03","UFMS","CGMS","25641","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","S.A. Cunha; V.J.Pott & S.R.Cieslak","113","2006","05","19",NA,"Brasil",NA,NA,NA,"CGMS1055070","Campo Grande","Embrapa Gado de Corte,Lagoão,cerca de 1km leste da sede.",NA,NA,"Mart.","Mato Grosso do Sul","-54.7022222","-20.4322223","550","550",NA,"V.J.Pott",NA,NA,"2006",NA,"-54,7022222","-20,4322223",NA,"11","09",NA,NA,NA
"117","2021-04-07 11:42:02-03","UFMS","CGMS","46147","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","V.J. Pott; S. Rego","263","1986","06","15",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Campo inundável em borda de lagoa. Solo arenoso. Relevo plano. Habito: Erva ereta. Frequente. 15 cm.","CGMS1076033","Corumbá","Fazenda Nhumirim; Nhecolândia, Pantanal; Borda de lagoa 23P (do arame).",NA,NA,"Mart.","Mato Grosso do Sul","-56.65","-18.9833333","90","90",NA,NA,NA,NA,NA,NA,"-56,65","-18,9833333",NA,NA,NA,NA,NA,NA
"118","2021-04-07 11:42:02-03","UFMS","CGMS","63123","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","V.J. Pott; A. Pott","7753","2005","04","22",NA,"Brasil",NA,NA,"Flor amarela. Fruto castanho. Presença de gado p/ beber água no córrego. Habitat: Campo úmido graminoso, ralo, c/ veios d#?#água e surgências; entre ex-cerrado e mata de galeria. Solo arenoso hidromórfico. Relevo levemente inclinado. M","CGMS1096091","Água Clara","Rio Pombo, Fazenda São Lourenço, 27 Km de Água Clara p/ Inocência.",NA,NA,"Mart.","Mato Grosso do Sul","-52.7344444","-20.2563889","420","420",NA,NA,NA,NA,NA,NA,"-52,7344444","-20,2563889",NA,NA,NA,NA,NA,NA
"119","2021-04-07 11:42:02-03","UFMS","CGMS","46149","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","A. Pott; C. Mazza; M. Pereira; R. de A. Mauro","2916","1987","06","09",NA,"Brasil",NA,NA,"Flor amarela. Fruto não visto. Habitat: Beira de Lagoa temporária; campo de Axonopus purpusii. Solo arenoso encharcado. Relevo plano. Habito: Erva ereta anual. Pouco frequente.","CGMS1076120","Corumbá","Fazenda Nhumirim; sub-região da Nhecolândia, Pantanal.",NA,NA,"Mart.","Mato Grosso do Sul","-56.65","-18.9833333","90","90",NA,"A. Pott",NA,NA,NA,NA,"-56,65","-18,9833333",NA,NA,NA,NA,NA,NA
"120","2021-04-07 11:42:02-03","UFMS","CGMS","46148","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","A. Pott; O.C. Souza; S.M.A. Crispim; S. Galdino","5563","1990","04","20",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Campo alagável; borda de lagoa. Solo arenoso. Relevo plano. Habito: Erva higrófila; anual; ereta. Frequente.","CGMS1076119","Corumbá","Próximo a Fazenda Tapera. Nhecolândia, Pantanal.",NA,NA,"Mart.","Mato Grosso do Sul","-56.7833333","-19.0666667","95","95",NA,"A. Pott",NA,NA,NA,NA,"-56,7833333","-19,0666667",NA,NA,NA,NA,NA,NA
"121","2021-04-07 11:42:02-03","UFMS","CGMS","76028","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","S.N. Moreira; V.J. Pott, A. Pott., E.B. Souza & F.A. Ferreira","457","2012","03","06",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Solo orgânico. Relevo plano deprimido. Nos veios de água em campo graminoso úmido sem Mauritia flexuosa em domínio de Cerrado. Habito: Erva anfíbia até 20cm.","CGMS1108983","Bandeirantes",NA,NA,NA,"Mart.","Mato Grosso do Sul","-54.2805556","-19.6605556","600","600",NA,"Moreira, S.N.",NA,NA,"2012",NA,"-54,2805556","-19,6605556",NA,"03","06",NA,NA,NA
"122","2021-04-07 11:42:02-03","UFMS","CGMS","38349","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","V.J. Pott; A. Pott","7685","2005","04","17",NA,"Brasil",NA,NA,"Flor creme. Fruto castanho. Crescendo na base das touceiras de gramíneas; Duplicata CEN. Habitat: Campo úmido graminoso com pastagem cultivada no entorno. Solo hidromórfico com matéria orgânica, assoreado. Relevo quase plano. Habito:","CGMS1067735","Naviraí","Fazenda Panasqueira, 5 Km leste da BR-163, Km 148,8 a 27 Km norte de Naviraí.",NA,NA,"Mart.","Mato Grosso do Sul","-54.3833333","-22.9383333","350","350",NA,"V.J. Pott",NA,NA,"2005",NA,"-54,3833333","-22,9383333",NA,"04","17",NA,NA,NA
"123","2021-04-07 11:42:02-03","UFMS","CGMS","57353","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","V.J. Pott; A. Pott","7900","2005","08","15",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Borda úmida de lagoa. Solo arenoso. Relevo plano. Raro. Habito: Erva ereta anfíbia, 7-12cm de altura.","CGMS1087278","Aquidauana","Fazenda Rio Negro, cerca de 5Km leste da sede; sub-região da Nhecolândia, Pantanal.",NA,NA,"Mart.","Mato Grosso do Sul","-56.2330556","-19.5427777","105","105",NA,"V.J. Pott",NA,NA,"2016",NA,"-56,2330556","-19,5427777",NA,"09","21",NA,NA,NA
"124","2021-04-07 11:42:02-03","UFMS","CGMS","44405","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","V.J. Pott; A. Pott","5130","2002","03","01",NA,"Brasil",NA,NA,"Flor amarela. Em trilhos de gado e/ou espaços entre touceiras de gramíneas. Habitat: Campo úmido (brejo) de nascente (minador de água). Solo hidromórfico, argilo-turfoso. Relevo plano deprimido. Habito: Erva ereta. Rara. 30 cm de a","CGMS1074371","Alto Taquari","Nascente do rio Taquari, entre a ferrovia Ferro-Norte e a cidade de Alto Taquari.",NA,NA,"Mart.","Mato Grosso","-53.2780556","-17.8558333",NA,NA,NA,NA,NA,NA,NA,NA,"-53,2780556","-17,8558333",NA,NA,NA,NA,NA,NA
"125","2021-04-07 11:42:02-03","UFMS","CGMS","76069","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","S.N. Moreira; V.J. Pott, A. Pott & J.B. Fabri","1374","2013","03","08",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Campo graminoso úmido sem Mauritia flexuosa em Cerrado. Gramíneas filiformes até 2m de alt. Habito: Erva anfíbia até 30cm.","CGMS1109024","Maracaju","Fazenda Jabuticaba.",NA,NA,"Mart.","Mato Grosso do Sul","-55.5358333","-21.5555556","558","558",NA,"V. Pott",NA,NA,"2013",NA,"-55,5358333","-21,5555556",NA,"03","08",NA,NA,NA
"126","2021-04-07 11:42:02-03","UFMS","CGMS","55405","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","V.J. Pott; A. Pott","7996","2005","08","23",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Campo úmido. Solo arenoso com matéria orgânica. Relevo plano em vale. Raro. Habito: Erva aquática anfíbia, 5-10cm de altura.","CGMS1085373","Corguinho","Recanto Ecológico Pousada da Quinta, 6Km sudoeste do Patrimônio de Taboco.",NA,NA,"Mart.","Mato Grosso do Sul","-55.2463889","-19.7733334","270","270",NA,"V.J. Pott",NA,NA,"2005",NA,"-55,2463889","-19,7733334",NA,"08","23",NA,NA,NA
"127","2019-08-20 09:59:18-03","UNICAMP","UEC","112786","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Árbocz, GF; Silva, MMR; Ivanauskas, NM; Zanella, J","3618","1997","03","26",NA,"Brazil",NA,NA,"flor, Erva ereta, flores amarelas. Relevo suave ondulado, savana gramíneo-lenhosa (campo úmido).","UEC043262","Barra do Garças","Fazenda Brasil","Liliopsida",NA,"Mart.","Mato Grosso","-52.416667","-15.897222","780","780","UEC043262","Souza, JP",NA,NA,"1997",NA,"-52.416667","-15.897222",NA,"07",NA,NA,NA,NA
"128","2019-08-20 09:59:18-03","UNICAMP","UEC","40029","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Tamashiro, JY; Martins, FR; Leitão Filho, HF; Semir, J","17403","1985","06","04",NA,"Brazil",NA,NA,"flor, Erva 20cm, flor amarela.","UEC043260",NA,"Estrada Guinda - Conselheiro da Mata, km","Liliopsida",NA,"Mart.","Minas Gerais",NA,NA,NA,NA,"UEC043260","Maas, H",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-08-20 09:59:18-03","UNICAMP","UEC","16018","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Ratter, JA","2926","1976","04","25",NA,"Brazil",NA,NA,"flor, Tiny herb. Some plants of population with basal rosettes, others without. Perianth yellow. On the edge of a path in Campo Limpo. Wet black soil.","UEC043259","Brasília","Córrego cabeça de Veado, 9,5km SSE of Brasília TV Tower","Liliopsida",NA,"Mart.","Distrito Federal","-47.9296989440918","-15.7797002792358",NA,NA,"UEC043259",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-05 16:46:30-03","UFOP","OUPR","13044","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Lagoa Santa","Na margem da Lagoa",NA,NA,"Mart.","Minas Gerais","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:19:38-03","MBM","MBM","136513","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Harley, R.M.","21955","1980","04","29","Southern America","Brazil",NA,NA,NA,"MBM136513",NA,"Chapadão Ocidental da Bahia",NA,NA,"Mart.","Bahia",NA,NA,NA,NA,"MBM136513","Maas, P.J.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:19:38-03","MBM","MBM","40599","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Hatschbach, G.","36866","1975","05","25","Southern America","Brazil",NA,NA,NA,"MBM040599","Cavalcante","Chapada dos Veadeiros",NA,NA,"Mart.","Goiás","-47.4583015441895","-13.7974996566772",NA,NA,"MBM040599","Maas, P.J.M.","92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
