"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"154","2015-09-29 09:11:49-03","MNHN","RECOLNAT_MNHN_P","P00745418","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez","isotype","Glaziou, A.",NA,"1881","12","19",NA,"Brésil",NA,"Province de Rio Janeiro. Novo Friburgo.","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00745418' target='other'> <mi>dwc_moreinfo</mi></a>","P00745418","P00745418_01","Kostermans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14205",NA
"155","2015-09-03 18:56:22-03","MNHN","RECOLNAT_MNHN_P","P02010114","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R.",NA,"2000","9","5",NA,"Brasil","São Paulo","Parque Estadual da Cantareira, Núcleo Pedra Grande","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010114' target='other'> <mi>dwc_moreinfo</mi></a>","P02010114","P02010114_01",NA,"-46.63694","-23.43917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2231",NA
"156","2015-09-03 18:56:22-03","MNHN","RECOLNAT_MNHN_P","P02010116","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Miers",NA,"1838","2","11",NA,"Brasil","Rio de Janeiro",NA,"hb","178 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010116' target='other'> <mi>dwc_moreinfo</mi></a>","P02010116","P02010116_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4274",NA
"157","2020-12-11 11:37:00-03","UFMG","BHCB","22380","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Costa, LVC","s.n.","1990","04","06","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga",NA,NA,NA,NA,NA,"-42.1391983032227","-19.7896995544434","Caratinga",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:37:00-03","UFMG","BHCB","7132","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Andrade, PM de; et al.","214","1984","05","24","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga.",NA,"mata atlântica;arbóreo-12m;fruto verde;",NA,NA,NA,"-42.1391983032227","-19.7896995544434","Caratinga",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:37:00-03","UFMG","BHCB","6343","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Andrade, PM de; et al.","214","1984","05","24","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga.",NA,"mata atlântica;arbóreo-12m;fruto verde;",NA,NA,NA,"-42.1391983032227","-19.7896995544434","Caratinga",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:37:00-03","UFMG","BHCB","6342","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Lopes, MA; et al.","430","1984","06","19","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga.",NA,"mata atlântica;arbóreo-20m;fruto verde;",NA,NA,NA,"-42.1391983032227","-19.7896995544434","Caratinga",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:37:00-03","UFMG","BHCB","96180","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Vervloet, RR; Bausen, E","732","2002","08","27","Southern America","Brasil","Espírito Santo","Nova Lombardia, Res. Biológica Augusto Ruschi, tri",NA,"Árvore com 15m de altura, meia encosta, dossel 18m, frutos imaturos de cor verde.",NA,NA,NA,"-40.6002998352051","-19.9356002807617","Santa Teresa",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","1448050","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez","Isotype","Auguste F.M. Glaziou","Glaziou 14205","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2013-12-04 11:33:00-02","MO","MOBOT","100172754","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"M. Bandeira","Bandeira 8573","1928","12","2","South America","Brazil","Rio de Janeiro","Estrada da Tijuca (Bom Retiro).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"164","2017-03-09 14:01:00-03","MO","MOBOT","100958512","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"D.A. Folli","Folli 6730","2010","9","28","South America","Brazil","Espírito Santo","Sta. Teresa/ Sta Maria Jetibá.",NA,NA,NA,NA,"D.A. Folli","-40.542777","-19.909155","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"165","2008-05-27 22:02:00-03","MO","MOBOT","1448076","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez","Isotype","Auguste F.M. Glaziou","Glaziou 19801","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"P.L. Rodrigues de Moraes (UNICAMP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-02-14 21:14:00-02","MO","MOBOT","1823162","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"C.A.L. de Oliveira","Oliveira 1237","1996","11","29","South America","Brazil","Rio de Janeiro","Rio de Janeiro, Alto da Boa Vista, Estr. da Vista Chinesa, km 2, Res. Flor. Vista Chinesa.",NA,NA,NA,NA,"Pedro Moraes(HUEFS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2011-02-26 17:55:00-03","MO","MOBOT","1841621","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"D.A. Folli","Folli 88","1979","8","2","South America","Brazil","Espírito Santo","Reserva Florestal de CVRD - Linhares. Estrada: Peroba Osso; Km: 3,305. Forma de Vida: Terrestre. Próxima a uma Bapedba sapucaia e uma Bapeba branca. Mata de Tabuleiro.",NA,NA,NA,NA,"P. de Moraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-10 04:40:00-03","MO","MOBOT","1841879","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Pedro L. R. de Moraes","Moraes 2476","2001","8","7","South America","Brazil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Picinguaba, Ubatuba.",NA,NA,NA,NA,"P.L.R. de Moraes","-44.83055","-23.33027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","3125733","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes","Moraes 91282","1926","12","2","South America","Brazil","Rio de Janeiro","Mata do Sumaré y Sylvestre",NA,NA,NA,NA,"Ida de Vattino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2014-02-23 21:27:00-03","MO","MOBOT","3125875","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Edmundo Pereira","Pereira 4455","1958","11","5","South America","Brazil","Rio de Janeiro","Prox. á Vista Chine sa, Grota do Surucucú.",NA,NA,NA,NA,"P.L. Rodrigues de Moraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","3125998","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"KUHLMANN","KUHLMANN 41492","1939","10","31","South America","Brazil","Rio de Janeiro","Estrada do Redentor, perto do Alto da Boa Vista, Tijuca.",NA,NA,NA,NA,"Moraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2014-08-20 18:08:00-03","MO","MOBOT","3126214","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Jose Gatti","Gatti 37","1981","10","11","South America","Brazil","São Paulo","Sao Sebastiao, 35 km, SW. praia de Boissucanga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"173","2008-12-19 03:32:00-02","MO","MOBOT","3126593","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Gert G. Hatschbach","Hatschbach 58221","1992","10","11","South America","Brazil",NA,"Rod. BR-252, prox. rio Araguaia (mun. Domingos Martins) E. Santo.",NA,NA,NA,NA,"Pedro Moraes(HUEFS)",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2008-12-19 03:32:00-02","MO","MOBOT","50821","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4565","1987","2","3","South America","Brazil","São Paulo","Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 3",NA,NA,NA,NA,"Pedro Moraes(HUEFS)","-46","-23.58333",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-3","1"
"175","2008-12-19 03:32:00-02","MO","MOBOT","50843","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4644","1987","2","4","South America","Brazil","São Paulo","Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 8",NA,NA,NA,NA,"Pedro Moraes(HUEFS)","-46","-23.58333",NA,"860.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-9","1"
"176","2017-03-09 10:08:00-03","MO","MOBOT","3126445","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"D.A. Folli","Folli 320","1981","7","27","South America","Brazil","Espírito Santo","Lombo de Jacaré. Reserva Florestal da CVRD, Linhares Est. Orelha De Onca, ant 143-A6, km 1.430, lado direito.",NA,NA,NA,NA,"Werff","-40.0722007751465","-19.3910999298096","Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,"1"
"177","2020-08-31 09:11:04-03","INPA","INPA","140018","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Pessoal do Horto Florestal","RB91282","1926","11","02","Southern America","Brasil","Rio de Janeiro","Mata do Sumaré e Sylvestre.",NA,NA,"INPA0140018","INPA0140018 INPA0140018_e INPA0140018_e1","Vattimo, Í",NA,NA,NA,NA,NA,"1961","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-08-31 09:11:04-03","INPA","INPA","140019","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Pessoal do Horto Florestal","RB91283","1927","11","08","Southern America","Brasil","Rio de Janeiro","Mata da Fábrica Carioca, perto da sede do Horto Florestal",NA,NA,"INPA0140019","INPA0140019 INPA0140019_e INPA0140019_e1","Vattimo, Í",NA,NA,NA,NA,NA,"1977","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","11345",NA,"Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"V. Demuner; et al","198","1999","10","27",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Árvore 16m, DAP 30cm, fuste 9m, botões florais e frutos maduros de cor amarela.","MBML011345","MBML011345","T.D.M. Barbosa/23-XI-2008","-40.530278","-19.971389","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"180","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","11715",NA,"Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"L. Kollmann; et al","2013","1999","02","23",NA,"Brasil","Espírito Santo","Mata Fria",NA,"Mata de encosta. Arvore 21m. DAP 25cm. Fuste 11m. Frutos verdes.","MBML011715","MBML011715","A. Quinet/24-08-2004","-40.683333","-19.931111","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W41'0","19S55'52",NA,NA,NA,NA
"181","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","17407",NA,"Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"R.R. Vervloet; et al","732","2002","08","27",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Árvore com 15m de altura, meia encosta, dossel 18m, frutos imaturos de cor verde, altitude 840m.","MBML017407","MBML017407","Pedro L. R. de Moraes/05-2005","-40.553056","-19.9075","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"182","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","24101",NA,"Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"J. Rossini; et al","561","2005","07","12",NA,"Brasil","Espírito Santo","Parque Natural de São Lourenço",NA,"Árvore caída de 19m, frutos verdes.","MBML024101","MBML024101","T.D.M. Barbosa/18-XI-2008","-40.620278","-19.923889","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W37'13","19S55'26",NA,NA,NA,NA
"183","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","26679",NA,"Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2360","2006","05","25",NA,"Brasil","Espírito Santo","Liberdade, Prop.: Reinaldo Bautz",NA,"Árvore 22m, fuste 8m, DAP 60cm, frutos verdes. Interior de mata alterada.","MBML026679","MBML026679","T.D.M. Barbosa/18-VII-2007","-40.534722","-19.3325","Marilândia","400","400",NA,NA,NA,NA,NA,"40W32'5","19S19'57",NA,NA,NA,NA
"184","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","32796",NA,"Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1471","2006","09","28",NA,"Brasil","Espírito Santo","Liberdade, propr.: Deoclécio Lorenccini",NA,"Árvore 20m de alt., fuste 16m, Dap 45cm. Botões florais verdes. Mata fundo de vale.","MBML032796","MBML032796","P. Moraes/2011","-40.514167","-19.351944","Marilândia","150","150",NA,NA,NA,NA,NA,"40W30'51","19S21'7",NA,NA,NA,NA
"185","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","8945",NA,"Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"L. Kollmann; E. Bausen & W. Pizziolo","815","1998","10","28",NA,"Brasil","Espírito Santo","São Lourenço, Mata Fria",NA,"Mata de encosta. Árvore 20m. DAP 24cm. Fuste 15m. Frutos verdes. Folhas verdes escuras por baixo.","MBML008945","MBML008945","Pedro Moraes/22-05-2005","-40.683611","-19.931111","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA
"186","2020-06-15 15:30:50-03","UNESP-RC","HRCB","28427","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Ivanauskas, N.M.","752","1996","03","29",NA,"Brasil","São Paulo","Propriedade de Antonio Povinski",NA,"Árvore de 18m. Frutos. Localizada ao lado da 571 D.",NA,NA,"Ivanauskas, N.M.","-47.876944","-24.675833","Pariquera Açu",NA,NA,NA,NA,NA,NA,NA,"47º52'37W","24º40'33S",NA,NA,NA,NA
"187","2020-06-15 15:30:50-03","UNESP-RC","HRCB","57358","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Magnano, L.F.S.","1471","2006","09","28",NA,"Brasil","Espírito Santo","Liberdade",NA,"Árvore 20m altura, fuste 16m, DAP 45cm. Botões florais verdes.",NA,NA,"Moraes, P.","-61.514167","-40.351944","Marilândia","150","150","2011",NA,NA,NA,NA,"61º30'51W","40º21'07S",NA,NA,NA,NA
"188","2020-06-15 15:30:50-03","UNESP-RC","HRCB","29914","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Custodo Filho, A.","4644","1987","02","04",NA,"Brasil","São Paulo","Between Moji das Cruzes and Biritiba-Mirim",NA,"Tree 10cm dbh, com fruto.",NA,NA,"Moraes, P.L.R. de",NA,"-23.916667","Boraceia","860","860","1997","09",NA,NA,NA,"46ºW","23º55'S",NA,NA,NA,NA
"189","2020-06-15 15:30:50-03","UNESP-RC","HRCB","56121","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R. de","3226","2011","09","10",NA,"Brasil","Espírito Santo","Sítio de L. Bringhenti",NA,"Árvore 7m, estéril.",NA,NA,NA,"-40.593361","-19.972778","Santa Teresa","819","819",NA,NA,NA,NA,NA,"40º35'36.1W","19º58'22S",NA,NA,NA,NA
"190","2020-06-15 15:30:50-03","UNESP-RC","HRCB","60853","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Bertoni, J.E.A.","791","2002","10","12",NA,"Brasil","São Paulo","Fazenda Santa Elisa, Quadra da Terra Roxa L3 - P15.",NA,"Árvore de 18 a 20m de alt; com flores esverdeadas. Procedente de Guanabara/RJ.",NA,NA,"Moraes, P.","-47.060001373291","-22.8999996185303","Campinas",NA,NA,"2013","08",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"191","2020-06-15 15:30:50-03","UNESP-RC","HRCB","60854","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Bertoni, J.E.A.","497","2001","06","04",NA,"Brasil","São Paulo","Fazenda Santa Elisa, Quadra do Café L2 - P30.",NA,"Árvore; frutos alaranjados com formato de pêra.",NA,NA,"Moraes, P.","-47.060001373291","-22.8999996185303","Campinas",NA,NA,"2013","08",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"192","2020-06-15 15:30:50-03","UNESP-RC","HRCB","60855","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Bertoni, J.E.A.","425","2001","05","07",NA,"Brasil","São Paulo","Fazenda Santa Elisa, Quadra dos Ipês L10 - P1.",NA,"Árvore.",NA,NA,"Moraes, P.","-47.060001373291","-22.8999996185303","Campinas",NA,NA,"2013","08",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"193","2020-06-15 15:30:50-03","UNESP-RC","HRCB","59952","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Meisn.",NA,"Moraes, P.L.R. de","3182","2011","09","06",NA,"Brasil","Espírito Santo",NA,NA,"Árvore 10 m, estéril.",NA,NA,NA,"-40.0722007751465","-19.3910999298096","Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"194","2020-06-15 15:30:51-03","UNESP-RC","HRCB","57519","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Folli, D.A.","6730","2010","09","28",NA,"Brasil","Espírito Santo","Estrada Santa Teresa - Santa Maria Jetibá",NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 14m, fuste 8m, cap fuste 49cm, diâmetro copa 5m. Fruto maduro amarelo, fruto imaturo verde, seiva incolor, descamação em placas. <ll>dwc_commonname:</ll> canelinha",NA,NA,"Folli, D.A.","-40.6002998352051","-19.9356002807617","Santa Teresa","800","800","2010","10","03","23813","auto","338510/ W","7797831/ S",NA,NA,NA,NA
"195","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23695","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Lopes, B.","s/nº","1993","11","10",NA,"Brasil","São Paulo","Instituto Florestal de São Paulo",NA,"Árvore, flores alguns exemplares também com frutos. <ll>dwc_commonname:</ll> canela",NA,NA,"Baitello, J.B.","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1993","11","11","53584","auto",NA,NA,NA,NA,NA,NA
"196","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23698","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Sem coletor","s/nº","1949","12","20",NA,"Brasil","São Paulo","P.E. Instituto Florestal",NA,"No arboreto cultivado. <ll>dwc_commonname:</ll> canela ameixa",NA,NA,"Moraes, P.L.R. de","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1997","09",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"197","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23699","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Lopes, B.","s/nº","1993","11","10",NA,"Brasil","São Paulo","P.E. Instituto Florestal",NA,"Árvore, flores alguns exemplares também com frutos. <ll>dwc_commonname:</ll> canela",NA,NA,"Baitello, J.B.","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1993","11","11","53584","auto",NA,NA,NA,NA,NA,NA
"198","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23701","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Baitello, J.B.","s/nº","1980","11","17",NA,"Brasil","São Paulo","Serra da Cantareira",NA,"Árvore, 10m altura, 25cm DAP; inflorescência glauca.",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"199","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23794","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Baitello, J.B.","s/nº","1981","10","05",NA,"Brasil","São Paulo","Serra da Cantareira",NA,"Árvore de porte médio, flores esverdeadas.",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"200","2020-06-15 15:30:50-03","UNESP-RC","HRCB","16225","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Sanchez, M.","17","1992","10","10",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Picinguaba",NA,"Árvore nº 179. 25m altura. CAP 111cm. Frutos maduros alaranjados.",NA,NA,"Moraes, P.L.R. de","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,"1997","09",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"201","2018-10-09 16:31:33-03","UFLA","ESAL","23857","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Vervloet, RR; Bausen, E; Pizziolo, W","732","2002","08","27",NA,"Brasil","Espírito Santo","Nova Lombardia/Reserva Biológica Augusto Ruschi, triloha da divisa, sentido norte, terreno do Vanildo Bragacha",NA,"Doação MBML 17; Árvore 15m; meia encosta; dossel 18m; frutos imaturos de cor verde.",NA,NA,NA,"-40.6002998352051","-19.9356002807617","Santa Teresa",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"202","2017-11-24 14:11:07-02","UFLA","ESAL","20505","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Silva, AC da","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; ; ;; floresta",NA,NA,"Berg van den; Sobral, M","-45.7541999816895","-22.159200668335","São Sebastião da Bela Vista",NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA
"203","2021-02-04 10:27:43-03","UFRPE","HST","3659","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"M.T.Monteiro","23556","1971","09","28",NA,"Brasil","Bahia","Fazenda Palmeira",NA,"Flores esverdeadas com pouco perfume.","HST003659",NA,"P.L.R.de Moraes","-39.5311012268066","-17.0391998291016","Itamarajú",NA,NA,"2014","02","11","55932","auto",NA,NA,NA,NA,NA,NA
"204","2021-02-09 10:13:06-03","UENF","HUENF","1853","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moreno, M.R.; Nascimento, M.T.","885","1997","10","25",NA,"Brasil","Rio de Janeiro","Imbé",NA,"Igual ao 109","HUENF00001855",NA,NA,"-41.796944","-21.846944","Campos dos Goytacazes","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"205","2021-02-09 10:13:06-03","UENF","HUENF","1434","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moreno, M.R.; Nascimento, M.T.","198","1997","07","08",NA,"Brasil","Rio de Janeiro","Imbé",NA,"Igual ao 109","HUENF00001436",NA,NA,"-41.796944","-21.846944","Campos dos Goytacazes","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
