"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"195","2019-05-06 11:53:45-03","UFU","HUFU","73982","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Esteves, R.L.","Krieger, L.","0147","1988","05","01",NA,"Brasil","Minas Gerais",NA,"Serra do Caparaó, no caminho do Vale Verde à Tronqueira.",NA,NA,NA,NA,NA,"Cipó robusto, ascendente sobre árvore. Flores alvas.","HUFU00071897","HUFU00071897",NA,"1988","05","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-05-06 11:53:45-03","UFU","HUFU","74461","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Lopes, I.T.F.V.","Lopes, I.T.F.V.; Hemsing, P.K.B.; Oliveira, L.F.A. & Romero, R.","224","2017","05","03",NA,"Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Trilha do Rio Colônia.","-43.694722","-20.491111","1412","1412",NA,"Subarbusto, ca. de 0,7m Brácteas verdes, flores cremes aromáticas.","HUFU00072263","HUFU00072263",NA,"2017","09","04","-43.694722","-20.491111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-05-06 11:53:45-03","UFU","HUFU","67817","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Pivari, M.O.D.","Heluey, M.A.; Velente, A.","151","2001","06","23",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arbusto com cerca de 2 m, brácteas involucrais verdes e flores brancas, folhas dicolores. Solo úmido.; Solo úmido.","HUFU00048209","HUFU00048209",NA,"2002","12",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"198","2019-05-06 11:53:45-03","UFU","HUFU","67815","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Pivari, M.O.D.","Heluey, M.A.; Castro, R.M.","109","2001","03","25",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arbusto com cerca de 3 m, no campo encharcável (6), folhas dicolores e ramos com botões.; No campo.","HUFU00048208","HUFU00048208",NA,"2002","12",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"199","2019-05-06 11:53:45-03","UFU","HUFU","52052","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii collina","Baker","Borges, R.","Manhães, M.A.","58","1999","10",NA,NA,"Brasil","Minas Gerais",NA,"Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,"Borda da mata grande.","HUFU00048210","HUFU00048210","collina","2007","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-23 13:21:57-03","MN","R-TIPOS","38300","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Barroso, G.M.","Regnell, A.F.","III - 717 *","1862","05","15",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"R000038300","R000038300_001",NA,"1957","10","04",NA,NA,NA,"25710","auto",NA,NA,"Isosyntypus",NA,NA,NA
"201","2021-02-23 13:21:57-03","MN","R-TIPOS","38300a","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Barroso, G.M.","Regnell, A.F.","III - 717 *","1862","05","15",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"R000038300a","R000038300a_001",NA,"1957","10","04",NA,NA,NA,"25710","auto",NA,NA,"Isosyntypus",NA,NA,NA
"202","2020-08-20 20:38:09-03","UFSC","FLOR","21839","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Falkenberg, D.B.","Falkenberg, D.B.; Medeiros, J.D. & Brüggemann, F.M.","5531","1991","09","05",NA,"Brasil","Santa Catarina","Santo Amaro da Imperatriz","Propriedade do Seu Romualdo, Vargem do Braço, Parque Estadual da Serra do Tabuleiro.","-48.7785987854004","-27.6881008148193","300","300",NA,"trepadeira, flor capítulos em panículas; corola branca, 2 a 3m altura. Aquênio e tubo da corola glandulosos.","FLOR0021839",NA,NA,"1991",NA,NA,NA,NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA
"203","2021-03-04 15:42:36-03","IF","SPSF","14529","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii var. collina",NA,"T.S.Rodrigues","S.Xavier","227","1991","09","02","América do Sul","Brasil","SP","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Trepadeira, frutos; GEOGRAFIA: transicao mata/campo&nf;;",NA,NA,"var. collina","2000","06","17",NA,NA,"Magnoliopsida","21048","auto",NA,NA,NA,NA,NA,NA
"204","2021-03-04 15:42:36-03","IF","SPSF","17072","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","J.A.Pastore","J.B.Baitello","606","1994","03","30","América do Sul","Brasil","SP","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Área de solo arenoso pedregoso, em alguns locais bastante úmidos.&nf;Herbácea trepadeira, inflorescências cor branco-esverdeada.; GEOGRAFIA: Região da Pedreira e arredores.;",NA,NA,NA,"2011","10","07",NA,NA,"Magnoliopsida","38855","auto",NA,NA,NA,NA,NA,NA
"205","2021-03-04 15:42:36-03","IF","SPSF","29686","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"G.O.Romao","600","2001","04","11","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","53584","auto",NA,NA,NA,NA,NA,NA
"206","2021-03-04 15:42:36-03","IF","SPSF","42323","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","R.T.Polisel","R.T. Polisel & N.M.Ivanauskas & M.C.Assis","729","2008","05","31","América do Sul","Brasil","RJ","Paraty","Serra da Bocaina","-44.366111","-22.806389","1115","1115",NA,"COLETA: Trepadeira herbácea com flores brancas.; GEOGRAFIA: Na estrada da Invernada. Sertão da Mutuca.;",NA,NA,NA,"2008","06","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-04 15:42:36-03","IF","SPSF","42325","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","R.T.Polisel","R.T. Polisel & N.M.Ivanauskas & M.C.Assis","731","2008","05","31","América do Sul","Brasil","RJ","Paraty","Serra da Bocaina","-44.366111","-22.806389",NA,NA,NA,"COLETA: Trepadeira. Flores brancas.; GEOGRAFIA: Na estrada da Invernada. Sertão da Mutuca.;",NA,NA,NA,"2008","06","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-04 15:42:36-03","IF","SPSF","39119","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","R.T. Polisel","R.T. Polisel","438","2007","09","15","América do Sul","Brasil","SP","Juquitiba","Bairro dos Carmos","-47.1","-23.966667","700","700",NA,"COLETA: Liana, capítulos brancos; GEOGRAFIA: Beira do Rio Juquiá;",NA,NA,NA,"2009","09","23",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-04 15:42:36-03","IF","SPSF","42374","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","F.O.Souza","R.T.Polisel & N.M.Ivanauskas & R.Esteves & D.Souza","790","2008","09","05","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389","1115","1115",NA,"COLETA: Trepadeira com flores amareladas.; GEOGRAFIA: Floresta Ombrófila Mista. Na área do estudo fitossociológico.;",NA,NA,NA,"2018","05","31",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-04 15:42:36-03","IF","SPSF","42380","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","R.T.Polisel","R.T.Polisel & N.M.Ivanauskas & M.C.Assis","796","2008","05","31","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389","1115","1115",NA,"COLETA: Liana de capítulos brancos.; GEOGRAFIA: Nos arredores da sede da unidade.;",NA,NA,NA,"2008","11","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-04 15:42:36-03","IF","SPSF","22671","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,"M.D.Moraes","A.Furlan","1227","1990","08","26","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","34265","auto",NA,NA,NA,NA,NA,NA
"212","2021-03-04 15:42:36-03","IF","SPSF","12004","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii var. collina",NA,"T.S.Rodrigues","M.J.Robim","585","1988","03","15","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"var. collina","1988","09","19",NA,NA,"Magnoliopsida","21048","auto",NA,NA,NA,NA,NA,NA
"213","2017-09-11 17:08:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Lindberg, GA","48",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat prov. Minas Geraes in sylvis prope Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2017-09-11 17:08:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Regnell, AF","717",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","Habitat prov. Minas Geraes in sylvis prope Caldas","-46.3861","-21.9236",NA,NA,NA,"ex parte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"215","2021-02-08 12:36:40-03","UFRGS","ICN","182549","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Polisel, RT","Polisel, RT","438","2007","09","15","América do Sul","Brasil","SP","Juquitiba","bairro dos Carmos Sìtio do Alfredo margem do rio Juquiá 23°58'00S - 47°06'00W","-47.1","-23.966667","700","700",NA,"Doação SPSF 39119; Liana, capítulos brancos",NA,NA,NA,NA,NA,NA,"-47.1","-23.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-02-08 12:36:40-03","UFRGS","ICN","147997","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Dombrowski, LT","3805",NA,NA,NA,"América do Sul","Brasil","PR","Campo Largo","Viaduto da Santa Rodovia do Café","-49.5283012390137","-25.4585990905762",NA,NA,NA,"Doação Herbário MBM.; Liana. Frequente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"217","2021-02-08 12:36:40-03","UFRGS","ICN","118369b","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Ritter, MR","Santos, EP; Fernandes, HM","317","1997","10","15","América do Sul","Brasil","PR","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596","750","750",NA,"UPCB 34435; planta escandente, capítulos alvos; beira de mata; floresta ombrófila densa montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"218","2021-02-08 12:36:40-03","UFRGS","ICN","118370b","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Ritter, MR","Santos, EP; Cândido, LC; Hassegawa, M","562","1998","10","02","América do Sul","Brasil","PR","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","1000","1000",NA,"UPCB 34630; planta apoiante, capítulos alvos; interior de mata nebular",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"219","2021-02-08 12:36:40-03","UFRGS","ICN","019703","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Robinson","Hommar- J. B. S. P.","16420","1901","08","12","América do Sul","Brasil","RS","Chapada","caminho para Chapada","-53.067798614502","-28.0552997589111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23411","auto",NA,NA,NA,NA,NA,NA
"220","2021-02-08 12:36:40-03","UFRGS","ICN","171288","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Ritter, MR","Vieira, FCS","1827","2006","07","20","América do Sul","Brasil","SC","Garuva","Monte Crista, rio de Cristo","-48.8549995422363","-26.0266990661621","50","50",NA,"Duplicata JOI 4674; Liana; FODTB, mata ciliar",NA,NA,NA,"2012","01","05",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"221","2021-02-08 12:36:40-03","UFRGS","ICN","103413a","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Falkenberg, Daniel B","Falkenberg, DB; Medeiros, JD; Brügemann, FM","5531","1991","09","05","América do Sul","Brasil","SC","Santo Amaro da Imperatriz","Parque Serra do Tabuleiro Vargem do Braço Propriedade do Seu Romualdo","-48.7785987854004","-27.6881008148193","300","300",NA,"FLOR; Trepadeira, 2-3 m de altura, capítulos em panículas, aquênios e tubo da corola glandulosos, corola branca.; Em beira de capoeirão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:01:02-03","IBt","SP","266850","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Simão Bianchini, R","Martinelli, G; et al.","13426","1989","05","25",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Picada para Pedra Bicuda","-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,"1994","12","17","-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-21 10:01:02-03","IBt","SP","16420","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Robinson, BL","Hammar, A","s.n.","1901","08","12",NA,"Brasil",NA,NA,"Caminho para a Chapada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-21 10:01:02-03","IBt","SP","296712","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Esteves, RL","Ferreira, GMP; Garcia, RJF; Pimentel, CMA; Bellenzani, MLR","55","1996","03","28",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Distrito de Marilac, Núcleo Curucutu, trilha do mirante","-46.743333","-23.991111",NA,NA,NA,NA,NA,NA,NA,"1996","09","04","-46.743333","-23.991111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-21 10:01:02-03","IBt","SP","296717","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Esteves, RL","Garcia, RJF; Ferreira, GMP; Pimentel, CMA","780","1996","03","27",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Distrito de Marilac, Núcleo Curucutu, trilha do campo","-46.743333","-23.991111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.743333","-23.991111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:01:02-03","IBt","SP","41540","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Toledo, JF","Kuhlmann, M","s.n.","1939","08","27",NA,"Brasil","Paraná",NA,"Serra de São Luiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:01:02-03","IBt","SP","423707","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Souza-Buturi, FO","Souza-Buturi, FO","325","2010","05","24",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Cônego. Pedra do Imperador (também conhecida como Pedra do Elefante), após a primeira antena na trilha para a torre","-42.530833","-22.323056","1325","1325",NA,NA,NA,NA,NA,"2010","10",NA,"-42.530833","-22.323056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-21 10:01:02-03","IBt","SP","118358","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Simão Bianchini, R","Mattos, J; Bicalho, H","10350","1962","06","20",NA,"Brasil","Minas Gerais","Baependi","São Tomé das Letras, na encosta leste da Serra de São Tomé das Letras","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,NA,NA,NA,"2003","03","22",NA,NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:01:02-03","IBt","SP","58858","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii collina","Baker",NA,"Williams, LO; Assis, V","6710","1945","04","12",NA,"Brasil","Minas Gerais","Belo Horizonte","Serra do Curral, Pico de Belo Horizonte","-43.937801361084","-19.9207992553711","1300","1300",NA,NA,NA,NA,"collina",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:01:02-03","IBt","SP","20796","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Robinson, BL","Regnell, A","III-717",NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"SP002755","SP002755",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,"Type",NA,NA,NA
"231","2019-11-21 10:01:02-03","IBt","SP","33172","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Simão Bianchini, R","Hoehne, W","s.n.","1945","07","25",NA,"Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,NA,NA,"1993","10",NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA
"232","2020-08-13 18:01:42-03","IBt","SP","297724","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Xavier, S","227","1991","09","02",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"233","2019-11-21 10:01:02-03","IBt","SP","58164","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Hashimoto, G","672","1948","08","01",NA,"Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"234","2020-03-12 10:23:52-03","IBt","SP","352642","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Simão Bianchini, R","Rossi, L","s.n.","1992","09","05",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Núcleo do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"2020","03","05",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"235","2019-11-21 10:01:02-03","IBt","SP","244614","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Ritter, MR","Cordeiro, I; Catharino, ELM; Rossi, L","636","1990","05","17",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, morro à esquerda da birfucação da trilha no alto da encosta, próxima ao alojamento do IBAMA","-47.5499992370605","-24.7000007629395","300","300",NA,NA,NA,NA,NA,"2000","09","27",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"236","2019-11-21 10:01:02-03","IBt","SP","58647","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Simão Bianchini, R","Kuhlmann, M","4352","1958","03","18",NA,"Brasil","São Paulo","Salesópolis","Boracéia. Margem do rio Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,"2012","11","27",NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"237","2019-11-21 10:01:02-03","IBt","SP","256155","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Simão Bianchini, R","Kirizawa, M; Sugiyama, M","2687","1992","09","21",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Bairro Taquaral. Cerca de 2 km da sede da reserva, em área de Educação Ambiental","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,"2012","08","02",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"238","2019-11-21 10:01:02-03","IBt","SP","127144","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Simão Bianchini, R","Sakane, M","146","1974","08","20",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"239","2019-11-21 10:01:02-03","IBt","SP","327815","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Moraes, MD","Furlan, A; et al.","1227","1990","08","26",NA,"Brasil","São Paulo","Ubatuba","Picinguaba. Trilha do Morro do Corsário","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"240","2010-08-16 16:37:38-03","GH","HU-HERB","GH 00010372","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"J. F. Widgren",NA,"1845",NA,NA,"South America","Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,"undetermined"
"241","2010-08-16 16:37:38-03","GH","HU-HERB","GH 00010374","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"A. F. Regnell","717","1862","8","2","South America","Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type","717",NA,"undetermined"
"242","2010-08-16 16:37:38-03","GH","HU-HERB","GH 00010373","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii collina","Baker",NA,"A. F. Regnell","717","1869","7","12","South America","Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,"Sheet",NA,NA,NA,"collina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type","717",NA,"undetermined"
