"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","fieldNumber","individualCount","class"
"165","2021-02-09 10:13:37-03","UENF","HUENF","1883","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Moreno, M.R.; Nascimento, M.T.","942","1997","10","25",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944",NA,NA,"HUENF00001885",NA,"38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S","38",NA,NA,NA
"166","2020-09-12 05:00:02-03","US","US","3466381","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"O. S. Ribas & J. Cordeiro","309","1990","4","17","South America - Neotropics","Brazil","Paraná","Quatro Barras","Rio do Corvo.","-49.0769004821777","-25.3656005859375",NA,NA,"US01898259","US01898259_01 US01898259_02","900",NA,"17116","auto",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"167","2020-09-12 05:00:02-03","US","US","3195890","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"J. M. Silva & J. Cordeiro","492","1988","4","12","South America - Neotropics","Brazil","Paraná","Quatro Barras","Rio do Corvo. Alto da serra","-49.0769004821777","-25.3656005859375",NA,NA,"US01898260","US01898260_01 US01898260_02","900",NA,"17116","auto",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"168","2019-12-09 17:30:21-03","UFPR","EFC","115","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Roderjan, C.V.","79","1981","05","17",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,"Árvore com frutos maduros esverdeados.","EFC000115",NA,NA,"1997","30514","auto","09","12",NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:26:45-03","USP","SPF","204267","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Braga, JMA","1566","1994","11","21",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.566667","-22.25",NA,NA,"SPF00204267",NA,"1100","2004",NA,NA,NA,NA,"-44.566667","-22.25","1100",NA,NA,NA
"170","2019-11-13 11:26:45-03","USP","SPF","160317","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Mazine, FF; Duarte, AR","Farias, R","718","2002","04","25",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.989167","-24.058333",NA,NA,"SPF00160317",NA,NA,NA,NA,NA,NA,NA,"-47.989167","-24.058333",NA,NA,NA,NA
"171","2019-11-13 11:26:45-03","USP","SPF","160877","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Oliveira, PP","680","2000","12","14",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.933333","-22.516667",NA,NA,"SPF00160877",NA,NA,"2004",NA,NA,NA,NA,"-41.933333","-22.516667",NA,NA,NA,NA
"172","2019-11-13 11:26:45-03","USP","SPF","164697","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Mazine, FF","1004","2003","11","08",NA,"Brasil","Paraná",NA,"Itaporá.",NA,NA,NA,NA,"SPF00164697",NA,NA,"2003",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:26:45-03","USP","SPF","213166","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Giaretta, A","Bünger, MO","565","2011","11","16",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-42.993889","-22.4575",NA,NA,"SPF00213166",NA,"1299","2016",NA,NA,"07",NA,"-42.993889","-22.4575","1299",NA,NA,NA
"174","2021-03-15 18:28:59-03","USP","SPF","223094","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Giaretta, A","Santos, MF","785","2012","01","09",NA,"Brasil","Rio de Janeiro","Casimiro de Abreu","Reserva Biológica União, T1, ramal da Trilha Principal, acesso pela Estrada da Macuca.","-42.026167","-22.436361",NA,"Arvoreta, 5 m alt. Ramo acinzentado. Pedicelo e bractéolas verdes. Hipanto amarelo, cálice alvo-esverdeado e pétalas alvas. Material armazenado em sílica-gel. Material prensado em álcool.; No sub-bosque da baixada, solo alagado.","SPF00223094",NA,NA,"2016",NA,NA,"07",NA,"-42.026167","-22.436361",NA,NA,NA,NA
"175","2021-03-15 18:28:59-03","USP","SPF","223271","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Giaretta, A","Santos, MF","690","2011","09","23",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Na margem da estrada que levam às trilhas e à casa do pesquisador.","-42.993056","-22.454861",NA,"Arvoreta, 3 m alt. Ramo imaturo ocre, maduro cinéreo. Pedicelo ocre, cálice externamente ocre-esverdeado e internamente verde, anel estaminal ocre, ápice do ovário verde.; Na beira da mata.","SPF00223271",NA,"1095","2016",NA,NA,"07",NA,"-42.993056","-22.454861","1095",NA,NA,NA
"176","2021-03-15 18:28:59-03","USP","SPF","223284","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Giaretta, A","Santos, MF","703","2011","09","25",NA,"Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, Sub-sede Guapimirim. Trilha para o Poço Verde.","-43.002111","-22.492417",NA,"Arvoreta, 4 m alt. Ramo imaturo cinéreo-esverdeado. Pedicelo e fruto ocre-esverdeados, lobos do cálice verdes em ambas faces, anel estaminal bege, ápice do ovário verde.; No sub-bosque da mata.","SPF00223284",NA,NA,"2016",NA,NA,"07",NA,"-43.002111","-22.492417",NA,NA,NA,NA
"177","2019-11-13 11:26:45-03","USP","SPF","225813","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Braga, JMA","1930","1995","02","13",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"SPF00225813",NA,"1100","2004","19648","auto",NA,NA,NA,NA,"1100",NA,NA,NA
"178","2019-11-13 11:26:45-03","USP","SPF","156387","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Silva, JM","3570","2002","02","10",NA,"Brasil","Santa Catarina","Itapoá",NA,"-48.6161003112793","-26.1168994903564",NA,NA,"SPF00156387",NA,NA,"1993","18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:26:45-03","USP","SPF","70865","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Mattos, J","13779","1966","05","25",NA,"Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,"SPF00070865",NA,NA,"1992","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:26:45-03","USP","SPF","96625","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Falivene, SMP","1036","1995","01","10",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,"SPF00096625",NA,NA,"2018","17990","auto","04",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-25 13:52:46-03","UNIVILLE","JOI","17796","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Völtz, R. R.","Völtz, R. R.; Brotto, M. L.; Pajewski, F. F.","1691","2018","03","09",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato.","-48.294722","-25.157222",NA,"Frutos verde-acinzentado. Habito: Arvoreta","JOI017796","JOI017796","240","2018",NA,NA,"08","13","48º17'41''W","25º9'26''S","240",NA,NA,NA
"182","2021-03-25 13:52:50-03","UNIVILLE","JOI","924","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","M.E.G. Sobral","F.C.S. Vieira","144","2003","11","28",NA,"Brasil","Santa Catarina","Garuva","Monte Crista, Três Barras.","-48.8549995422363","-26.0266990661621",NA,"; HABITAT: terras baixas, mata ciliar; HABITO: árvore, terrestre","JOI000924","JOI000924","15","2004","22441","auto","09","20",NA,NA,"15",NA,NA,NA
"183","2021-03-25 13:52:50-03","UNIVILLE","JOI","5039","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","M. Sobral","F.C.S. Vieira","1609","2006","01","20",NA,"Brasil","Santa Catarina","Garuva","Rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,"; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas/Submontana","JOI005039","JOI005039","30","2012","22441","auto","01","01",NA,NA,"30",NA,NA,NA
"184","2021-03-25 13:52:50-03","UNIVILLE","JOI","6092","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","F.C.S. Vieira","Giampaolo","101","2000","04","07",NA,"Brasil","Santa Catarina","Joinville",NA,"-48.8456001281738","-26.3043994903564",NA,"Museu Botânico Municipal - Herbário Joinville - 348","JOI006092","JOI006092",NA,"2018","37150","auto","09","19",NA,NA,NA,NA,NA,NA
"185","2021-03-25 13:52:46-03","UNIVILLE","JOI","2942","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","M.E.G. Sobral","F.C.S. Vieira","384","2004","06","24",NA,"Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,"; HABITO: arvoreta, terrestre; TIPO VEGETACIONAL: floresta altomontana","JOI002942","JOI002942","900","2005","37150","auto","04","30",NA,NA,"900",NA,NA,NA
"186","2021-03-25 13:52:46-03","UNIVILLE","JOI","2946","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","F.C.S. Vieira","F.C.S. Vieira","1795","2006","05","31",NA,"Brasil","Santa Catarina","Joinville","Estrada Ribeirão do Cubatão.","-48.8456001281738","-26.3043994903564",NA,"; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI002946","JOI002946","5","2006","37150","auto","12","20",NA,NA,"5",NA,NA,NA
"187","2021-03-25 13:52:50-03","UNIVILLE","JOI","886","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","M.E.G. Sobral","F.C.S. Vieira","196","2004","01","03",NA,"Brasil","Santa Catarina","Joinville","Morro do Finder.","-48.8456001281738","-26.3043994903564",NA,"; HABITO: árvore, terrestre; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI000886","JOI000886","100","2004","37150","auto","10","30",NA,NA,"100",NA,NA,NA
"188","2019-10-07 09:35:20-03","UEFS","HUEFS","174947","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Braga, J.M.A.","1566","1994","11","21",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Maromba, Trilha para a cachoeira Véu da Noiva.","-44.566667","-22.25",NA,"Orla de Mata Densa.","HUEFS0174947",NA,"1100",NA,NA,NA,NA,NA,"44W34'0''","22S15'0''","1100",NA,NA,"Rosanae"
"189","2019-10-07 09:35:20-03","UEFS","HUEFS","186296","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Braga, J.M.A.","1930","1995","02","13",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Maromba, trilha para a cachoeira Véu da Noiva, margem do rio Maromba.","-44.566667","-22.25",NA,"Mata densa da encosta.","HUEFS0186296",NA,"1100",NA,NA,NA,NA,NA,"44W34'0''","22S15'0''","1100",NA,NA,"Rosanae"
"190","2019-10-07 09:35:20-03","UEFS","HUEFS","70072","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Farias, R.","718","2002","04","25",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Trilha da represa.","-47.989167","-24.058333",NA,"Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana. Borda da mata.","HUEFS0070072",NA,NA,NA,NA,NA,NA,NA,"47W59'21''","24S3'30''",NA,NA,NA,"Rosanae"
"191","2019-10-07 09:35:20-03","UEFS","HUEFS","197254","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Falkenberg, D.B.","4787","1989","04","15",NA,"Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"HUEFS0197254",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,"Rosanae"
"192","2019-10-07 09:35:20-03","UEFS","HUEFS","71468","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Silva, J.M.","3570","2002","02","10",NA,"Brasil","Santa Catarina","Itapoá","Rio Saí Guaçu, Ponte do Quinze","-48.6161003112793","-26.1168994903564",NA,NA,"HUEFS0071468",NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,"Rosanae"
"193","2015-03-07 08:59:04-03","F","FMNH-SEEDPLANTS","V0109028F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0109028F","V0109028F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"194","2018-05-14 15:58:31-03","F","FMNH-SEEDPLANTS","V0348947F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii",NA,"RRC ID Flag","F. de Barros","798","1983","2","26","South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,"V0348947F","V0348947F_01 V0348947F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"798",NA,"Dicotyledoneae"
"195","2018-05-14 16:35:05-03","F","FMNH-SEEDPLANTS","V0348948F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii",NA,"RRC ID Flag","G. G. Hatschbach","14477","1966","5","26","South America","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,"V0348948F","V0348948F_01 V0348948F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14477",NA,"Dicotyledoneae"
"196","2018-05-14 16:13:14-03","F","FMNH-SEEDPLANTS","V0348949F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii",NA,"RRC ID Flag","G. G. Hatschbach","17968","1967","11","24","South America","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,"V0348949F","V0348949F_01 V0348949F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17968",NA,"Dicotyledoneae"
"197","2018-05-14 16:05:10-03","F","FMNH-SEEDPLANTS","V0348950F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii",NA,"RRC ID Flag","M. Sobral","6898","1990","10",NA,"South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,"V0348950F","V0348950F_01 V0348950F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6898",NA,"Dicotyledoneae"
"198","2020-11-23 11:39:08-03","IAC","IAC","29779","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","F.F. Mazine-Capelo","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1036","1995","01","10",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8811","-24.715",NA,NA,NA,NA,NA,"2011",NA,NA,"04","10","-47.8811","-24.7150",NA,NA,NA,NA
"199","2019-01-25 15:35:33-02","IAC","IAC","43111","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; E.Q. Santos & E. Furlan","3404","2001","11","10",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko, indivíduo M 20.4","-47.062946","-23.725098",NA,NA,NA,NA,NA,"2001",NA,NA,"11","10","-47.062946","-23.725098",NA,NA,NA,NA
"200","2020-11-23 11:39:08-03","IAC","IAC","46554","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","141","2004","11","06",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,"ind. 171 fitossoc.",NA,NA,NA,"2004",NA,NA,"11","06","-47.042331","-22.801017",NA,NA,NA,NA
"201","2020-11-23 11:39:08-03","IAC","IAC","48363","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","M.E.G. Sobral","R.B. Torres; J.F. Benedito & N. Pereira","1835","2006","11","29",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, ao lado da sede administrativa","-47.8825","-24.608333",NA,NA,NA,NA,NA,"2007",NA,NA,"05","17","-47.882500","-24.608333",NA,NA,NA,NA
"202","2020-11-23 11:39:08-03","IAC","IAC","49052","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","L.D. Meireles","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","407","2006","12","03",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,"subparcela 55, indivíduo G 910",NA,NA,NA,"2013",NA,NA,"06","30","-45.080223","-23.373498",NA,NA,NA,NA
"203","2020-11-23 11:39:08-03","IAC","IAC","49853","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","538","2007","10","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081466","-23.373288",NA,"Subparcela 52, PAP H0777",NA,NA,NA,"2007",NA,NA,"10","01","-45.081466","-23.373288",NA,NA,NA,NA
"204","2020-11-23 11:39:08-03","IAC","IAC","56026","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","M.E.G. Sobral","L.C. Bernacci & R. Giovanni","4867","2013","04","09",NA,"Brasil","São Paulo","Mogi das Cruzes","Parque da Neblina","-46.1883","-23.5228",NA,NA,NA,NA,NA,"2013",NA,NA,"05","03","-46.1883","-23.5228",NA,NA,NA,NA
"205","2020-11-23 11:39:08-03","IAC","IAC","56037","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","M. Sanchez","F. Pedroni; M. Sanchez; R.R. Laps & R. Belinelo","1192","1997","01","12",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, próximo à trilha do Corisco","-44.835","-23.336667",NA,"Coordenadas originais: 23º20#?#12S, 44º50#?#06W",NA,NA,NA,"1997",NA,NA,"01","12","-44.835000","-23.336667",NA,NA,NA,NA
"206","2020-07-23 12:15:47-03","CEPLAC","CEPEC","132680","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii",NA,"M. Sobral","J. M. A. Braga","1566",NA,NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-07-23 12:15:47-03","CEPLAC","CEPEC","137197","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii",NA,"M. Sobral","J. M. A. Braga","1930","1995","02","13",NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-12-20 18:46:41-03","UFSJ","HUFSJ","7332","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Aguiar, OT","Barros, F de; et al.","1479","1988","04","06",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação.","-47.9199981689453","-25.0100002288818",NA,"Árvore, ca. 8m de altura. Frutos amarelo-esverdeados.","HUFSJ007332",NA,NA,"1996","37574","auto","10","10",NA,NA,NA,NA,NA,NA
"209","2020-11-04 17:29:59-03","UEM","HUEM","11535","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","F.F. Mazine; F.A. Capelo; E. Lucas; J.M.Silva","1004","2003","11","08",NA,"Brasil","Paraná","Itaporá","estrada beirando o rio",NA,NA,NA,"Árvore; cerca de 4 m de altura; botões jovens verdes; amostras coletadas para análise macromolecular.","HUEM000008470","HUEM000008470",NA,"2003",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"210","2020-11-12 17:01:54-03","UEL","FUEL","41717","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, MEG","Vieira, FCS","384","2004","06","24",NA,"Brasil","Santa Catarina","Joinvile","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,"FUEL010844",NA,"900","2005","37150","auto","04","30",NA,NA,"900",NA,NA,NA
"211","2020-11-12 17:01:54-03","UEL","FUEL","41720","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Vieira, FCS","Vieira, FCS","1795","2006","05","31",NA,"Brasil","Santa Catarina","Joinvile","Estrada Ribeirão do Cubatão","-48.8456001281738","-26.3043994903564",NA,NA,"FUEL010843",NA,NA,"2006","37150","auto","12","20",NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:05:40-03","UnB","UB","182419","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kasusel) Sobral","Aguiar, OT","Dias, AC","116","1987","12","16","Southern America","Brasil","São Paulo","São Miguel Arcanjo","Parque estadual de Carlos Botelho","-47.971111","-24.063889",NA,"Árvore 7m altura e 15cm ao nível de DAP, flores perfumadas",NA,NA,NA,"1994",NA,NA,"08","27","-47.971111","-24.063889",NA,NA,NA,NA
"213","2019-11-01 15:05:40-03","UnB","UB","200913","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kasusel) Sobral","Ivanauskas, NM","Colletta, GD; et al.","983","2013","04","29","Southern America","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), UHE da Barra, trilha caixa d'água para vila de moradores","-47.533333","-24.033889",NA,"Árvore 8m. Frutos amarelados que passam a arroxeados; Floresta ombrófila densa com perturbação antrópica",NA,NA,"480","2013",NA,NA,"04","29","-47.533333","-24.033889","480",NA,NA,NA
"214","2019-11-01 15:05:40-03","UnB","UB","130481","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kasusel) Sobral","Sobral, M","Cervi, AC","3088","1990","04","26","Southern America","Brasil","Paraná ","Quatro Barras","Serra da Graciosa","-49.0769004821777","-25.3656005859375",NA,"Frutos verdes claros.; Árvore 5m.",NA,NA,NA,"1995","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-01 15:05:40-03","UnB","UB","193165","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kasusel) Sobral",NA,"Santos, MB; et al.","18","2005","03","23","Southern America","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Bugio","-48.393333","-24.645278",NA,"Arvoreta 8m. Fruto carnoso verde; Floresta ombrófila densa baixo montana ribeirinha, pouco degradada com afloramento de calcário",NA,NA,"400",NA,NA,NA,NA,NA,"-48.393333","-24.645278","400",NA,NA,NA
"216","2019-11-01 15:05:40-03","UnB","UB","189522","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kasusel) Sobral","Sobral, M","Mazine-Capelo, FF; Capelo, FA; Lucas, E; Silva, JM","1004","2003","11","08","Southern America","Brasil","Santa Catarina","Itapoá","Estrada beirando o rio.","-48.6161003112793","-26.1168994903564",NA,"Árvore 4m.; botões jovens verdes.; Beirando o rio.",NA,NA,NA,"2003","18121","auto","11",NA,NA,NA,NA,NA,NA,NA
"217","2019-10-03 10:04:10-03","UFSCar","SORO","7416","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cf. mosenii","Eugenia cf. mosenii","(Kausel) Sobral","M. Sobral","Mazine, F.F.; Capelo, F.A.; Lucas, E. & Silva, J.M.","1004","2003","11","08",NA,"Brasil","Paraná","Itaporá","Estrada beirando o rio.",NA,NA,NA,"Árvore ca. 4m, botões jovens verdes. Amostra coletadas para análise macromolecular.",NA,NA,NA,"2003",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
