"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"270","2019-08-12 15:03:58-03","F","FMNH-SEEDPLANTS","V0529665F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,"K. S. Zimmerer","1987","4","5","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0529665F",NA,NA,NA,NA,NA,NA,"293","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"271","2018-08-28 10:21:49-03","F","FMNH-SEEDPLANTS","V0304582F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0304582F","V0304582F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"272","2018-08-28 10:22:13-03","F","FMNH-SEEDPLANTS","V0304587F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0304587F","V0304587F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"273","2018-08-28 10:22:00-03","F","FMNH-SEEDPLANTS","V0304583F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0304583F","V0304583F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"274","2018-08-28 10:21:57-03","F","FMNH-SEEDPLANTS","V0304588F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0304588F","V0304588F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"275","2017-02-17 16:45:11-02","F","FMNH-SEEDPLANTS","V0286428F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,"I. A. Al-Shehbaz","W. Lossen","1925","3","25","Argentina","Córdoba",NA,"-64","-32",NA,NA,NA,NA,"V0286428F","V0286428F_01",NA,NA,NA,NA,NA,"275","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"276","2018-08-28 10:22:26-03","F","FMNH-SEEDPLANTS","V0304569F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0304569F","V0304569F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"277","2018-08-28 10:22:24-03","F","FMNH-SEEDPLANTS","V0304570F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0304570F","V0304570F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"278","2018-08-28 10:22:40-03","F","FMNH-SEEDPLANTS","V0304571F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,"J. Cuatrecasas","1938","9","14","Colombia","Boyacá",NA,"-72.5","5.5",NA,NA,NA,NA,"V0304571F","V0304571F_01",NA,NA,NA,NA,NA,"1691","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"279","2018-08-28 10:22:12-03","F","FMNH-SEEDPLANTS","V0304572F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,"J. C. Betancur et al.","1988","10","14","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0304572F","V0304572F_01",NA,NA,NA,NA,NA,"961","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"280","2018-08-28 10:22:18-03","F","FMNH-SEEDPLANTS","V0304573F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0304573F","V0304573F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"281","2018-08-28 10:22:07-03","F","FMNH-SEEDPLANTS","V0304574F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0304574F","V0304574F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"282","2019-01-28 20:31:32-02","F","FMNH-SEEDPLANTS","V0304575F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,"W. G. F. Herter","1926","9",NA,"Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0304575F","V0304575F_01",NA,NA,NA,NA,NA,"443","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"283","2018-08-28 10:22:04-03","F","FMNH-SEEDPLANTS","V0304576F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0304576F","V0304576F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"284","2018-08-28 10:22:42-03","F","FMNH-SEEDPLANTS","V0304577F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,"J. Cuatrecasas & R. Jaramillo M.","1965","1","29","Colombia","Cundinamarca",NA,"-74.1667","5",NA,NA,NA,NA,"V0304577F","V0304577F_01",NA,NA,NA,NA,NA,"26770","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"285","2018-08-28 10:22:42-03","F","FMNH-SEEDPLANTS","V0304579F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0304579F","V0304579F_01",NA,NA,NA,NA,NA,"757","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"286","2018-08-28 10:22:16-03","F","FMNH-SEEDPLANTS","V0304580F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0304580F","V0304580F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"287","2018-08-28 10:22:08-03","F","FMNH-SEEDPLANTS","V0304581F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0304581F","V0304581F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"288","2018-08-28 10:22:01-03","F","FMNH-SEEDPLANTS","V0304584F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0304584F","V0304584F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"289","2018-08-28 10:21:49-03","F","FMNH-SEEDPLANTS","V0304585F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0304585F","V0304585F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"290","2018-08-28 10:22:08-03","F","FMNH-SEEDPLANTS","V0304586F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0304586F","V0304586F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"291","2018-08-28 10:22:15-03","F","FMNH-SEEDPLANTS","V0304589F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0304589F","V0304589F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"292","2018-08-28 10:22:36-03","F","FMNH-SEEDPLANTS","V0304590F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0304590F","V0304590F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"293","2018-08-28 10:21:59-03","F","FMNH-SEEDPLANTS","V0304591F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0304591F","V0304591F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"294","2018-08-28 10:22:09-03","F","FMNH-SEEDPLANTS","V0304592F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Chile",NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,"V0304592F","V0304592F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"295","2018-08-28 10:22:37-03","F","FMNH-SEEDPLANTS","V0304593F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Chile",NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,"V0304593F","V0304593F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"296","2018-08-28 10:22:28-03","F","FMNH-SEEDPLANTS","V0304594F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Chile",NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,"V0304594F","V0304594F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"297","2018-08-28 10:22:29-03","F","FMNH-SEEDPLANTS","V0304595F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Chile",NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,"V0304595F","V0304595F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"298","2018-08-28 10:21:50-03","F","FMNH-SEEDPLANTS","V0304596F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0304596F","V0304596F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"299","2018-08-28 10:21:48-03","F","FMNH-SEEDPLANTS","V0304597F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0304597F","V0304597F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"300","2018-08-28 10:22:34-03","F","FMNH-SEEDPLANTS","V0304598F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0304598F","V0304598F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"301","2018-08-28 10:21:52-03","F","FMNH-SEEDPLANTS","V0304599F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0304599F","V0304599F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"302","2018-08-28 10:21:48-03","F","FMNH-SEEDPLANTS","V0304600F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0304600F","V0304600F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"303","2018-08-28 10:22:33-03","F","FMNH-SEEDPLANTS","V0304601F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0304601F","V0304601F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"304","2018-08-28 10:22:02-03","F","FMNH-SEEDPLANTS","V0304602F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0304602F","V0304602F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"305","2018-08-28 10:22:20-03","F","FMNH-SEEDPLANTS","V0304603F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0304603F","V0304603F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"306","2015-03-31 12:16:56-03","F","FMNH-SEEDPLANTS","V0306039F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0306039F","V0306039F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"307","2015-03-31 12:16:56-03","F","FMNH-SEEDPLANTS","V0306040F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0306040F","V0306040F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"308","2015-03-31 12:16:56-03","F","FMNH-SEEDPLANTS","V0306041F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0306041F","V0306041F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"309","2015-03-31 12:16:57-03","F","FMNH-SEEDPLANTS","V0306042F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0306042F","V0306042F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"310","2015-03-31 12:16:57-03","F","FMNH-SEEDPLANTS","V0306043F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0306043F","V0306043F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"311","2015-03-31 12:16:57-03","F","FMNH-SEEDPLANTS","V0306044F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0306044F","V0306044F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"312","2015-03-31 12:16:57-03","F","FMNH-SEEDPLANTS","V0306045F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0306045F","V0306045F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"313","2015-03-31 12:16:58-03","F","FMNH-SEEDPLANTS","V0306046F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0306046F","V0306046F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"314","2015-03-31 12:16:59-03","F","FMNH-SEEDPLANTS","V0306048F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0306048F","V0306048F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"315","2015-03-31 12:16:59-03","F","FMNH-SEEDPLANTS","V0306049F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0306049F","V0306049F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"316","2018-08-28 10:22:03-03","F","FMNH-SEEDPLANTS","V0306139F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0306139F","V0306139F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"317","2019-08-12 15:03:58-03","F","FMNH-SEEDPLANTS","V0529666F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,"K. S. Zimmerer","1986","3","13","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0529666F",NA,NA,NA,NA,NA,NA,"27","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"318","2019-08-12 15:03:59-03","F","FMNH-SEEDPLANTS","V0529667F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,"K. S. Zimmerer","1986","5","10","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0529667F",NA,NA,NA,NA,NA,NA,"138","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"319","2019-08-12 15:03:59-03","F","FMNH-SEEDPLANTS","V0529669F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,"K. S. Zimmerer","1986","6","15","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0529669F",NA,NA,NA,NA,NA,NA,"174A","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"320","2018-04-24 13:16:58-03","F","FMNH-SEEDPLANTS","V0356624F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,"RRC ID Flag","E. Wade Davis","1982","1","25","Peru","Cuzco",NA,"-72.5","-12.5",NA,NA,NA,NA,"V0356624F","V0356624F_01",NA,NA,NA,NA,NA,"1778","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1778"
"321","2017-04-21 11:01:44-03","F","FMNH-SEEDPLANTS","V0356623F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,"RRC ID Flag","E. Wade Davis et al.","1982","1","13","Peru","Cuzco",NA,"-72.5","-12.5",NA,NA,NA,NA,"V0356623F","V0356623F_01 V0356623F_02",NA,NA,NA,NA,NA,"1410","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1410"
"322","2018-08-28 10:22:40-03","F","FMNH-SEEDPLANTS","V0304578F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,"M. de Garganta","1943","9","13","Colombia","Norte de Santander",NA,"-73","8",NA,NA,NA,NA,"V0304578F","V0304578F_01",NA,NA,NA,NA,NA,"622","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"323","2019-01-25 15:34:18-02","IAC","IAC","8992","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","V.R. Scalon","D.M. Dedecca & J. Santoro","1947","10","30","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"1997","06","05","IAC, Avenida Barão de Itapura, estufa, aquário",NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-07-23 12:03:53-03","CEPLAC","CEPEC","66673","PreservedSpecimen","Plantae","Cruciferae","Nasturtium","officinale","Nasturtium officinale",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","1995","08","09","Brasil","Bahia","ILHÉUS","-39.166667","-14.8","39W10'","14S48'",NA,NA,NA,NA,NA,NA,NA,"Campus da UESC, a esq. da entr.","<ll>dwc_commonname:</ll> Agrião","3205",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"325","2020-07-23 12:03:53-03","CEPLAC","CEPEC","12685","PreservedSpecimen","Plantae","Cruciferae","Nasturtium","officinale","Nasturtium officinale",NA,"J. G. Jardim","T. S. dos Santos","2001","08","02","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area do CEPEC.","<ll>dwc_commonname:</ll> Agriao-braco","3120",NA,NA,NA,NA,NA,"61245","auto",NA,"30/08/1995",NA,NA,NA
"326","2020-07-23 12:03:53-03","CEPLAC","CEPEC","12681","PreservedSpecimen","Plantae","Cruciferae","Nasturtium","officinale","Nasturtium officinale",NA,"J. G. Jardim","T. S. dos Santos","2001","08","02","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area do CEPEC.","<ll>dwc_commonname:</ll> Agriao-roxo","3117",NA,NA,NA,NA,NA,"61245","auto",NA,"30/08/1995",NA,NA,NA
"327","2020-07-23 12:03:53-03","CEPLAC","CEPEC","24190","PreservedSpecimen","Plantae","Cruciferae","Nasturtium","officinale","Nasturtium officinale",NA,"J. G. Jardim","J. L. Hage","1981","07","15","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadra I' do CEPEC.","<ll>dwc_commonname:</ll> Agriao-roxo","1102",NA,NA,NA,NA,NA,"61245","auto",NA,"30/08/1995",NA,NA,NA
"328","2020-07-23 12:03:53-03","CEPLAC","CEPEC","67397","PreservedSpecimen","Plantae","Cruciferae","Nasturtium","officinale","Nasturtium officinale",NA,"C. S. Florencio","C. S. Florêncio","1995","08","12","Brasil","Bahia","PAU BRASIL","-39.6511001586914","-15.4642000198364",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ramal entr. Km 10 Rod. p/ I. do Colonia, a dir. Faz. Milagrosa do Almada.","<ll>dwc_commonname:</ll> Agriao-branco","5",NA,NA,NA,NA,NA,"26306","auto",NA,"30/12/1995",NA,NA,NA
"329","2020-07-23 12:03:53-03","CEPLAC","CEPEC","2814","PreservedSpecimen","Plantae","Cruciferae","Nasturtium","officinale","Nasturtium officinale",NA,"J. G. Jardim","J. P. Lanna","1967","06","24","Brasil","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Monte Pascoal.","<ll>dwc_commonname:</ll> Agrião","1514",NA,NA,NA,NA,NA,"68835","auto",NA,"30/08/1995",NA,NA,NA
