"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"356","2019-01-25 15:41:11-02","IAC","IAC","51295","S","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","R.B. Torres & N. Figueiredo","s/nº","1988",NA,NA,NA,"Brasil",NA,NA,"nome popular: angico branco; indivíduo P898",NA,NA,NA,"(Vell.) Benth.","A.L. Mesquita","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889",NA,NA,NA,NA,NA,"1988","06","30","-48.35056","-23.423889",NA,NA,NA,NA,NA
"357","2019-01-25 15:41:11-02","IAC","IAC","51296","S","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","21","1986","09","10",NA,"Brasil",NA,NA,"nome popular: angico branco",NA,NA,NA,"(Vell.) Benth.","A.L. Mesquita","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889",NA,NA,NA,NA,NA,"1988","06","10","-48.35056","-23.423889",NA,NA,NA,NA,NA
"358","2019-01-25 15:41:11-02","IAC","IAC","51297","S","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","216","1987","06","08",NA,"Brasil",NA,NA,"nome popular: angico branco",NA,NA,NA,"(Vell.) Benth.","A.L. Mesquita","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889",NA,NA,NA,NA,NA,"1988","06","08","-48.35056","-23.423889",NA,NA,NA,NA,NA
"359","2019-01-25 15:41:11-02","IAC","IAC","6821","S","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","J. Aloisi","147",NA,NA,NA,NA,"Brasil",NA,NA,"Seção de Café 147. Nome popular: angico-rajado",NA,NA,NA,"Benth.","O. Handro","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,NA,NA,"1943","03","20","-47.077171","-22.870251",NA,NA,NA,NA,NA
"360","2020-07-23 12:07:40-03","CEPLAC","CEPEC","133890","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","J. E. Meireles","543","2007","05","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. E. Meireles","Minas Gerais","ALAGOA","Estrada de Alagoa para Mirantão.","-44.818889","-22.239722",NA,NA,NA,NA,NA,NA,NA,NA,"44W49'8","22S14'23",NA,"30/12/2007",NA,NA,NA
"361","2020-07-23 12:14:26-03","CEPLAC","CEPEC","68323","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","J. Cordeiro","1108","1993","10","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. Cordeiro","Paraná","TIBAGI","Guartela, Canyon Rio Iapo.","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"362","2020-07-23 12:14:26-03","CEPLAC","CEPEC","62963","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","G. Hatschbach","59387","1993","09","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","Paraná","TOMAZINA","Rod. P/ Salto Cavalcanti.","-49.9496994018555","-23.778299331665",NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"363","2020-07-23 12:14:26-03","CEPLAC","CEPEC","39188","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","A. M. de Carvalho","2337","1986","03","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. P. M. de Lima","Rio de Janeiro","PETRÓPOLIS","Morro do Cuca, entre Vale das Videiras e Araras.","-43.1786003112793","-22.5049991607666",NA,NA,NA,"36524","auto",NA,NA,NA,"0W0'0","0S0'0",NA,"30/09/2006",NA,NA,NA
"364","2020-07-23 12:14:26-03","CEPLAC","CEPEC","66639","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","O. Handro","2313","1982","10","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. P. M. de Lima","São Paulo","cotia","Jardim Botanico de São Paulo.","-46.9099998474121","-23.6000003814697",NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA,"30/09/2006",NA,NA,NA
"365","2020-07-23 12:14:26-03","CEPLAC","CEPEC","66637","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","M. Goes",NA,"1977","09","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"W. Mantovani","São Paulo","SÃO PAULO","Parque Estaduaç das Fontes do Ipiranga, Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"28/02/1988",NA,NA,NA
"366","2020-07-23 12:14:26-03","CEPLAC","CEPEC","70629","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","J. M. Silva","1453","1995","04","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","Paraná","tunas","20Km ao N Tunas. Estr. velha da Ribeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"367","2020-07-23 12:14:26-03","CEPLAC","CEPEC","60424","PreservedSpecimen","Plantae","Mimosaceae","Leucochloron","incuriale","Leucochloron incuriale","G. Hatschbach","58192","1992","11","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","Paraná","TIBAGI","Guartela, Canyon Rio Iapo, prox. a Cascata Ponte de Pedra.","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,"0*0'0","0*0'0",NA,"30/12/1993",NA,NA,NA
"368","2009-11-26 13:53:08-02","INPA","INPAW","2613","S","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","Alexandra","18","1960","09","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Benth.","N. Mattos","S&#227;o Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-11-19 14:06:14-03","Unimontes","MCMG","6330","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Paixão, F. A.; Resck, D. V. S.","Minas Gerais","São José do Goiabal","São José do Goiabal","-42.7050018310547","-19.9286003112793",NA,NA,NA,"15967","auto",NA,NA,NA,"W42° 39' 00.1","S19° 58' 42.3",NA,NA,NA,NA,NA
"370","2020-11-19 14:06:14-03","Unimontes","MCMG","6316","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Paixão, F. A.; Resck, D. V. S.","Minas Gerais","Bugre","Bugre","-42.2444000244141","-19.4260997772217",NA,NA,NA,"20608","auto",NA,NA,NA,"W42° 21' 18.2","S19° 18' 13.6",NA,NA,NA,NA,NA
"371","2020-09-22 13:48:48-03","USP","SPFW","1683","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Leucochloron","incuriale","Leucochloron incuriale","Ceccantini, G.C.T.","2160",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby;Grimes","J.M. Fernandes 2010","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2015-02-26 09:29:41-03","NHMLondon","NHM-LONDON-BOT","BM000952426","S","Plantae","Leguminosae","Pithecellobium","incuriale","Pithecellobium incuriale","Claussen,P.","s.n.","1840","01","01",NA,"Brasil",NA,"NHMUK:ecatalogue:604925",NA,NA,NA,NA,"(Vell.) Benth.",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Type"
"373","2021-02-12 15:02:08-03","UFSCar","SPSC","7986","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Alessandro",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-11-12 16:59:31-03","UEL","FUEL","14053","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Leitão Filho, HF; et al.","1174","1981","09","22",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Tamashiro, JY","Minas Gerais","Poços de Caldas","Morro do Ferro","-46.564722","-21.838889",NA,NA,NA,NA,NA,"1985",NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA
"375","2020-11-12 16:59:31-03","UEL","FUEL","16860","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Torres, RB; et al.","1193","2000","04","03",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Tamashiro, JY","Minas Gerais","Camanducaia","UTM = 23 391.224L / 7.485.510N","-46.059444","-22.734167",NA,"1409","1409",NA,NA,"2003","02",NA,"-46.059444","-22.734167",NA,NA,NA,NA,NA
"376","2020-11-12 16:59:31-03","UEL","FUEL","40611","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Arzolla, FARDP; G.C.R. de Paula; Vilela, FESP; Nunes, CS; Gregorato, V; J.R. dos Santos","1016","2006","08","07",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Arzolla, FARDP","São Paulo","São Paulo","Parque Estadual da Cantareira, região da Chapadinh, Floresta Ombrófila Densa Montana","-46.639444","-23.448611",NA,NA,NA,NA,NA,"2006","10","25","-46.639444","-23.448611",NA,NA,NA,NA,NA
"377","2020-11-12 16:59:31-03","UEL","FUEL","49983","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Ferreira Jr, M; Rossetto, EFS; Francisco, EM","224","2011","08","29",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Ferreira Jr, M","Paraná","Curiúva","Distrito Alecrim, Rodovia Curiúva-Ventania","-50.392389","-24.047222",NA,NA,NA,NA,NA,"2012","06","04","-50.392389","-24.047222",NA,NA,NA,NA,NA
"378","2020-11-12 16:59:31-03","UEL","FUEL","24144","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Paiva, MRC; et al.","s.n.","1998","07","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Dias, MC","Paraná","Curiúva","Patrimônio Alecrim","-50.4583015441895","-24.0324993133545",NA,NA,NA,"23566","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-11-12 16:59:31-03","UEL","FUEL","12004","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Dias, MC; et al.","45","1994","10","08",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Tamashiro, JY","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-11-12 16:59:31-03","UEL","FUEL","24798","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Dias, BG; Tiago, PV","s.n.","1997","09","12",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Cloclet, FA","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-11-12 16:59:31-03","UEL","FUEL","25403","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Francisco, EM; Pavão, OC; Alves, J","s.n.","1997","09","12",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Dias, MC","Paraná","Tibagi","Canyon Guartelá. Próximo ao Vale","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-11-12 16:59:31-03","UEL","FUEL","21430","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Cordeiro, J; Barbosa, E","1108","1993","10","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Tamashiro, JY","Paraná","Tibagi","Canyon Guartelá-Rio Iapó, Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto","1999","11",NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-11-12 16:59:31-03","UEL","FUEL","30557","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Fadelli, L; et al.","330","2001","01","25",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Dias, MC","Paraná","Ventania","Estrada de Curiúva","-50.2428016662598","-24.2458000183105",NA,NA,NA,"32424","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-11-12 16:59:31-03","UEL","FUEL","37259","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Estevan, DA; et al.","584","2004","08","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Estevan, DA","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,"32424","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-10-16 14:12:07-03","UEL","FUEL","31976","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Hoehne, FC","s.n.","1933","08","31",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Barneby, E; Grimes, J","São Paulo","São Paulo","Entre Japi e Pirapora","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-10-16 14:12:07-03","UEL","FUEL","31964","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Hoehne, FC","s.n.","2001","05","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Barneby, E; Grimes, J","São Paulo","São Paulo","Entre Japí e Pirapora","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-11-12 16:59:31-03","UEL","FUEL","43678","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Souza, FM; Franco, GADC; Lima, CD","1097","2008","04","24",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Barneby & Grimes","Franco, GADC","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Pai Zé","-46.6300010681152","-23.5400009155273",NA,"1002","1002","53584","auto","2008","04","24",NA,NA,NA,NA,NA,NA,NA
"388","2020-11-12 16:59:40-03","UEL","FUEL","20176","PreservedSpecimen","Plantae","Leguminosae","Pithecellobium","incuriale","Pithecellobium incuriale","Paiva, MRC; Kinupp, VF","s.n.","1996","09","13",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Benth.","Dias, MC","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-11-12 16:59:40-03","UEL","FUEL","35553","PreservedSpecimen","Plantae","Leguminosae","Pithecellobium","incuriale","Pithecellobium incuriale","Guillaumon, JR","s.n.","2002","04","01",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Vell.) Benth.","Franco, GADC","São Paulo","Vinhedo","Condomínio Estância Marambaia, r. Pereira Barreto, r. Pereira Barreto","-46.9700012207031","-23.0300006866455",NA,NA,NA,"9595","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-01 14:59:55-03","UnB","UB","139916","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Duarte, AP","3016","1949","08","26","Southern America","Brasil",NA,NA,"Árvore 10-15m.",NA,"Dicotyledoneae",NA,"(Vell.) Barneby & J.W. Grimes","Fernandes, JM","Minas Gerais",NA,"Fazenda da Prata, Colônia de Patos",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-01 14:59:55-03","UnB","UB","139918","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Barreto, M","8297","1937","10","19","Southern America","Brasil",NA,NA,"Flor amarelada.; Árvore 10m.; Mata",NA,"Dicotyledoneae",NA,"(Vell.) Barneby & J.W. Grimes","Fernandes, JM","Minas Gerais","Belo Horizonte","Estação Experimental","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-01 14:59:55-03","UnB","UB","139917","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Barreto, M","4525","1934","03","24","Southern America","Brasil",NA,NA,"Árvore 7m.",NA,"Dicotyledoneae",NA,"(Vell.) Barneby & J.W. Grimes","Fernandes, JM","Minas Gerais","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-11-01 14:59:55-03","UnB","UB","139915","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Brade, AC","15932","1937","09","30","Southern America","Brasil",NA,NA,"Flor alva.; Árvore.",NA,"Dicotyledoneae",NA,"(Vell.) Barneby & J.W. Grimes","Fernandes, JM","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,"36144","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-11-01 14:59:55-03","UnB","UB","140342","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Lindeman, JC","3121","1966","10","18","Southern America","Brasil",NA,NA,"Calyx green.; Shrub.; Roadside in cerrado",NA,"Dicotyledoneae",NA,"(Vell.) Barneby & J.W. Grimes","Borges, LM","Paraná",NA,"5km S of Calógeras",NA,NA,NA,NA,NA,NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-01 14:59:55-03","UnB","UB","139913","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Gomes, V","2810","1968","10","06","Southern America","Brasil",NA,NA,"Árvore 20m.",NA,"Dicotyledoneae",NA,"(Vell.) Barneby & J.W. Grimes","Lewis, GP","Minas Gerais","Juiz de Fora","Clube do Papo","-43.3502998352051","-21.7642002105713",NA,NA,NA,"36144","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-01 14:59:55-03","UnB","UB","139914","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hoehne, W","SPF11320","1944","09","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Vell.) Barneby & J.W. Grimes","Fernandes, JM","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-10-03 10:03:46-03","UFSCar","SORO","4270","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale",NA,"143","1997","05","22",NA,"Brasil",NA,NA,"Árvore de 8m. Frutos.",NA,NA,NA,"(Vell.) Benth.",NA,"São Paulo","Caieiras","Floresta Estacional Semidecidual Montana","-46.7400016784668","-23.3600006103516",NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-10-03 10:03:46-03","UFSCar","SORO","275","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Coelho, S.; Kortz, A; Cardoso-Leite, E; Casali, M, F.","86","2008","01","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.Grimes",NA,"São Paulo","Sorocaba","campus UFSCar - Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-10-03 10:03:46-03","UFSCar","SORO","2430","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Kortz, A.R.; Koch, I.","379","2009","02","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J.W.",NA,"São Paulo","Sorocaba","campus UFSCar - Sorocaba, fragmento 4","-47.4500007629395","-23.5",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-10-03 10:03:46-03","UFSCar","SORO","3176","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale",NA,"8","2012","12","09",NA,"Brasil",NA,NA,"Árvore com aprox. 2,5 m e fruto legume.",NA,NA,NA,"(Vell.) Barneby & J.W. Grimes",NA,"São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.6599998474121","-22.7999992370605",NA,NA,NA,"14688","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-10-03 10:03:46-03","UFSCar","SORO","5667","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Barbosa Jr., P.H.; Nascimento, N.S.","9","2016","04","22",NA,"Brasil",NA,NA,"Árvore de 6,5 m.",NA,NA,NA,"(Vell.) Barneby & J.W. Grimes","P.H. Barbosa Jr.","São Paulo","Sorocaba","UFSCar, fragmento 3.","-47.4500007629395","-23.5",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-10-03 10:03:46-03","UFSCar","SORO","5660","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Nascimento, N.S.; Barbosa Jr., P.H.","1","2016","04","15",NA,"Brasil",NA,NA,"Árvore de 5,8 m.",NA,NA,NA,"(Vell.) Barneby & J.W. Grimes","P.H. Barbosa Jr.","São Paulo","Sorocaba","UFSCar, fragmento 3.","-47.4500007629395","-23.5",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-10-03 10:03:46-03","UFSCar","SORO","1085","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Vieira, A. C.; Belantoni, B. F.","80","2010","08","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Barneby & J. W. Grimes",NA,"São Paulo","Sorocaba","UNIP","-47.4500007629395","-23.5",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-10-03 10:03:46-03","UFSCar","SORO","4049","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale",NA,"1502","2004","04","29",NA,"Brasil",NA,NA,"Árvore 6m. Fruto verde",NA,NA,NA,"(Vell) Benth",NA,"Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-05-06 11:57:48-03","UFU","HUFU","43141","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Baitello, J.B.","1737","2005","06","04",NA,"Brasil",NA,NA,"Árvore 8 m. Frutos.; Mata de fundo de vale e cerrado.","HUFU00009326",NA,NA,"(Vell.) Barneby & J.W.Grimes","Baitello, J.B.","São Paulo","Franco da Rocha","Parque Estadual do Juqueri","-46.7200012207031","-23.3199996948242","HUFU00009326",NA,NA,"12135","auto","2005","06",NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-08-20 20:38:48-03","UFSC","FLOR","27141","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","1453","1995","04","18",NA,"Brasil",NA,NA,"árvore, 5m altura","FLOR0027141",NA,"Fabales","(Vell.) Barneby & J.W.Grimes","Barneby, R.C.","Paraná","Tunas do Paraná","Estrada Velha da Ribeira, 20 km ao norte de Tunas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,"41885","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-08-20 14:56:04-03","UFSC","FLOR","33456","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Lima, C.R.; Baitello, J.B. & Cielo-Filho, R.","292","2010","09","30",NA,"Brasil",NA,NA,"árvore, flor creme, 15m altura. Recebido de SPSF Nª 44523.","FLOR0033456",NA,"Fabales","(Vell.) Barneby & J.W.Grimes","Pastore, J.A.; Barbosa, A.C.O.","São Paulo","Itapeva","Estação Experiemntal, trilha do Canyon-Lageado.","-48.8699989318848","-23.9799995422363",NA,"700","700","42926","auto","2011","03","21",NA,NA,NA,NA,NA,NA,NA
"408","2020-08-20 20:38:52-03","UFSC","FLOR","46438","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","Paiva, M.R.C.; Kinupp, V.F.","s.n.","1996","09","13",NA,"Brasil",NA,NA,"árvore, flor creme-esverdeada, 11 a 12m altura. Odor adocicado. Próximo ao Rio Iapó.","FLOR0046438",NA,"Fabales","Benth.","Dias, M.C.","Paraná","Tibagi","Canyon Guartela.","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
