"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem"
"185","2020-03-04 20:43:25-03","UFMG","BHCB-SL","113880","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Salino, A; Dittrich, VAO; Pivari, MOD","12938","2007","América","Brasil","Minas Gerais","Parque Estadual da Serra do Papagaio, Subida para o Pico do Garrafão a partir da Pousada Campos de Altitude. Área com Campos de Altitude, Floresta Ombrófila Densa Montana e Alto-Montana (Floresta Nebular).","2300",NA,"Rupícola em campo de Altitude, no Pico do Garrafão. Prensado em álcool.",NA,NA,"12","11","Alagoa","-44.77","-22.205","Salino, A","2300",NA,NA,"2008","07",NA,"-44.77","-22.205",NA,NA,NA,NA,NA,NA
"186","2020-03-04 20:43:25-03","UFMG","BHCB-SL","106559","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Heringer, G","s.n.","2006","América","Brasil","Minas Gerais","Serra da Moeda","1454",NA,"Epífita a 1,70m de altura em interior de Floresta Ombrófila.",NA,NA,"09","08","Itabirito","-43.945586","-20.322561","Heringer, G; Salino, A","1454",NA,NA,"2007","08",NA,"-43.945586","-20.322561",NA,NA,NA,NA,NA,NA
"187","2020-03-04 20:43:25-03","UFMG","BHCB-SL","170470","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Dinato, DO; Oliveira, CC; Rissi, MN; Salino, A","64","2012","América","Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Trilha entre o Abrigo 04 e a Pedra do Sino.","2248",NA,"Erva terrestre. Em barranco de trilha. Área aberta. Prensado em álcool. Amostra em sílica.",NA,NA,"10","25","Teresópolis","-43.018611","-22.277222","Salino, A","2248",NA,NA,NA,NA,NA,"-43.018611","-22.277222",NA,NA,NA,NA,NA,NA
"188","2020-03-04 20:43:28-03","UFMG","BHCB-SL","99504","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Salino, A; Almeida, TE","10459","2005","América","Brasil","Minas Gerais","Parque Estadual da Serra do Papagaio, Trilha para o Pico do Papagaio a partir da Piscicultura de Truta do Vale do Matutu e Pico do Papagaio. Área com floresta ombrófila densa montana e altomontana e campo de altitude.","1400",NA,"Epífita na mata.",NA,NA,"05","18","Aiuruoca","-44.64225","-22.042361","Salino, A","2020",NA,NA,"2007","01",NA,"-44.64225","-22.042361",NA,NA,NA,NA,NA,NA
"189","2020-03-04 20:43:25-03","UFMG","BHCB-SL","122891","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Salino, A; Heringer, G; Dittrich, VAO","13733","2008","América","Brasil","Espírito Santo","Parque Estadual do Forno Grande, Floresta Ombrófila Densa Montana, na vertente conhecida como Balança","1500",NA,"Epífita a 1m de altura, na floresta",NA,NA,"06","28","Castelo","-41.100278","-20.529167","Megale, ME; Salino, A","1500",NA,NA,"2009","10",NA,"-41.100278","-20.529167",NA,NA,NA,NA,NA,NA
"190","2020-03-04 20:43:28-03","UFMG","BHCB-SL","90207","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Salino, A; Mota, RC; Negreiros, D; Garcia, PA; Santos, LMM dos; Zimmer, L; Gleide, E; Sall","9747","2004","América","Brasil","Minas Gerais","Vale do Matutu, RPPN do Matutu e Parque Estadual da Serra do Papagaio. Área com Floresta Ombrófila Densa Montana e Altomontana (Mata Nebular) e Campos de Altitude.","1700",NA,"Epífita a 1,5m de altura, no interior de Mata Nebular, 1800m.","BHCB002053","BHCB002053","10","10","Aiuruoca","-45.144028","-22.136278","Salino, A","2070",NA,NA,"2004","11",NA,"-45.144028","-22.136278",NA,NA,NA,NA,NA,NA
"191","2020-03-04 20:43:25-03","UFMG","BHCB-SL","111322","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Salino, A; Almeida, TE; Heringer, G; Dittrich, VAO; Lara, DS","12444","2007","América","Brasil","Minas Gerais","Parque Nacional do Itatiaia, A caminho da nascente do rio Aiuruoca. Campo de Altitude.","2325",NA,"Em fenda de rocha, a margem do Rio Aiuruoca.",NA,NA,"07","11","Itamonte","-44.685278","-22.361222","Salino, A","2325",NA,NA,"2008","07",NA,"-44.685278","-22.361222",NA,NA,NA,NA,NA,NA
"192","2021-01-12 15:24:29-03","UFMG","BHCB-SL","194605","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Tameirão-Neto, E; Carvalho, WAC","5700","2012","América","Brasil","Minas Gerais","RPPN Capanema","1427",NA,"Herbáceo. Floresta Semidecidual.",NA,NA,"02","28","Santa Bárbara","-43.601944","-20.190278","Salino, A","1427",NA,NA,NA,NA,NA,"-43.601944","-20.190278",NA,NA,NA,NA,NA,NA
"193","2020-03-04 20:43:25-03","UFMG","BHCB-SL","111326","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Salino, A; Almeida, TE; Heringer, G; Dittrich, VAO; Lara, DS","12448","2007","América","Brasil","Minas Gerais","Parque Nacional do Itatiaia, A caminho da nascente do rio Aiuruoca. Campo de Altitude.","2325",NA,"Em fenda de rocha, a margem do Rio Aiuruoca.",NA,NA,"07","11","Itamonte","-44.685278","-22.361222","Almeida, TE","2325",NA,NA,"2007","11",NA,"-44.685278","-22.361222",NA,NA,NA,NA,NA,NA
"194","2020-03-04 20:43:25-03","UFMG","BHCB-SL","132757","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14559","2009","América","Brasil","Espírito Santo","Parque Nacional do Caparaó, Entre a Casa Queimada e o Pico da Bandeira.","2484",NA,"Terrestre junto a rocha.",NA,NA,"08","29","Dores do Rio Preto","-41.801194","-20.45125","Megale, ME; Salino, A","2484",NA,NA,"2009","09",NA,"-41.801194","-20.45125",NA,NA,NA,NA,NA,NA
"195","2020-03-04 20:43:25-03","UFMG","BHCB-SL","89540","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Salino, A; Almeida, TE; Mota, NFO","9610","2004","América","Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Base de Itamambuca.","920",NA,"Rupícola no interior de floresta.",NA,NA,"06","23","São Luiz do Paraitinga","-45.079722","-23.325278","Salino, A","920",NA,NA,"2004","06",NA,"-45.079722","-23.325278",NA,NA,NA,NA,NA,NA
"196","2020-03-04 20:43:25-03","UFMG","BHCB-SL","52171","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Salino, A","5637","2000","América","Brasil","Minas Gerais","Córrego Bom Jesus, Córrego Bom Jesus - Paraíso. Pedra de São Domingos. Campo de Altitude.","2050",NA,"Rupícola, área aberta.",NA,NA,"06","22","Camanducaia","-45.96","-22.691944","Melo, LCN","2050",NA,NA,"2001","11","13","-45.96","-22.691944",NA,NA,NA,NA,NA,NA
"197","2020-03-04 20:43:25-03","UFMG","BHCB-SL","111582","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Salino, A; Heringer, G; Dittrich, VAO; Lara, DS","12704","2007","América","Brasil","Minas Gerais","Pico do Gavião, Na divisa com o estado de São Paulo.","1570",NA,"Epífita na borda de floresta.",NA,NA,"07","16","Andradas","-46.628111","-22.106111","Almeida, TE","1650",NA,NA,"2008","07",NA,"-46.628111","-22.106111",NA,NA,NA,NA,NA,NA
"198","2020-03-04 20:43:25-03","UFMG","BHCB-SL","74344","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Salino, A","8043","2002","América","Brasil","Minas Gerais","Serra da Piedade, Floresta Estacional Semidecidual Montana",NA,NA,"Rupícola pendente em local úmido, no niterior de floresta.",NA,NA,"10","11","Caeté","-43.6697006225586","-19.8799991607666","Salino, A",NA,"22051","auto","2008","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-08-20 15:00:11-03","UFSC","FLOR","61127","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Cervi, A.C.; Barboza, E. & Cordeiro, J.","10097","2013",NA,"Brasil","Santa Catarina","Serra do Corvo Branco.","1233",NA,NA,"FLOR0061127","FLOR0061127","11","05","Grão Pará","-49.366667","-28.055556","Cordeiro, J.","1233",NA,NA,"2013","12","03","49º22'0''W","28º3'20''S",NA,NA,NA,NA,NA,NA
