"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","869118","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","G. T. Prance","59231","1964","10","02","Brazil","Mato Grosso","Canarana","Serra do Roncador. Varzea forest beside Rio Sete Septembro, 3 km from Garapu.","-52.2681","-13.5522",NA,NA,NA,NA,"NY00869118","NY00869118_01 NY00869118_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029826' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","565869","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","P. Rosa","s.n.","1931","09","11","Brazil","Rio de Janeiro",NA,"Grotao da Vista Chineza","-43.249313","-22.973268",NA,NA,NA,NA,"NY00565869","NY00565869_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491303' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","565871","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","L. B. Smith","G. G. Hatschbach","16331","1967","04","13","Brazil","Paraná","Guaraqueçaba","Serí Serrinha","-48.3289","-25.3069",NA,NA,"100","100","NY00565871","NY00565871_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491336' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","196396","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","M. N. Alexiades","882","1989","08","03","Peru","Madre de Dios","Tambopata","Comunidad Nativa Boca de Pariamanu. Confluence of rivers Piedras and Pariamanu","-69.25","-12.43",NA,NA,"260","260","NY00196396",NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491307' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","865282","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","P. J. M. Maas","P13306","1971","05","25","Brazil","Acre","Cruzeiro do Sul","Rio Jurua, near Uruburetama","-72.8","-7.97",NA,NA,NA,NA,"NY00865282","NY00865282_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491302' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","869122","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","N. A. Rosa","2197","1977","06","30","Brazil","Mato Grosso",NA,"Margem direita do R. Juruena, arredores do campo de aviaçao","-58.3804411","-11.0249185",NA,NA,NA,NA,"NY00869122","NY00869122_01 NY00869122_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029839' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1146160","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","D. Sasaki","D. Sasaki","1545","2007","05","03","Brazil","Mato Grosso","Novo Mundo","Propriedade particular de preservação ambiental delimitada pela Parque Estadual do Cristalino e pelos rios Teles Pires e Cristalino. Próximo à Ilha do Sol.","-55.91106","-9.6547",NA,NA,"249","249","NY01146160","NY01146160_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1332095' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-09-30 15:09:00-03","NY","NYBG","2171924","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,"E. Alvarez","95","1990","09","29","Colombia","Amazonas",NA,"Araracuara Rio Caquetá, margen derecha 3 km arriba de la isla Sumaeta.","-72.17","-0.6",NA,NA,"200","300","NY02171924","NY02171924_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2317159' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","2171941","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"G. T. Prance","2335","1966","09","16","Brazil","Amazonas",NA,"Vicinity of Boca do Acre. Varzea forest.",NA,NA,NA,NA,NA,NA,"NY02171941","NY02171941_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2317238' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","865277","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","D. C. Daly","7136","1991","11","05","Brazil","Acre","Xapuri","Rio Acre @ 3 hours by boat downstream from Xapuri and 1 hr walking inland from left bank","-68.33","-10.75",NA,NA,NA,NA,"NY00865277","NY00865277_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=140690' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","565872","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","R. Reitz","2218","1954","10","28","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"200","200","NY00565872","NY00565872_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491321' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00869133","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","J. M. Pires","16239","1978","07","27","Brazil","Goiás",NA,"Rio Javaés.",NA,NA,NA,NA,"110","110","NY00869133","NY00869133_01 NY00869133_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029868' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","869499","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","M. G. da Silva","3292","1977","07","07","Brazil","Mato Grosso",NA,"Rio Juruena, estrada para Aripuanã, km 10.","-58.3062619","-9.8596213",NA,NA,NA,NA,"NY00869499","NY00869499_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1054040' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","869117","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","M. Silveira","679","1993","10","28","Brazil","Acre","Sena Madureira","Bacia do Rio Purus, varaçaõ para o Seringal Fonte Boa; margem esquerda do Rio Iaco.","-69.22","-10.12",NA,NA,NA,NA,"NY00869117","NY00869117_01 NY00869117_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491313' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","565874","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","R. Vásquez Martínez","3456","1982","11","09","Peru","Loreto","Loreto","Nauta, Río Marañón","-73.58","-4.48",NA,NA,"150","150","NY00565874",NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491325' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","869131","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","C. C. Berg","s.n.","1973","10","19","Brazil","Mato Grosso",NA,"Humboldt Centre, Rio Aripuana","-59.35","-10.2",NA,NA,NA,NA,"NY00869131","NY00869131_01 NY00869131_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029864' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","865276","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","D. C. Daly","7865","1993","10","23","Brazil","Acre","Sena Madureira","Basin of Rio Purus, Rio Iaco, right bank, Nova Olinda, between Igarapé Santo Antõnio and Ig. Boa Esperança","-69.22","-10.12",NA,NA,NA,NA,"NY00865276","NY00865276_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491312' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","583159","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","C. Figueiredo","445","1994","08","26","Brazil","Acre","Sena Madureira","Bacia do Rio Purus, Rio Laco, Fazenda Nova Olinda.","-69.22","-10.12",NA,NA,NA,NA,"NY00583159","NY00583159_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491334' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","869120","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","G. T. Prance","59265","1964","10","03","Brazil","Mato Grosso","Canarana","Banks of Rio Sete Septembro, 3 km from Garapu. Serra do Roncador","-52.2681","-13.5522",NA,NA,NA,NA,"NY00869120","NY00869120_01 NY00869120_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029833' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","865278","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","C. A. Sothers","73","1991","10","30","Brazil","Acre","Bujari","Floresta Estadual de Antimari, Colocaçao Extrema I.","-67.9519","-9.8308",NA,NA,NA,NA,"NY00865278","NY00865278_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491311' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","869112","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","W. W. Thomas","4590","1985","10","26","Brazil","Mato Grosso","Poconé","Pantanal. Along Rio Cassangé at crossing of Transpantaneira (MT060), 69 km N of Porto Jofre","-56.87","-16.9",NA,NA,NA,NA,"NY00869112","NY00869112_01 NY00869112_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029804' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","869130","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","M. G. da Silva","M. G. da Silva","4862","1979","06","10","Brazil","Mato Grosso",NA,"Km-330 da Rod. BR-174; margem da fazenda da Vale do Tucanã.",NA,NA,NA,NA,NA,NA,"NY00869130","NY00869130_01 NY00869130_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029861' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","869119","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","G. T. Prance","59231","1964","10","02","Brazil","Mato Grosso","Canarana","Serra do Roncador. Varzea forest beside Rio Sete Septembro, 3 km from Garapu.","-52.2681","-13.5522",NA,NA,NA,NA,"NY00869119","NY00869119_01 NY00869119_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029830' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","869125","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","G. T. Prance","59327","1964","10","09","Brazil","Mato Grosso","Água Boa","Serra do Roncador. 50 km. north of Chavantina, Rio Vau","-52.1583","-14.0503",NA,NA,NA,NA,"NY00869125","NY00869125_01 NY00869125_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029845' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-29 14:00:00-03","NY","NYBG","565875","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,"C. C. Berg","T. W. Henkel","3144","1993","09","23","Guyana","Upper Takutu-Upper Essequibo",NA,"Kuyuwini R. watershed; Aishalton Landing; downstream 2-3 km","-59.13","2.05",NA,NA,"250","250","NY00565875",NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491314' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","869127","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","R. de Lemos Fróes","11964","1940","09",NA,"Brazil","Maranhão","Monção","Basin of Rio Pindaré.","-45.2508","-3.4919",NA,NA,NA,NA,"NY00869127","NY00869127_01 NY00869127_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029853' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","2171937","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"J. A. Ratter","5857","1987","10","21","Brazil","Roraima","Alto Alegre","SEMA Ecological Station, Ilha de Maracá. Near Casa de Maracá","-61.516667","3.35",NA,NA,NA,NA,"NY02171937","NY02171937_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2317198' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","869116","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","W. W. Thomas","4132","1985","10","01","Brazil","Mato Grosso","Alta Floresta","16 km W of Alta Floresta on MT220","-56.25","-9.75",NA,NA,NA,NA,"NY00869116","NY00869116_01 NY00869116_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029822' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01023483","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","S. L. M. Moore","366","1891",NA,NA,"Brazil","Mato Grosso",NA,"Iter Matogrossense",NA,NA,NA,NA,NA,NA,"NY01023483","NY01023483_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1193026' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","2171928","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"W. A. Ducke","1692","1941","10","27","Brazil","Amazonas","Manaus","Ultra Flores.","-60.0134075","-3.0587534",NA,NA,NA,NA,"NY02171928","NY02171928_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2317189' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","565865","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","R. Reitz","3745","1956","09","21","Brazil","Santa Catarina","Ibirama","Ibirama","-49.534691","-27.013976",NA,NA,"100","100","NY00565865","NY00565865_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491318' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","235228","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","J. M. A. de Souza","145","1989","08","08","Brazil","Acre","Rio Branco","Rod. AC-40, km 54, margem direita, ramal da colônia","-67.57","-10.32",NA,NA,NA,NA,"NY00235228","NY00235228_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491330' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1146161","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","D. Sasaki","D. Sasaki","1550","2007","05","03","Brazil","Mato Grosso","Novo Mundo","Propriedade particular de preservação ambiental delimitada pela Parque Estadual do Cristalino e pelos rios Teles Pires e Cristalino. Próximo à Ilha do Sol.","-55.911","-9.6544",NA,NA,"245","245","NY01146161","NY01146161_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1332104' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","865275","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","B. A. Krukoff","5377",NA,NA,NA,"Brazil","Acre",NA,"Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).","-69","-9.33",NA,NA,NA,NA,"NY00865275","NY00865275_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491304' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","869121","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","M. G. da Silva","3292","1977","07","07","Brazil","Mato Grosso",NA,"Rio Juruena, estrada para Aripuanã, km 10.","-58.3062619","-9.8596213",NA,NA,NA,NA,"NY00869121","NY00869121_01 NY00869121_02",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029836' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","583319","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","C. C. Berg","L. A. de Lima","191","1991","12","04","Brazil","Acre","Brasiléia","Reserva Extrativista Chico Mendes, Seringal Porongaba, transecto 2.","-72.7","-9.12",NA,NA,NA,NA,"NY00583319","NY00583319_01",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491333' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
