"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","recordNumber","locality","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"482","2019-12-19 11:19:19-03","UFG","UFG","1560","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Rizzo, J.A.; Barbosa, A.","1968","04","13",NA,"Brasil",NA,NA,"Arbusto.","UFG001560",NA,NA,NA,"(Nees & C. Mart.) Mez","309","Morro do Mendanha, nas proximidades da estrada para Trindade; mata primitiva.",NA,"Morais, P.L.R.; Oliveira, F.M.B.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2004",NA,NA,NA,"25250","auto",NA,NA,NA,NA
"483","2019-12-19 11:19:19-03","UFG","UFG","1342","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Rizzo, J.A.; Barbosa, A.","1968","04","13",NA,"Brasil",NA,NA,"Arbusto.","UFG0001342",NA,NA,NA,"(Nees & C. Mart.) Mez","323","Morro do Mendanha, nas proximidades da estrada para Trindade; mata primitiva.","UFG0001342","Morais, P.L.R.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2003","01","13",NA,"25250","auto",NA,NA,NA,NA
"484","2021-01-26 13:55:31-03","IMA","MAC","16387","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","M.A.B.L.Machado","2002","04","11",NA,"Brasil",NA,NA,"Árvore com ca. de 30m de alt. Flores brancas (ausentes). Frutos verdes com uma lã (ausente).; Mata Atlântica","MAC0016387",NA,NA,NA,"(Mart. & Ness) Mez","223","Usina Coruripe, Fazenda Capiatã A. Mata em encosta.",NA,"R.P.Lyra-Lemos","Alagoas","Coruripe","-36.266667","-10.000556",NA,NA,"-36.266667","-10.000556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2021-03-03 13:56:14-03","UFF","NIT","NITw1534","PreservedSpecimen","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","Gláucia Crispim","2016",NA,NA,NA,"Brasil",NA,NA,"RbW 10526","NITw00003794",NA,NA,NA,"Mez",NA,"Parcela 5, PPBIO, nº71.",NA,"Haroldo Lima","Rio de Janeiro","Miguel Pereira","-43.4688987731934","-22.4538993835449",NA,NA,NA,NA,NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA
"486","2021-03-03 13:56:14-03","UFF","NIT","NITw1538","PreservedSpecimen","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","Gláucia Crispim","2016",NA,NA,NA,"Brasil",NA,NA,"RbW 10530","NITw00003790",NA,NA,NA,"Mez",NA,"Parcela 5, PPBIO, nº 297.",NA,"Haroldo Lima","Rio de Janeiro","Miguel Pereira","-43.4688987731934","-22.4538993835449",NA,NA,NA,NA,NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA
"487","2021-03-03 13:56:14-03","UFF","NIT","NITw1539","PreservedSpecimen","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","Gláucia Crispim","2016",NA,NA,NA,"Brasil",NA,NA,"RbW 10531","NITw00003789",NA,NA,NA,"Mez",NA,"Parcela 5, PPBIO, nº 300.",NA,"Haroldo Lima","Rio de Janeiro","Miguel Pereira","-43.4688987731934","-22.4538993835449",NA,NA,NA,NA,NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA
"488","2021-03-03 13:56:14-03","UFF","NIT","NITw1536","PreservedSpecimen","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","Gláucia Crispim","2016",NA,NA,NA,"Brasil",NA,NA,"RbW 10528","NITw00003792",NA,NA,NA,"Mez",NA,"Parcela 5, PPBIO, nº 400.",NA,"Haroldo Lima","Rio de Janeiro","Miguel Pereira","-43.4688987731934","-22.4538993835449",NA,NA,NA,NA,NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA
"489","2021-03-03 13:56:14-03","UFF","NIT","NITw1535","PreservedSpecimen","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","Gláucia Crispim","2016",NA,NA,NA,"Brasil",NA,NA,"RbW 10527","NITw00003793",NA,NA,NA,"Mez",NA,"Parcela 5, PPBIO, nº 75.",NA,"Haroldo Lima","Rio de Janeiro","Miguel Pereira","-43.4688987731934","-22.4538993835449",NA,NA,NA,NA,NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA
"490","2021-03-03 13:56:14-03","UFF","NIT","NITw1537","PreservedSpecimen","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","Gláucia Crispim","2016",NA,NA,NA,"Brasil",NA,NA,"RbW 10529","NITw00003791",NA,NA,NA,"Mez",NA,"Parcela 5, PPBIO, nº 77.",NA,"Haroldo Lima","Rio de Janeiro","Miguel Pereira","-43.4688987731934","-22.4538993835449",NA,NA,NA,NA,NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA
"491","2021-03-03 13:56:14-03","UFF","NIT","NITw1344","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Abreu RCR","2018","05","01",NA,"Brasil",NA,NA,"DA30cm= 4,8; DAP= 5,8; H=6,5","NITw00003170",NA,NA,NA,"(Nees & Mart.) Mez","9268","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara",NA,NA,"São Paulo","Águas de Santa Bárbara","-49.216667","-22.8",NA,NA,"49º13'W","22º48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2021-03-03 13:56:14-03","UFF","NIT","NITw1205","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Abreu RCR","2018","05","01",NA,"Brasil",NA,NA,"Número da parcela 16, Sub parcela fora, Numero do indivíduo 16,4, 9 DAP 25","NITw00001998",NA,NA,NA,"(Nees & Mart.) Mez",NA,"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara",NA,NA,"São Paulo","Águas de Santa Bárbara","-49.216667","-22.8",NA,NA,"49º13'W","22º48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2021-03-01 11:47:22-03","UFPE","UFP","59311","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Fonseca, ML; Alvarenga, D","2002","12","04",NA,"Brasil",NA,NA,"Arvoreta heliófita aprox. 3m de altura; casca lisa; folhas discolores, cartáceas, frutos imaturs cor verde; pedúnculo vermelho. Ocasional.; Relevo plano, latossolo vermelho, Cerrado denso.","UFP059311",NA,NA,NA,"(Wees) Mez","3880",NA,NA,"Moraes, PLR","Distrito Federal","Brasília","-47.916111","-15.918056","1025","1025","-47.916111","-15.918056","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2021-03-01 11:47:22-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Fonseca, ML; Alvarenga, D","2002","12","04",NA,"Brasil",NA,NA,"Arvoreta heliófita aprox. 3m de altura; casca lisa; folhas discolores, cartáceas, frutos imaturs cor verde; pedúnculo vermelho. Ocasional.; Relevo plano, latossolo vermelho, Cerrado denso.",NA,NA,NA,NA,"(Wees) Mez","3880",NA,NA,"Moraes, PLR","Distrito Federal","Brasília","-47.916111","-15.918056","1025","1025","-47.916111","-15.918056","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-09-12 05:00:02-03","US","US","3180707","PreservedSpecimen","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","H. Q. Boudet Fernandes","1986","10","21","South America - Neotropics","Brazil",NA,NA,"Leaf fragment removed Dr. Kuhn University of Connecticut May 2014","US01349690",NA,NA,"Laurales","Mez","2068","Rio Nove","US01349690_01",NA,"Espírito Santo","Santa Leopoldina","-40.5297012329102","-20.1005992889404",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","23799","auto",NA,NA,"1",NA
"496","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar & J. Fabri","2017","8","29","South America - Neotropics","Brazil","Photograph",NA,"US, NY, MO, K",NA,NA,NA,"Laurales","(Nees & Mart.) Mez","16531","Bonito; Serra da Bodoquena, northern area of southern sector",NA,"Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Mato Grosso do Sul",NA,"-56.7205","-21.1218","500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"497","2020-09-12 05:00:02-03","US","US","3020889","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G. Hatschbach","1970","2","19","South America - Neotropics","Brazil",NA,NA,NA,"US01349960",NA,NA,"Laurales","(Nees & Mart.) Mez","23840","Estr. para Miranda","US01349960_01",NA,"Anastácio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"498","2020-09-12 05:00:02-03","US","US","2055563","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A. Macedo","1946","5","8","South America - Neotropics","Brazil",NA,NA,NA,"US01349957",NA,NA,"Laurales","(Nees & Mart.) Mez","758",NA,"US01349957_01",NA,"Ituiutaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"499","2020-09-12 05:00:02-03","US","US","3076575","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G. Hatschbach","1976","5","14","South America - Neotropics","Brazil",NA,NA,NA,"US01349958",NA,NA,"Laurales","(Nees & Mart.) Mez","38658","Corrego Formiga","US01349958_01",NA,"Nioaque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"500","2020-09-12 05:00:02-03","US","US","3146020","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G. Hatschbach & J. M. Silva","1985","9","27","South America - Neotropics","Brazil",NA,NA,NA,"US01349951",NA,NA,"Laurales","(Nees & Mart.) Mez","50245","Lig. Rod. BR - 259 a Costa Sena","US01349951_01",NA,"Datas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"501","2020-09-12 05:00:02-03","US","US","2924732","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G. Christenson, P. Ivo & A. Manosso","1979","9","6","South America - Neotropics","Brazil",NA,NA,NA,"US01349961",NA,NA,"Laurales","(Nees & Mart.) Mez","1126","Zuzu, near landing strip","US01349961_01",NA,"Rio Brilhante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"502","2020-09-12 05:00:02-03","US","US","3075218","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G. Hatschbach","1982","3","13","South America - Neotropics","Brazil",NA,NA,NA,"US01349962",NA,NA,"Laurales","(Nees & Mart.) Mez","44673","Bandeirinha, 3 km N","US01349962_01",NA,"Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"503","2020-09-12 05:00:02-03","US","US","70715","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","L. Riedel",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01349955",NA,NA,"Laurales","(Nees & Mart.) Mez","2207",NA,"US01349955_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"504","2020-09-12 05:00:02-03","US","US","799817","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A. F. Regnell","1865","3","15","South America - Neotropics","Brazil",NA,NA,NA,"US01349954",NA,NA,"Laurales","(Nees & Mart.) Mez","III/85/A",NA,"US01349954_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"505","2020-09-12 05:00:02-03","US","US","3020848","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G. Hatschbach","1970","10","23","South America - Neotropics","Brazil",NA,NA,NA,"US01349959",NA,NA,"Laurales","(Nees & Mart.) Mez","25109","Rio Anhanqui","US01349959_01",NA,"Rio Brilhante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"506","2020-09-12 05:00:02-03","US","US","3177898","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G. Hatschbach & J. M. Silva","1987","10","22","South America - Neotropics","Brazil",NA,NA,NA,"US01349952",NA,NA,"Laurales","(Nees & Mart.) Mez","51551","Rod. BR-642","US01349952_01",NA,"Bela Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"507","2020-09-12 05:00:02-03","US","US","272935","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A. F. Regnell","1865","5",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01349953",NA,NA,"Laurales","(Nees & Mart.) Mez","III/85",NA,"US01349953_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"508","2020-09-12 05:00:02-03","US","US","2579604","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","O. Handro","1957","5","24","South America - Neotropics","Brazil",NA,NA,NA,"US01349956",NA,NA,"Laurales","(Nees & Mart.) Mez","693","Reserva Florestal (Fazenda Campininha), perto de Pádua Sales","US01349956_01",NA,"Mogi Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"509","2020-09-02 16:30:22-03","Cenargen","CEN","79197","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Eduardo Martins Saddi","2010","05","20",NA,"Brasil","Exsicatas",NA,"Árvore com corte amarelado, flores esverdeadas.Habitat: Cerrado (Sentido Restrito). Doação do JARDIM BOTÂNICO DO RIO DE JANEIRO RB 511060 proj. LT 500 Kv Cuiabá - Ribeirãozinho - Rio Verde..","CEN00079197",NA,NA,NA,"(Nees & Mart.) Mez","388","Brasil (BRA) Goiás - (GO) Caiapônia, Parcela de Monitoramento P3 do Empreendimento da Linha de Transmissão LT 500 Kv Cuiabá - Ribeirãozinho - Rio Verde.","CEN00079197","Alexandre Quinet","GO","CAIAPONIA","-51.811388","-17.033055",NA,NA,"-51.811388","-17.033055","2010","07",NA,NA,NA,NA,NA,NA,"1",NA
"510","2020-09-02 16:30:22-03","Cenargen","CEN","104929","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Matheus Santos Martins","2018","01","03",NA,"Brasil","Exsicatas",NA,"Árvore com 4,5m de altura x 3,5cm de DAP. Botões florais de cor amarelo alaranjado. Doação da Flora do Brasil - Mato Grosso do Sul.","CEN00104929",NA,NA,NA,"(Nees & Mart.) Mez","3","Fragmento de Cerradão (CER_4) dentro da fazenda Barra do Moeda, propriedade da FIBRIA Celulose - Unidade Três Lagoas.","CEN00104929","B. M. T. Walter","MS","TRES LAGOAS","-51.786111","-21.031388",NA,NA,"-51.786111","-21.031388","2019","04",NA,NA,NA,NA,NA,NA,"1",NA
"511","2020-09-02 16:30:22-03","Cenargen","CEN","108155","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Matheus Santos Martins","2018","06","12",NA,"Brasil","Exsicatas",NA,"Flora do Brasil - Goiás.","CEN00108155",NA,NA,NA,"(Nees & Mart.) Mez","19","Fazenda Barra do Moeda, propriedade da FIBRIA celulose, Unidade Três Lagoas - MS. Borda do fragmento de Cerradão nomeado CER 4 pelo projeto de monitoramento de Flora da FIBRIA.","CEN00108155","M. S. Martins","MS","TRES LAGOAS","-51.810833","-21.033055",NA,NA,"-51.810833","-21.033055","2018","05",NA,NA,NA,NA,NA,NA,"1",NA
"512","2020-09-02 16:30:22-03","Cenargen","CEN","87272","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Marcelo Fragomeni Simon","2014","03","22",NA,"Brasil","Exsicatas",NA,"Árvore bastante ramificada com 10 m de altura x 30 cm de DAP. Tronco com estrias longitudinais. Flores alvas.","CEN00087272",NA,NA,NA,"(Nees & Mart.) Mez","2261","Fazenda Barranco Alto, 12 km NW de Vila Bela. Floresta entre estrada e serra.","CEN00087272","B. M. T. Walter","MT","VILA BELA DA SANTISSIMA TRINDADE","-60.011388","-14.943611","205","205","-60.011388","-14.943611","2019","04",NA,NA,NA,NA,NA,NA,"5",NA
"513","2020-09-02 16:30:22-03","Cenargen","CEN","90379","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","José Francisco Montenegro Valls","2010","10","16",NA,"Brasil","Exsicatas",NA,NA,"CEN00090379",NA,NA,NA,"(Nees & Mart.) Mez","15474","Km 219,4 da BR - 060, entre Camapuã e a BR - 163.","CEN00090379","B. M. T. Walter","MS","CAMAPUA","-54.142777","-19.638888","610","610","-54.142777","-19.638888","2019","04",NA,NA,NA,NA,NA,NA,"6",NA
"514","2020-09-02 16:30:22-03","Cenargen","CEN","65119","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Francisco Ricardo Ferreira","1983","08","30",NA,"Brasil","Exsicatas",NA,NA,"CEN00065119",NA,NA,NA,"(Nees & Mart.) Mez","335","Rodovia Porto Murtinho - Jardim , km 103, entra à direita, cerca de 2 km.","CEN00065119","B. M. T. Walter","MS","JARDIM","-56.883333","-21.733333","300","300","-56.883333","-21.733333","2019","04",NA,NA,NA,NA,NA,NA,"4",NA
"515","2020-09-02 16:30:22-03","Cenargen","CEN","12203","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Ana Maria Goulart de Azevedo Tozzi","1985","11","06",NA,"Brasil","Exsicatas",NA,"Frutos com cúpula verde clara. Doação da II Reunião de Taxonomistas e Ecólogos (04 a 08 novembro 1985). Promoção: Sociedade Botânica de São Paulo. Departamento de Biologia - UNESP - Ilha Solteira.","CEN00012203",NA,NA,NA,"(Nees & Mart.) Mez","141","Fazenda Santa Maria.","CEN00012203","B. M. T. Walter","MS","SELVIRIA","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"2019","04",NA,NA,"74358","auto",NA,NA,"1",NA
"516","2019-06-05 10:33:37-03","UFG","HJ","2317","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Pereira, J.D. et al.","2008","07","04",NA,"Brasil",NA,NA,NA,"HJ00002317",NA,NA,NA,"(Nees & Mart.) Mez","301","PCH Verde 4.","HJ00002317",NA,"Mato Grosso do Sul","Ribas do Rio Pardo","-53.389167","-19.834444",NA,NA,"53º23'21''W","19º50'4''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-06-05 10:41:16-03","UFG","HJ","2185","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Spinola, C. et al.","2008","08","28",NA,"Brasil",NA,NA,NA,"HJ00002185",NA,NA,NA,"(Nees & Mart.) Mez","49","PCH Planalto.","HJ00002185",NA,"Goiás","Aporé","-52.381389","-18.7825","638","638","52º22'53''W","18º46'57''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-06-05 10:33:38-03","UFG","HJ","4215","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, L.F.","2005","05","26",NA,"Brasil",NA,NA,NA,"HJ00004215",NA,NA,NA,"(Nees & Mart.) Mez","2354","RPPN Pousada das Araras.","HJ00004215",NA,"Goiás","Serranópolis","-51.995278","-18.439444",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-06-05 10:33:37-03","UFG","HJ","4212","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, L.F.","2004","10","22",NA,"Brasil",NA,NA,NA,"HJ00004212",NA,NA,NA,"(Nees & Mart.) Mez","1273","RPPN Pousada das Araras.","HJ00004212",NA,"Goiás","Serranópolis","-51.995278","-18.439444",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-06-05 10:33:37-03","UFG","HJ","4213","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, L.F.","2005","07","27",NA,"Brasil",NA,NA,NA,"HJ00004213",NA,NA,NA,"(Nees & Mart.) Mez","2493","RPPN Pousada das Araras.","HJ00004213",NA,"Goiás","Serranópolis","-51.995278","-18.439444",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-06-05 10:33:37-03","UFG","HJ","4214","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, L.F.","2005","06","23",NA,"Brasil",NA,NA,NA,"HJ00004214",NA,NA,NA,"(Nees & Mart.) Mez","2418","RPPN Pousada das Araras.","HJ00004214",NA,"Goiás","Serranópolis","-51.995278","-18.439444",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-06-05 10:33:37-03","UFG","HJ","4211","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, L.F.","2004","09","22",NA,"Brasil",NA,NA,NA,"HJ00004211",NA,NA,NA,"(Nees & Mart.) Mez","1175","RPPN Pousada das Araras.","HJ00004211",NA,"Goiás","Serranópolis","-51.995278","-18.439444",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-11-13 11:21:13-03","USP","SPF","101215","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Tamashiro, JY","1995","06","12",NA,"Brasil",NA,NA,NA,"SPF00101215",NA,NA,NA,"(Nees & Mart.) Mez","1070","Estrada de terra, Lençóis Paulista - Águas de Santa Bárbara.",NA,"Baitello, JB","São Paulo","Lençóis Paulista","-48.8675","-22.651111",NA,NA,"-48.8675","-22.651111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2021-03-15 18:27:33-03","USP","SPF","207378","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Sasaki, D; Piva, JH; Philippsen, M","2008","01","28",NA,"Brasil",NA,NA,"Árvore ca. 12 m alt. com raízes tabulares. Caule 51 cm circunf. Entrecasca alaranjada. Madeira esbranquiçada. Frutos verdes.; Mata alta de encosta sobre solo arenoso, próximo a pequeno córrego que desagüa na Cachoeira do Escondido. D","SPF00207378",NA,NA,NA,"(Nees & Mart.) Mez","2000","Parque Estadual do Cristalino, Parque Estadual Cristalino. Cachoeira do Escondido, entrada pela Fazenda AJJ.",NA,"Werff, H van der","Mato Grosso","Novo Mundo","-55.1519","-9.3534","377","377","-55.1519","-9.3534","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-11-13 11:21:13-03","USP","SPF","146867","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Groppo, M","2001","01","27",NA,"Brasil",NA,NA,NA,"SPF00146867",NA,NA,NA,"(Nees & Mart.) Mez","556","Jardim para Bela Vista, BR 060, ca. 8 km ao norte da ponte sobre o rio Sobreiro.",NA,"Assis, LCS","Mato Grosso do Sul","Jardim","-56.382","-21.923083","294","294","-56.382","-21.923083","2007","08",NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-11-13 11:21:13-03","USP","SPF","159559","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Fonseca, ML","2002","12","04",NA,"Brasil",NA,NA,NA,"SPF00159559",NA,NA,NA,"(Nees & Mart.) Mez","3880","APA Gama e Cabeça de Veado, Fazenda Água Limpa.",NA,"Baitello, JB","Distrito Federal","Brasília","-47.916111","-15.918056","1025","1025","-47.916111","-15.918056","2005","02",NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-11-13 11:21:13-03","USP","SPF","168603","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, JP","1996","04","27",NA,"Brasil",NA,NA,NA,"SPF00168603",NA,NA,NA,"(Nees & Mart.) Mez","619",NA,NA,"Baitello, JB","São Paulo","Itatinga","-48.530972","-23.295306","610","610","-48.530972","-23.295306","1998","03",NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-11-13 11:21:13-03","USP","SPF","118493","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, JP","1996","04","27",NA,"Brasil",NA,NA,NA,"SPF00118493",NA,NA,NA,"(Nees & Mart.) Mez","619",NA,NA,"Baitello, JB","São Paulo","Itatinga","-48.530972","-23.295306","610","610","-48.530972","-23.295306","1998","03",NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-11-13 11:21:13-03","USP","SPF","195589","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Lombardi, JA","2007","10","23",NA,"Brasil",NA,NA,NA,"SPF00195589",NA,NA,NA,"(Nees & Mart.) Mez","6973","Reserva Biológica Municipal da Serra do Japi, Base-Mirante- estrada para DAE-Base.&nf;Coordenadas: 23°13'49,6'' - 33,7''S, 46°56'08,8'' - 57'33,4''W.",NA,"Moraes, PLR","São Paulo","Jundiaí","-46.935778","-23.230444","850","985","-46.935778","-23.230444","2009","06",NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-11-13 11:21:13-03","USP","SPF","214306","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Saddi, EM","2010","05","20",NA,"Brasil",NA,NA,NA,"SPF00214306",NA,NA,NA,"(Nees & Mart.) Mez","388","parcela de Monitoramento P3 do empreendimento da Linha de transmissão LT 500 kV Cuiabá - Ribeirão - Rio Verde.",NA,"Quinet, A","Goiás","Caiapônia","-51.811389","-17.033056",NA,NA,"-51.811389","-17.033056","2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-11-13 11:21:13-03","USP","SPF","95955","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, VC","1994","04","15",NA,"Brasil",NA,NA,NA,"SPF00095955",NA,NA,NA,"(Nees & Mart.) Mez","5713","Fazenda Rocha. Ao lado da Estação do IAC.",NA,"Baitello, JB","São Paulo","Pindorama","-48.8925","-21.213889",NA,NA,"-48.8925","-21.213889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
