"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","day","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"719","2020-09-02 16:38:31-03","Cenargen","CEN","98382","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Glocimar Pereira-Silva","13692","2008","09","Brasil","TO","GOIATINS","Estrada Goiatins - Barra do Ouro, km 05 (curso d'água intermitente).","-47.362222","-7.7","-47.362222","-7.7",NA,"Área de influência indireta. Frutos jovens com pêlos ferrugíneos.","CEN00098382","02",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00098382","B. M. T. Walter","180","180",NA,NA,"2018","09",NA,NA,NA,"4",NA
"720","2020-09-02 16:38:31-03","Cenargen","CEN","99451","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Glocimar Pereira-Silva","13864","2008","12","Brasil","MA","ESTREITO","Margem do riacho Santana, próximo à sua foz.","-47.459722","-6.6219444","-47.459722","-6.6219444",NA,"Área de influência direta (lago).","CEN00099451","05",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00099451","B. M. T. Walter","140","140",NA,NA,"2018","09",NA,NA,NA,"4",NA
"721","2020-09-02 16:38:31-03","Cenargen","CEN","87389","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Marcelo Fragomeni Simon","2377","2014","03","Brasil","MT","VILA BELA DA SANTISSIMA TRINDADE","Várzea do rio Guaporé, próximo à ponte da cidade.",NA,"-15.012222",NA,"-15.012222",NA,"Árvore com 12 m de altura. Frutos imaturos.","CEN00087389","25",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00087389","J. B. Bringel & B. M. T. Walter","200","200",NA,NA,"2018","09",NA,NA,NA,"5",NA
"722","2020-09-02 16:38:31-03","Cenargen","CEN","106640","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Luiz Aquino Silva Santos","3479","2017","08","Brasil","TO","LAGOA DA CONFUSAO","Conglomerado: TO-376. Subunidade 2, subparcela 1, indivíduo 11.","-49.6236000061035","-10.7936000823975",NA,NA,NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 8,5 m de altura e 12,1 cm de DAP, base reta. Fuste de casca externa grossa, do tipo rugosa, cor cinza, cor interna vináceo.","CEN00106640","25",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00106640","L. M. Brauner",NA,NA,"144939","auto","2018","01",NA,NA,NA,"5",NA
"723","2021-03-15 18:29:34-03","USP","SPF","207110","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Zappi, DC; Sasaki, D; Milliken, W; Frisby, SM; Henicka, GS; Piva, JH","1497","2008","08","Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Entrada a 7 km a Sul da Pousada, 250 m da margem do Rio Cristalino.","-55.5427","-9.2901","-55.5427","-9.2901",NA,"Arvoreta 5 m alt. Frutos ferrugíneos.; Campinarana estacionalmente alagada.","SPF00207110","29",NA,NA,NA,NA,NA,NA,NA,NA,"Zappi, DC","237","237",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"724","2019-11-13 11:29:34-03","USP","SPF","48879","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Thomas, WW","3814","1985","09","Brasil","Mato Grosso","Nobres",NA,"-55.616667","-12.3","-55.616667","-12.3",NA,NA,"SPF00048879","16",NA,NA,NA,NA,NA,NA,NA,NA,"Edwards, KS",NA,NA,NA,NA,"1992","01",NA,NA,NA,NA,NA
"725","2019-11-13 11:29:34-03","USP","SPF","150461","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Hatschbach, G","67012","1997","08","Brasil","Mato Grosso","Vila Bela Santíssima Trindade",NA,NA,NA,NA,NA,NA,NA,"SPF00150461","19",NA,NA,NA,NA,NA,NA,NA,NA,"Schinini, A",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"726","2019-11-13 11:29:34-03","USP","SPF","45058","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Cid Ferreira, CA","6374","1985","10","Brasil","Mato Grosso","São Félix do Araguaia",NA,"-50.75","-11.583333","-50.75","-11.583333",NA,NA,"SPF00045058","07",NA,NA,NA,NA,NA,NA,NA,NA,"Edwards, KS",NA,NA,NA,NA,"1992","01",NA,NA,NA,NA,NA
"727","2019-11-13 11:29:34-03","USP","SPF","113952","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Mamede, MCH","374","1990","12","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SPF00113952","18",NA,NA,NA,NA,NA,NA,NA,NA,"Rossi, L",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"728","2019-11-13 11:29:34-03","USP","SPF","113953","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Anunciação, EA","368","1993","10","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SPF00113953","27",NA,NA,NA,NA,NA,NA,NA,NA,"Rossi, L",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"729","2020-12-02 09:07:40-03","UNITINS","HUTO","7066","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Borgo, M.","1451","2002","07","Brasil","Tocantins","Peixe",NA,"-48.5391998291016","-12.0249996185303",NA,NA,NA,"Árvore com 10 m de altura. Flores creme.; Floresta semidecídua.","HUTO007066","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73509","auto",NA,NA,NA,NA,NA,NA,NA
"730","2020-12-02 09:07:40-03","UNITINS","HUTO","4736","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Haidar, R.F.","1194","2009","12","Brasil","Tocantins","Lagoa da Confusão","Folha SC-22-Z-A. Bacia do Tocantins. Sub-bacia do rio Formoso","-49.619444","-10.823611","-49.619444","-10.823611",NA,"Árvore com cerca de 4 m de altura. Frutos apresentando pilosidade ferrugínea; Varjão, área inundada (ponto 58)","HUTO004736","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,"182","182",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-10-07 09:23:39-03","UEFS","HUEFS","119102","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Kersten, R.A.","572","2002","07","Brasil","Tocantins","Peixe","Rio Santa Tereza, próximo a rodovia.","-48.653333","-11.834444","48W39'12''","11S50'4''",NA,"Floresta semidecidua.","HUEFS0119102","02",NA,NA,NA,NA,"Angiospermae","Proteales",NA,"HUEFS0119102","M.S.Silva",NA,NA,NA,NA,"2014","05",NA,"Proteanae",NA,NA,NA
"732","2019-10-07 09:23:39-03","UEFS","HUEFS","182842","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Matos, E.N.de","820","2011","11","Brasil","Bahia","Entre Rios","Alto do Sempre-verde.","-37.782778","-12.221944","37W46'58''","12S13'19''",NA,"NanoFloresta.","HUEFS0182842","20",NA,NA,NA,NA,"Angiospermae","Proteales",NA,"HUEFS0182842",NA,NA,NA,NA,NA,NA,NA,NA,"Proteanae",NA,NA,NA
"733","2019-10-07 09:23:39-03","UEFS","HUEFS","199388","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Pereira-Silva, G.","16226","2012","04","Brasil","Rondônia","Porto Velho","Margens do Rio Cotia.","-64.990833","-9.689722","64W59'27''","9S41'23''",NA,"Floresta de várzea.","HUEFS0199388","25",NA,NA,NA,NA,"Angiospermae","Proteales",NA,"HUEFS0199388",NA,"90","90",NA,NA,NA,NA,NA,"Proteanae",NA,NA,NA
"734","2019-10-07 09:23:39-03","UEFS","HUEFS","216208","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Silva, M.de S.","8","2015","05","Brasil","Bahia","Entre Rios","Rodovia de Imbé para o Porto Sauípe.","-37.883333","-12.216667","37W53'","12S13'",NA,NA,"HUEFS0216208","25",NA,NA,NA,NA,"Angiospermae","Proteales",NA,"HUEFS0216208 HUEFS0216208_01",NA,"154","154",NA,NA,NA,NA,NA,"Proteanae",NA,NA,NA
"735","2019-10-07 09:23:39-03","UEFS","HUEFS","72193","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Rosas, E.","46","1994","10","Brasil","Bahia","Conde","Fazenda do Bu, Mata da Areia Branca.","-37.695","-12.028056","37W41'42''","12S1'41''",NA,"Contato Floresta Ombrófila/Restinga.","HUEFS0072193","24",NA,NA,NA,NA,"Angiospermae","Proteales",NA,"HUEFS0072193","M.S.Silva",NA,NA,NA,NA,"2014","05",NA,"Proteanae",NA,NA,NA
"736","2019-09-04 19:04:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Proteaceae","Andriapetalum","rubescens","Andriapetalum rubescens",NA,"J. B. E. Pohl","s.n.",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Possible type","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"737","2019-09-04 19:41:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Proteaceae","Andriapetalum","rubescens","Andriapetalum rubescens acuminatum",NA,"R. Spruce","2574","1852","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Holotype","Spermatophyta",NA,"acuminatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"738","2019-09-04 18:41:37-03","F","FMNH-SEEDPLANTS","V0067886F","PreservedSpecimen","Plantae","Proteaceae","Andriapetalum","rubescens","Andriapetalum rubescens acuminatum",NA,"R. Spruce","2574","1852",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0067886F",NA,"South America",NA,NA,"Isotype","Spermatophyta",NA,"acuminatum","V0067886F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"739","2019-06-11 13:11:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"C. Díaz S.","452","1978","8","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,"17","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","452",NA,NA
"740","2019-08-22 11:48:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"H. Beltrán S.","1559","1994","8","Peru","Amazonas",NA,NA,"-78","-5",NA,NA,NA,NA,NA,"3","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"741","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177562F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,"V0177562F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177562F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"742","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177571F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177571F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177571F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"743","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177561F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,NA,"V0177561F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177561F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"744","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177563F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,NA,"V0177563F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177563F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"745","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177564F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,NA,"V0177564F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177564F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"746","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177565F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,NA,"V0177565F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177565F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"747","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177566F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0177566F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177566F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"748","2018-05-14 16:29:50-03","F","FMNH-SEEDPLANTS","V0177567F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"R. E. Schultes","3817","1942","5","Colombia","Amazonas",NA,NA,"-72","-1",NA,NA,NA,NA,"V0177567F","22","South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177567F_01 V0177567F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","3817",NA,NA
"749","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177568F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0177568F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177568F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"750","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177569F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177569F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177569F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"751","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177570F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177570F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177570F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"752","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177572F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177572F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177572F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"753","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177573F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177573F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177573F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"754","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177574F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177574F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177574F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"755","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177575F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177575F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177575F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"756","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177576F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177576F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177576F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"757","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177577F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177577F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177577F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"758","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177578F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177578F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177578F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"759","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177579F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177579F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177579F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"760","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177580F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177580F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177580F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"761","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177581F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177581F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177581F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"762","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177582F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0177582F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177582F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"763","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177583F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177583F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177583F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"764","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177584F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177584F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177584F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"765","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177585F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177585F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177585F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"766","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177586F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177586F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177586F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"767","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177587F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177587F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177587F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"768","2015-03-07 09:06:31-03","F","FMNH-SEEDPLANTS","V0177588F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177588F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177588F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"769","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177589F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177589F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177589F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"770","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177590F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177590F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177590F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"771","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177591F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177591F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177591F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"772","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177592F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177592F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177592F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"773","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177593F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177593F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177593F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"774","2015-03-07 09:06:32-03","F","FMNH-SEEDPLANTS","V0177594F","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177594F",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"V0177594F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
