"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"350","2019-10-03 10:04:15-03","UFSCar","SORO","4086","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,NA,"1983","08","16","Brasil","São Paulo","Cananéia","Reserva Biológica Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Morro Pedro Luis. Árvore ca., 3 m de altura. Flor branca.",NA,NA,NA,"485",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"351","2020-08-20 14:58:18-03","UFSC","FLOR","49294","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Mello, A.S.","Nuernberg, A.; Mello, A.S.","2011","08","13","Brasil","Santa Catarina","Porto Belo","APA da Ponta do Araçá.","-48.513611","-27.118333","48º30'49''W","27º7'6''S",NA,NA,"FLOR0049294",NA,"flor Branco a creme, com estigma roseo e brotos amarelados, 2m altura","2011","08","13","216",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-08-20 20:40:26-03","UFSC","FLOR","67253","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Pellis, V.F.","Pellis, V.F.","2017","11","01","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri. Trilha do caminho do Guarani.","-48.5075","-27.723611","48º30'27''W","27º43'25''S",NA,NA,"FLOR0067253","FLOR0067253","Arvoreta. 3 m de altura. Apenas flores presentes no momento da coleta. Folhas apresentam glândulas que chamam a atenção. Caule fino e pouco descamante Habitat: Floresta Atlântica","2019",NA,NA,"2",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-08-20 20:40:26-03","UFSC","FLOR","19771","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Hatschbach, G.; Silva, J.M.","1988","06","14","Brasil","Paraná","Antonina","Porto das Moças, 3 km L.","-48.7118988037109","-25.4286003112793",NA,NA,"30","30","FLOR0019771",NA,"árvore, flor alva, 8m altura","1989",NA,NA,"52144",NA,"Myrtales",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"354","2020-08-20 20:40:26-03","UFSC","FLOR","23915","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Hatschbach, G.","Hatschbach, G.; Barbosa, E.","1991","12","04","Brasil","Paraná","Guaraqueçaba","Rio Guaraqueçaba, próximo à barra.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FLOR0023915",NA,"arbusto, Fruto Maduro, vermelho, 3m altura","1992",NA,NA,"56125",NA,"Myrtales",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"355","2020-08-20 20:40:26-03","UFSC","FLOR","7437","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Bresolin, A.; Klein, R.M.","1979","10","19","Brasil","Santa Catarina","Florianópolis","Caminho do Morro Lagoa do Peri, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"30","30","FLOR0007437",NA,"arvoreta, 5m altura, fruto imaturo verde, maduro vermelho-roxo","1992",NA,NA,"1354",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"356","2020-08-20 14:58:18-03","UFSC","FLOR","55675","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Mello, A.S.","Mello, A.S.","2013","12","20","Brasil","Santa Catarina","Florianópolis","Dunas do Campeche, próximo a Lagoinha Pequena, Rio tavares.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0055675",NA,"Avoreta","2013","12","20","744",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"357","2020-08-20 20:40:26-03","UFSC","FLOR","16242","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Falkenberg, D.B.","Falkenberg, D.B.","1986","11","22","Brasil","Santa Catarina","Florianópolis","Lagoa do Peri, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0016242",NA,"arbusto, flor encarnado, 3m altura","1986",NA,NA,"3547",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"358","2020-08-20 20:40:26-03","UFSC","FLOR","3479","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, C.D.","Bresolin, A.","1971","10","12","Brasil","Santa Catarina","Florianópolis","Morro das Aranhas, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0003479",NA,"arbusto, Fruto Imaturo, verde, 1,5m altura","1974",NA,NA,"365",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"359","2020-08-20 20:40:26-03","UFSC","FLOR","1257","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, C.D.","Klein, R.M.","1968","08","08","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","FLOR0001257",NA,"arbusto, flor branca, 3m altura","1969",NA,NA,"7856",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"360","2020-08-20 20:40:26-03","UFSC","FLOR","1256","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, C.D.","Klein, R.M.","1968","08","08","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","FLOR0001256",NA,"arbusto, flor branca, 1m altura","1969",NA,NA,"7853",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"361","2020-08-20 20:40:26-03","UFSC","FLOR","1596","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, C.D.","Klein, R.M.; Bresolin, A.","1965","11","25","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0001596",NA,"arvoreta, 4m altura","1967",NA,NA,"6377",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"362","2020-08-20 20:40:26-03","UFSC","FLOR","27810","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Souza, M.L.; et alii","1984","10","05","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0027810",NA,"arbusto, 3m altura. Glândulas bastante visíveis de cor branca.","1984",NA,NA,"312",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"363","2020-08-20 14:58:18-03","UFSC","FLOR","39420","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Queiroz, M.H. de","1989","08","08","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0039420",NA,"arvoreta, 5m altura. Tombo original: 31821a.",NA,NA,NA,"60",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"364","2020-08-20 14:58:18-03","UFSC","FLOR","29341","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Citadini-Zanette, V.","Zocche, J.J.","1992","07","15","Brasil","Santa Catarina","Forquilhinha","Parque Ecológico.","-49.4721984863281","-28.7474994659424",NA,NA,NA,NA,"FLOR0029341",NA,"flor com",NA,NA,NA,"s.n.",NA,"Myrtales",NA,NA,"13054","auto",NA,NA,NA,NA,NA,NA,NA
"365","2020-08-20 20:40:26-03","UFSC","FLOR","1654","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, C.D.","Klein, R.M.; Bresolin, A.","1970","11","18","Brasil","Santa Catarina","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,"5","5","FLOR0001654",NA,"arbusto, Fruto Maduro, avermelhado, 2m altura","1971",NA,NA,"9257",NA,"Myrtales",NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA,NA
"366","2020-08-20 14:58:18-03","UFSC","FLOR","53161","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Mello, A.S.","Mello, A.S.; Daltrini, C. & Aguiar, T.","2009","06","26","Brasil","Santa Catarina","Itapema","Sertãozinho.","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"FLOR0053161",NA,"hábito arbóreo, flor branca",NA,NA,NA,"303",NA,"Myrtales",NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA
"367","2020-08-20 20:40:26-03","UFSC","FLOR","3477","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, C.D.","Klein, R.M.","1971","06","23","Brasil","Santa Catarina","Paulo Lopes","Costa de Morro de Paulo Lopes.","-48.6836013793945","-27.9617004394531",NA,NA,"250","250","FLOR0003477",NA,"arbusto, flor branca, 3m altura","1974",NA,NA,"9527",NA,"Myrtales",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"368","2018-07-27 21:53:04-03","UFMT","UFMT","43709","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Bohn, A.; Lannoy, L.C.","Lannoy, L.C.; Bohn, A.","2017","10","04","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"Frutos maduros pretos.",NA,NA,NA,"52",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"369","2020-01-31 10:39:07-03","IFAM","EAFM","11915","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Stoike, FC de O","Stoike, FC de O","2006","09","01","Brasil","São Paulo","Cananéia","Ilha do Cardoso, parcelas","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,NA,NA,"; DESC: arbórea","2006","09","01","793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-03-04 15:45:26-03","IF","SPSF","25463","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"S.Ferreira","1992","08","13","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"565","Magnoliophyta","Myrtales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"371","2021-03-04 15:45:26-03","IF","SPSF","25334","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"M.Sobral","L.Rossi","1990","08","15","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 3,0m de altura, folhas levemente discolores, face abaxial mais clara, glândulas conspícuas, frutos imaturos verde vináceos, ápice castanho.; GEOGRAFIA: Margem do Rio Verde. Trilha para a Figueira Grande.;","1991","01","01","652","Magnoliophyta","Myrtales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"372","2021-03-04 15:45:26-03","IF","SPSF","46604","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"B.G.Luize & V.B.Zipparro","2007","08","16","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","-45.058333","-23.541667",NA,NA,NA,NA,NA,NA,"COLETA: Árvore com ca. de 10m de altura. As folhas possuem glândulas translúcidas grandes. Presença de botões verdes.; GEOGRAFIA: Praia do Sul, beira-mar, próximo ao costão, ambiente iluminado.;",NA,NA,NA,"47","Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"373","2021-03-04 15:45:26-03","IF","SPSF","32848","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"M.Sobral","G. Hatschbach","1982","09","03","Brasil","PR","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","2002","01","01","1982","Magnoliophyta","Myrtales","América do Sul",NA,"38300","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"374","2021-03-04 15:45:26-03","IF","SPSF","21852","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"O.T. Aguiar","H.C.Fachin","1997","07","02","Brasil","SP","Araraquara","E.E.Instituto Florestal","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: remanescente de cerradao&nf;;","1997","09","11",NA,"Magnoliophyta","Myrtales","América do Sul",NA,"29178","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"375","2021-03-04 15:45:26-03","IF","SPSF","15403","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"O.T. Aguiar","M.Sugiyama","1991","10","23","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore no. 1106, 6,5 m de altura, perimetro a 1,3 m do solo 11 cm, amostrada na parcela de restinga arbórea alta do estudo fitossociológico. Frutos verdes.; GEOGRAFIA: Restinga do Pereirinha;","2010","03","10","970","Magnoliophyta","Myrtales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"376","2021-03-04 15:45:26-03","IF","SPSF","25367","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"M.L.Kawasaki","E.A.Anunciação et.al","1993","08","29","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore ca.7m de altura, pendente sobre curso d'água, frutos imaturos verdes.; GEOGRAFIA: Alto da Caachoeira do Salto.;","1994","01","01","351","Magnoliophyta","Myrtales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"377","2021-03-04 15:45:26-03","IF","SPSF","25369","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"M.Sobral","E.A.Anunciação & M.C.H.Mamede","1991","06","13","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore ca. 6m de altura, prostrada sobre o rio, botões alvos, pétalas alvas, filetes alvos, anteras amarelas.; GEOGRAFIA: Margem do Rio Verde.;","1991","01","01","77","Magnoliophyta","Myrtales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"378","2021-03-04 15:45:26-03","IF","SPSF","25335","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"M.Sobral","L.Rossi","1990","06","20","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 8m de altura, folhas verdes escuro na face adaxial, verde claro na abaxial, com glândulas translucidas, verde escuro evidende e numerosas. Botões esverdeados. Na beira do rio.; GEOGRAFIA: Trilha próxima à Cachoeira do Salt","1991","01","01","640","Magnoliophyta","Myrtales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"379","2021-03-04 15:45:26-03","IF","SPSF","25351","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"M.Sobral","M.A.Kawall et. al","1991","07","25","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta ca. 4,0m de altura, flores branco esverdeadas, anteras ocre.; GEOGRAFIA: Margem do Rio Verde.;","1991","01","01","80","Magnoliophyta","Myrtales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"380","2021-03-04 15:45:26-03","IF","SPSF","25357","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"O.T.Aguiar","S.A.Nicolau","1993","07","23","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","2016","06","01","618","Magnoliophyta","Myrtales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"381","2021-03-04 15:45:26-03","IF","SPSF","19199","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","O.T.Aguiar","M.J.Robim & P.Felix","1995","07","24","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: proximo ao costao rochoso&nf;;","2016","06","01","835","Magnoliophyta","Myrtales","América do Sul",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"382","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa obtusata","O.Berg",NA,"Martius, C",NA,NA,NA,"Brazil","Bahia",NA,"in desertis",NA,NA,NA,NA,NA,NA,NA,NA,"M(fl), B(fl & fr)",NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"obtusata",NA
"383","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa obtusata","O.Berg",NA,"Sellow, F",NA,NA,NA,"Brazil","São Paulo",NA,"in monte Cubatao",NA,NA,NA,NA,NA,NA,NA,NA,"M(fl), B(fl & fr)",NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"obtusata",NA
"384","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa acutata","O.Berg",NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Santa Catarina",NA,"in insula S. Catharinae",NA,NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Kunth",NA,NA,NA,"231",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"acutata",NA
"385","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa acutata","O.Berg",NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Santa Catarina",NA,"in insula S. Catharinae",NA,NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Kunth",NA,NA,NA,"231",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"acutata",NA
"386","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa obtusata","O.Berg",NA,"Martius, C",NA,NA,NA,"Brazil","Bahia",NA,"in desertis",NA,NA,NA,NA,NA,NA,NA,NA,"M(fl), B(fl & fr)",NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"obtusata",NA
"387","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa obtusata","O.Berg",NA,"Sellow, F",NA,NA,NA,"Brazil","São Paulo",NA,"in monte Cubatao",NA,NA,NA,NA,NA,NA,NA,NA,"M(fl), B(fl & fr)",NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"obtusata",NA
"388","2021-02-08 12:43:58-03","UFRGS","ICN","061067","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, CD","Klein; Bresolin, A","1970","11","18","Brasil","SC",NA,"Garopaba",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto de 2 m de altura; fruto maduro avermelhado.; Restinga","1971",NA,NA,"9257","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-08 12:43:58-03","UFRGS","ICN","083561","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Hatschbach, GM","1986","10","02","Brasil","PR","Antonina","Porto das Moças","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Árvore pequena; frutos nigrescentes.; Restinga","1986","12",NA,"50789","Dicotyledon",NA,"América do Sul",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"390","2021-02-08 12:43:58-03","UFRGS","ICN","061979","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Silva, FA","1983","10","08","Brasil","SC","Florianópolis","Ilha do Campeche- caminho da piteira","-48.5491981506348","-27.596700668335",NA,NA,"1","1",NA,NA,"Arbusto de 2 m de altura; fruto imaturo verde.; Capoeira","1984","01",NA,"101","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"391","2021-02-08 12:43:58-03","UFRGS","ICN","066616","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, CD","Klein, RM","1968","08","08","Brasil","SC","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"10","10",NA,NA,"Arbusto de 3 m de altura; flor branca.; Capoeira","1969",NA,NA,"7856","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"392","2021-02-08 12:43:58-03","UFRGS","ICN","061068","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, CD","Klein, RM","1968","08","08","Brasil","SC","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"10","10",NA,NA,"Arbusto de 1 m de altura; flor branca.; Capoeira","1969",NA,NA,"7853","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"393","2021-02-08 12:43:58-03","UFRGS","ICN","098647","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Hatschbach, GM; Silva, MM","1992","08","19","Brasil","SC","Governador Celso Ramos","Gancho do Meio","-48.5592002868652","-27.3146991729736",NA,NA,"3","3",NA,NA,"Árvore de 4 m de altura; botões alvos; Mata da encosta do Morro","1993",NA,NA,"57166","Dicotyledon",NA,"América do Sul",NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA
"394","2021-02-08 12:43:58-03","UFRGS","ICN","120311","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Sobral, M; et al.",NA,NA,NA,"Brasil","SP","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Arvoreta 3m, em beira de mata de restinga; estéril. Coletada para análise de óleos.",NA,NA,NA,"7671","Dicotyledon",NA,"América do Sul",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"395","2021-02-08 12:43:58-03","UFRGS","ICN","144108","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Sobral, M; Gianotti, A",NA,NA,NA,"Brasil","SP","Peruíbe","Reserva Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Região de mata ombrófila densa.",NA,NA,NA,"7447","Dicotyledon",NA,"América do Sul",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"396","2021-02-08 12:43:58-03","UFRGS","ICN","061965","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Souza, ML; et al.","1984","10","05","Brasil","SC","Rio Vermelho","Restinga de Praia Grande- Ilha de SC",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto de 3-3,5 m de altura.; Mata","1984",NA,NA,"312","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-02-08 12:43:58-03","UFRGS","ICN","131255","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Brack, P","Kinupp, VF; Brack, P","2003","11","02","Brasil","SC","Morro dos Conventos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta; 4,0 m; frutos imaturos verdes; folhas com pontos translúcidos muito evidentes e nervura marginal desenvolvida amarelada.; Encosta úmida.",NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-02-08 12:43:58-03","UFRGS","ICN","083594","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Hatschbach, GM; Silva, JM","1988","06","14","Brasil","PR","Antonina","Porto das Moças- 3 Km L","-48.7118988037109","-25.4286003112793",NA,NA,"3","3",NA,NA,"Árvore de 8 m de altura; flores alvas.; Mata pluvial","1989","01",NA,"52144","Dicotyledon",NA,"América do Sul",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"399","2021-02-08 12:43:58-03","UFRGS","ICN","084993","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Falkenberg, DB","Falkenberg, DB","1986","11","22","Brasil","SC","Florianópolis","Lagoa do Peri","-48.5491981506348","-27.596700668335",NA,NA,"1","1",NA,NA,"Arbusto de 3 m de altura; fruto encarnado.; Interior de mata secundária","1986",NA,NA,"3547","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
