"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","imagecode","maximumElevationInMeters","typeStatus","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"187","2020-09-29 14:53:44-03","UFPR","UPCB","56819","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Labiak, P.H.","2940","2003","05","23",NA,"Brasil",NA,NA,"Terrestre entre gramíneas. Campo sujo. Floresto Ombrófila Mista entremeada com campos e vegetação ripária..","UPCB0008392","Polypodiophyta",NA,"(Fée) Christ","Paraná","Buraco do Padre","-49.8","-25.05","1000","Ponta Grossa","UPCB0008392","1000",NA,NA,"Labiak, P.H.",NA,NA,"2004","05","-49.8","-25.05",NA,NA,NA,NA,NA
"188","2020-09-29 14:53:44-03","UFPR","UPCB","56912","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Matos, F.B.","68","2004","10","29",NA,"Brasil",NA,NA,"Terrestre na margem direita do rio que passa pela ponte de pedra, próx. à água. Estepe gramíneo-lenhosa.","UPCB0008385","Polypodiophyta",NA,"(Fée) Christ","Paraná","Parque Estadual do Guartelá.","-50.233333","-24.566667","1000","Tibagi","UPCB0008385","1000",NA,NA,"Schwartsburd, P.B.",NA,NA,"2004","01","-50.233333","-24.566667",NA,"01",NA,NA,NA
"189","2020-09-29 14:53:44-03","UFPR","UPCB","57260","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Matos, F.B.","1429","2007","04","25",NA,"Brasil",NA,NA,"Terrestre em local encharcado e ensolarado. Campo de altitude..","UPCB0008383","Polypodiophyta",NA,"(Fée) Christ","Paraná","Serra da Graciosa. Morro Mãe Catira.","-48.9","-25.35","1400","Morretes","UPCB0008383","1400",NA,NA,"Matos, F.B.",NA,NA,"2007","01","-48.9","-25.35",NA,"01",NA,NA,NA
"190","2020-09-29 14:53:44-03","UFPR","UPCB","57465","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Labiak, P.H.","4203","2007","07","18",NA,"Brasil",NA,NA,"Rupícola em local úmido, entre briófitas. Afloramentos rochosos, com pequenas matas úmidas nos vales..","UPCB0008384","Polypodiophyta",NA,"(Fée) Christ","Espírito Santo","BLOQUEADO",NA,NA,"1400","Santa Maria do Jetibá","UPCB0008384","1400",NA,NA,"Labiak, P.H. & Matos, F.B.",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"191","2020-09-29 14:53:44-03","UFPR","UPCB","57956","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Paciencia, M.L.B.","2166","2005","05","20",NA,"Brasil",NA,NA,"Erva terrestre crescendo em aglomerados, sobre solo encharcado. Campo de altitude, solo arenoso..","UPCB0008388","Polypodiophyta",NA,"(Fée) Christ","Paraná","PARNA Saint-Hilaire/Lange, Serra da Prata",NA,NA,"1450","Alexandra","UPCB0008388","1450",NA,NA,"Labiak, P.H.",NA,NA,"2006","08",NA,NA,NA,NA,NA,NA,NA
"192","2020-09-29 14:53:44-03","UFPR","UPCB","67934","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Pereira, J.B.S.","11","2007","04","30",NA,"Brasil",NA,NA,"Rupícula, próximo ao solo. Campo de Altitude. Floresta Ombrófila Densa Altomontana.","UPCB0008394","Polypodiophyta",NA,"(Fée) Christ","Paraná","Parque Estadual Pico Paraná.","-48.833333","-25.25","1600","Campina Grande do Sul","UPCB0008394","1600",NA,NA,"Pereira, J.B.S.",NA,NA,"2008","01","-48.833333","-25.25",NA,"01",NA,NA,NA
"193","2020-09-29 14:53:44-03","UFPR","UPCB","68008","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Pereira, J.B.S.","349","2008","10","24",NA,"Brasil",NA,NA,"Rupícola, local aberto..","UPCB0008387","Polypodiophyta",NA,"(Fée) Christ","Paraná","Parque Estadual Pico Paraná","-48.833333","-25.233333","1550","Campina Grande do Sul","UPCB0008387","1650",NA,NA,"Pereira, J.B.S.",NA,NA,"2008","01","-48.833333","-25.233333",NA,"01",NA,NA,NA
"194","2020-09-29 14:53:44-03","UFPR","UPCB","68113","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Pereira, J.B.S.","499","2009","04","09",NA,"Brasil",NA,NA,"Rupícola em Campo de Altitude..","UPCB0008386","Polypodiophyta",NA,"(Fée) Christ","Paraná","Parque Estadual Pico Paraná. Morro Camapuã.","-48.833333","-25.25","1400","Campina Grande do Sul","UPCB0008386","1500",NA,NA,"Pereira, J.B.S.",NA,NA,"2009","01","-48.833333","-25.25",NA,"01",NA,NA,NA
"195","2020-09-29 14:53:04-03","UFPR","UPCB","81180","PreservedSpecimen","Plantae","Adiantaceae","Doryopteris","crenulans","Doryopteris crenulans","Dinato, D.O.","62","2012","10","25",NA,"Brasil",NA,NA,"PRENSADO EM ÁLCOOL. Amostra em sílica. Mata de encosta. Erva terrestre em barranco de trilha..","UPCB0029931","Polypodiophyta",NA,"(Fée) Christ","Rio de Janeiro","Parque Nacional da Serra dos Órgãos.","-43.019","-22.277","2248","Teresópolis","UPCB0029931","2248",NA,NA,"Grupo Verde & Salino, A.",NA,NA,"2012","10","-43.019","-22.277",NA,NA,NA,NA,NA
"196","2020-09-29 14:53:44-03","UFPR","UPCB","71950","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Schwartsburd, P.B.","907","2005","10","19",NA,"Brasil",NA,NA,"Rupícola, transição mata/campo. Floresta ombrófila mista, formações areníticas e campos gerais..","UPCB0008393","Polypodiophyta",NA,"(Fée) Christ","Paraná","Parque Estadual de Vila Velha.","-50","-25.233333","1000","Ponta Grossa","UPCB0008393","1000",NA,NA,"Schwartsburd, P.B.",NA,NA,"2011","01","-50","-25.233333",NA,"01",NA,NA,NA
"197","2020-09-29 14:53:44-03","UFPR","UPCB","79048","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Labiak, P.H. | Goldenberg, R.","5485","2013","03","01",NA,"Brasil",NA,NA,"Terrícola no campo..","UPCB0008381","Polypodiophyta",NA,"(Fée) Christ","Paraná","Escarpa Devoniana com afloramento de arenito.","-50.058","-24.436","1000","Piraí do Sul","UPCB0008381","1000",NA,NA,"Labiak, P.H.",NA,NA,NA,NA,"-50.058","-24.436",NA,NA,NA,NA,NA
"198","2020-09-29 14:53:44-03","UFPR","UPCB","87508","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Völtz, R.R. et al.","988","2016","10","13",NA,"Brasil",NA,NA,"Erva crescendo em campo, soros esverdeados..",NA,"Polypodiophyta",NA,"(Feé) Christ","Paraná","Parque Estadual do Guartelá","-50.258611","-24.568333","985","Tibagi",NA,"985",NA,NA,"Labiak, P.H.",NA,NA,"2016","10","-50.258611","-24.568333",NA,NA,NA,NA,NA
"199","2020-09-29 14:53:44-03","UFPR","UPCB","88415","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Völtz, R.R. et al.","1084","2016","05","14",NA,"Brasil",NA,NA,"Erva 0,7 m alt., crescendo em vegetação de Estepe Gramíneo-Lenhosa de encosta; soros marrons..","UPCB0029425","Polypodiophyta",NA,"(Fée) Christ","Paraná","RPPN Itaytyba","-50.236667","-24.551389","1000","Tibagi","UPCB0029425","1000",NA,NA,"Labiak, P.H.",NA,NA,"2016","11","-50.236667","-24.551389",NA,"25",NA,NA,NA
"200","2021-02-11 17:21:26-03","UFPR","UPCB","93954","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Nunes, M.G. | Voltz, R.R. | Machado, T.","127","2017","12","18",NA,"Brasil",NA,NA,"Afloramentos rochosos.. Sobre Esphagnum sp.","UPCB0041991",NA,NA,"(Fée) Christ","Paraná","Parque Estadual do Cerrado","-39.392829","-24.1063","801","Jaguariaíva","UPCB0041991","801",NA,NA,"Nunes, M.G.",NA,NA,NA,NA,"-39.392829","-24.106300",NA,NA,NA,NA,NA
"201","2020-09-29 14:53:44-03","UFPR","UPCB","86017","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Lozano, E.D | Saridakis, D.P.","1492","2013","09","04",NA,"Brasil",NA,NA,"Rupícola. Em barranco, próximo à rio lageado..","UPCB0008376","Polypodiophyta",NA,"(Fée) Christ","Paraná","Fazenda ABAPAN 17, Propriedade da Iguaçu Celulose","-49.948600769043","-24.5261001586914",NA,"Piraí do Sul","UPCB0008376",NA,NA,NA,"Michelon, C.","37171","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-09-29 14:53:44-03","UFPR","UPCB","52730","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Labiak, P.H.","2995","2003","10","20",NA,"Brasil",NA,NA,"Terrestre em local ensolarado. Floresta ombrófila densa altomontana. Alt.: 1200m s.n.m..","UPCB0008390","Polypodiophyta",NA,"(Fée) Christ","Paraná","Mananciais da Serra, Morro do Canal","-49.0633010864258","-25.4416999816895",NA,"Piraquara","UPCB0008390",NA,NA,NA,"Labiak, P.H.","12577","auto","2005","11",NA,NA,NA,NA,NA,NA,NA
"203","2020-09-29 14:53:44-03","UFPR","UPCB","55932","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Sakagami, C.R.","67","2004","06","28",NA,"Brasil",NA,NA,NA,"UPCB0008389","Polypodiophyta",NA,"(Fée) Christ","Paraná","Parque Ecológico da Klabin, Trilha Ecológica. Floresta Ombrófila Densa.","-50.6156005859375","-24.3239002227783",NA,"Telêmaco Borba","UPCB0008389",NA,NA,NA,"Sakagami, C.R.","35037","auto","2005","09",NA,NA,NA,"15",NA,NA,NA
"204","2020-09-29 14:53:44-03","UFPR","UPCB","77600","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Michelon, C. et al.","712","2010","05","08",NA,"Brasil",NA,NA,"Terrícola em campo úmido..","UPCB0008382","Polypodiophyta",NA,"(Fée) Christ","Paraná","Parque Estadual do Guartelá.","-50.4136009216309","-24.5093994140625","980","Tibagi","UPCB0008382","980",NA,NA,"Michelon, C.","56988","auto","2010","05",NA,NA,NA,"20",NA,NA,NA
"205","2020-09-29 14:53:44-03","UFPR","UPCB","69322","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Michelon, C.","440","2009","04","30",NA,"Brasil",NA,NA,"Terrícola na margem da trilha. Local com alta incidência luminosa..","UPCB0008391","Polypodiophyta",NA,"(Fée) Christ","Paraná","Parque Estadual Pico do Marumbi - Morro do Canal","-49.0633010864258","-25.4416999816895","1100","Piraquara","UPCB0008391","1100",NA,NA,"Michelon, C.","12577","auto","2009","05",NA,NA,NA,"13",NA,NA,NA
"206","2020-09-29 14:53:44-03","UFPR","UPCB","32516","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Cislinski, J.","22","1991","12","17",NA,"Brasil",NA,NA,"Barranco..","UPCB0008379","Polypodiophyta",NA,"(Fée) Christ","Paraná","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,"Jaguariaíva","UPCB0008379",NA,NA,NA,"Assis, E.L.M. & Sakagami, C.R.","44368","auto","2007","02",NA,NA,NA,NA,NA,NA,NA
"207","2020-09-29 14:53:44-03","UFPR","UPCB","49508","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Scheer, M.B.","517","2003","10","19",NA,"Brasil",NA,NA,"Herbácea 5m. Refúgio vegetacional altomontano. Alt.: 1400m s.n.m...","UPCB0008380","Polypodiophyta",NA,"(Fée) Christ","Paraná","Serra da Prata, Torre da Prata","-48.5092010498047","-25.5200004577637",NA,"Paranaguá","UPCB0008380",NA,NA,NA,"Scheer, M.B.","24916","auto","2004","01",NA,NA,NA,"01",NA,NA,NA
"208","2011-06-08 17:15:00-03","MO","MOBOT","1591302","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","José Steinbach","Steinbach G. 9856","1929","6","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Fée) Christ","Cochabamba",NA,NA,NA,"2400.00000000","Chapare",NA,NA,NA,NA,"J. Cislinski-Yesilyurt (BM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2012-02-01 05:04:00-02","MO","MOBOT","100290630","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Jefferson Prado|Regina Y. Hirai","Prado 2135","2010","3","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Fée) Christ","Santa Catarina","Mun. Lages, Estrada para São Joaquim, entrada a esquerda para o Hotel Fazenda Pedra Branca, estrada à direita.","-50.2","-27.8333333","949.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"210","2014-04-21 22:25:00-03","MO","MOBOT","100314304","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Luzmila Arroyo P.|Mary Mendizábal","Arroyo Padilla 4526","2009","9","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Fée) Christ","Santa Cruz","Catarata la P'ajcha. Limítrofe con la provincia Florida. Subiendo al filo del cerro.","-63.825","-18.4033333","1965.00000000","Vallegrande",NA,NA,NA,NA,"L. Arroyo (USZ), 2012",NA,NA,NA,NA,NA,NA,NA,NA,"09-11","1",NA
"211","2014-04-04 05:49:00-03","MO","MOBOT","1238461","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","H. van der Werff|Bruce Gray|Rodolfo Vásquez|Rocío Rojas","van der Werff 14870","1998","3","13","South America","Peru",NA,NA,NA,NA,NA,NA,"(Fée) Christ","Amazonas","Scrub on nutrient poor sandstone, a few km from Molinapampa.","-77.68305","-6.04583","2380.00000000",NA,NA,NA,NA,NA,"Alan R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,"225","8",NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","1529758","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Michael H. Nee","Nee 49321","1998","5","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Fée) Christ","Santa Cruz","6 km ENE of Río Achiras crossing near Achiras Camping, on dirt road to Barrientos and Banegas. Disturbed woodland with Escallonia reticulata, along ridgdtop, lower edge of cloud forest. Much in vicinity has been cut and burned.","-63.8","-18.13333","1925.00000000",NA,NA,NA,NA,NA,"R.C. Moran (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","1591299","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Otto Buchtien","Buchtien 799","1917","12",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Fée) Christ",NA,NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,"J. Cislinski-Yesilyurt (BM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2012-12-02 20:29:00-02","MO","MOBOT","1884890","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Tatiana B. Miranda|L. Cayola|F. Canqui","Miranda Gonzáles 890","2003","4","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Fée) Christ","La Paz","Parque Nacional-ANMI Madidi, Senda Apolo-San José de Uchupiamonas, cerca del arroyo Cuchiwani, lado nor oeste. Lineas de intercepcion No 25,26 Apolo 3.","-68.2827778","-14.5238889","2092.00000000","Franz Tamayo",NA,NA,NA,NA,"Smith A.R. & Kessler M.",NA,NA,NA,NA,NA,NA,NA,NA,"03-18","1",NA
"215","2013-11-26 05:40:00-02","MO","MOBOT","3279426","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Martha Serrano|Jeaneth Villalobos|Ariel Lliully|J. Alberto Peñaranda|Reinaldo Lozano","Serrano 6833","2005","12","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Fée) Christ","Chuquisaca","Serranía Los Milagros. Trayecto Cañon Largo-Pendiente media, serranía con sendero turístico. Bosque Montano Tucumano-Boliviano. Pendiente superior de serranía. Pastizal y bosque de galería. Área con roca aflorante, pastizales y matorrales cubriendo superficies pequeñas y poco extensas. Entre estos, bosques de galeria de Podocarpus parlatorei y Myrcianthes pseudomato. Dosel bajo cobertura mayor a 90%.","-64.045","-20.33777","1575.00000000","Hernando Siles",NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","3314458","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","J. Eugenio Leite","Leite 3300","1947",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Fée) Christ","São Paulo","Campos do Jordão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","3314947","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","* EUGENIO","EUGENIO 3300","1945","3",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Fée) Christ","São Paulo","Campos de Jordas.",NA,NA,NA,NA,NA,NA,NA,NA,"J. Cislinski-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2009-07-17 17:34:00-03","MO","MOBOT","3316356","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Per Dusén","Dusén 14837","1914","4","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Fée) Christ","Paraná","Villa Velha in campo rupoestis.",NA,NA,"875.00000000",NA,NA,NA,NA,NA,"J. Cislinski-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","3318367","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","* LANSTYACH","LANSTYACH 33150","1937","4",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Fée) Christ","São Paulo","Can pos de Yardãs.",NA,NA,NA,NA,NA,NA,NA,NA,"J. Cislinski-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2010-04-15 17:18:00-03","MO","MOBOT","3318828","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Alexander C. Brade","Brade 12894","1933","12",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Fée) Christ","São Paulo","Capital - Vila Ema.",NA,NA,NA,NA,NA,NA,NA,NA,"J. Cislinski-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2011-12-29 14:59:00-02","MO","MOBOT","3318964","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Albano Schmalz","Schmalz 718","1901","7","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Fée) Christ","Santa Catarina","Joinville.","-48.833333","-26.3",NA,NA,NA,NA,NA,NA,"J. Cislinski-Yesiyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2011-03-28 16:03:00-03","MO","MOBOT","3370511","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","E. Cervantes|E. Portal|H. Huaylla|L. Vedia|J. Alberto Peñaranda","Cervantes 81","2006","12","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Fée) Christ","Chuquisaca","Río Acero. Camino a Chapimayo hacia Pedernal. Bosque caducifolio. Zona húmeda, con suelos arenosos. Con fragmentos de Bosque Tucumano-Boliviano. Cerros empinados, en el fondo área plana con cultivos y casas.","-64.11388","-19.805","1162.00000000","Hernando Siles",NA,NA,NA,NA,"E. Cervantes (HSB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2013-06-18 05:46:00-03","MO","MOBOT","3444579","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","O. Apaza|M. Jiménez|Jeaneth Villalobos","Apaza 36","2007","11","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Fée) Christ","Chuquisaca","Primera Sección Monteagudo, Cantón Fernández, Comunidad Vallecito. Cañón el Guayavillar.","-64.2983333","-20.2011111","2438.00000000","Hernando Siles",NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"224","2008-07-02 03:32:00-03","MO","MOBOT","3460498","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Jeaneth Villalobos","Villalobos 273","2005","11","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Fée) Christ","Chuquisaca","Comunidad Potreros. Bosque caducifolio. Bosque subandino subhúmedo con Anadenanther colubrina y Schinosis haenkeana además de Astronium urundeuva, Myroxylon peruiferum y ocasional Amburana caerensis.","-64.14444","-20.64305","937.00000000","Belisario Boeto",NA,NA,NA,NA,"H. Huaylla (HSB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2011-08-17 13:55:00-03","MO","MOBOT","3628421","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Eric Schuettpelz|Jefferson Prado|Pedro B. Schwartsburd|George Yatskievych","Schuettpelz 1465","2010","1","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Fée) Christ","São Paulo","São Bento do Sapucaí. Serra da Mantiqueira: NW of Campos do Jordão, off of a mud road to Pico do Imbiri.","-45.5919444","-22.7033333","1825.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"226","2011-08-17 13:55:00-03","MO","MOBOT","3628457","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Eric Schuettpelz|Jefferson Prado|Pedro B. Schwartsburd|George Yatskievych","Schuettpelz 1460","2010","1","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Fée) Christ","São Paulo","Pindamonhangaba. Serra da Mantiqueira: SE of Campos do Jordão, off of unnamed road between Gustavo Biagione and Pico do Itapeva, near turnoff to microwave tower.","-45.5380555","-22.7680556","1880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"227","2020-11-10 04:40:00-03","MO","MOBOT","100874042","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Pedro L. R. de Moraes|H. van der Werff","Moraes 4900","2015","2","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Parque Estadual do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"A. Smith","44599","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"228","2020-11-10 04:40:00-03","MO","MOBOT","100874044","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Pedro L. R. de Moraes|H. van der Werff|L.G. Pedrosa","Moraes 4930","2015","2","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Parque Estadual do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"A. Smith","44599","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"229","2020-11-10 04:40:00-03","MO","MOBOT","100873890","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Pedro L. R. de Moraes|H. van der Werff","Moraes 4903","2015","2","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Parque Estadual do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"A. Smith","44599","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"230","2018-09-12 14:47:58-03","UNIOESTE","UNOP","971","S","Plantae","Adiantaceae","Doryopteris","crenulans","Doryopteris crenulans","Grupo Verde; Dinato, D.O.; Oliveira, C.C.; Rissi, M.N.; Salino, A.; Dinato, D.O.; Oliveira, C.C.; Rissi, M.N.; Salino, A.","62","2012","10","25",NA,"Brasil",NA,NA,"PRENSADO EM ÁLCOOL. Amostra sílica. Erva terrestre em barranco de trilha.",NA,NA,NA,"(Fée) Christ","Rio de Janeiro","Parque Nacional da Serra dos Órgãos.","-43.018611","-22.277222","2248","Teresópolis",NA,"2248",NA,NA,"Salino, A.",NA,NA,"2012","10","-43.018611","-22.277222",NA,NA,NA,NA,NA
"231","2020-08-31 09:23:12-03","INPA","INPA","159316","S","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Sehnem, A","5447","1951","01","10","Southern America","Brasil",NA,NA,NA,"INPA0159316","Polypodiopsida","Polypodiales","(Fée) Christ","Santa Catarina","In camp ad rupes.","-50.326099395752","-27.8160991668701","950","Lages","INPA0159316 INPA0159316_e","950",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-09-04 16:38:11-03","FVD","FVD","17","MachineObservation","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans",NA,NA,"2013","08","31",NA,"Brasil",NA,NA,"Terrícola em borda de floresta (beira de estrada). Altitude aproximada: 1350m.; Domínio fitogeográfico: Cerrado/Floresta Atlântica; Vegetação: Floresta estacional semidecidual","FVD00017",NA,NA,"(Fée) Yesilyurt","Minas Gerais","Chapada das Perdizes","-44.609167","-21.619722","1350","Minduri","FVD00017_v1","1350",NA,NA,"A. Salino",NA,NA,"2020","04","44°36'33W","21°37'11S",NA,NA,NA,NA,NA
"233","2020-07-10 09:49:00-03","MBML","MBML-HERBARIO","31297",NA,"Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","P. Labiak; et al","4203","2007","07","18",NA,"Brasil",NA,NA,NA,"MBML031297",NA,NA,"(Fée) Yesilyurt","Espírito Santo","Pedra do Garrafão","-40.924167","-20.176944",NA,"Santa Maria de Jetibá","MBML031297",NA,NA,NA,"Smith-Braga/27-09-2019",NA,NA,NA,NA,"40W55'27","20S10'37",NA,NA,NA,NA,NA
