"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"1423","2020-09-12 05:00:02-03","US","US","2369765","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. Eiten & L. T. Eiten","1853","1960","4","12","South America - Neotropics","Brazil",NA,NA,NA,"US00341664",NA,"Rosales",NA,NA,"São Paulo","Atibaia","2.6 km e along road from igreja de sao joao batista at praca claudino alves in atibaia","-46.5499992370605","-23.1100006103516","US00341664_01","775","775","21675","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1424","2020-09-12 05:00:02-03","US","US","2195966","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","A. Macedo","643","1945","1","14","South America - Neotropics","Brazil",NA,NA,NA,"US00341652",NA,"Rosales",NA,NA,"Minas Gerais",NA,"C. verde mun. (?). [municipality: cabo verde, campina verde, or cana verde?]",NA,NA,"US00341652_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1425","2020-09-12 05:00:02-03","US","US","2841154","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin, R. M. Harley & G. L. Smith","32807","1971","3","20","South America - Neotropics","Brazil",NA,NA,NA,"US00341636",NA,"Rosales",NA,NA,"Goiás",NA,"19 km n of alto do paraiso; chapada dos veadeiros",NA,NA,"US00341636_01","1250","1250",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1426","2020-09-12 05:00:02-03","US","US","2504945","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","-- Dorsett, -- Shamel & -- Popenoe","199b","1914","1","19","South America - Neotropics","Brazil",NA,NA,NA,"US00341618",NA,"Rosales",NA,NA,NA,NA,"Pratinba, minas; lavras minas; pedro de paulo lemos place",NA,NA,"US00341618_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1427","2020-09-12 05:00:02-03","US","US","3007158","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. L. Hage & H. S. Brito","21088","1980","4","9","South America - Neotropics","Brazil",NA,NA,NA,"US00341623",NA,"Rosales",NA,NA,"Bahia",NA,"Serra geral de caitite ca 5 km s from caitite along the brejinhos das ametistas road",NA,NA,"US00341623_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1428","2020-09-12 05:00:02-03","US","US","2555435","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","I. Mimura","320","1962","3","21","South America - Neotropics","Brazil",NA,NA,NA,"US00341666",NA,"Rosales",NA,NA,"São Paulo","São José dos Campos","Corrego da ressaca, 6-6.5 km ao sw da saida para sao jose dos campos, 100-500m ao lado se da rodovia","-45.8800010681152","-23.1700000762939","US00341666_01","600","600","39297","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1429","2020-09-12 05:00:02-03","US","US","2642963","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin, S. F. Fonsêca, R. Souza, R. G. P. Santos & J. F. Ramos","27662","1970","3","16","South America - Neotropics","Brazil",NA,NA,NA,"US00341645",NA,"Rosales",NA,NA,"Minas Gerais",NA,"Ca 8 km e of diamantina",NA,NA,"US00341645_01","1175","1175",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1430","2020-09-12 05:00:02-03","US","US","2563822","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. Hatschbach & H. Haas","13941","1966","3","2","South America","Brazil",NA,NA,NA,"US00341656",NA,"Rosales",NA,NA,"Paraná","Jaguariaíva","Lageado 5 reis","-49.7057991027832","-24.2511005401611","US00341656_01",NA,NA,"44368","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1431","2020-09-12 05:00:02-03","US","US","2941338","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça, B. A. S. Pereira, A. Salles & F. Chagas e Silva","2463","1979","10","10","South America - Neotropics","Brazil",NA,NA,NA,"US00341634",NA,"Rosales",NA,NA,"Goiás",NA,"Estrada alto paraiso, terezina",NA,NA,"US00341634_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1432","2020-09-12 05:00:02-03","US","US","2742489","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin & T. R. Soderstrom","5083","1964","8","13","South America - Neotropics","Brazil",NA,NA,NA,"US00341631",NA,"Rosales",NA,NA,"Distrito Federal",NA,"Chapada da contagem, ca 20 km e of brasilia",NA,NA,"US00341631_01","700","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1433","2020-09-12 05:00:02-03","US","US","1932908","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","L. O. Williams & V. Assis","7109","1945","5","30","South America - Neotropics","Brazil",NA,NA,NA,"US00341610",NA,"Rosales",NA,NA,"Minas Gerais","Belo Horizonte","Bento pires, near belo horizonte","-43.937801361084","-19.9207992553711","US00341610_01",NA,NA,"17082","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1434","2020-09-12 05:00:02-03","US","US","2642968","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","N. T. Silva","57168","1963","10",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00341617",NA,"Rosales",NA,NA,"Distrito Federal / Goiás",NA,NA,NA,NA,"US00341617_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1435","2020-09-12 05:00:02-03","US","US","2584741A","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","R. P. Belém","3654","1968","5","25","South America - Neotropics","Brazil",NA,NA,NA,"US00341625",NA,"Rosales",NA,NA,"Bahia",NA,"Encruzilhada, saida para divisopolis",NA,NA,"US00341625_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1436","2020-09-12 05:00:02-03","US","US","2055408","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","E. Hassler","10504a","1907",NA,NA,"South America","Paraguay",NA,NA,NA,"US00341670",NA,"Rosales",NA,NA,NA,NA,"Sierra de amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1437","2020-09-12 05:00:02-03","US","US","2785202","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. Eiten & L. T. Eiten","5696","1964","8","1","South America - Neotropics","Brazil",NA,NA,NA,"US00341661",NA,"Rosales",NA,NA,"São Paulo","Mogi-Guaçu","campos das sete lagoas; fazenda campininha, just n of rio moji-guacu; 10 km nne of padua sales",NA,NA,"US00341661_01","575","650",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1438","2020-09-12 05:00:02-03","US","US","1280270","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","P. K. Dusén","11710","1910","4","22","South America","Brazil",NA,NA,NA,"US00341657",NA,"Rosales",NA,NA,"Paraná",NA,"Jaguariahyva",NA,NA,"US00341657_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1439","2020-09-12 05:00:02-03","US","US","2369728","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. Eiten & L. T. Eiten","1772","1960","3","24","South America - Neotropics","Brazil",NA,NA,NA,"US00341665",NA,"Rosales",NA,NA,"São Paulo","Mogi-Guaçu","campos das sete lagoas; fazenda campininha, just n of rio moji-guacu, 10 km nne of pauda sales",NA,NA,"US00341665_01","575","650",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1440","2020-09-12 05:00:02-03","US","US","388551","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. de Campos Novães","230",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00341620",NA,"Rosales",NA,NA,NA,NA,"Campinas",NA,NA,"US00341620_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1441","2020-09-12 05:00:02-03","US","US","1592157","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. R. Swallen","3711","1934","3","1","South America - Neotropics","Brazil",NA,NA,NA,"US00341641",NA,"Rosales",NA,NA,"Maranhão",NA,"Barra do corda to grajahu",NA,NA,"US00341641_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1442","2020-09-12 05:00:02-03","US","US","2324441","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","2362","1959","1","2","South America - Neotropics","Brazil",NA,NA,NA,"US00341648",NA,"Rosales",NA,NA,"Minas Gerais","Belo Horizonte","Logoa seca, serra do curral","-43.937801361084","-19.9207992553711","US00341648_01","1100","1100","17082","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1443","2020-09-02 16:26:29-03","Cenargen","CEN","39272","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","cf. rugosa","Senna cf. rugosa","Ernestino de S. Gomes Guarino","171","2000","05","09",NA,"Brasil","Exsicatas",NA,"Vale do Paranã.","CEN00039272",NA,NA,"(G.Don) H.S.Irwin & Barneby","B. M. T. Walter","DF","BRASILIA","Margem da reserva da Fazenda Olhos d`água.","-47.9296989440918","-15.7797002792358","CEN00039272",NA,NA,"70570","auto","2000",NA,NA,"06",NA,NA,NA,NA,NA,"1",NA,NA
"1444","2020-09-02 16:26:33-03","Cenargen","CEN","68482","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Glocimar Pereira-Silva","3301","2001","01","01",NA,"Brasil","Exsicatas",NA,NA,"CEN00068482",NA,NA,"(G.Don) H.S.Irwin & Barneby","J. P. Santos","BA","RIACHAO DAS NEVES","Projeto Ouro Verde.","-44.9099998474121","-11.7461004257202","CEN00068482","800","800","123228","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"1445","2020-09-02 16:26:33-03","Cenargen","CEN","37342","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Lídio Coradin","2403","1979","09","24",NA,"Brasil","Exsicatas",NA,NA,"CEN00037342",NA,NA,"(G.Don) H.S.Irwin & Barneby","B. M. T. Walter","DF","BRASILIA","Cerrado após o Paranoá, sentido Sobradinho - DF.","-47.9296989440918","-15.7797002792358","CEN00037342",NA,NA,"70570","auto","2001","0.0","0.0","11",NA,NA,NA,NA,NA,"3",NA,NA
"1446","2020-09-02 16:26:33-03","Cenargen","CEN","56376","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Alexandro Pires da Silva","174","1997","01","15",NA,"Brasil","Exsicatas",NA,"Botões florais amarelo-esverdeados, estandarte amarelo, estames verdes.","CEN00056376",NA,NA,"(G.Don) H.S.Irwin & Barneby","B. M. T. Walter","DF","BRASILIA","Coletas no Parque Olhos d#?#Água.","-47.9296989440918","-15.7797002792358","CEN00056376",NA,NA,"70570","auto","2007",NA,NA,"06",NA,NA,NA,NA,NA,"4",NA,NA
"1447","2020-09-02 16:26:33-03","Cenargen","CEN","30948","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","João Marcelo de Rezende","42","1995","08","07",NA,"Brasil","Exsicatas",NA,"As folhas podem ter até 5 cm de comprimento. A vagem preta possui uma listra avermelhada na região onde vai ser aberta, nervuras abaxial mais evidentes.","CEN00030948",NA,NA,"(G.Don) H.S.Irwin & Barneby","R. C. Barneby","DF","BRASILIA","Parque Boca da Mata, nos campos de murundus, perto da Coca Cola.","-47.9296989440918","-15.7797002792358","CEN00030948","1150","1150","70570","auto","1999","-4805000.0","-1586667.0","04",NA,NA,NA,NA,NA,"4",NA,NA
"1448","2020-09-02 16:26:33-03","Cenargen","CEN","773","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Katsuo A. Okada","773","1976","11","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00000773",NA,NA,"(G.Don) H.S.Irwin & Barneby","E. Forero","DF","BRASILIA","Planaltina. Reserva Ecológica de Águas Emendadas, BR-020.","-47.9296989440918","-15.7797002792358","CEN00000773",NA,NA,"70570","auto","1992",NA,NA,"04",NA,NA,NA,NA,NA,"1",NA,NA
"1449","2020-09-02 16:26:33-03","Cenargen","CEN","7109","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Alba Evangelista Ramos","247","1983","03","22",NA,"Brasil","Exsicatas",NA,"Doação do Herbario Ezechias Paulo Heringer - HEPH. Fundação Zoobotânica do Distrito Federal.","CEN00007109",NA,NA,"(G.Don) H.S.Irwin & Barneby","E. Forero","DF","BRASILIA","Reserva Biológica de Águas Emendadas, entre 15 32'S-15 38'S e 47 33'W- 47 37'W , altitude de 1000m-1150m.Cerca de 40 km a NE de Brasília.","-47.9296989440918","-15.7797002792358","CEN00007109",NA,NA,"70570","auto","1992",NA,NA,"04",NA,NA,NA,NA,NA,"1",NA,NA
"1450","2020-09-02 16:26:33-03","Cenargen","CEN","78856","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","J. O. V. Iglesias - UEG","128","2008","11","05",NA,"Brasil","Exsicatas",NA,"Doação do Herbário UEG/MORRINHOS - GOIÁS.","CEN00078856",NA,NA,"(G.Don) H.S.Irwin & Barneby","J. P. Santos","GO","CALDAS NOVAS","Parque Estadual da Serra de Caldas Novas","-48.625","-17.74169921875","CEN00078856",NA,NA,"36612","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA,"1",NA,NA
"1451","2020-09-02 16:26:33-03","Cenargen","CEN","78874","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","J. O. V. Iglesias - UEG","214","2009","05","30",NA,"Brasil","Exsicatas",NA,"Doação do Herbário UEG/MORRINHOS - GOIÁS.","CEN00078874",NA,NA,"(G.Don) H.S.Irwin & Barneby",NA,"GO","CALDAS NOVAS","Parque Estadual da Serra de Caldas Novas.","-48.625","-17.74169921875","CEN00078874",NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1452","2020-09-02 16:26:33-03","Cenargen","CEN","20809","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Hamilton Garboggini Pinho dos Santos","20","1993","05","25",NA,"Brasil","Exsicatas",NA,"Frutos imaturos verdes.","CEN00020809",NA,NA,"(G.Don) H.S.Irwin & Barneby","B. M. T. Walter","GO","CORUMBAIBA","Margem esquerda do Rio Corumbá; 1,5 km a montante do eixo da barragem; próximo a foz do Córrego Gameleira.","-48.5614013671875","-18.1424999237061","CEN00020809",NA,NA,"40186","auto","2009",NA,NA,"06",NA,NA,NA,NA,NA,"4",NA,NA
"1453","2020-09-02 16:26:33-03","Cenargen","CEN","113363","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Yolanda Xavier da Cruz Neres","19","2018","08","10",NA,"Brasil","Exsicatas",NA,"Área que teve plantio de Eucalipto, em processo de recuperação natural.","CEN00113363",NA,NA,"(G.Don) H.S.Irwin & Barneby","B. M. T. Walter","MG","RIO PARDO DE MINAS","Chapada.","-42.436666","-15.361111","CEN00113363",NA,NA,NA,NA,"2020","-42.436666","-15.361111","02",NA,NA,NA,NA,NA,"3",NA,NA
"1454","2020-09-02 16:26:33-03","Cenargen","CEN","113353","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Yolanda Xavier da Cruz Neres","9","2018","08","08",NA,"Brasil","Exsicatas",NA,NA,"CEN00113353",NA,NA,"(G.Don) H.S.Irwin & Barneby","B. M. T. Walter","MG","RIO PARDO DE MINAS","Chapada onde foi cultivado Eucalipto.","-42.409444","-15.348611","CEN00113353",NA,NA,NA,NA,"2020","-42.409444","-15.348611","02",NA,NA,NA,NA,NA,"3",NA,NA
"1455","2020-09-02 16:26:33-03","Cenargen","CEN","103589","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Anderson Cássio Sevilha","6647","2017","03","19",NA,"Brasil","Exsicatas",NA,"Projeto Bem Diverso.","CEN00103589",NA,NA,"(G.Don) H.S.Irwin & Barneby","B. M. T. Walter","MG","MONTEZUMA","Sítio 14. Ponto 1.","-42.429722","-15.118888","CEN00103589","964","964",NA,NA,"2018","-42.429722","-15.118888","03",NA,NA,NA,NA,NA,"4",NA,NA
"1456","2020-09-02 16:26:33-03","Cenargen","CEN","41611","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Lúcia Helena Soares e Silva","889","2001","05","07",NA,"Brasil","Exsicatas",NA,"Doação do Sistema Herbário UB (9926-1). Tocantins.","CEN00041611",NA,NA,"(G.Don) H.S.Irwin & Barneby","L. H. S. Cunha","TO","MATEIROS","Mateiros, Japalão. Norte.","-46.133333",NA,"CEN00041611","640","640",NA,NA,"2001","-46.133333","-1055000.0","05",NA,NA,NA,NA,NA,"1",NA,NA
"1457","2020-09-02 16:26:33-03","Cenargen","CEN","61529","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Anderson Cássio Sevilha","4343","2005","05","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00061529",NA,NA,"(G.Don) H.S.Irwin & Barneby","B. M. T. Walter","MG","RIO PARDO DE MINAS","Ponto 7.","-42.468888","-15.393333","CEN00061529","923","923",NA,NA,"2009","-42.468888","-15.393333","06",NA,NA,NA,NA,NA,"4",NA,NA
"1458","2020-09-02 16:26:33-03","Cenargen","CEN","75569","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Roberta Gomes Chacon","735","2010","11","01",NA,"Brasil","Unicata",NA,NA,"CEN00075569",NA,NA,"(G.Don) H.S.Irwin & Barneby","G. P. Silva","DF","BRASILIA","Transecto 3, ponto 2. APA da Cafuringa, a 3 km do córrego do Ouro,à esquerda, 200 m da estrada.","-47.899444","-15.513888","CEN00075569","1004","1004",NA,NA,"2010","-47.899444","-15.513888","11",NA,NA,NA,NA,NA,"1",NA,NA
"1459","2020-09-02 16:26:33-03","Cenargen","CEN","92655","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Guilherme de M. Antar","515","2014","09","19",NA,"Brasil","Exsicatas",NA,"Doação Universidade de São Paulo - Herbário SPF.","CEN00092655",NA,NA,"(G.Don) H.S.Irwin & Barneby","G. M. Antar & J. P. Santos","TO","SAO FELIX DO TOCANTINS","Arredores da casa do Sr. David Montezuma e Dona Adelice.","-46.535277","-10.176111","CEN00092655","463","463",NA,NA,"2014","-46.535277","-10.176111","10",NA,NA,NA,NA,NA,"1",NA,NA
"1460","2020-09-02 16:26:33-03","Cenargen","CEN","93773","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Carlos Romero Martins","2115","2016","04","10",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00093773",NA,NA,"(G.Don) H.S.Irwin & Barneby","R. T. Queiroz","DF","BRASILIA","Parque Nacional de Brasília - Cascalheira em frente ao Centro de Visitantes. Entorno da Lagoa de meditação.","-47.928333","-15.734166","CEN00093773",NA,NA,NA,NA,"2016","-47.928333","-15.734166","04",NA,NA,NA,NA,NA,"2",NA,NA
"1461","2020-09-02 16:26:33-03","Cenargen","CEN","108948","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Marcelo Fragomeni Simon","3527","2018","10","05",NA,"Brasil","Unicata",NA,"Subarbusto 50 cm. Cálice verde, corola amarela.","CEN00108948",NA,NA,"(G.Don) H.S.Irwin & Barneby","M. Simon","TO","MATEIROS","ESEC Serra Geral do Tocantins, 37 km W do acampamento da Vila dos Prazeres.","-46.388333","-10.805277","CEN00108948","621","621",NA,NA,"2018","-46.388333","-10.805277","10",NA,NA,NA,NA,NA,"1",NA,NA
"1462","2020-09-02 16:26:33-03","Cenargen","CEN","61658","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Anderson Cássio Sevilha","4476","2005","05","26",NA,"Brasil","Exsicatas",NA,NA,"CEN00061658",NA,NA,"(G.Don) H.S.Irwin & Barneby","B. M. T. Walter","MG","GRAO MOGOL","Assentamento Americana, cerrado do Rufão, ponto 1.","-43.025277","-16.341666","CEN00061658","903","903",NA,NA,"2009","-43.025277","-16.341666","06",NA,NA,NA,NA,NA,"4",NA,NA
"1463","2020-09-02 16:26:33-03","Cenargen","CEN","48748","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Glocimar Pereira-Silva","7310","2003","03","10",NA,"Brasil","Exsicatas",NA,"Área de Influência Indireta.","CEN00048748",NA,NA,"(G.Don) H.S.Irwin & Barneby",NA,"DF","BRASILIA","Margem esquerda do Rio Belchior.","-48.217777",NA,"CEN00048748","950","950",NA,NA,NA,"-48.217777","-1589889.0",NA,NA,NA,NA,NA,NA,"2",NA,NA
"1464","2020-09-02 16:26:33-03","Cenargen","CEN","105122","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Gustavo Paiva Evangelista Rocha","407","2015","08","31",NA,"Brasil","Exsicatas",NA,NA,"CEN00105122",NA,NA,"(G.Don) H.S.Irwin & Barneby","G. P. E. Rocha","GO","ALTO PARAISO DE GOIAS","Chapada dos Veadeiros, margem da GO - 239.","-47.740277","-14.142777","CEN00105122","1147","1147",NA,NA,"2015","-47.740277","-14.142777","08",NA,NA,NA,NA,NA,"2",NA,NA
"1465","2020-09-02 16:26:33-03","Cenargen","CEN","105155","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Gustavo Paiva Evangelista Rocha","440","2015","09","06",NA,"Brasil","Unicata",NA,NA,"CEN00105155",NA,NA,"(G.Don) H.S.Irwin & Barneby","G. P. E. Rocha","MG","UNAI","Fazenda Cachoeirinha.","-46.511666","-16.211666","CEN00105155","940","940",NA,NA,"2015","-46.511666","-16.211666","09",NA,NA,NA,NA,NA,"1",NA,NA
"1466","2020-09-02 16:26:33-03","Cenargen","CEN","109316","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Lutero Lerner - IFN","2859","2018","07","24",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Fruto maduro, com a dimensão de 10,0 cm , com forma de vagem , de consistência seca.","CEN00109316",NA,NA,"(G.Don) H.S.Irwin & Barneby","H. C. Lima","GO","BELA VISTA DE GOIAS","Conglomerado: GO-608. Subunidade 03, subparcela 01, indivíduo 07RN.","-48.78","-17.1","CEN00109316",NA,NA,NA,NA,"2018","-48.78","-17.1","11",NA,NA,NA,NA,NA,"2",NA,NA
"1467","2020-09-02 16:26:33-03","Cenargen","CEN","13334","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Aldicir Osni Scariot","460","1989","04","07",NA,"Brasil","Exsicatas",NA,"Doação do Projeto Biogeografia do Bioma Cerrado. Convênio SEPLAN / FUB / IBGE / EMBRAPA / FZDF.","CEN00013334",NA,NA,"(G.Don) H.S.Irwin & Barneby","E. Forero","BA","FORMOSA DO RIO PRETO","Cerrado próximo ao Rio Riachão.","-45.466666","-11.121388","CEN00013334","530","530",NA,NA,"1992","-45.466666","-11.121388","04",NA,NA,NA,NA,NA,"1",NA,NA
"1468","2020-09-02 16:26:33-03","Cenargen","CEN","24453","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Ladislau Araújo Skorupa","544","1988","04","17",NA,"Brasil","Exsicatas",NA,NA,"CEN00024453",NA,NA,"(G.Don) H.S.Irwin & Barneby","B. M. T. Walter","TO","DIANOPOLIS","A 2 km de Dianópolis, trecho Dianópolis - Conceição do TO. Rua do reservatório nº 347. Sr. Bernardino Guedes.","-46.816666","-11.628333","CEN00024453","440","440",NA,NA,"1999","-46.816666","-11.628333","08",NA,NA,NA,NA,NA,"3",NA,NA
"1469","2020-09-02 16:26:33-03","Cenargen","CEN","25826","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","rugosa","Senna rugosa","Alba Evangelista Ramos","525","1993","05","14",NA,"Brasil","Exsicatas",NA,"Pétalas amarelas. Fruto jovem. Doação do Herbario Ezechias Paulo Heringer - HEPH. Fundação Zoobotân. do Distrito Federal. Flora do Brasil.","CEN00025826",NA,NA,"(G.Don) H.S.Irwin & Barneby","B. M. T. Walter","DF","BRASILIA","Jardim Botânico. 20 km de Brasília. Altitude: 1025/1150 m. Borda das estradas da área de visitação.","-47.85","-15.866666","CEN00025826 CEN00025826_1",NA,NA,NA,NA,"2001","-47.85","-15.866666","11",NA,NA,NA,NA,NA,"1",NA,NA
