"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1074","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212488F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. Cuatrecasas","South America","Colombia",NA,NA,NA,"V0212488F","10704","1940","11","20",NA,"Putumayo",NA,"Spermatophyta",NA,NA,NA,NA,"-76","3","V0212488F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1075","2019-09-05 14:19:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","M. Lagasca y Segura","South America","French Guiana",NA,NA,NA,NA,"125","1807",NA,NA,"Type [status unknown]",NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1076","2019-09-05 14:19:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","F. R. Leprieur","South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1077","2019-06-11 12:38:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","B. Hoffman","South America","Guyana",NA,NA,NA,NA,"3831","1993","2","14",NA,"Upper Takutu-Upper Essequibo","Rupununi","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3831",NA,NA
"1078","2019-06-11 13:02:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. Murça Pires","South America","Brazil",NA,NA,NA,NA,"16879","1979","3","6",NA,"Roraima",NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,"-61","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"16879",NA,NA
"1079","2019-03-20 14:04:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","I. Huamantupa et al.","South America","Peru",NA,NA,NA,NA,NA,"2009","10","15",NA,"Loreto","Campsite #1 (Curupa) on Rapid Biological and Social Inventory #22.","Spermatophyta",NA,NA,NA,"Maynas Province, Santa Clotilde District","-73.01866667","-2.88502778",NA,"125","160",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1080","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212487F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. S. de la Cruz","South America","British Guiana [Guyana]",NA,NA,NA,"V0212487F","1651","1922","7","15",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-59","5","V0212487F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1081","2019-07-09 13:25:11-03","F","FMNH-SEEDPLANTS","V0212542F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. A. Steyermark","South America","Venezuela",NA,NA,NA,"V0212542F","93074","1964","2","7",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212542F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1082","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212506F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Rod. Vasquez","South America","Peru",NA,NA,NA,"V0212506F","22078","1997","1","21",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212506F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1083","2019-09-16 16:59:15-03","F","FMNH-SEEDPLANTS","V0193945F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Sidney McDaniel & M. Rimachi Y.","South America","Peru",NA,NA,NA,"V0193945F","17894","1973","8","20",NA,"Loreto",NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,"-75","-4","V0193945F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"17894",NA,NA
"1084","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212489F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","M. J. Jansen-Jacobs et al.","South America","Guyana",NA,NA,NA,"V0212489F","969","1987","11","17",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.7017","4.7364","V0212489F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1085","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212493F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","L. Marcano-Berti","South America","Venezuela",NA,NA,NA,"V0212493F","152","1964","5","17",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212493F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1086","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212494F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","L. Marcano-Berti","South America","Venezuela",NA,NA,NA,"V0212494F","456","1964","11","29",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212494F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1087","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212495F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","G. Picón","South America","Venezuela",NA,NA,NA,"V0212495F","1632","1990","2","26",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212495F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1088","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212496F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","B. G. Stergios D. & D. C. Taphorn","South America","Venezuela",NA,NA,NA,"V0212496F","4647","1982","11","22",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212496F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1089","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212497F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","S. S. Tillett & C. L. Tillett","South America","British Guiana [Guyana]",NA,NA,NA,"V0212497F","45686","1960","10","14",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-59","5","V0212497F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1090","2019-07-09 13:27:26-03","F","FMNH-SEEDPLANTS","V0212498F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. R. Hostmann","South America","Suriname",NA,NA,NA,"V0212498F","409","1842","3",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-55.625","4.1006","V0212498F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1091","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212499F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. G. Wessels Boer","South America","Suriname",NA,NA,NA,"V0212499F","1271","1963","4","13",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-55.625","4.1006","V0212499F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1092","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212500F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri",NA,"South America","British Guiana [Guyana]",NA,NA,NA,"V0212500F","1060","1931",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-59","5","V0212500F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1093","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212501F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","A. C. Persaud","South America","British Guiana [Guyana]",NA,NA,NA,"V0212501F","51","1924","7",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-59","5","V0212501F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1094","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212502F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. S. de la Cruz","South America","British Guiana [Guyana]",NA,NA,NA,"V0212502F","4391","1923","10","23",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-59","5","V0212502F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1095","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212503F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","L. Marcano-Berti","South America","Venezuela",NA,NA,NA,"V0212503F","456","1964","11","29",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212503F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1096","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212504F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","G. A. Aymard C. & B. G. Stergios D.","South America","Venezuela",NA,NA,NA,"V0212504F","3215","1984","11","18",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212504F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1097","2019-07-09 13:27:26-03","F","FMNH-SEEDPLANTS","V0212505F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. R. Hostmann","South America","Suriname",NA,NA,NA,"V0212505F","409",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-55.625","4.1006","V0212505F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1098","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212507F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. M. Idrobo & R. E. Schultes","South America","Colombia",NA,NA,NA,"V0212507F","884","1950","12","30",NA,"Meta",NA,"Spermatophyta",NA,NA,NA,NA,"-73","3.5","V0212507F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1099","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212509F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","B. G. Stergios D. et al.","South America","Venezuela",NA,NA,NA,"V0212509F","6161","1983","7","19",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212509F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1100","2019-07-09 13:27:26-03","F","FMNH-SEEDPLANTS","V0212510F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. R. Hostmann","South America","Suriname",NA,NA,NA,"V0212510F",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-55.625","4.1006","V0212510F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1101","2019-07-30 12:33:29-03","F","FMNH-SEEDPLANTS","V0212511F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","A. Glaziou","South America","Brazil",NA,NA,NA,"V0212511F","1464","1867","8","19",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212511F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1102","2019-09-18 14:03:05-03","F","FMNH-SEEDPLANTS","V0212512F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","B. A. Krukoff","South America","Brazil",NA,NA,NA,"V0212512F","9094","1936","9","11",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212512F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1103","2019-09-10 11:51:32-03","F","FMNH-SEEDPLANTS","V0212514F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","D. C. Daly et al.","South America","Brazil",NA,NA,NA,"V0212514F","D508","1980","10","5",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212514F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1104","2019-07-30 12:32:48-03","F","FMNH-SEEDPLANTS","V0212515F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. Nadeaud","South America","Brazil",NA,NA,NA,"V0212515F",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212515F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1105","2019-07-30 12:37:42-03","F","FMNH-SEEDPLANTS","V0212516F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","A. Glaziou","South America","Brazil",NA,NA,NA,"V0212516F","8925","1890","5",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212516F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1106","2019-09-10 11:36:23-03","F","FMNH-SEEDPLANTS","V0212517F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","B. A. Krukoff","South America","Brazil",NA,NA,NA,"V0212517F","1335","1931","11",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212517F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1107","2019-09-10 11:48:27-03","F","FMNH-SEEDPLANTS","V0212519F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","E. H. Snethlage","South America","Brazil",NA,NA,NA,"V0212519F","340","1923",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212519F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1108","2019-09-17 11:57:14-03","F","FMNH-SEEDPLANTS","V0212520F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","G. Bondar","South America","Brazil",NA,NA,NA,"V0212520F",NA,"1910",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212520F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1109","2019-09-10 11:46:42-03","F","FMNH-SEEDPLANTS","V0212521F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","B. A. Krukoff","South America","Brazil",NA,NA,NA,"V0212521F","6154","1934",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212521F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1110","2019-09-10 11:47:31-03","F","FMNH-SEEDPLANTS","V0212522F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","B. A. Krukoff","South America","Brazil",NA,NA,NA,"V0212522F","6154","1934","9","14",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212522F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1111","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212523F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. Schunke V.","South America","Peru",NA,NA,NA,"V0212523F","9552","1977","5","30",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212523F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1112","2019-07-09 13:27:31-03","F","FMNH-SEEDPLANTS","V0212524F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. Schunke V.","South America","Peru",NA,NA,NA,"V0212524F","4901","1971","5","16",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212524F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1113","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212525F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","D. R. Simpson","South America","Peru",NA,NA,NA,"V0212525F","754","1968","2","25",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212525F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1114","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212526F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Josephine Jones","South America","Peru",NA,NA,NA,"V0212526F","9483","1979","11","29",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212526F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1115","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212529F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","A. H. Gentry & J. Revilla","South America","Peru",NA,NA,NA,"V0212529F","20360","1977","11","7",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212529F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1116","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212530F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. D. MacRae & J. Ruíz","South America","Peru",NA,NA,NA,"V0212530F","90","1981","4","27",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212530F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1117","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212531F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","F. Ayala","South America","Peru",NA,NA,NA,"V0212531F","4290","1983","8","26",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212531F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1118","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212532F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","A. H. Gentry & J. Revilla","South America","Peru",NA,NA,NA,"V0212532F","16525","1976","7","8",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212532F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1119","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212535F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","T. Plowman","South America","Venezuela",NA,NA,NA,"V0212535F","13727","1984","4","25",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212535F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1120","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212536F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. J. Wurdack","South America","Peru",NA,NA,NA,"V0212536F","2144","1962","10","4",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212536F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1121","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212537F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. Schunke V.","South America","Peru",NA,NA,NA,"V0212537F","17091970",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212537F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1122","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212538F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","M. Rimachi Y.","South America","Peru",NA,NA,NA,"V0212538F","2340","1976","6","1",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212538F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1123","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212539F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. A. Steyermark","South America","Venezuela",NA,NA,NA,"V0212539F","86490","1960","7","18",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212539F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1124","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212540F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","F. J. Breteler","South America","Venezuela",NA,NA,NA,"V0212540F","3796","1964","4","13",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212540F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1125","2019-07-09 13:25:10-03","F","FMNH-SEEDPLANTS","V0212541F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","F. J. Breteler","South America","Venezuela",NA,NA,NA,"V0212541F","3796","1964","4","13",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212541F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1126","2019-07-09 13:25:11-03","F","FMNH-SEEDPLANTS","V0212543F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. A. Steyermark","South America","Venezuela",NA,NA,NA,"V0212543F","60799","1944","11","29",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212543F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1127","2019-07-09 13:25:11-03","F","FMNH-SEEDPLANTS","V0212544F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","E. L. Little, Jr.","South America","Venezuela",NA,NA,NA,"V0212544F","17658","1960","7","8",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212544F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1128","2019-07-09 13:25:11-03","F","FMNH-SEEDPLANTS","V0212545F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","L. Marcano-Berti","South America","Venezuela",NA,NA,NA,"V0212545F","663","1965","5","29",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212545F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1129","2019-07-09 13:22:31-03","F","FMNH-SEEDPLANTS","V0212546F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. Buza","South America","Venezuela",NA,NA,NA,"V0212546F","7517","1959","4","10",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0212546F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1130","2019-07-09 13:29:58-03","F","FMNH-SEEDPLANTS","V0512964F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","H. Beltrán S.","South America","Peru",NA,NA,NA,"V0512964F","644","1993","6","16",NA,"Loreto",NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1131","2019-07-09 13:30:12-03","F","FMNH-SEEDPLANTS","V0513736F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. C. Solomon","South America","Peru",NA,NA,NA,"V0513736F","3529","1977","7","13",NA,"Loreto",NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3529",NA,NA
