"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","individualCount","coordinatePrecision","geoFlag","infraspecificEpithet","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"238","2021-02-11 17:18:25-03","UFPR","UPCB","36437","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema var. variegata","Gaud.","Kaehler, M.","1999","01",NA,"Petean, M.P.","13","1998","12","05","Brasil","Paraná","Morretes","Parque Estadual do Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,"Epífita,flor creme com mancha vinho,bráctea vinho,folha jovem com estrias brancas e ápice vinho,bainha foliar esbranquiçada. Infls. com muita mucilagem. Frequente fl. omb. densa alto-montana, 1100m.",NA,NA,NA,NA,NA,NA,NA,"30514","auto","var. variegata",NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-02-11 17:18:25-03","UFPR","UPCB","36438","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema var. variegata","Gaud.","Kaehler, M.","1999","01",NA,"Petean, M.P.","12","1998","12","05","Brasil","Paraná","Morretes","Parque Estadual do Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,"Epífita, flor creme e bráctea amarelada com bordo vinoso, folha jovem com listras brancas, ápice vinho e bainha castanha. Em floresta ombrófila densa alto-montana, 1100m, frequente, local sombreado.",NA,NA,NA,NA,NA,NA,NA,"30514","auto","var. variegata",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-02-11 17:18:25-03","UFPR","UPCB","35996","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema var. variegata","Gaud.","Tardivo, R.C.","1998","12",NA,"Santos, E.P.","685","1998","12","04","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"Terrestre, folhas com a face abaxial vinácea, inflorescência vermelha e flores amarelas. Borda de floresta ombrófila densa alto-montana, 1200 m de altitude.",NA,NA,NA,NA,NA,NA,NA,"41937","auto","var. variegata",NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-11 17:18:25-03","UFPR","UPCB","36013","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema var. variegata","Gaud.","Tardivo, R.C.","1998","12","10","Santos, E.P.","702","1998","12","10","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"Erva terrestre ± 1 m, folhas vinosas na face adaxial, brácteas do escapo vermelhas, corola amarela. Campo rupestre, 1280 m de altitude.",NA,NA,NA,NA,NA,NA,NA,"41937","auto","var. variegata",NA,NA,NA,NA,NA,NA,NA,NA
"242","2018-06-22 05:25:00-03","MO","MOBOT","2454625","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Pe. Raulino Reitz","Reitz 2075","1948","1","29","Brazil","Santa Catarina",NA,"Morro do Bau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","2806121","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Luther",NA,NA,NA,"M. Kessler|et al.","Kessler 10196","1997","6","15","Bolivia","La Paz","Bautista Saavedra",NA,"-68.48333","-15.03333",NA,NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"244","2015-08-22 05:41:00-03","MO","MOBOT","1908128","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","J. Steyermark",NA,NA,NA,"Ronald L. Liesner|Ángel C. González|R.C. Wingfield","Liesner 8409","1979","6","29","Venezuela","Falcón",NA,"Disputed area between Estado Falcón and Estado Lara. Cerro Socopo. Secondary area and remnant cloud forest patches.","-70.61666","10.46666",NA,NA,NA,NA,NA,"1400.00000000","1560.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"154",NA,NA
"245","2010-04-23 21:34:00-03","MO","MOBOT","2191896","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Belgrano, M. J.",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1550","1996","10","17","Argentina","Misiones","San Pedro","Parque Prov. Cruce Caballero","-53.98333","-26.51666",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"246","2018-05-17 05:28:00-03","MO","MOBOT","2248683","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Belgrano, M. J.",NA,NA,NA,"María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2655","2000","11","13","Argentina","Misiones","San Pedro","Parque Provincial Piñalito, pequeño bañado de altura adyacente a la divisa del parque","-53.83333","-26.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"247","2009-07-27 09:22:00-03","MO","MOBOT","2427903","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Belgrano, M. J.",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6861","1999","2","24","Argentina","Misiones","Guaraní","Predio Guaraní","-54.16666","-26.98333",NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"248","2012-01-03 06:25:00-02","MO","MOBOT","2454371","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Bernadino S. Bertoni","Bertoni s.n.10","1944","12","1","Argentina","Misiones","General Manuel Belgrano","San Antonio","-53.75","-26.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"249","2013-12-29 16:15:00-02","MO","MOBOT","2454388","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Alberto Castellanos","Castellanos s.n.2","1952","1","30","Argentina","Misiones","San Pedro","Piñalito","-53.86666","-26.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"250","2011-02-22 09:17:00-03","MO","MOBOT","3021871","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"David Barry","Barry, Jr. 85","1945","4",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"251","2013-10-05 06:35:00-03","MO","MOBOT","3022014","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 120824","1979","12","1","Venezuela","Sucre",NA,"Peninsula de Paria; Las Melenas.",NA,NA,NA,NA,NA,NA,NA,"730.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"252","2008-05-27 22:02:00-03","MO","MOBOT","3022045","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"* MAKOY","MAKOY s.n.","1879","9",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"253","2008-05-27 22:02:00-03","MO","MOBOT","3022151","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","L.B. Smith",NA,NA,NA,"Per Dusén","Dusén 17453","1915",NA,NA,"Brazil","Paraná",NA,"Curityba, in silvula, cult., c. fl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"254","2011-02-18 15:24:00-02","MO","MOBOT","3022299","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"C. Gaudichaud-Beaupré","Gaudichaud-Beaupré s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","602587","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Julian A. Steyermark","Steyermark 87810",NA,NA,NA,"Venezuela","Delta Amacuro",NA,"La Margarita to Pto. Miranda, Rio Acure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","602596","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Bassett Maguire","Maguire 32691",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","602604","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"John J. Wurdack|L.S. Adderley","Wurdack 43568",NA,NA,NA,"Venezuela","Amazonas",NA,"below Raudal Gallineta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"258","2012-02-29 14:21:00-03","MO","MOBOT","2454644","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Smith, L. B.",NA,NA,NA,"A. Sehnem","Sehnem 3629","1948","11","3","Brazil","Rio Grande do Sul",NA,"San Salvador","-50.83333","-0.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"259","2018-06-22 05:25:00-03","MO","MOBOT","2454660","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema flava","Reitz",NA,NA,NA,NA,"Pe. Raulino Reitz","Reitz 4665",NA,NA,NA,"Brazil","Santa Catarina",NA,"Morro do Bau, Ilhota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flava","South America",NA,NA,NA,NA,NA,NA,NA
"260","2018-06-22 05:25:00-03","MO","MOBOT","2454677","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema variegata","(Guillon) Reitz",NA,NA,NA,NA,"Pe. Raulino Reitz","Reitz 5765",NA,NA,NA,"Brazil","Paraná",NA,"Curitiba. Curitiba a Paranaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"variegata","South America",NA,NA,NA,NA,NA,NA,NA
"261","2020-06-15 15:29:42-03","UNESP-RC","HRCB","55395","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Lombardi","8404","2011","06","12","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-42.983333",NA,"42º59'W","22º25S","Erva epífita, brácteas verde-avermelhadas, pétalas amarelas.",NA,NA,"1190","1190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-06-15 15:29:42-03","UNESP-RC","HRCB","55075","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Mania, L.F.","2011","04",NA,"Lombardi","8121","2011","04","14","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-42.983333",NA,"42º59'W","22º25S","Epífita, folhas verdes, brácteas avermelhadas, pétalas amarelas.",NA,NA,"1190","1190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-05-14 15:49:55-03","FUVATES","HVAT","2092","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","E. Musskopf; C. Batista","2007","03","28","C. Batista","s.n.","2006","12","28","Brasil","Rio Grande do Sul","Arvorezinha","Parque das Bromélias.","-52.175278","-28.872222","-52º10'31''W","-28º52'20''S",NA,"HVAT00002092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-05-14 15:49:55-03","FUVATES","HVAT","451","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","E. Musskopf","2000","11","22","E. Musskopf","s.n.","2000","10","21","Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,"HVAT00000451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-05-14 15:49:55-03","FUVATES","HVAT","4181","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","E. Freitas","2005","05","17","E. Freitas","s.n.","2004","12","01","Brasil","Rio Grande do Sul","São Francisco de Paula","Pró Mata.","-50.583611","-29.448056","-50º35'1''W","-29º26'53''S","encontrada caída no chão em trilha no pró mata.","HVAT00004181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-05-14 15:49:55-03","FUVATES","HVAT","501","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","E. Musskopf","2000","11","22","E. Musskopf","s.n.","2000","11","11","Brasil","Rio Grande do Sul","Ilópolis",NA,"-52.124167","-28.926667","-52º7'27''W","-28º55'36''S",NA,"HVAT00000501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-06-25 16:06:11-03","FUVATES","HVAT","862","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","E. Musskopf","2001","11","24","T. Klein","s.n.","2001","11","24","Brasil","Rio Grande do Sul","Vespasiano Correa",NA,"-51.859167","-29.0675","-51º51'33''W","-29º4'3''S",NA,"HVAT00000862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-05-14 15:49:55-03","FUVATES","HVAT","605","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","E. Musskopf","2001","03","06","E. Musskopf","s.n.","2001","02","23","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,"HVAT00000605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-05-14 15:49:55-03","FUVATES","HVAT","272","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","E. Freitas; E. Marder","2000","01","13","C. Cassel; A. Jaer","s.n.","2000","01","10","Brasil","Rio Grande do Sul","Ilópolis","Cascata da Baleia.","-52.124167","-28.926667","-52º7'27''W","-28º55'36''S","epífita","HVAT00000272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2014-11-06 16:16:45-02","UFPB","EAN","6676","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","gand. var. platynema.","M. G. Marturelly","1998","08",NA,NA,NA,"1989","07","12","Brasil","Ceará","guaramiranga",NA,"-38.9331","-4.26333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-09-12 05:00:02-03","US","US","2251803","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"L. Smith & R. Klein","11719","1957","2","23","Brazil","Santa Catarina","Major Gercino","South of Sãoiguel d´Oeste","-48.9514007568359","-27.4181003570557",NA,NA,NA,"US01914064","US01914064_01","600","700",NA,"Bromeliales","1","26953","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"272","2020-09-12 05:00:02-03","US","US","2565448","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"G. Hatschbach","15258",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,"US01914056","US01914056_01",NA,NA,NA,"Bromeliales","1","55154","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"273","2020-09-12 05:00:02-03","US","US","2686803","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"D. Andrada-Lima","7",NA,NA,NA,"Brazil","Pernambuco","Taquaritinga do Norte",NA,"-36.0442008972168","-7.90305995941162",NA,NA,NA,"US01914045","US01914045_01",NA,NA,NA,"Bromeliales","1","25558","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"274","2020-09-12 05:00:02-03","US","US","2519280","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"R. Belém","1841","1965","10","6","Brazil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,"US01914044","US01914044_01",NA,NA,NA,"Bromeliales","1","47076","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"275","2020-09-12 05:00:02-03","US","US","1619926","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"P. K. Dusén","14381","1914","1","15","Brazil","Paraná",NA,"Serra doar, Ipiranga",NA,NA,NA,NA,NA,"US01914053","US01914053_01",NA,NA,NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"276","2020-09-12 05:00:02-03","US","US","2854503","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"S. A. Mori, R. M. King, A. M. Carvalho & A. Euponino","12087","1979","7","5","Brazil","Bahia","Santa Cruz de Cabrália","Antiga rodovia que liga a Estação Ecológica do Pau-Brasil à Santa Cruz de Cabrália, 5-7 km ao NE da Estação. Ca. 12 km ao NW de Porto Seguro","-39.13","-16.38",NA,NA,NA,"US01914047","US01914047_01","80","100",NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"277","2020-09-12 05:00:02-03","US","US","1341577","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"H. Mosen","3250",NA,NA,NA,"Brazil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,"US01914050","US01914050_01",NA,NA,NA,"Bromeliales","1","26836","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"278","2020-09-12 05:00:02-03","US","US","1341576","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"C. H. W. Mosén","3250","1905","2","17","Brazil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,"US01914051","US01914051_01",NA,NA,NA,"Bromeliales","1","26836","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"279","2020-09-12 05:00:02-03","US","US","2579488","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"G. Hatschbach","17668","1967","10","30","Brazil","Paraná","Piraquara","Novo Tirol","-49.0633010864258","-25.4416999816895",NA,NA,NA,"US01914061","US01914061_01",NA,NA,NA,"Bromeliales","1","12577","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"280","2020-09-12 05:00:02-03","US","US","1234422","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"P. K. Dusén","9006","1909","12","15","Brazil","Paraná",NA,"Ypiranga, ad flumen",NA,NA,NA,NA,NA,"US01914052","US01914052_01",NA,NA,NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"281","2020-09-12 05:00:02-03","US","US","2282080","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema platynema",NA,"Smith, L. B., (US), NMNH",NA,NA,NA,"J. J. Wurdack & L. S. Adderley","43568","1959","7","21","Venezuela","Amazonas",NA,"Río Siapa, just below Raudal Gallineta (about 110 river km from mouth)",NA,NA,NA,NA,NA,"US00880036",NA,"900",NA,NA,"Bromeliales","1",NA,NA,"platynema","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"282","2020-09-12 05:00:02-03","US","US","2982384","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"G. Martinelli, T. R. Soderstrom & A. Burman","9608","1983","10","6","Brazil","Rio de Janeiro","Petrópolis","Floresta sob Preservação Permanente-IBDF, Rocio,ata do facão; 8 Km da BR 040","-43.1786003112793","-22.5049991607666",NA,NA,NA,"US01914049","US01914049_01","1050","1150",NA,"Bromeliales","1","36524","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"283","2020-09-12 05:00:02-03","US","US","2982385","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"-. Martinelli & T. R. Soderstrom","9608",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01914048","US01914048_01",NA,NA,NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"284","2020-09-12 05:00:02-03","US","US","2631583","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"J. C. Lindeman & J. H. Haas","4685","1967","1","12","Brazil","Paraná",NA,"Serra doar; Upper Rio do Corvo, S. of old road to Morrotes, ca. 25km E of Curitiba.",NA,NA,NA,NA,NA,"US01914058","US01914058_01","900","1100",NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"285","2020-09-12 05:00:02-03","US","US","2423898","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Smith, L. B., (US), NMNH",NA,NA,NA,"J. A. Steyermark","87810","1960","11","26","Venezuela","Delta Amacuro",NA,"Río Acure, between La Margarita and Puerto Miranda",NA,NA,NA,NA,NA,"US00880037",NA,"80","100",NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"286","2020-09-12 05:00:02-03","US","US","2565447","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"G. Hatschbach","15258","1966","11","23","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizario. Sobre blocos de granito abeira rio","-49.0553016662598","-25.3055992126465",NA,NA,NA,"US01914057","US01914057_01",NA,NA,NA,"Bromeliales","1","55154","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"287","2020-09-12 05:00:02-03","US","US","3074347","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"R. Wasum & Students","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,"US01914063","US01914063_01",NA,NA,NA,"Bromeliales","1","30776","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"288","2020-09-12 05:00:02-03","US","US","2565466","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"G. Hatschbach & H. Haas","15697","1967","1","12","Brazil","Paraná","Quatro Barras","Encostaorro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,"US01914059","US01914059_01","1000",NA,NA,"Bromeliales","1","17116","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
