"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"207","2017-11-24 14:11:39-02","UFLA","ESAL","16559","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Rodrigues, LA; et al.","380",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,"árvore; 8m; ;; floresta",NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2017-11-24 14:11:39-02","UFLA","ESAL","17155","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Oliveira Filho, A T","Carvalho, WAC","103",NA,NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458","1","1",NA,"árvore; 6,0 m; ;; floresta",NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2017-11-24 14:11:39-02","UFLA","ESAL","13121","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Almeida, RJ","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Analândia","Parque Rauvitscher, Faz. Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2017-11-24 14:11:39-02","UFLA","ESAL","25094","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Augusto Gabriel","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Marília","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,NA,NA,"; ; ;; floresta",NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-12-19 11:19:45-03","UFG","UFG","45810","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Estevan, D.A.","Estevan, D.A.; et al.","45819","2009","06","09",NA,"Brasil","Paraná","Assaí",NA,"-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,"UFG0045810",NA,NA,"20909","auto","2009","01",NA,NA,"01",NA,NA,NA,NA,NA,NA
"212","2019-06-10 10:11:12-03","FZB-BH","BHZB","7135","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgreni","Mollinedia widgreni",NA,NA,"Rezende, S.G et al.","2342","2008","04","04",NA,"Brasil","MG","Ouro Preto","Áreas da Novellis, Região da Barragem de Marzagão","-43.547222","-20.3975","1200","1200",NA,"Doação Sete Soluções Consultoria em Novembro de 2008. BHCB 122160. Outros coletores: Mendes, M.S. Pena, F.S.R. Neves, G.S. Lat: 20º 23' 51 S; Long: 43º 32' 50; Alt: 1200 m.",NA,NA,NA,NA,NA,NA,NA,"43W 32' 50","20S 23' 51",NA,NA,NA,NA,NA,NA,NA
"213","2019-06-10 10:11:12-03","FZB-BH","BHZB","4402","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,"Mendes, M.S. et al.","830","2005","08","23",NA,"Brasil","MG","Congonhas","Entre Congonhas e Ouro Preto","-43.863611","-20.443611","1100","1100",NA,"Coord. UTM 7.739016N e 618.535E, altitude média de 1100m. Outros coletores: M.S. Werneck & S.G. Rezende.",NA,NA,NA,NA,NA,NA,NA,"43W 51' 49","20S 26' 37",NA,NA,NA,NA,NA,NA,NA
"214","2019-06-10 10:11:12-03","FZB-BH","BHZB","8276","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,"Rezende, S.G et al.","4164","2010","04","05",NA,"Brasil","MG","Rio Acima","Rio do peixe, Bacia do córrego Mostarda","-43.865","-20.114167","950","950",NA,"Doação Sete Soluções. BHCB 146330. , frequênte. Coord: 20° 6' 51 S; 43° 51' 54W. Alt: 950 a 990 m. Outros coletores: Mendes, M.S.; Neves, G.S.",NA,NA,NA,NA,NA,NA,NA,"43W 51' 54","20S 6' 51",NA,NA,NA,NA,NA,NA,NA
"215","2019-06-10 10:11:12-03","FZB-BH","BHZB","6067","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,"Echternacht, L.A.","Echternacht, L.A. et al.","509","2004","06","18",NA,"Brasil","MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,NA,"Doação BHCB 96019. Sub-bosque de floresta. Outros coletores: T. Dornas.",NA,NA,NA,"18828","auto","2006","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-09-12 05:00:02-03","US","US","2322847","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"J. G. Kuhlmann","2139","1935","5","21","South America - Neotropics","Brazil","Minas Gerais","Viçosa","ESA","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"US01347639","US01347639_01",NA,"13937","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","3170130","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"B. A. S. Pereira","1362","1989","1","10","South America - Neotropics","Brazil","Goiás","Silvânia","Fazenda do Sr. Isac Monteiro. Mata I","-48.65","-16.6",NA,NA,NA,NA,"US01347636","US01347636_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","1615830","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"Y. Mexia","5224 a","1930","10","27","South America - Neotropics","Brazil","Minas Gerais","Viçosa","Fazenda de Aguada; valley about 5km from entrance","-42.8819007873535","-20.7539005279541","700",NA,NA,NA,"US01347641","US01347641_01",NA,"13937","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","935605","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"A. F. Regnell","III 1098","1905","1","18","South America - Neotropics","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"US01347646","US01347646_01",NA,"25710","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","2322849","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"J. G. Kuhlmann","2141/B","1935","12","12","South America - Neotropics","Brazil","Minas Gerais","Viçosa","ESA","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"US01347637","US01347637_01",NA,"13937","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","935604","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"J. Widgren","s.n.","1845",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Minas Geraes.",NA,NA,NA,NA,NA,NA,"US01117606","US01117606_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Possible type",NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","1618053","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"Y. Mexia","5264/5261","1930","11","6","South America - Neotropics","Brazil","Minas Gerais",NA,"Districto Rio Branco. Road to São Geraldo; Mareco",NA,NA,"750",NA,NA,NA,"US01347642","US01347642_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","1615805","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"Y. Mexia","5261","1930","11","6","South America - Neotropics","Brazil","Minas Gerais",NA,"Districto Rio Branco; Mareco",NA,NA,"750",NA,NA,NA,"US01347643","US01347643_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","209405","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"A. F. Regnell","III 1098","1861","9","20","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US01347645","US01347645_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","1615806","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"Y. Mexia","5116","1930","9","29","South America - Neotropics","Brazil","Minas Gerais","Viçosa","Fazenda de Aguada, 5km beyond first house","-42.8819007873535","-20.7539005279541","700",NA,NA,NA,"US01347644","US01347644_01",NA,"13937","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","2322850","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"J. G. Kuhlmann","2141/B",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01347638","US01347638_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","1544158","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"Y. Mexia","4538","1930","3","31","South America - Neotropics","Brazil","Minas Gerais","Viçosa","Road to São Miguel; near stream Turba","-42.8819007873535","-20.7539005279541","710",NA,NA,NA,"US01347640","US01347640_01",NA,"13937","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"228","2020-09-02 16:33:35-03","Cenargen","CEN","105248","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","B. M. T. Walter","Marcelo Fragomeni Simon","3084","2017","08","23",NA,"Brasil","RO","PORTO VELHO","10 km NW de Abunã, margem esquerda do rio Madeira. Parcela T11P1.","-63.9039001464844","-8.76194000244141","110","110","Exsicatas","Arbusto 2 m. Frutos imaturos. Ocasional. Indivíduo 70303 do monitoramento da flora.","CEN00105248","CEN00105248",NA,"333357","auto","2018","07","-65447222.0","-96419444.0",NA,NA,NA,NA,NA,"7",NA
"229","2020-09-02 16:33:35-03","Cenargen","CEN","92910","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Luís Carlos Bernacci","4014","2005","09","28",NA,"Brasil","SP","CAMPINAS","Fazenda Argentina ll; -22.817903 N; -47.046511 L","-47.060001373291","-22.8999996185303","650","650","Exsicatas","Flores ocráceas com o interior enegrecido. Doação do Herbário IAC 46.362.","CEN00092910","CEN00092910",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"230","2020-09-02 16:33:35-03","Cenargen","CEN","92913","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","L. C. Bernacci","Luís Carlos Bernacci","4785","2009","10","09",NA,"Brasil","SP","MONTE ALEGRE DO SUL","IAC, Estação Experimental;fragmento florestal próximo à colônia de funcionários; -22.6819 N; -46.6808 L (coordenada: Municípios)","-46.6800003051758","-22.6800003051758","750","750","Exsicatas","Flores amarronzada-esverdeada. Doação: Instituto Agronômico de Campinas - Herbário IAC 54.355.","CEN00092913","CEN00092913",NA,"11114","auto","2009","10",NA,NA,NA,NA,NA,NA,NA,"1",NA
"231","2020-04-15 09:23:34-03","UFG","HJ","8701","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.L. Peixoto","Mendonça, R.C.; Fonseca, M.L.; Oliveira, F.C.A.; Cardoso, E.","4705","2002","03","13",NA,"Brasil","Goiás","Corumbá de Goiás","Fazenda Coqueiro","-48.795278","-15.901944","905","905",NA,NA,"HJ00008701",NA,NA,NA,NA,"2014","05","48º47'43''W","15º54'7''S","20",NA,NA,NA,NA,NA,NA
"232","2019-12-09 17:30:20-03","UFPR","EFC","3968","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Lírio","Vicentini, A.; Vilhena, A.","202","1993","02","12",NA,"Brasil","Paraná","Cornélio Procópio",NA,"-50.6467018127441","-23.1811008453369",NA,NA,NA,"Material com fruto. __COMMOM_NAME__: Fumo-bravo","EFC003968",NA,NA,"23842","auto","2016","03",NA,NA,"01",NA,NA,NA,NA,NA,NA
"233","2021-03-15 18:28:53-03","USP","SPF","179742","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Lírio, EJ","Freire, GQ","198","2007","01","31",NA,"Brasil","Minas Gerais","Matozinhos","Fazenda Castelo da Jagoara.","-43.986917","-19.476944","644","644",NA,"Ecótono cerradão.","SPF00179742",NA,NA,NA,NA,"2016","12","-43.986917","-19.476944",NA,NA,NA,NA,NA,NA,NA
"234","2019-11-13 11:26:23-03","USP","SPF","98595","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Rodrigues, RR","Souza, VC","5743","1994","04","15",NA,"Brasil","São Paulo","Pindorama","Estação Experimental do IAC","-48.924444","-21.223611",NA,NA,NA,NA,"SPF00098595",NA,NA,NA,NA,"1994","05","-48.924444","-21.223611",NA,NA,NA,NA,NA,NA,NA
"235","2019-11-13 11:26:23-03","USP","SPF","161638","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Assis, LCS","Valente, ASM","32","2001","10","21",NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"SPF00161638",NA,NA,"7934","auto","2004","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-13 11:26:23-03","USP","SPF","112260","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Tameirão Neto, E","Tameirão Neto, E","755","1991","10","15",NA,"Brasil","Minas Gerais","Bom Sucesso","Fazenda Porto Velho.","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"SPF00112260",NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-13 11:26:23-03","USP","SPF","179741","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Lírio, EJ","Melo Jr, JCF","636","2007","03","08",NA,"Brasil","Minas Gerais","Matozinhos",NA,"-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,"SPF00179741",NA,NA,"20503","auto","2016","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:26:23-03","USP","SPF","99562","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Anônimo","Tamashiro, JY","T133","1994","05","25",NA,"Brasil","São Paulo","Agudos","Riacho de Captação de água da Brahma.","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"SPF00099562",NA,NA,"52219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-13 11:26:23-03","USP","SPF","168671","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Nicolau, SA","Nicolau, SA","2041","1999","12","14",NA,"Brasil","São Paulo","Cajuru",NA,"-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"SPF00168671",NA,NA,"21243","auto","2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-13 11:26:23-03","USP","SPF","78459","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Sciamarelli, A","288","1989","09","24",NA,"Brasil","São Paulo","Cajuru","Fazenda Santa Carlota.","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"SPF00078459",NA,NA,"21243","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-13 11:26:23-03","USP","SPF","101383","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Tamashiro, JY","1047","1995","05","09",NA,"Brasil","São Paulo","Itapira","Estrada de terra de Ataliba Nogueira para Eleutério.","-46.8199996948242","-22.4300003051758",NA,NA,NA,NA,"SPF00101383",NA,NA,"19933","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-13 11:26:23-03","USP","SPF","101106","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Bernacci, LC","1244","1995","03","15",NA,"Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"SPF00101106",NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-02 09:07:29-03","UNITINS","HUTO","4844","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Cordeiro, J.; Barboza, E.","Silva, A.R.","506","2007","10","11",NA,"Brasil","Minas Gerais","Boa Esperança","Fazenda Campo Alegre. Estrada Boa Esperança/ Coqueiral, km 9","-45.488972","-21.077972","842","842",NA,"Árvore com frutos imaturos verdes","HUTO004844",NA,NA,NA,NA,"2008",NA,"-45.488972","-21.077972",NA,NA,NA,NA,NA,NA,NA
"244","2019-10-07 09:23:10-03","UEFS","HUEFS","150753","PreservedSpecimen","Plantae","Angiospermae","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Rezende, S.G.","2342","2008","04","04",NA,"Brasil","Minas Gerais","Ouro Preto","Áreas da Novelis; Região da Barragem de Marzagão.","-43.547222","-20.3975","1208","1208",NA,"Floresta Estacional semidecidual Montana, arbóreo.","HUEFS0150753","HUEFS0150753",NA,NA,NA,NA,NA,"43W32'50''","20S23'51''",NA,"Magnolianae",NA,NA,NA,NA,NA
"245","2019-10-07 09:23:10-03","UEFS","HUEFS","75618","PreservedSpecimen","Plantae","Angiospermae","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Vieira, A.O.S.","660","2001","03","08",NA,"Brasil","Paraná","Rancho Alegre","Fazenda Cogonhas.","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"HUEFS0075618","HUEFS0075618",NA,"11419","auto",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"246","2019-09-04 19:05:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","warmingii","Mollinedia warmingii",NA,NA,"J. E. B. Warming",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA
"247","2019-09-04 19:05:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,"A. F. Regnell",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA
"248","2017-09-29 16:57:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,"RRC ID Flag","A. F. Regnell",NA,NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"249","2019-09-04 18:25:04-03","F","FMNH-SEEDPLANTS","V0064248F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,"A. F. Regnell","1098","1848",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0064248F","V0064248F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA
"250","2015-03-07 09:04:40-03","F","FMNH-SEEDPLANTS","V0157834F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0157834F","V0157834F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"251","2015-03-07 09:04:40-03","F","FMNH-SEEDPLANTS","V0157835F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0157835F","V0157835F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"252","2015-03-07 09:04:40-03","F","FMNH-SEEDPLANTS","V0157836F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0157836F","V0157836F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"253","2019-01-25 15:42:57-02","IAC","IAC","19040","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Elton John De Lírio","H.M. Souza","s/nº",NA,NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,NA,NA,"Anteriormente determinada por J. Mattos, em outubro de 1964.",NA,NA,NA,NA,NA,"2016","11","-47.0608","-22.9056","29",NA,NA,NA,NA,NA,NA
"254","2019-01-25 15:42:57-02","IAC","IAC","21315","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Elton John De Lírio","s/col.","s/nº","1964","09","15",NA,"Brasil","São Paulo","Jaguariúna",NA,"-46.9858","-22.7056",NA,NA,NA,"Anteriormente determinada por J. Mattos, em 1970.",NA,NA,NA,NA,NA,"2016","11","-46.9858","-22.7056","29",NA,NA,NA,NA,NA,NA
"255","2019-01-25 15:42:57-02","IAC","IAC","21940","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Elton John De Lírio","A. Daniel","s/nº","1970","10","13",NA,"Brasil","São Paulo","Jundiaí","Fazenda Exp. do I.A.C.","-46.8842","-23.1864",NA,NA,NA,"Anteriormente identificado por H.F.Leitão Filho.",NA,NA,NA,NA,NA,"2016","11","-46.8842","-23.1864","29",NA,NA,NA,NA,NA,NA
"256","2019-01-25 15:42:57-02","IAC","IAC","22238","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Elton John De Lírio","H.M. Souza","s/nº","1971","10","15",NA,"Brasil","São Paulo","Jundiaí","IAC, Estação Experimental (Ex. DEMA)","-46.927972","-23.111861",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","-46.927972","-23.111861","29",NA,NA,NA,NA,NA,NA
"257","2019-01-25 15:42:57-02","IAC","IAC","22843","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Elton John De Lírio","H.M. Souza","s/nº","1972","01","20",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","-47.042331","-22.801017","29",NA,NA,NA,NA,NA,NA
"258","2019-01-25 15:42:57-02","IAC","IAC","23010","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Elton John De Lírio","H.F. Leitão Filho","s/nº","1971","10","15",NA,"Brasil","São Paulo","Piedade",NA,"-47.4278","-23.7119",NA,NA,NA,"Identificado anteriormente por: H.F.Leitão Filho.",NA,NA,NA,NA,NA,"2016","11","-47.4278","-23.7119","29",NA,NA,NA,NA,NA,NA
"259","2019-01-25 15:42:57-02","IAC","IAC","30109","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","L.C. Bernacci","L.C. Bernacci; P.R.P. Andrade; R. Belinelo & O. Camargo","1244","1995","03","15",NA,"Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental","-46.668492","-22.694886",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","01","-46.668492","-22.694886","16",NA,NA,NA,NA,NA,NA
"260","2019-01-25 15:42:57-02","IAC","IAC","31991","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Elton John De Lírio","R.B. Torres","s/nº","1990","11","07",NA,"Brasil","São Paulo","Itu",NA,"-47.2992","-23.2642",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","-47.2992","-23.2642","29",NA,NA,NA,NA,NA,NA
"261","2019-01-25 15:42:57-02","IAC","IAC","32202","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Elton John De Lírio","R.B. Torres","s/nº","1991","10","30",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho","-47.086761","-22.863721",NA,NA,NA,"Quadra do Café L10 P14",NA,NA,NA,NA,NA,"2016","11","-47.086761","-22.863721","29",NA,NA,NA,NA,NA,NA
