"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber"
"643","2021-01-09 21:48:50-03","UNICENTRO","HUCO","3492","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","A.O.S","O.C Pavão","2001","07","25","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"N° FUEL 32.847&nf;; com fruto cor amarelo; DESC: com fruto cor amarelo","HUCO003492",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"644","2021-01-09 21:48:50-03","UNICENTRO","HUCO","7320","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Lima, F. .F.","Babiuk, A.","2016","01","07","Brasil","Paraná","Rio Bonito do Iguaçu",NA,"-52.5257987976074","-25.4906005859375",NA,NA,NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"s.n.","2016",NA,NA,NA,NA,NA,NA,NA,"26511","auto",NA,NA,NA,NA,NA
"645","2021-01-09 21:48:50-03","UNICENTRO","HUCO","0797","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Stival-Santos, A.","Stival-Santos, A.; Schimitt, J.; Silveira, S.; Schimitt, J.; Silveira, S.","2009","06","02","Brasil","Santa Catarina","Romelândia","Linha Nossa Senhora da Saúde","-53.3143997192383","-26.6760997772217",NA,NA,NA,NA,"Coleta extra IFFSC; Arbóreo; Floresta Estacional Deciual&nf;; HABITAT: Floresta Estacional Deciual&nf;; DESC: Arbóreo","HUCO000797",NA,"724","2009","06","02",NA,NA,NA,NA,NA,"15599","auto",NA,NA,NA,NA,NA
"646","2020-07-15 14:43:41-03","UNESP-RC","HRCB","45083","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","J. Correia de Mello","Rambo","Pivetta","1953","11","09","Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867",NA,NA,"500","500","arvore, flor branca <ll>dwc_commonname:</ll> guatambú, marfim",NA,NA,"872",NA,NA,NA,NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA
"647","2018-10-09 16:32:15-03","UFLA","ESAL","14790","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Eduardo","Kuji Wakabayashi",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da UFLA","-44.999444","-21.245278","-44.999444","-21.245278","9","9","árvore; ; amarela, sem odor;; cerrado",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2018-10-09 16:32:15-03","UFLA","ESAL","15548","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Herculano",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da UFLA","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 8,0; ; escuro",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2018-10-09 16:32:15-03","UFLA","ESAL","19536","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Ary Teixeira de Oliveira-Filho","Machado, ELM",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2017-11-24 14:12:23-02","UFLA","ESAL","21998","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Inconfidentes","Cajuzinho","-46.3278007507324","-22.3169002532959",NA,NA,"1","1","; 15, m; ;",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"13133","auto",NA,NA,NA,NA,NA
"651","2017-11-24 14:12:23-02","UFLA","ESAL","1015","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Augusto Gabriel",NA,NA,NA,"Brasil","São Paulo","Marília","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,NA,"6","6","; ; ;; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA
"652","2017-11-24 14:12:23-02","UFLA","ESAL","9921","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Eduardo Van den Berg","Sartori, RA",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Porto","-46.5200004577637","-22.5900001525879",NA,NA,"9","9","árvore; 15 m; ;; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA
"653","2019-06-10 10:11:37-03","FZB-BH","BHZB","1617","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"Fiala, V.",NA,NA,NA,"Brasil","PR","Pinhão","Fazenda Campo Bonito","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"Doação: V. Fiala Coleta em 10/06/1986 doação em 1992. <ll>dwc_commonname:</ll> Pau marfim",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA
"654","2021-01-26 13:58:22-03","IMA","MAC","5325","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","G.C.P.Pinto","J.Filho; R.P.Orlandi","1985","03","26","Brasil","Bahia","Quijingue","Km 7 da estrada Ruilândia - Quijingue, Estepe.","-39.15","-10.616667","-39.15","-10.616667",NA,NA,"Árvore ca. de 5m de alt., frequência relativa. Flores verdes.; Caatinga","MAC0005325",NA,"212","1985","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2021-01-26 13:58:22-03","IMA","MAC","5376","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","H.P.Bautista","O.A.Salgado; H.P.Bautista","1984","03","20","Brasil","Bahia","Boquira","Fazenda Umburana.","-42.583333","-12.716667","-42.583333","-12.716667",NA,NA,"Árvore ca. de 3m de alt., muito frequênte. Frutas samaroides","MAC0005376",NA,"270","1984","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-03-03 13:56:29-03","UFF","NIT","NITw134","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"NITw00002815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-03-03 13:56:29-03","UFF","NIT","NITw346","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,NA,"2013","06","01","Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Amostras 66.7 (Nascimento et al. 2015) cedida por madeireira no estado do Rio de Janeiro","NITw00002811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2021-03-03 13:56:29-03","UFF","NIT","NITw347","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,NA,"2013","06","01","Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Amostras 5.3 (Nascimento et al. 2015) cedida por madeireira no estado do Rio de Janeiro","NITw00002810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-03-03 13:56:29-03","UFF","NIT","NITw175","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"NITw00002814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-03-03 13:56:29-03","UFF","NIT","NITw108","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Amostra 66.7 (Nascimento et al. 2015) cedida por madereira no estado do Rio de Janeiro","NITw00002813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-03-03 13:56:29-03","UFF","NIT","NITw345","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,NA,"2013","06","01","Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Amostras 66.12 (Nascimento et al. 2015) cedida por madeireira no estado do Rio de Janeiro","NITw00002812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-02-04 10:30:07-03","UFRPE","HST","14227","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","M.C.Dias","E.M.Francisco; et O.C.Pavão","1998","11","06","Brasil","Paraná","Ortigueira","Mata próxima a bica d'água","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Árvore 8m; flores creme","HST014227",NA,"s.n.","1999",NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA
"663","2021-03-25 12:04:04-03","UENF","HUENF","178","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Archanjo, K.M.P.A.","2010","06","01","Brasil","Rio de Janeiro","Campos dos Goytacazes","Usina Sapucaia.","-41.471111","-21.6525","41º28'16''W","21º39'9''S",NA,NA,NA,"CARP00010666",NA,"5881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-02-09 10:13:54-03","UENF","HUENF","10885","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Archanjo, K.M.P.A.","2010","02","10","Brasil","Rio de Janeiro","Natividade","Fazenda Nestoda.","-41.9733009338379","-21.042200088501",NA,NA,NA,NA,"Parcela 13","HUENF00011563",NA,"4027",NA,NA,NA,NA,NA,NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA
"665","2021-02-09 10:13:54-03","UENF","HUENF","2891","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","2007","05","25","Brasil","Rio de Janeiro","São José de Ubá","Fazenda do Zé Maria","-41.9425010681152","-21.3575000762939",NA,NA,NA,NA,"Fértil no pasto","HUENF00002893",NA,"377",NA,NA,NA,NA,NA,NA,NA,NA,"15393","auto",NA,NA,NA,NA,NA
"666","2021-02-25 10:13:21-03","CVRD","CVRD","3262","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","José Rubens Pirani","Souza, V.D.","1991","05","24","BRASIL","ES","Alegre","Árvore no pasto, no asfalto indo de Jerônimo Monteiro para Alegre, 50m do asfalto, lado esquerdo.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Pau marfim","CVRD003262",NA,"100","2006","04","05","Magnoliophyta","Sapindales",NA,"América do Sul",NA,"26101","auto","Magnoliopsida",NA,NA,NA,NA
"667","2021-02-25 10:13:21-03","CVRD","CVRD","6887","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","José Rubens Pirani","Luz, A.A. da","2001","05","24","BRASIL","ES","Baixo Guandu","Município de Baixo Guandu a Alto Laje","-41.0158004760742","-19.5188999176025",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Pau marfim","CVRD006887",NA,"8","2006","04","05","Magnoliophyta","Sapindales",NA,"América do Sul",NA,"34474","auto","Magnoliopsida",NA,NA,NA,NA
"668","2021-02-25 10:13:21-03","CVRD","CVRD","11991","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","José Rubens Pirani","Folli, D.A.","2008","10","05","BRASIL","ES","Cachoeiro de Itapemirim",NA,"-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"Propriedade Calegari <ll>dwc_commonname:</ll> Pau marfim","CVRD011991",NA,"6225","2010","02","13","Magnoliophyta","Sapindales",NA,"América do Sul",NA,"35694","auto","Magnoliopsida",NA,NA,NA,NA
"669","2021-02-25 10:13:21-03","CVRD","CVRD","14878","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Geovane S. Siqueira","Siqueira, G.S.","2014","03","17","BRASIL","MG","Conselheiro Pena",NA,"-41.4721984863281","-19.1721992492676",NA,NA,"220","220","<ll>dwc_commonname:</ll> Pau marfim","CVRD014878","CVRD014878","953","2014","03","17","Magnoliophyta","Sapindales",NA,"América do Sul",NA,"46509","auto","Magnoliopsida",NA,NA,NA,NA
"670","2021-03-01 11:51:55-03","UFPE","UFP","9673","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Hatschbach, G","Hatschbach, G","1969","05","15","Brasil","Paraná","Tura Boa",NA,NA,NA,NA,NA,NA,NA,"Árvore de 30m de altura e tronco de 80cm de diâmetro.","UFP009673",NA,"21509","1969","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2021-03-01 11:51:55-03","UFPE","UFP","38062","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Handro, O","1940","11","20","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore de flores alvas.","UFP038062",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"672","2019-08-02 10:21:49-03","CPATSA","HTSA","651","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","Engl.","Fotius, G.","Fotius, G.","1984","01","18","Brasil","Bahia","Irecê",NA,"-42.416667","-11.559167","-42.416667","-11.559167",NA,NA,"Arb., Fl 2., Alt.: 1,8 m. Folha verde escura acima e verde mais clara abaixo. Casca castanha listrada de branco e com lenticelas ferruginosas. Flor branca.; Solo de crosta em calcáreo Bambui, capoeira na beira de área cultivada.",NA,NA,"3685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-09-12 05:00:02-03","US","US","3369844","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"F. M. Villarouco, E. Menezes, S. S. Lira & E. Rodrigues","1995","3","10","Brazil","Pernambuco","Ibimirim","Estrada Ibimirim-Petrolândia.","-37.690299987793","-8.54055976867676",NA,NA,NA,NA,NA,"US01859174","US01859174_01 US01859174_02","24",NA,NA,NA,NA,"Sapindales",NA,"South America - Neotropics",NA,"45154","auto","Dicotyledonae",NA,NA,"1",NA
"674","2020-09-12 05:00:02-03","US","US","2119590","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"G. J. Schwarz","1949","4","20","Argentina","Misiones",NA,"Gob. Misiones, Dep. Cainguas, Ao.Cuña-Pirú.",NA,NA,NA,NA,NA,NA,NA,"US03309635",NA,"7754",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"675","2020-09-12 05:00:02-03","US","US","2427272","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"R. Reitz & R. M. Klein","1962","1","5","Brazil","Santa Catarina","Canoinhas",NA,"-50.3899993896484","-26.1772003173828",NA,NA,"750",NA,NA,"US01859169","US01859169_01 US01859169_02","11546",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,"50616","auto","Dicotyledonae",NA,NA,"1",NA
"676","2020-09-12 05:00:02-03","US","US","3467755","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"E. M. Zardini & W. Cardozo","1996","6","14","Paraguay","Amambay",NA,"Estancia La Serrana (buffer zone of Parque Nacional Cerro Corá): Cerro Lorito.","-55.9881","-22.6958",NA,NA,NA,NA,NA,"US03309638",NA,"45115",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"677","2020-09-12 05:00:02-03","US","US","1444638","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"T. Rojas","1931","7",NA,"Paraguay",NA,NA,"In Vista Alegre (Yerbales) N.E.",NA,NA,NA,NA,NA,NA,NA,"US03309640",NA,"3867/12351",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"678","2020-09-12 05:00:02-03","US","US","2427278","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"R. Reitz & R. M. Klein","1962","1","27","Brazil","Paraná","Altônia","Xambre","-53.9016990661621","-23.8743991851807",NA,NA,NA,NA,NA,"US01859158","US01859158_01 US01859158_02","12096",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,"39628","auto","Dicotyledonae",NA,NA,"1",NA
"679","2020-09-12 05:00:02-03","US","US","1158386","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,"Paraguayenses, In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,NA,NA,"US03309641",NA,"6104",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"680","2020-09-12 05:00:02-03","US","US","USw19341","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"M. Germer",NA,NA,NA,"Brazil","Santa Catarina",NA,"Corupa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"210",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"681","2020-09-12 05:00:02-03","US","US","USw750","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"Collector unknown",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"682","2020-09-12 05:00:02-03","US","US","USw23216","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"J. Ter Laak",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2646",NA,NA,NA,NA,"Sapindales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"683","2020-09-12 05:00:02-03","US","US","2956448","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"S. Tressens, C. L. Cristóbal & S. Cáceres","1982","3","11","Argentina","Corrientes",NA,"Dep. Alvear. Ruta 40 y Bañado Cuay Chico.",NA,NA,NA,NA,NA,NA,NA,"US03309632","US03309632_01","1994",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"684","2020-09-12 05:00:02-03","US","US","2573312","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"L. B. Smith & R. M. Klein","1964","11","9","Brazil","Santa Catarina","Xaxim","2 km north of Xaxim","-52.52","-26.97",NA,NA,"700","800",NA,"US01859163","US01859163_01 US01859163_02","13082",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"685","2020-09-12 05:00:02-03","US","US","2564013","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"G. Hatschbach","1965","10","12","Brazil","Paraná","Maringá","Orto Florestal","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,"US01859156","US01859156_01 US01859156_02","12943",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,"19250","auto","Dicotyledonae",NA,NA,"1",NA
"686","2020-09-12 05:00:02-03","US","US","2771247","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","1974","2","21","Brazil","Bahia",NA,"10 km NE of Cansanção on the Monte Santo road","-39.43","-10.58",NA,NA,"310",NA,NA,"US01859177","US01859177_01 US01859177_02","16449",NA,NA,NA,NA,"Sapindales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"687","2020-09-12 05:00:02-03","US","US","1364901","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"A. F. Regnell","1865","3",NA,"Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,"US01859180","US01859180_01 US01859180_02","III 397",NA,NA,NA,NA,"Sapindales",NA,"South America - Neotropics",NA,"25710","auto","Dicotyledonae",NA,NA,"1",NA
"688","2020-09-12 05:00:02-03","US","US","3369843","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"M. Rodal & M. F. Sales","1995","3","10","Brazil","Pernambuco","Ibimirim","Estrada Ibimirim-Petrolândia","-37.690299987793","-8.54055976867676",NA,NA,NA,NA,NA,"US01859173","US01859173_01 US01859173_02","473",NA,NA,NA,NA,"Sapindales",NA,"South America - Neotropics",NA,"45154","auto","Dicotyledonae",NA,NA,"1",NA
"689","2020-09-12 05:00:02-03","US","US","1043676","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"F. M. Rodriguez","1910","11","28","Argentina","Misiones",NA,"Pto. Iguazú. Gobernacion de Misiones.",NA,NA,NA,NA,NA,NA,NA,"US03309637",NA,"458",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"690","2020-09-12 05:00:02-03","US","US","2575055","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"R. Reitz","1967","4","7","Brazil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"250",NA,NA,"US01859160","US01859160_01 US01859160_02","7021",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,"18275","auto","Dicotyledonae",NA,NA,"1",NA
"691","2020-09-12 05:00:02-03","US","US","2893398","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"J. Gamerro & M. Toursarkissian",NA,NA,NA,"Argentina","Misiones",NA,"San Antonio, colonis [interpreted] gral Belgrano.",NA,NA,NA,NA,NA,NA,NA,"US03309633",NA,"147",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"692","2020-09-12 05:00:02-03","US","US","2575054","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum",NA,NA,"R. Reitz","1966","12","23","Brazil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"250",NA,NA,"US01859161","US01859161_01 US01859161_02","6861",NA,NA,NA,NA,"Sapindales",NA,"South America",NA,"18275","auto","Dicotyledonae",NA,NA,"1",NA
