"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1442","2019-10-07 09:35:59-03","UEFS","HUEFS","128959","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","04",NA,"Cotrim, A.","814","2007","07","21","Brasil","Bahia","São Desidério","Manoel de Souza.","-45.096667","-12.5","45W5'48''","12S30'0''","Área antropizada.","HUEFS0128959","HUEFS0128959","594","594",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1443","2019-10-07 09:35:59-03","UEFS","HUEFS","180165","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","08",NA,"Souza, I.M.","51","2011","05","29","Brasil","Bahia","Piritiba","Fazenda Guanabara.","-41.1225","-11.919722","41W7'21''","11S55'11''",NA,"HUEFS0180165","HUEFS0180165","878","878",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1444","2019-10-07 09:35:59-03","UEFS","HUEFS","133414","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","W.Medina","2007",NA,NA,"Sosa, M.M.","163","2005","03","20","Brasil","Corrientes","Mburucuyá","Parque Nacional Mburucuyá.",NA,NA,NA,NA,NA,"HUEFS0133414","HUEFS0133414",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1445","2019-10-07 09:35:59-03","UEFS","HUEFS","133626","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","04",NA,"Ferreira, J.L.","220","2007","11","17","Brasil","Bahia","Piatã","Cabrália, entre Piatã e Boninal.","-41.811667","-12.821111","41W48'42''","12S49'16''","Represa.","HUEFS0133626","HUEFS0133626","997","997",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1446","2019-10-07 09:35:59-03","UEFS","HUEFS","124007","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","F.H.F.Nascimento","2009","12",NA,"Guedes, M.L.S.","13538","2007","05","26","Brasil","Bahia","Feira da Mata","Médio São Francisco, Carinhanha, Foz do rio Carinhanha.","-43.784444","-14.336389","43W47'4''","14S20'11''","Caatinga.","HUEFS0124007","HUEFS0124007",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1447","2019-10-07 09:35:57-03","UEFS","HUEFS","15","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Noblick, L.R.","1728","1980","03","15","Brasil","Bahia","Salvador",NA,"-38.35","-12.933333","38W21'","12S56'",NA,"HUEFS0000015","HUEFS0000015",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1448","2019-10-07 09:35:59-03","UEFS","HUEFS","151627","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","04",NA,"Melo, E.","6440","2009","09","06","Brasil","Bahia","Juazeiro","Reserva Florestal da Agrovale. Lagoa Represada.","-40.388056","-9.410833","40W23'17''","9S24'39''",NA,"HUEFS0151627","HUEFS0151627","375","375",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1449","2019-10-07 09:35:57-03","UEFS","HUEFS","156","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Noblick, L.R.","1660","1980","02","10","Brasil","Bahia","Salvador",NA,"-38.35","-12.933333","38W21'","12S56'",NA,"HUEFS0000156","HUEFS0000156",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1450","2021-03-04 11:17:40-03","UEFS","HUEFS","201087","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","10",NA,"Oliveira, C.R.S.","375","2012","07","04","Brasil","Pernambuco","Buique","Lagoa temporária, na margem de estrada sentido ao PARNA Catimbau.,","-37.168611","-8.629444","37W10'7''","8S37'46''","Fitofisionomia Savana Estépia. Solo Planossolo Háplico Eutrófico.","HUEFS0201087","HUEFS0201087 HUEFS0201087_e1","749","749",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1451","2019-10-07 09:35:59-03","UEFS","HUEFS","202400","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2014","11",NA,"Jardim, J.G.","5539","2009","08","15","Brasil","Rio Grande do Norte","Caicó","RN 288, sentido São José do Seridó, entrada ca 1 Km da cidade. Vicinal para a Serra da Formiga, 13 Km da entrada, próximo a um córrego.","-36.986667","-6.383056","36W59'12''","6S22'59''",NA,"HUEFS0202400","HUEFS0202400","214","214",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1452","2019-10-07 09:35:59-03","UEFS","HUEFS","206660","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","04",NA,"Melo, E.","12416","2014","02","17","Brasil","Alagoas","Pão de Açúcar","Margem do rio São Francisco.","-37.410833","-9.759444","37W24'39''","9S45'34''","Aquática, margem do rio.","HUEFS0206660","HUEFS0206660","24","24",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1453","2019-10-07 09:35:59-03","UEFS","HUEFS","168125","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","02",NA,"Oliveira-Rebouças, P.","48","2006","05","20","Brasil","Bahia","Santo Antônio","RPPN Dunas de Santo Antônio.","-37.936389","-12.440278","37W56'11''","12S26'25''",NA,"HUEFS0168125","HUEFS0168125",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1454","2019-10-07 09:35:57-03","UEFS","HUEFS","6345","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","04",NA,"Queiroz, L.P.de","721","1983","07","01","Brasil","Bahia","Lençóis",NA,"-41.383333","-12.566667","41W23'","12S34'",NA,"HUEFS0006345","HUEFS0006345","400","400",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1455","2019-10-07 09:35:59-03","UEFS","HUEFS","215670","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Costa, G.","1262","2015","03","28","Brasil","Bahia","Jiquiriçá","Cachoeira dos Amores. Fragmento de Mata, próximo a rio e pasto.","-39.570278","-13.2825","39W34'13''","13S16'57''",NA,"HUEFS0215670","HUEFS0215670",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1456","2019-10-07 09:35:59-03","UEFS","HUEFS","221823","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Moura-Júnior, E.G.","21","2015","10","21","Brasil","Pernambuco","Cabrobó","Captação PISF (Eixo Norte)","-39.451667","-8.543056","39W27'6''","8S32'35''","Savana Estépica. Água","HUEFS0221823","HUEFS0221823","331","331",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1457","2019-10-07 09:35:59-03","UEFS","HUEFS","230296","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","04",NA,"Costa-Lima, J.L.","1826","2014","09","23","Brasil","Paraíba","Cajazeiras","Sítio Saco da Arara, Açude do Arroz","-38.545833","-6.806944","38W32'45''","6S48'25''","Savana Estépica, Vertissolo Crômico Órtico","HUEFS0230296","HUEFS0230296_e1","299","299",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1458","2019-10-07 09:35:57-03","UEFS","HUEFS","24028","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","E.Zardini","2003","10",NA,"Giulietti, A.M.","PCD2678","1996","03","31","Brasil","Bahia","Jacobina",NA,"-40.716667","-11.233333","40W43'","11S14'",NA,"HUEFS0024028","HUEFS0024028","910","910",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1459","2019-10-07 09:35:57-03","UEFS","HUEFS","24058","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","E.Zardini","2003","10",NA,"Guedes, M.L.S.","PCD2848","1996","04","06","Brasil","Bahia","Jacobina",NA,"-40.5","-11.15","40W30'","11S9'",NA,"HUEFS0024058","HUEFS0024058","700","700",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1460","2019-10-07 09:35:57-03","UEFS","HUEFS","24455","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","02",NA,"Melo, E.","1806","1996","11","03","Brasil","Bahia","Anguera","Lagoa 6, km 23,1, lado SW.","-39.2","-12.166667","39W12'","12S10'",NA,"HUEFS0024455","HUEFS0024455",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1461","2019-10-07 09:35:57-03","UEFS","HUEFS","247","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","08",NA,"Noblick, L.R.","1881","1980","05","31","Brasil","Bahia","Piritiba",NA,"-40.55","-11.716667","40W33'","11S43'",NA,"HUEFS0000247","HUEFS0000247",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1462","2019-10-07 09:35:57-03","UEFS","HUEFS","25148","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","02",NA,"França, F.","2027","1996","12","08","Brasil","Bahia","Anguera","Lagoa 6, Km 23, BA 052, lado SW.","-39.2","-12.166667","39W12'","12S10'",NA,"HUEFS0025148","HUEFS0025148","200","200",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1463","2019-10-07 09:35:57-03","UEFS","HUEFS","26425","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","04",NA,"Melo, E.","2019","1997","02","16","Brasil","Bahia","Anguera","Lagoa 5.","-39.15","-12.183333","39W9'","12S11'","Lagoa.","HUEFS0026425","HUEFS0026425","180","180",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1464","2019-10-07 09:35:59-03","UEFS","HUEFS","213761","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","08",NA,"Guedes, M.L.","20624","2013","04","09","Brasil","Bahia","Umburanas","Piemonte da Diamantina, Povoado. Ponto 2.","-40.093889","-11.998056","40W5'38''","11S59'53''",NA,"HUEFS0213761","HUEFS0213761","335","335",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1465","2019-10-07 09:35:57-03","UEFS","HUEFS","3113","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Noblick, L.R.","2955","1984","03","01","Brasil","Bahia","Ribeira do Pombal","Fazenda Salgadinho, 8 Km sul da cidade na BR-110.","-38.55","-10.833333","38W33'","10S50'",NA,"HUEFS0003113","HUEFS0003113",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1466","2019-10-07 09:35:57-03","UEFS","HUEFS","38519","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2014","11",NA,"França, F.","3102","1999","06","25","Brasil","Bahia","Jacobina","Lagoa Antônio Sobrinho","-40.555","-11.191111","40W33'18''","11S11'28''","Vegetação herbácea arbustiva, solo arenoso encharcado.","HUEFS0038519","HUEFS0038519","450","450",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1467","2019-10-07 09:35:57-03","UEFS","HUEFS","41303","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","F.França & L.R.Senna","2000","01",NA,"Melo, E.","3148","1999","11","17","Brasil","Bahia","Morro do Chapéu","Balneário Novo Tareco. Represa do Rio Tareco.","-41.371389","-11.406111","41W22'17''","11S24'22''","Vegetação aquática.","HUEFS0041303","HUEFS0041303","700","700",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1468","2019-10-07 09:35:57-03","UEFS","HUEFS","45006","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Silva, R.H.","94","2008","06","25","Brasil","Mato Grosso do Sul","Corumbá","Campo inundável próximo a margem do Rio Paraguai.","-57.623333","-18.972778","57W37'24''","18S58'22''",NA,"HUEFS0045006","HUEFS0045006",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1469","2019-10-07 09:35:57-03","UEFS","HUEFS","53708","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","08",NA,"Nunes, T.S.","325","2001","06","06","Brasil","Bahia","Jacobina","Serra do Ouro, ca. 5 Km do Hotel Serra do Ouro, próximo à córrego.","-40.506667","-11.167222","40W30'24''","11S10'2''","Mata.","HUEFS0053708","HUEFS0053708","515","515",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1470","2019-10-07 09:35:57-03","UEFS","HUEFS","71750","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Pedersen, T.M.","13365","1982","03","10","Argentina","Corrientes","Concepción","Carambola.",NA,NA,NA,NA,NA,"HUEFS0071750","HUEFS0071750",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1471","2021-03-04 11:17:40-03","UEFS","HUEFS","214380","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","06",NA,"Guedes, M.L.","22378","2014","08","18","Brasil","Rio Grande do Norte","Apodí","Açude Santa Cruz.","-17.850556","-5.798056","17W51'2''","5S47'53''",NA,"HUEFS0214380","HUEFS0214380_e1","55","55",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1472","2019-10-07 09:35:59-03","UEFS","HUEFS","71883","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Arbo, M.M.","8823","2001","03","14","Argentina","Corrientes","San Miguel","Isla de conchillas en la Laguna Parana","-57.433333","-28.27","57W26'0''","28S16'12''",NA,"HUEFS0071883","HUEFS0071883",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1473","2019-10-07 09:35:59-03","UEFS","HUEFS","71886","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Arbo, M.M.","8109","1998","12","02","Argentina","Corrientes","Mercedes","Macrosisterna Iberá. Estancia Rincón del Diablo, arroyo Curiyu e isla Sauzal","-58","-28.7","58W0'","28S42'",NA,"HUEFS0071886","HUEFS0071886",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1474","2019-10-07 09:35:59-03","UEFS","HUEFS","72893","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","08",NA,"Oliveira, A.A.de","204","2003","07","16","Brasil","Bahia","Correntina","Estrada para Morro do Estreito","-44.645556","-13.345","44W38'44''","13S20'42''",NA,"HUEFS0072893","HUEFS0072893","584","584",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1475","2019-10-07 09:35:59-03","UEFS","HUEFS","84004","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2014","11",NA,"Franco, E.A.","139","2003","10","26","Brasil","Piauí","Esperantina","Quilombo Olho D'água dos Pires.","-42.366667","-3.85","42W22'0''","3S51'0''","Transição mata/cerrado.","HUEFS0084004","HUEFS0084004",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1476","2019-10-07 09:35:59-03","UEFS","HUEFS","88717","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Leite, K.R.B","458","2004","10","07","Brasil","Bahia","Candeias","Km 40. Fazenda Lagoa Azul (Propriedade e S. Etevaldo)","-38.478056","-12.644722","38W28'41''","12S38'41''",NA,"HUEFS0088717","HUEFS0088717",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1477","2019-10-07 09:35:59-03","UEFS","HUEFS","88732","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","M.Simon","2003",NA,NA,"Simon, M.F.","541","2003","08","15","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó. Ponto de coleta 4.","-37.266667","-6.6","37W16'","6S36'","Caatinga Hiperxerófila. Solo pedregoso.","HUEFS0088732","HUEFS0088732","220","220",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1478","2019-10-07 09:35:59-03","UEFS","HUEFS","90107","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Leite, K.R.B","464","2004","10","21","Brasil","Bahia","Candeias","BR 324, km 40. Fazenda Lagoa Azul (propiedade do Sr. Etevaldo).","-38.478056","-12.644722","38W28'41''","12S38'41''",NA,"HUEFS0090107","HUEFS0090107",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1479","2019-10-07 09:35:59-03","UEFS","HUEFS","90109","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Leite, K.R.B","466","2004","10","21","Brasil","Bahia","Candeias","BR 324, km 40. Fazenda Lagoa Azul (propiedade do Sr. Etevaldo).","-38.478056","-12.644722","38W28'41''","12S38'41''",NA,"HUEFS0090109","HUEFS0090109",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1480","2019-10-07 09:35:59-03","UEFS","HUEFS","90115","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Leite, K.R.B","472","2004","11","04","Brasil","Bahia","Candeias","BR 324, km 40. Fazenda Lagoa Azul (propiedade do Sr. Etevaldo).","-38.478056","-12.644722","38W28'41''","12S38'41''",NA,"HUEFS0090115","HUEFS0090115",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1481","2019-10-07 09:35:59-03","UEFS","HUEFS","209520","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.","9","2014","02","12","Brasil","Bahia","Santo Amaro","Ao lado da ponte do Rio Sergi.","-38.7118988037109","-12.5466995239258",NA,NA,NA,"HUEFS0209520","HUEFS0209520",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"24929","auto","Rosanae",NA,NA,NA,NA
"1482","2019-10-07 09:35:59-03","UEFS","HUEFS","209522","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.","8","2014","01","30","Brasil","Bahia","Cruz das Almas","Bairro Areal, às margens do lago.","-39.1018981933594","-12.6700000762939",NA,NA,NA,"HUEFS0209522","HUEFS0209522",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"14660","auto","Rosanae",NA,NA,NA,NA
"1483","2019-10-07 09:35:57-03","UEFS","HUEFS","29861","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2014","10",NA,"Carvalho, C.A.L.de","96","1994","11","02","Brasil","Bahia","Castro Alves","Castro Alves, Lagoa de Jorge Almeida.","-39.4282989501953","-12.7656002044678",NA,NA,NA,"HUEFS0029861","HUEFS0029861",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"26883","auto","Rosanae",NA,NA,NA,NA
"1484","2019-10-07 09:35:59-03","UEFS","HUEFS","135037","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2014","10",NA,"Jesus, N.G.","2293","2007","09","04","Brasil","Bahia","Alagoinhas","Fazenda Pimentel, Lagoa de Dona Mona.","-38.4192008972168","-12.1356000900269",NA,NA,"Lagoa.","HUEFS0135037","HUEFS0135037",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"24621","auto","Rosanae",NA,NA,NA,NA
"1485","2019-10-07 09:35:59-03","UEFS","HUEFS","85160","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Abreu, L.C.de","378","1981","04","28","Brasil","São Paulo","São Paulo","Rodovia Presidente Dultra, km 226","-46.6300010681152","-23.5400009155273",NA,NA,"Brejo natural. Local de difícil acesso.","HUEFS0085160","HUEFS0085160",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"53584","auto","Rosanae",NA,NA,NA,NA
"1486","2019-10-07 09:35:59-03","UEFS","HUEFS","211429","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2015","04",NA,"Costa, G.","834","2013","12","12","Brasil","Bahia","São Felipe","Umbuzeiro. Área alagada.","-39.0894012451172","-12.8472003936768",NA,NA,NA,"HUEFS0211429","HUEFS0211429",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"15122","auto","Rosanae",NA,NA,NA,NA
"1487","2019-09-04 18:37:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Onagraceae","Jussiaea","pilosa","Jussiaea pilosa",NA,NA,NA,NA,NA,"F. W. H. A. von Humboldt & A. J. A. Bonpland","795",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1488","2019-09-05 16:25:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Onagraceae","Jussiaea","pilosa","Jussiaea pilosa",NA,NA,NA,NA,NA,"F. W. H. A. von Humboldt","795",NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1489","2019-09-04 18:37:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Onagraceae","Jussiaea","schottii","Jussiaea schottii",NA,NA,NA,NA,NA,"H. W. Schott",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1490","2019-06-11 13:49:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa",NA,"RRC ID Flag",NA,NA,NA,"S. G. Beck","16479","1988","5","27","Bolivia","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"16479",NA
