"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","stateProvince","imagecode","decimalLongitude","decimalLatitude","locality","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","00891969","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","V. L. Gomes-Klein","2968","1995","12","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961320' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891969","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","NY00891969_01","-48.9592","-15.8525","Alto da Serra dos Pirineus","P. G. Delprete","Pirenópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00895956","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","R. C. de Mendonça","3334","1997","12","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968985' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895956","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","NY00895956_01","-45.8111","-15.3361","Parque Nacional Grande Sertao Veredas, vereda do carrasco, próximo à moradia do guarda parque Joao","P. G. Delprete","Formoso","805","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","949808","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin","18534","1968","01","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1035922' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949808","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","NY00949808_01","-48.77","-15.8","25 km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá. Serra dos Pirineus.","J. H. Kirkbride Jr.","Cocalzinho de Goiás","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","949821","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","W. R. Anderson","8084","1973","04","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1036867' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949821","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","NY00949821_01","-47.67","-16.82","9 km by road S of Cristalina on road to Catalão. Serra dos Cristais.","J. H. Kirkbride Jr.","Cristalina","1170","1170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","949846","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","G. Eiten","9886","1969","12","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1040833' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949846","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Mato Grosso","NY00949846_01","-52.2567","-15.8903","crest of Serra do Roncador, along new road, 164 km NNE of village of Xavantina. Matinha, seven km N of Córrego Tangúru.","J. H. Kirkbride Jr.","Barra do Garças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-30 01:01:00-03","NY","NYBG","01061067","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. M. Pires","51132",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269283' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061067","Magnoliophyta","Gentianales",NA,NA,NA,"Amapá","NY01061067_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00864505","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. A. Rizzo","10482","1985","03","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=956876' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864505","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","NY00864505_01","-48.4594","-14.4742","Serra junto ao lugarejo Muquem. Prox. ao córrego da Bandeirinha","P. G. Delprete","Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","397050","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","R. M. Harley","15193","1974","01","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43571' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397050","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Bahia","NY00397050_01","-41.83","-13.47","12-14 km N of town of Rio de Contas on the road to Mato Grosso","J. H. Kirkbride Jr.","Rio de Contas","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","396873","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin","30910","1971","02","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43563' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396873","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Bahia","NY00396873_01","-41.7703","-12.4186","Serra da Agua de Rega. Ca. 23 km N. of Seabra, road to Agua de Rega","J. H. Kirkbride Jr.","Seabra","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","949818","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","W. R. Anderson","7177","1973","03","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1036814' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949818","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","NY00949818_01","-47.32","-13.87","Chapada dos Veadeiros, 31 km by road S of Terezina, ca. 40 km N of Alto Paraíso","J. H. Kirkbride Jr.","Teresina de Goiás","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","949724","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","R. M. Harley","CFCR13989","1994","02","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1034494' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949724","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","NY00949724_01",NA,NA,"Presidente Juscelino. Ca. 16 km da cidade em direção a Diamantina.","D. Ferr",NA,"1120","1120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01061064","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. H. Kirkbride Jr.","2862","1977","02","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267124' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061064","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Pará","NY01061064_01",NA,NA,"Savanna vegetation, 2 km W of the Cachimbo airstrip.","J. H. Kirkbride Jr.",NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01061075","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","W. C. Steward","209","1977","11","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269291' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061075","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Roraima","NY01061075_01","-61.1489","4.4881","Estrada Boa Vista-Venezuela, near Army Post at frontier, Serra Pacaraima. 180km. South of Santa Helena, Venezuela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-10-28 17:41:00-02","NY","NYBG","949726","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Z. A. Trinta","613",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1034499' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949726","Magnoliophyta","Gentianales",NA,NA,NA,"Minas Gerais","NY00949726_01","-43.7733","-21.2258","Barbacena","J. H. Kirkbride Jr.","Barbaçena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-10-28 17:41:00-02","NY","NYBG","949727","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. Semir","558","1971","12","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1034500' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949727","Magnoliophyta","Gentianales",NA,NA,NA,"Minas Gerais","NY00949727_01","-43.7447","-19.5136","km 122 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina.","J. H. Kirkbride Jr.","Jaboticatubas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-10-28 17:40:00-02","NY","NYBG","949746","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","A. P. Duarte","1086","1948","01","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1034730' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949746","Magnoliophyta","Gentianales",NA,NA,NA,"Minas Gerais","NY00949746_01",NA,NA,"Alto do Bunda, Hermilio Alves.","J. H. Kirkbride Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-10-28 17:41:00-02","NY","NYBG","949717","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. Vidal","IV1160","1954",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1034467' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949717","Magnoliophyta","Gentianales",NA,NA,NA,"Minas Gerais","NY00949717_01",NA,NA,"arredores de Porto Palacios, na Serra do Cipó, bacio e Sêrro","J. H. Kirkbride Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00864600","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. A. Rizzo","3847","1969","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=956872' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864600","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","NY00864600_01","-49.2183","-16.4067","Na GOM-9 p/Nerópolis, 2 km da Escola de Agronomía e Veterinaria. Ocorre o córr. Samambaia.","P. G. Delprete","Nerópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02913090","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. A. Oliveira","266","2012","11","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3236692' target='other'> <mi>dwc_moreinfo</mi></a>","NY02913090","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Bahia","NY02913090_01","-41.83","-13.5694445","Ponte do Coronel. Campo rupestre às margens do Rio Brumado.",NA,"Rio de Contas","1023","1023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","949850","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","R. M. Harley","10943","1968","11","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1040839' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949850","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Mato Grosso","NY00949850_01","-51.77","-12.82","Base camp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","949736","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Y. E. J. Mexia","5761","1931","05","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1034711' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949736","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","NY00949736_01","-43.6003","-18.2494","Diamantina. Near Rio Grande","J. H. Kirkbride Jr.","Diamantina","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-30 01:01:00-03","NY","NYBG","01061071","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. M. Pires","51061",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269287' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061071","Magnoliophyta","Gentianales",NA,NA,NA,"Amapá","NY01061071_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","949805","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin","13735","1966","03","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1035918' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949805","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","NY00949805_01","-47.6","-16.84036","Serra dos Cristais, ca. 10 km S. of Cristalina","J. H. Kirkbride Jr.","Cristalina","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","949853","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","G. G. Hatschbach","36124","1975","02","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1040842' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949853","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Mato Grosso","NY00949853_01","-55.77825","-15.432","Vicinity of Buriti. Chapada dos Guimarães","J. H. Kirkbride Jr.",NA,"720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","949845","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","G. Eiten","9773","1969","12","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1040832' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949845","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Mato Grosso","NY00949845_01","-51.75","-12.85","255 km along new road NNE of village of Xavantina. (7.2 km due SW of Royal Society-Royal Geographic Society Base Camp).) By Sabino's house. In Stand 6. 200 m east of main road.","J. H. Kirkbride Jr.",NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-10-28 17:39:00-02","NY","NYBG","949778","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","W. R. Anderson","36402","1972","02","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1034844' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949778","Magnoliophyta","Gentianales",NA,NA,NA,"Minas Gerais","NY00949778_01","-43.567098","-19.391463","Serra do Espinhaço, Serra do Cipó","J. H. Kirkbride Jr.",NA,"1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-28 13:11:00-03","NY","NYBG","397065","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","B. Mostacedo C.","2878",NA,NA,NA,"South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43580' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397065","Magnoliophyta","Gentianales",NA,NA,NA,"Santa Cruz",NA,NA,NA,"Camino Robore-San José, a 73 km W de Roboré","J. H. Kirkbride Jr.","Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00864570","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin","9898","1965","11","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=956861' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864570","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","NY00864570_01","-47.6","-16.80422","Serra dos Cristais, ca. 6 km S. of Cristalina","J. H. Kirkbride Jr.","Cristalina","1175","1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-10-28 16:56:00-02","NY","NYBG","00891996","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","A. P. Duarte","10028","1966","12","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961327' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891996","Magnoliophyta","Gentianales",NA,NA,NA,"Distrito Federal","NY00891996_01","-47.9294","-15.7797","Parque do Guará","J. H. Kirkbride Jr.","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","949785","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","W. R. Anderson","8698","1973","04","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1034857' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949785","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","NY00949785_01","-43.4328","-18.0903","Serra do Espinhaço, 25 km by road NE of Diamantina, ca. 1.5 km from Rio Jequití","J. H. Kirkbride Jr.",NA,"790","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-11-01 14:43:00-02","NY","NYBG","396867","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","A. F. M. Glaziou","12783","1881","02","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43538' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396867","Magnoliophyta","Gentianales",NA,NA,NA,"Rio de Janeiro","NY00396867_01","-42.5308","-22.2819","Pedra do Corrego","J. H. Kirkbride Jr.","Nova Friburgo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","949812","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin","24003","1969","03","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1035926' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949812","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","NY00949812_01","-47.5","-13.87231","Chapada dos Veadeiros, ca. 8 km south of Cavalcante","J. H. Kirkbride Jr.","Cavalcante","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1018456","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","D. Sasaki","329","2003","04","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1259771' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018456","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo","NY01018456_01","-47.2772","-20.1578","Estreito. Usina de Estreito (Acampamento de Estreito).","M. F. A. Calió","Pedregulho","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-11-07 11:50:00-02","NY","NYBG","1145691","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","M. L. S. Guedes","15087","2009","05","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321281' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145691","Magnoliophyta","Gentianales",NA,NA,NA,"Bahia","NY01145691_01","-41.7975","-13.0736","Chapada Diamantina. Caminho para os Três morros. Ponto 1.","J. H. Kirkbride Jr.","Piatã","1304","1304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-10-28 17:37:00-02","NY","NYBG","949868","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. H. Kirkbride Jr.","1705","1972","01","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1040903' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949868","Magnoliophyta","Gentianales",NA,NA,NA,"Distrito Federal","NY00949868_01","-47.67","-15.67","ca 4.5 km S of Planaltina","J. H. Kirkbride Jr.","Brasília","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","949843","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin","29432","1971","01","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1038079' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949843","Magnoliophyta","Gentianales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","NY00949843_01","-43.5058333","-20.3874","Serra do Espinhaço, on summit of Pico de Itacolomi, ca. 3 km S. of Ouro Preto","J. H. Kirkbride Jr.","Ouro Preto","1850","1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
