"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"1884","2020-09-12 05:00:02-03","US","US","1444720","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"B. J. Pickel","s.n.","1905","4","7","Brazil","Pernambuco","Olinda",NA,"-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,NA,"US01331624","US01331624_01",NA,NA,NA,"7110","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1885","2020-09-12 05:00:02-03","US","US","1573219","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"F. C. Hoehne","12911","1924","12","4","Brazil","São Paulo","Pirapora do Bom Jesus",NA,"-47","-23.3899993896484",NA,NA,NA,NA,NA,"US02897492",NA,NA,NA,NA,"10139","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1886","2020-09-12 05:00:02-03","US","US","3372867","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"R. C. Mendonça, J. M. Felfili & M. C. Silva Jr.","2928","1996","11","12","Brazil","Goiás","Alto Paraíso de Goiás","Estrada de chão entre Alto Paraíso e Nova Roma- Sertão. Zona campão do Parque Nacional Chapada dos Veadeiros","-47.39","-14.07",NA,NA,NA,NA,NA,"US01331602","US01331602_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1887","2020-09-12 05:00:02-03","US","US","2940484","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"M. G. Vieira, J. L. Zarucchi, R. H. Petersen, J. F. Ramos & C. D. A. Mota","530","1979","10","18","Brazil","Rondônia",NA,"Mineração Campo Novo BR-421 a 2km a Oeste da Mineração Campo Novo a 120km de Ariquemes WSW","-63.62","-10.58",NA,NA,NA,NA,NA,"US01331601","US01331601_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1888","2020-09-12 05:00:02-03","US","US","1619322","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"Y. Mexia","4475","1930","3","17","Brazil","Minas Gerais","Viçosa","Horticultural Hill","-42.8819007873535","-20.7539005279541",NA,NA,"700",NA,NA,"US01331613","US01331613_01",NA,NA,NA,"13937","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1889","2020-09-12 05:00:02-03","US","US","1592552","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"Y. Mexia","5329","1930","11","20","Brazil","Minas Gerais","Viçosa","Road to São Miguel, near km. 4,5","-42.8819007873535","-20.7539005279541",NA,NA,"700",NA,NA,"US01331618","US01331618_01",NA,NA,NA,"13937","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1890","2020-09-12 05:00:02-03","US","US","2757924","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"C. Novaes","s.n.","1894","12",NA,"Brazil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"US01331629","US01331629_01",NA,NA,NA,"23900","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1891","2020-09-12 05:00:02-03","US","US","3314770","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"-- Alfeu & -- Sebastião","3","1994","10","19","Brazil","Goiás",NA,"Vale do Hospital","-0.7722","-13.5",NA,NA,NA,NA,NA,"US01331605","US01331605_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1892","2020-09-12 05:00:02-03","US","US","3321116","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"G. Cararo","11134","1995","12","26","Brazil","Rio Grande do Sul","Marcelino Ramos","Estreito do Rio Uruguai. Em beira do caminho.","-51.9063987731934","-27.4617004394531",NA,NA,"550",NA,NA,"US01331642","US01331642_01",NA,NA,NA,"18635","auto","South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1893","2020-09-12 05:00:02-03","US","US","2771584","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"F. C. Hoehne","s.n.","1933","10","4","Brazil","São Paulo","Cabreúva",NA,"-47.1300010681152","-23.2999992370605",NA,NA,NA,NA,NA,"US01331628","US01331628_01",NA,NA,NA,"16877","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1894","2020-09-12 05:00:02-03","US","US","1830830","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"R. L. Fróes","11849","1905","4","23","Brazil","Maranhão","São Luís",NA,"-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,NA,"US01331622","US01331622_01",NA,NA,NA,"33693","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1895","2020-09-12 05:00:02-03","US","US","2564623","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"G. Hatschbach","14078","1966","11","22","Brazil","Paraná","Antonina","Ponta da Pita","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"US01331630","US01331630_01",NA,NA,NA,"38300","auto","South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1896","2020-09-12 05:00:02-03","US","US","3092293","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"W. Thomas, J. R. Pirani, J. Guedes & R. P. Lima","4364","1985","10","13","Brazil","Mato Grosso do Sul","Itaporã","hillside forest along road to Santa Terezinha (MT413) 7km E of jct with BR158.","-51.22","-10.33",NA,NA,NA,NA,NA,"US01331608","US01331608_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1897","2020-09-12 05:00:02-03","US","US","2964886","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"E. P. Heringer, T. S. Figueiras, R. C. Mendonça & B. A. S. Pereira","7358","1981","9","1","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu, córrego da Lage","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"US01331609","US01331609_01",NA,NA,NA,"70570","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1898","2020-09-12 05:00:02-03","US","US","593486","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"-. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01331644","US01331644_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1899","2020-09-12 05:00:02-03","US","US","3067496","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"C. A. Cid Ferreira & A. Rosas","2957","1980","10","18","Brazil","Acre","Rio Branco","Estrada vpara Quixadá km 11","-67.8099975585938","-9.9747200012207",NA,NA,NA,NA,NA,"US01331594","US01331594_01",NA,NA,NA,"178770","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1900","2020-09-12 05:00:02-03","US","US","2569946A","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"N. T. Silva","1625","1969","1","13","Brazil","Pará","Almeirim","Rio Jarí, Monte Dourado, Estrada do Repartimento","-52.5816993713379","-1.52332997322083",NA,NA,NA,NA,NA,"US01331599","US01331599_01",NA,NA,NA,"564600","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1901","2020-09-12 05:00:02-03","US","US","2251824","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"L. B. Smith & R. M. Klein","11823","1957","2","25","Brazil","Santa Catarina","Itapiranga","4 km East of Itapiranga","-53.7122001647949","-27.1693992614746",NA,NA,"200",NA,NA,"US01331637","US01331637_01",NA,NA,NA,"18767","auto","South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1902","2020-09-12 05:00:02-03","US","US","3072762","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"C. A. Cid Ferreira & B. W. Nelson","2822","1980","10","11","Brazil","Acre","Rio Branco","BR 317, km 23","-67.8099975585938","-9.9747200012207",NA,NA,NA,NA,NA,"US01331593","US01331593_01",NA,NA,NA,"178770","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1903","2020-09-12 05:00:02-03","US","US","2572971","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"L. B. Smith & R. Reitz","12605","1964","10","16","Brazil","Santa Catarina","Mondaí","Bank of Rio Uruguai by ferry landing","-53.42","-27.12",NA,NA,"235",NA,NA,"US01331640","US01331640_01",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1904","2020-09-12 05:00:02-03","US","US","1123511","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"A. F. M. Glaziou","14281","1882","9","22","Brazil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,"US01331616","US01331616_01",NA,NA,NA,"33524","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1905","2020-09-12 05:00:02-03","US","US","2120133","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"Eq. Ecologia","s.n.","1952","1","15","Brazil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"US01331635","US01331635_01",NA,NA,NA,"19684","auto","South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1906","2020-09-12 05:00:02-03","US","US","1484425","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"L. Riedel","2862","1834","10",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01331615","US01331615_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1907","2020-09-12 05:00:02-03","US","US","2403072","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"R. Reitz & R. M. Klein","4071","1958","10","18","Brazil","Santa Catarina","Rio do Sul","Matador","-49.6431007385254","-27.2141990661621",NA,NA,"350",NA,NA,"US01331638","US01331638_01",NA,NA,NA,"15163","auto","South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1908","2020-09-12 05:00:02-03","US","US","2896535","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"G. T. Prance et al.","13386","1971","6","19","Brazil","Amazonas",NA,"Rio Purus between Campina and Tambaqui",NA,NA,NA,NA,NA,NA,NA,"US01331600","US01331600_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1909","2020-09-12 05:00:02-03","US","US","1484428","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"L. Riedel","539","1904","12","28","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01331614","US01331614_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1910","2020-09-12 05:00:02-03","US","US","2622802","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"A. P. Duarte & J. Falcao","3366","1950","10","8","Brazil","Santa Catarina","Florianópolis","Lagoa da Conceição","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"US01331633","US01331633_01",NA,NA,NA,"27000","auto","South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1911","2020-09-12 05:00:02-03","US","US","2957634","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. C. Silva","5469","1980","9","22","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"US01331610","US01331610_01",NA,NA,NA,"70570","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1912","2020-09-12 05:00:02-03","US","US","2957635","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. C. Silva","5516","1980","9","18","Brazil","Distrito Federal","Brasília","Córrego Quilombo","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"US01331611","US01331611_01",NA,NA,NA,"70570","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1913","2020-09-12 05:00:02-03","US","US","3331746","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"B. A. S. Pereira & D. Alvarenga","2897","1995","10","19","Brazil","Goiás","Vila Boa","Proximidades da Vila Chamada","-47","-15.17",NA,NA,"650",NA,NA,"US01331604","US01331604_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1914","2020-09-12 05:00:02-03","US","US","1668321","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"B. A. Krukoff","4570","1933","5","25","Brazil","Amazonas","Carauari","Maraáta (Municipality Carauary","-66.8957977294922","-4.88278007507324",NA,NA,NA,NA,NA,"US01331596","US01331596_01",NA,NA,NA,"202344","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1915","2020-09-02 16:33:40-03","Cenargen","CEN","22791","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","B. M. T. Walter","Bruno Machado Teles Walter","2811","1995","10","10","Brasil","GO","CAMPINACU","Estrada da Fazenda Praia Grande - Fazenda Palmeiras do Maranhão para Campinaçu, cerca de 20 km ao Norte do Córrego Praia Grande.","-48.453611","-13.910833","-48.453611","-13.910833","500","500","Área de influência AHE Serra da Mesa. Inflorescência creme esverdeada.","CEN00022791","CEN00022791","2011","11",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"1916","2020-09-02 16:33:40-03","Cenargen","CEN","42365","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","B. M. T. Walter","Efigênia de Melo","1455","1996","02","24","Brasil","BA","ITATIM","Morro das Tocas.","-39.7","-12.716666","-39.7","-12.716666","430","430","Folhas levemente discolores. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (22194). Feira de Santana - Bahia.","CEN00042365","CEN00042365","2009","02",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1917","2020-09-02 16:33:40-03","Cenargen","CEN","42366","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","B. M. T. Walter","Efigênia de Melo","1457","1996","02","24","Brasil","BA","ITATIM","Morro das Tocas.","-39.7","-12.716666","-39.7","-12.716666","430","430","Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (22195). Feira de Santana - Bahia.","CEN00042366","CEN00042366","2009","02",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1918","2020-09-02 16:33:40-03","Cenargen","CEN","70253","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","F. S. Vieira & B. M. T. Walter","José Francisco Montenegro Valls","9123","1985","10","11","Brasil","MS","CORUMBA","Vila de Albuquerque.","-57.413333","-19.399166","-57.413333","-19.399166","100","100","Produz frutos comestíveis.","CEN00070253","CEN00070253","2009","07",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"1919","2020-09-02 16:33:40-03","Cenargen","CEN","72592","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","B. M. T. Walter","Bruno Machado Teles Walter","5916","2009","11","06","Brasil","TO","PALMEIROPOLIS","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).","-48.221666","-13.152222","-48.221666","-13.152222","360","360","Plantas de população alcançam grandes dimensões com mais de 35 m de altura. Planta com látex no tronco cortado. Fuste com espinhos evidentes, especialmente em indivíduos mais jovens.","CEN00072592","CEN00072592","2009","11",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1920","2020-09-02 16:33:40-03","Cenargen","CEN","87558","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","J. B. Pereira","João Benedito Pereira","285","2010","11","17","Brasil","TO","PALMEIRANTE","Mata ao lado da draga.","-47.936111","-7.8638888","-47.936111","-7.8638888","154","154",NA,"CEN00087558","CEN00087558","2010","12",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1921","2020-09-02 16:33:40-03","Cenargen","CEN","99011","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","L. Biral","Leonardo Biral","1148","2016","11","16","Brasil","PR","SANTA HELENA","Entrada do Refúgio Bológica de Santa Helena, plado esquerdo da estrada após a primeira porteira, próximo da entrada da chácara Aveloz.","-54.340833","-24.850555","-54.340833","-24.850555",NA,NA,"Doação da UTFPR - Universidade Tecnológica do Paraná - Campus Santa Helena.","CEN00099011","CEN00099011","2016","11",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1922","2020-09-02 16:33:40-03","Cenargen","CEN","43612","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","B. M. T. Walter","Glocimar Pereira-Silva","5321","2001","08","22","Brasil","GO","CAVALCANTE","Margem direita do rio Macacão.","-47.4583015441895","-13.7974996566772","-48045555.0","-13426388.0","400","400","Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00043612","CEN00043612","2014","01",NA,"92497","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1923","2020-09-02 16:33:40-03","Cenargen","CEN","96773","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","F. F. M. Santos","Francisco Ferreira de Miranda Santos","680","2016","11","03","Brasil","GO","LUZIANIA","Long: 213952,1916 e Lat: 8220307,3214. Ponto 706.","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,"Frutos composto, maduro, esverdeado. Patrocinadores: VSB - Vale so São Bartolomeu Transmissora de Energia. Parte integrante do programa Ambiental Linha de Transmissão 500 kv (C1 e C2). Doação Flora do DF e do Goiás.","CEN00096773","CEN00096773","2016","11",NA,"83221","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1924","2020-09-02 16:33:40-03","Cenargen","CEN","25581","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","B. M. T. Walter","Francisco das Chagas e Silva","879","1985","09","29","Brasil","PR","LONDRINA","Vivendas do Arvoredo.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Iinflorescência verde. Estames cremes. Doação da Universidade Estadual de Londrina - Centro de Ciências Biológicas. Departamento de Biologia Geral.Plantas do Brasil- Estado do Paraná.","CEN00025581","CEN00025581","2014","01",NA,"63728","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1925","2020-09-02 16:33:40-03","Cenargen","CEN","113683","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","A.Juss.","Maurício Figueira","Maurício Figueira","288","2015","02","13","Brasil","RS","SANTA MARIA","Morro do Cerrito WGS84","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Com espinhos ram,ificados no tronco, látex branco na casca interna e ramos, Doação Plantas do Brasil","CEN00113683","CEN00113683","2015","02",NA,"37819","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1926","2020-09-02 16:33:40-03","Cenargen","CEN","47536","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","J. B. Pereira","Aécio Amaral-Santos","1550","2002","11","04","Brasil","DF","BRASILIA","Na cabeceira da ponte velha (de concreto), sobre o rio Preto.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Área de influência da AHE Queimado. Local sendo inundado. Frutos com estiletes; persistentes.","CEN00047536","CEN00047536","2002","10",NA,"70570","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1927","2020-09-02 16:33:40-03","Cenargen","CEN","77066","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","G. Pereira-Silva","Glocimar Pereira-Silva","8054","2003","12","03","Brasil","GO","ALVORADA DO NORTE",NA,"-46.4921989440918","-14.4807996749878",NA,NA,NA,NA,NA,"CEN00077066","CEN00077066","2003","12",NA,"45394","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1928","2020-09-02 16:33:40-03","Cenargen","CEN","48489","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Glocimar Pereira-Silva","6993","2002","11","09","Brasil","GO","LUZIANIA","Fazenda Elias Pena.","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,"CEN00048489","CEN00048489",NA,NA,NA,"83221","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
