"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"2061","2019-11-21 10:10:18-03","IBt","SP","129267","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Eiten, G; Eiten, LT","8394","1968","08","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Mato Grosso","Barra do Garças","City of Xavantina on the Rio das Mortes","-52.35","-14.7","450","450",NA,NA,NA,"1983","05","-52.35","-14.7",NA,NA,NA,NA,NA,NA
"2062","2019-11-21 10:10:18-03","IBt","SP","130220","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Eiten, G; Eiten, LT","8380","1968","08","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Mato Grosso","Barra do Garças","city of Xavantina on the Rio das Mortes. About 2 km SSW of city along road to airport","-52.35","-14.7","450","450",NA,NA,NA,"1983","05","-52.35","-14.7",NA,NA,NA,NA,NA,NA
"2063","2019-11-21 10:10:18-03","IBt","SP","131297","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Eiten, G; Eiten, LT","8635","1968","09","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Mato Grosso","Barra do Garças","260 km along new road NNE of village of Xavantina. Along Camp 2 path","-51.75","-12.85","450","450",NA,NA,NA,"1975",NA,"-51.75","-12.85",NA,NA,NA,NA,NA,NA
"2064","2019-11-21 10:10:18-03","IBt","SP","127902","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Eiten, G; Eiten, LT","8812","1968","09","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Mato Grosso","Barra do Garças","Serra do Roncador, 265 km along new road NNE of village of Xavantina, 1.9 km west of main road on path BC-2","-51.75","-12.85","450","450",NA,NA,NA,"1983","05","-51.75","-12.85",NA,NA,NA,NA,NA,NA
"2065","2019-11-21 10:10:18-03","IBt","SP","120602","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Castellanos, A","24159","1963","09","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Minas Gerais",NA,"Entre Corinto e Três Marias",NA,NA,NA,NA,NA,NA,NA,"1970","04",NA,NA,"06",NA,NA,NA,NA,NA
"2066","2019-11-21 10:10:18-03","IBt","SP","205056","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Aymard, G; Ortega, F","2543","1984","05","05","Southern America","Venezuela",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Portuguesa","Araure","Alrededores de la represa Las Majaguas. 5 km al S-O de San Rafael de Onoto",NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067","2019-11-21 10:10:18-03","IBt","SP","219463","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Aparecida da Silva, M; Marciano Filho, A","406","1987","10","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Minas Gerais","Rio Paranaíba","Fazenda Olhos D'Água","-46.25","-19.333333",NA,NA,NA,NA,NA,NA,NA,"-46.25","-19.333333",NA,NA,NA,NA,NA,NA
"2068","2019-11-21 10:10:18-03","IBt","SP","225378","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Cordeiro, I; Silva, JA; Prance, GT; Huber, O; Murça Pires, J; Rogers, BM","183","1985","07","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Amazonas","Barcelos","Serra do Aracá, Próximo à base da Serra do Aracá, acesso pelo Rio Jauari (Cuieiras), afluente do rio Aracá","-63.35","0.8",NA,NA,NA,NA,NA,"1989","04","-63.35","0.8",NA,NA,NA,NA,NA,NA
"2069","2019-11-21 10:10:18-03","IBt","SP","225916","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Prance, GT; Cordeiro, I; Silva, JAC; Mota, CD; Murça Pires, J; Silva, ELS","29515","1985","07","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Amazonas","Barcelos","Serra do Aracá, Foothills of central massif of Serrra Aracá","-63.333333","0.816667",NA,NA,NA,NA,NA,"1989","04","-63.333333","0.816667",NA,NA,NA,NA,NA,NA
"2070","2019-11-21 10:10:18-03","IBt","SP","236411","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pereira Neto, M; Walter, BMT; José Dias, B; Mendonça, RC","261","1989","03","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Minas Gerais","Patrocínio","Rodovia MG-230 (Patrocínio - Ibiá)","-46.904722","-18.970556",NA,NA,NA,NA,NA,"1990","01","-46.904722","-18.970556","29",NA,NA,NA,NA,NA
"2071","2019-11-21 10:10:18-03","IBt","SP","236926","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","José Dias, B; Oliveira, NR; Bensusan, NR; Cardoso, E","92","1989","10","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Bahia","Formosa do Rio Preto","Fazenda Lagoa de Fora","-45.588611","-11.163333",NA,NA,NA,NA,NA,"1990","03","-45.588611","-11.163333",NA,NA,NA,NA,NA,NA
"2072","2019-11-21 10:10:18-03","IBt","SP","237146","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Walter, BMT; José Dias, B; Oliveira, NR; Felfili, JM; Pereira Neto, M","313","1989","07","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas, 10 km a noroeste da fazenda do Sr. Edgra, próximo ao rio Carinhanha","-45.783333","-15.15","760","760",NA,NA,NA,"1990","04","-45.783333","-15.15",NA,NA,NA,NA,NA,NA
"2073","2019-11-21 10:10:18-03","IBt","SP","302172","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Souza, VC; Miyagi, PH; Moncaio, E","6200","1994","06","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","São Paulo","Itararé","Canyon do Rio Itararé, próx. à estrada para Sengés","-49.383333","-24.15",NA,NA,NA,NA,NA,"2009",NA,"-49.383333","-24.15",NA,NA,NA,NA,NA,NA
"2074","2019-11-21 10:10:18-03","IBt","SP","302012","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Tozzi, AMGA; Silva, LHS","94-112","1994","11","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","São Paulo","Cássia dos Coqueiros","Sítio N. S. do Carmo, Biarro Delícia","-47.288889","-21.469444",NA,NA,NA,NA,NA,"2009",NA,"-47.288889","-21.469444",NA,NA,NA,NA,NA,NA
"2075","2019-11-21 10:10:18-03","IBt","SP","262727","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Nee, M","41153","1991","06","21",NA,"Bolívia",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Santa Cruz","Velasco","Estancia Flor de Oro, W side of the Rio Guaporé (=Rio Iténez)","-61.016667","-13.55","190","190",NA,NA,NA,"1993",NA,"-61.016667","-13.55",NA,NA,NA,NA,NA,NA
"2076","2019-11-21 10:10:18-03","IBt","SP","296799","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Cavalcanti, TB; Assis, MC; Eggers, L; Pereira da Silva, G; Cordeiro, I","577","1990","08","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Distrito Federal","Sobradinho","APA da Cafuringa, Fercal, a 38 km do Cenargen",NA,NA,"910","910",NA,NA,NA,"1996","07",NA,NA,NA,NA,NA,NA,NA,NA
"2077","2019-11-21 10:10:18-03","IBt","SP","297399","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10399","1996","01","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","São Paulo","Avaré","Ca. 5km da cidade em direção a Itaí. Entrada para hotéis Península e Berro d'Água","-48.964444","-23.185","610","610",NA,NA,NA,"1998",NA,"-48.964444","-23.185",NA,NA,NA,NA,NA,NA
"2078","2019-11-21 10:10:18-03","IBt","SP","297404","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Souza, VC; Souza, JP","10822","1996","02","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","São Paulo","Assis","Água da Pinga","-50.4775","-22.619167","540","540",NA,NA,NA,"1998",NA,"-50.4775","-22.619167",NA,NA,NA,NA,NA,NA
"2079","2019-11-21 10:10:18-03","IBt","SP","304560","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Harley, RM; Giulietti, AM; Stannard, BL; Hind, DJN; Kameyama, C; Prado, J; et al.","24912","1988","10","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Minas Gerais","Buenópolis","Serra do Cabral, A 7 km da cidade","-44.25","-17.883333","950","950",NA,NA,NA,"1990",NA,"-44.25","-17.883333",NA,NA,NA,NA,NA,NA
"2080","2019-11-21 10:10:18-03","IBt","SP","304891","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Souza, JP; Souza, VC; Duarte, AR; Elias, SI","509","1996","04","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Rezende, AR","São Paulo","Itatinga","Estrada Itatinga - Angatuba, ca. 15km de Itatinga","-48.526111","-23.301944","560","560",NA,NA,NA,"2010","12","-48.526111","-23.301944","08",NA,NA,NA,NA,NA
"2081","2019-11-21 10:10:18-03","IBt","SP","313128","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Batalha, MA; Aragaki, S","106","1994","04","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Aragaki, S; Batalha, M","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,"1994","06","-47.5","-22.033333",NA,NA,NA,NA,NA,NA
"2082","2019-11-21 10:10:18-03","IBt","SP","313158","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Batalha, MA; Aragaki, S","97","1994","06","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Aragaki, S; Batalha, M","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,"1994","06","-47.5","-22.033333",NA,NA,NA,NA,NA,NA
"2083","2019-11-21 10:10:18-03","IBt","SP","315299","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Walter, BMT; Rocha, DMS; Santos, HGP; Cordovil Silva, SP","1999","1992","10","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Goiás","Uruaçu","13 km a nordeste da Vila Água Branca. 27 km da BR-153 (Belem/Brasilia). Região da Fazenda Amarra Cachorro. Área de influência da UHE Serra da Mesa","-49.016667","-14.366667","470","470",NA,NA,NA,"1998","03","-49.016667","-14.366667",NA,NA,NA,NA,NA,NA
"2084","2019-11-21 10:10:18-03","IBt","SP","315361","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Vieira, RF; Pereira da Silva, G; Costa, FOV; Santos, HGP; Cordovil Silva, SP","1765","1993","10","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Goiás","Caldas Novas","Alternativa 9, margem direita do rio Corumbá, na borda da mata","-48.533333","-17.7","720","720",NA,NA,NA,"1998","03","-48.533333","-17.7",NA,NA,NA,NA,NA,NA
"2085","2020-12-17 09:29:05-03","IBt","SP","316472","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Marcondes Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1627","1997","11","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","São Paulo","Estreito","Próx. a Faz. 3 Irmãos",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2086","2020-12-17 09:29:05-03","IBt","SP","316492","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Marcondes Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1667","1997","11","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","São Paulo","Igaçaba","Morro Solteiro",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087","2019-11-21 10:10:18-03","IBt","SP","326965","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Oliveira, FCA; Mendonça, RC; Cardoso, E; Aparecida da Silva, M; Alvarenga, D","940","1997","11","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Rezende, AR","Bahia","Formosa do Rio Preto","Fazenda Estrondo. Ca. 2 km do acampamento em direção à sede da Fazenda","-45.493333","-11.118611","520","520",NA,NA,NA,"2010","12","-45.493333","-11.118611","10",NA,NA,NA,NA,NA
"2088","2019-11-21 10:10:18-03","IBt","SP","326966","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Oliveira, FCA; Mendonça, RC; Cardoso, E; Aparecida da Silva, M; Alvarenga, D","929","1997","11","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","Bahia","Formosa do Rio Preto","Fazenda Estrondo, ca. 2 km do acampamento em direção a Sede da Fazenda","-45.493333","-11.118611","520","520",NA,NA,NA,"2004",NA,"-45.493333","-11.118611",NA,NA,NA,NA,NA,NA
"2089","2019-11-21 10:10:18-03","IBt","SP","326991","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Aparecida da Silva, M; Santos, AJV; Mendonça, RC; Alvarenga, D","3452","1997","10","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas, Floresta de galeria do Rio Preto, junto a sede da FUNATURA","-45.902778","-15.391389","800","800",NA,NA,NA,"2004",NA,"-45.902778","-15.391389",NA,NA,NA,NA,NA,NA
"2090","2019-11-21 10:10:18-03","IBt","SP","327452","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Mendonça, RC; Nunes, G; Fonseca, ML; Oliveira, FCA","3056","1997","08","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","Goiás","Niquelândia","Fazenda Engenho, estrada de chão entre Niquelândia e Dois Irmãos, a 11 km de Noiquelândia (propriedade do Sr. Antonio Eermidio de Morais sob os cuidados da Cia de Níquel Tocantins, conservada como APA da CNT). Cabeceira do Rio Traíras, vereda no iníc","-48.423611","-14.674444","680","680",NA,NA,NA,"2004",NA,"-48.423611","-14.674444",NA,NA,NA,NA,NA,NA
"2091","2019-11-21 10:10:18-03","IBt","SP","327499","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Fonseca, ML; Oliveira, FCA; Mendonça, RC; Nunes, G","1538","1997","08","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","Goiás","Niquelândia","fazenda Engenho, ca. 11 km de Niquelândia/Dois Irmãos. Cabeceira do rio Traíras","-48.423611","-14.674444","680","680",NA,NA,NA,"2004",NA,"-48.423611","-14.674444",NA,NA,NA,NA,NA,NA
"2092","2019-11-21 10:10:18-03","IBt","SP","329023","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Batalha, MA","842","1995","11","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Batalha, M","São Paulo","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante","-47.566667","-21.6",NA,NA,NA,NA,NA,"1995",NA,"-47.566667","-21.6",NA,NA,NA,NA,NA,NA
"2093","2019-11-21 10:10:18-03","IBt","SP","334990","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Alvarenga, D; Fonseca, ML; Aparecida da Silva, M; Arruda, VR","1272","1998","08","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","Goiás","Serranópolis","Fazenda Bonito, propriedade do Sr. manoel Braga (RPPN Pousada das Araras), ca. 39 km da cidade. Margem do Rio Verdinho","-51.986389","-18.547778","500","500",NA,NA,NA,"2004",NA,"-51.986389","-18.547778",NA,NA,NA,NA,NA,NA
"2094","2019-11-21 10:10:18-03","IBt","SP","335038","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Aparecida da Silva, M; Arruda, VR; Fonseca, ML; Alvarenga, D","3939","1998","08","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","Goiás","Serranópolis","Fazenda Lagoa (Bonito), prop. Manoel Vieira Braga. Fora da RPPN POusada das Araras. Ca. 39 km da cidade","-51.986389","-18.398611","500","500",NA,NA,NA,"2004",NA,"-51.986389","-18.398611",NA,NA,NA,NA,NA,NA
"2095","2019-11-21 10:10:18-03","IBt","SP","344330","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Correa Gomes Jr, J","2135","1964","09","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","Mato Grosso do Sul","Três Lagoas","Faz. Floresta, prop. Joaquim Queiros","-49","-22",NA,NA,NA,NA,NA,"2004",NA,"-49","-22",NA,NA,NA,NA,NA,NA
"2096","2019-11-21 10:10:18-03","IBt","SP","349986","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Rocha, EA; Costa, LCB; Alvim, F; Soares, G; Almeida, J; Moreira Bahia, RCT","574","2000","09","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","Bahia","Ilhéus","Mata da Esperança","-30.040278","-14.468889",NA,NA,NA,NA,NA,"2004",NA,"-30.040278","-14.468889",NA,NA,NA,NA,NA,NA
"2097","2019-11-21 10:10:18-03","IBt","SP","343991","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Miranda, IS; Silva, PJD","1515","1997","05","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.",NA,"Rondônia","Vilhena","Fazenda Vilhena do Pensamento","-60.386972","-12.305139",NA,NA,NA,NA,NA,NA,NA,"-60.386972","-12.305139",NA,NA,NA,NA,NA,NA
"2098","2019-11-21 10:10:18-03","IBt","SP","347657","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Anunciação, EA; Fincahi, REN; Pereira Noronha, MR","731","1999","12","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Rezende, AR","Mato Grosso do Sul","Selvíria","Horto Matão","-51.666667","-20.25",NA,NA,NA,NA,NA,"2010","12","-51.666667","-20.25","10",NA,NA,NA,NA,NA
"2099","2019-11-21 10:10:18-03","IBt","SP","39339","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pirajá da Silva","16","1937","11","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Hoehne, FC","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2100","2019-11-21 10:10:18-03","IBt","SP","397384","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Aparecida da Silva, M; Gomes Klein, VL; Costa, MAC; Pinheiro, F; Delprete, PG; Lousa, TC","5806","2005","12","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Rezende, AR","Goiás","Pirenópolis","Parque Estadual da Serra dos Pirineus, Serra dos Pirineus","-48.836667","-15.790833","1300","1300",NA,NA,NA,"2010","12","-48.836667","-15.790833","10",NA,NA,NA,NA,NA
"2101","2019-11-21 10:10:18-03","IBt","SP","40920","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Rombouts, JE","s.n.","1938","10","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Hoehne, FC","Mato Grosso",NA,"Rio Sapé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2102","2019-11-21 10:10:18-03","IBt","SP","43175","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Toledo, JF; Gehrt, A","s.n.","1940","09","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","São Paulo",NA,"Campo Alegre",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2103","2019-11-21 10:10:18-03","IBt","SP","473787","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Oliveira, FCA; Mendonça, RC; Guimarães, LL; Cardoso, E","1372","2008","10","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Fonseca, ML","Tocantins","Pindorama do Tocantins","Bacia do Tocantins. Sub-bacia rio Balsas","-47.529444","-11.146944","469","469",NA,NA,NA,"2009","03","-47.529444","-11.146944",NA,NA,NA,NA,NA,NA
"2104","2019-11-21 10:10:18-03","IBt","SP","473805","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Oliveira, FCA; Mendonça, RC; Guimarães, LL; Cardoso, E","1383","2008","10","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Fonseca, ML","Tocantins","Pindorama do Tocantins","Bacia do Tocantins. Sub-bacia rio Balsas","-47.535556","-11.145","486","486",NA,NA,NA,"2009","03","-47.535556","-11.145",NA,NA,NA,NA,NA,NA
"2105","2019-11-21 10:10:18-03","IBt","SP","98743","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Irwin, HS; Soderstrom, TR","6535","1964","10","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Mato Grosso","Garapú","Ca. 1 km NE of Garapú","-52.566667","-13.2",NA,NA,NA,NA,NA,"1965",NA,"-52.566667","-13.2",NA,NA,NA,NA,NA,NA
"2106","2019-11-21 10:10:18-03","IBt","SP","74463","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Eiten, G","1630","1959","12","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","São Paulo","Mogi Guaçu","Fazenda Campininha, Campo das Sete Lagoas. 4 km NNW of Padua Sales","-47.116667","-22.183333","575","650",NA,NA,NA,"1961",NA,"-47.116667","-22.183333",NA,NA,NA,NA,NA,NA
"2107","2019-11-21 10:10:18-03","IBt","SP","98745","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Irwin, HS; Soderstrom, TR","7085","1964","10","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Goiás","Caiapônia","Serra do Caiapó, Ca. 33 km S of Caiapônia on road to Jataí","-51.783333","-17.2",NA,NA,NA,NA,NA,"1965",NA,"-51.783333","-17.2",NA,NA,NA,NA,NA,NA
"2108","2019-11-21 10:10:18-03","IBt","SP","203570","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Rodrigues, W","96","1954","11","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Renner, SS","Acre","Rio Branco","Cordilheira do Tremontan que corre junto ao vale do rio maú","-67.8099975585938","-9.9747200012207",NA,NA,NA,"178770","auto","1982","07",NA,NA,NA,NA,NA,NA,NA,NA
"2109","2019-11-21 10:10:18-03","IBt","SP","183173","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Janssen, A; Gemtchújnicov, I","543","1980","09","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.",NA,"Amazonas","Humaitá","Lagoa Mangabal, 500-600 m ao sul da BR 230, Km 4","-63.0208015441895","-7.50611019134521",NA,NA,NA,"202650","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2110","2019-11-21 10:10:18-03","IBt","SP","103311","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Irwin, HS; Souza, R; Reis dos Santos, R","8823","1965","09","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Distrito Federal","Brasília","Ca. 7 km E of Brasília, near Sobradinho","-47.9296989440918","-15.7797002792358","1200","1200",NA,"70570","auto","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111","2019-11-21 10:10:18-03","IBt","SP","98703","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Irwin, HS; Soderstrom, TR","5947","1964","09","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Wurdack, JJ","Distrito Federal","Brasília","Parque Municipal do Gama, Ca. 20 km S of Brasília","-47.9296989440918","-15.7797002792358","700","1000",NA,"70570","auto","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112","2019-11-21 10:10:18-03","IBt","SP","198739","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pereira, BAS","684","1983","08","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Distrito Federal","Brasília","Reserva Biológica de Águas Emendadas, Mata ciliar do braço das Águas Emendadas que se dirige para o Norte","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","1985","12",NA,NA,NA,NA,NA,NA,NA,NA
"2113","2019-11-21 10:10:18-03","IBt","SP","200595","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Heringer, EP","16159","1978","11","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","1985","12",NA,NA,NA,NA,NA,NA,NA,NA
"2114","2019-11-21 10:10:18-03","IBt","SP","327927","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Alvarenga, D; Perdigão, V","940","1997","09","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Goldenberg, R","Distrito Federal","Brasília","Rodovia DF-100, margem direita do rio Preto","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115","2019-11-21 10:10:18-03","IBt","SP","315951","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Wanderley, MGL; Kral, R; Cavalcanti, TB","1818","1988","12","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","Goiás","Alto Paraíso de Goiás","5 km de Alto Paraíso, nas margens do Parque Nacional da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242","900","900",NA,"44724","auto","1998","03",NA,NA,NA,NA,NA,NA,NA,NA
