"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"658","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148854F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148854F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148854F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"659","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148855F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148855F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148855F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"660","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148833F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148833F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148833F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"661","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148834F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148834F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148834F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"662","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148835F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148835F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148835F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"663","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148836F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148836F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148836F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"664","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148837F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148837F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148837F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"665","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148838F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148838F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148838F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"666","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148839F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148839F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148839F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"667","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148840F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148840F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148840F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"668","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148842F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148842F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148842F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"669","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148843F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148843F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148843F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"670","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148844F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148844F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148844F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"671","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148845F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148845F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148845F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"672","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148846F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148846F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148846F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"673","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148847F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148847F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148847F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"674","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148848F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148848F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148848F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"675","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148849F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148849F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148849F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"676","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148850F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148850F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148850F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"677","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148851F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148851F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148851F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"678","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148852F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148852F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148852F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"679","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148853F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148853F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148853F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"680","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148857F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148857F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148857F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"681","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148858F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148858F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148858F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"682","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148859F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148859F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148859F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"683","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148860F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148860F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148860F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"684","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148863F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148863F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148863F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"685","2015-03-07 09:06:09-03","F","FMNH-SEEDPLANTS","V0181217F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0181217F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0181217F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"686","2015-03-07 09:06:09-03","F","FMNH-SEEDPLANTS","V0181218F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0181218F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0181218F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"687","2015-03-07 08:54:24-03","F","FMNH-SEEDPLANTS","V0148861F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148861F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0148861F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"688","2020-04-29 16:30:06-03","UFVJM","HDJF","6797","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Faria, JEQ","7859","2017","06","10","Southern America","Brasil",NA,NA,NA,"HDJF006797","Dicotyledoneae",NA,"DC.","Faria, JEQ","Minas Gerais","Gouveia","Margem do Ribeirão de Areia, próximo ao Povoado Pedro Pereira","-43.755556","-18.556389","963",NA,"963",NA,NA,"-43.755556","-18.556389","2017","06",NA,NA,NA,NA,NA,NA,NA
"689","2020-04-29 16:30:06-03","UFVJM","HDJF","5183","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Custodio, ST; França, L; Santos, A","291","2017","02","23","Southern America","Brasil",NA,NA,NA,"HDJF005183","Dicotyledoneae",NA,"DC.","Custodio, ST","Minas Gerais","Gouveia","Voçoroca na margem da estrada para o distrito de Cuiabá","-43.811944","-18.4175","1065","HDJF005183_01","1065",NA,NA,"-43.811944","-18.4175","2017","04",NA,NA,NA,NA,NA,NA,NA
"690","2019-01-25 15:42:43-02","IAC","IAC","45941","S","Plantae","Melastomataceae-2.Melastomoideae","Miconia","pepericarpa","Miconia pepericarpa","S.A.C. Chiea","498",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex DC.","S.A.C. Chiea","Minas Gerais",NA,"Fazenda Vargem Grande, perto de Tiradentes, Serrinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-01-25 15:42:43-02","IAC","IAC","8788","S","Plantae","Melastomataceae-2.Melastomoideae","Miconia","pepericarpa","Miconia pepericarpa","R.P. Malagarriga Heras","878","1944","12","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex DC.","A.C. Brade","Minas Gerais","São Tomás de Aquino","Fazenda Fortaleza do Dr. Luiz Pimenta Neves","-47.0981","-20.7844",NA,NA,NA,NA,NA,"-47.0981","-20.7844","1945","04",NA,NA,NA,"14",NA,NA,NA
"692","2020-07-23 12:13:21-03","CEPLAC","CEPEC","46182","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. M. Harley","27537","1988","12","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. M. Harley","Bahia","ÁGUA QUENTE","Vertente oeste. Entre Paramirim das Crioulas e a NNW do Pico das Almas.","-42","-13.516667",NA,NA,NA,NA,NA,"42W0'","13S31'",NA,NA,NA,NA,"30/12/1988",NA,NA,NA,NA
"693","2020-07-23 12:13:21-03","CEPLAC","CEPEC","111106","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Paixão, J. L.","740","2006","02","26",NA,"Brasil",NA,NA,"Foto e material para DNA.",NA,NA,NA,NA,"R. Goldenberg","Bahia","RIO DE CONTAS","Pico das Almas. 25 km do centro da cidade em direção ao Campo do Queiroz.","-41.950278","-13.550278","1250",NA,"1250",NA,NA,"41W57'1","13S33'1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2020-07-23 12:13:21-03","CEPLAC","CEPEC","84944","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. M. Harley",NA,"1992","01","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"E. M. Woodgyer","Bahia","ABAÍRA","Campo de Ouro Fino (baixo).","-41.9","13.25",NA,NA,NA,NA,NA,"41W54'","13N15'",NA,NA,NA,NA,"30/12/1999",NA,NA,NA,NA
"695","2020-07-23 12:13:21-03","CEPLAC","CEPEC","12224","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. M. Harley","15457","1974","01","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. J. Wurdack","Bahia","RIO DE CONTAS","Acima da caldeira. Rampa baixa do Pico das Almas. Ca. 25Km WNW da cidade.","-41.916667","-13.533333",NA,NA,NA,NA,NA,"41W55'0","13S32'0",NA,NA,NA,NA,"30/12/1977",NA,NA,NA,NA
"696","2020-07-23 12:13:21-03","CEPLAC","CEPEC","12232","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. M. Harley","15708","1974","01","30",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Guabiroba-de-folha-larga",NA,NA,NA,NA,"J. J. Wurdack","Bahia","BARRA DA ESTIVA","Ao N Serra de Ouro, 7Km S da cidade. Rod. p/ Ituaçu.","-41.333333","-13.666667",NA,NA,NA,NA,NA,"41W20'0","13S40'0",NA,NA,NA,NA,"30/12/1977",NA,NA,NA,NA
"697","2020-07-23 12:13:21-03","CEPLAC","CEPEC","12234","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. M. Harley","15712","1974","01","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. J. Wurdack","Bahia","BARRA DA ESTIVA","Ao N da Serra de Ouro. Rod. p/ Ituaçu.7Km ao S cidade.","-41.333333","-13.666667",NA,NA,NA,NA,NA,"41W20'0","13S40'0",NA,NA,NA,NA,"30/12/1977",NA,NA,NA,NA
"698","2020-07-23 12:13:21-03","CEPLAC","CEPEC","20752","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","S. A. Mori","13581","1980","03","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. J. Wurdack","Bahia","ÁGUA QUENTE","Pico das Almas, a 17Km ao NW cidade Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA,NA
"699","2020-07-23 12:13:21-03","CEPLAC","CEPEC","85004","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","J. R. Pirani",NA,"1992","01","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"E. M. Woodgyer","Bahia","ABAÍRA","Cachoeira das Anáguas. Em vertente.","-41.883333","13.266667",NA,NA,NA,NA,NA,"41W53'","13N16'",NA,NA,NA,NA,"30/12/1999",NA,NA,NA,NA
"700","2020-07-23 12:13:21-03","CEPLAC","CEPEC","84966","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. M. Harley",NA,"1992","12","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"E. M. Woodgyer","Bahia","PIATÃ","Quebrada da Serra do Atalho.","-41.833333","13.216667",NA,NA,NA,NA,NA,"41W50'","13N13'",NA,NA,NA,NA,"30/12/1999",NA,NA,NA,NA
"701","2020-07-23 12:13:21-03","CEPLAC","CEPEC","76578","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","A. M. de Carvalho","6377","1997","12","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. F. A. Baumgratz","Bahia","RIO DE CONTAS","Ca. 19Km na estrada para Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA
"702","2020-07-23 12:13:21-03","CEPLAC","CEPEC","82790","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. C. Forzza","1140","1999","04","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. F. A. Baumgratz","Bahia","RIO DE CONTAS","Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,"30/11/2000",NA,NA,NA,NA
"703","2020-07-23 12:13:21-03","CEPLAC","CEPEC","1719","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. P. Belém","71","1964","12","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. J. Wurdack","Distrito Federal","BRASÍLIA","Acampamento do D. V. O.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1966",NA,NA,NA,NA
"704","2020-07-23 12:13:21-03","CEPLAC","CEPEC","331","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. P. Belém","16","1964","12","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. J. Wurdack","Distrito Federal","BRASÍLIA","Fercal. Região do calcario.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1966",NA,NA,NA,NA
"705","2020-07-23 12:13:21-03","CEPLAC","CEPEC","23274","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","J. E. M. Brazão","204","1980","03","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. F. A. Baumgratz","Bahia","BARRA DA ESTIVA","Rod. Barra da Estiva/Ituaçu.","-41.3269004821777","-13.6260995864868",NA,NA,NA,"61861","auto","0*0'0","0*0'0",NA,NA,NA,NA,"20/07/1984",NA,NA,NA,NA
"706","2020-07-23 12:13:21-03","CEPLAC","CEPEC","137561","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. A. Rutter Drummond","337",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"R. A. Rutter Drummond","Goiás","ALTO PARAÍSO DE GOIÁS",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-02-17 11:29:50-03","UEG","HUEG","10391","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Versiane, A.F.A.","140","2012","04","25","Southern America","Brasil",NA,NA,"Arvoreta ca. 2,5m alt. Frutos maduros vináceos.; Beira da estrada, solo úmido.","HUEG010391","Dicotyledoneae",NA,"DC.",NA,"Goiás","Cocalzinho de Goiás","Serra dos Pireneus, estrada para fazenda Dois irmãos.","-48.9325","-15.765556",NA,NA,NA,NA,NA,"-48.9325","-15.765556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-11-19 14:06:24-03","Unimontes","MCMG","2980","PreservedSpecimen","Plantae","Milastomataceae","Miconia","pepericarpa","Miconia pepericarpa","NUNES,YRF |",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex DC.","NUNES,YRF","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-11-19 14:06:23-03","Unimontes","MCMG","3059","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","NUNES,YRF |",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex DC.","NUNES,YRF","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-07-16 10:36:10-03","UFSJ","HUFSJ","9084","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Costa, MTR; Lombello, J","654","2016","10","31",NA,"Brasil",NA,NA,"Arbusto de 1,1 m de altura, flores brancas.","HUFSJ009084",NA,NA,"DC.","Sobral, M","Minas Gerais","São João del-Rei","Serra do Lenheiro, perto das antenas de transmissão.","-44.525261","-21.272817","112",NA,"112",NA,NA,"-44.525261","-21.272817","2017",NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-02-27 14:02:30-03","UFSJ","HUFSJ","932","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Sobral, M; Godoy, E; Otieres","12965","2009","06","03",NA,"Brasil",NA,NA,"Arbusto 2 m, em beira de mata; frutos maduros azulados.","HUFSJ000932",NA,NA,"DC.","Sobral, M","Minas Gerais","Tiradentes","Trilha do Carteiro, Águas Santas, Serra de São José","-44.1781005859375","-21.1103000640869",NA,"HUFSJ000932_v00",NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2019-02-27 14:02:30-03","UFSJ","HUFSJ","1412","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Sobral, M; Guimarães, R; Teixeira, LR","13440","2010","11","11",NA,"Brasil",NA,NA,"Arbusto 1-2 m, em barranco à beria da estrada; flores creme, com odor forte e desagradável.","HUFSJ001412",NA,NA,"DC.","Sobral, M","Minas Gerais","São João del-Rei","BR-265","-44","-21","995","HUFSJ001412_v00 HUFSJ001412_v01","995",NA,NA,"-44","-21","2010",NA,NA,NA,NA,NA,NA,NA,NA
"713","2019-12-09 10:45:58-03","UFSJ","HUFSJ","2136","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Sobral, M; Castro, DG; Passos, R; Pinheiro, C","14017","2011","06","08",NA,"Brasil",NA,NA,"Arbusto 2 m, em interior de mata; frutos imaturos.","HUFSJ002136",NA,NA,"DC.","Sobral, M","Minas Gerais","Ritápolis","Floresta Nacional de Ritápolis","-44.277128","-21.550056","92","HUFSJ002136_v00","92",NA,NA,"-44.277128","-21.550056","2011",NA,NA,NA,NA,NA,NA,NA,NA
