"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"42","2021-03-15 16:37:00-03","NY","NYBG","970404","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","R. M. Harley","1968","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048627' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970404","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","10328","Mato Grosso","Expedition Base Camp. R 10, c. 12 km SW of base camp. Near Lago de Leo.","NY00970404_01","-51.77","-12.82","L. Struwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","970408","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","A. Robert",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048758' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970408","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","609","Mato Grosso","S. Anna da Chapada.","NY00970408_01","-55.7494","-15.4608","B. Maguire","Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","970400","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","G. Gardner","1836",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048622' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970400","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","5018",NA,NA,"NY00970400_01",NA,NA,"B. Maguire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","970377","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","H. S. Irwin","1966","01","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048596' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970377","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","11661","Distrito Federal","Ca. 20 km S. of Brasília, on road to Anapolis","NY00970377_01","-48.04869","-15.9111","B. Maguire","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","2109357","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","C. A. Cid Ferreira","1985","04","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2289019' target='other'> <mi>dwc_moreinfo</mi></a>","NY02109357","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","5520","Amazonas","BR-230, 150 km ao L de Humaitá e 18 km ao S pela Rod. do Estanho.","NY02109357_01","-61.75","-8.166667",NA,"Manicoré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","970397","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","E. P. Heringer","1967","02","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048619' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970397","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","11354",NA,"Coletadonna margem do Lago I, Pinheiro.","NY00970397_01",NA,NA,"B. Maguire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","644287","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","M. J. Jansen-Jacobs","1994","02","10","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=192192' target='other'> <mi>dwc_moreinfo</mi></a>","NY00644287","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","3691",NA,"Rupununi. Shea Village",NA,"-59.15","2.82","L. Struwe",NA,"160","160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","644291","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","W. R. Anderson","1972","03","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=192193' target='other'> <mi>dwc_moreinfo</mi></a>","NY00644291","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","36720","Bahia","Espigao Mestre, ca. 100 km WSW of Barreiras","NY00644291_01",NA,NA,"L. Struwe",NA,"750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02109352","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","L. O. A. Teixeira","1982","05","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2289013' target='other'> <mi>dwc_moreinfo</mi></a>","NY02109352","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","172","Amazonas","Estrada Humaita-Porto Velho, km 120","NY02109352_01","-63.7975","-8.1619",NA,"Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","970390","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","H. S. Irwin","1968","01","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048611' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970390","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","19328","Goiás","20 km N.W. of Corumbá de Goiás, near Pico dos Pirineus. Serra dos Pirineus.","NY00970390_01","-48.95","-15.88","L. Struwe","Cocalzinho de Goiás","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","970388","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","H. S. Irwin","1971","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048608' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970388","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","32720","Goiás","Chapada dos Veadeiros, ca. 20 km N of Alto Paraíso","NY00970388_01","-47.5167","-13.93593","L. Struwe","Alto Paraíso de Goiás","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","970389","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","H. S. Irwin","1966","06","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048610' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970389","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","17228","Mato Grosso","Ca. 75 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","NY00970389_01","-52.23","-15.28","L. Struwe",NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","970405","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","G. C. G. Argent","1967","09","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048628' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970405","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","6581","Mato Grosso","Expedition Base Camp. Base Camp.","NY00970405_01","-51.77","-12.82","L. Struwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","2109355","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","G. T. Prance","1971","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2289017' target='other'> <mi>dwc_moreinfo</mi></a>","NY02109355","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","13768","Amazonas","Fortaleza Savanna, Rio Puciari tributary of Rio Ituxi, 20 km above mouth.","NY02109355_01","-64.7678","-7.2808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","970395","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","H. S. Irwin","1972","01","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048617' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970395","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","34537","Goiás","Serra dos Pirineus, ca. 21 km E. of Pirenópolis.","NY00970395_01","-48.75395","-15.85","L. Struwe","Corumbá de Goiás","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","2109364","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","G. T. Prance","1969","01","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2289026' target='other'> <mi>dwc_moreinfo</mi></a>","NY02109364","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","9206","Roraima","Dormida, foothills of Serra da Lua","NY02109364_01","-60.208","2.467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","644292","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","R. M. Harley","1988","11","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=192191' target='other'> <mi>dwc_moreinfo</mi></a>","NY00644292","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","26256","Bahia","Pico das Almas. Vertente leste. Campo do Queiroz","NY00644292_01","-41.95","-13.53","L. Struwe","Rio de Contas","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","2109368","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","L. O. A. Teixeira","1982","06","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2289030' target='other'> <mi>dwc_moreinfo</mi></a>","NY02109368","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","1071","Amazonas","Estrada Humaitá-Lábrea, Km 17.","NY02109368_01","-63.1664","-7.5917",NA,"Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","886732","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","H. S. Irwin","1966","04","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1041388' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886732","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","14843","Bahia","Drainage of the Rio Corrente, Western Bahia, near Rio Piau, ca. 150 km S.W. of Barreiras","NY00886732_01","-46.0605556","-12.72535","B. Maguire","Sao Desidério","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","970380","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","H. S. Irwin","1966","01","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048599' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970380","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","12178","Distrito Federal","Chapada da Contagem, ca. 25 km N. E. of Brasília","NY00970380_01","-47.75172","-15.62355","B. Maguire","Brasília","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","970373","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","W. R. Anderson","1973","05","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048592' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970373","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","10469","Goiás","Serra dos Pirineus, ca. 15 km (straight line) N of Corumbá de Goiás","NY00970373_01","-48.80861","-15.7880556","B. Maguire","Cocalzinho de Goiás","1230","1230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","970393","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","H. S. Irwin","1970","03","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048615' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970393","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","27879","Minas Gerais","Serra do Espinhaço, Ca. 18 km E. of Diamantina","NY00970393_01","-43.5367","-18.1838","L. Struwe","Diamantina","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","970403","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","D. R. Hunt","1966","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048625' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970403","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","6065","Mato Grosso","Barra do Garças-Xavantina road, about 77 km. from Barra do Garças,","NY00970403_01","-52.2567","-15.8903","B. Maguire","Barra do Garças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","970406","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","J. A. Ratter","1976","03","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048744' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970406","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","R.2798","Distrito Federal","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower. Close to the Olho de Agua da Onça","NY00970406_01","-47.9294","-15.7797","L. Struwe","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","2109361","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","C. A. Cid Ferreira","1895","04","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2289023' target='other'> <mi>dwc_moreinfo</mi></a>","NY02109361","Magnoliophyta","Gentianales","(Aubl.) Maguire & B.M.Boom","5599","Amazonas","BR 230. 150 km ao L de Humaita e 30 km para o S na Rod. do Estanho","NY02109361_01 NY02109361_02","-61.75","-8.33",NA,"Novo Aripuanã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:38:44-03","EAO","IAN","140982","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Maguire, B; Maguire, CK","1954","12","02","Southern America","Brasil",NA,NA,"Annual with solitary lavender-blue flowers, marshy grass-ridge area.","IAN140982","Dicotiledônea",NA,"(Aubl.) Griseb.","40119",NA,"Occasional. Serra Tepequem.",NA,NA,NA,NA,NA,"8000","8000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:38:44-03","EAO","IAN","117583","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Pires, JM; Cavalcante, PB","1962","07","10","Southern America","Brasil",NA,NA,"Slender subshrub, flowers purplish.","IAN117583","Dicotiledônea",NA,"(Aubl.) Griseb.","52030","Amapá","Infrequent in marshy savanna, road to Amapá, km 48.",NA,"-52.916667","-0.916667",NA,NA,NA,NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:38:44-03","EAO","IAN","117844","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Pires, JM; Cavalcante, PB","1962","08","04","Southern America","Brasil",NA,NA,"Shrub 30-40cm high, flower violaceous.","IAN117844","Dicotiledônea",NA,"(Aubl.) Griseb.","52342","Amapá","Frequent in lowland savanna, vic. igarapé Ariramba.",NA,"-51.5","1.216667",NA,NA,NA,NA,"-51.5","1.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:38:44-03","EAO","IAN","129683","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS; Souza, R","1966","01","14","Southern America","Brasil",NA,NA,"Slender herb to ca. 35cm tall, simple or-few-branched. Corolla white.","IAN129683","Dicotiledônea",NA,"(Aubl.) Griseb.","11661","Distrito Federal","Wet places. Occasional. Cerrado, summit of Chapada da Contagem.",NA,NA,NA,"Maas, PJM",NA,"1100","1100",NA,NA,"1995","11",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:38:44-03","EAO","IAN","129788","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS; Grear Jr., JW; Grear Jr., JW","1966","02","10","Southern America","Brasil",NA,NA,"Tree ca. 5m x 10cm. Corolla greenish brown; fruit green.","IAN129788","Dicotiledônea",NA,"(Aubl.) Griseb.","12490","Goiás","Rocky slopes, wet campo, and creek margin, Chapada dos Veadeiros ca. 20km W. of Veadeiros.",NA,NA,NA,"Maas, PJM",NA,"1000","1000",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:38:44-03","EAO","IAN","130044","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS; Grear Jr., JW; Grear Jr., JW","1965","04","14","Southern America","Brasil",NA,NA,"Simple or few-branched erect herb, to ca. 40cm tall. Flowers nodding, corolla white.","IAN130044","Dicotiledônea",NA,"(Aubl.) Griseb.","14843","Bahia","Locally common. Wet campo, near rio Piau, ca. 150km S.W. of Barreiras.",NA,NA,NA,"Maas, PJM",NA,"850","850",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:38:44-03","EAO","IAN","130203","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS; Grear Jr., JW; Grear Jr., JW","1966","05","29","Southern America","Brasil",NA,NA,"Erect herb ca. 45cm tall. Flowers nodding, corolla white.","IAN130203","Dicotiledônea",NA,"(Aubl.) Griseb.","16284","Mato Grosso","Cerrado, rio Turvo, ca. 210km N of Xavantina.",NA,NA,NA,"Maas, PJM","Serra do Roncador","500","500",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:38:44-03","EAO","IAN","132264","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Pena, BS da","1970","10","23","Southern America","Brasil",NA,NA,"Arbustinho; flor roxa.","IAN132264","Dicotiledônea",NA,"(Aubl.) Griseb.","214","Pará","Campo limpo próximo a fazenda Cumarú.",NA,NA,NA,"Oliveira, E","Mauaná",NA,NA,NA,NA,"1972","06",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:38:44-03","EAO","IAN","132298","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Pena, BS da","1971","09","14","Southern America","Brasil",NA,NA,"Flor roxa.","IAN132298","Dicotiledônea",NA,"(Aubl.) Griseb.","248","Pará","São Sebastião da Boa Vista, campo limpo.",NA,NA,NA,"Oliveira, E",NA,NA,NA,NA,NA,"1972","06",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:38:44-03","EAO","IAN","133364","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Oliveira, E","1970","10","23","Southern America","Brasil",NA,NA,"Arbusto. Flor lilás.","IAN133364","Dicotiledônea",NA,"(Aubl.) Griseb.","5292","Pará","Rio Atuá, campo da serraria e Olaria Mariaí.",NA,NA,NA,"Maas, PJM","Mauaná",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:38:44-03","EAO","IAN","133389","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Oliveira, E","1970","10","24","Southern America","Brasil",NA,NA,"Arbusto. Flor lilás.","IAN133389","Dicotiledônea",NA,"(Aubl.) Griseb.","5317","Pará","Rio Atuá, local Mirinduba. Terreno arenoso.",NA,NA,NA,"Maas, PJM","Mauaná",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:38:44-03","EAO","IAN","141049","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Ribeiro, BGS","1971","10","03","Southern America","Brasil",NA,NA,"Planta rasteira, cálice verde, corola amarela.","IAN141049","Dicotiledônea",NA,"(Aubl.) Griseb.","176","Pará","Margem do rio Maruarú, campo geral.",NA,NA,NA,"Ribeiro, BGS","Marajó",NA,NA,NA,NA,"1974","09",NA,NA,NA,NA,NA,NA,NA,NA
