"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount"
"308","2019-10-07 09:34:44-03","UEFS","HUEFS","34166","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","J.G.Freitas","2010","10",NA,"França, F.","1998","05","09","Brasil","Paraná","Quatro Barras","Borda do Campo. Borda do Campo, Serra da Baitaca, Morro do Anhangava.","-49.004444","-25.386111","49W0'16''","25S23'10''","1240","1240","HUEFS0034166","HUEFS0034166","Inselberg, encosta com vegetação Arbustiva.","2521",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"Rosanae",NA,NA,NA
"309","2019-10-07 09:34:44-03","UEFS","HUEFS","14973","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"Cordeiro, J.","1992","11","19","Brasil","Santa Catarina","Campo Alegre",NA,"-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"HUEFS0014973","HUEFS0014973",NA,"911",NA,NA,NA,"Angiospermae","Myrtales","37493","auto","Rosanae",NA,NA,NA
"310","2019-10-07 09:34:44-03","UEFS","HUEFS","146794","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"Silva, J.M.","2006","10","25","Brasil","Santa Catarina","Garuva","Subida para a Serra do Quiriri, Caulim.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"HUEFS0146794","HUEFS0146794",NA,"5191",NA,NA,NA,"Angiospermae","Myrtales","22441","auto","Rosanae",NA,NA,NA
"311","2019-10-07 09:34:44-03","UEFS","HUEFS","113149","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","glazioviana","Tibouchina glazioviana","Cogn.",NA,NA,NA,NA,"Melo, M.R.F.","1985","12","11","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Ipanema, Morro do Barro.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUEFS0113149","HUEFS0113149",NA,"626",NA,NA,NA,"Angiospermae","Myrtales","37574","auto","Rosanae",NA,NA,NA
"312","2019-09-04 18:43:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA
"313","2015-03-07 08:55:48-03","F","FMNH-SEEDPLANTS","V0137844F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137844F","V0137844F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"314","2015-03-07 08:55:48-03","F","FMNH-SEEDPLANTS","V0137845F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137845F","V0137845F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"315","2015-03-07 08:55:48-03","F","FMNH-SEEDPLANTS","V0137846F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137846F","V0137846F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"316","2015-03-07 08:55:48-03","F","FMNH-SEEDPLANTS","V0137847F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137847F","V0137847F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"317","2015-03-07 08:55:48-03","F","FMNH-SEEDPLANTS","V0137848F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137848F","V0137848F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"318","2018-05-14 17:27:49-03","F","FMNH-SEEDPLANTS","V0180032F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia",NA,"RRC ID Flag",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"500",NA,"V0180032F","V0180032F_01 V0180032F_02",NA,"18316","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae","18217",NA,NA
"319","2019-01-23 11:08:44-02","F","FMNH-SEEDPLANTS","V0063984F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","glazioviana","Tibouchina glazioviana",NA,NA,NA,NA,NA,"A. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0063984F","V0063984F_01",NA,"11954","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA
"320","2019-11-13 16:04:50-03","UNISANTA","HUSC","1261","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","glazioviana","Tibouchina glazioviana","Cogn.","Lopes, E.A.",NA,NA,NA,"Sampaio, P.S.P.; Novi, C.","1997","08","29","Brasil","São Paulo","Cananéia","Fazenda Folha Larga.","-47.916667","-24.883333","-47.916667","-24.883333",NA,NA,NA,NA,"Arbusto, flores lilás forte.","20",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"321","2019-07-02 15:56:01-03","UEM","HUEM","4874","S","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","F.S. Meyer; R. Goldenberg; P.J.F. Guimarães","2008",NA,NA,"J.M.Silva; V. Nicolack","1989","11","24","Brasil","Paraná","Ponta Grossa","Buraco do Padre, Zona de campo; junto a afloramentos de arenitos.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"HUEM000007334","HUEM000007334","Arbusto; 2 m de altura; flor lilás escuro.","718",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"322","2021-02-26 18:29:59-03","UEL","FUEL","49236","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham.) P.J.F.Guim. & Michelang.",NA,"2021","02",NA,"Korte, A; Kniess, A","2010","02","05","Brasil","Santa Catarina","Santa Terezinha","Nova Esperança, interior do fragmento","-49.950556","-26.730278","-49.950556","-26.730278","535","535","FUEL005737",NA,"Regeneração IFFSC 797/L/1.","1712",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA
"323","2021-02-26 18:29:59-03","UEL","FUEL","25587","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham.) P.J.F.Guim. & Michelang.",NA,"2021","02",NA,"Hertel, R","1948","01","06","Brasil","Paraná","Campo Largo","Serra São Luiz","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"FUEL005733",NA,"Nº 198.","cx.2 n.198",NA,NA,NA,"Tracheophyta","Myrtales","53742","auto",NA,NA,NA,NA
"324","2021-02-26 18:29:59-03","UEL","FUEL","17902","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham.) P.J.F.Guim. & Michelang.",NA,"2021","02",NA,"Takahashi, E; et al.","1993","11","28","Brasil","Paraná","Palmeira","Rodovia do Café, margem esquerda do Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"FUEL005732",NA,NA,"12",NA,NA,NA,"Tracheophyta","Myrtales","35166","auto",NA,NA,NA,NA
"325","2019-11-01 15:04:36-03","UnB","UB","134554","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"Takahashi, E","1993","11","28","Brasil","Paraná ","Palmas","Rodovia do Café-margem esquerda do Rio Tibagi","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,NA,"Flor roxa.; Arbusto 1,5m.","12","Southern America",NA,NA,"Dicotyledoneae",NA,"46666","auto",NA,NA,NA,NA
"326","2019-11-01 15:04:36-03","UnB","UB","134556","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Hatschbach, G","1982",NA,NA,"Oliveira, PI","1982","01","21","Brasil","Paraná ","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"Flor violeta.; Arbusto 3m.; Campo","298","Southern America",NA,NA,"Dicotyledoneae",NA,"35166","auto",NA,NA,NA,NA
"327","2019-10-03 10:04:03-03","UFSCar","SORO","5627","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","M. Sobral","2009","07","17","Dreveck, S.; Carneiro, F.E.","2009","07","02","Brasil","Santa Catarina","Itaiópolis","Fazenda Battistela - Moema; 696 m.","-49.686111","-26.640833","49°41'10W","26°38'27S",NA,NA,NA,NA,"Florística IFFSC 854 (Arbusto); Floresta Ombróila Mista; Altura: 1,7m; Hábito: arbustiva; Habitat: entorno da mata; Cor/Flor: roxa.","1012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-01-25 11:52:35-03","UFU","HUFU","80083","S","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F. Guim. & Michelang.","Romero, R.","2020","12",NA,"Sousa Silva, S.","2013","10","06","Brasil","Paraná","Guaratuba","Morro das Antenas, Projeto Sistematização IBGE. Folha SG-22-X-D Ponto 51","-48.956111","-22.889444","-48.956111","-22.889444","1455","1455","HUFU00078373",NA,"Herbáceo, subarbusto com flores roseas.; Refúgio Alto-montano herbáceo,","585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-11-04 16:44:02-03","UFU","HUFU","24653","S","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F. Guim. & Michelang.","Rocha, V.","2015","05",NA,"Poliquesi, C.B.; Cordeiro, J.","1994","11","09","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"HUFU00067307","HUFU00067307","Arbusto, ca. 1,3 m. Flor violeta.; Matinha Nebular.","225",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"330","2020-11-04 16:44:02-03","UFU","HUFU","24302","S","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F. Guim. & Michelang.","Rocha, V.","2015","05",NA,"Cordeiro, J.; Poliquesi, C.B.","1992","11","19","Brasil","Santa Catarina","Campo Alegre","Serra do Iquererim, margens do córrego.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"HUFU00067306","HUFU00067306","Subarbusto, ca. 0,80 m. Flor vinosa.; Campo graminoso de altitude.","911",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA
"331","2021-02-23 13:22:50-03","MN","R-TIPOS","9713","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","glazioviana","Tibouchina glazioviana","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","1879","09","10","Brasil","São Paulo",NA,"Campos da Bocaína",NA,NA,NA,NA,NA,NA,"R000009713","R000009713_001",NA,"11954",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA
"332","2020-08-20 20:40:16-03","UFSC","FLOR","34839","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Souza, M.L.","2006",NA,NA,"Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","2006","04","28","Brasil","Santa Catarina","Urubici","Campo dos Padres, Fazenda da Sra. Sonina Munareto, parte Leste dos campos do rio Espraiado.","-49.318611","-27.996667","49º19'7''W","27º59'48''S","1430","1430","FLOR0034839","FLOR0034839","arbusto, flor púrpura, 0,5m altura. Comum.","1647",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA
"333","2020-08-20 20:40:16-03","UFSC","FLOR","34610","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Souza, M.L.","2006",NA,NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","03","09","Brasil","Santa Catarina","Urubici","Campo da borda Leste na base do Morro do Campo dos Padres, Campo dos Padres.","-49.308056","-27.929444","49º18'29''W","27º55'46''S","1570","1570","FLOR0034610","FLOR0034610",NA,"996",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA
"334","2020-08-20 14:58:06-03","UFSC","FLOR","46826","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"Trevisan, R.; Venturi, S.","2012","11","29","Brasil","Santa Catarina","Rancho Queimado","Serra da Boa Vista, no limite entre os municípios de Rancho Queimado e Alfredo Wagner, Próximo à BR283.","-49.154167","-27.674167","49º9'15''W","27º40'27''S","1129","1129","FLOR0046826",NA,"Planta faz parte do Projeto Reflora","1229",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA
"335","2020-08-20 20:40:16-03","UFSC","FLOR","57893","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Meyer, F.S.","2014",NA,NA,"Lozano, E.D.","2013","12","18","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha.","-49.991944","-25.2475","49º59'31''W","25º14'51''S",NA,NA,"FLOR0057893",NA,"Arbusto, rupícola, 1,5 metros, flores lilases","2412",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA
"336","2020-08-20 14:58:06-03","UFSC","FLOR","61093","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Meyer, F.S.","2013","11","26","Lozano, E.D.; Saridakis, D.P.","2013","11","26","Brasil","Paraná","Piraí do Sul","Chácara Santa Rita da Serra.","-50.025","-24.472222","50º1'30''W","24º28'20''S",NA,NA,"FLOR0061093","FLOR0061093","Arbusto, 1m alt, flores roxas","1897",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA
"337","2020-08-20 20:40:16-03","UFSC","FLOR","61199","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Meyer, F.S.","2013",NA,NA,"Lozano, E.D.; Saridakis, D.P.","2013","11","27","Brasil","Paraná","Piraí do Sul","Pousada Pirahy da Serra.","-50.020278","-24.466944","50º1'13''W","24º28'1''S",NA,NA,"FLOR0061199","FLOR0061199","Arbusto, 1,5m, flores roxas, estames roxos","1958",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA
"338","2020-08-20 20:40:16-03","UFSC","FLOR","62292","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Caddah, M.K.","2017",NA,NA,"Sanches, J.H.; Onofre, F.F.; Dechoum, M.S.; Rodrigues, L.R.N. Jr.; Zanetti, B.B.; Souza, V.C.; Tamashiro, J.Y.; Salino, A.; Rodrigues, R.R.; Ivanauskas, N.M.","2007","04","06","Brasil","Santa Catarina","Bocaina do Sul","Fazenda Farofa, do outro lado do morro do campo drenado.","-49.854167","-27.891111","49º51'15''W","27º53'28''S","1359","1359","FLOR0062292","FLOR0062292","Arbusto, 3m, flores roxas.","103",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA
"339","2020-08-20 14:58:06-03","UFSC","FLOR","66686","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Sobral, M.","2009","07","21","Santos, R. dos; Santos, I.A. dos; Klein, A.S.","2009","07","21","Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco. (Coordenadas em UTM na ficha original: 22 J 661582.00 m E, 6895413.00 m S)","-49.355833","-28.056944","49º21'21''W","28º3'25''S","1160","1160","FLOR0066686","FLOR0066686","Botões florais","s/n.",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA
"340","2020-08-20 14:58:06-03","UFSC","FLOR","67225","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Sobral, M.","2009","07","21","Santos, R. dos; Santos, I.A. dos; Klein, A.S.","2009","07","21","Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco.","-49.214722","-28.185","49º12'53''W","28º11'6''S","1160","1160","FLOR0067225","FLOR0067225",NA,"s.n.",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA
"341","2020-08-20 20:40:16-03","UFSC","FLOR","8431","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Falkenberg, D.B.; Souza, M.L.","1985",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Plowman, T.","1985","01","26","Brasil","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,"1000","1000","FLOR0008431",NA,"arbusto, flor 5 pétalas violeta, 2m altura","2155",NA,NA,NA,NA,"Myrtales","53742","auto",NA,NA,NA,NA
"342","2020-08-20 20:40:16-03","UFSC","FLOR","8432","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Falkenberg, D.B.; Souza, M.L.","1985",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Plowman, T.","1985","01","26","Brasil","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,"1000","1000","FLOR0008432",NA,"arbusto, flor violeta, 1,5m altura","2163",NA,NA,NA,NA,"Myrtales","53742","auto",NA,NA,NA,NA
"343","2020-08-20 20:40:16-03","UFSC","FLOR","8430","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Falkenberg, D.B.; Souza, M.L.","1985",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Plowman, T.","1985","01","26","Brasil","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,"1000","1000","FLOR0008430",NA,"arbusto, flor 5 pétalas violeta, 2m altura","2173",NA,NA,NA,NA,"Myrtales","53742","auto",NA,NA,NA,NA
"344","2020-08-20 14:58:06-03","UFSC","FLOR","55896","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Meyer, F.S.","2012","02","18","Lozano, E.D.; Canestraro, B.K. & Torres, M.","2012","01","18","Brasil","Paraná","Campo Largo","São Luís do Purunã, paredão próximo ao pedágio.","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"FLOR0055896",NA,"Arbusto, 2m dealtura, flores lilases","891",NA,NA,NA,NA,"Myrtales","53742","auto",NA,NA,NA,NA
"345","2020-08-20 20:40:16-03","UFSC","FLOR","20654","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Souza, M.L.","1990",NA,NA,"Cordeiro, J.; Nicolack, V.","1990","01","12","Brasil","Paraná","Campo Largo","Serra São Luiz do Purunã.","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"FLOR0020654",NA,"flor roxa","685",NA,NA,NA,NA,"Myrtales","53742","auto",NA,NA,NA,NA
"346","2020-08-20 20:40:16-03","UFSC","FLOR","27463","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Hatschbach, G.","1994",NA,NA,"Poliquesi, C.B.; Cordeiro, J.","1994","11","09","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,"1300","1300","FLOR0027463",NA,"arbusto, flor violeta, 1,3m altura","225",NA,NA,NA,NA,"Myrtales","41937","auto",NA,NA,NA,NA
"347","2020-08-20 20:40:16-03","UFSC","FLOR","27256","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Hatschbach, G.","1994",NA,NA,"Poliquesi, C.B.; Cordeiro, J.","1994","11","09","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,"1300","1300","FLOR0027256",NA,"arbusto, flor rosada, 1,3m altura","214",NA,NA,NA,NA,"Myrtales","41937","auto",NA,NA,NA,NA
"348","2020-08-20 20:40:16-03","UFSC","FLOR","18935","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Hatschbach, G.","1986",NA,NA,"Paciornik, E.F.; Silva, J.M.","1985","12","12","Brasil","Paraná","Quatro Barras","Morro Mãe Catira.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"FLOR0018935",NA,"arbusto, flor roxa, 1,3m altura","204",NA,NA,NA,NA,"Myrtales","17116","auto",NA,NA,NA,NA
"349","2020-08-20 20:40:16-03","UFSC","FLOR","16958","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","11","Brasil","Rio Grande do Sul","Bom Jesus","Beira da estrada BR 285, após a subida, no topo da Serra da Rocinha.","-50.4166984558105","-28.6678009033203",NA,NA,"1280","1280","FLOR0016958",NA,"subarbusto, flor 5 pétalas roxas, 0,8m altura. Próximo do local de coleta de DBF 4182 a 4203","4188",NA,NA,NA,NA,"Myrtales","55856","auto",NA,NA,NA,NA
"350","2020-08-20 20:40:16-03","UFSC","FLOR","16896","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","11","Brasil","Rio Grande do Sul","Bom Jesus","Beira da estrada BR 285, após a subida, no topo da Serra da Rocinha.","-50.4166984558105","-28.6678009033203",NA,NA,"1280","1280","FLOR0016896",NA,"subarbusto, flor 5 pétalas roxas, 1m altura","4184",NA,NA,NA,NA,"Myrtales","55856","auto",NA,NA,NA,NA
"351","2020-08-20 20:40:16-03","UFSC","FLOR","16894","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","11","Brasil","Rio Grande do Sul","Bom Jesus","Beira da estrada BR 285, após a subida, no topo da Serra da Rocinha.","-50.4166984558105","-28.6678009033203",NA,NA,"1280","1280","FLOR0016894",NA,"subarbusto, flor 5 pétalas roxas, 0,6m altura","4186",NA,NA,NA,NA,"Myrtales","55856","auto",NA,NA,NA,NA
"352","2020-08-20 20:40:16-03","UFSC","FLOR","33920","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Souza, M.L.","1982",NA,NA,"Souza, M.L.","1982","03","27","Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"FLOR0033920",NA,"arbusto","236",NA,NA,NA,NA,"Myrtales","30776","auto",NA,NA,NA,NA
"353","2020-08-20 20:40:16-03","UFSC","FLOR","22335","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Falkenberg, D.B.","1992",NA,NA,"Falkenberg, D.B.","1992","03","28","Brasil","Rio Grande do Sul","Cambará do Sul","Parque Nacional Aparados da Serra.","-50.1446990966797","-29.0478000640869",NA,NA,"1000","1000","FLOR0022335",NA,"arbusto, folhas discolores (mais claras no hipofilo), flor já deiscente, 1,5m altura","5716",NA,NA,NA,NA,"Myrtales","30776","auto",NA,NA,NA,NA
"354","2020-08-20 20:40:16-03","UFSC","FLOR","8322","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Souza, M.L.","1985",NA,NA,"Sehnem, A.","1963","01","16","Brasil","Rio Grande do Sul","São Francisco de Paula","Taimbé.","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","FLOR0008322",NA,"erva arbustiva","s.n.",NA,NA,NA,NA,"Myrtales","76715","auto",NA,NA,NA,NA
"355","2020-08-20 20:40:16-03","UFSC","FLOR","22988","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Falkenberg, D.B.","1993",NA,NA,"Falkenberg, D.B.; Jarenkow, J.A.","1993","01","29","Brasil","Rio Grande do Sul","Três Cachoeiras","Perdida.","-49.9244003295898","-29.4556007385254",NA,NA,"350","350","FLOR0022988",NA,"arbusto, pétalas roxas; brácteas não completamente involucrais, 1,5m altura","6054",NA,NA,NA,NA,"Myrtales","17224","auto",NA,NA,NA,NA
"356","2020-08-20 20:40:16-03","UFSC","FLOR","16410","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Falkenberg, D.B.; Souza, M.L.","1986",NA,NA,"Falkenberg, D.B.; Souza, M.L.","1986","11","08","Brasil","Santa Catarina","Bom Jardim da Serra","Beira do planalto no topo da Serra do Rio do Rastro.","-49.624698638916","-28.3369007110596",NA,NA,"1350","1350","FLOR0016410",NA,"arbusto, flor botão com pétalas roxas, 1m altura","3992",NA,NA,NA,NA,"Myrtales","32577","auto",NA,NA,NA,NA
"357","2020-08-20 20:40:16-03","UFSC","FLOR","16407","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Falkenberg, D.B.; Souza, M.L.","1986",NA,NA,"Falkenberg, D.B.; Souza, M.L.","1986","11","08","Brasil","Santa Catarina","Bom Jardim da Serra","Beira do planalto no topo da Serra do Rio do Rastro.","-49.624698638916","-28.3369007110596",NA,NA,"1350","1350","FLOR0016407",NA,"arbusto, flor botão com 5 pétalas roxas, 1m altura","3998",NA,NA,NA,NA,"Myrtales","32577","auto",NA,NA,NA,NA
"358","2020-08-20 20:40:16-03","UFSC","FLOR","16312","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Sobral, M.","1986",NA,NA,"Sobral, M.; et alii","1986","01","01","Brasil","Santa Catarina","Bom Jardim da Serra","Desfiladeiro do Funil.","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"FLOR0016312",NA,"arbusto, flor roxo-escura, 1m altura","4809",NA,NA,NA,NA,"Myrtales","32577","auto",NA,NA,NA,NA
