"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","recordNumber","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","previousCatalogNumber"
"148","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","14568",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. Kollmann","2001","06","25","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"MBML014568","MBML014568",NA,NA,NA,NA,"3996","Pátio do Museu de Biologia Mello Leitão",NA,NA,"Erva 2m. Brácteas amarelas. Flores brancas com o ápice verde. Ovário amarelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","15079",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vellozo","L. Kollmann/29-08-2001","L. Kollmann; et al","2001","08","29","Brasil","Espírito Santo","Santa Teresa","-40.506944","-19.936111","40W30'25","19S56'10",NA,NA,"MBML015079","MBML015079_1 MBML015079_2",NA,NA,NA,NA,"4415","Rio Saltinho",NA,NA,"Planta 2m na sombra. Brácteas vermelhas. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","15524",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. Kollmann; et al","2001","10","24","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML015524","MBML015524",NA,NA,NA,NA,"4903","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Erva 1m na sombra. Brácteas vermelhas. Frutos laranjas. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","1628",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Bruno Rezende/28-04-2000","J. M. Vimercat","1984","06","19","Brasil","Espírito Santo","Santa Teresa","-40.506944","-19.936667","40W30'25","19S56'12",NA,NA,"MBML001628","MBML001628",NA,NA,NA,NA,"190","Boeirão",NA,NA,"Erva com flores vermelhas com manchas brancas, solo pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","1629",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","W. J. Kress/Out.1993","W. A. Hoffmann","1984","10","25","Brasil","Espírito Santo","Santa Leopoldina","-40.538611","-20.065556","40W32'19","20S3'56",NA,NA,"MBML001629","MBML001629",NA,NA,NA,NA,"218","Rio da Prata",NA,NA,"Erva com frutos jovens, em solo pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","1631",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","W. John Kress/Out.1993","W. Pizziolo","1984","10","23","Brasil","Espírito Santo","Santa Teresa","-40.479444","-19.919722","40W28'46","19S55'11",NA,NA,"MBML001631","MBML001631",NA,NA,NA,NA,"157","Goiapaba-Açu",NA,NA,"Planta com frutos cor de abóbora, solo barro vermelho.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","1632",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","P. J. M. Maas/Fev.1999","W. Pizziolo","1984","05","30","Brasil","Espírito Santo","Santa Teresa","-40.479444","-19.919722","40W28'46","19S55'11",NA,NA,"MBML001632","MBML001632",NA,NA,NA,NA,"113","Goiapaba-Açu",NA,NA,"Erva com flor vermelha e branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","1634",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","H. Q. Boudet Fernandes","1985","11","07","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML001634","MBML001634",NA,NA,NA,NA,"1596","Estação Biológica de Santa Lúcia",NA,NA,"Erva com 1,2m, brácteas florais vermelhas alaranjadas, tépalas brancas, ciófila, capoeirão.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-09-17 15:32:39-03","MBML","MBML-HERBARIO","1635",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","P. J. M. Maas/Fev.1999","W. Pizziolo","1985","11","19","Brasil","Espírito Santo","Santa Teresa","-40.647778","-19.924444","40W38'52","19S55'28",NA,NA,"MBML001635","MBML001635",NA,NA,NA,NA,"221","Mata acima do Country Club (na estrada que liga Vargem Alta à Mata Fria - propriedade de Agnaldo Faqueti)",NA,NA,"Erva 1,5m, inflorescência com brácteas e receptáculo floral alaranjados, tépalas brancas, semi-sombra, mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","1636",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","W. John Kress/Out.1993","W. Boone","1985","11","21","Brasil","Espírito Santo","Santa Teresa","-40.683333","-19.931111","40W41'0","19S55'52",NA,NA,"MBML001636","MBML001636_1 MBML001636_2",NA,NA,NA,NA,"919","Mata Fria",NA,NA,"Erva com brácteas cor de abóbora, verticilos protetores brancos, ciófila, capoeirão.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","1637",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","P. J. M. Maas/Fev.1999","W. Boone","1985","10","23","Brasil","Espírito Santo","Santa Teresa","-40.587778","-19.950556","40W35'16","19S57'2",NA,NA,"MBML001637","MBML001637",NA,NA,NA,NA,"839","Morro do Loteamento Jardim da Montanha",NA,NA,"Erva 2,2m, inflorescência com brácteas vermelhas alaranjadas, pedúnculo e ovário alaranjados, tépalas brancas, semi-sombra, capoeirão, grotão.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","1638",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","W. A. Hoffmann","1985","10","17","Brasil","Espírito Santo","Santa Teresa","-40.510556","-19.823611","40W30'38","19S49'25",NA,NA,"MBML001638","MBML001638_1 MBML001638_2",NA,NA,NA,NA,"268","Nova Lombardia",NA,NA,"Erva, 1,20m, inflorescência com brácteas avermelhadas, pedúnculo e ovário cor de laranja, tépalas brancas levemente alaranjadas na base, ciófilo, barranco próximo a riacho, mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","16541",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","H.Q.Boudet Fernandes/2006","A. P. Fontana; et al","2001","09","29","Brasil","Espírito Santo","Santa Teresa","-40.59","-19.933333","40W35'24","19S56'0",NA,NA,"MBML016541","MBML016541",NA,NA,NA,NA,"177","Terreno do Banestes",NA,NA,"Planta umbrícola; folhas verdes; brácteas laranjas; ovário laranja; flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","17131",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","H.Q.Boudet Fernandes/2006","R.R. Vervloet; et al","2002","08","01","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML017131","MBML017131",NA,NA,NA,NA,"623","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Herbácea, brácteas de cor vinho avermelhado, pendúnculo floral amarelo, botões brancos, local rochoso, meia encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","17482",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","H.Q.Boudet Fernandes/2006","R.R. Vervloet; et al","2002","09","19","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML017482","MBML017482",NA,NA,NA,NA,"1027","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Botões brancos, brácteas laranja, meia encosta, dossel 18m.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","17643",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","H.Q.Boudet Fernandes/2006","R.R. Vervloet; et al","2002","07","04","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML017643","MBML017643",NA,NA,NA,NA,"429","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Terrestre, folhas verdes, brácteas florais de cor vermelha alranjada, botões brancos , frutos imaturos de cor laranja, fundo de vale.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","17950",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","H.Q.Boudet Fernandes/2006","R.R. Vervloet; et al","2002","10","01","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML017950","MBML017950",NA,NA,NA,NA,"1115","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Terrestre, meia encosta, dossel 18m, altitude 850m, brácteas laranjas, botões e flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","17988",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","H.Q.Boudet Fernandes/2006","R.R. Vervloet; et al","2002","08","28","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML017988","MBML017988",NA,NA,NA,NA,"776","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Terrestre, topo de morro, dossel 10m, brácteas de cor vermelho alaranjado, botões brancos, altitude 895m.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","19099",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","H.Q.Boudet Fernandes/2006","A. P. Fontana; et al","2002","10","13","Brasil","Espírito Santo","Fundão","-40.472222","-19.914167","40W28'20","19S54'51",NA,NA,"MBML019099","MBML019099",NA,NA,NA,NA,"415","Goiapaba-Açu",NA,NA,"Terrestre, brácteas vermelhas, ovário laranjae corola branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","19849",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. Kollmann; et al","2003","02","17","Brasil","Espírito Santo","Santa Maria de Jetibá","-40.697222","-20.043333","40W41'50","20S2'36",NA,NA,"MBML019849","MBML019849",NA,NA,NA,NA,"5979","Belém",NA,NA,"Brácteas laranjas, frutos amarelados.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","21461",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","H.Q.Boudet Fernandes/2006","J. Rossini; et al","2003","08","27","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML021461","MBML021461",NA,NA,NA,NA,"486","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Ao lado do córrego. Brácteas laranja. Cálice laranja, corola branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-09-14 16:46:05-03","MBML","MBML-HERBARIO","21526",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","H.Q.Boudet Fernandes/2006","A. M. Assis; et al","2003","07","16","Brasil","Espírito Santo","Santa Teresa","-40.732167","-19.93975","40W43'55,8","19S56'23,1",NA,NA,"MBML021526","MBML021526",NA,NA,NA,NA,"961","Margens do Rio Sta. Maria",NA,NA,"Herbácea. Brácteas avermelhadas, flores brancas. Mata em bom estado de conservação (dossel de 10-15m alt.) em uma grota próximo à cachoeira. Expedições Científica Comitê Bacia do Rio Sta Mª Rio Doce.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","24833",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","L. Kollmann/29-07-2005","L. Kollmann; et al","2005","07","29","Brasil","Espírito Santo","Santa Teresa","-40.506944","-19.936111","40W30'25","19S56'10",NA,NA,"MBML024833","MBML024833",NA,NA,NA,NA,"8172","Rio Saltinho",NA,NA,"Erva 1,2m na sombra. Flores brancas, brácteas laranjas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","25355",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. Kollmann; et al","2005","06","17","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML025355","MBML025355",NA,NA,NA,NA,"7858","Estação Biológica de Santa Lúcia",NA,NA,"Erva 1,5m, na sombra. Brácteas vermelhas e flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","25423",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. Kollmann; et al","2005","10","26","Brasil","Espírito Santo","Santa Teresa","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"MBML025423","MBML025423",NA,NA,NA,NA,"8403","Santo Antônio",NA,NA,"Erva 1,5m na sombra. Brácteas laranja avermelhadas. Flores brancas. Ovários laranjas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","26098",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. Kollmann; et al","2006","05","11","Brasil","Espírito Santo","Santa Teresa","-40.510556","-19.823611","40W30'38","19S49'25",NA,NA,"MBML026098","MBML026098_1 MBML026098_2",NA,NA,NA,NA,"9080","Nova Lombardia",NA,NA,"Erva 1,5m na sombra. Brácteas laranja, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","26272",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","V. Demuner; T. Cruz, M. Belizário, Elias Bausen","2006","03","29","Brasil","Espírito Santo","Santa Leopoldina","-40.546389","-20.123056","40W32'47","20S7'23","250","250","MBML026272","MBML026272_1 MBML026272_2",NA,NA,NA,NA,"2065","Bragança, cachoeira Gruta da Onça",NA,NA,"Herbácea 3m, inflorescência ereta com frutos e brácteas laranja dispostos alternos. Subida da cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","26275",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","2006","01","18","Brasil","Espírito Santo","Marilândia","-40.551111","-19.348333","40W33'4","19S20'54","150","150","MBML026275","MBML026275",NA,NA,NA,NA,"1676","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini",NA,NA,"Herbácea 2m, inflorescência ereta, bráctea laranja, frutos amarelos, dispostos alternos no escapo. Solo raso, sobre rocha, úmido (Cruzeiro a gruta).",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","27264",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2006","06","29","Brasil","Espírito Santo","Santa Leopoldina","-40.437778","-20.097222","40W26'16","20S5'50","300","300","MBML027264","MBML027264",NA,NA,NA,NA,"2506","Colina Verde (Morro do Agudo), Prop.: Israel Elias Ramos",NA,NA,"Herbácea pétalas brancas, brácteas e frutos laranja, (CULTIVO).Interior de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","27290",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2006","08","23","Brasil","Espírito Santo","Governador Lindenberg","-40.463333","-19.275833","40W27'48","19S16'33","350","350","MBML027290","MBML027290",NA,NA,NA,NA,"2747","Pedra de Santa Luzia, prop.: Firmino Sottele",NA,NA,"Herbácea 2 a 3m, inflorescência amarela (CULTIVO). Vegetação secundária.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","28109",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","R. C. Britto","2006","06","15","Brasil","Espírito Santo","Santa Teresa","-40.506944","-19.936111","40W30'25","19S56'10",NA,NA,"MBML028109","MBML028109",NA,NA,NA,NA,"93","Rio Saltinho",NA,NA,"Planta herbácea à sombra, flores com cálice laranja, corola branca e brácteas vermelhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","28500",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","2006","08","08","Brasil","Espírito Santo","Santa Leopoldina","-40.470556","-20.059167","40W28'14","20S3'33","150","150","MBML028500","MBML028500",NA,NA,NA,NA,"1200","Fazenda Caioaba, propr.:Virloni, Mata, trilha do corrego Caioaba.",NA,NA,"Brácteas laranja. Flores brancas. Mata fundo de vale.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","28524",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","2006","05","16","Brasil","Espírito Santo","Santa Leopoldina","-40.437778","-20.0975","40W26'16","20S5'51","300","300","MBML028524","MBML028524",NA,NA,NA,NA,"965","Colina Verde (Morro Agudo), lado esquerdo, Prop.: Israel Elias Ramos.",NA,NA,"Herbácea. Flores brancas com bráteas laranja. Mata em estágio de regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","28526",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","2006","05","16","Brasil","Espírito Santo","Santa Leopoldina","-40.437778","-20.0975","40W26'16","20S5'51","300","300","MBML028526","MBML028526",NA,NA,NA,NA,"962","Colina Verde (Morro Agudo), lado esquerdo, Prop.: Israel Elias Ramos.",NA,NA,"Herbácea. Frutos e brácteas laranja. Mata em estágio de regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","28753",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","2006","08","03","Brasil","Espírito Santo","Santa Leopoldina","-40.497222","-20.028889","40W29'50","20S1'44","300","300","MBML028753","MBML028753_1 MBML028753_2",NA,NA,NA,NA,"1163","Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi.",NA,NA,"Brácetas e frutos laranja. Botões florais. Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","28874",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","2006","08","03","Brasil","Espírito Santo","Santa Leopoldina","-40.497222","-20.028889","40W29'50","20S1'44","300","300","MBML028874","MBML028874",NA,NA,NA,NA,"1190","Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi.",NA,NA,"Brácteas laranja. Flores brancas. Mata pedregosa com solo úmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","28308",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2006","09","12","Brasil","Espírito Santo","Santa Leopoldina","-40.387778","-20.097222","40W23'16","20S5'50","300","300","MBML028308","MBML028308",NA,NA,NA,NA,"2806","Colina Verde (Morro Agudo), Prop.: Israel Elias Ramos.",NA,NA,"Herbácea 1m, brácteas e frutos laranja. Interior de mata alterada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","28920",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. Kollmann","2007","01","10","Brasil","Espírito Santo","Cariacica","-40.479167","-20.272778","40W28'45","20S16'22",NA,NA,"MBML028920","MBML028920",NA,NA,NA,NA,"9444","Reserva Biológica de Duas Bocas",NA,NA,"Erva 1,2m na sombra, brácteas laranjas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","29666",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","2007","04","18","Brasil","Espírito Santo","Santa Leopoldina","-40.490556","-20.200556","40W29'26","20S12'2","250","250","MBML029666","MBML029666",NA,NA,NA,NA,"3631","Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi (Luiz Pilger).",NA,NA,"Herbácea 2m, botões florais, flores brancas, brácteas laranja (CULTIVO). Interior de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","30604",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","07","17","Brasil","Espírito Santo","Santa Leopoldina","-40.470556","-20.059167","40W28'14","20S3'33","150","150","MBML030604","MBML030604",NA,NA,NA,NA,"2849","Fazenda Caioaba.",NA,NA,"Planta com brácteas e frutos jovens de cor laranja, flores e botões de cor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","31066",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","R.R. Vervloet; V. Demuner, E. Bausen","2007","08","01","Brasil","Espírito Santo","Rio Bananal","-40.416389","-19.248889","40W24'59","19S14'56","300","300","MBML031066","MBML031066",NA,NA,NA,NA,"3093","Alto Rio Bananal",NA,NA,"Herbácea 1m, brácteas, frutos jóvens e botões de cor laranja.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","31439",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. Kollmann; A. P. Fontana","2007","08","09","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","550","550","MBML031439","MBML031439",NA,NA,NA,NA,"10022","Estação Biológica de Santa Lúcia",NA,NA,"Erva 1m na sombra, brácteas avermelhadas, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","31511",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","08","28","Brasil","Espírito Santo","Santa Leopoldina","-40.495278","-20.035556","40W29'43","20S2'8","250","250","MBML031511","MBML031511",NA,NA,NA,NA,"3316","Pedra Branca. Prop. Crist. Bremenkanp",NA,NA,"Erva 1,5m, brácteas e sépalas de cor laranja, pétalas de cor branca. Mata meia encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","31975",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","V. Demuner; T. A. Cruz e R. R. Vervloet.","2007","11","07","Brasil","Espírito Santo","Governador Lindenberg","-40.465556","-19.288056","40W27'56","19S17'17","420","420","MBML031975","MBML031975",NA,NA,NA,NA,"4500","Pedra de Santa Luzia, prop.: Firmino Sottele",NA,NA,"Herbácea 2-3m, botões florais, flores e frutos laranja. Interior de mata alterada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","32027",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","V. Demuner; T. A. Cruz, R. R. Vervloet e M. Belisario.","2007","10","23","Brasil","Espírito Santo","Santa Leopoldina","-40.555694","-20.128611","40W33'20,5","20S7'43","550","550","MBML032027","MBML032027",NA,NA,NA,NA,"4302","Pousada Pau-Apique, propr.: Assunta Salvador.",NA,NA,"Herbácea 1m, brácteas e frutos laranja. Borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-01-25 17:20:35-03","MBML","MBML-HERBARIO","32286",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","(Nutt.) Barnhart ex Small","L. Kollmann; A. P. Fontana & Kaio A. Brahim","2007","10","04","Brasil","Espírito Santo","João Neiva","-40.482167","-19.747722","40W28'55,8","19S44'51,8","355","355","MBML032286","MBML032286_1 MBML032286_2",NA,NA,NA,NA,"10067","Alto Bergamo",NA,NA,"Brácteas disticas laranjas. Frutos e flores amarelados.",NA,NA,NA,NA,NA,NA,NA,NA,NA
