"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"712","2020-11-12 17:01:20-03","UEL","FUEL","24439","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Viani, RAG","Pavão, OC; et al.","1","1999","03","11",NA,"Brasil","Paraná","Marilândia do Sul","Mata ao lado direito da cidade","-51.3078002929688","-23.7446994781494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19941","auto",NA,NA,NA,NA,NA,NA
"713","2020-11-12 17:01:20-03","UEL","FUEL","28813","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Pavão, OC; et al.","s.n.","1999","09","01",NA,"Brasil","Paraná","Mauá da Serra","Sítio Xaxim 2","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA
"714","2020-11-12 17:01:20-03","UEL","FUEL","27898","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Francisco, EM; et al.","s.n.","1999","12","15",NA,"Brasil","Paraná","Mauá da Serra","Sítio Xaxim 2","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA
"715","2020-11-12 17:01:20-03","UEL","FUEL","30582","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Fadelli, L; et al.","161","1999","12","03",NA,"Brasil","Paraná","Ortigueira","Beira da estrada","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"716","2020-11-12 17:01:20-03","UEL","FUEL","25888","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Viani, RAG","Camargo, EH; Baitello, JB","35","1999","10","17",NA,"Brasil","Paraná","Ortigueira","Sítio Santo Antônio","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"717","2020-11-12 17:01:18-03","UEL","FUEL","12933","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Francisco das Chagas e Silva; et al.","s.n.","1991","07","01",NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"718","2020-11-12 17:01:20-03","UEL","FUEL","25609","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Hertel, PFB","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Piraquara","Cachoeira","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"719","2020-11-12 17:01:20-03","UEL","FUEL","25610","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Hertel, B","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Piraquara","Volta Grande","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"720","2019-10-16 14:13:31-03","UEL","FUEL","20705","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Vieira, AOS","Hertel, B","s.n.","1947","09",NA,NA,"Brasil","Paraná","Piraquara","Volta Grande, Rio do Alheio, Fitoteca Hertel","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"721","2020-11-12 17:01:20-03","UEL","FUEL","27868","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Ferreira, JA; et al.","s.n.","1998","12","15",NA,"Brasil","Paraná","Reserva","Anta Gorda 2","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA
"722","2020-11-12 17:01:20-03","UEL","FUEL","27867","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Paiva, MRC; Ferreira, JA","s.n.","1997","08","26",NA,"Brasil","Paraná","Reserva","Estrada para Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA
"723","2020-11-12 17:01:20-03","UEL","FUEL","24690","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Cavalheiro, AL; et al.","s.n.","1998","09","12",NA,"Brasil","Paraná","Reserva","Sítio Anta Gorda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA
"724","2020-11-12 17:01:20-03","UEL","FUEL","27869","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Ferreira, JA; et al.","s.n.","1999","11","10",NA,"Brasil","Paraná","Reserva","Sítio Anta Gorda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA
"725","2020-11-12 17:01:20-03","UEL","FUEL","26896","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Vieira, AOS","Ribeiro, DC; et al.","17","1999","10","28",NA,"Brasil","Paraná","São Jerônimo da Serra","Área de Cerrado","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"726","2020-11-12 17:01:20-03","UEL","FUEL","17874","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Soares-Silva, LH; Francisco das Chagas e Silva; Francisco das Chagas e Silva; S","Francisco das Chagas e Silva; Soares-Silva, LH","1842","1995","09","21",NA,"Brasil","Paraná","São Jerônimo da Serra","Arredores de São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"1996",NA,NA,"03",NA,"30511","auto",NA,NA,NA,NA,NA,NA
"727","2020-11-12 17:01:20-03","UEL","FUEL","28809","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Francisco, EM; et al.","s.n.","2000","09","22",NA,"Brasil","Paraná","São Jerônimo da Serra","Fazenda Fuji","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"728","2020-11-12 17:01:20-03","UEL","FUEL","27900","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Francisco, EM; et al.","s.n.","2000","06","29",NA,"Brasil","Paraná","São Jerônimo da Serra","Fazenda Taquara","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"729","2020-11-12 17:01:20-03","UEL","FUEL","34536","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","K.L.V.R. de Sá","K.L.V.R. de Sá; et al.","293","2002","09","05",NA,"Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"730","2020-11-12 17:01:20-03","UEL","FUEL","34537","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","K.L.V.R. de Sá","K.L.V.R. de Sá; et al.","390",NA,NA,NA,NA,"Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"731","2020-11-12 17:01:20-03","UEL","FUEL","26318","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC; Medri, C","Medri, C; et al.","852","1999","09","11",NA,"Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"732","2020-11-12 17:01:20-03","UEL","FUEL","26321","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC; Medri, C","Medri, C; et al.","s.n.","1999","09","25",NA,"Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"733","2020-11-12 17:01:18-03","UEL","FUEL","13466","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hassuike-Dolibaina, AK","Soares-Silva, LH; Francisco das Chagas e Silva","s.n.","1995","09","21",NA,"Brasil","Paraná","São Jerônimo da Serra","Sao Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"10",NA,"30511","auto",NA,NA,NA,NA,NA,NA
"734","2020-11-12 17:01:20-03","UEL","FUEL","27102","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Cavalheiro, AL; et al.","168","1999","12","07",NA,"Brasil","Paraná","São Jerônimo da Serra","Sítio Três Minas","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"735","2020-11-12 17:01:18-03","UEL","FUEL","13467","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hassuike-Dolibaina, AK","Soares-Silva, LH; et al.","s.n.","1995","10","04",NA,"Brasil","Paraná","Sapopema","Arredores de Spopema,margem do Rio Lageado., Margem do Rio Lageado","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"10",NA,"21990","auto",NA,NA,NA,NA,NA,NA
"736","2020-11-12 17:01:20-03","UEL","FUEL","27901","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC; Medri, MC","Medri, C; Francisco, EM","860","1999","11","13",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"737","2020-11-12 17:01:20-03","UEL","FUEL","27870","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC; Medri, C","Medri, C; et al.","488","1997","10","11",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"738","2020-11-12 17:01:20-03","UEL","FUEL","22993","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Medri, C; Kinupp, VF; Francisco, EM","554","1997","12","06",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"739","2020-11-12 17:01:20-03","UEL","FUEL","22705","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Medri, C; Kinupp, VF; Francisco, EM","484","1997","10","11",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"740","2020-11-12 17:01:20-03","UEL","FUEL","22686","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Medri, C; Kinupp, VF; Francisco, EM","s.n.","1998","08","29",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"741","2020-11-12 17:01:20-03","UEL","FUEL","27899","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Francisco, EM; et al.","s.n.","1999","12","15",NA,"Brasil","Paraná","Tamarana","Fazenda Prata","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"23681","auto",NA,NA,NA,NA,NA,NA
"742","2020-11-12 17:01:20-03","UEL","FUEL","20740","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Paiva, MRC; Correa, GT; Dias, AT; Ferreira, JA","s.n.","1996","03","01",NA,"Brasil","Paraná","Teixeira Soares","Beira da estrada do Cerro Verde, Parque FLONA, Parque FLONA","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA
"743","2020-11-12 17:01:18-03","UEL","FUEL","11430","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","Francisco das Chagas e Silva","1571","1991","07","31",NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, Leiteria","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"744","2020-11-12 17:01:20-03","UEL","FUEL","27897","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Ito, ET; et al.","s.n.","1997","09","12",NA,"Brasil","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"745","2020-11-12 17:01:20-03","UEL","FUEL","26379","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Dias, BG; Tiago, PV","J38","1997","09","13",NA,"Brasil","Paraná","Tibagi","Borda da mata c/ pasto (lado esq. ponte-rio Tibagi, rio Tibagi) pasto (lado esq. ponte","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"746","2020-11-12 17:01:18-03","UEL","FUEL","10976","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Pimenta, JA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Tibagi","Fazenda Barra Grande","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"747","2020-11-12 17:01:20-03","UEL","FUEL","27018","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Dias, MC; Medri, C","s.n.","1999","11","11",NA,"Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha, rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"748","2020-11-12 17:01:18-03","UEL","FUEL","11763","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Francisco das Chagas e Silva; et al.","s.n.","1990","05","04",NA,"Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha, Rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"749","2020-11-12 17:01:20-03","UEL","FUEL","17570","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Vieira, AOS","Paiva, MRC; et al.","s.n.","1995","08","17",NA,"Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"750","2020-11-12 17:01:18-03","UEL","FUEL","12935","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hassuike-Dolibaina, AK","Brigatto, UA; et al.","s.n.","1994","10","09",NA,"Brasil","Paraná","Tibagi","Saida para Castro","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"751","2020-11-12 17:01:20-03","UEL","FUEL","17849","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Soares-Silva, LH","Francisco das Chagas e Silva; Soares-Silva, LH","1856","1995","10","27",NA,"Brasil","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"752","2020-11-12 17:01:20-03","UEL","FUEL","17451","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Soares-Silva, LH","Lazaro, MA; et al.","s.n.","1995","10","27",NA,"Brasil","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"11",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"753","2020-11-12 17:01:20-03","UEL","FUEL","28812","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Francisco, EM; et al.","s.n.","2000","08","22",NA,"Brasil","Paraná","Tibagi","Trevo para Reserva","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"754","2020-11-12 17:01:20-03","UEL","FUEL","36639","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Estevan, DA","Estevan, DA; et al.","436","2004","09","10",NA,"Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato, Henrique Sato","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"755","2020-11-12 17:01:20-03","UEL","FUEL","22243","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Souza, LRM; et al.","s.n.","1998","07","21",NA,"Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"756","2020-11-12 17:01:20-03","UEL","FUEL","37054","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Estevan, DA","Estevan, DA; et al.","521","2004","10","26",NA,"Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"757","2020-11-12 17:01:20-03","UEL","FUEL","18016","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Dias, MC; Aquino, E","s.n.","1995","09","22",NA,"Brasil","Paraná","Ventania","Fazenda São Pedro; margem da Rodovia do Cerne, margem da Rodovia do Cerne. Pedro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"758","2020-11-12 17:01:20-03","UEL","FUEL","33868","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Estevan, DA","Estevan, DA; et al.","188","2002","10","31",NA,"Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"759","2020-11-12 17:01:20-03","UEL","FUEL","30591","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Fadelli, L; et al.","259","2000","12","06",NA,"Brasil","Paraná","Ventania","Sítio Pinheiros","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"760","2020-11-12 17:01:20-03","UEL","FUEL","48667","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Franco, GADC; Pinto, NS","Costa, NO; Ciello-Filho, R; Baitello, JB","42","2010","07","01",NA,"Brasil","São Paulo","Itapeva","Estação Experimental, matinha da divisa","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,NA,"2010",NA,NA,"07","14","42926","auto",NA,NA,NA,NA,NA,NA
"761","2020-11-12 17:01:20-03","UEL","FUEL","27902","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Kinupp, VF","144","1997","01","04",NA,"Brasil","São Paulo","Jundiaí","Parte baixa da Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"762","2019-11-01 15:10:14-03","UnB","UB","110874","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Marquete, R","Garcia, AI; Bridgewater, S","A469","1996","10","29","Southern America","Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra, between São Roque Piumhi","-46.516667","-20.316667",NA,"Bark scaly, fissured. Fruits on branches, green turning yellow.; Tree 8m; Disturbed cerrado.",NA,NA,NA,NA,"2012","-46.516667","-20.316667","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2019-11-01 15:10:14-03","UnB","UB","148015","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G","Hatschbach, G","59388","1993","09","18","Southern America","Brasil","Paraná ","Tomazina","Rod. para Salto Cavalcante.","-49.9496994018555","-23.778299331665",NA,"Arvoreta 4m, flor creme esverdeada.; Mata de galeria.",NA,NA,NA,NA,"1994",NA,NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA,NA
"764","2019-11-01 15:10:14-03","UnB","UB","105704","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Haidar, RF","Matos, MQ; Haidar, RF; Fagg, CW; Felfili, JM; Mendonça, RC; Proença, CEB; Farias, R; Rodri","70","2007","07","23","Southern America","Brasil","Piauí","Piracuruca",NA,"-41.728611","-4.072222",NA,"Árvore; Bioma Cerrado, mata de galeria. Solo: Neossolo quartzarênico.",NA,NA,"152","152",NA,"-41.728611","-4.072222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2019-11-01 15:10:14-03","UnB","UB","114448","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Marquete, R","UFJF","23069","1988","12","09","Southern America","Brasil","Minas Gerais","São Sebastião da Vitória",NA,NA,NA,NA,"Frutos bacáceos, esféricos, com casca corante; sementes cercadas de mucilagem adocicada.; Árvore.; Campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2019-11-01 15:10:14-03","UnB","UB","27044","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Pereira, BAS","Haidar, RF; Pereira, BAS; Matos, MQ; Vale, GD; Felfili, JM","8","2006","08","23","Southern America","Brasil","Piauí","Piracuruca",NA,"-41.669167","-4.108056",NA,"Árvore 6m x 6,68cm; Floresta Estacional Semidecidual. Solo: Litossolo Quartzarênico.",NA,NA,"174","174",NA,"-41.669167","-4.108056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
