"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"144","2008-05-27 22:02:00-03","MO","MOBOT","2617278","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Hannon","Hannon 98-006","2003","South America","Brazil",NA,NA,NA,NA,NA,NA,"8","16",NA,"Cultivated at Juniper Level Botanic Garden, Raleigh, North Carolina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2017-02-24 15:51:00-03","MO","MOBOT","2909942","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Otto Huber","Huber 1823","1978","South America","Venezuela","Amazonas",NA,NA,NA,NA,"T. Croat","5","28",NA,"Depto. Atabapo, sabanas y bosques ribereño en los alrededores de Canaripó, en la margen izquierda (Sur) del bajo Río Ventuari, a unos 20 km al E de la confluencia con el río Orinoco.","-66.81666","4.05","98.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2009-07-18 00:26:00-03","MO","MOBOT","2914499","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Otto Huber","Huber 981","1977","South America","Venezuela","Amazonas",NA,NA,NA,NA,"T. Croat","8","23",NA,"Riachuelo y morichal al borde N de la Laja Grande. Terreno situado entre la Carretera hacia Samariapo y la pista de aterrizaje del Aeropuerto de Puerto Ayacucho.","-67.6","5.61666","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2014-09-29 20:47:00-03","MO","MOBOT","2914509","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"R.H. Chodat","Chodat 356","1914","South America","Paraguay",NA,NA,NA,NA,NA,"T.B. Croat",NA,NA,NA,"Mission Suisse au Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2015-02-22 16:34:00-03","MO","MOBOT","2914510","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"George S. Bunting","Bunting 4124","1969","South America","Venezuela","Amazonas",NA,NA,NA,NA,"T. Croat","7","6",NA,"Depto. Atures: carretera Puerto Ayacucho-Sanariapo, km 13, en sitio pantanoso al lado de la carretera.",NA,NA,"100.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2015-09-16 06:16:00-03","MO","MOBOT","2914526","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Benedict (Benjamin) Balansa","Balansa 577","1874","South America","Paraguay",NA,NA,NA,NA,NA,"T. Croat","11",NA,NA,"Villa Rica, dans les marais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2011-02-28 19:23:00-03","MO","MOBOT","2914530","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Tetsuo M. Koyama|Getulio Agostini","Koyama 7268","1967","South America","Venezuela","Bolívar",NA,NA,NA,NA,"T. Croat","2","23",NA,"La Gran Sabana, ca 3 km NW of Kamarata, open sedge savannah.",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-06-25 13:26:00-03","MO","MOBOT","2914533","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Paul E. Berry","Berry 634","1975","South America","Venezuela","Amazonas",NA,NA,NA,NA,"M. Madison","5","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2009-07-18 00:26:00-03","MO","MOBOT","2914536","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Otto Huber","Huber 1986","1978","South America","Venezuela","Amazonas",NA,NA,NA,NA,"G.S. Bunting","5","31",NA,"Dept. Atabapo, sabanas y bosques ribereño en los alrededores de Canaripó, en la margen izquierda (Sur) del bajo Río Ventuari, a unos 20 km al E de la confluencia con el río Orinoco.","-66.81666","4.05","98.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","2914538","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Paul E. Berry","Berry 1483","1975","South America","Venezuela","Amazonas",NA,NA,NA,NA,"M. Madison","9","22",NA,"In vana, site of the IVIC study, forest on podsol, 4 km from San Carlos de Rio Negro off road to Solano.",NA,NA,"115.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2012-04-17 16:35:00-03","MO","MOBOT","2914542","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Jacques Jangoux|et al.","Jangoux 1780","1981","South America","Brazil","Maranhão",NA,NA,NA,NA,"T. Croat","2","12",NA,"Maranhão, road between Carolina and Balsas. Humid depression roadside.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","2914544","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"E.G. Gonçalves","Gonçalves 661","2000","South America","Brazil","Tocantins",NA,NA,NA,NA,"E.G. Gonçalves","12","27",NA,"Estrada Arraias-Paranã, 39 km do trevo para Conceição do Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2009-05-15 13:24:00-03","MO","MOBOT","2914603","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Pedro Jörgensen","Jörgensen 4023","1928","South America","Paraguay",NA,NA,NA,NA,NA,"M. Madison",NA,NA,NA,"Villa Rica?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2009-08-07 05:32:00-03","MO","MOBOT","2914606","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Rubén A. Montes","Montes 1119","1982","South America","Venezuela","Guárico",NA,NA,NA,NA,NA,"6","17",NA,"Estero del caño Realito. 20 km Sur de los Llanos. Calabozo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","2914608","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Pereira","Pereira 509","1989","South America","Brazil","Distrito Federal",NA,NA,NA,NA,"T. Croat","12","14",NA,"Fazenda Agua Limpa, UnB. Há 9 km da cerca da Reserva Ecológica do IBGE. Brejo alagado. Córregos Gama/Taquara.","-47.91416","-15.91111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2009-12-04 16:48:00-02","MO","MOBOT","2914612","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Gert G. Hatschbach|C. Koczicki","Hatschbach 33219","1973","South America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"11","14",NA,"Pilão de Pedra (mun. Rondonopolis).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2015-10-31 05:50:00-02","MO","MOBOT","2914613","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Wilson Hoehne","Hoehne 3798","1951","South America","Brazil","São Paulo",NA,NA,NA,NA,"S. Mayo","11","29",NA,"Araraguara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2009-11-09 21:31:00-02","MO","MOBOT","2914620","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131815","1985","South America","Venezuela","Bolívar",NA,NA,NA,NA,"Bunting","9","12",NA,"Small swamp in open savanna at base of mountain. Serranía de Pijiguao, 160 km SW of Caicara del Orinoco.","-66.75","6.58333","100.00000000","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2009-06-25 13:32:00-03","MO","MOBOT","2914747","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"William R. Anderson","Anderson 9568","1973","South America","Brazil","Goiás",NA,NA,NA,NA,"M. Madison","5","1",NA,"Serra do Caiapó. Ca 25 km (straight line) SW of Caiapônia; gallery forest, adjacent brejo, and nearby cerrado and campo limpo.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","2982724","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"FORZZA","FORZZA 2621","2003","South America","Brazil","Tocantins",NA,NA,NA,NA,"M. Nadruz","12","7",NA,"Natividade: Serra de Natividade, 7,4 km da rodovia Natividade-Dianópolis, entrada por Jacuba. Margens de riacho que desce do alto da serra. Afloramentos quartzíticos com canela-d'ema (Vellozia glauca), solo areno-pedregoso e vegetação arbóreo-arbustiva ciliar com buritirana (Mauritiella).","-47.7","-11.68","632.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2015-11-12 06:21:00-02","MO","MOBOT","3142589","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"F.M.R. Leprieur","Leprieur 153","1846","South America","French Guiana","Cayenne",NA,NA,NA,NA,"M. Madison",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2015-11-12 06:21:00-02","MO","MOBOT","3142602","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"F.M.R. Leprieur","Leprieur 154","1846","South America","French Guiana","Cayenne",NA,NA,NA,NA,"M. Madison",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","3143426","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"SANTINI","SANTINI 7824","1910","South America","French Guiana","Cayenne",NA,NA,NA,NA,"T Croat","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-05-02 13:43:00-03","MO","MOBOT","3431743","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Paul M. Peterson","Peterson 7661","1989","South America","Guyana",NA,NA,NA,NA,NA,"Thomas B. Croat (MO)","7","1",NA,"Shititi Mountain.","-59.75","3","150.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"168","2012-05-02 08:23:00-03","MO","MOBOT","353245","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 5877","1982","South America","Paraguay","Canindeyú",NA,NA,NA,NA,"T. Croat","1",NA,NA,"Cerca de Curuguaty, junto al arroyo Schiní, Agua-é, en un estero.",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"169","2008-05-27 22:02:00-03","MO","MOBOT","353252","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"F. Javier Fernández Casas|Aurelio Schinini","Fernández Casas 7426","1982","South America","Paraguay","Caaguazú",NA,NA,NA,NA,"T. Croat","12","12",NA,"Cerca de Yhú, en las proximidades del arroyo Yhú, en lugares mas o menos húmedos de un estero.",NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","357054","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|Bonifacia Benítez B.","Zardini 38162","1994","South America","Paraguay","Caaguazú",NA,NA,NA,NA,"Thomas B. Croat (MO)","1","27",NA,"Arroyo Yoyvy, between Caaguazú and Yhú. Peatbog.","-56","-25.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"874","4"
"171","2008-05-27 22:02:00-03","MO","MOBOT","359009","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|et al.","Zardini 8985","1988","South America","Paraguay","Paraguarí",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","21",NA,"Parque Nacional Ybycu'í. Campo cerrado en NE corner of the park on Arroyo Corrientes near Salto Mbocaruzú.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-139","4"
"172","2019-07-31 04:35:00-03","MO","MOBOT","359031","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|Aníbal Aguayao|María T. Florentín P.","Zardini 9121","1988","South America","Paraguay","Paraguarí",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","21",NA,"Parque Nacional Ybycu'í. In NW corner of the park, along tributaries of Arroyo Minas.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-146","3"
"173","2008-05-27 22:02:00-03","MO","MOBOT","359228","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|R. Velázquez","Zardini 26533","1991","South America","Paraguay","Cordillera",NA,NA,NA,NA,"Thomas B. Croat (MO)","2","23",NA,"Tobatí. Ybytú Silla mesa. Northern area. Peatbog.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"551","3"
"174","2008-05-27 22:02:00-03","MO","MOBOT","359282","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|H. Velázquez","Zardini 24597","1990","South America","Paraguay","Caaguazú",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","1",NA,"Arroyo Yhú, 3 km S of Yhú. Inundated savanna.","-55.91666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"483","4"
"175","2016-01-21 12:53:00-02","MO","MOBOT","359322","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|U. Velázquez","Zardini 24712","1990","South America","Paraguay","Caaguazú",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","1",NA,"Arroyo Guaranungua, 28 km S of Arroyo Yhú.","-55.9166667","-25.3666667","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"488","4"
"176","2016-01-21 11:48:00-02","MO","MOBOT","359332","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini","Zardini 8175","1988","South America","Paraguay","Cordillera",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","3",NA,"Meseta Ybytú. Silla, Serranía de Tobatí.","-57.1166667","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-116","4"
"177","2013-10-15 12:55:00-03","MO","MOBOT","359346","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|R. Velázquez","Zardini 24772","1990","South America","Paraguay","Caaguazú",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","1",NA,"Arroyo Cambay, 32 km S of Arroyo Yhú.","-55.9166667","-25.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"492","4"
"178","2008-05-27 22:02:00-03","MO","MOBOT","363878","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Stephen W. Ingram","Ingram 1095","1991","South America","Brazil",NA,NA,NA,NA,NA,NA,"7","31",NA,"sitio Burle-Marx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","366255","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Howard S. Irwin|et al.","Irwin 24795","1969","South America","Brazil","Goiás",NA,NA,NA,NA,NA,"3","21",NA,"Chapada dos Veadeiros, Alto do Paraiso (formerly Veadeiros).",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","367133","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Aurelio Schinini","Schinini Cacace 4196","1971","South America","Paraguay","Central",NA,NA,NA,NA,NA,"11",NA,NA,"Capiata-Capiata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","367138","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Aurelio Schinini","Schinini Cacace 10899","1975","South America","Paraguay","Cordillera",NA,NA,NA,NA,NA,"3","22",NA,"Tobaty","-57.06666","-25.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2016-11-15 05:15:00-02","MO","MOBOT","367143","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 13455","1967","South America","Paraguay","Paraguarí",NA,NA,NA,NA,NA,"10","1",NA,"15 km N of Paraguari; Piribebuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","367148","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Aurelio Schinini","Schinini Cacace 23081","1982","South America","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,"12","16",NA,"35 km NE of Hernandarias",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2010-05-16 08:12:00-03","MO","MOBOT","367153","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Aurelio Schinini","Schinini Cacace 22936","1982","South America","Paraguay","Caaguazú",NA,NA,NA,NA,"A. Schinini","12","12",NA,"Ihú.",NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","367509","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Ezechias P. Heringer","Heringer 12248","1972","South America","Brazil","Distrito Federal",NA,NA,NA,NA,"E.G. Goncalves","11","4",NA,"Núcleo Bandeiranre. De brejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2010-04-02 20:17:00-03","MO","MOBOT","372655","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Aurelio Schinini|Eugenia Bordas","Schinini Cacace 25366","1986","South America","Paraguay","Guairá",NA,NA,NA,NA,NA,"12","24",NA,"Colonia Independencia.","-56.21666","-25.75","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","373600","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"David R. Brunner|Reinilda Duré","Brunner 1046","1984","South America","Paraguay","Paraguarí",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","26",NA,"Parque Nacional Ybycui, cuenca del Arroyo Corrientes, nordeste del parque. Bosque mediano, semi-humedo, de hasta 20 m de altura. Areas aisladas de vegetacion tipica del cerrado y de campos humedos de pastos, cyperaceas y briofitos.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-17","2"
"188","2019-01-18 11:59:00-02","MO","MOBOT","376490","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"James A. Ratter|et al.","Ratter 4296","1978","South America","Brazil","Distrito Federal",NA,NA,NA,NA,"Thomas B. Croat (MO)","8","11",NA,"Below Velhacap (close to Nucleo Bandeirant).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"189","2014-09-11 10:03:00-03","MO","MOBOT","376960","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Gerrit Davidse|Otto Huber","Davidse 15048","1978","South America","Venezuela","Amazonas",NA,NA,NA,NA,"T. Croat","4","13","Atures","8 km S of Puerto Ayacucho, Estación de Piscicultura de Puerto Ayacucho.","-67.6166667","5.6","85.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78-24","1"
"190","2008-05-27 22:02:00-03","MO","MOBOT","378101","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Timothy J. Killeen","Killeen 1433","1985","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Killeen","11","11","Nuflo de Chavez","Est. San Josecito, 5 km NW of Concepción. Eroded tertiary planation surface overlying precambrian shield; mosaic of semideciduous forest, wooded savanna and savanna wetland.","-62.08333","-16.03333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","984426","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 42055","1994","South America","Paraguay","Caaguazú",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","28",NA,"East of Caaguazú. Swamps.","-55.79833","-25.39194","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"986","4"
"192","2008-05-27 22:02:00-03","MO","MOBOT","376146","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Isabel Basualdo","Basualdo 2786","1989","South America","Paraguay","Caazapá",NA,NA,NA,NA,"T. Croat","12","9",NA,"Tavai, camino a Castor cue.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","358973","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|M. Velázquez","Zardini 17080","1989","South America","Paraguay","Paraguarí",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","14",NA,"Arroyo Yuquyty, 7 km E of Nueva Italia. Inundated savanna.","-57.41666","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"224","2"
"194","2008-05-27 22:02:00-03","MO","MOBOT","359417","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|C. Velázquez","Zardini 25171","1990","South America","Paraguay","Paraguarí",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","8",NA,"Arroyo Yuquyty, 7 km E of Nueva Italia. Inundated savanna.","-57.41666","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"504","4"
"195","2010-04-12 15:40:00-03","MO","MOBOT","366517","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 35001","1993","South America","Paraguay","Paraguarí",NA,NA,NA,NA,"T. Croat","2","10",NA,"National Park Ybycu'i. NE area of park, 1 km S of Arroyo Corrientes. Inundated savanna.","-56.0003167","-26.00075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"196","2016-12-12 10:54:00-02","MO","MOBOT","100942555","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"M.R. Orellana","Orellana 399","1999","South America","Bolivia","Beni",NA,NA,NA,NA,"T. Croat","6","9","Cercado","A 2 km de San Javier camino a Trinidad","-64.8666667","-14.5","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
