"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","infraspecificEpithet"
"197","2019-12-19 11:17:12-03","UFG","UFG","2713","S","Plantae",NA,NA,"Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Fontella, J.","Rizzo, J.A.; Barbosa, A.","531","1968","04","17",NA,"Brasil","Goiás","Goiânia","Na GOM-9, para Nerópolis, 2km da Escola de Agronomia e Veterinária. Ocorre o córrego Samambaia. Cerrado.","-49.2538986206055","-16.6786003112793",NA,NA,NA,"Herbácea, corola branca. Raro.",NA,NA,"25250","auto","1991","01","23",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-12-19 11:17:12-03","UFG","UFG","13313","S","Plantae",NA,NA,"Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Fontella, J.","Ferreira, H.D.; Silva, O.A. & Bucci. F.","2068","1991","12","22",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas, Campo sujo.","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,NA,NA,"100343","auto","1992","04","28",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-12-19 11:17:12-03","UFG","UFG","14965","S","Plantae",NA,NA,"Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Fontella, J.","Ferreira, H.D.","2613","1993","05","13",NA,"Brasil","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, 1km da cidade de Mossâmedes.","-50.2150001525879","-16.1266994476318",NA,NA,NA,"Botões verdes com manchas marrons.",NA,NA,"30139","auto","1994","07","20",NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-12-19 11:17:12-03","UFG","UFG","15070","S","Plantae",NA,NA,"Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Gomes- Klein, V.L.","Gomes-Klein, V.L.; Litt, A.; et al.","2415","1994","06","21",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pireneus, Estrada em frente a entrada para o Morro Cabeludo. Formação rupestre.","-48.9592018127441","-15.852499961853",NA,NA,NA,"Herbácea, rupícula com cerca de 70cm de altura, frutos maturos amarelados.",NA,NA,"40887","auto","1995","02","06",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-06-10 10:10:05-03","FZB-BH","BHZB","10659","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta",NA,"Meyer, P.B.","Rezende, S.G.","4534","2014","07","02",NA,"Brasil","MG","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau","-43.794444","-20.437778","1400","1400",NA,"20.2616, 43.4740 ( UTM625.761 / 7.739.617)",NA,NA,NA,NA,"2014","08","02","43W 47' 40","20S 26' 16",NA,NA,NA,NA,NA,NA
"202","2020-09-12 05:00:02-03","US","US","2196852","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"A. Macedo","2436","1950","6","27","South America - Neotropics","Brazil","Minas Gerais",NA,"S. Vicenti. Municipio Ituiutaba. Estado Minas.",NA,NA,NA,NA,NA,NA,"US03267244","US03267244_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"203","2020-09-12 05:00:02-03","US","US","2688702","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"G. Hatschbach","18978","1968","3","25","South America","Brazil","Paraná",NA,"Mun. Jaguariaiva. Fazenda Cajuru.",NA,NA,NA,NA,NA,NA,"US03267239","US03267239_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"204","2020-09-12 05:00:02-03","US","US","1284806","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"P. K. Dusén","15023","1914","5","16","South America","Brazil","Paraná",NA,"Capão Bonito.",NA,NA,"790",NA,NA,NA,"US03267242","US03267242_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"205","2020-09-12 05:00:02-03","US","US","1779141","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"-. Mulford & R. Foster","666","1940","7","12","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra Cipo. Municipio Jabuticatubas. North of Bello Horizonte.",NA,NA,"1400",NA,NA,NA,"US03267243","US03267243_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"206","2020-09-12 05:00:02-03","US","US","3007220","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","16756","1966","6","8","South America - Neotropics","Brazil","Mato Grosso",NA,"Planalto do Brasil. Drainage of the upper Rio Araguaia. Xavantina.",NA,NA,"400",NA,NA,NA,"US03267241","US03267241_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","2124537","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"L. Smith","6939","1952","4","28","South America - Neotropics","Brazil","Minas Gerais",NA,"Município Jaboticatubas, 10 Km ao norte de Lagoa Santa, Km 56 da Estrada Belo Horizonte-Conceição.","-43.92","-19.67","900",NA,NA,NA,"US03267245","US03267245_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","2965442","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","10011","1973","5","10","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Serra Dourada. Ca. 15 km (straight line) S of Goiás Velho.",NA,NA,"1000",NA,NA,NA,"US03267240","US03267240_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","2840150","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"G. Hatschbach","38721","1976","7","8","South America - Neotropics","Brazil","Goiás",NA,"Marcelona (mun. Morrinhos).",NA,NA,NA,NA,NA,NA,"US03267238","US03267238_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"210","2020-09-02 16:19:55-03","Cenargen","CEN","14773","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","J. Fontella","Ladislau Araújo Skorupa","418","1988","04","11",NA,"Brasil","TO","MIRACEMA DO TOCANTINS","Aldeia dos Índios Xerente a 20 km de Miracema.","-48.6","-10.6","200","200","Exsicatas","Chá da planta: afrodisíaco.","CEN00014773","CEN00014773",NA,NA,"2000","08",NA,"-48.6","-10.6",NA,NA,"4",NA,NA,NA
"211","2020-09-02 16:19:55-03","Cenargen","CEN","109638","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"Leide Rovenia Miranda de Andrade","18",NA,NA,NA,NA,"Brasil","GO","BARRO ALTO","Área da Mineradora Anglo American","-49.016944","-15.106111","836","836","Exsicatas","Vegetação descontínua. Muitas rochas aparentes. Solo (prof.<0,50m)/argiloso; cambissolo saprolítico. Solos ricos em metais (Ni,Cr, Cu, Fe, Mn, Zn, Mg); pH>6;Mg/Ca.","CEN00109638",NA,NA,NA,NA,NA,NA,"-49.016944","-15.106111",NA,NA,"1",NA,NA,NA
"212","2020-09-02 16:19:55-03","Cenargen","CEN","50547","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","A. Rapini","Glocimar Pereira-Silva","7518","2003","04","10",NA,"Brasil","GO","LUZIANIA","Borda Norte da Chapada, Faz. do Sr. Azarias, nascente do Córrego Capão da Anta.","-48.202222","-16.347777","940","940","Exsicatas","Área de Influência Indireta.","CEN00050547","CEN00050547",NA,NA,"2010","04",NA,"-48.202222","-16.347777",NA,NA,"2",NA,NA,NA
"213","2020-09-02 16:19:55-03","Cenargen","CEN","61439","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","J. Fontella","Anderson Cássio Sevilha","4248","2005","05","22",NA,"Brasil","MG","RIO PARDO DE MINAS","Areião. Ponto 2.","-42.500833","-15.438888","887","887","Exsicatas",NA,"CEN00061439","CEN00061439",NA,NA,"2008","11",NA,"-42.500833","-15.438888",NA,NA,"4",NA,NA,NA
"214","2020-09-02 16:19:55-03","Cenargen","CEN","67018","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","A. Rapini","Glocimar Pereira-Silva","9927","2005","04","12",NA,"Brasil","GO","LUZIANIA","Margem direita do rio Alagado.","-48.194444","-16.272222","827","827","Unicata",NA,"CEN00067018","CEN00067018",NA,NA,"2010","04",NA,"-48.194444","-16.272222",NA,NA,"1",NA,NA,NA
"215","2020-09-02 16:19:55-03","Cenargen","CEN","79442","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","F. G. Aquino","Fabiana de Góis Aquino - CPAC","186","2008","02","12",NA,"Brasil","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Lat. 15º03'35,57 S Long.48º56'40,04 W","-48.944444","-15.059722","663","663","Exsicatas","Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00079442","CEN00079442",NA,NA,"2008","02",NA,"-48.944444","-15.059722",NA,NA,"1",NA,NA,NA
"216","2020-09-02 16:19:55-03","Cenargen","CEN","44495","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","A. Rapini","Luciano de Bem Bianchetti","755","1989","05","17",NA,"Brasil","DF","BRASILIA",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Botões florais fechados. Com látex.","CEN00044495","CEN00044495","70570","auto","2010",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
"217","2020-09-02 16:19:55-03","Cenargen","CEN","44607","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","A. Rapini","Luciano de Bem Bianchetti","933","1990","07","26",NA,"Brasil","DF","BRASILIA","Área da FERCAL, a 6,7 km da fábrica de cimento CIPLAN, na DF - 250 Leste.","-47.9296989440918","-15.7797002792358","910","910","Exsicatas",NA,"CEN00044607","CEN00044607","70570","auto","2010",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"218","2020-09-02 16:19:55-03","Cenargen","CEN","64988","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","A. Rapini","José Floriano Barêa Pastore","1510","2006","05","15",NA,"Brasil","DF","BRASILIA","RA - Brazlândia, próximo à margem do córrego Poço Azul.","-47.9296989440918","-15.7797002792358",NA,NA,"Unicata",NA,"CEN00064988","CEN00064988","70570","auto","2010","04",NA,NA,NA,NA,NA,"1",NA,NA,NA
"219","2020-09-02 16:19:55-03","Cenargen","CEN","53490","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","A. Rapini","José Floriano Barêa Pastore","538","2003","04","20",NA,"Brasil","GO","CAVALCANTE","Borda de filete d'água.","-47.4583015441895","-13.7974996566772",NA,NA,"Unicata",NA,"CEN00053490","CEN00053490","92497","auto","2010","04",NA,NA,NA,NA,NA,"1",NA,NA,NA
"220","2020-09-02 16:19:55-03","Cenargen","CEN","14588","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","B. M. T. Walter","Ladislau Araújo Skorupa","128","1987","11","22",NA,"Brasil","GO","MOSSAMEDES","Reserva Biológica Serra Dourada, Município Mossamedes-GO.","-50.2150001525879","-16.1266994476318","500","500","Exsicatas","Chá da planta é considerado afrodisíaco.","CEN00014588","CEN00014588","30139","auto","2011","06",NA,"-5003333.0","-1513333.0",NA,NA,"1",NA,NA,NA
"221","2020-09-02 16:19:55-03","Cenargen","CEN","110482","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","linearis","Barjonia linearis","Decne.","B. M. T. Walter","J. Moises Mendoza F.","4311","2014","05","22",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília. Cerca 4,8 km Leste do portão da represa.","-47.998611","-15.652222","1161","1161","Exsicatas","Erva sem ramificação. Flores com apêndices brancos. Plantas muito dispersas, na encosta. Manchas de campo sujo.","CEN00110482","CEN00110482",NA,NA,"2019","07",NA,"-47.998611","-15.652222",NA,NA,"3",NA,NA,NA
"222","2019-11-13 11:14:51-03","USP","SPF","132909","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Rapini, A","Rapini, A","668","1998","08","16",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-40.633889","-20.505278","1180","1180",NA,"Erva afila. Frutos secos.","SPF00132909",NA,NA,NA,"2003",NA,NA,"-40.633889","-20.505278",NA,NA,NA,NA,NA,NA
"223","2019-11-13 11:14:51-03","USP","SPF","131068","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Rapini, A","Pirani, JR","4352","1998","05","16",NA,"Brasil","Minas Gerais","Cristália","Estrada para Botumirim, campo cerrado, solo areno-pedregoso. A E de Boa Vista do Bananal.","-42.885833","-16.740278",NA,NA,NA,"Erva ereta, heliófila, toda glauco-cerosa. Folhas patentes. Inflorescência ascendentes com ápice pendente. Um fruto glauco.","SPF00131068",NA,NA,NA,"1998","06",NA,"-42.885833","-16.740278",NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:14:51-03","USP","SPF","132908","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Rapini, A","Rapini, A","655","1998","08","15",NA,"Brasil","Minas Gerais","Belo Vale","Serra da Moeda, Km 14 em direção a BR 040.","-43.933889","-20.446111","1330","1330",NA,"Erva afila em solo pedregoso. Flores arroxeadas, amarelas em direção à base. Frutos verdes passando a castanhos, quando secos.","SPF00132908",NA,NA,NA,"1999",NA,NA,"-43.933889","-20.446111",NA,NA,NA,NA,NA,NA
"225","2019-11-13 11:14:51-03","USP","SPF","132910","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Rapini, A","Rapini, A","674","1998","08","16",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Itatiaia, (Serra Chapada).","-43.585278","-20.461389","1300","1300",NA,"Erva afila. Flores creme, corona esverdeada.","SPF00132910",NA,NA,NA,"2003",NA,NA,"-43.585278","-20.461389",NA,NA,NA,NA,NA,NA
"226","2019-11-13 11:14:51-03","USP","SPF","156436","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Pirani, JR","4603","2000","03","23",NA,"Brasil","Minas Gerais","Botumirim","Serra da Canastra, Trilha para as Campinas do Bananal.","-43","-16.833333",NA,NA,NA,"Subarbusto não ramificado,erto, ao sol, no cerrado de encosta, solo pedregos. Botões verde-acastanhados, pendentes. Unicata.","SPF00156436",NA,NA,NA,"2003","04",NA,"-43","-16.833333",NA,NA,NA,NA,NA,NA
"227","2019-11-13 11:14:51-03","USP","SPF","157007","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Farinaccio, MA","459","2001","12","16",NA,"Brasil","Goiás","Abadiânia","BR 060.","-48.672889","-16.191167",NA,NA,NA,"Erva em solo pedregoso na beira da estrada. Frutos verdes, imaturos ou marrons, senescentes.","SPF00157007",NA,NA,NA,"2001","12",NA,"-48.672889","-16.191167",NA,NA,NA,NA,NA,NA
"228","2019-11-13 11:14:51-03","USP","SPF","157009","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Farinaccio, MA","511","2003","03","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Reitor de Pedras, campo limpo, pedregoso próximo à divisa do Parque.","-46.599306","-20.190903",NA,NA,NA,"Planta ereta, latescente. Botões verdes a acastanhados.","SPF00157009",NA,NA,NA,"2003","03",NA,"-46.599306","-20.190903",NA,NA,NA,NA,NA,NA
"229","2019-11-13 11:14:51-03","USP","SPF","172096","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Sasaki, D","1039","2004","04","07",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno-pedregoso, com afloramentos rochosos.","-47.419444","-20.197222","900","900",NA,"Folhas discolores, mais claras na face abaxial. Cálice verde. Corola verde-amarelada. Látex alvo.","SPF00172096",NA,NA,NA,"2004","07",NA,"-47.419444","-20.197222",NA,NA,NA,NA,NA,NA
"230","2019-11-13 11:14:51-03","USP","SPF","175650","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Fiaschi, P","2974","2006","06","02",NA,"Brasil","Mato Grosso","Barra do Garças","Acácia Country Clube. Cachoeira da Usina. Cerrado sobre solo rochoso ao lado da cachoeira.","-52.253083","-15.871361","343","343",NA,"Erva. Folhas na face abaxial. Flores esverdeadas com o miolo alvo. Amostra de folhas em sílica-gel. Prensado em álcool.","SPF00175650",NA,NA,NA,"2006",NA,NA,"-52.253083","-15.871361",NA,NA,NA,NA,NA,NA
"231","2019-11-13 11:14:51-03","USP","SPF","76263","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Cáceres, SA","Arbo, MM","3933","1990","05","12",NA,"Brasil","Minas Gerais",NA,"Serra do Ouro Branco, Borde de selva sobre inselberg, campo rupestre. En suelo arenoso lavado.","-43.683333","-20.466667","1200","1500",NA,"Flores verdosas, caliz purpura.","SPF00076263",NA,NA,NA,"1990",NA,NA,"-43.683333","-20.466667",NA,NA,NA,NA,NA,NA
"232","2019-11-13 11:14:51-03","USP","SPF","135123","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Rapini, A","Rapini, A","733","1999","03","11",NA,"Brasil","Minas Gerais","Grão Mogol","Serraria","-42.8897018432617","-16.5594005584717",NA,NA,NA,"Erva ca. 1 m alt., em solo pedregoso. Botões vináceos e flores creme vináceas.","SPF00135123","SPF00135123","67219","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-13 11:14:51-03","USP","SPF","23022","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Fontella Pereira, J","Rossi, L","CFCR1099","1981","04","17",NA,"Brasil","Minas Gerais","Joaquim Felício","Estrada pela Serra do Cabral.","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Erva de 80 cm, flores creme a castanho.","SPF00023022",NA,"37503","auto","1995","06","13",NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-13 11:14:51-03","USP","SPF","138455","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Farinaccio, MA","378","1999","09","30",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Área de desenvolvimento Jaguaré (Jaguari). Campo sujo.","-46.3657989501953","-20.2453002929688","1350","1350",NA,"Herbácea ca. 1 m alt., em solo areno-pedregoso. Inflorescência com botões verde-acastanhados. Frutos maduros marrons dispersando sementes.","SPF00138455",NA,"57119","auto","1999","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-13 11:14:51-03","USP","SPF","138457","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Farinaccio, MA","381","1999","09","30",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Bordas da serra, na parte superior da Cachoeira Casca d#?#Anta.","-46.3657989501953","-20.2453002929688","1200","1200",NA,"Herbácea em solo areno-pedregoso, ca. 70 cm alt. Flores de cálice castanho, corola verde. Frutos maduros castanhos.","SPF00138457",NA,"57119","auto","1999","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-13 11:14:51-03","USP","SPF","134133","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Farinaccio, MA","261","1998","12","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Campo limpo próximo ao Retiro das Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva com frutos maduros, marrons, senescentes.","SPF00134133",NA,"57119","auto","2000","11","14",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-13 11:14:51-03","USP","SPF","137542","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Farinaccio, MA","362","1999","07","09",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Fazenda do Fundão.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva em afloramento rochoso, botões verdes, flores verdes a vináceas na face abaxial, esverdeadas na face adaxial.","SPF00137542",NA,"57119","auto","1999","07","09",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:14:51-03","USP","SPF","137541","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Farinaccio, MA","361","1999","07","09",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Fazenda do Fundão.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva em campo limpo, folhas com margem avermelhada. Flores castanho-vináceas na face abaxial, esverdeadas na face adaxial; pedúnculo e pedicelo vináceos, ginostégio alvo; frutos imaturos verdes a vináceos. Material em álcool 70%.","SPF00137541",NA,"57119","auto","1999","07","09",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-13 11:14:51-03","USP","SPF","128838","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Farinaccio, MA","137","1998","03","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha para a Casca d#?#Anta - Campo rupestre.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea. Botões esverdeadas de cálice castanho.","SPF00128838",NA,"57119","auto","2000","11","14",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-13 11:14:51-03","USP","SPF","137540","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Farinaccio, MA","339","1999","07","07",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha para a pare de baixa da Casca d#?#Anta - Campo rupestre.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva em solo areno-pedregoso. Inflorescência muito jovem.","SPF00137540",NA,"57119","auto","1999","07","07",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-13 11:14:51-03","USP","SPF","138456","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Farinaccio, MA","390","1999","09","30",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha para a parte inferior da Cachoeira Casca d#?#Anta, partindo do alto da serra.","-46.3657989501953","-20.2453002929688","900","1200",NA,"Herbácea em solo areno-pedregoso. Flores do cálice verde e corola verde-acastanhada.","SPF00138456","SPF00138456","57119","auto","1999","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-13 11:14:51-03","USP","SPF","11726","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Hoehne, W","Hoehne, W","s.n.","1945","09","12",NA,"Brasil","São Paulo","Caieiras","Campo seco.","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"SPF00011726",NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-13 11:14:51-03","USP","SPF","168389","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Calió, MF","97","2005","04","13",NA,"Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,"Planta 40 cm alt. Folhas verde-amareladas, com nervuras bastante proemimentes. Fruto carnoso.","SPF00168389",NA,"12135","auto","2005","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:14:51-03","USP","SPF","168388","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Calió, MF","96","2005","04","13",NA,"Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Campo cerrado.","-46.7200012207031","-23.3199996948242",NA,NA,NA,"Planta ereta, lenhosa na base. Caule verde. Folhas verde glaucas, margem mais espessas de cor amarronzada, nervuras amarronzadas. Somente botões verdes.","SPF00168388",NA,"12135","auto","2005","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
