"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"311","2018-04-04 16:45:20-03","F","FMNH-SEEDPLANTS","V0427545F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,"RRC ID Flag",NA,NA,NA,"G. Hatschbach","17921",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"500",NA,NA,"V0427545F","V0427545F_01 V0427545F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"17921"
"312","2018-01-23 14:58:11-02","F","FMNH-SEEDPLANTS","V0427551F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"R. M. Klein & A. Bresolin","9950","1971","11","18","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427551F","V0427551F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"313","2018-01-23 14:58:14-02","F","FMNH-SEEDPLANTS","V0427557F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"R. M. Klein & A. Bresolin","9948","1971","11","18","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427557F","V0427557F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"314","2018-01-23 14:58:16-02","F","FMNH-SEEDPLANTS","V0427563F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"A. Bresolin","567","1972","4","24","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427563F","V0427563F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"315","2018-01-26 14:50:23-02","F","FMNH-SEEDPLANTS","V0427573F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"A. P. Duarte","3356","1950","12","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427573F","V0427573F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"316","2018-01-23 14:58:19-02","F","FMNH-SEEDPLANTS","V0427574F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"M. Groppo & et al.","1086","2002","6","9","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427574F","V0427574F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"317","2018-01-26 14:50:23-02","F","FMNH-SEEDPLANTS","V0427579F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"G. G. Hatschbach","2102","1951","1","27","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427579F","V0427579F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"318","2018-01-26 14:50:24-02","F","FMNH-SEEDPLANTS","V0427580F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"Z. A. Trinta & E. Fromm","1068","1964","12","9","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427580F","V0427580F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"319","2018-01-26 14:50:25-02","F","FMNH-SEEDPLANTS","V0427586F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"G. G. Hatschbach","21411","1969","4","23","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427586F","V0427586F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"320","2018-01-26 14:50:26-02","F","FMNH-SEEDPLANTS","V0427592F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"R. M. Klein & A. Bresolin","5972","1965","4","28","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427592F","V0427592F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"321","2018-01-26 14:50:27-02","F","FMNH-SEEDPLANTS","V0427598F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"R. M. Klein & A. Bresolin","5996","1965","4","29","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427598F","V0427598F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"322","2018-01-26 14:50:28-02","F","FMNH-SEEDPLANTS","V0427604F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,NA,"2150","1985","12","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427604F","V0427604F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"323","2018-01-26 14:50:29-02","F","FMNH-SEEDPLANTS","V0427610F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"R. M. Klein & A. Bresolin","5994","1965","4","29","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427610F","V0427610F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"324","2018-01-26 14:50:30-02","F","FMNH-SEEDPLANTS","V0427616F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"P. Dusén","8646","1909","12","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427616F","V0427616F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"325","2018-01-26 14:50:31-02","F","FMNH-SEEDPLANTS","V0427622F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"P. Dusén","8263","1909","3","17","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427622F","V0427622F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"326","2018-01-26 14:50:32-02","F","FMNH-SEEDPLANTS","V0427628F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"L. Riedel",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427628F","V0427628F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"327","2018-01-26 14:50:33-02","F","FMNH-SEEDPLANTS","V0427634F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"R. Reitz & L. B. Smith","4809","1952","12","18","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427634F","V0427634F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"328","2018-01-26 14:50:34-02","F","FMNH-SEEDPLANTS","V0427640F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"G. G. Hatschbach","4300","1957","12","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427640F","V0427640F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"329","2020-04-29 16:29:28-03","UFVJM","HDJF","4375","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reiss.","Faria, JEQ","2016","08",NA,"Faria, JEQ","6429","2016","08","15","Brasil","Minas Gerais","Diamantina","Campus JK da UFVJM, próximo ao prédio da Engenharia Florestal","-43.570833","-18.202778","-43.570833","-18.202778","1402","1402",NA,"HDJF004375","HDJF004375_01","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-13 16:04:24-03","UNISANTA","HUSC","1490","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M.","2000","03",NA,"Sampaio, P.S.P.; Magenta, M.A.G.; Martins, S.E.","147","1998","11","26","Brasil","São Paulo","Bertioga","Fazenda Três Marias, estrada da captação de Guaratuba.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta, 2,5m de altura. Área degradada por exploração de areia.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"331","2019-11-13 16:04:24-03","UNISANTA","HUSC","2500","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Martins, S.E.","2000","07",NA,"Sampaio, P.S.P.; Martins, S.E.","477","2000","04","04","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore com 6m de altura. Frutos verdes imaturos passando a negros maduros.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"332","2019-11-13 16:04:24-03","UNISANTA","HUSC","2182","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M.","2000","03",NA,"Lima, E.S.; Rossi, L.","9","1999","10","21","Brasil","São Paulo","Bertioga","Praia do Itaguaré, condomínio da Barma Empreendimentos Imobiliários.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta, 3m de altura. Flores alvas. Frutos imaturos verdes.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"333","2019-07-02 15:54:54-03","UEM","HUEM","11193","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek.","M.L. Brotto","2017","08","18","S.R.Ziller; W. Maschio","758","1995","04","27","Brasil","Paraná","Paranaguá","Restinga. Estrada para Praia do Leste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Formações Pioneiras de Influência Marinha.","HUEM000000749","HUEM000000749",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"334","2020-11-12 16:58:04-03","UEL","FUEL","49736","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Valduga, E; Gonzatti, F","2012","03",NA,"Gonzatti, F","365","2012","01","11","Brasil","Rio Grande do Sul","Palmares do Sul","em banhado","-50.475","-30.256944","-50.475","-30.256944","37","37",NA,"FUEL005399",NA,"Tracheophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-10-16 14:10:53-03","UEL","FUEL","49947","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Gonzatti, F","2012","03",NA,"Gonzatti, F","412","2012","03","10","Brasil","Rio Grande do Sul","Cidreira","Próximo a Lagoa Tapera, banhado","-50.226389","-30.053333","-50.226389","-30.053333","10","10",NA,"FUEL005398",NA,"Tracheophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-11-12 16:58:04-03","UEL","FUEL","55615","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Valduga, E","2015","02","13","Valduga, E","532","2014","11","28","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras, bordo de mata de Restinga","-50.186944","-29.868889","-50.186944","-29.868889","1","1",NA,"FUEL055615",NA,"Tracheophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-11-12 16:58:04-03","UEL","FUEL","55657","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Valduga, E","2015","02","12","Valduga, E","628","2015","01","21","Brasil","Rio Grande do Sul","Osório","Lagoa dos Veados, bordo de mata de Restinga","-50.169722","-29.897778","-50.169722","-29.897778","7","7",NA,"FUEL055657",NA,"Tracheophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-11-12 16:58:04-03","UEL","FUEL","9537","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Britez, RM","1987","05","12","Britez, RM","1397","1987","03","13","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecologica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"FUEL005401",NA,"Tracheophyta","Aquifoliales",NA,NA,NA,"24916","auto",NA,NA,NA,NA
"339","2020-11-12 16:58:04-03","UEL","FUEL","26523","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M","1997",NA,NA,"Robim, MJ","s.n.","1984","12","19","Brasil","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"FUEL005402",NA,"Tracheophyta","Aquifoliales",NA,NA,NA,"21048","auto",NA,NA,NA,NA
"340","2020-11-12 16:58:04-03","UEL","FUEL","31111","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M","2000",NA,NA,"Grotta, AS; Bartolomeu, JG","s.n.","1953","11","29","Brasil","São Paulo","Santos","Mongaguá-Praia grande, Praia grande","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,"FUEL005400",NA,"Tracheophyta","Aquifoliales",NA,NA,NA,"26836","auto",NA,NA,NA,NA
"341","2019-11-01 14:52:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reiss.","Faria, JEQ","2016","08",NA,"Faria, JEQ","6429","2016","08","15","Brasil","Minas Gerais","Diamantina","Campus JK da UFVJM, próximo ao prédio da Engenharia Florestal","-43.570833","-18.202778","-43.570833","-18.202778","1402","1402","Arbusto ca. 1,3 m de altura, flores brancas; Campo sujo",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-01 14:52:57-03","UnB","UB","148645","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reiss.","Kallunki, J","1975",NA,NA,"Irwin, HS","30412","1971","01","15","Brasil","Minas Gerais","Belo Horizonte","Ca. 35km E of Belo Horizonte, near BR-31","-43.937801361084","-19.9207992553711",NA,NA,"1850","1850","Fruit light green; Low rounded shrub 50cm tall; Upper shrub-covered slopes of Serra da Piedade, with iron-rich rocks and gravel, the soil restricted to crevices and pockets",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"17082","auto",NA,NA,NA,NA
"343","2020-08-20 14:54:38-03","UFSC","FLOR","60252","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Mello, A.S.","2012","02","03","Nuernberg, A.","192","2012","02","03","Brasil","Santa Catarina","Bombinhas","ARIE (Área de Relevante Interesse Ecológico) Costeira de Zimbros.","-48.5625","-27.186667","48º33'45''W","27º11'12''S","2","2","arbóreo, com flores. Coordenadas aproximadas.","FLOR0060252","FLOR0060252",NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-08-20 20:37:49-03","UFSC","FLOR","28060","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Andrews, S.","1997",NA,NA,"Ribas, O.S.; Cordeiro, J.","808","1995","03","25","Brasil","Paraná","Matinhos","Arredores.","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"FLOR0028060","FLOR0028060",NA,"Aquifoliales",NA,NA,NA,"15275","auto",NA,NA,NA,NA
"345","2020-08-20 20:37:49-03","UFSC","FLOR","26615","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.","2181","1992","11","16","Brasil","Rio Grande do Sul","Torres","Lajeadinho.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"arvoreta, 7m altura","FLOR0026615","FLOR0026615",NA,"Aquifoliales",NA,NA,NA,"20837","auto",NA,NA,NA,NA
"346","2020-08-20 20:37:49-03","UFSC","FLOR","15","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Edwin, G.","1965",NA,NA,"Klein, R.M.; Bresolin, A.","5972","1965","04","28","Brasil","Santa Catarina","Florianópolis","Canasvieiras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","arbusto, 2m altura","FLOR0000015","FLOR0000015",NA,"Aquifoliales",NA,NA,NA,"27000","auto",NA,NA,NA,NA
"347","2020-08-20 20:37:49-03","UFSC","FLOR","39879","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Mattos, J.","2008",NA,NA,"Mattos, J.","32757","2008","03","07","Brasil","Santa Catarina","Florianópolis","Jurerê Internacional, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, 1,6m altura. Recebida de J. Mattos","FLOR0039879","FLOR0039879",NA,"Aquifoliales",NA,NA,NA,"27000","auto",NA,NA,NA,NA
"348","2020-08-20 14:54:38-03","UFSC","FLOR","41698","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Falkenberg, D.B.; Gomes, M.","10452","2002","12","05","Brasil","Santa Catarina","Florianópolis","Lagoa da Conceição. Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbórea, 6m altura, pétalas brancas, botão com pétalas creme","FLOR0041698","FLOR0041698",NA,"Aquifoliales",NA,NA,NA,"27000","auto",NA,NA,NA,NA
"349","2020-08-20 20:37:49-03","UFSC","FLOR","14","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Edwin, G.","1965",NA,NA,"Klein, R.M.; Bresolin, A.","5994","1965","04","29","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","arbusto, flor branca, Fruto Maduro, roxo-escuro, 2m altura","FLOR0000014","FLOR0000014",NA,"Aquifoliales",NA,NA,NA,"27000","auto",NA,NA,NA,NA
"350","2020-08-20 20:37:49-03","UFSC","FLOR","1488","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","6403","1965","12","21","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","arbusto, flor branca, 1m altura","FLOR0001488","FLOR0001488",NA,"Aquifoliales",NA,NA,NA,"27000","auto",NA,NA,NA,NA
"351","2020-08-20 14:54:38-03","UFSC","FLOR","16","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","5996","1965","04","29","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","arbusto, flor branca, 2m altura","FLOR0000016","FLOR0000016",NA,"Aquifoliales",NA,NA,NA,"27000","auto",NA,NA,NA,NA
"352","2020-08-20 20:37:49-03","UFSC","FLOR","7569","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Klein, R.M.","1981",NA,NA,"Campos, J.M.; Leite, P.F.","4","1981","03","26","Brasil","Santa Catarina","Paulo Lopes","A 3 km da Enseada da Pinheira.","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,"flor preto, arredondado. Folhas verdes pequenas, alternas, casca esverdeada, folhas serrilhadas somente na pontas","FLOR0007569","FLOR0007569",NA,"Aquifoliales",NA,NA,NA,"23385","auto",NA,NA,NA,NA
"353","2021-03-05 18:39:05-03","UFMT","UFMT","1530","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Menezes, S.","2007","03","08","Occhioni, P.","4705","1971","11",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto, flor esverdeada.; Sobre Dunas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2018-07-27 21:52:47-03","UFMT","UFMT","43694","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Machado, R.G.P.","2017","11",NA,"Bisewski, G.C.A.","26","2017","10","20","Brasil","Paraná","Paranaguá","Ilha do Mel, trilha para o Forte.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Coordenadas geograficas: -25.529812 S; -48.509276 W.; Árvore, ca. 4m altura.",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"355","2018-07-27 21:52:47-03","UFMT","UFMT","43453","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Santos, F.P.; Twardowschy, M.C.","2017","11",NA,"Santos, F.P.; Twardowschy, M.C.; Bianco, S.Y.","75","2017","11","10","Brasil","Paraná","Piraquara","Morro do Canal.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"356","2021-03-04 15:42:19-03","IF","SPSF","23224","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"O.S.Ribas & J.Cordeiro","808","1995","03","25","Brasil","PR","Matinhos","arredores","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,"15275","auto","Magnoliopsida",NA,NA,NA
"357","2021-03-04 15:42:19-03","IF","SPSF","29844","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,"O.T. Aguiar",NA,NA,NA,"F.T.Rocha","121A","2002","01","04","Brasil","SC","Governador Celso Ramos","Hotel de Águas de Palmas","-48.5592002868652","-27.3146991729736",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,"13751","auto","Magnoliopsida",NA,NA,NA
"358","2021-03-04 15:42:19-03","IF","SPSF","37706","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","R.T. Polisel","2007","09","06","R.T. Polisel & N.M.Ivanaukas & M.C.Assis & R.Esteves","209","2007","03","16","Brasil","SP","Campos do Jordão","Trilha da Cachoeira","-45.5900001525879","-22.7299995422363",NA,NA,"1467","1467","COLETA: Arvoreta 3m, frutos vináceos e pretos&nf;Margem da estrada;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA
"359","2021-03-04 15:42:19-03","IF","SPSF","24784","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"C.Kozera","830","1999","01","10","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA
"360","2021-03-04 15:42:19-03","IF","SPSF","29318","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"G.O.Romao","707","2001","04","18","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,"26998","auto","Magnoliopsida",NA,NA,NA
"361","2021-03-04 15:42:19-03","IF","SPSF","24750","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"J.R.L.Godoy","79","1999","01","10","Brasil","SP","Pariquera-Açú","Parque Ecológico Pariquera Abaixo PEPA","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,"17990","auto","Magnoliopsida",NA,NA,NA
"362","2021-03-04 15:42:19-03","IF","SPSF","14841","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"O.T. Aguiar & D.C.Cavalcanti","439","1992","02","04","Brasil","SP","São Bernardo do Campo","P.Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,"31119","auto","Magnoliopsida",NA,NA,NA
"363","2021-03-04 15:42:19-03","IF","SPSF","47892","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"T.E.Barreto","211","2013","02","19","Brasil","SP","Campos do Jordão","PECJ","-45.766667","-23.183333",NA,NA,NA,NA,"COLETA: Árvore.&nf;1 Duplicata.; GEOGRAFIA: FOD Altomontana.;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
