"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"547","2019-12-09 17:29:59-03","UFPR","EFC","8201","PreservedSpecimen","Plantae","Fabaceae","Senegalia","recurva","Senegalia recurva",NA,"Steinbrenner, M.C.A.",NA,"1995","01","01",NA,"Brasil",NA,NA,"Trepadeira com frutos maduros __COMMOM_NAME__: Napindá -branco","EFC008201","Santa Catarina","Campo Belo do Sul","Fazenda Guamirim-Gateados","-50.7396","-27.9073","-50.7396","-27.9073",NA,NA,NA,NA,"(Benth.) Seigler & Ebinger","Hatschbach, G.",NA,NA,"1997","12","11",NA,NA,NA,NA,NA,NA,NA
"548","2019-12-09 17:29:59-03","UFPR","EFC","6125","PreservedSpecimen","Plantae","Fabaceae","Senegalia","recurva","Senegalia recurva",NA,"Ziller, S.R.; Kuniyoshi, Y.S.","1313","1996","02","03",NA,"Brasil",NA,NA,"Árvore 16m com espinhos nos ramos. Salto do Cachorro, no caminho. Flores creme. 620m.","EFC006125","Paraná","Pinhão","Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,NA,"(Benth.) Seigler & Ebinger","Hatschbach, G.",NA,NA,"1996","10","01","37408","auto",NA,NA,NA,NA,NA
"549","2021-03-15 18:27:35-03","USP","SPF","210349","PreservedSpecimen","Plantae","Leguminosae","Acacia","riparia","Acacia riparia",NA,"Lewis, GP","3841","2009","11","26",NA,"Brasil",NA,NA,"Arbusto sarmentoso 3-4 m alt., frutos velhos castanhos.; Cerrado rupestre.","SPF00210349","Minas Gerais","Santana de Pirapama","Serra do Cipó, Fazenda Toucan Cipó. Trilha da captação de água, perto dos estábulo","-43.766994","-19.005806","-43.766994","-19.005806",NA,NA,NA,NA,"Kunth","Rico, L",NA,NA,"2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-03-15 18:27:35-03","USP","SPF","210350","PreservedSpecimen","Plantae","Leguminosae","Acacia","riparia","Acacia riparia",NA,"Lewis, GP","3840","2009","11","26",NA,"Brasil",NA,NA,"Arbusto sarmentoso 3-4 m alt., flores alvas a creme, muito perfumadas.; Cerrado rupestre.","SPF00210350","Minas Gerais","Santana de Pirapama","Serra do Cipó, Fazenda Toucan Cipó. Trilha da captação de água, perto dos estábulo","-43.766994","-19.005806","-43.766994","-19.005806",NA,NA,NA,NA,"Kunth","Rico, L",NA,NA,"2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-11-13 11:23:07-03","USP","SPF","193287","PreservedSpecimen","Plantae","Leguminosae","Senegalia","recurva","Senegalia recurva",NA,"Sucre, D","3581","1968","08","21",NA,"Brasil",NA,NA,NA,"SPF00193287","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"(Benth.) Seigler & Ebinger","Barros, M",NA,NA,"2009","06",NA,"57442","auto",NA,NA,NA,NA,NA
"552","2019-11-13 11:23:07-03","USP","SPF","149014","PreservedSpecimen","Plantae","Leguminosae","Senegalia","riparia","Senegalia riparia",NA,"Groppo, M","789","2001","05","19",NA,"Brasil",NA,NA,NA,"SPF00149014","Minas Gerais","Grão Mogol",NA,"-42.885","-16.558611","-42.885","-16.558611","869","869",NA,NA,"(Kunth) Britton & Killip","Borges, LM",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-11-13 11:23:07-03","USP","SPF","169778","PreservedSpecimen","Plantae","Leguminosae","Senegalia","riparia","Senegalia riparia",NA,"Mello-Silva, R","2684","2004","12","16",NA,"Brasil",NA,NA,NA,"SPF00169778","Minas Gerais","Diamantina",NA,"-43.445278","-18.274722","-43.445278","-18.274722","1070","1070",NA,NA,"(Kunth) Britton & Killip","Borges, LM",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-11-13 11:23:07-03","USP","SPF","204234","PreservedSpecimen","Plantae","Leguminosae","Senegalia","riparia","Senegalia riparia",NA,"Oliveira, FCA","2410","2010","05","20",NA,"Brasil",NA,NA,NA,"SPF00204234","Tocantins","Nazaré",NA,"-47.888333","-6.253333","-47.888333","-6.253333","248","248",NA,NA,"(Kunth) Britton & Killip","Borges, LM",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-11-13 11:23:07-03","USP","SPF","204245","PreservedSpecimen","Plantae","Leguminosae","Senegalia","riparia","Senegalia riparia",NA,"Oliveira, FCA","2161","2010","05","17",NA,"Brasil",NA,NA,NA,"SPF00204245","Tocantins","Araguanã",NA,"-48.548333","-6.831667","-48.548333","-6.831667","154","154",NA,NA,"(Kunth) Britton & Killip","Borges, LM",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2021-03-15 18:28:01-03","USP","SPF","208962","PreservedSpecimen","Plantae","Leguminosae","Senegalia","riparia","Senegalia riparia",NA,"Borges, LM; Loeuille, B; Watanabe, MTC","676","2012","04","28",NA,"Brasil",NA,NA,"Arvoreta ca. 3 m alt. Ramos acinzentados com estrias mais escuras. foliólulos verdes. Frutos imaturos verdes com margem vinácea. Amostra em sílica (RBdna e/ou SPF). Prensado em álcool.; Afloramento rochoso em vertente.","SPF00208962","Minas Gerais","Jequitaí","Serra de Jequitaí, Estrada Francisco Dumont#?#Jequitaí, a 15 km de Francisco Dumont, margem esquerda.","-44.374861","-17.296917","-44.374861","-17.296917","616","616",NA,NA,"(Kunth) Britton & Killip","Borges, LM",NA,NA,"2015","03",NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-03-15 18:28:01-03","USP","SPF","210361","PreservedSpecimen","Plantae","Leguminosae","Senegalia","riparia","Senegalia riparia",NA,"Borges, LM","223","2007","11","17",NA,"Brasil",NA,NA,"Arbusto ca 3 m. Caule esbranquiçado com estrias escuras. Folíolos verdes. Frutos marrom claro. Sementes marrom avermelhado.","SPF00210361","Minas Gerais","Santana de Pirapama","Serra do Cipó, Vilarejo Inhame. Fazenda Inhame. Cachoeira Inhame. Cerrado entre o curral e a cachoeira.","-43.794927","-18.960683","-43.794927","-18.960683",NA,NA,NA,NA,"(Kunth) Britton & Killip","Borges, LM",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2019-11-13 11:23:07-03","USP","SPF","41024","PreservedSpecimen","Plantae","Leguminosae","Senegalia","riparia","Senegalia riparia",NA,"Cordeiro, I","CFCR8867","1986","01","05",NA,"Brasil",NA,NA,NA,"SPF00041024","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Killip","Queiroz, LP",NA,NA,"2009","12",NA,"67219","auto",NA,NA,NA,NA,NA
"559","2014-04-04 18:27:15-03","PNFM","IRAI","7246","S","Plantae","Fabaceae","Acacia","recurva","Acacia recurva",NA,"Crippa, L.","128","2008","05","01",NA,"Brasil",NA,NA,"Campo","IRAI00007246","Rio Grande do Sul","São José do Norte",NA,"-52.041389","-32.049167","-52.041389","-32.049167","10","10","Magnoliophyta",NA,"Benth.","Ribas, O.S.",NA,NA,"2009","09",NA,NA,NA,NA,NA,NA,NA,NA
"560","2021-03-25 13:52:17-03","UNIVILLE","JOI","9503","PreservedSpecimen","Plantae","Fabaceae","Senegalia","recurva","Senegalia recurva",NA,"R. Wasum","2869","2005","04","21",NA,"Brasil",NA,NA,"; HABITAT: orla da mata","JOI009503","Paraná","Antônio Olinto","Mata da Igreja.","-50.199167","-25.996389","50º11'57''W","25º59'47''S",NA,NA,NA,NA,"(Benth.) Seigler & Ebinger","O.S. Ribas",NA,NA,"2009","09","21",NA,NA,NA,NA,NA,NA,NA
"561","2021-03-25 13:52:17-03","UNIVILLE","JOI","904","PreservedSpecimen","Plantae","Fabaceae","Senegalia","recurva","Senegalia recurva",NA,"Hering-Rinnert, C.",NA,"2002",NA,NA,NA,"Brasil",NA,NA,NA,"JOI000904","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,NA,"(Benth.) Seigler & Ebinger",NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA
"562","2020-05-08 11:10:05-03","UEFS","HUEFS","4894","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Acacia","riparia","Acacia riparia",NA,"Noblick, L.R.","4121","1985","07","10",NA,"Brasil",NA,NA,NA,"HUEFS0004894","Bahia","Riachão do Jacuípe",NA,"-38.966667","-12.25","38W58'","12S15'",NA,NA,"Angiospermae","Fabales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"563","2020-05-08 11:10:05-03","UEFS","HUEFS","45035","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Acacia","riparia","Acacia riparia",NA,"Faxina, C.","127","2009","08","06",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0045035","Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.204167","-23.136111","54W12'15''","23S8'10''",NA,NA,"Angiospermae","Fabales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"564","2020-05-08 11:11:10-03","UEFS","HUEFS","151021","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","recurva","Senegalia recurva",NA,"Sucre, D.","3581","1968","08","21",NA,"Brasil",NA,NA,NA,"HUEFS0151021","Rio de Janeiro",NA,"Matas das Lagoinhas.",NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","(Benth.) Seigler & Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"565","2020-05-08 11:11:10-03","UEFS","HUEFS","174696","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","recurva","Senegalia recurva",NA,"Barros, M.","1","2006","02","21",NA,"Brasil",NA,NA,NA,"HUEFS0174696","Rio de Janeiro","Búzios","Brejo da Fazendinha",NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","(Benth.) Seigler & Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"566","2020-05-08 11:11:10-03","UEFS","HUEFS","174695","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","recurva","Senegalia recurva",NA,"Barros, M.J.F.","56","2009","11","25",NA,"Brasil",NA,NA,NA,"HUEFS0174695","Bahia","Teixeira de Freitas","Arredores de teixeira de Freitas.Próximo á Agrovila. Área em regeneração.","-40.158333",NA,"40W9'30''","17S25'89''","708","708","Angiospermae","Fabales","(Benth.) Seigler & Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"567","2020-05-08 11:11:10-03","UEFS","HUEFS","174694","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","recurva","Senegalia recurva",NA,"Farney, C.","4097","2000","07","06",NA,"Brasil",NA,NA,NA,"HUEFS0174694","Rio de Janeiro","São Pedro da Aldeia","Serra da Sapiatiba. Topo da Serra, próximo as torres.","-42.1027984619141","-22.8391990661621",NA,NA,"300","300","Angiospermae","Fabales","(Benth.) Seigler & Ebinger",NA,"HUEFS0174694",NA,NA,NA,NA,"20879","auto","Rosanae",NA,NA,NA,NA
"568","2020-05-08 11:11:10-03","UEFS","HUEFS","121642","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","riparia","Senegalia riparia",NA,"Conceição, A.A.","2397","2007","07","05",NA,"Brasil",NA,NA,"Caatinga arbórea.","HUEFS0121642","Bahia","Caturama","Caieiras.","-43.2175","-13.281111","43W13'3''","13S16'52''","653","653","Angiospermae","Fabales","(Kunth) Britton & Rose ex Britton & Killip",NA,NA,NA,"2008","06",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"569","2020-05-08 11:11:10-03","UEFS","HUEFS","251068","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","riparia","Senegalia riparia",NA,"Nascimento, F.H.F.","1989","2012","03","15",NA,"Brasil",NA,NA,"Mata Atlântica lato sensu. Floresta Estacional Semidecidual.","HUEFS0251068","Bahia","Itaberaba","Gameleira. Fazenda Leão dos Brejos.","-41.526667","-12.4125","41W31'36''","12S24'45''",NA,NA,"Angiospermae","Fabales","(Kunth) Britton & Rose ex Britton & Killip",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"570","2020-05-08 11:11:10-03","UEFS","HUEFS","119283","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","riparia","Senegalia riparia",NA,"Conceição, A.A.","1916","2007","04","28",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0119283","Bahia","Paramirim","Caminho Catuarama para Mateus.","-42.245556","-13.297222","42W14'44''","13S17'50''","593","593","Angiospermae","Fabales","(Kunth) Britton & Rose ex Britton & Killip","L.P.de Queiroz & R.M.Santos","HUEFS0119283",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"571","2020-05-08 11:11:10-03","UEFS","HUEFS","126173","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","riparia","Senegalia riparia",NA,"Melo, P.A.de","174","2007","01","26",NA,"Brasil",NA,NA,"Mata/Beira de estrada/ Capoeira","HUEFS0126173","Bahia","Mundo Novo","Fazenda Jequitibá.","-40.483333","-12.033333","40W29'0''","12S2'0''","604","604","Angiospermae","Fabales","(Kunth) Britton & Rose ex Britton & Killip",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"572","2020-05-08 11:11:10-03","UEFS","HUEFS","132869","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","riparia","Senegalia riparia",NA,"Guedes, M.L.S.","14123","2007","12","29",NA,"Brasil",NA,NA,"caatinga/cerrado.","HUEFS0132869","Bahia","Carinhanha","Médio do São Francisco., a 1 KM do Rio Carinhanha.","-43.809444","-14.312778","43W48'34''","14S18'46''","478","478","Angiospermae","Fabales","(Kunth) Britton & Rose ex Britton & Killip","L.P.de Queiroz",NA,NA,"2010","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"573","2020-05-08 11:11:10-03","UEFS","HUEFS","215420","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","riparia","Senegalia riparia",NA,NA,"97","2014","08","20",NA,"Brasil",NA,NA,"Floresta Ombrófila densa Montana, secundária.","HUEFS0215420","Rio de Janeiro","Macaé","Conglomerado situado na localidade de Barra do Sana - São Bento. Conglomerado 202-1-5-40.","-42.21","-22.32","42W12'36''","22S19'12''",NA,NA,"Angiospermae","Fabales","(Kunth) Britton & Rose ex Britton & Killip","D.S.Seigler & P.G.Ribeiro",NA,NA,"2018","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"574","2020-05-08 11:11:10-03","UEFS","HUEFS","220587","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","riparia","Senegalia riparia",NA,"Pimentel, L.B.","227","2014","08","20",NA,"Brasil",NA,NA,"Áreas de Tensão Ecológica","HUEFS0220587","Ceará","Aurora","Sítio Santa Helena","-39.0675","-7.096389","39W4'3''","7S5'47''","236","236","Angiospermae","Fabales","(Kunth) Britton & Rose ex Britton & Killip",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"575","2020-05-08 11:11:10-03","UEFS","HUEFS","96051","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","riparia","Senegalia riparia",NA,"Queiroz, L.P.de","10729","2005","05","28",NA,"Brasil",NA,NA,"Floresta estacional semidecidual.","HUEFS0096051","Bahia","Rui Barbosa","Serra do Orobó, caminho para o Pátio das Orquídeas.","-40.4875","-12.302778","40W29'15''","12S18'10''","539","539","Angiospermae","Fabales","(Kunth) Britton & Rose ex Britton & Killip","D.S.Seigler & P.G.Ribeiro",NA,NA,"2018","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"576","2020-05-08 11:11:10-03","UEFS","HUEFS","251069","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","riparia","Senegalia riparia",NA,"Nascimento, F.H.F.","1990","2012","03","15",NA,"Brasil",NA,NA,"Mata Atlântica lato sensu. Floresta Estacional Semidecidual.","HUEFS0251069","Bahia","Itaberaba","Gameleira. Fazenda Leão dos Brejos.","-41.526667","-12.4125","41W31'36''","12S24'45''",NA,NA,"Angiospermae","Fabales","(Kunth) Britton & Rose ex Britton & Killip",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"577","2019-09-04 19:16:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Acacia","recurva","Acacia recurva","Type [status unknown]","G. Gardner","359",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"578","2016-06-09 10:05:17-03","F","FMNH-SEEDPLANTS","V0288785F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","recurva","Senegalia recurva",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0288785F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0288785F_01 V0288785F_02",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"579","2019-06-11 13:25:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"R. Guillén","1260","1994","4","11","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1260",NA,NA
"580","2019-06-11 13:33:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"D. N. Smith","1916","1982","6","16","South America","Peru",NA,NA,NA,NA,"Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1916",NA,NA
"581","2019-06-11 13:22:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"R. B. Foster","3026","1974","8","6","South America","Peru",NA,NA,NA,NA,"Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3026",NA,NA
"582","2015-04-16 14:04:48-03","F","FMNH-SEEDPLANTS","V0288790F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0288790F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0288790F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"583","2015-04-16 14:04:47-03","F","FMNH-SEEDPLANTS","V0288788F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0288788F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0288788F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"584","2015-04-16 14:04:47-03","F","FMNH-SEEDPLANTS","V0288789F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0288789F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0288789F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"585","2015-04-16 14:04:48-03","F","FMNH-SEEDPLANTS","V0288791F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0288791F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0288791F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"586","2015-04-16 14:04:48-03","F","FMNH-SEEDPLANTS","V0288792F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0288792F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0288792F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"587","2015-04-16 14:04:49-03","F","FMNH-SEEDPLANTS","V0288793F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0288793F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0288793F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"588","2015-04-16 14:04:49-03","F","FMNH-SEEDPLANTS","V0288794F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0288794F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0288794F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"589","2020-05-02 21:11:20-03","F","FMNH-SEEDPLANTS","V0288795F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"L. C. de Guevara","2187","1975","8","17","South America","Venezuela",NA,NA,NA,"V0288795F",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0288795F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"590","2015-04-16 14:04:49-03","F","FMNH-SEEDPLANTS","V0288796F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0288796F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0288796F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"591","2017-04-20 14:44:10-03","F","FMNH-SEEDPLANTS","V0376297F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"A. Dugand G.","204","1932","4","12","South America","Colombia",NA,NA,NA,"V0376297F","Atlántico",NA,NA,"-75","10.75",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","V0376297F_01 V0376297F_02",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"204",NA,NA
"592","2019-06-11 13:29:47-03","F","FMNH-SEEDPLANTS","V0376298F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"C. H. Dodson","13876","1983","5","24","South America","Ecuador",NA,NA,NA,"V0376298F","Guayas",NA,NA,"-80","-2",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","V0376298F_01 V0376298F_02",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"13876",NA,NA
"593","2020-04-14 14:52:43-03","F","FMNH-SEEDPLANTS","V0563187F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"J. Urrelo","297","2002","7","11","South America","Bolivia",NA,NA,NA,"V0563187F","Pando","Madre de Dios","Área de Inmovilización Madre de Dios, between the Beni and Madre de Dios rivers. Highway from Sena to Riberalta; road 5-10 km south of Villa Cotoca and Campsite #1 (Cotoca) on Rapid Inventory #5.","-67.12744","-11.65142",NA,NA,"150","200","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"594","2016-02-19 11:11:11-02","F","FMNH-SEEDPLANTS","V0365574F","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia riparia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0365574F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0365574F_01","riparia",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"595","2019-01-25 15:40:02-02","IAC","IAC","7733","S","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"J.M. Vasconcellos","446","1943","02","02",NA,"Brasil",NA,NA,"Material recebido do Sr Bento Pickel em Fevereiro de 1945. Nome popular: calumbé, malicia, unha-de-gato, paricarana, paricá-preta, calumbi",NA,"Paraíba","Areia",NA,"-35.6917","-6.9633","-35.6917","-6.9633",NA,NA,NA,NA,"Kunth","B.J. Pickel",NA,NA,"1943","02","02",NA,NA,NA,NA,NA,NA,NA
"596","2019-01-25 15:40:02-02","IAC","IAC","7745","S","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"J.M. Vasconcellos","s/nº","1944","05","15",NA,"Brasil",NA,NA,"Material recebido do Sr Bento Pickel em Fevereiro de 1945. Nome popular: calumbi, malicia, unha-de-gato, paricá-preta, columbé",NA,"Paraíba","Areia","Escola de Agronomia do Nordeste","-35.6917","-6.9633","-35.6917","-6.9633",NA,NA,NA,NA,"Kunth","B.J. Pickel",NA,NA,"1944","05","15",NA,NA,NA,NA,NA,NA,NA
"597","2020-07-23 12:14:52-03","CEPLAC","CEPEC","29940","PreservedSpecimen","Plantae","Mimosaceae","Senegalia","recurva","Senegalia recurva",NA,"G. P. Lewis","731","1991","12","01",NA,"Brasil",NA,NA,NA,NA,"Bahia","UNA","EWStrada Ilhéus/Uma, ca. 35Km de Olivença.","-39.066667","-15.266667","39W4'","15S16'",NA,NA,NA,NA,NA,"M. Barros",NA,NA,NA,NA,NA,NA,NA,NA,"23/11/2009",NA,NA,NA
