"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"194","2020-03-05 14:10:43-03","UNEMAT","HPAN","5069","PreservedSpecimen","Plantae","Magnoliidae","Alismatales","Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.","Carniello, MA","Carniello, MA; Costa, JVM; Silva, C","6466","2018","05","05","América","Brasil","Mato Grosso","Cáceres","Chácara Baru, Área Alagável.","-57.671833","-16.073611","116","116",NA,NA,NA,NA,"-57.671833","-16.073611","2018","05","05",NA,NA,NA,NA,NA,NA,NA
"195","2020-03-05 14:10:43-03","UNEMAT","HPAN","5069","PreservedSpecimen","Plantae","Magnoliidae","Alismatales","Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.","Carniello, MA","Carniello, MA; Costa, JVM; Silva, C","6466","2018","05","05","América","Brasil","Mato Grosso","Cáceres","Chácara Baru, Área Alagável.","-57.671833","-16.073611","116","116",NA,NA,NA,NA,"-57.671833","-16.073611","2018","05","05",NA,NA,NA,NA,NA,NA,NA
"196","2019-10-07 09:19:30-03","UEFS","HUEFS","26796","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","D.J.L.Sousa","Harley, R.M.","28560","1997","03","31",NA,"Brasil","Goiás","Posse","Estrada para Iaciana, entrada a esquerda para o Rio de Prata.","-46.524444","-14.131389","558","558",NA,"Brejo com várias plantas aquáticas.","HUEFS0026796","HUEFS0026796","46W31'28''","14S7'53''","2012","10",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"197","2019-10-07 09:19:30-03","UEFS","HUEFS","26796","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","D.J.L.Sousa","Harley, R.M.","28560","1997","03","31",NA,"Brasil","Goiás","Posse","Estrada para Iaciana, entrada a esquerda para o Rio de Prata.","-46.524444","-14.131389","558","558",NA,"Brejo com várias plantas aquáticas.","HUEFS0026796","HUEFS0026796","46W31'28''","14S7'53''","2012","10",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"198","2019-04-01 09:24:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Butomaceae","Limnocharis","laforestii","Limnocharis laforestii",NA,"RRC ID Flag","Ant. Fernández","1199","1970","4","8","South America","Venezuela","Guárico",NA,NA,"-66.5833","8.6667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"1199",NA,NA,NA
"199","2019-04-01 09:24:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Butomaceae","Limnocharis","laforestii","Limnocharis laforestii",NA,"RRC ID Flag","Ant. Fernández","1199","1970","4","8","South America","Venezuela","Guárico",NA,NA,"-66.5833","8.6667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"1199",NA,NA,NA
"200","2020-11-05 13:53:41-03","UNIRIO","HUNI","63","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.","S. Koehler","C.P. Bove; S. Koehler; R.M. Lisbôa","268","1997","10","12",NA,"Brasil","Goiás","Goiás","Estrada Água Boa-Cocalinho, Km 144.","-50.1403007507324","-15.9343996047974",NA,NA,NA,"Material em meio líquido. Folhas flutuantes, pétalas amarelas. Fruto. Habitat: Aquático","HUNI00000063",NA,NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA
"201","2020-11-05 13:53:41-03","UNIRIO","HUNI","63","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.","S. Koehler","C.P. Bove; S. Koehler; R.M. Lisbôa","268","1997","10","12",NA,"Brasil","Goiás","Goiás","Estrada Água Boa-Cocalinho, Km 144.","-50.1403007507324","-15.9343996047974",NA,NA,NA,"Material em meio líquido. Folhas flutuantes, pétalas amarelas. Fruto. Habitat: Aquático","HUNI00000063",NA,NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA
"202","2021-03-16 09:44:23-03","UnB","UB","102690","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Incógnito","Alves, M","s.n.","1995","04","10","Southern America","Brasil","Tocantins","Porto Nacional",NA,"-48.4171981811523","-10.7081003189087",NA,NA,NA,"Mais informações","UB0015488","UB0015488",NA,NA,NA,NA,NA,NA,"77281","auto",NA,NA,NA,NA
"203","2021-03-16 09:44:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Silva, GS","Faria, JEQ","10477","2020","04","04","Southern America","Brasil","Goiás","Alto Horizonte","Região da Sururuca, fazenda Cajás, proprietário sr. Jair Eustáquio","-49.294444","-14.1975","385","385",NA,"Erva com botões florais verdes e flores amarelas; Borda brejosa de curso d'água intermitente antropizado",NA,NA,"-49.294444","-14.1975","2020","04",NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-16 09:44:23-03","UnB","UB","88114","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Sousa, DJL","Soares, EA","619","2000","03","23","Southern America","Brasil","Tocantins","Porto Nacional","Ribeirão Areias","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,NA,NA,NA,NA,"2015","02","26",NA,"77281","auto",NA,NA,NA,NA
"205","2021-03-16 09:44:23-03","UnB","UB","102690","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Incógnito","Alves, M","s.n.","1995","04","10","Southern America","Brasil","Tocantins","Porto Nacional",NA,"-48.4171981811523","-10.7081003189087",NA,NA,NA,"Mais informações","UB0015488","UB0015488",NA,NA,NA,NA,NA,NA,"77281","auto",NA,NA,NA,NA
"206","2021-03-16 09:44:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Silva, GS","Faria, JEQ","10477","2020","04","04","Southern America","Brasil","Goiás","Alto Horizonte","Região da Sururuca, fazenda Cajás, proprietário sr. Jair Eustáquio","-49.294444","-14.1975","385","385",NA,"Erva com botões florais verdes e flores amarelas; Borda brejosa de curso d'água intermitente antropizado",NA,NA,"-49.294444","-14.1975","2020","04",NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-16 09:44:23-03","UnB","UB","88114","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Sousa, DJL","Soares, EA","619","2000","03","23","Southern America","Brasil","Tocantins","Porto Nacional","Ribeirão Areias","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,NA,NA,NA,NA,"2015","02","26",NA,"77281","auto",NA,NA,NA,NA
"208","2019-05-17 13:37:56-03","UFMT","UFMT","44199","S","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforesti","Limnocharis laforesti","Griseb.","Lima, A.S.; Campos, M.F.S.","Campos, M.F.S.; Gonçalves, S.R.A.","HAF50","2018","04","05",NA,"Brasil","Mato Grosso","Cuiabá","Período de chuvas, amostra HAF-50, nascente 139","-55.994722","-15.637919",NA,NA,NA,"Erva de hábito aquático, caule carnoso e angular, quase glabra, flores vistosas amarela",NA,NA,"-55.994722","-15.637919","2018","09","23",NA,NA,NA,NA,NA,NA,NA
"209","2019-05-17 13:37:56-03","UFMT","UFMT","44199","S","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforesti","Limnocharis laforesti","Griseb.","Lima, A.S.; Campos, M.F.S.","Campos, M.F.S.; Gonçalves, S.R.A.","HAF50","2018","04","05",NA,"Brasil","Mato Grosso","Cuiabá","Período de chuvas, amostra HAF-50, nascente 139","-55.994722","-15.637919",NA,NA,NA,"Erva de hábito aquático, caule carnoso e angular, quase glabra, flores vistosas amarela",NA,NA,"-55.994722","-15.637919","2018","09","23",NA,NA,NA,NA,NA,NA,NA
"210","2021-02-08 12:50:38-03","UFRGS","ICN","124417","S","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Kinupp, VF","Kinupp, VF; et al.","2338","2002","03","10","América do Sul","Brasil","MT","Alto Paraguai","Usina Pedro Pedrossian. Expedição Aquarap/2002 Sítio 6 Ponto 11. 14°28' S 56°23' W","-56.383333","-14.466667",NA,NA,NA,"Erva em solo úmido. Botões florais verdes. Frutos imaturos verdes com sementes brancas. Área da Usina Pedro Pedrossian.","ICN00044003",NA,"-56.383333","-14.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-02-08 12:50:38-03","UFRGS","ICN","124417","S","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Kinupp, VF","Kinupp, VF; et al.","2338","2002","03","10","América do Sul","Brasil","MT","Alto Paraguai","Usina Pedro Pedrossian. Expedição Aquarap/2002 Sítio 6 Ponto 11. 14°28' S 56°23' W","-56.383333","-14.466667",NA,NA,NA,"Erva em solo úmido. Botões florais verdes. Frutos imaturos verdes com sementes brancas. Área da Usina Pedro Pedrossian.","ICN00044003",NA,"-56.383333","-14.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-05-20 18:18:05-03","UFMT","CNMT","6906","S","Plantae","Angiosperma",NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.","Córdova, M.O.","Córdova, M.O.; Arruda, R.S.; Keffer, J.F.","214","2016","03","26",NA,"Brasil","Mato Grosso","Sinop","Ribeirão Baixada Morena. Na interseção com a estrada BR-163. Fazenda Nova Prata. Área de Influência UHE Sinop.","-55.3925","-11.539444","378","378",NA,"Flor amarela. Cálice verde. Botão floral verde. Estames amarelos.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT006906",NA,"55°23'33W","11°32'22S","2016","04","25",NA,NA,NA,NA,NA,NA,NA
"213","2020-05-20 18:18:05-03","UFMT","CNMT","8834","S","Plantae","Angiosperma",NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.","Córdova, M.O.","Córdova, M.O.; Keffer, J.F.; Souza, P.","783","2017","03","14",NA,"Brasil","Mato Grosso","Sinop","Ribeirão Baixada Morena. Na interseção com a estrada BR-163. Fazenda Nova Prata. Área de Influência UHE Sinop.","-55.3925","-11.539444","380","380",NA,"Flor amarelo. Campo inundado. Abundante.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT008834",NA,"55°23'33W","11°32'22S","2017","03","20",NA,NA,NA,NA,NA,NA,NA
"214","2020-05-20 18:18:05-03","UFMT","CNMT","6906","S","Plantae","Angiosperma",NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.","Córdova, M.O.","Córdova, M.O.; Arruda, R.S.; Keffer, J.F.","214","2016","03","26",NA,"Brasil","Mato Grosso","Sinop","Ribeirão Baixada Morena. Na interseção com a estrada BR-163. Fazenda Nova Prata. Área de Influência UHE Sinop.","-55.3925","-11.539444","378","378",NA,"Flor amarela. Cálice verde. Botão floral verde. Estames amarelos.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT006906",NA,"55°23'33W","11°32'22S","2016","04","25",NA,NA,NA,NA,NA,NA,NA
"215","2020-05-20 18:18:05-03","UFMT","CNMT","8834","S","Plantae","Angiosperma",NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.","Córdova, M.O.","Córdova, M.O.; Keffer, J.F.; Souza, P.","783","2017","03","14",NA,"Brasil","Mato Grosso","Sinop","Ribeirão Baixada Morena. Na interseção com a estrada BR-163. Fazenda Nova Prata. Área de Influência UHE Sinop.","-55.3925","-11.539444","380","380",NA,"Flor amarelo. Campo inundado. Abundante.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT008834",NA,"55°23'33W","11°32'22S","2017","03","20",NA,NA,NA,NA,NA,NA,NA
"216","2018-12-04 20:23:41-02","UNIR","RON","7494","S","Plantae","Angiosperma","Alismatales","Limnocharitaceae","Limnocharis","laforesti","Limnocharis laforesti","Griseb.","Bigio, NC","Bigio, NC","447","2012","05","27","Southern America","Brasil","Rondônia","Nova Mamoré","BR-421 (Linha D), com linha 30, Lago artificial na beira da estrada","-64.690444","-10.412889","210","210",NA,"Planta aquática, flores amarelas na beira do lado, também encontrada em beira de trilhas.","RON00007494","RON00007494","-64.690444","-10.412889","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"217","2018-12-04 20:23:41-02","UNIR","RON","4630","S","Plantae","Angiosperma","Alismatales","Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Pereira-Silva, G","14580","2009","06","16","Southern America","Brasil","Rondônia","Porto Velho","Jaci-Paraná.","-64.615278","-9.244444",NA,NA,NA,"Área próxima ao alojamento central. Floresta estacional semidecidual. Relevo Plano. Solo argilo-arenoso. Frequência Ocasioanal. Flor amarela. Erva aquática. Área antropizada. Área de influência direta (canteiro). 3 duplicatas.","RON00004630","RON00004630","-64.615278","-9.244444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2018-12-04 20:23:41-02","UNIR","RON","7494","S","Plantae","Angiosperma","Alismatales","Limnocharitaceae","Limnocharis","laforesti","Limnocharis laforesti","Griseb.","Bigio, NC","Bigio, NC","447","2012","05","27","Southern America","Brasil","Rondônia","Nova Mamoré","BR-421 (Linha D), com linha 30, Lago artificial na beira da estrada","-64.690444","-10.412889","210","210",NA,"Planta aquática, flores amarelas na beira do lado, também encontrada em beira de trilhas.","RON00007494","RON00007494","-64.690444","-10.412889","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"219","2018-12-04 20:23:41-02","UNIR","RON","4630","S","Plantae","Angiosperma","Alismatales","Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Pereira-Silva, G","14580","2009","06","16","Southern America","Brasil","Rondônia","Porto Velho","Jaci-Paraná.","-64.615278","-9.244444",NA,NA,NA,"Área próxima ao alojamento central. Floresta estacional semidecidual. Relevo Plano. Solo argilo-arenoso. Frequência Ocasioanal. Flor amarela. Erva aquática. Área antropizada. Área de influência direta (canteiro). 3 duplicatas.","RON00004630","RON00004630","-64.615278","-9.244444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 09:57:54-03","IBt","SP","85403","S","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Holm-Nielsen, LB","Eiten, G; Eiten, LT","3746","1962","03","23",NA,"Brasil","Maranhão","Loreto","Ilha de Balsas","-45.066667","-7.383333","300","300",NA,NA,NA,NA,"-45.066667","-7.383333","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-21 09:57:54-03","IBt","SP","193354","S","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Holm-Nielsen, LB","Chagas","s.n.","1955","08","09",NA,"Brasil","Amazonas","Manaus","Bilhares, margem do igarapé da Preguiça (São Geraldo)","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,"138090","auto",NA,NA,NA,NA
"222","2019-11-21 09:57:54-03","IBt","SP","197371","S","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Holm-Nielsen, LB","Silva, CJ","356","1981","06","06",NA,"Brasil","Mato Grosso","Poconé",NA,"-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,"200792","auto",NA,NA,NA,NA
"223","2019-11-21 09:57:54-03","IBt","SP","68246","S","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Holm-Nielsen, LB","Bockermann, M","316","1957","06","15",NA,"Brasil","Paraíba","Piancó",NA,"-37.92919921875","-7.19806003570557",NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,"18288","auto",NA,NA,NA,NA
"224","2019-11-21 09:57:54-03","IBt","SP","85403","S","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Holm-Nielsen, LB","Eiten, G; Eiten, LT","3746","1962","03","23",NA,"Brasil","Maranhão","Loreto","Ilha de Balsas","-45.066667","-7.383333","300","300",NA,NA,NA,NA,"-45.066667","-7.383333","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-21 09:57:54-03","IBt","SP","193354","S","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Holm-Nielsen, LB","Chagas","s.n.","1955","08","09",NA,"Brasil","Amazonas","Manaus","Bilhares, margem do igarapé da Preguiça (São Geraldo)","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,"138090","auto",NA,NA,NA,NA
"226","2019-11-21 09:57:54-03","IBt","SP","197371","S","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Holm-Nielsen, LB","Silva, CJ","356","1981","06","06",NA,"Brasil","Mato Grosso","Poconé",NA,"-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,"200792","auto",NA,NA,NA,NA
"227","2019-11-21 09:57:54-03","IBt","SP","68246","S","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Holm-Nielsen, LB","Bockermann, M","316","1957","06","15",NA,"Brasil","Paraíba","Piancó",NA,"-37.92919921875","-7.19806003570557",NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,"18288","auto",NA,NA,NA,NA
"228","2015-11-06 22:43:06-02","UM","RECOLNAT_UM_MPU","MPU028097","PreservedSpecimen",NA,NA,NA,"Alismataceae","Limnocharis","flava","Limnocharis flava minor","Micheli",NA,"Spruce, R.",NA,"1865",NA,NA,NA,"Equateur",NA,NA,"Chanduy, in litore Maris Pacifici",NA,NA,NA,NA,"hb","double de P00735048 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu028097' target='other'> <mi>dwc_moreinfo</mi></a>","MPU028097",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6452",NA,"minor","isosyntype"
