"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relationshipType","relatedCatalogItem","class","previousCatalogNumber","sex"
"139","2019-11-01 14:56:51-03","UnB","UB","174870","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Wood, JRI",NA,"Ribeiro, ARO; Munhoz, CBR; Silva, AS; Lima, AS; Amorim, PRF","289","2011","10","Southern America","Brasil","RPPN Serra do Tombador.",NA,"Erva, flor lilás.; Cerrado Rupestre, solo arenoso.",NA,NA,"29","Goiás","Cavalcante","-47.818333","-13.634444","857","857",NA,"2013",NA,NA,"05","01","-47.818333","-13.634444",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-01 14:56:51-03","UnB","UB","87585","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Bianchini, RS",NA,"Heringer, EP","11913","1968","10","Southern America","Brasil","Rodovia Brasília Anápolis",NA,"Flor róseas; .",NA,NA,"05","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-01 14:56:51-03","UnB","UB","87629","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Bianchini, RS",NA,"Irwin, HS","25139","1970","01","Southern America","Brasil","22km ao NE de Catalão",NA,NA,NA,NA,"22","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-01 14:56:51-03","UnB","UB","87634","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Bianchini, RS",NA,"Heringer, EP","10756","1965","10","Southern America","Brasil","Serra Dourada",NA,NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-01 14:56:51-03","UnB","UB","98324","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Austin, DF",NA,"Gates, B","6","1979","01","Southern America","Brasil","Alto Paraíso de Goiás",NA,NA,NA,NA,"24","Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-01 14:56:51-03","UnB","UB","98325","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Bianchini, RS",NA,"Heringer, EP","12959","1973","11","Southern America","Brasil","Estrada Brasília-Cidade Eclética",NA,NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-01 14:56:51-03","UnB","UB","98326","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Austin, DF",NA,"Irwin, HS","10815","1965","11","Southern America","Brasil",NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-01 14:56:51-03","UnB","UB","87584","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Bianchini, RS",NA,"Heringer, EP","12940","1973","11","Southern America","Brasil","Catetinho",NA,"Flor roxa; .",NA,NA,"05","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 17:09:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","chrysotricha","Ipomoea chrysotricha","Meisn.",NA,NA,"Sello, HL","s.n.",NA,NA,"Southern America","Brazil","Ad Valle, prov. Mato Grosso.",NA,NA,NA,"P07P0N0084",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2017-09-11 17:09:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","chrysotricha","Ipomoea chrysotricha","Meisn.",NA,NA,"Riedel, L","s.n.",NA,NA,"Southern America","Brazil","Habitat in campis ad Rio Pardo, prov. S.Pauli, m. Oct.",NA,NA,NA,"P07P0N0084",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2017-09-11 17:09:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","chrysotricha","Ipomoea chrysotricha ovata","Meisn.",NA,NA,"D'Orbigny, A","928",NA,NA,"Southern America","Bolivia","In prov. Chiquitos, Boliviae orientalis.",NA,"Oreas et Extrabrasil.; HABITAT: Oreas et Extrabrasil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-09-11 17:09:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","chrysotricha","Ipomoea chrysotricha ovata","Meisn.",NA,NA,"Pohl, JBE","s.n.",NA,NA,"Southern America","Brazil","In Serra dos Christaes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-09-11 17:09:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","chrysotricha","Ipomoea chrysotricha ovata","Meisn.",NA,NA,"D'Orbigny, A","928",NA,NA,"Southern America","Bolivia","In prov. Chiquitos, Boliviae orientalis.",NA,"Oreas et Extrabrasil.; HABITAT: Oreas et Extrabrasil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2017-09-11 17:09:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","chrysotricha","Ipomoea chrysotricha ovata","Meisn.",NA,NA,"Pohl, JBE","s.n.",NA,NA,"Southern America","Brazil","In Serra dos Christaes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"Gardner, G","3355",NA,NA,"Southern America","Brazil","Habitat in campis editioribus prope Missionem Douro, prov Goyaz, m. Oct.",NA,"Oreas; HABITAT: Oreas",NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2017-09-11 17:09:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","patula","Ipomoea patula villosa","Choisy",NA,NA,"Sello, HL","s.n.",NA,NA,"Southern America","Brazil","In Brasilia austro-orientali.",NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"villosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:03:19-03","IBt","SP","27724","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Gomes, JC","Isotype","Gardner, G","3355","1837",NA,NA,"Brasil","Goyaz &c.",NA,NA,"SP000574","SP000574",NA,"Piauí",NA,NA,NA,NA,NA,NA,"1963",NA,NA,"04","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-01-11 11:19:33-03","IBt","SP","476977","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"Maguire, B","57091","1963","10",NA,"Brasil",NA,NA,NA,NA,NA,"16","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-22 10:12:39-03","IBt","SP","348054","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"Sampaio, AB","279","1998","11",NA,"Brasil",NA,NA,NA,NA,NA,"13","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-22 10:12:39-03","IBt","SP","348056","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"Walter, BMT","793","1991","11",NA,"Brasil",NA,NA,NA,NA,NA,"20","Goiás","Minaçu","-48.2200012207031","-13.5331001281738",NA,NA,NA,NA,"54065","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-09-10 10:17:50-03","IBt","SP","315427","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"Walter, BMT","913","1991","12",NA,"Brasil",NA,NA,NA,NA,NA,"09","Goiás","Minaçu","-48.2200012207031","-13.5331001281738",NA,NA,NA,NA,"54065","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-08-27 12:19:17-03","IBt","SP","308740","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"Irwin, HS","34376","1972","01",NA,"Brasil","Serra dos Pirineus",NA,NA,NA,NA,"16","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2010-08-16 16:41:18-03","GH","HU-HERB","GH 00054591","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,"Isotype","George Gardner","3355",NA,NA,"South America","Brazil",NA,"Sheet",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3355",NA,NA,NA,NA,NA,"undetermined"
"162","2014-09-23 10:57:10-03","G","G","G00227885","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima var. repens","Glaz.","Staples, G. W.","TYPUS of Ipomoea hirsutissima var. repens Glaz.","Glaziou, A. F. M.","21791",NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=209786&base=img&lang=en","G00227885","G00227885",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,"var. repens","2009",NA,NA,"01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA
