"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","individualCount","relatedCatalogItem"
"143","2020-09-02 16:23:04-03","Cenargen","CEN","90859","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Araci Molnar Alonso","1120","2012","12","05",NA,"Brasil","Exsicatas",NA,"Solo típico de Zona ripária com serrapilheira. Material coletado: Ramo com flor. Doação da Embrapa Cerrados.","CEN00090859",NA,NA,"Saddi","DF","BRASILIA","Planaltina, Síto do Sr. Cupertino.","-47.585277","-15.748333","CEN00090859",NA,NA,NA,NA,NA,"-47.585277","-15.748333",NA,NA,NA,NA,"1",NA
"144","2020-09-02 16:23:04-03","Cenargen","CEN","96408","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Bernardo Rocha Teixeira","109","2008","06","27",NA,"Brasil","Exsicatas",NA,NA,"CEN00096408",NA,NA,"Saddi","DF","BRASILIA","Parque Nacional de Brasília.","-47.977222","-15.744444","CEN00096408","B. M. T. Walter","1103","1103",NA,NA,"-47.977222","-15.744444",NA,"2017","01",NA,"4",NA
"145","2020-09-02 16:23:04-03","Cenargen","CEN","16833","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Roberto Fontes Vieira","1162","1991","11","18",NA,"Brasil","Exsicatas",NA,NA,"CEN00016833",NA,NA,"Saddi","BA","CORRENTINA","A 100 Km de Correntina.","-44.6366996765137","-13.3432998657227","CEN00016833","W. Alkimim","740","740","182507","auto",NA,NA,NA,"2014","02",NA,"5",NA
"146","2020-09-02 16:23:04-03","Cenargen","CEN","33654","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Sueli Maria Gomes","26","1996","04","24",NA,"Brasil","Exsicatas",NA,"Látex esparso e branco, casca fina fissurada com placas irregulares. Frutos grandes.","CEN00033654",NA,NA,"Saddi","DF","BRASILIA","Chácara Hilztizar - lado de fora da cerca.","-47.9296989440918","-15.7797002792358","CEN00033654","B. M. T. Walter",NA,NA,"70570","auto",NA,NA,NA,"2001","11",NA,"4",NA
"147","2020-09-02 16:23:04-03","Cenargen","CEN","24363","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Glocimar Pereira-Silva","2022","1993","11","18",NA,"Brasil","Exsicatas",NA,"Cálice verde; corola branca; filete creme; antera amarela e botões verdes.","CEN00024363",NA,NA,"Saddi","GO","CALDAS NOVAS","Margem direita do Rio Corumbá; próximo ao Salto.","-48.625","-17.74169921875","CEN00024363","W. Alkimim","500","500","36612","auto",NA,NA,NA,"2014","02",NA,"6",NA
"148","2020-09-02 16:23:04-03","Cenargen","CEN","32167","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Bruno Machado Teles Walter","3938","1997","11","12",NA,"Brasil","Exsicatas",NA,"Reserva de cerrado entre plantios agrícolas. Botões florais verdes. Pétalas alvas. Anteras amarelas. Filetes alvo-esverdeados.","CEN00032167",NA,NA,"Saddi","MA","BALSAS","Lote 16. Área de colonização agrícola (Nova de Carli), cerca de 20 km da vila Kissy, após o córrego Tem Medo.","-46.0355987548828","-7.53249979019165","CEN00032167","W. Alkimim","470","470","222094","auto","-4673000.0","-864944.0",NA,"2014","02",NA,"4",NA
"149","2020-09-02 16:23:04-03","Cenargen","CEN","37447","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Bruno Machado Teles Walter","4410","2000","03","16",NA,"Brasil","Unicata",NA,"Frutos maduros castanhos. Planta rara a ocasional em áreas de Cerrado, mas que também ocorre em outras fitofisionomias da região (também ocasional).","CEN00037447",NA,NA,"Saddi","MA","BALSAS","Projeto de Colonização Agrícola Gerais de Balsas. Região de Vila Kissy, após o rio Tem Medo. (Lote 16).","-46.0355987548828","-7.53249979019165","CEN00037447","W. Alkimim","470","470","222094","auto",NA,NA,NA,"2014","02",NA,"1",NA
"150","2020-09-02 16:23:04-03","Cenargen","CEN","47541","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Aécio Amaral-Santos","1555","2002","11","05",NA,"Brasil","Exsicatas",NA,"Área de influência da AHE Queimado.","CEN00047541",NA,NA,"Saddi","MG","UNAI","Ao lado do mata-burro que dá acesso à estrada para Palmital (fazenda do Sr. Joaquim Ribeiro).","-46.9061012268066","-16.3575000762939","CEN00047541","W. Alkimim",NA,NA,"97926","auto","-4733278.0","-1618889.0",NA,"2014","02",NA,"4",NA
"151","2020-09-02 16:23:04-03","Cenargen","CEN","100787","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Terezinha Aparecida Borges Dias","802","2000","04","30",NA,"Brasil","Unicata",NA,NA,"CEN00100787",NA,NA,"Saddi","TO","ITACAJA","Aldeia Santa Cruz. Comunidade Krahò, atrás dos pomares da aldeia.","-47.7677993774414","-8.39167022705078","CEN00100787","B. M. T. Walter",NA,NA,"82101","auto",NA,NA,NA,"2017","09",NA,"1",NA
"152","2020-09-02 16:23:04-03","Cenargen","CEN","100822","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Terezinha Aparecida Borges Dias","882","2000","10","13",NA,"Brasil","Exsicatas",NA,"Hiwxare.","CEN00100822",NA,NA,"Saddi","TO","ITACAJA","Território Indígena Krahò. Aldeia Santa Cruz.","-47.7677993774414","-8.39167022705078","CEN00100822","T. A. B. Dias",NA,NA,"82101","auto",NA,NA,NA,"2000","09",NA,"3",NA
"153","2020-09-02 16:23:04-03","Cenargen","CEN","31714","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Bruno Machado Teles Walter","3547","1996","11","08",NA,"Brasil","Exsicatas",NA,"Botões florais creme-esverdeados. Látex amarelado.","CEN00031714",NA,NA,"Saddi","MA","BALSAS","Projeto de Colonização Agrícola BATAVO/Campo. Região de reservas de Cerrado próximas ao córrego Tem Medo.","-46.0355987548828","-7.53249979019165","CEN00031714","W. Alkimim","470","470","222094","auto",NA,NA,NA,"2014","02",NA,"5",NA
"154","2020-09-02 16:23:04-03","Cenargen","CEN","52143","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Taciana Barbosa Cavalcanti","3284","2003","09","29",NA,"Brasil","Exsicatas",NA,"Estames amarelos. Botões verdes.","CEN00052143",NA,NA,"Saddi","TO","DIANOPOLIS","Ponte da Fazenda Iguaçú, sobre o rio Limoeiro.","-46.8205986022949","-11.627799987793","CEN00052143","W. Alkimim",NA,NA,"77760","auto","-4651722.0","-1160250.0",NA,"2014","02",NA,"4",NA
"155","2019-11-13 11:17:27-03","USP","SPF","142258","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Irwin, HS","10002","1965","11","06",NA,"Brasil",NA,NA,NA,"SPF00142258",NA,NA,"Saddi","Goiás",NA,"Serra dos Cristais","-48","-17",NA,"Saddi, N","1175","1175",NA,NA,"-48","-17",NA,"1982",NA,NA,NA,NA
"156","2019-11-13 11:17:27-03","USP","SPF","142259","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Irwin, HS","10969","1965","12","03",NA,"Brasil",NA,NA,NA,"SPF00142259",NA,NA,"Saddi","Goiás",NA,"Serra dos Pireneus","-49","-16",NA,"Saddi, N","1000","1000",NA,NA,"-49","-16",NA,"1982",NA,NA,NA,NA
"157","2019-11-13 11:17:29-03","USP","SPF","186593","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Queiroz, LP","2033","1987","11","01",NA,"Brasil",NA,NA,NA,"SPF00186593",NA,NA,"Saddi","Bahia","Barreiras",NA,"-45.483333","-11.95",NA,"Santos, APB",NA,NA,NA,NA,"-45.483333","-11.95",NA,"2004","07",NA,NA,NA
"158","2019-11-13 11:17:29-03","USP","SPF","197892","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Santos, MF","464","2007","12","15",NA,"Brasil",NA,NA,NA,"SPF00197892",NA,NA,"Saddi","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.402056","-19.396361",NA,"Bittrich, V",NA,NA,NA,NA,"-43.402056","-19.396361",NA,"2008",NA,NA,NA,NA
"159","2019-11-13 11:17:29-03","USP","SPF","200257","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Freitas, HS","232","2007","12","27",NA,"Brasil",NA,NA,NA,"SPF00200257",NA,NA,"Saddi","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778",NA,"Freitas, HS","504","504",NA,NA,"-44.656667","-22.642778",NA,"2009",NA,NA,NA,NA
"160","2019-11-13 11:17:29-03","USP","SPF","88680","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Ganev, W","1703","1992","12","20",NA,"Brasil",NA,NA,NA,"SPF00088680",NA,NA,"Saddi","Bahia","Piatã","Serra de Santana, atrás da igreja.","-41.75","-13.15",NA,"Bittrich, V","1300","1400",NA,NA,"-41.75","-13.15",NA,"1997",NA,NA,NA,NA
"161","2019-11-13 11:17:29-03","USP","SPF","89489","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Harley, RM","H50424","1992","12","26",NA,"Brasil",NA,NA,NA,"SPF00089489",NA,NA,"Saddi","Bahia","Piatã",NA,"-41.833333","-13.216667",NA,"Bittrich, V","1600","1700",NA,NA,"-41.833333","-13.216667",NA,"1997",NA,NA,NA,NA
"162","2019-11-13 11:17:29-03","USP","SPF","90360","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Harley, RM","H50179","1991","12","20",NA,"Brasil",NA,NA,NA,"SPF00090360",NA,NA,"Saddi","Bahia","Abaíra","Catolés","-41.85","-13.283333",NA,"Bittrich, V","1000","1100",NA,NA,"-41.85","-13.283333",NA,"1997",NA,NA,NA,NA
"163","2019-11-13 11:17:29-03","USP","SPF","91510","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Pirani, JR","H51448","1992","02","02",NA,"Brasil",NA,NA,NA,"SPF00091510",NA,NA,"Saddi","Bahia","Abaíra","Serra da Tromba","-41.8","-13.283333",NA,"Bittrich, V","1200","1200",NA,NA,"-41.8","-13.283333",NA,"1999","02",NA,NA,NA
"164","2019-11-13 11:17:29-03","USP","SPF","168235","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Irwin, HS","18202","1966","07","14",NA,"Brasil",NA,NA,NA,"SPF00168235",NA,NA,"Saddi","Distrito Federal","Brasília","Zoológico de Brasília","-47.9296989440918","-15.7797002792358",NA,"Bittrich, V","1000","1000","70570","auto",NA,NA,NA,"2001",NA,NA,NA,NA
"165","2019-11-13 11:17:27-03","USP","SPF","106585","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Campos, MTVA","CFSC13826","1994","09","29",NA,"Brasil",NA,NA,NA,"SPF00106585",NA,NA,"Saddi","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Pirani, JR",NA,NA,"26557","auto",NA,NA,NA,"2014",NA,NA,NA,NA
"166","2019-11-13 11:17:29-03","USP","SPF","184657","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Oliveira, RB","356","2003","11","17",NA,"Brasil",NA,NA,NA,"SPF00184657",NA,NA,"Saddi","São Paulo","Altinópolis","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,"Oliveira, RB",NA,NA,"30403","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-03-05 14:12:42-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Carniello, MA; Cruz, WJA; Alves, AO; Villa, R; Carvalho, GS; Moraes, MF","5135","2014","09","11","América","Brasil",NA,NA,"Atividade de campo de indicadores biológicos 2014. Ciências Biológicas.",NA,"Magnoliidae","Malpighiales",NA,"Mato Grosso","Cáceres","Rodovia MT 343, Estância Capão do Ipê, aproximadamente 12km da cidade de Cáceres na estrada para Porto Estrela.","-57.6789016723633","-16.0706005096436",NA,"Carniello, MA",NA,NA,"172193","auto",NA,NA,NA,"2014","09","11",NA,NA
"168","2020-12-02 09:06:56-03","UNITINS","HUTO","3035","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Oliveira, F.C.A.","1801","2010","03","24",NA,"Brasil",NA,NA,"Árvore 7 m de altura e 15 cm DAP. Casca cor cinza, suberosa, casca interna avermelhada. Frutos imaturos cor verde. Ocasional; Cerrado típico","HUTO003035",NA,NA,"Saddi","Tocantins","Itapiratins","Bacia do Tocantins. Sub-bacia do rio Tocantins. Solo arenso. Relevo levemente ondulado","-48.080278","-8.324167","HUTO003035","Fonseca, M.L.","207","207",NA,NA,"-48.080278","-8.324167",NA,"2010","03",NA,NA,NA
"169","2020-12-02 09:06:56-03","UNITINS","HUTO","5657","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Santos, E.R.","2322","2012","01","14",NA,"Brasil",NA,NA,"Arbusto com cerca de 1 m de altura. Cálice verde e corola branca. Estames amarelos.; Cerrado stricto sensu ralo, sobre solo arenoso","HUTO005657",NA,NA,"Saddi","Tocantins","Miracema do Tocantins","Estrada Luzimangue para Barrolândia","-48.509056","-10.022472",NA,"Santos, E.R.","269","269",NA,NA,"-48.509056","-10.022472",NA,"2012",NA,NA,NA,NA
"170","2020-12-02 09:06:56-03","UNITINS","HUTO","3484","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Santos, E.R.","2359","2012","11","01",NA,"Brasil",NA,NA,"Árvore com cerca de 2,50 m de altura. Botões florais de cor verde, borda das sépalas marrons, brácteas caducas, frutos com cápsulas e sementes marrons; Borda de estrada","HUTO003484",NA,NA,"Saddi","Tocantins","Palmas","Distrito de Taquaruçu, Serra do Lajeado, margem direita da estrada para fazenda Ecológica (ECOTROPICAL)","-48.139653","-10.275269",NA,"Alkimim, W.","656","656",NA,NA,"-48.139653","-10.275269",NA,"2014","03",NA,NA,NA
"171","2020-12-02 09:06:56-03","UNITINS","HUTO","2138","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Haidar, R.F.","1109","2008","11","10",NA,"Brasil",NA,NA,"Árvore com cerca de 3,50 m de altura e 10,5 cm DAP. Botão floral branco; Cerrado sobre litossolo","HUTO002138",NA,NA,"Saddi","Tocantins",NA,"Sub-bacia do rio Palma",NA,NA,"HUTO002138","Haidar, R.F.","822","822",NA,NA,NA,NA,NA,"2008","11","10",NA,NA
"172","2020-12-02 09:06:56-03","UNITINS","HUTO","730","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Santos, E.R.","674","2006","11","17",NA,"Brasil",NA,NA,"Árvore com cerca de 2,50 m de altura. Botões florais esverdeado; Cerrado stricto sensu","HUTO000730",NA,NA,"Saddi","Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.333611","-10.4225","HUTO000730",NA,NA,NA,NA,NA,"-48.333611","-10.4225",NA,NA,NA,NA,NA,NA
"173","2020-12-02 09:06:56-03","UNITINS","HUTO","362","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Fonseca, M.L.","6558","2012","11","28",NA,"Brasil",NA,NA,"Árvore com cerca de 9 m de altura e 19 cm DAP. Casca gretada.; Cerrado com manchas de campo (predomíneo gramíneas)","HUTO000362",NA,NA,"Saddi","Tocantins","Ponte Alta do Tocantins","Solo latossolo avermelhado, arenoso. Relevo plano em topo de morro","-47.495556","-10.705278",NA,"Fonseca, M.L.","360","360",NA,NA,"-47.495556","-10.705278",NA,"2012","11","28",NA,NA
"174","2020-12-02 09:06:56-03","UNITINS","HUTO","4253","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Oliveira, F.C.A.","1866","2010","03","26",NA,"Brasil",NA,NA,"Árvore com cerca de 3 m de altura e 6 cm DAP. Casca suberosa. Folhas semi-crassas. Frutos imaturos marrons. Comum; Cerrado","HUTO004253",NA,NA,"Saddi","Tocantins","Recursolândia","Bacia do Tocantins. Sub-bacia do rio Manuel Alves Grande Solo arenoso (latossolo amarelo distrófico). Relevo plano em topo de morro","-47.078056","-8.763889","HUTO004253","Fonseca, M.L.","391","391",NA,NA,"-47.078056","-8.763889",NA,"2010","03",NA,NA,NA
"175","2020-12-02 09:06:56-03","UNITINS","HUTO","4252","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Oliveira, F.C.A.","1867","2010","03","26",NA,"Brasil",NA,NA,"Árvore com cerca de 6 m de altura e 11 cm DAP. Casca suberosa. Folhas cartáceas, discolores. Frutos imaturos cor verde. Comum; Cerrado","HUTO004252",NA,NA,"Saddi","Tocantins","Recursolândia","Bacia do Tocantins. Sub-bacia do rio Manuel Alves Grande Solo arenoso (latossolo amarelo distrófico). Relevo plano em topo de morro","-47.078056","-8.763889","HUTO004252","Fonseca, M.L.","391","391",NA,NA,"-47.078056","-8.763889",NA,"2010","03",NA,NA,NA
"176","2020-12-02 09:06:56-03","UNITINS","HUTO","6523","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Texeira, B.R.","109","2008","06","27",NA,"Brasil",NA,NA,"Árvore com 15 m de altura. Frutos imaturos cinzas.; Borda de mata de galeria. Relevo plano no local.","HUTO006523",NA,NA,"Saddi","Distrito Federal","Brasília","Parque Nacional de Brasília.","-47.977222","-15.744444",NA,"Walter, B.M.T.","1103","1103",NA,NA,"-47.977222","-15.744444",NA,"2017","01",NA,NA,NA
"177","2020-12-02 09:06:56-03","UNITINS","HUTO","619","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Pereira, C.B.","665","2006","11","17",NA,"Brasil",NA,NA,"Arvoreta com cerca de 2,50 m de altura. Botões florais verde; Cerrado","HUTO000619",NA,NA,"Saddi","Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.123889","-10.392222","HUTO000619","Alkimim, W.",NA,NA,NA,NA,"-48.123889","-10.392222",NA,"2012","11",NA,NA,NA
"178","2020-12-02 09:06:56-03","UNITINS","HUTO","4982","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Santos, E.R.","1818","2009","12","28",NA,"Brasil",NA,NA,"Árvore com cerca de 4 m de altura. Cálice verde, corola branca e estames amarelo; Cerrado stricto sensu","HUTO004982",NA,NA,"Saddi","Tocantins","Porto Nacional","Estrada Luzimangues para Assentamento Irmâ Adelaide","-48.474444","-10.065278",NA,NA,"277","277",NA,NA,"-48.474444","-10.065278",NA,NA,NA,NA,NA,NA
"179","2020-12-02 09:06:56-03","UNITINS","HUTO","1444","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Haidar, R.F.","255","2008","01","10",NA,"Brasil",NA,NA,"Flores de pétalas brancas e estames amarelos","HUTO001444",NA,NA,"Saddi","Tocantins","Palmas","Área antropizada de cerrado sensu stricto, beira de lago do rio Tocantins em Palmas, no clube AABB","-48.3602981567383","-10.2128000259399","HUTO001444",NA,NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:29:55-03","UEFS","HUEFS","9715","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Giannotti, E.","8389","1978","02",NA,NA,"Brasil",NA,NA,NA,"HUEFS0009715","Angiospermae","Malpighiales","Saddi","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25","HUEFS0009715",NA,NA,NA,"22843","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"181","2019-10-07 09:29:55-03","UEFS","HUEFS","123107","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Funch, R.","569","2005","01","12",NA,"Brasil",NA,NA,"Transição campo rupestre/gerais.","HUEFS0123107","Angiospermae","Malpighiales","Saddi","Bahia","Ibicoara","Pau Ferrada (Batava) Baixão, caminho antigo.","-41.383333","-13.116667","HUEFS0123107","A.P.B.Santos",NA,NA,NA,NA,"41W23'","13S7'","Rosanae","2014","03",NA,NA,NA
"182","2019-10-07 09:29:55-03","UEFS","HUEFS","131589","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Silva-Castro, M.M.","1400","2008","01","03",NA,"Brasil",NA,NA,"Área de cerrado.","HUEFS0131589","Angiospermae","Malpighiales","Saddi","Bahia","Correntina","BR 349 depois da entrada para Correntina, ca. 64 Km depois da entrada. Divisa com Goiás.","-45.033333","-13.733333","HUEFS0131589","A.P.B.Santos",NA,NA,NA,NA,"45W2'","13S44'","Rosanae","2014","03",NA,NA,NA
"183","2019-10-07 09:29:55-03","UEFS","HUEFS","123132","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Funch, R.","618","2005","02","06",NA,"Brasil",NA,NA,"Floresta Secundária.","HUEFS0123132","Angiospermae","Malpighiales","Saddi","Bahia","Mucugê","Chapadinha.","-41.1525","-13.223889","HUEFS0123132","A.P.B.Santos",NA,NA,NA,NA,"41W9'9''","13S13'26''","Rosanae","2014","02",NA,NA,NA
"184","2019-10-07 09:29:55-03","UEFS","HUEFS","103355","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Santos, A.L.S.","43","2002","06","11",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0103355","Angiospermae","Malpighiales","Saddi","Alagoas","Junqueiro","Povoado de Maçaranduba.","-36.475833","-9.925278","HUEFS0103355","A.P.B.Santos",NA,NA,NA,NA,"36W28'33''","9S55'31''","Rosanae","2014","08",NA,NA,NA
"185","2019-10-07 09:29:55-03","UEFS","HUEFS","126538","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Guedes, M.L.S.","13705","2007","08","26",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0126538","Angiospermae","Malpighiales","Saddi","Bahia",NA,"Caminho de Coribe para Cocos.","-44.451667","-13.867778","HUEFS0126538",NA,NA,NA,NA,NA,"44W27'6''","13S52'4''","Rosanae",NA,NA,NA,NA,NA
"186","2019-10-07 09:29:55-03","UEFS","HUEFS","12968","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Ganev, W.","1703","1992","12","20",NA,"Brasil",NA,NA,NA,"HUEFS0012968","Angiospermae","Malpighiales","Saddi","Bahia","Piatã",NA,"-41.75","-13.15","HUEFS0012968","A.P.B.Santos","1300","1400",NA,NA,"41W45'","13S9'","Rosanae","2014","11",NA,NA,NA
"187","2019-10-07 09:29:55-03","UEFS","HUEFS","139664","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Rapini, A.","1435","2008","01","09",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0139664","Angiospermae","Malpighiales","Saddi","Bahia","Coribe","Estrada para Côcos.","-44.447778","-13.932222","HUEFS0139664","A.P.B.Santos","720","720",NA,NA,"44W26'52''","13S55'56''","Rosanae","2014","02",NA,NA,NA
"188","2019-10-07 09:29:55-03","UEFS","HUEFS","162746","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Ribeiro, P.L.","253","2007","12","20",NA,"Brasil",NA,NA,"Campo cerrado baixo.","HUEFS0162746","Angiospermae","Malpighiales","Saddi","Bahia","Mucugê","Estrada Mucugê-Abaíra.","-41.497222","-13.071667","HUEFS0162746","A.P.B.Santos","1127","1127",NA,NA,"41W29'50''","13S4'18''","Rosanae","2014","02",NA,NA,NA
"189","2019-10-07 09:29:55-03","UEFS","HUEFS","163824","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Melo, E.","8297","2010","05","22",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0163824","Angiospermae","Malpighiales","Saddi","Bahia","São Desidério","Estrada para fazenda grande. Oeste.","-45.150278","-12.500278","HUEFS0163824","A.P.B.Santos","732","732",NA,NA,"45W9'1''","12S30'1''","Rosanae","2014","02",NA,NA,NA
"190","2019-10-07 09:29:55-03","UEFS","HUEFS","185964","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Almeida-Silva, G.","141","2012","01","26",NA,"Brasil",NA,NA,"Campo limpo.","HUEFS0185964","Angiospermae","Malpighiales","Saddi","Bahia","Palmeiras","Parque Nacional Chapada Diamantina - Morro dos ventos.","-41.494444","-12.516111","HUEFS0185964","A.P.B.Santos","940","940",NA,NA,"41W29'40''","12S30'58''","Rosanae","2014","03",NA,NA,NA
"191","2019-10-07 09:29:55-03","UEFS","HUEFS","37787","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Harley, R.M.","53598","1999","03","21",NA,"Brasil",NA,NA,"Cerrado alterado.","HUEFS0037787","Angiospermae","Malpighiales","Saddi","Bahia","Cascavel","Nos arredores de Cascavel.","-41.357778","-13.284444","HUEFS0037787","A.P.B.Santos","1130","1130",NA,NA,"41W21'28''","13S17'4''","Rosanae","2014","02",NA,NA,NA
"192","2019-10-07 09:29:55-03","UEFS","HUEFS","213731","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Melo, E.","12986","2015","01","09",NA,"Brasil",NA,NA,NA,"HUEFS0213731","Angiospermae","Malpighiales","Saddi","Bahia","Formosa do Rio Preto","Estrada de terra para Empresa Coaceral.","-45.686111","-10.565278","HUEFS0213731",NA,"780","780",NA,NA,"45W41'10''","10S33'55''","Rosanae",NA,NA,NA,NA,NA
