"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber"
"331","2019-11-13 11:27:11-03","USP","SPF","77711","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Nic Lughadha, E; Landrum, LR","Mello-Silva, R","729","1992","11","20",NA,"Brasil","Minas Gerais","Botumirim",NA,"-43.083333","-16.75","850","850",NA,NA,"SPF00077711",NA,"-43.083333","-16.75",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-13 11:27:11-03","USP","SPF","86720","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Pirani, JR","CFCR5638","1984","10","16",NA,"Brasil","Minas Gerais",NA,"Estrada para Extração - cerca de 7 Km de Diamantina.",NA,NA,NA,NA,NA,NA,"SPF00086720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-13 11:27:11-03","USP","SPF","141478","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Sobral, M","Hatschbach, G","63234","1995","08","21",NA,"Brasil","Bahia","Caetité",NA,"-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,"SPF00141478",NA,NA,NA,"53684","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-13 11:27:11-03","USP","SPF","150431","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Hatschbach, G","34709","1974","07","23",NA,"Brasil","Mato Grosso","Rondonópolis","Serra da Petrovina","-54.6356010437012","-16.4708003997803",NA,NA,NA,NA,"SPF00150431",NA,NA,NA,"69781","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-13 11:27:11-03","USP","SPF","86649","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Meguro, M","CFCR5519","1984","10","15",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00086649",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-13 11:27:11-03","USP","SPF","86721","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Isejima, E","CFCR5529","1984","10","15",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00086721",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-13 11:27:11-03","USP","SPF","86719","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Mello-Silva, R","CFCR5526","1984","10","15",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00086719",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-13 11:27:11-03","USP","SPF","38919","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Santos, MF","Mello-Silva, R","CFCR7953","1985","08","03",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00038919",NA,NA,NA,"101169","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-13 11:27:11-03","USP","SPF","21588","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Giulietti, AM","CFCR1888","1981","08","30",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00021588",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-13 11:27:11-03","USP","SPF","41260","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Cordeiro, I","CFCR9099","1986","01","09",NA,"Brasil","Minas Gerais","Itacambira",NA,"-43.3088989257812","-17.0646991729736",NA,NA,NA,NA,"SPF00041260",NA,NA,NA,"48089","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-13 11:27:11-03","USP","SPF","36257","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Stannard, BL","CFCR6657","1984","12","01",NA,"Brasil","Minas Gerais","Itamarandiba",NA,"-42.8588981628418","-17.8572006225586","970","970",NA,NA,"SPF00036257",NA,NA,NA,"39586","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-13 11:27:11-03","USP","SPF","39599","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Kawasaki, ML","CFCR8292","1985","09","02",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242","900","900",NA,NA,"SPF00039599",NA,NA,NA,"37503","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-13 11:27:11-03","USP","SPF","39601","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Anônimo","Kawasaki, ML","CFCR8294","1985","09","02",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242","900","900",NA,NA,"SPF00039601",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-13 11:27:11-03","USP","SPF","39602","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Kawasaki, ML","CFCR8295","1985","09","02",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242","900","900",NA,NA,"SPF00039602",NA,NA,NA,"37503","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-13 11:27:11-03","USP","SPF","160869","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Sobral, M","Salino, A","5993","2001","01","12",NA,"Brasil","Minas Gerais","Miradouro",NA,"-42.3424987792969","-20.8906002044678",NA,NA,NA,NA,"SPF00160869",NA,NA,NA,"20127","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-13 11:27:11-03","USP","SPF","63933","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Silva, AMP","Cordeiro, I","CFSC10491","1987","09","08",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328","1200","1200",NA,NA,"SPF00063933",NA,NA,NA,"26557","auto","1991","10",NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-13 11:27:11-03","USP","SPF","40390","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Zappi, DC","CFSC9347","1985","07","20",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00040390",NA,NA,NA,"26557","auto","1985","08",NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-13 11:27:11-03","USP","SPF","35053","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Esteves, GL","CFCR5993","1984","11","15",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00035053",NA,NA,NA,"26557","auto","1995","02",NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-13 11:27:11-03","USP","SPF","32013","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Forero, E","CFSC9007","1980","09","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00032013",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-13 11:27:11-03","USP","SPF","31820","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Anônimo","Oliveira, JDP","CFSC9078","1982","10","24",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00031820",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-13 11:27:11-03","USP","SPF","20856","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Hensold, N","CFSC7722","1981","12","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00020856",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-13 11:27:11-03","USP","SPF","20447","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Mamede, MCH","CFSC7663","1981","10","31",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00020447",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-13 11:27:11-03","USP","SPF","20424","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Mamede, MCH","CFSC7634","1981","10","30",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00020424",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-13 11:27:11-03","USP","SPF","20288","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Furlan, A","CFSC7476","1981","10","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00020288",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-13 11:27:11-03","USP","SPF","19506","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Pirani, JR","CFSC7454","1981","10","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00019506",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-13 11:27:11-03","USP","SPF","19503","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Mamede, MCH","CFSC7643","1981","10","31",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00019503",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-13 11:27:11-03","USP","SPF","19502","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Mamede, MCH","CFSC7633","1981","10","30",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00019502",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-13 11:27:11-03","USP","SPF","19502","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Mamede, MCH","CFSC7641","1981","10","31",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00019502",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-13 11:27:11-03","USP","SPF","19488","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Pirani, JR","CFSC6575","1980","10","10",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00019488",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-13 11:27:11-03","USP","SPF","19487","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Furlan, A","CFSC6463","1980","08","24",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00019487",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-13 11:27:11-03","USP","SPF","131982","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Santos, MF","Forzza, RC","122","1995","09","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00131982",NA,NA,NA,"26557","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-13 11:27:11-03","USP","SPF","128157","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Santos, MF","Sano, PT","576","1997","10","21",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00128157",NA,NA,NA,"26557","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-13 11:27:11-03","USP","SPF","100932","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Campos, MTVA","Campos, MTVA","CFSC13375","1993","09","21",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00100932",NA,NA,NA,"26557","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-03-15 18:29:02-03","USP","SPF","65207","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Grotta, AS","s.n.","1964","09","25",NA,"Brasil","São Paulo","Araraquara",NA,"-48.1699981689453","-21.7900009155273",NA,NA,NA,"Árvore pequena do cerrado.","SPF00065207",NA,NA,NA,"29178","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-13 11:27:11-03","USP","SPF","14042","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Hoehne, W","Hoehne, W","3809","1951","11","29",NA,"Brasil","São Paulo","Araraquara",NA,"-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,"SPF00014042",NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-13 11:27:11-03","USP","SPF","199623","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Mechi, MR","45","2000","09","27",NA,"Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"SPF00199623",NA,NA,NA,"14989","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-13 11:27:11-03","USP","SPF","135268","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Santos, MF","Salatino, MLF","139","1992","10","10",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"SPF00135268",NA,NA,NA,"24621","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-13 11:27:11-03","USP","SPF","229301","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Santos, MF","Cordeiro, J","4267","2011","10","04",NA,"Brasil","Tocantins","Mateiros","Parque Estadual do Jalapão","-46.4211006164551","-10.5474996566772",NA,NA,NA,NA,"SPF00229301",NA,NA,NA,"87923","auto","2015","03",NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-13 11:27:11-03","USP","SPF","229300","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Santos, MF","Barbosa, E","3212","2011","10","03",NA,"Brasil","Tocantins","Ponte Alta do Tocantins",NA,"-47.5360984802246","-10.7439002990723",NA,NA,NA,NA,"SPF00229300",NA,NA,NA,"134131","auto","2015","03",NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-12-02 09:07:32-03","UNITINS","HUTO","2722","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.",NA,"Santos, E.R.","1913","2010","10","15",NA,"Brasil","Tocantins","Palmas","Fazenda Ecológica. Centro Ecotropical (Serra do Lajedo)","-48.159444","-10.28","556","556",NA,"Árvore com cerca de 3,50 m de altura. Cálice verde, corola e estames brancos; Mata de galeria","HUTO002722",NA,"-48.159444","-10.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-10-07 09:34:49-03","UEFS","HUEFS","87037","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Aulomyrcia","campestris","Aulomyrcia campestris","(DC.) O.Berg",NA,"Sem coletor","733",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087037",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA,NA
"372","2019-10-07 09:34:49-03","UEFS","HUEFS","87913","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Aulomyrcia","crassifolia","Aulomyrcia crassifolia","O.Berg",NA,"Pohl, E.","1075",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"inter Viera do mattos et Calumbão.",NA,NA,NA,NA,NA,NA,"HUEFS0087913",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Isótipo",NA,NA,NA,NA,NA
"373","2019-10-07 09:34:49-03","UEFS","HUEFS","87912","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Aulomyrcia","crenulata","Aulomyrcia crenulata","O.Berg",NA,"Martius, K.F.P.von",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087912",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"374","2019-10-07 09:34:50-03","UEFS","HUEFS","87848","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Aulomyrcia","rufipes","Aulomyrcia rufipes","(DC.) O.Berg",NA,"Claussen, P.","122",NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"HUEFS0087848",NA,NA,NA,"12338","auto",NA,NA,NA,"Rosanae","Isótipo",NA,NA,NA,NA,NA
"375","2019-10-07 09:35:35-03","UEFS","HUEFS","86959","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","gomidesioides","Myrcia gomidesioides","Kiaersk.",NA,"Warming",NA,"1892",NA,NA,NA,"Brasil",NA,NA,"Lagoa Santa.",NA,NA,NA,NA,NA,NA,"HUEFS0086959",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"376","2019-10-07 09:35:44-03","UEFS","HUEFS","43191","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","M.Sobral","Oliveira, R.P.","327","2000","02","25",NA,"Brasil","Bahia","Lagedo do Tabocal","Mata da Fazenda Araponga, ca. 7km da cidade.","-40.2230987548828","-13.4750003814697",NA,NA,NA,"Borda da mata","HUEFS0043191","HUEFS0043191",NA,NA,"30968","auto","2004","03",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"377","2019-10-07 09:35:44-03","UEFS","HUEFS","71425","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.",NA,"Hatschbach, G.","44118","1981","10","10",NA,"Brasil","Bahia","Cristópolis","Rod. BR-242","-44.4207992553711","-12.2335996627808",NA,NA,NA,NA,"HUEFS0071425","HUEFS0071425",NA,NA,"44260","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"378","2019-10-07 09:35:44-03","UEFS","HUEFS","108105","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","E.Lucas","Melo, E.","4264","2006","02","24",NA,"Brasil","Bahia","Ribeira do Pombal",NA,"-38.633333","-10.883889","375","375",NA,"Savana estépica arborizada.","HUEFS0108105","HUEFS0108105","38W38'0''","10S53'2''",NA,NA,"2008","12",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"379","2019-10-07 09:35:44-03","UEFS","HUEFS","101127","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","E.Lucas","Queiroz, L.P.de","10986","2005","10","13",NA,"Brasil","Bahia","São Félix do Coribe","Ca. 37 Km S de São Félix do Coribe na estrada para Alagoinhas.","-44.042222","-13.691667","769","769",NA,"Caatinga arbórea.","HUEFS0101127","HUEFS0101127_01 HUEFS0101127_02","44W2'32''","13S41'30''",NA,NA,"2008","12",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"380","2019-10-07 09:35:44-03","UEFS","HUEFS","115583","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","M.Sobral","Cardoso, D.","1484","2007","01","07",NA,"Brasil","Bahia","Rui Barbosa","ARIE Serra do Orobó. Trilha para o Pátio das Orquídeas.","-40.488889","-12.303056","496","496",NA,"Floresta estacional semidecidual.","HUEFS0115583","HUEFS0115583","40W29'20''","12S18'11''",NA,NA,"2007","07",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"381","2019-10-07 09:35:44-03","UEFS","HUEFS","115584","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","M.Sobral","Cardoso, D.","1485","2007","01","07",NA,"Brasil","Bahia","Rui Barbosa","ARIE Serra do Orobó. Trilha para o Pátio das Orquídeas.","-40.488889","-12.303056","496","496",NA,"Floresta estacional semidecidual.","HUEFS0115584","HUEFS0115584","40W29'20''","12S18'11''",NA,NA,"2007","07",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"382","2019-10-07 09:35:44-03","UEFS","HUEFS","160616","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","P.S.Neves","Guedes, M.L.S.","16827","2009","12","16",NA,"Brasil","Bahia","Andaraí","Chapada Diamantina, subida para o patí.","-41.372222","-12.801111","850","850",NA,"Campo rupestre.","HUEFS0160616","HUEFS0160616","41W22'20''","12S48'4''",NA,NA,"2018","10",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"383","2019-10-07 09:35:44-03","UEFS","HUEFS","42542","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","M.Sobral","Melo, E.","3197","1999","12","05",NA,"Brasil","Bahia","Jaguaquara","Área do EBDA, ca. 6 km W do entroncamento da BR 116.","-40.113889","-13.526389","780","780",NA,"Mata de cipó antropizada.","HUEFS0042542","HUEFS0042542","40W6'50''","13S31'35''",NA,NA,"2003","07",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"384","2019-10-07 09:35:44-03","UEFS","HUEFS","30415","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","M.Sobral","Proença, C.","1532","1996","09","19",NA,"Brasil","Mato Grosso","Alto Garças","27 km E de Alto Garças na Estrada para Itiquira.","-54.05","-16.983333",NA,NA,NA,"Cerrado denso com afloramento rochoso.","HUEFS0030415","HUEFS0030415","54W3'","16S59'",NA,NA,"2019","06",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"385","2019-10-07 09:35:44-03","UEFS","HUEFS","69279","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","M.Sobral","Senna, L.R.","111","2003","03","01",NA,"Brasil","Bahia","Utinga",NA,"-41.025278","-12.019167","600","600",NA,"Cerrado","HUEFS0069279","HUEFS0069279","41W1'31''","12S1'9''",NA,NA,"2012","04",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"386","2019-10-07 09:35:44-03","UEFS","HUEFS","86573","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.",NA,"Riedel","9383","1834",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"San Francisco.",NA,NA,NA,NA,NA,NA,"HUEFS0086573",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Isótipo",NA,NA,NA,NA,NA
"387","2019-10-07 09:35:44-03","UEFS","HUEFS","86574","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.",NA,"Martius, K.F.P.von","829",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0086574",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"388","2019-10-07 09:35:44-03","UEFS","HUEFS","87849","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.",NA,"Riedel","2574","1834","11",NA,NA,"Brasil",NA,NA,"Inter Sabara et Caeté.",NA,NA,NA,NA,NA,NA,"HUEFS0087849",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Isótipo",NA,NA,NA,NA,NA
