"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"874","2021-03-04 15:45:12-03","IF","SPSF","48489","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Osny T. Aguiar","G.D.Colletta & V.C.Souza & T.B.Flores & M.A.P. Ferreira & N.M.Ivanauskas & A.Campos-Rocha & D.Souza","1042",NA,NA,NA,"Brasil","SP","Tapiraí","Reserva Particular da Votorantim (CBA)","-47.5","-23.9599990844727",NA,NA,NA,NA,"COLETA: Árvore 25 m, frutos verdes; GEOGRAFIA: Trilha da Serraria;",NA,NA,"2017","08","23","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"41034","auto","Magnoliopsida",NA,NA,NA,NA,NA
"875","2021-03-04 15:45:12-03","IF","SPSF","44784","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"M.C.R.Campos & J.A.M.A.Gomes & F.J.Benedetti","985","2007","04","12","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: Árvore 16m altura.; GEOGRAFIA: Núcleo Picinguaba.&nf;Trilha da Casa da Farinha; parcela E, subparcela 86.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA
"876","2021-03-04 15:45:12-03","IF","SPSF","39671","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","O. T. Aguiar","R.L.R.Santos & G.Durigan & G.A.D.C. Franco & N.M.Ivanauskas & E.Furlan & R.T. Polisel","16","2007","01","17","Brasil","SP","Itapeva","Estação Ecológica","-48.748611","-23.545556",NA,NA,"514","514","COLETA: 2m, frutos imaturos verdes;",NA,NA,"2008","04","20","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"877","2021-03-04 15:45:12-03","IF","SPSF","39672","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida",NA,"O.T.Aguiar","R.L.R.Santos & G.Durigan & G.A.D.C. Franco & N.M.Ivanauskas & E.Furlan & R.T. Polisel","15","2007","01","17","Brasil","SP","Itapeva","Estação Ecológica","-48.744444","-23.536667",NA,NA,"514","514","COLETA: Árvore 3m, fruto verde; GEOGRAFIA: Gleba Maravilha;",NA,NA,"2008","04","20","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"878","2021-03-04 15:45:12-03","IF","SPSF","31026","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida",NA,"N.M.Ivanauskas","N.M.Ivanauskas","211","1995","06","20","Brasil","SP","Pariquera Açu","E.E.Instituto Agronomico","-47.876944","-24.608333",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Floresta Atlântica;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"879","2021-03-04 15:45:12-03","IF","SPSF","48584","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Osny T. Aguiar","M.L. Bettinardi & V.S. Moreno & V.J. Girão & D.B. Oliveira & F.G. Florido & D.P.P. Braga & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","42","2013","04","02","Brasil","SP","Tapiraí","Reserva Particular da Votorantim (CBA)","-47.55","-24.2525",NA,NA,"148","148","COLETA: Árvore de 17m de altura; frutos verdes; nervação dicotomica, com nós engrossados.; GEOGRAFIA: UHE da Barra, UHE Serraria, Trilha da Igrejinha.;",NA,NA,"2017","08","23","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"880","2021-03-04 15:45:12-03","IF","SPSF","36264","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida",NA,NA,"A.C.C.Destefani","223","2005","03","31","Brasil","SP","Cananéia","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.141944","-25.0775",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"881","2021-03-04 15:45:12-03","IF","SPSF","49826","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","O.T.Aguiar","M.K.Mori & L.F. Aquino & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & R.D.Valeck","03","2015","05","29","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.633056","-23.437778",NA,NA,"1010","1010","COLETA: Árvore, 7 m de altura, com frutos imaturos.; GEOGRAFIA: Núcleo Pedra Branca, Floresta Ombrófila Densa Montana, floresta madura.;",NA,NA,"2015","05","30","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"882","2021-03-04 15:45:12-03","IF","SPSF","49828","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","O.T.Aguiar","M.K.Mori & L.F. Aquino & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & R.D.Valeck","04","2015","05","29","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.633056","-23.437778",NA,NA,"1010","1010","COLETA: Árvore, 8 m de altura, com frutos imaturos.; GEOGRAFIA: Núcleo Pedra Branca, Floresta Ombrófila Densa Montana, floresta madura.;",NA,NA,"2015","05","30","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"883","2021-03-04 15:45:12-03","IF","SPSF","49829","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","O.T. Aguiar","L.F. Aquino & M.K.Mori & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & R.D.Valeck","03","2015","01","21","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.633056","-23.440556",NA,NA,"865","865","COLETA: Árvore, 9 m de altura, com flores.; GEOGRAFIA: Núcleo Pedra Branca, Floresta Ombrófila Densa Montana, floresta madura.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"884","2021-03-04 15:45:12-03","IF","SPSF","24451","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida",NA,NA,"M.R.Gorenstein","51","1999","01","07","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga&nf;;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"885","2021-03-04 15:45:12-03","IF","SPSF","29288","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida",NA,"F.F.Mazine","F.M.Souza","229","2001","04","17","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"26998","auto","Magnoliopsida",NA,NA,NA,NA,NA
"886","2021-03-04 15:45:12-03","IF","SPSF","50439","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","E.H.P.Barretto","E.H.P.Barretto et al.","633","2016","01","06","Brasil","SP","São Paulo","Sitio José Toco","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore 10 m, 25 cm DAP, casca descamante bege clara, flores passadas esverdeadas; GEOGRAFIA: Mata bosqueada, topo de morro;",NA,NA,"2016","01","20","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"887","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Calyptranthes","affinis","Calyptranthes affinis","O.Berg",NA,"Martius, C","Herb. Fl.57",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"montibus Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O.Berg",NA,"Riedel, L; Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in silvis prope Mandiocca",NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Martius, C","s.n.",NA,NA,NA,"Brazil","Bahia",NA,"in silvis ad fluvium Itahype prope Almada et lacum Almadensem",NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Martius, C","Herb. Fl.57",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in montibus Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Brazil","Goiás",NA,"in campis prope Rancho do Guarda-mor in parte australi",NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Calyptranthes","pohliana","Calyptranthes pohliana","O.Berg",NA,"Pohl, JBE","1076",NA,NA,NA,"Brazil","Goiás",NA,"ad Engenho da D. Feliciana",NA,NA,NA,NA,NA,NA,"Original herbaria: Mart., Zuccar. There is another Pohl 1076 = Hyptis suaveolens",NA,"P14P1N0001",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in silvis umbrosis",NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","2141","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. Ex DC.",NA,NA,"ES195","1997","09","07","Brasil","Mato Grosso","Nova Xavantina","Rio das Mortes.","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"Casca lisa sem esfoliações. Corola verde-amarela.[HABITAT=Barranca do Rio.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA
"895","2021-02-08 12:43:45-03","UFRGS","ICN","061190","S","Plantae","Myrtaceae","Calyptranthes","aff. lucida","Calyptranthes aff. lucida","Mart. ex DC.","Sobral, M","Carvalho, AM; et al.","549","1981","02","17","Brasil","BA","Conceição de Feira","Margem esquerda do rio Paraguaçú",NA,NA,NA,NA,NA,NA,"Doação do Herbário Centro de Pesquisas do Cacau; Arbusto com ao. 3 m de altura. Folhas discolor com face ventral mais escura. Flores alvascentas. Frutos imaturos verdes; Mata de galeria",NA,NA,"1988","09",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2021-02-08 12:43:45-03","UFRGS","ICN","061265","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M","Hagelund, K","12821","1979","07","03","Brasil","RS","Torres","Colonia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Doação do Herbário Karner Hagelund; mata úmida",NA,NA,"1984","07",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"897","2021-02-08 12:43:45-03","UFRGS","ICN","182441","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Seger, GDS","Seger, GDS; Colla, FB; Proença, M","1138","2013","06","07","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.845556","-29.326111","-49.845556","-29.326111","20","20","Árvore ca. de 7m; frutos passando de verde para amarelos, vermelhos até ficarem maduros e pretos; uma semente em cada; Borda de mata de encosta na baixada",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2021-02-08 12:43:45-03","UFRGS","ICN","192389","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Molz, M","Molz, M","s.n.","2013","01","26","Brasil","RS","Morrinhos do Sul","Pixirica","-49.925","-29.318056","-49.925","-29.318056","22","22","Árvore com 14 m de altura; Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2021-02-08 12:43:45-03","UFRGS","ICN","083581","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M","Hatschbach, G; Zelma, FJ","49969","1985","10","19","Brasil","ES","Domingos Martins","Corrego do Cavalo","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"Doação do Museu Botânico Municipal de Curitiba; Arvore 5 m, flores alvas.; Mata pluvial",NA,NA,"1988","09",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA
"900","2021-02-08 12:43:45-03","UFRGS","ICN","090231","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M","Folli, DA","443","1983","04","25","Brasil","ES","Linhares","Reserva Florestal da CVRD. Est. Farinha Seca, ant. 221, km 1226, lado esquerdo","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arvore, com cerca 10 m de altura e fuste de cerca de 6 m. DAP 16 cm, 0 da copa, cerca de 3 m. Com fruto maduro de cor alaranjada. Fuste cilindrico e casca aspera; Floresta Alta",NA,NA,"1987","10",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"901","2021-02-08 12:43:45-03","UFRGS","ICN","121229","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Arantes, AA; Schiavini, I","391","1995","10","13","Brasil","MG","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore ca. 5.0m. Frutos maduros de coloração vermelho e amarelos. Mata de galeria.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"902","2021-02-08 12:43:45-03","UFRGS","ICN","096067","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M","Hatschbach, G","23303","1970","10","07","Brasil","PR","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"5","5","Doação da Universidade Federal do Rio de Janeiro; Arvore de 10 m. tronco 25 cm, flor alva e perfumada",NA,NA,"1983","11",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"903","2021-02-08 12:43:45-03","UFRGS","ICN","061114","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M","Kuhlmann, M","2633","1951","01","09","Brasil","RJ","Angra dos Reis","Fazenda Japuhyba","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"Doação do Instituto de Botânica",NA,NA,"1983","08",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"904","2021-02-08 12:43:45-03","UFRGS","ICN","120956","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Baptista, LRM","Nunes, CC","s.n.","1999","01","30","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"905","2021-02-08 12:43:45-03","UFRGS","ICN","118903","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M","Rossoni, MG","s.n.","1998","05","29","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Com frutos.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"906","2021-02-08 12:43:45-03","UFRGS","ICN","118859","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Rossoni, MG","Rossoni, MG","s.n.","1998","01","30","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Com frutos.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"907","2021-02-08 12:43:45-03","UFRGS","ICN","048758","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M","Waechter","s.n.","1980","12","19","Brasil","RS","Torres","Lajeadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arvore ca. 15 m de altura. Flores em botão; Interior de mato",NA,NA,"1980","12",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"908","2021-02-08 12:43:45-03","UFRGS","ICN","028025","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Mattos, J","Baptista, LRM; Lorscheitter, ML","s.n.","1972","07","14","Brasil","RS","Torres","Parque de Torres - Dunas altas N","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"909","2021-02-08 12:43:45-03","UFRGS","ICN","171197","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Molz, M","s.n.","2011","12","26","Brasil","RS","Três Cachoeiras","Fragmento situado à esquerda da RS 494, sentido Três Cachoeiras","-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,"Árvore com 10m, flores alvas e fragrantes com odor de eucalipto, ritidoma papiráceo.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"17224","auto",NA,NA,NA,NA,NA,NA
"910","2021-02-08 12:43:45-03","UFRGS","ICN","084208","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Legrand, CD","Klein; Bresolin, A","10936","1973","03","27","Brasil","SC","Imaruí","Aguas Mornas","-48.8199996948242","-28.3414001464844",NA,NA,NA,NA,"Doação da Universidade Federal de Santa Catarina; Arvore de 15m de altura. Fruto imaturo verde; Mata",NA,NA,"1974",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"911","2021-02-08 12:43:45-03","UFRGS","ICN","084295","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Legrand, CD","Klein, RM","8133","1969","01","24","Brasil","SC","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Doação da Universidade Federal de Santa Catarina; Arvore, 15 m de altura. Flor branca. Epoca predominante de flor; Em mata",NA,NA,"1970",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"912","2021-02-08 12:43:45-03","UFRGS","ICN","084292","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Legrand, CD","Klein; Souza","8073","1969","01","21","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arvore, 15 m altura. Flor branca; em mata",NA,NA,"1970",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"913","2021-02-08 12:43:45-03","UFRGS","ICN","084277","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Legrand, CD","Klein, RM","8115","1969","01","23","Brasil","SC","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Doação da Universidade Federal de Santa Catarina; Arvore, 15 m altura. Flor branca, frequente; em mata",NA,NA,"1970",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"914","2021-02-08 12:43:45-03","UFRGS","ICN","098118","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Legrand, CD","Klein, RM","8097","1969","01","29","Brasil","SC","Florianópolis","Morro do Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Doação da Universidade Federal de Santa Catarina; Arvore de 10 m de altura com flor branca. Muito frequente; Mata",NA,NA,"1971",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"915","2021-02-08 12:43:45-03","UFRGS","ICN","084207","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Legrand, CD","Klein; Bresolin, A","10765","1973","01","17","Brasil","SC","Imaruí","Serraria Arlindo, Laranjeiras","-48.8199996948242","-28.3414001464844",NA,NA,NA,NA,"Doação da Universidade Federal de Santa Catarina; Arvore, 15 m de altura. Flor branca.; mata",NA,NA,"1974",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"polyantha","29971","auto",NA,NA,NA,NA,NA,NA
"916","2021-02-08 12:43:45-03","UFRGS","ICN","084295","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Legrand, CD","Klein, RM","8133","1969","01","24","Brasil","SC","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Doação da Universidade Federal de Santa Catarina; Arvore, 15 m de altura. Flor branca. Epoca predominante de flor; Em mata",NA,NA,"1970",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"917","2021-02-08 12:43:45-03","UFRGS","ICN","084292","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Legrand, CD","Klein; Souza","8073","1969","01","21","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arvore, 15 m altura. Flor branca; em mata",NA,NA,"1970",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
