"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"140","2008-05-27 22:02:00-03","MO","MOBOT","1092277","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Antony Jardim|Paul F. Foster","Jardim 3016","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"1996","7","3","2 km al este de Concepción. Cerrado con Magonia pubescens, Caryocar brasilense, Curatella americana. Suelos lateríticos.",NA,NA,"(Gardner) Baker","Nuflo de Chavez","-62.015","-16.11722","250.00000000",NA,"J. Pruski (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","1151282","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"J. Richard Abbott|Antony Jardim","Abbott 16635","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"1995","4","22","Cerro Puquio Norte; 7.5 km NE of San Ramón; COMSUR property, proposed mine-site. Mix of open upland dry forest (Anadenanthera, Aspidosperma) and humid valley bottoms (Cariniana, Machaerium, Chrysophyllum).",NA,NA,"(Gardner) Baker","Nuflo de Chavez","-62.43333","-16.56666","400.00000000",NA,"J. Pruski (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2014-11-06 05:37:00-02","MO","MOBOT","1152781","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Silvia Jiménez|E. Gutiérrez","Jiménez 1363","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"1997","3","9","Parque Nacional Noel Kempff Mercado; Campamento Huanchaca II. Bosque cerrado a 5 km del campamento hacia antigua pista del huanchaca II.",NA,NA,"(Gardner) Baker","Velasco","-60.74305","-14.51527","600.00000000",NA,"J. Pruski (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","1523345","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Michael H. Nee","Nee 35501","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro",NA,NA,"(Gardner) Baker",NA,"-63.6","-17.5","360.00000000",NA,"J. Pruski",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2014-11-18 12:19:00-02","MO","MOBOT","100760514","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Gert G. Hatschbach","Hatschbach 58094","South America","Brazil","Espírito Santo",NA,NA,NA,NA,"1992","10","15","Ligação Rod. BR-10 a ponta do Ipiranga.",NA,NA,"(Gardner) Baker","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,"J. Pruski",NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,"1",NA
"145","2019-07-30 06:23:00-03","MO","MOBOT","1418464","PreservedSpecimen","Plantae","Asteraceae","Aspilia","pseudoviguiera","Aspilia pseudoviguiera",NA,"Elsa M. Zardini|R. Gamarra","Zardini 52085","South America","Paraguay","Itapúa",NA,NA,NA,NA,"1999","10","24","Yacyretá Dam Island: San Miguel. Collecting area: around four hectares.",NA,NA,"H. Rob.",NA,"-56.7594444","-27.4725",NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1184","4",NA
"146","2013-08-20 12:45:00-03","MO","MOBOT","1414240","PreservedSpecimen","Plantae","Asteraceae","Aspilia","pseudoviguiera","Aspilia pseudoviguiera",NA,"Elsa M. Zardini|R. Gamarra","Zardini 51894","South America","Paraguay","Itapúa",NA,NA,NA,NA,"1999","10","23","Yacyretá Dam Island Reserve: Eastern area. Aña Cua. Collecting area: around two hectares.",NA,NA,"H. Rob.",NA,"-56.6522222","-27.3958333",NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1182","4",NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","1225133","PreservedSpecimen","Plantae","Asteraceae","Aspilia","pseudoviguiera","Aspilia pseudoviguiera",NA,"Elsa M. Zardini|L. Villate","Zardini 46269","South America","Paraguay","Itapúa",NA,NA,NA,NA,"1997","1","21","Isla Yacyreta. Inundated savanna.",NA,NA,"H. Rob.",NA,"-56.69638","-27.41388",NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1089","4",NA
"148","2014-06-26 11:12:00-03","MO","MOBOT","1542012","PreservedSpecimen","Plantae","Asteraceae","Aspilia","pseudoviguiera","Aspilia pseudoviguiera",NA,"Elsa M. Zardini|R. Gamarra","Zardini 55599","South America","Paraguay","Itapúa",NA,NA,NA,NA,"2000","12","2","Yacyreta Dam Island Reserve. Bridge entrance.",NA,NA,"H. Rob.",NA,"-56.7797223","-27.4069444",NA,NA,"Harold Robinson (US)<",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1221","4",NA
"149","2014-06-26 11:13:00-03","MO","MOBOT","1542221","PreservedSpecimen","Plantae","Asteraceae","Aspilia","pseudoviguiera","Aspilia pseudoviguiera",NA,"Elsa M. Zardini|R. Gamarra","Zardini 55643","South America","Paraguay","Itapúa",NA,NA,NA,NA,"2000","12","2","Yacyreta Dam Island Reserve. Bridge entrance.",NA,NA,"H. Rob.",NA,"-56.7797223","-27.4069444",NA,NA,"Harold Robinson (US)<",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1221","4",NA
"150","2014-06-26 11:13:00-03","MO","MOBOT","1542266","PreservedSpecimen","Plantae","Asteraceae","Aspilia","pseudoviguiera","Aspilia pseudoviguiera",NA,"Elsa M. Zardini|R. Gamarra","Zardini 55662","South America","Paraguay","Itapúa",NA,NA,NA,NA,"2000","12","2","Yacyreta Dam Island Reserve. Bridge entrance.",NA,NA,"H. Rob.",NA,"-56.7797223","-27.4069444",NA,NA,"Harold Robinson (US)<",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1221","4",NA
"151","2017-06-12 15:57:00-03","MO","MOBOT","1817638","PreservedSpecimen","Plantae","Asteraceae","Aspilia","pseudoviguiera","Aspilia pseudoviguiera",NA,"Elsa M. Zardini|R. Gamarra","Zardini 59387","South America","Paraguay","Itapúa",NA,NA,NA,NA,"2002","12","6","Yacyreta dam island reserve. Punta de Observación. Dunes, swamps and forest islands.",NA,NA,"H. Rob.",NA,"-56.8275","-27.4513889",NA,NA,"John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1274","4",NA
"152","2011-06-08 17:15:00-03","MO","MOBOT","1908485","PreservedSpecimen","Plantae","Asteraceae","Wedelia","floribunda","Wedelia floribunda",NA,"José Steinbach","Steinbach G. 7056","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"1925","4","27",NA,NA,NA,"(Gardner) B.L. Turner",NA,NA,NA,"450.00000000",NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2013-09-18 10:25:00-03","MO","MOBOT","100630773","PreservedSpecimen","Plantae","Asteraceae","Wedelia","pseudoviguiera","Wedelia pseudoviguiera",NA,"Stephan G. Beck","Beck 25843","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"2001","4","17","Concepción",NA,NA,"(H. Rob.) B.L. Turner","Nuflo de Chavez","-61.9833333","-16.1","475.00000000",NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"154","2020-08-31 08:52:46-03","INPA","INPA","131324","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Santos, JUM dos","559","Southern America","Brasil","Mato Grosso",NA,NA,NA,"INPA0131324","1982","11","27","Cuiabá-Porto Velho km 325, Rodivia Cuiabá-Porto Velho, á 325 km. de Cuiabá. Terreno alagadiço.","Dicotyledon Asterids","Asterales","(Gardner) Baker",NA,"-55","-15",NA,NA,"Silva, MG da","INPA0131324 INPA0131324_e","1983",NA,NA,NA,"-55","-15",NA,NA,NA,NA,NA,NA
"155","2020-08-31 08:52:46-03","INPA","INPA","112222","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Amaral, IL do","834","Southern America","Brasil","Mato Grosso",NA,NA,NA,"INPA0112222","1983","04","19","Estrada Santarém-Cuiabá, BR-163, km. 762, a 30 km. de Guarantan, Serra do Cachimbo. Mata de cerrado, solo pedregoso, vegetais rupestre.","Dicotyledon Asterids","Asterales","(Gardner) Baker","Colider","-54.916667","-9.6",NA,NA,"Pruski, JF","INPA0112222 INPA0112222_e INPA0112222_e1 INPA0112222_nd","1986",NA,NA,NA,"-54.916667","-9.6",NA,NA,NA,NA,NA,NA
"156","2020-07-10 09:45:09-03","MBML","MBML-HERBARIO","21543",NA,"Plantae","Compositae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach; et al","75055",NA,"Brasil","Espírito Santo",NA,NA,"Ereta, 50cm, flor amarela. Clareira da restinga.","MBML021543","2003","04","09","Ligação entre a Rod. ES-421 e Itaúnas",NA,NA,"(Gardn.) Baker","Conceição da Barra","-39.77","-18.49",NA,NA,"H. Robinson/2003","MBML021543",NA,NA,NA,NA,"39W46'12","18S29'24",NA,NA,NA,NA,NA,NA
"157","2020-06-15 15:28:42-03","UNESP-RC","HRCB","1952","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Noronha, M.R.P.","1",NA,"Brasil","São Paulo",NA,NA,"Arbusto ca. 1,2m altura. Flores amarelas.",NA,"1978","10","27","Fazenda Treze de Maio",NA,NA,"Baker","Botucatu","-48.416667","-22.75","550","550","Gottsberger, G.",NA,NA,NA,NA,NA,"48º25'W","22º45'S",NA,NA,NA,NA,NA,NA
"158","2021-02-25 10:11:39-03","CVRD","CVRD","3343","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Souza, V.D.","142","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Cidreira da praia","CVRD003343","1991","08","30","Próximo à estrada, sentido a Torre da Petrobrás.","Magnoliophyta","Asterales","(Gardn.) Baker","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,"Harold Robinson",NA,"1994","07","56510","auto",NA,NA,"25","Magnoliopsida",NA,NA,NA,NA
"159","2020-09-12 05:00:02-03","US","US","3429044","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"F. R. Mendonca, B. A. S. Pereira, M. Fonseca & E. Cardoso","4188","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01765497","2001","4","24","Município de Campos Belos, Estrada entre Campos Belos e Pouso Alto, transição de vereda com cerrado, próximo a Pouso Alto do lado direita da estrada, relevo: levemente inclinado, solo arenoso",NA,"Asterales","(Gardner) Baker",NA,"-46.4306","-12.9983","695",NA,NA,"US01765497_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","3422574","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach, A. Schinini & J. M. Silva","64713","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01765509","1996","4","14","Serra do Cabral, subida (mun. Joaquim Felício), Campo rupestre",NA,"Asterales","(Gardner) Baker",NA,NA,NA,"900",NA,NA,"US01765509_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","3098822","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"I. L. Amaral, N. Silva, J. Lima & O. P. Monteiro","834","South America - Neotropics","Brazil","Mato Grosso",NA,NA,NA,"US01765488","1983","4","19","Município de Colider, estrada Santarém-Cuiabá, BR 163, km 762, a 30 km de Guaratan, Serra do Cachimbo, Mata de cerrado, solo pedregoso, vegetação rupestre",NA,"Asterales","(Gardner) Baker",NA,"-54.92","-9.58",NA,NA,NA,"US01765488_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","3395855","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach, A. Schinini & J. M. Silva","64796","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01765495","1996","5","15","Serra do Cabral (Mun. Joaquim Felício), campo rupestre",NA,"Asterales","(Gardner) Baker",NA,NA,NA,"1200",NA,NA,"US01765495_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","3217986","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"M. J. G. Hopkins, L. Forero, H. Phipps & N. Hernandez","163","South America - Neotropics","Bolivia","Santa Cruz",NA,NA,NA,"US01765513","1983","8","10","Province of Nuflo de Chaves, 6-12 km due east of Ascención de los Guarayos on road Aserado La Chonta on Rio Blanco (R. Agua Caliente on map), forest with canopy",NA,"Asterales","(Gardner) Baker",NA,"-63.02","-15.75","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","3351558","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","59559","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01765503","1993","6","15","Serra da Mesa (mun. Colinas do Sul), orla da mata de galeria; zona de cerrado",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765503_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","2195879","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"A. Macedo","254","South America","Brazil",NA,NA,NA,NA,"US01765517","1944","2","6","Jarajuán [interpreted], municipio C. Verde, estado MJ",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765517_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","3400085","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach, A. Schinini & E. L. Barbosa","71070","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01765493","2000","5","14","Rod. GO-110, 5-7 km O do trevo para São Domingos (Mun. São Domingos), capítulo amarelo, Campo cerrado",NA,"Asterales","(Gardner) Baker",NA,NA,NA,"650",NA,NA,"US01765493_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","3314759","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"M. Fonseca, F. C. A. Oliveira & A. J. V. dos Santos","269","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01765516","1995","4","28","Go. Niquelandia, Morro do Cristo, Cerrado",NA,"Asterales","(Gardner) Baker",NA,"-48.4572","-14.4522",NA,NA,NA,"US01765516_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","3671717","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"J. M. Silva, J. Cordeiro & J. Vaz","6792","South America - Neotropics","Brazil","Tocantins",NA,NA,NA,"US01765486","2008","5","26","Garganta (Mun. Dianópolis), capítulo amarelo, Campo rupestre",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765486_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","3241890","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach, A. C. Cervi & J. M. Silva","58063","South America - Neotropics","Brazil","Espírito Santo",NA,NA,NA,"US01765501","1992","10","14","Ponta doIpiranga (mun. Linhares), Restinga arbustiva",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765501_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","3241889","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach","58094","South America - Neotropics","Brazil","Espírito Santo",NA,NA,NA,"US01765489","1992","10","15","Ligação Rod. BR-101, a ponto do Ipiranga (mun, São Mateus), Ereta, Restinga arbustiva",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765489_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","3217985","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"M. J. G. Hopkins, S. G. Beck, L. Forero, N. Hernandez & H. Wolf","56","South America - Neotropics","Bolivia","Santa Cruz",NA,NA,NA,"US01765514","1983","7","25","Province of Velasco, San Ignacio, at side of airstrip",NA,"Asterales","(Gardner) Baker",NA,"-60.98","-16.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","3370782","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"F. R. Mendonca, G. Nunes, M. Fonseca & F. C. A. Oliveira","3057","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01765506","1997","8","14","Município de Niquelândia, Fazenda Engenho; estrada de chã o entre Niquelândia e Dois Irmãos a 11 km de Niquelândia (propriedade do Sr. Antonio Ermidio de Morais sob os cuidados da Companhia de Níquel Tocantins, conservada como árena preservação ambiental da CNT);",NA,"Asterales","(Gardner) Baker",NA,"-48.4236","-14.6744","680",NA,NA,"US01765506_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","3328236","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"J. C. Lindeman & J. H. Haas","4578","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01765511","1967","2","1","Brasilae Australis, along road to Caratinga, Governador Valadares",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765511_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","3330838","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"S. G. Beck & R. d. Michel","20836","South America - Neotropics","Bolivia","Beni",NA,NA,NA,"US01765512","1993","9","18","Prov. Yacuma. Puerto Terese sobre el rio Yata, 25 kms hacia Riberalta",NA,"Asterales","(Gardner) Baker",NA,NA,NA,"160",NA,NA,"US01765512_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","3422573","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach, A. Schinini & J. M. Silva","64796","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01765510","1996","4","15","Serra do Cabral, subida (mun. Joaquim Felício), Campo rupestre",NA,"Asterales","(Gardner) Baker",NA,NA,NA,"1200",NA,NA,"US01765510_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","3351554","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach, A. Pott, V. J. Pott & J. M. Silva","62352","South America - Neotropics","Brazil","Mato Grosso",NA,NA,NA,"US01765507","1995","5","6","Mirassol do Oeste, rodovia para o trevo com a BR-174, cerrado de solo rochoso",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765507_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","3290635","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"V. de Souza","142/3343","South America - Neotropics","Brazil","Espírito Santo",NA,NA,NA,"US01765515",NA,NA,NA,"Da C.V.R.D., Cidreira da praia, Reserva Bológica de Guriri, Projeto Tamar, S. Mateus",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765515_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","3323580","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"J. R. Pirani, M. A. G. Magenta & A. A. Conceição","3305","South America - Neotropics","Brazil","Espírito Santo",NA,NA,NA,"US01765502","1994","12","3","Mun. São Mateus, Praia de Guriri",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765502_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","3319355","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"J. Mattos & N. Mattos","13270","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01765490","1966","3","21","Det. João Ubiratan M. dos Santos, Frutal, Salto do Ferrador, nas margens do Rio Grande, em lugar rochoso",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765490_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","3420131","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"R. Macedo","5737","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01765496","2001","3","10","Pequina planta da montanha, Pico do Gavião",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765496_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","3356006","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"S. Jiménez & E. Gutiérrez","1363*","South America - Neotropics","Bolivia","Santa Cruz",NA,NA,NA,"US01765500","1997","3","9","Parque Nacional Noel Kempff Mercado, Campamento huanchaca II, bosque cerrado a 5 km del campamento hacia antigua pista del huanchaca II",NA,"Asterales","(Gardner) Baker",NA,"-60.7431","-14.5153","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","3319354","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"J. Silva","185","South America - Neotropics","Brazil","Mato Grosso",NA,NA,NA,"US01765491","1973","6","12","Miranda, Serra de Bodoquena, 6 km. ao SE de Guacurus",NA,"Asterales","(Gardner) Baker",NA,NA,NA,"80","200",NA,"US01765491_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","3467101","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach, M. M. Hatschbach & O. S. Ribas","77456","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01765504","2004","6","6","Serra do Cabral, próximo do trevo para o Rio Embaiassaia, (Mun. Joaquim Felício)",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765504_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","3467101","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach, M. M. Hatschbach & O. S. Ribas","77456","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01765504","2004","6","6","Serra do Cabral, próximo do trevo para o Rio Embaiassaia (mun. Joaquim Felício), Campo rupestre",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765504_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","3450328","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach, M. M. Hatschbach, O. S. Ribas & J. A. Carneiro","75055","South America - Neotropics","Brazil","Espírito Santo",NA,NA,NA,"US01765498","2003","6","9","Ligação entre a Rod. ES-421 e Itaúnas (Mun. Conceição da Barra), Clarerira da restinga",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765498_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","2454518","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Eiten & L. T. Eiten","4039","South America - Neotropics","Brazil","Maranhão",NA,NA,NA,"US01765492","1962","4","5","Município de Lorêto: Ilha de Balsas region, between the Rios Balsas and Paranaíba, about 35 km south of Lorêto, ca. 1 km. north of house at Veados",NA,"Asterales","(Gardner) Baker",NA,"-45.12","-7.38","250","300",NA,"US01765492_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","3422577","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","64135","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01765508","1996","1","15","Rodovia Pirapora-Corinto, km 5-10 (mun. Pirapora), Cerrado",NA,"Asterales","(Gardner) Baker",NA,NA,NA,NA,NA,NA,"US01765508_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","2888783","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"S. A. Renvoize, M. Wilmot-Dear & A. Saenz","3229","South America","Argentina","Misiones",NA,NA,NA,"US01765487",NA,NA,NA,"Montecarlo, Puerto Piray, riverbank",NA,"Asterales","(Gardner) Baker",NA,NA,NA,"200",NA,NA,"US01765487_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
