"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"892","2020-12-11 11:31:34-03","UFMG","BHCB","25331","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Campus da UFMG",NA,"Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"893","2020-12-11 11:31:34-03","UFMG","BHCB","25331","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Campus da UFMG",NA,"Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"894","2020-12-11 11:31:34-03","UFMG","BHCB","7293","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,"Ferrari, SF","s.n.","1986","03","22","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata atlântica secundária;arbusto;alimento de mico;frtuo amarelo-1cm;WWxo2-UNICATA;",NA,NA,"Estação Biológica de Caratinga. Mata do Jaó.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"895","2020-12-11 11:31:34-03","UFMG","BHCB","7880","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,"Lopes, MA","868","1985","11","21","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata Atlântica. secundária;arbóreo;5-47;de 26 verde;",NA,NA,"Estação Biológica de Caratinga. Mata do Jaó.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"896","2020-12-11 11:31:34-03","UFMG","BHCB","22750","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,"Tameirão Neto, E","s.n.","1990","10","05","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica da UFMG",NA,"Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"897","2020-12-11 11:31:34-03","UFMG","BHCB","22750","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,"Tameirão Neto, E","s.n.","1990","10","05","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica da UFMG",NA,"Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"898","2020-12-11 11:31:34-03","UFMG","BHCB","22749","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,"Tameirão Neto, E","s.n.","1991","01","02","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica da UFMG",NA,"Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"899","2020-12-11 11:31:34-03","UFMG","BHCB","22749","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,"Tameirão Neto, E","s.n.","1991","01","02","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica da UFMG",NA,"Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"900","2020-12-11 11:31:34-03","UFMG","BHCB","98402","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,"Echternacht, LA; et al.","1070","2005","10","29","Brasil","Minas Gerais","Carmópolis de Minas","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"Árvore em área aberta. Flores amarelas. Subida da Serra da Canoa.",NA,NA,"Estação Ecológica Estadual da Mata do Cedro.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA
"901","2020-12-11 11:31:34-03","UFMG","BHCB","27216","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"Parque do Rio Doce",NA,"Southern America",NA,NA,"Dicotyledon",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"902","2020-12-11 11:31:34-03","UFMG","BHCB","27216","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"Parque do Rio Doce",NA,"Southern America",NA,NA,"Dicotyledon",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"903","2020-12-11 11:31:34-03","UFMG","BHCB","20842","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual do Rio Doce",NA,"Southern America",NA,NA,"Dicotyledon",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"904","2020-12-11 11:31:34-03","UFMG","BHCB","20842","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual do Rio Doce",NA,"Southern America",NA,NA,"Dicotyledon",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"905","2020-12-11 11:31:34-03","UFMG","BHCB","21927","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,"Lucca, M","s.n.","1993",NA,NA,"Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional da Serra do Cipó",NA,"Southern America",NA,NA,"Dicotyledon",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"906","2020-12-11 11:31:34-03","UFMG","BHCB","21927","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,NA,"Lucca, M","s.n.","1993",NA,NA,"Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional da Serra do Cipó",NA,"Southern America",NA,NA,"Dicotyledon",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"907","2020-12-11 11:31:34-03","UFMG","BHCB","130054","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,"Felix, DF","234","2007","08","23","Brasil","Minas Gerais","Belo Horizonte","-43.915972","-19.891611","-43.915972","-19.891611","815","815","Árvore de 10 metros de altura. F.I.V.",NA,NA,"Museu de História Natural e Jardim Botânico UFMG, Coletada na área administrativa próxima a produção de mudas. Área 7.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2020-12-11 11:31:34-03","UFMG","BHCB","43241","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2020-03-11 09:00:10-03","URCA","HCDAL","104","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","Maas, P.J.M.","1992",NA,NA,"Hage, J.L.; Brito, H.S.","2206","1987","11","17","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"50","50","Árvore 15m X 40cm. Frutos imaturos de coloração verde.; Mata Higrófila Sul Baiana.",NA,NA,"Área do CEPEC (Centro de Pesquisas do Cacau), Km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra G.",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"910","2020-03-11 09:00:10-03","URCA","HCDAL","142","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","Maas, P.J.M.","1992",NA,NA,"Santos, F.S.","589","1986","04","01","Brasil","Bahia","Santa Cruz Cabrália","-39.133333","-16.383333","-39.133333","-16.383333",NA,NA,"Árvore de 21m de altura x 0,21m de diâmetro. Estéril.; Mata Higrófila Sul Baiana.",NA,NA,"Área de Estação Ecológica do Pau-brasil (ESPAB), Cerca de 16km a W de Porto Seguro, Rod. BR 367 (Porto Seguro/Eunapólis).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2021-02-11 17:17:50-03","UFPR","UPCB","76235","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Lopes, J. C.","2011",NA,NA,"Brügger, M.C.","sn","1991","03","09","Brasil","Minas Gerais","Monte Verde de Cima",NA,NA,NA,NA,NA,NA,"Árvore pequena na borda da mata e nos campos sujos de arenito, ca. 5m altura; frutos maiores ca. 50g de cor amarela com sementes castanho escuras. Alguns frutos estavam picados provavelmente por pássaros..",NA,NA,"Serra Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2021-02-11 17:17:50-03","UFPR","UPCB","86690","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Siqueira, G.S.","2014","09","10","Lombardi, J.A. et al.","9670","2012","12","06","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"50","50","Árvore caída, folhas papiráceas, frutos imaturos verdes. Prensado em álcool, amostra em sílica..",NA,NA,"Reserva Natural da Vale, trilha da Cainguá vindo da Gávea",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"913","2021-02-11 17:17:50-03","UFPR","UPCB","66266","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E.Fr.","Valente, A. & Assis, L.C.S.","2003","09",NA,"Ferreira, F.M.","407","2002","11","22","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. 8m na borda da mata. Flores amarelas aromáticas e botões verdes..",NA,NA,"Hotel Serra do Ibitipoca.",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"914","2021-02-11 17:17:50-03","UFPR","UPCB","61989","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Brotto, M.L.","2009","02","18","Brotto, M.L.","283","2009","02","07","Brasil","Paraná","Morretes","-48.916111","-25.439444","-48.916111","-25.439444","485","485","Árvore de 8 m de alt., frutos verdes. Floresta Ombrófila Densa Submontana..",NA,NA,"Parque Estadual Pico do Marumbi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2021-02-11 17:17:50-03","UFPR","UPCB","65400","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Meyer, F.S.","2008","07",NA,"Meyer, F.S.","674","2008","04","04","Brasil","Santa Catarina","São Bento do Sul","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,"Arvoreta 6m alt, coletado na borda da mata, em região com Floresta Ombrófila Densa Montana. Frutos amarelos..",NA,NA,"Arredores do Cepa Rugendas-Univille, Rio Natal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2021-02-11 17:17:50-03","UFPR","UPCB","29574","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Silva, S.M.","1997","02",NA,"Silva, S.M.",NA,"1996","02","14","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore com 6m, com frutos. Floresta estacional semi-decidual..",NA,NA,"Fazenda Doralice",NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"917","2021-02-11 17:17:50-03","UFPR","UPCB","32269","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Silva, S.M.","1997","08",NA,"Mikich, S.B.",NA,"1997","08","05","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Árvore com flores esverdeadas. Em pomar..",NA,NA,"Fazenda Guagivira",NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA
"918","2021-02-11 17:17:50-03","UFPR","UPCB","25443","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Silva, S.M.","1995","03",NA,"Athayde, S.F.","187","1994","11","12","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore de 8m, CAP 28cm, material estéril. No estrato intermediário da Floresta Secundária..",NA,NA,"Morro do Quitumbê ou do Costão",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"919","2021-02-11 17:17:50-03","UFPR","UPCB","32305","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Silva, S.M.","1998","01",NA,"Mikich, S.B.",NA,"1994","12",NA,"Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Árvore cultivada, antigo horto do Parque..",NA,NA,"Parque Estadual de Vila Rica do Espírito Santo",NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA
"920","2021-02-11 17:17:50-03","UFPR","UPCB","32304","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Silva, S.M.","1996","12",NA,"Mikich, S.B.",NA,"1996","12","07","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Árvore de frutos verdes, com dentes. Em floresta..",NA,NA,"Parque Estadual de Vila Rica do Espírito Santo",NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA
"921","2021-02-11 17:17:50-03","UFPR","UPCB","59752","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Guimarães, O.A.","2007","10","25","Labiak, P.H.","3290","2004","04","20","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"400","400","Árvore ca. 10m. Floresta Atlântica..",NA,NA,"Parques Estadual do Marumbi",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"922","2021-02-11 17:17:50-03","UFPR","UPCB","36242","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Assis, M.A. de","1996","02",NA,"Assis, M.A.de","157","1993","09","30","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Arvoreta 2,5m, flores e botões verdes..",NA,NA,"Picinguaba, trilha atrás do alojamento de cima",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"923","2021-02-11 17:17:50-03","UFPR","UPCB","37843","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Záchia, R.A.","1992","05","01","Reitz, P.R.","6268","1958","01","21","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Arvoreta 4m. Frutos imaturos verdes. Capoeira . Alt. 10msm..",NA,NA,"Porto do Palmital - Garuva",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"924","2021-02-11 17:17:50-03","UFPR","UPCB","1818","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Záchia, R.A.","1992","05","01","Reitz, P.R.","6268","1958","01","21","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Arvoreta 4m. Frutos imaturos verdes. Capoeira . Alt. 10msm..",NA,NA,"Porto do Palmital - Garuva",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"925","2021-02-11 17:17:50-03","UFPR","UPCB","47829","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Guimarães, O.A.","2004","04","05","Cervi, A.C.","6541","1998","12","02","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore 6m, flores amareladas..",NA,NA,"Reserva Natural de Salto Morato",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"926","2021-02-11 17:17:50-03","UFPR","UPCB","34856","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Gatti, G.","1998","05",NA,"Gatti, G.","212","1998","03","01","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore 13m. Com frutos imaturos verdes e maduros amarelados. Floresta ombrófila densa submontana, capoeirão. Nome vulgar: piçama..",NA,NA,"Reserva Natural Salto Morato",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"927","2021-02-11 17:17:50-03","UFPR","UPCB","42191","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Rodrigues, W.A.","2009","04","25","Kretzl, J.E.",NA,"1998","12","04","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore ±4m, flores amarelas. Local aberto..",NA,NA,"Reserva Natural Salto Morato",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"928","2021-02-11 17:17:50-03","UFPR","UPCB","47871","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Cervi, A.C.","1999","01","01","Cervi, A.C.","6909","1999","11","24","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore ca. 6m, flores amarelas, ambiente antropizado..",NA,NA,"Reserva Natural Salto Morato",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"929","2021-02-11 17:17:50-03","UFPR","UPCB","41014","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Gatti, G.","2000","02",NA,"Gatti, G.","544","1999","10","13","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore 8m. Floresta ombrófila densa submontana, capoeira, local sem sombreamento..",NA,NA,"Reserva Natural Salto Morato, Área Projeto Sucessão",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"930","2021-02-11 17:17:50-03","UFPR","UPCB","21353","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Mello-Silva, R.","1993","07",NA,"Negrelle, R.R.B.","802A","1993","03","03","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore com cerca de 9m de altura. Frutos imaturos verdes e maduros amarelos..",NA,NA,"Reserva Volta Velha",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"931","2021-02-11 17:17:50-03","UFPR","UPCB","25708","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Hatschbach, G.","1995","11",NA,"Lima, R.X.","111","1993","11","19","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore com 4m. Flores triangulares amarelas. Beira de rio..",NA,NA,"Rio Morato",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"932","2021-02-11 17:17:50-03","UFPR","UPCB","36487","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Hatschbach, G.","1999","01","01","Hatschbach, G.","68834","1998","11","19","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, 5m, flor creme. Floresta atlântica da planície litorânea..",NA,NA,"Rio Xaxim",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"933","2021-02-11 17:17:50-03","UFPR","UPCB","27166","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fries) R.E.Fries","Silva, S.M.","1995","11",NA,"Lima, R.X.","390","1995","11","08","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore com 6m. Frutos comestíveis. Madeira utilizada para lenha..",NA,NA,"Tagaçaba",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"934","2013-01-17 17:39:00-02","MO","MOBOT","3394758","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","H. Rainer",NA,NA,NA,"Duarte, *","Duarte 4984","1959","8","25","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estrada dad Furnas.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2020-05-30 04:37:00-03","MO","MOBOT","3394462","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","H. Rainer",NA,NA,NA,"Ernst Üle","Üle 4476",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"936","2013-01-17 17:35:00-02","MO","MOBOT","3394569","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","H. Rainer",NA,NA,NA,"A. Saint-Hilaire","Saint-Hilaire s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"937","2014-08-23 05:36:00-03","MO","MOBOT","3357117","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","H. Rainer",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22099","1969","1","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,"Serra do Espinhaço. Gallery margin. Gallery forest and adjacent campo and cerrado, ca. 24 km SW of Diamantina on road to Gouveia.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2013-01-17 17:33:00-02","MO","MOBOT","3364971","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","H. Rainer",NA,NA,NA,"William R. Anderson","Anderson 8995","1973","4","15","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1410.00000000",NA,NA,NA,NA,"Serra do Espinhaço. 13 km by road SW of Rio Jequití and Mendanha on road to Diamantina; hills with quartzite rocks; rocky campo, shrubby cerrado, and brejo.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2013-01-17 17:32:00-02","MO","MOBOT","3365302","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","H. Rainer",NA,NA,NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35162","1972","2","2","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1350.00000000",NA,NA,NA,NA,"Serra do Espinhaço. Ca. 7 km W of Diamantina, km 299 on M.G. 259; gallery forest and adjoining campo sujo.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2014-08-23 05:36:00-03","MO","MOBOT","3365306","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","H. Rainer",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22859","1969","1","29","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,"Serra do Espinhaço. Disturbed ground. Rocky slopes with shrubs and low trees, ca. 17 km NE of Diamantina, road to Mendanha.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2013-01-17 17:51:00-02","MO","MOBOT","3393162","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","H. Rainer",NA,NA,NA,"Edmundo Pereira","Pereira 4141","1958","9","3","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sumaré.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
