"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"419","2020-09-02 16:32:06-03","Cenargen","CEN","29621","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","B. M. T. Walter","José Carlos de Souza Silva","24","1977","05","25",NA,"Brasil","DF","BRASILIA","EMBRAPA/CPAC - Planaltina.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Doação da EMBRAPA/CPAC.","CEN00029621","CEN00029621","-4770833.0","-1559167.0","2001","01",NA,"70570","auto",NA,NA,NA,"1",NA
"420","2020-09-02 16:32:06-03","Cenargen","CEN","15783","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","M. C. H. Mamede","Roberto Fontes Vieira","793","1991","05","28",NA,"Brasil","DF","BRASILIA","Fazenda José Pires a cerca de 4 km N de Brazlândia; DF.","-47.9296989440918","-15.7797002792358","1024","1024","Exsicatas",NA,"CEN00015783","CEN00015783","-4820000.0","-1566667.0","1995",NA,NA,"70570","auto",NA,NA,NA,"5",NA
"421","2020-09-02 16:32:06-03","Cenargen","CEN","39376","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","B. M. T. Walter","Ernestino de S. Gomes Guarino","276","2000","07","04",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, Cerrado na borda da Mata do Riacho Fundo, próxima a linha 2 da fitossociologia.","-47.9296989440918","-15.7797002792358","1100","1100","Exsicatas",NA,"CEN00039376","CEN00039376","-4800000.0","-1586667.0","2001","01",NA,"70570","auto",NA,NA,NA,"2",NA
"422","2020-09-02 16:32:06-03","Cenargen","CEN","57823","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","J. B. Pereira","Ernestino de S. Gomes Guarino","773","2001","08","01",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, na estrada que liga o Riacho Fundo I a antiga Sede do Clube da EMBRAPA.","-47.9296989440918","-15.7797002792358","1000","1000","Exsicatas",NA,"CEN00057823","CEN00057823","-4801667.0","-1586667.0","2001","08",NA,"70570","auto",NA,NA,NA,"4",NA
"423","2020-09-02 16:32:06-03","Cenargen","CEN","31297","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","J. M. Rezende","João Marcelo de Rezende","437","1996","04","29",NA,"Brasil","DF","BRASILIA","Parque Boca da Mata.","-47.9296989440918","-15.7797002792358","1150","1150","Exsicatas",NA,"CEN00031297","CEN00031297","-4848333.0","-1586667.0","1996","04",NA,"70570","auto",NA,NA,NA,"3",NA
"424","2020-09-02 16:32:06-03","Cenargen","CEN","16423","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","M. C. H. Mamede","Efigênia de Melo","316","1990","07","24",NA,"Brasil","DF","BRASILIA","Parque do Guará.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Sépalas com duas glândulas vermelhas na base.","CEN00016423","CEN00016423",NA,NA,"1991","05",NA,"70570","auto",NA,NA,NA,"1",NA
"425","2020-09-02 16:32:06-03","Cenargen","CEN","44088","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","B. M. T. Walter","Glocimar Pereira-Silva","5808","2001","11","29",NA,"Brasil","DF","BRASILIA","Parque Ecológico Copaibas entre a QI 26 e 28, lago sul.","-47.9296989440918","-15.7797002792358","1050","1050","Exsicatas",NA,"CEN00044088","CEN00044088","-4781556.0","-1581833.0","2001","12",NA,"70570","auto",NA,NA,NA,"4",NA
"426","2020-09-02 16:32:06-03","Cenargen","CEN","54990","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","J. Roveratti","Juliene Roveratti Santos","146","2004","02","19",NA,"Brasil","DF","BRASILIA","Parque Ecológico Norte Burle Marx","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00054990","CEN00054990",NA,NA,"2004","03",NA,"70570","auto",NA,NA,NA,"3",NA
"427","2020-09-02 16:32:06-03","Cenargen","CEN","80152","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","B. M. T. Walter & C. R. Martins","Carlos Romero Martins","1197","2012","01","28",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília. Área de coleta no entorno da antiga pista de ultra leve.15º 43, 904S 47º 55, 604W","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Doação. Flora do Brasil - Distrito Federal.","CEN00080152","CEN00080152",NA,NA,"2012","01",NA,"70570","auto",NA,NA,NA,"1",NA
"428","2020-09-02 16:32:06-03","Cenargen","CEN","76261","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","J. Roveratti","Juliene Roveratti Santos","750","2007","02","08",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília. Cerrado do lado esquerdo da Lagoa Santa Maria.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00076261","CEN00076261",NA,NA,"2007","02",NA,"70570","auto",NA,NA,NA,"2",NA
"429","2020-09-02 16:32:06-03","Cenargen","CEN","76361","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","J. Roveratti","Juliene Roveratti Santos","838","2007","04","10",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília. Estrada em frente ao portão 12, próximo ao lixão da estrutural.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00076361","CEN00076361",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"4",NA
"430","2020-09-02 16:32:06-03","Cenargen","CEN","7131","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","M. C. H. Mamede","Cilúlia Maria Maury","136","1982","05","13",NA,"Brasil","DF","BRASILIA","Reserva Biológica de Águas Emendadas. Ca. de 40 km a NE de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Entre 15º32'-15º38' S e 47º33' - 47º37' O. Alt. entre 1000-1150 m. No murundú. Arvoreta muito retorcida, glândulas no cálice, persisitente no fruto. Folhas mais esbranquiçadas e pilosas no verso. Doação Fundação Zoobotânica do Distrito Federal. Herbário Ezechias Paulo Heringer. Flora do Brasil.","CEN00007131","CEN00007131",NA,NA,"1992","10",NA,"70570","auto",NA,NA,NA,"1",NA
"431","2020-09-02 16:32:06-03","Cenargen","CEN","7407","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","M. C. H. Mamede","Paulo Eugênio A. M. de Oliveira","166","1980","12","15",NA,"Brasil","DF","BRASILIA","Reserva Biológica de Águas Emendadas. Ca. de 40 km a NE de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Entre 15 32' S - 15 38' S e 47 33' O - 47 37' O. Alt: 1000 m - 1150 m. Doação do Herbário Paulo Heringer - Jardim Botânico de Brasília. Flora do Brasil.","CEN00007407","CEN00007407",NA,NA,"1992","10",NA,"70570","auto",NA,NA,NA,"1",NA
"432","2020-09-02 16:32:06-03","Cenargen","CEN","20150","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","M. C. H. Mamede","Glocimar Pereira-Silva","2150","1993","12","28",NA,"Brasil","DF","BRASILIA","Reserva Ecológica do Guará.","-47.9296989440918","-15.7797002792358","1035","1035","Exsicatas","Glândulas amarelas quando jovens e rosas quando velhas.","CEN00020150","CEN00020150","-4796667.0","-1580000.0","2007",NA,NA,"70570","auto",NA,NA,NA,"4",NA
"433","2020-09-02 16:32:06-03","Cenargen","CEN","22361","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","M. C. H. Mamede","Terezinha Aparecida Borges Dias","394","1993","02","12",NA,"Brasil","GO","CALDAS NOVAS","Saindo de Caldas Novas virando a esquerda na estrada de acesso a UHE - Corumbá; percorrer 13 km.","-48.625","-17.74169921875","640","640","Exsicatas","Botões florais verdes. Glândulas amarelas.","CEN00022361","CEN00022361","-4858333.0","-1796667.0","1999","06",NA,"36612","auto",NA,NA,NA,"3",NA
"434","2020-09-02 16:32:06-03","Cenargen","CEN","41274","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","B. A. S. Pereira","Marina de Lourdes Fonseca Resende","2553","2001","04","23",NA,"Brasil","GO","CAMPOS BELOS","Estrada de chão para Pouso Alto.","-46.7717018127441","-13.0367002487183","740","740","Exsicatas","Folhas discolores, verdes, coriáceas, superfície abaxial esbranquiçada; frutos carnosos. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041274","CEN00041274","-4646806.0","-1297583.0","2001","04",NA,"70364","auto",NA,NA,NA,"1",NA
"435","2020-09-02 16:32:06-03","Cenargen","CEN","40084","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","G. Pereira-Silva","Glocimar Pereira-Silva","4404","2000","11","09",NA,"Brasil","GO","CAVALCANTE","Estrada Balsa Porto dos Paulistas (rio Tocantins) para HU cerca de 32 km da balsa.","-47.4583015441895","-13.7974996566772","760","760","Exsicatas","Botões florais vináceos. Área de influência da futura Hidrelétrica de Cana Brava.","CEN00040084","CEN00040084","-4800000.0","-1338111.0","2000","11",NA,"92497","auto",NA,NA,NA,"3",NA
"436","2020-09-02 16:32:06-03","Cenargen","CEN","43225","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","G. Pereira-Silva","Glocimar Pereira-Silva","6059","2002","03","06",NA,"Brasil","GO","CRISTALINA","Margem esquerda do rio Arrependido, a Noroeste da área de empréstimo.","-47.6136016845703","-16.7686004638672","850","850","Exsicatas","Área de Influência da UHE Queimado; influência indireta.","CEN00043225","CEN00043225","-4734500.0","-1622056.0","2002","03",NA,"85457","auto",NA,NA,NA,"4",NA
"437","2020-09-02 16:32:06-03","Cenargen","CEN","30596","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","M. C. H. Mamede","Sebastião Pinheiro Cordovil da Silva","467","1996","05","22",NA,"Brasil","GO","NIQUELANDIA","Estrada de acesso à Ponte da Bagagem (relocada) - Nossa Senhora Abadia do Moquém.","-48.4597015380859","-14.4738998413086","510","510","Exsicatas","Flores com pétalas amarelas, glândulas amarelo-alaranjadas, folhas discolores: verde-escuro adaxial e verde-claro-prateado abaxial. 545 sementes coletadas.","CEN00030596","CEN00030596","-4818444.0","-1446472.0","1999","06",NA,"74171","auto",NA,NA,NA,"6",NA
"438","2020-09-02 16:32:06-03","Cenargen","CEN","57020","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","B. M. T. Walter","Makilane Márcia R. Cunha","27","1999","04","29",NA,"Brasil","GO","NIQUELANDIA","Muquém nas proximidades da Fazenda Beira Rio.","-48.4597015380859","-14.4738998413086",NA,NA,"Exsicatas","Presença de látex. Área de influência da UHE Serra da Mesa.","CEN00057020","CEN00057020",NA,NA,"2000","09",NA,"74171","auto",NA,NA,NA,"3",NA
"439","2020-09-02 16:32:06-03","Cenargen","CEN","24202","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","B. M. T. Walter","Glocimar Pereira-Silva","1229","1992","07","08",NA,"Brasil","GO","NIQUELANDIA","Próximo à sede da fazenda Ponte Alta. Área de influência da UHE Serra da Mesa.","-48.4597015380859","-14.4738998413086","500","500","Exsicatas","Frutos imaturos verdes; folha discolor argentea na face abaxial e verde-escuro na face adaxial.","CEN00024202","CEN00024202","-4896667.0","-1463333.0","1998","01",NA,"74171","auto",NA,NA,NA,"2",NA
"440","2020-09-02 16:32:06-03","Cenargen","CEN","44735","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","B. M. T. Walter","Glocimar Pereira-Silva","6178","2002","03","25",NA,"Brasil","MG","UNAI","Campo sujo em topo de morro, cerca de 500 m a Oeste do portão central da AHE Queimado.","-46.9061012268066","-16.3575000762939","850","850","Exsicatas","Área de Influência da AHE Queimado.","CEN00044735","CEN00044735","-4732556.0","-1621556.0","2002","05",NA,"97926","auto",NA,NA,NA,"4",NA
"441","2020-09-02 16:32:06-03","Cenargen","CEN","47222","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","J. F. B. Pastore","Aécio Amaral-Santos","1153","2002","05","14",NA,"Brasil","MG","UNAI","Cerca de 1,5 km antes da ponte sobre o rio Preto, sentido Palmital/Cristalina, mata à direita, antes da entrada para a AHE.","-46.9061012268066","-16.3575000762939",NA,NA,"Exsicatas","Área de influência da AHE Queimado; influência direta.","CEN00047222","CEN00047222","-4731833.0","-1618806.0","2002","06",NA,"97926","auto",NA,NA,NA,"4",NA
"442","2020-09-02 16:32:06-03","Cenargen","CEN","47268","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","J. F. B. Pastore","Aécio Amaral-Santos","1200","2002","05","15",NA,"Brasil","MG","UNAI","Margem esquerda do rio Preto, mata antes da guarita (saída p/ Palmital), á esquerda.","-46.9061012268066","-16.3575000762939",NA,NA,"Exsicatas","Área de influência da AHE Queimado; influência direta.","CEN00047268","CEN00047268","-4733417.0","-1620389.0","2002","05",NA,"97926","auto",NA,NA,NA,"4",NA
"443","2020-09-02 16:32:06-03","Cenargen","CEN","43389","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","B. M. T. Walter","Bruno Machado Teles Walter","5015","2002","02","14",NA,"Brasil","MG","UNAI","Região da ponte sobre o rio Preto, a 29 km do entroncamento BsB/Unaí/Palmital. Na direção de Palmital. Divisa DF/MG","-46.9061012268066","-16.3575000762939","850","850","Exsicatas","Área de de influência do futuro reservatório do AHE Queimado. Folhas discolores (face adaxial verde; face abaxial verde-argentea).","CEN00043389","CEN00043389","-4730944.0","-1603750.0","2002","02",NA,"97926","auto",NA,NA,NA,"3",NA
"444","2019-06-05 10:33:41-03","UFG","HJ","4637","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Souza, L.F.","2319","2004","12","18",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,"HJ00004637","HJ00004637","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-06-05 10:33:41-03","UFG","HJ","720","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Souza, L.F.","720","2000","05","12",NA,"Brasil","Goiás","Jataí","41 BIMTZ.","-51.711944","-17.900278",NA,NA,NA,NA,"HJ00000720","HJ00000720","51º42'43''W","17º54'1''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-06-05 10:33:41-03","UFG","HJ","2061","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Souza, L.F. et al.","3884","2007","10","11",NA,"Brasil","Goiás","Jataí","Faz. Botucatu.","-51.784444","-17.796389",NA,NA,NA,NA,"HJ00002061","HJ00002061","51º47'4''W","17º47'47''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-06-05 10:33:41-03","UFG","HJ","4636","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Souza, L.F.","2144","2004","11","24",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,"HJ00004636","HJ00004636","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-06-05 10:41:16-03","UFG","HJ","2387","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Spinola, C.","80","2008","10","22",NA,"Brasil","Goiás","Aporé","PCH Planalto.","-52.373333","-18.804167","638","638",NA,NA,"HJ00002387","HJ00002387","52º22'24''W","18º48'15''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-03-15 18:28:15-03","USP","SPF","146048","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Francener, A","Pirani, JR","4804","2001","01","23",NA,"Brasil","Mato Grosso do Sul","Chapadão do Sul","BR 060, ca. 200 m N do Rio Paraíso, perto do limite com o município de Paraíso. Cerrado com Butia paraguariensis, perturbado.","-53.002222","-19.037222","575","575",NA,"Arbusto heliófilo, 70 cm alt., ramos ascendentes entouceirados. Poucas flores amarelas. Frutos imaturos verdes, passando a amarelos.","SPF00146048","SPF00146048","-53.002222","-19.037222","2014","12","12",NA,NA,NA,NA,NA,NA,NA
"450","2021-03-15 18:28:15-03","USP","SPF","156585","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Pereira, KBD","Pereira, KBD","26","2001","12","19",NA,"Brasil","Distrito Federal",NA,"Próximo à divisa com GO acesso a Pinducopolis. Centro oeste. Cerrado.",NA,NA,NA,NA,NA,"Fruto imaturos esverdeados. Freqüente.","SPF00156585","SPF00156585",NA,NA,"2001","12","19",NA,NA,NA,NA,NA,NA,NA
"451","2021-03-15 18:28:15-03","USP","SPF","168068","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Correia, CAS","Barbosa Passos, F","3","2004","07","30",NA,"Brasil","Distrito Federal","Brasília","Parque das Sucupiras, Setor Sudoeste. Cerrado sensu stricto alterado.","-47.916667","-15.766667","1600","1600",NA,"Arbusto 1.5 m. Arbusto em touceira. Folhas opostas cruzadas, fortemente discolores. Nervura mediana amarela. Cálice com glândulas alaranjadas, persistente no fruto.","SPF00168068","SPF00168068","-47.916667","-15.766667","2004","09","10",NA,NA,NA,NA,NA,NA,NA
"452","2021-03-15 18:28:15-03","USP","SPF","185508","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Anderson, WR","Irwin, HS","11062","1965","12","05",NA,"Brasil","Distrito Federal","Sobradinho","Ca. 1 km W of Sobradinho. Cerrado.",NA,NA,"1100","1100",NA,"Shrub ca. 1.5 m tall. Calyx grands yellow-brown; corolla yellow.","SPF00185508","SPF00185508",NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-03-15 18:28:15-03","USP","SPF","20739","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Harley, RM","21910","1980","04","28",NA,"Brasil","Bahia","Correntina","Chapadão Ocidental da Bahia. ca. 20 km N of Correntina, on the road to Inhaúmas. Disturbed cerrado and waste ground.","-44.65","-13.216667","600","600",NA,"Shrub to 1.5 m. Leaves coriaceous, mid-green above, densely tomentose beneath with buff to slightly rusty tinge, turning whitish-grey with age. Fruit depressed-globose, green.","SPF00020739","SPF00020739","-44.65","-13.216667","1983","03","01",NA,NA,NA,NA,NA,NA,NA
"454","2021-03-15 18:28:15-03","USP","SPF","63667","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Thomas, WW","5858","1988","02","11",NA,"Brasil","Minas Gerais","Unaí","20 km S of Unaí on road to Paracatú (MG 188). Cerrado on red clay.","-46.883333","-16.533333",NA,NA,NA,"Shrub, 1-1.5 m. Leaves coriaceous, lustrous green above, canescent creeamy brown beneath, corolla & glands yellow. Collected for chemical analysis.","SPF00063667","SPF00063667","-46.883333","-16.533333","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-03-15 18:28:15-03","USP","SPF","69042","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Pirani, JR","Brochado, AL","48","1990","07","30",NA,"Brasil","Distrito Federal",NA,"Margens do Córrego Taquara, campo limpo, solo gleizado.",NA,NA,NA,NA,NA,"Subarbusto, ca. 50 cm, frutos imaturos de cor verde, folhas de cor verde na parte dorsal e branca na ventral.","SPF00069042","SPF00069042",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2021-03-15 18:28:15-03","USP","SPF","79497","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Pirani, JR","Martens, LA","587","1993","06","14",NA,"Brasil","Minas Gerais","Perdizes","Fazenda Boa Vista (Yolanda Afonso Borges). Pasto de jaraguá.","-47.266667","-19.333333","935","935",NA,"Arbusto de 1.5 a 2 m de alt. Tronco de casca grossa e retorcido. Folhas coriáceas. Flores pequeninas, amarelas e laranjas, agrupadas em espigas terminais. População pequena. Período de floração já observado: julho, mas deve vir de me","SPF00079497","SPF00079497","-47.266667","-19.333333","1993","08",NA,NA,NA,NA,NA,NA,NA,NA
"457","2021-03-15 18:28:15-03","USP","SPF","19315","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Anderson, WR","Hatschbach, G","42046","1979","03","10",NA,"Brasil","Bahia","Barreiras","Rod. BR 020; 15 km L de Roda Velha. Cerrado.","-44.9900016784668","-12.1527996063232","900","900",NA,"Arbuisto ramoso, 2 m, flor amarela.","SPF00019315","SPF00019315",NA,NA,"1980",NA,NA,"152720","auto",NA,NA,NA,NA,NA
"458","2021-03-15 18:28:15-03","USP","SPF","185507","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Anderson, WR","Irwin, HS","13892","1966","03","11",NA,"Brasil","Distrito Federal","Brasília","West margin of Lagoa Paranoá.","-47.9296989440918","-15.7797002792358","975","975",NA,"Shrub ca. 1 m tall. Fruit green.","SPF00185507","SPF00185507",NA,NA,"1977",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"459","2021-03-15 18:28:15-03","USP","SPF","189455","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Anderson, WR","Irwin, HS","15139","1966","04","20",NA,"Brasil","Goiás","Formosa","Serra do Morcego. Cerrado, Corrego Estrema, ca. 42 km N.E. of Formosa.","-47.334400177002","-15.5371999740601","800","800",NA,"Shrub ca. 1 m tall. Fruit green.","SPF00189455","SPF00189455",NA,NA,"1977",NA,NA,"113054","auto",NA,NA,NA,NA,NA
"460","2021-03-15 18:28:15-03","USP","SPF","127473","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Queiroz, EP","Forzza, RC","440","1997","11","25",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,NA,"Arbusto, ca de 1 m alt. Folhas discolores, levemente ferrugíneas na face abaxial. Flores amarelas.","SPF00127473","SPF00127473",NA,NA,"2013","09","12","100343","auto",NA,NA,NA,NA,NA
"461","2021-03-15 18:28:15-03","USP","SPF","19186","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Anderson, WR","Hatschbach, G","36723","1975","05","23",NA,"Brasil","Goiás","São João d'Aliança","Rod. GO-12.","-47.5247001647949","-14.7055997848511",NA,NA,NA,"Xilopodifera, 40 cm, fruto amarelo, campo carpoteca.","SPF00019186","SPF00019186",NA,NA,"1975",NA,NA,"91641","auto",NA,NA,NA,NA,NA
"462","2021-03-15 18:28:15-03","USP","SPF","102684","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Silva, MR","511","1992","12","16",NA,"Brasil","Minas Gerais","Frutal","Serra Marimbondo. Rod. BR 153. Cerrado. Próximo da margem da rodovia.","-48.940601348877","-20.0247001647949","700","700",NA,"Flor amarela, ca 50 cm de alt.","SPF00102684","SPF00102684",NA,NA,"1997",NA,NA,"46367","auto",NA,NA,NA,NA,NA
"463","2021-03-15 18:28:15-03","USP","SPF","184110","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Francener, A","Amorim, EH","611","2003","02","15",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental de Galheiro, Macega. Cerrado rupestre.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Arbusto 0.5 m., corola amarela.","SPF00184110","SPF00184110",NA,NA,"2014","12",NA,"45889","auto",NA,NA,NA,NA,NA
"464","2019-10-07 09:31:45-03","UEFS","HUEFS","216036","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Pereira, B.A.S.","3741","2014","02","22",NA,"Brasil","Minas Gerais","Cascalho Rico","Folha: SE-23-Y-A. Margem da rodovia MG-223. Vale do rio Paranaíba, tributário da Bacia do Paraná.","-47.803889","-18.688056","967","967",NA,"Estreita faixa de cerrado típico.","HUEFS0216036","HUEFS0216036","47W48'14''","18S41'17''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"465","2019-10-07 09:31:45-03","UEFS","HUEFS","227257","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Almeida, R.F.","663","2014","01","30",NA,"Brasil","Goiás","Chapadão do Céu","PARNA Emas","-52.548900604248","-18.4074993133545",NA,NA,NA,NA,"HUEFS0227257",NA,NA,NA,NA,NA,NA,"44163","auto","Rosanae",NA,NA,NA,NA
"466","2019-10-07 09:31:45-03","UEFS","HUEFS","147621","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Irwin, H.S.","NY14113a","1966","03","19",NA,"Brasil","Distrito Federal",NA,"Ca. 5 km. W. of Brasília.",NA,NA,"1000","1000",NA,NA,"HUEFS0147621","HUEFS0147621",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
