"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"145","2015-09-03 19:10:13-03","MNHN","RECOLNAT_MNHN_P","P02006930","PreservedSpecimen",NA,"Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca et Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"Soc. Bot. de France, Mém. I-3, p. 601, n° 137. Reçu le 6 novembre 1974 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02006930' target='other'> <mi>dwc_moreinfo</mi></a>","P02006930",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02006930_01","57442","auto",NA,NA,NA,NA,"3094",NA,NA
"146","2020-12-11 11:37:01-03","UFMG","BHCB","17896","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"Coradin, L; et al.","1983","06","26","Brasil","Bahia","Campo Formoso",NA,"-40.3213996887207","-10.5074996948242",NA,NA,NA,NA,NA,"6114","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"104183","auto",NA,NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:37:01-03","UFMG","BHCB","171304","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,"2014","01","11","Souza, VC de; Flores, TB","2013","04","30","Brasil","São Paulo","Tapiraí","Área da Cia Votorantim., Estrada entre o alojamento da barra e a portaria para Tapiraí.","-47.5","-23.9599990844727",NA,NA,"Árvore ca. 14m de altura, flores alvas.","BHCB015837",NA,"34978","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:37:01-03","UFMG","BHCB","171453","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,"2008",NA,NA,"Silva, JM; Campos, AR","2005","05","11","Brasil","Paraná","Antonina","Pinheirinho","-48.7118988037109","-25.4286003112793",NA,NA,"Árvore, 8m, flores alvas; Floresta Atlântica","BHCB015959",NA,"4318","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"149","2021-02-11 17:19:19-03","UFPR","UPCB","58898","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, M.L.","2008","05","14","Brotto, M.L.","2008","05","14","Brasil","Paraná","Morretes","Serra da Graciosa, estrada da Graciosa.","-48.883611","-25.352222","-48.883611","-25.352222","Árvore 6m de altura, flores brancas. Floresta Ombrófila Densa Montana..",NA,NA,"137",NA,NA,NA,NA,NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:19:19-03","UFPR","UPCB","65460","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, M.L.","2008","10",NA,"Meyer, F.S.","2008","09","10","Brasil","Santa Catarina","São Bento do Sul","Estrada XV, em sentido ao Morro da Igreja.","-49.378611","-26.250556","-49.378611","-26.250556","Arvoreta 8 m altura, freqüente, coletada na borda da mata (região de Floresta Ombrófila Densa Montana). Flores perfumdas, com tépalas brancas..",NA,NA,"779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-11 17:19:19-03","UFPR","UPCB","67034","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, M.L.","2008","10","14","Brotto, M.L.","2008","10","14","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi.","-48.902778","-25.438056","-48.902778","-25.438056","Árvore de 8 m de alt., frutos verdes. Floresta Ombrófila Densa Submontana..",NA,NA,"196",NA,NA,NA,NA,NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:19:19-03","UFPR","UPCB","67035","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, M.L.","2008","04","26","Brotto, M.L.","2008","04","26","Brasil","Santa Catarina","Garuva","Rio São João.","-48.8525","-26.016667","-48.8525","-26.016667","Árvore de 8 m de alt., flores brancas. Floresta Ombrófila Densa Aluvial..",NA,NA,"126",NA,NA,NA,NA,NA,"27","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:19:19-03","UFPR","UPCB","95038","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, M.L.","2017","10",NA,"Völtz, R.R. | Brotto, M.L. | Meyer, F.S.","2017","10","13","Brasil","Paraná","Antonina","Bairro Alto","-48.770556","-25.230833","-48.770556","-25.230833","Borda de Floresta Ombrófila Densa Submontana secundária. Árvore 10 m alt.; frutos verdes","UPCB0035726",NA,"1374",NA,NA,NA,NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-11 17:19:19-03","UFPR","UPCB","60747","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Hatschbach, G.","2000","01","01","Cervi, A.C.","2000","02","29","Brasil","Santa Catarina","Itapema","Bairro Areal.","-48.611400604248","-27.0902996063232",NA,NA,"Árvore ca. 10m, flores alvas, odoríferas..",NA,NA,"7004",NA,NA,NA,NA,NA,NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:19:19-03","UFPR","UPCB","27223","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Zanon, M.M.F.","2007","03",NA,"Lima, R.X.","1995","11","08","Brasil","Paraná","Guaraqueçaba","Morato","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore, 5m, fruto imaturo. Borda de floresta..",NA,NA,"422",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:19:19-03","UFPR","UPCB","18537","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Zanon, M.M.F.","2007","03",NA,"Hatschbach, G.","1967","04","22","Brasil","Paraná","Paranaguá","Morro do Tabaquara","-48.5092010498047","-25.5200004577637",NA,NA,"Arvoreta, flor alva. Mata pluvial da encosta de morro..",NA,NA,"16358",NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:19:19-03","UFPR","UPCB","5279","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Zanon, M.M.F.","2007","03",NA,"Hatschbach, G.","1956","05","22","Brasil","Paraná","Bocaiúva do Sul","Paranaí","-49.1150016784668","-25.2061004638672",NA,NA,"Árvore de 6m, tronco fino, flor alvescente. Relativamente comum em mata secundária..",NA,NA,"4588",NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:19:19-03","UFPR","UPCB","60744","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Hatschbach, G.","2000","01","01","Cervi, A.C.","1999","11","24","Brasil","Paraná","Guaraqueçaba","Reserva Natural de Salto Morato.","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore ca. 8m, frutos verdes. Caminho do salto..",NA,NA,"6912",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:19:19-03","UFPR","UPCB","30359","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Zanon, M.M.F.","2007","03",NA,"Cervi, A.C.","1992","05","11","Brasil","Paraná","Morretes","Serra da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"Árvore, 6m, flor alva, odorífera..",NA,NA,"3686",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","1810046","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"* FAZZA","2001","9","19","Brazil","Minas Gerais",NA,"Coronel Pacheco - Fazenda do Continente. Interior da mata.",NA,NA,NA,NA,NA,NA,NA,"FAZZA 13","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2018-06-22 05:25:00-03","MO","MOBOT","1810047","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"Pe. Raulino Reitz","1954","5","2","Brazil","Santa Catarina",NA,"Localidade: Brusque. Habitat: Capoeira.",NA,NA,NA,NA,NA,NA,NA,"Reitz 5842","South America",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","1810048","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","I. de Vaitimo",NA,NA,NA,"Pessoal do Horto Florestal","1927","7","7","Brazil","Rio de Janeiro",NA,"Horto Florestal. Mata.",NA,NA,NA,NA,NA,NA,NA,"Pessoal do Horto Florestal 148887","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2009-12-05 05:17:00-02","MO","MOBOT","1810049","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1988","7","16","Brazil","Minas Gerais",NA,"Rod. BR-367 (mun. São Pedro do Jequitinhonha). Remanescente da mata pluvial do vale do rio Jequitinhonha.",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 52197","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","1810050","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","J.G. Rohwer (HBG)",NA,NA,NA,"Gert G. Hatschbach","1958","5","22","Brazil","Paraná",NA,"Paranai (mun. Bocaiuva do Sul). Relativamente comun na mata secundaria.",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 4586","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","1810051","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","J.G. Rohwer (HBG)",NA,NA,NA,"Gert G. Hatschbach","1974","5","5","Brazil","Paraná",NA,"Rio Cachoeira (mun. Antonina). Margens rio.",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 34407","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1810052","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","J.G. Rohwer (HBG)",NA,NA,NA,"Gert G. Hatschbach","1967","4","22","Brazil","Paraná",NA,"Morro do Tabaquara (mun. Paranaguá). Mata pluvial encosta de morro.",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 16358","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","1812163","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Gert G. Hatschbach","1976","4","5","Brazil","Paraná",NA,"Barra rio Pardo (mun. Adrianópolis). Mata margens rio.",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 38546","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","3434442","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","H. van der Werff",NA,NA,NA,"J.M. Silva","2005","5","11","Brazil","Paraná",NA,"Pinheirinho (Mun. Antonina). Floresta atlântica.",NA,NA,NA,NA,NA,NA,NA,"Silva 4318","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-08-31 09:11:19-03","INPA","INPA","126762","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Werff, HH van der","1984",NA,NA,"Hatschbach, GG","1967","04","22","Brasil","Paraná","Paranaguá","Morro do Tabaquara","-48.5092010498047","-25.5200004577637",NA,NA,NA,"INPA0126762",NA,"16358","Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,"INPA0126762 INPA0126762_1 INPA0126762_1e INPA0126762_e","24916","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-08-31 09:11:19-03","INPA","INPA","140016","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Vattimo, Í","1975",NA,NA,"Pessoal do Horto Florestal","1927","07","07","Brasil","Rio de Janeiro",NA,"Horto Florestal",NA,NA,NA,NA,NA,"INPA0140016",NA,"313","Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,"INPA0140016 INPA0140016_e",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-08-31 09:11:19-03","INPA","INPA","156267","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Rohwer, JG","1987",NA,NA,"Davidse, G","1981","11","20","Venezuela","Sucre",NA,"Distrito Sucre: El Guayabito, along the Río Guayabo at its juncture with the Río Zumbador (future basin of Represa Neverí)","-64.283333","10.166667","-64.283333","10.166667",NA,"INPA0156267",NA,"19153","Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales","250","250","INPA0156267 INPA0156267_e INPA0156267_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-01-10 20:48:22-03","INPA","INPA","126762","compl","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Werff, HH van der","1984",NA,NA,"Hatschbach, GG","1967","04","22","Brasil","Paraná","Paranaguá","Morro do Tabaquara","-48.5092010498047","-25.5200004577637",NA,NA,NA,"INPA0126762",NA,"16358","Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,"INPA0126762 INPA0126762_1 INPA0126762_1e INPA0126762_e","24916","auto",NA,NA,NA,NA,NA,NA,NA
"173","2021-01-09 21:48:35-03","UNICENTRO","HUCO","2246","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Baitello, J.B.","2010","01","20","Godoy, J.R.L.; et al.; et al.","2009","10","01","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira","-48.5900001525879","-24.5799999237061",NA,NA,"Permuta SPSF, 43222; Arbóreo, 9 m, fruto verde; Floresta Ombrófila Densa Submontana; HABITAT: Floresta Ombrófila Densa Submontana; DESC: Arbóreo, 9 m, fruto verde","HUCO002246",NA,"543",NA,NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"174","2021-03-04 11:05:32-03","UFRB","HURB","5567","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","M.L. Brotto","2013","06","14","Maçaneiro, J.P.; et al.","2013","03","31","Brasil","Santa Catarina","Guabiruba","Zona de amortecimento do Parque Nacional da Serra do Itajaí; Serra do Aymoré","-49.043228","-27.054525","49°02'35,62 W","27°03'16,29 S",NA,"HURB000005567",NA,"42",NA,NA,NA,NA,NA,"290","290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-06-15 15:30:53-03","UNESP-RC","HRCB","19192","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Baitello, J.B.",NA,NA,NA,"Godoi",NA,NA,NA,"Brasil","São Paulo","Itariri","Parque Serra Mar","-47.1699981689453","-24.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15115","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-06-15 15:30:53-03","UNESP-RC","HRCB","19193","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Baitello, J.B.",NA,NA,NA,"Godoi",NA,NA,NA,"Brasil","São Paulo","Itariri","Parque Serra Mar","-47.1699981689453","-24.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15115","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-06-15 15:30:53-03","UNESP-RC","HRCB","16987","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Baitello, J.B.",NA,NA,NA,"Furlan",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Trilha da Almada","-44.866667","-23.35","44º52'W","23º21'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-06-15 15:30:53-03","UNESP-RC","HRCB","21072","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Baitello, J.B.",NA,NA,NA,"Ferreira",NA,NA,NA,"Brasil","São Paulo","Cananéia","Estrada Cananéia - Pariquera-açú (via ponte)","-47.84175","-24.900806","47º50'30.3W","24º54'02.9S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-06-25 16:06:18-03","FUVATES","HVAT","2148","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J. P. Maçaneiro","2013","08","22","J. P. Maçaneiro; R. C. Seubert","2013","06","30","Brasil","Santa Catarina","Guabiruba","Pomerânea - Travessia Aymoré e Pomerânea.","-49.615833","-27.146944","-49º36'57''W","-27º8'49''S","Arbórea, 7m. -Doação do Herbário FURB, registro FURB 42041.; Floresta Ombrófila Densa.","HVAT00002148",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-07 12:15:10-03","UFG","UFG","62108","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Honda, S.; Mellado, B.F.","2013","01","04","Honda, S.; Mellado, B.F.","2012","07","19","Brasil","São Paulo","São Paulo","Parque Juliana de Carvalho Torres","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore, ca. de 10,0 metros de altura, 20 cm DAP, ramos odoríferos ao corte. Flores brancas. Foto.","UFG0062108",NA,"601",NA,NA,NA,NA,NA,NA,NA,"UFG0062108","53584","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-09-12 05:00:02-03","US","US","2841518","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1957","1","5","Brazil","Garuva",NA,"Tres Barras",NA,NA,NA,NA,NA,"US01321918",NA,"5041","South America - Neotropics",NA,NA,NA,"Laurales","100",NA,"US01321918_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","2841485","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"R. Reitz","1957","5","26","Brazil","Joinville",NA,"Estrada Dona Francisca",NA,NA,NA,NA,NA,"US01321919",NA,"4240","South America - Neotropics",NA,NA,NA,"Laurales","300",NA,"US01321919_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","935866","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"E. H. Ule","1888","3",NA,"Brazil","Blumenau",NA,"An der Garcia bei Blumenau. Pr. St. Catharina",NA,NA,NA,NA,NA,"US01321922",NA,"707","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,"US01321922_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","3466454","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","1988","7","16","Brazil","Jequitinhonha",NA,"Rod. BR-367.",NA,NA,NA,NA,NA,"US01321910",NA,"52197","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,"US01321910_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","3217401","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"G. Hatschbach & J. M. Silva","1989","5","4","Brazil","Morretes",NA,"Rio Mãe Catira",NA,NA,NA,NA,NA,"US01321909",NA,"52765","South America - Neotropics",NA,NA,NA,"Laurales","100",NA,"US01321909_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","2841493","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"R. Reitz & D. Klein","1956","4","13","Brazil","Ibirama",NA,"Horto Floresta I.N.B.",NA,NA,NA,NA,NA,"US01321921",NA,"3129","South America - Neotropics",NA,NA,NA,"Laurales","200",NA,"US01321921_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","2841530","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"R. Reitz & D. Klein","1956","10","11","Brazil","Ibirama",NA,NA,NA,NA,NA,NA,NA,"US01321920",NA,"3874","South America - Neotropics",NA,NA,NA,"Laurales","150",NA,"US01321920_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","2952319","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. C. Silva","1980","1","29","Brazil","Brasília",NA,"Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,NA,"US01321913",NA,"3209","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,"US01321913_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","1067032","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha attenuata","Meisn. in DC.",NA,NA,NA,NA,"G. Gardner",NA,NA,NA,"Brazil","Minas Gerais",NA,"Sao Romao.",NA,NA,NA,NA,NA,"US00028319","Isosyntype","5150","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,"US00028319_01",NA,NA,"attenuata","Dicotyledonae",NA,NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","2743449","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"G. Hatschbach","1967","4","22","Brazil","Paranaguá",NA,"Morro do Tabaquara",NA,NA,NA,NA,NA,"US01321915",NA,"16358","South America - Neotropics",NA,NA,NA,"Laurales","100",NA,"US01321915_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","2951893","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. C. Silva","1980","7","7","Brazil","Brasília",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,NA,"US01321912",NA,"5195","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,"US01321912_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","2743448","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"G. Hatschbach","1966","9","26","Brazil","Antonina",NA,"Pinheirinho.",NA,NA,NA,NA,NA,"US01321916",NA,"14752","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,"US01321916_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","2951892","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. C. Silva","1980","7","23","Brazil","Brasília",NA,"Paranoá",NA,NA,NA,NA,NA,"US01321911",NA,"5258","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,"US01321911_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","3020802","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"G. Hatschbach","1974","5","3","Brazil","Antonina",NA,"Rio Cachoeira",NA,NA,NA,NA,NA,"US01321914",NA,"34407","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,"US01321914_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","2841509","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,"R. M. Klein","1957","11","27","Brazil","Presidente Nereu",NA,"Sabiá",NA,NA,NA,NA,NA,"US01321917",NA,"2264","South America - Neotropics",NA,NA,NA,"Laurales","750",NA,"US01321917_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"196","2020-09-02 16:30:21-03","Cenargen","CEN","88999","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","R. de Paula","2010","10",NA,"Rodolfo de Paula Oliveira","2012","11","17","Brasil","DF","BRASILIA","Fazenda Água Limpa (Córrego Capetinga)","-47.941388","-15.954444","-47.941388","-15.954444",NA,"CEN00088999",NA,"46",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00088999",NA,NA,NA,NA,NA,NA,NA,"3",NA
