grupo,familia,especie_original,sinonimia,fonte_sinonimia,nome_aceito_correto,genero,epiteto_especifico,taxon_rank,epiteto_infraespecifico,notas,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp
Angiospermas,Apiaceae,Eryngium falcifolium,NA,NA,Eryngium falcifolium,Eryngium,falcifolium,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apiaceae,Eryngium glaziovianum,NA,NA,Eryngium glaziovianum,Eryngium,glaziovianum,species,NA,,NA,NA,NA,NA,DD,EX
Angiospermas,Apiaceae,Eryngium koehneanum,NA,NA,Eryngium koehneanum,Eryngium,koehneanum,species,NA,,NA,NA,EN,VU,VU,EN
Angiospermas,Apiaceae,Eryngium ramboanum,NA,NA,Eryngium ramboanum,Eryngium,ramboanum,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Apiaceae,Eryngium stenophyllum,NA,NA,Eryngium stenophyllum,Eryngium,stenophyllum,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,EX
Angiospermas,Malpighiaceae,Janusia occhionii,NA,NA,Janusia occhionii,Janusia,occhionii,species,NA,,NA,NA,NA,EN,EN,NA
Angiospermas,Cactaceae,Discocactus ferricola,NA,NA,Discocactus ferricola,Discocactus,ferricola,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Cactaceae,Echinopsis calochlora,NA,NA,Echinopsis calochlora,Echinopsis,calochlora,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Cactaceae,Echinopsis oxygona,NA,NA,Echinopsis oxygona,Echinopsis,oxygona,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Frailea buenekeri,NA,NA,Frailea buenekeri,Frailea,buenekeri,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Frailea schilinzkyana,NA,NA,Frailea schilinzkyana,Frailea,schilinzkyana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Cactaceae,Parodia buiningii,NA,NA,Parodia buiningii,Parodia,buiningii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Cactaceae,Parodia concinna,NA,NA,Parodia concinna,Parodia,concinna,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Parodia herteri,NA,NA,Parodia herteri,Parodia,herteri,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Melastomataceae,Lithobium cordatum,NA,NA,Lithobium cordatum,Lithobium,cordatum,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Alismataceae,Limnocharis laforesti,NA,NA,Limnocharis laforesti,Limnocharis,laforesti,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,LC,VU
Angiospermas,Alismataceae,Limnocharis laforestii,É sinônimo de Limnocharis laforesti,FB2020,Limnocharis laforesti,Limnocharis,laforesti,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,NA,NA,NA,NA,NA,VU
Angiospermas,Santalaceae,Acanthosyris paulo-alvinii,NA,NA,Acanthosyris paulo-alvinii,Acanthosyris,paulo-alvinii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Poaceae,Aristida constricta,NA,NA,Aristida constricta,Aristida,constricta,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Apiaceae,Eryngium ombrophilum,NA,NA,Eryngium ombrophilum,Eryngium,ombrophilum,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Aristolochiaceae,Aristolochia curviflora,NA,NA,Aristolochia curviflora,Aristolochia,curviflora,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Aristolochiaceae,Aristolochia odora,NA,NA,Aristolochia odora,Aristolochia,odora,species,NA,,NA,NA,NA,VU,VU,EX
Angiospermas,Apiaceae,Eryngium dusenii,NA,NA,Eryngium dusenii,Eryngium,dusenii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Apiaceae,Eryngium smithii,NA,NA,Eryngium smithii,Eryngium,smithii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apiaceae,Apium prostratum,NA,NA,Apium prostratum,Apium,prostratum,species,NA,,NA,NA,NA,NA,LC,VU
Angiospermas,Apiaceae,Eryngium urbanianum,NA,NA,Eryngium urbanianum,Eryngium,urbanianum,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apiaceae,Eryngium zosterifolium,NA,NA,Eryngium zosterifolium,Eryngium,zosterifolium,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Apiaceae,Lilaeopsis brasiliensis,NA,NA,Lilaeopsis brasiliensis,Lilaeopsis,brasiliensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Polygalaceae,Acanthocladus brasiliensis,NA,NA,Acanthocladus brasiliensis,Acanthocladus,brasiliensis,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Plantaginaceae,Plantago turficola,NA,NA,Plantago turficola,Plantago,turficola,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Malvaceae,Sterculia curiosa,NA,NA,Sterculia curiosa,Sterculia,curiosa,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Acmella pusilla,NA,NA,Acmella pusilla,Acmella,pusilla,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Quiinaceae,Quiina cidiana,NA,NA,Quiina cidiana,Quiina,cidiana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Quiinaceae,Quiina piresii,NA,NA,Quiina piresii,Quiina,piresii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Sapindaceae,Matayba intermedia,NA,NA,Matayba intermedia,Matayba,intermedia,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Sapindaceae,Matayba cristae,NA,NA,Matayba cristae,Matayba,cristae,species,NA,,NA,NA,NA,NA,VU,NA
Angiospermas,Malvaceae,Christiana macrodon,NA,NA,Christiana macrodon,Christiana,macrodon,species,NA,,NA,NA,NA,NA,EN,NA
Angiospermas,Asteraceae,Disynaphia ericoides,NA,NA,Disynaphia ericoides,Disynaphia,ericoides,species,NA,,NA,NA,NA,EN,EN,EN
Angiospermas,Asteraceae,Symphyopappus casarettoi,NA,NA,Symphyopappus casarettoi,Symphyopappus,casarettoi,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Symphyopappus lymansmithii,NA,NA,Symphyopappus lymansmithii,Symphyopappus,lymansmithii,species,NA,,NA,NA,NA,NA,NT,NA
Angiospermas,Elaeocarpaceae,Sloanea hirsuta,NA,NA,Sloanea hirsuta,Sloanea,hirsuta,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Sapindaceae,Serjania hatschbachii,NA,NA,Serjania hatschbachii,Serjania,hatschbachii,species,NA,,NA,NA,NA,CR,CR,EX
Angiospermas,Asteraceae,Neocabreria malachophylla,NA,NA,Neocabreria malachophylla,Neocabreria,malachophylla,species,NA,,NA,NA,NA,VU,VU,VU
Angiospermas,Sapindaceae,Serjania divaricocca,NA,NA,Serjania divaricocca,Serjania,divaricocca,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Fabaceae,Moldenhawera papillanthera,NA,NA,Moldenhawera papillanthera,Moldenhawera,papillanthera,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Vochysiaceae,Vochysia santaluciae,NA,NA,Vochysia santaluciae,Vochysia,santaluciae,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Vochysiaceae,Vochysia fontellae,NA,NA,Vochysia fontellae,Vochysia,fontellae,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Asteraceae,Bidens bipinnata,NA,NA,Bidens bipinnata,Bidens,bipinnata,species,NA,,NA,NA,NA,NA,LC,EN
Angiospermas,Asteraceae,Calea cymosa,NA,NA,Calea cymosa,Calea,cymosa,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Calea kristiniae,NA,NA,Calea kristiniae,Calea,kristiniae,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Samambaias,Pteridaceae,Cheilanthes incisa,NA,NA,Cheilanthes incisa,Cheilanthes,incisa,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Malvaceae,Pavonia belophylla,NA,NA,Pavonia belophylla,Pavonia,belophylla,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,NA,NA
Angiospermas,Amaranthaceae,Gomphrena centrota,NA,NA,Gomphrena centrota,Gomphrena,centrota,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Enydra anagallis,NA,NA,Enydra anagallis,Enydra,anagallis,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Isostigma crithmifolium,É sinônimo de Isostigma peucedanifolium,FB2020,Isostigma peucedanifolium,Isostigma,peucedanifolium,species,NA,Nome original era sinônimo,NA,NA,NA,NA,DD,NA
Angiospermas,Asteraceae,Isostigma peucedanifolium,NA,NA,Isostigma peucedanifolium,Isostigma,peucedanifolium,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Isostigma speciosum,É sinônimo de Isostigma peucedanifolium,FB2020,Isostigma peucedanifolium,Isostigma,peucedanifolium,species,NA,Nome original era sinônimo,NA,NA,NA,NA,LC,NA
Angiospermas,Fabaceae,Senna paradictyon,NA,NA,Senna paradictyon,Senna,paradictyon,species,NA,,NA,NA,NA,NA,LC,EX
Angiospermas,Asteraceae,Chionolaena lychnophorioides,NA,NA,Chionolaena lychnophorioides,Chionolaena,lychnophorioides,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Asteraceae,Baccharis paranensis,NA,NA,Baccharis paranensis,Baccharis,paranensis,species,NA,,NA,NA,NA,NA,NT,NA
Angiospermas,Asteraceae,Baccharis penningtonii,NA,NA,Baccharis penningtonii,Baccharis,penningtonii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Asteraceae,Baccharis pseudoalpestris,NA,NA,Baccharis pseudoalpestris,Baccharis,pseudoalpestris,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Asteraceae,Baccharis sphenophylla,NA,NA,Baccharis sphenophylla,Baccharis,sphenophylla,species,NA,,NA,NA,NA,NA,NT,NA
Angiospermas,Fabaceae,Chamaecrista cipoana,É sinônimo de Chamaecrista multipennis,FB2020,Chamaecrista multipennis,Chamaecrista,multipennis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,NA,NA,NA,VU,NA,NA
Angiospermas,Sabiaceae,Meliosma chartacea,NA,NA,Meliosma chartacea,Meliosma,chartacea,species,NA,,NA,NA,NA,NA,VU,NA
Angiospermas,Sabiaceae,Meliosma itatiaiae,NA,NA,Meliosma itatiaiae,Meliosma,itatiaiae,species,NA,,NA,NA,NA,NA,VU,NA
Angiospermas,Amaranthaceae,Gomphrena pulchella,NA,NA,Gomphrena pulchella,Gomphrena,pulchella,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Vochysiaceae,Ruizterania clavata,NA,NA,Ruizterania clavata,Ruizterania,clavata,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Asteraceae,Baccharis megapotamica var. weirii,É sinônimo de Baccharis weirii,FB2020,Baccharis weirii,Baccharis,weirii,species,NA,Nome original era sinônimo,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Justicia clausseniana,NA,NA,Justicia clausseniana,Justicia,clausseniana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Vernonanthura discolor,NA,NA,Vernonanthura discolor,Vernonanthura,discolor,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Poaceae,Andropogon glaucophyllus,NA,NA,Andropogon glaucophyllus,Andropogon,glaucophyllus,species,NA,,NA,NA,NA,EN,EN,EX
Angiospermas,Asteraceae,Critoniopsis quinqueflora,NA,NA,Critoniopsis quinqueflora,Critoniopsis,quinqueflora,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Holocheilus pinnatifidus,NA,NA,Holocheilus pinnatifidus,Holocheilus,pinnatifidus,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Holocheilus monocephalus,NA,NA,Holocheilus monocephalus,Holocheilus,monocephalus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Holocheilus hieracioides,NA,NA,Holocheilus hieracioides,Holocheilus,hieracioides,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Panphalea cardaminifolia,NA,NA,Pamphalea cardaminifolia,Pamphalea,cardaminifolia,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original mal escrito,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Pamphalea araucariophila,NA,NA,Pamphalea araucariophila,Pamphalea,araucariophila,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Panphalea araucariophila,NA,NA,Pamphalea araucariophila,Pamphalea,araucariophila,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original mal escrito,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Panphalea maxima,NA,NA,Pamphalea maxima,Pamphalea,maxima,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original mal escrito,NA,NA,NA,CR,NA,NA
Angiospermas,Asteraceae,Smallanthus araucariophilus,NA,NA,Smallanthus araucariophilus,Smallanthus,araucariophilus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Asteraceae,Smallanthus connatus,NA,NA,Smallanthus connatus,Smallanthus,connatus,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Smallanthus riograndensis,NA,NA,Smallanthus riograndensis,Smallanthus,riograndensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Celastraceae,Tontelea lanceolata,NA,NA,Tontelea lanceolata,Tontelea,lanceolata,species,NA,,NA,NA,NA,EN,EN,NA
Angiospermas,Malvaceae,Pavonia hatschbachii,NA,NA,Pavonia hatschbachii,Pavonia,hatschbachii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Melastomataceae,Cambessedesia striatella,NA,NA,Cambessedesia striatella,Cambessedesia,striatella,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Melastomataceae,Cambessedesia regnelliana,NA,NA,Cambessedesia regnelliana,Cambessedesia,regnelliana,species,NA,,NA,NA,NA,NA,NA,VU
Angiospermas,Fabaceae,Trifolium argentinense,NA,NA,Trifolium argentinense,Trifolium,argentinense,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Fabaceae,Vicia pampicola,NA,NA,Vicia pampicola,Vicia,pampicola,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Lauraceae,Nectandra impressa,NA,NA,Nectandra impressa,Nectandra,impressa,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Asteraceae,Chrysolaena dusenii,NA,NA,Chrysolaena dusenii,Chrysolaena,dusenii,species,NA,,NA,NA,NA,EN,EN,NA
Angiospermas,Asteraceae,Chrysolaena nicolackii,NA,NA,Chrysolaena nicolackii,Chrysolaena,nicolackii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Asteraceae,Lessingianthu adenophyllus,NA,NA,Lessingianthus adenophyllus,Lessingianthus,adenophyllus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original mal escrito,NA,NA,NA,EN,EN,NA
Angiospermas,Melastomataceae,Cambessedesia hilariana,NA,NA,Cambessedesia hilariana,Cambessedesia,hilariana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Lessingianthus reitzianus,NA,NA,Lessingianthus reitzianus,Lessingianthus,reitzianus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,EN
Angiospermas,Poaceae,Bromidium hygrometricum,NA,NA,Bromidium hygrometricum,Bromidium,hygrometricum,species,NA,,NA,NA,NA,NA,NA,CR
Angiospermas,Poaceae,Bromidium ramboi,NA,NA,Bromidium ramboi,Bromidium,ramboi,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Poaceae,Polypogon chilensis,NA,NA,Polypogon chilensis,Polypogon,chilensis,species,NA,,NA,NA,CR,NA,NA,CR
Angiospermas,Poaceae,Polypogon imberbis,NA,NA,Polypogon imberbis,Polypogon,imberbis,species,NA,,NA,NA,NA,NA,NA,EN
Angiospermas,Melastomataceae,Rhynchanthera latifolia,NA,NA,Rhynchanthera latifolia,Rhynchanthera,latifolia,species,NA,,NA,NA,NA,VU,VU,NA
Angiospermas,Melastomataceae,Trembleya pityoides,NA,NA,Trembleya pithyoides,Trembleya,pithyoides,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original mal escrito,NA,NA,NA,CR,NA,NA
Angiospermas,Melastomataceae,Trembleya chamissoana,NA,NA,Trembleya chamissoana,Trembleya,chamissoana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Boraginaceae,Euploca salicoides,NA,NA,Euploca salicoides,Euploca,salicoides,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Poaceae,Arundinella deppeana,NA,NA,Arundinella deppeana,Arundinella,deppeana,species,NA,,NA,NA,NA,VU,VU,EX
Angiospermas,Melastomataceae,Miconia paucidens,NA,NA,Miconia paucidens,Miconia,paucidens,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Fabaceae,Erythrina dominguezii,É sinônimo de Erythrina mulungu,FB2020,Erythrina mulungu,Erythrina,mulungu,species,NA,Nome original era sinônimo,NA,LC,NA,NA,NA,NA
Angiospermas,Fabaceae,Lupinus decurrens,NA,NA,Lupinus decurrens,Lupinus,decurrens,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Fabaceae,Senegalia parviceps,NA,NA,Senegalia parviceps,Senegalia,parviceps,species,NA,,NA,NA,NA,NA,DD,NA
Angiospermas,Melastomataceae,Marcetia bracteolaris,NA,NA,Marcetia bracteolaris,Marcetia,bracteolaris,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Melastomataceae,Lavoisiera itambana,NA,NA,Lavoisiera itambana,Lavoisiera,itambana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Melastomataceae,Lavoisiera quinquenervis,NA,NA,Lavoisiera quinquenervis,Lavoisiera,quinquenervis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Melastomataceae,Lavoisiera rigida,NA,NA,Lavoisiera rigida,Lavoisiera,rigida,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Asteraceae,Lulia nervosa,NA,NA,Lulia nervosa,Lulia,nervosa,species,NA,,NA,NA,NA,EN,EN,EX
Angiospermas,Asteraceae,Trichocline maxima,NA,NA,Trichocline maxima,Trichocline,maxima,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Asteraceae,Stenachaenium macrocephalum,É sinônimo de Stenachaenium megapotamicum,FB2020,Stenachaenium megapotamicum,Stenachaenium,megapotamicum,species,NA,Nome original era sinônimo,NA,NA,NA,CR,CR,NA
Angiospermas,Poaceae,Zizaniopsis bonariensis,NA,NA,Zizaniopsis bonariensis,Zizaniopsis,bonariensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Martyniaceae,Ibicella lutea,NA,NA,Ibicella lutea,Ibicella,lutea,species,NA,,NA,NA,NA,NA,NA,NA
Angiospermas,Boraginaceae,Varronia sessilifolia,NA,NA,Varronia sessilifolia,Varronia,sessilifolia,species,NA,,NA,NA,NA,NA,NA,NA
Angiospermas,Boraginaceae,Varronia polycephala,NA,NA,Varronia polycephala,Varronia,polycephala,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Ochnaceae,Ouratea multiflora,NA,NA,Ouratea multiflora,Ouratea,multiflora,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Ochnaceae,Ouratea sellowii,NA,NA,Ouratea sellowii,Ouratea,sellowii,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Capparaceae,Capparidastrum frondosum,NA,NA,Capparidastrum frondosum,Capparidastrum,frondosum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Ochnaceae,Ouratea vaccinioides,NA,NA,Ouratea vaccinioides,Ouratea,vaccinioides,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Capparaceae,Cynophalla flexuosa,NA,NA,Cynophalla flexuosa,Cynophalla,flexuosa,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Lauraceae,Ocotea ligulata,NA,NA,Ocotea ligulata,Ocotea,ligulata,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Lauraceae,Rhodostemonodaphne recurva,NA,NA,Rhodostemonodaphne recurva,Rhodostemonodaphne,recurva,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Lauraceae,Ocotea mosenii,NA,NA,Ocotea mosenii,Ocotea,mosenii,species,NA,,NA,NA,VU,VU,VU,VU
Angiospermas,Asteraceae,Mikania anethifolia,NA,NA,Mikania anethifolia,Mikania,anethifolia,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Samambaias,Aspleniaceae,Asplenium trindadense,NA,NA,Asplenium trindadense,Asplenium,trindadense,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Poaceae,Glaziophyton mirabile,NA,NA,Glaziophyton mirabile,Glaziophyton,mirabile,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Melastomataceae,Leandra riedeliana,NA,NA,Leandra riedeliana,Leandra,riedeliana,species,NA,,NA,NA,NA,NA,NA,EX
Angiospermas,Melastomataceae,Miconia weddellii,NA,NA,Miconia weddellii,Miconia,weddellii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Apocynaceae,Oxypetalum pardense,NA,NA,Oxypetalum pardense,Oxypetalum,pardense,species,NA,,NA,NA,NA,NA,DD,NA
Angiospermas,Apocynaceae,Minaria bifurcata,NA,NA,Minaria bifurcata,Minaria,bifurcata,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Apocynaceae,Minaria diamantinensis,NA,NA,Minaria diamantinensis,Minaria,diamantinensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Apocynaceae,Minaria lourteigiae,NA,NA,Minaria lourteigiae,Minaria,lourteigiae,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Apocynaceae,Minaria grazielae,NA,NA,Minaria grazielae,Minaria,grazielae,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Minaria hemipogonoides,NA,NA,Minaria hemipogonoides,Minaria,hemipogonoides,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Apocynaceae,Minaria magisteriana,NA,NA,Minaria magisteriana,Minaria,magisteriana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Minaria inconspicua,É sinônimo de Minaria polygaloides,FB2020,Minaria polygaloides,Minaria,polygaloides,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,NA,NA,NA,EN,NA,NA
