id,scientific.name,accepted.name,family,taxon.rank,taxon.status,search.str,threat.status,notes,original.search,occurrence,genus,specific.epiteth,infra.epiteth,name.status
7450,Sloanea obtusifolia (Moric.) Schum.,NA,Elaeocarpaceae,species,accepted,Sloanea obtusifolia,EN,,Sloanea obtusifolia,BR-BA|BR-ES|BR-MG|BR-PE|BR-RJ|BR-SP,Sloanea,obtusifolia,NA,correct
122540,Sloanea petalata D.Sampaio e V.C.Souza,NA,Elaeocarpaceae,species,accepted,Sloanea petalata,NA,,Sloanea petalata,BR-SP,Sloanea,petalata,NA,correct
104620,Smallanthus araucariophilus Mondin,NA,Asteraceae,species,accepted,Smallanthus araucariophilus,CR,,Smallanthus araucariophilus,BR-RS|BR-SC,Smallanthus,araucariophilus,NA,correct
104622,Smallanthus connatus (Spreng.) H.Rob.,NA,Asteraceae,species,accepted,Smallanthus connatus,LC,,Smallanthus connatus,BR-BA|BR-MG|BR-PR|BR-RJ|BR-RN|BR-RS|BR-SC|BR-SP,Smallanthus,connatus,NA,correct
104624,Smallanthus riograndensis Mondin,NA,Asteraceae,species,accepted,Smallanthus riograndensis,EN,,Smallanthus riograndensis,BR-MG|BR-RS,Smallanthus,riograndensis,NA,correct
14558,Smilax japicanga Griseb.,NA,Smilacaceae,species,accepted,Smilax japicanga,NT,,Smilax japicanga,BR-MG|BR-RJ|BR-SP,Smilax,japicanga,NA,correct
32812,Smilax lappacea Willd.,NA,Smilacaceae,species,accepted,Smilax lappacea,EN,,Smilax lappacea,BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Smilax,lappacea,NA,correct
14561,Smilax lutescens Vell.,NA,Smilacaceae,species,accepted,Smilax lutescens,EN,,Smilax lutescens,BR-MG|BR-RJ|BR-SP,Smilax,lutescens,NA,correct
14562,Smilax muscosa Toledo,NA,Smilacaceae,species,accepted,Smilax muscosa,VU,,Smilax muscosa,BR-ES|BR-MG|BR-RJ|BR-SP,Smilax,muscosa,NA,correct
14566,Smilax spicata Vell.,NA,Smilacaceae,species,accepted,Smilax spicata,EN,,Smilax spicata,BR-ES|BR-RJ|BR-SP,Smilax,spicata,NA,correct
14569,Smilax subsessiliflora Duhamel,NA,Smilacaceae,species,accepted,Smilax subsessiliflora,EN,,Smilax subsessiliflora,BR-BA|BR-MG|BR-RJ|BR-SP,Smilax,subsessiliflora,NA,correct
14721,Solanum affine Sendtn.,NA,Solanaceae,species,accepted,Solanum affine,LC,,Solanum affine,BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Solanum,affine,NA,correct
14730,Solanum arenarium Sendtn.,NA,Solanaceae,species,accepted,Solanum arenarium,EN,,Solanum arenarium,BR-MG|BR-RJ|BR-RS|BR-SC,Solanum,arenarium,NA,correct
14731,Solanum argenteum Dunal,NA,Solanaceae,species,accepted,Solanum argenteum,NA,,Solanum argenteum,BR-DF|BR-ES|BR-GO|BR-MG|BR-PR|BR-RJ|BR-SP,Solanum,argenteum,NA,correct
14735,Solanum bahianum S.Knapp,NA,Solanaceae,species,accepted,Solanum bahianum,EN,,Solanum bahianum,BR-BA|BR-MG,Solanum,bahianum,NA,correct
14737,Solanum bullatum Vell.,NA,Solanaceae,species,accepted,Solanum bullatum,LC,,Solanum bullatum,BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Solanum,bullatum,NA,correct
14738,Solanum caavurana Vell.,NA,Solanaceae,species,accepted,Solanum caavurana,NA,,Solanum caavurana,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,Solanum,caavurana,NA,correct
121433,Solanum capoerum Dunal,NA,Solanaceae,species,accepted,Solanum capoerum,NA,,Solanum capoerum,BR-MG|BR-RJ|BR-SP,Solanum,capoerum,NA,correct
14743,Solanum carautae Carvalho,NA,Solanaceae,species,accepted,Solanum carautae,NA,,Solanum carautae,BR-ES|BR-RJ|BR-SP,Solanum,carautae,NA,correct
14745,Solanum castaneum Carvalho,NA,Solanaceae,species,accepted,Solanum castaneum,NA,,Solanum castaneum,BR-ES|BR-MG|BR-PR|BR-RJ|BR-SP,Solanum,castaneum,NA,correct
14746,Solanum cernuum Vell.,NA,Solanaceae,species,accepted,Solanum cernuum,NA,,Solanum cernuum,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-RJ|BR-SP,Solanum,cernuum,NA,correct
14748,Solanum cinnamomeum Sendtn.,NA,Solanaceae,species,accepted,Solanum cinnamomeum,LC,,Solanum cinnamomeum,BR-BA|BR-ES|BR-MG|BR-PE|BR-PR|BR-RJ|BR-SP,Solanum,cinnamomeum,NA,correct
14757,Solanum crinitum Lam.,NA,Solanaceae,species,accepted,Solanum crinitum,NA,,Solanum crinitum,BR-AC|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-RJ|BR-RO|BR-RR|BR-SE|BR-SP|BR-TO,Solanum,crinitum,NA,correct
14762,Solanum diploconos (Mart.) Bohs,NA,Solanaceae,species,accepted,Solanum diploconos,LC,,Solanum diploconos,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Solanum,diploconos,NA,correct
14771,Solanum gertii S.Knapp,NA,Solanaceae,species,accepted,Solanum gertii,NT,,Solanum gertii,BR-PR,Solanum,gertii,NA,correct
14775,Solanum granulosoleprosum Dunal,NA,Solanaceae,species,accepted,Solanum granulosoleprosum,LC,was misspelled,Solanum granuloso-leprosum,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Solanum,granulosoleprosum,NA,correct
14775,Solanum granulosoleprosum Dunal,NA,Solanaceae,species,accepted,Solanum granulosoleprosum,LC,,Solanum granulosoleprosum,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Solanum,granulosoleprosum,NA,correct
14776,Solanum graveolens Bunbury,NA,Solanaceae,species,accepted,Solanum graveolens,EN,,Solanum graveolens,BR-ES|BR-MG|BR-RJ,Solanum,graveolens,NA,correct
14778,Solanum hasslerianum Chodat,NA,Solanaceae,species,accepted,Solanum hasslerianum,LC,,Solanum hasslerianum,BR-MS|BR-MT|BR-PR|BR-RS,Solanum,hasslerianum,NA,correct
14836,Solanum pseudoquina A.St.-Hil.,NA,Solanaceae,species,accepted,Solanum pseudoquina,LC,replaced synonym,Solanum inaequale,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Solanum,pseudoquina,NA,correct
14790,Solanum jabrense Agra & M.Nee,NA,Solanaceae,species,accepted,Solanum jabrense,EN,,Solanum jabrense,BR-BA|BR-CE|BR-PB|BR-PE,Solanum,jabrense,NA,correct
14795,Solanum kleinii L.B.Sm. & Downs,NA,Solanaceae,species,accepted,Solanum kleinii,NA,,Solanum kleinii,BR-PR|BR-SC|BR-SP,Solanum,kleinii,NA,correct
14796,Solanum lacerdae Dusén,NA,Solanaceae,species,accepted,Solanum lacerdae,NA,,Solanum lacerdae,BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Solanum,lacerdae,NA,correct
14799,Solanum latiflorum Bohs,NA,Solanaceae,species,accepted,Solanum latiflorum,LC,,Solanum latiflorum,BR-ES|BR-MG|BR-RJ|BR-SP,Solanum,latiflorum,NA,correct
14801,Solanum leptostachys Dunal,NA,Solanaceae,species,accepted,Solanum leptostachys,NA,,Solanum leptostachys,BR-BA|BR-ES|BR-MG|BR-RJ|BR-SP,Solanum,leptostachys,NA,correct
14805,Solanum lycocarpum A.St.-Hil.,NA,Solanaceae,species,accepted,Solanum lycocarpum,NA,,Solanum lycocarpum,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-RJ|BR-SP,Solanum,lycocarpum,NA,correct
14811,Solanum melissarum Bohs,NA,Solanaceae,species,accepted,Solanum melissarum,LC,,Solanum melissarum,BR-AL|BR-BA|BR-ES|BR-MG|BR-PB|BR-PE|BR-PR|BR-RJ|BR-SC|BR-SE|BR-SP,Solanum,melissarum,NA,correct
21170,Solanum ovum-fringillae (Dunal) Bohs,NA,Solanaceae,species,accepted,Solanum ovum-fringillae,DD,,Solanum ovum-fringillae,BR-BA|BR-PB|BR-PE,Solanum,ovum-fringillae,NA,correct
14817,Solanum pabstii L.B.Sm. & Downs,NA,Solanaceae,species,accepted,Solanum pabstii,NA,,Solanum pabstii,BR-PR|BR-RS|BR-SC|BR-SP,Solanum,pabstii,NA,correct
14821,Solanum paniculatum L.,NA,Solanaceae,species,accepted,Solanum paniculatum,NA,,Solanum paniculatum,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RS|BR-SC|BR-SE|BR-SP,Solanum,paniculatum,NA,correct
14823,Solanum paralum Bohs,NA,Solanaceae,species,accepted,Solanum paralum,EN,,Solanum paralum,BR-BA|BR-RJ|BR-SP,Solanum,paralum,NA,correct
14830,Solanum pinetorum (L.B.Sm. & Downs) Bohs,NA,Solanaceae,species,accepted,Solanum pinetorum,NT,,Solanum pinetorum,BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Solanum,pinetorum,NA,correct
14836,Solanum pseudoquina A.St.-Hil.,NA,Solanaceae,species,accepted,Solanum pseudoquina,LC,,Solanum pseudoquina,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Solanum,pseudoquina,NA,correct
14842,Solanum reitzii L.B.Sm. & Downs,NA,Solanaceae,species,accepted,Solanum reitzii,NT,,Solanum reitzii,BR-PR|BR-RS|BR-SC,Solanum,reitzii,NA,correct
14844,Solanum restingae S.Knapp,NA,Solanaceae,species,accepted,Solanum restingae,EN,,Solanum restingae,BR-BA,Solanum,restingae,NA,correct
14846,Solanum rufescens Sendtn.,NA,Solanaceae,species,accepted,Solanum rufescens,NA,,Solanum rufescens,BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Solanum,rufescens,NA,correct
14852,Solanum santosii S.Knapp,NA,Solanaceae,species,accepted,Solanum santosii,VU,,Solanum santosii,BR-BA,Solanum,santosii,NA,correct
14856,Solanum sciadostylis (Sendtn.) Bohs,NA,Solanaceae,species,accepted,Solanum sciadostylis,NA,,Solanum sciadostylis,BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Solanum,sciadostylis,NA,correct
14863,Solanum spissifolium Sendtn.,NA,Solanaceae,species,accepted,Solanum spissifolium,CR,,Solanum spissifolium,BR-SP,Solanum,spissifolium,NA,correct
14874,Solanum symmetricum Rusby,NA,Solanaceae,species,accepted,Solanum symmetricum,NA,,Solanum symmetricum,BR-MG|BR-MS|BR-PR|BR-SC|BR-SP,Solanum,symmetricum,NA,correct
14880,Solanum variabile Mart.,NA,Solanaceae,species,accepted,Solanum variabile,NA,,Solanum variabile,BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Solanum,variabile,NA,correct
582119,Solanum verticillatum S. Knapp & Stehmann,NA,Solanaceae,species,accepted,Solanum verticillatum,NA,,Solanum verticillatum,BR-MG|BR-RJ|BR-SP,Solanum,verticillatum,NA,correct
14883,Solanum viarum Dunal,NA,Solanaceae,species,accepted,Solanum viarum,NA,,Solanum viarum,BR-AC|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP,Solanum,viarum,NA,correct
14665,Lycianthes repens (Spreng.) Bitter,NA,Solanaceae,species,accepted,Lycianthes repens,EN,replaced synonym,Solanum violifolium,BR-BA|BR-ES|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP,Lycianthes,repens,NA,correct
14884,Solanum viscosissimum Sendtn.,NA,Solanaceae,species,accepted,Solanum viscosissimum,EN,,Solanum viscosissimum,BR-BA|BR-DF|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Solanum,viscosissimum,NA,correct
14886,Solanum warmingii Hiern,NA,Solanaceae,species,accepted,Solanum warmingii,EN,,Solanum warmingii,BR-BA|BR-ES|BR-MG|BR-RJ,Solanum,warmingii,NA,correct
582439,Cattleya cernua (Lindl.) Van den Berg,NA,Orchidaceae,species,accepted,Cattleya cernua,LC,replaced synonym,Sophronitis cernua,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Cattleya,cernua,NA,correct
13603,Sorghastrum stipoides (Kunth) Nash,NA,Poaceae,species,accepted,Sorghastrum stipoides,LC,,Sorghastrum stipoides,BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-RS|BR-SC|BR-SP,Sorghastrum,stipoides,NA,correct
24312,Sorghum bicolor subsp. arundinaceum (Desv.) de Wet & J.R.Harlan,NA,Poaceae,subspecies,accepted,Sorghum bicolor subsp. arundinaceum,NA,replaced synonym,Sorghum arundinaceum,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-SP|BR-TO,Sorghum,bicolor,arundinaceum,correct
10192,Sorocea guilleminiana Gaudich.,NA,Moraceae,species,accepted,Sorocea guilleminiana,LC,,Sorocea guilleminiana,BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MT|BR-RJ|BR-SP,Sorocea,guilleminiana,NA,correct
10193,Sorocea hilarii Gaudich.,NA,Moraceae,species,accepted,Sorocea hilarii,NA,,Sorocea hilarii,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SP,Sorocea,hilarii,NA,correct
10195,Sorocea racemosa Gaudich.,NA,Moraceae,species,accepted,Sorocea racemosa,NA,,Sorocea racemosa,BR-ES|BR-RJ|BR-SP,Sorocea,racemosa,NA,correct
97186,Southbya organensis Herzog,NA,Arnelliaceae,species,accepted,Southbya organensis,CR,,Southbya organensis,BR-RJ,Southbya,organensis,NA,correct
NA,NA,NA,NA,NA,NA,NA,NA,not found,Spananthe Jacq.,NA,NA,NA,NA,NA
15538,Spananthe paniculata Jacq.,NA,Apiaceae,species,accepted,Spananthe paniculata,LC,,Spananthe paniculata,BR-AL|BR-BA|BR-CE|BR-DF|BR-GO|BR-MG|BR-PB|BR-PE|BR-SC|BR-SE|BR-SP,Spananthe,paniculata,NA,correct
114213,Sparattosperma catingae A.H.Gentry,NA,Bignoniaceae,species,accepted,Sparattosperma catingae,EN,,Sparattosperma catingae,BR-BA,Sparattosperma,catingae,NA,correct
140031,Spathodea campanulata P. Beauv.,NA,Bignoniaceae,species,accepted,Spathodea campanulata,NA,,Spathodea campanulata,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,Spathodea,campanulata,NA,correct
68452,Pabstiella carinifera (Barb.Rodr.) Luer,NA,Orchidaceae,species,accepted,Pabstiella carinifera,VU,replaced synonym,Specklinia carinifera,BR-PR|BR-RJ|BR-SC|BR-SP,Pabstiella,carinifera,NA,correct
68454,Pabstiella conspersa (Hoehne) Luer,NA,Orchidaceae,species,accepted,Pabstiella conspersa,EN,replaced synonym,Specklinia conspersa,BR-RJ|BR-SP,Pabstiella,conspersa,NA,correct
12255,Specklinia gomesferreirae (Pabst) Luer,NA,Orchidaceae,species,accepted,Specklinia gomesferreirae,CR,,Specklinia gomesferreirae,BR-PE,Specklinia,gomesferreirae,NA,correct
102181,Sphaerorrhiza burchellii (S.M.Phillips) Roalson & Boggan,NA,Gesneriaceae,species,accepted,Sphaerorrhiza burchellii,EN,,Sphaerorrhiza burchellii,BR-TO,Sphaerorrhiza,burchellii,NA,correct
97007,Sphagnum amoenum Warnst.,NA,Sphagnaceae,species,accepted,Sphagnum amoenum,NA,,Sphagnum amoenum,BR-RJ,Sphagnum,amoenum,NA,correct
97012,Sphagnum brasiliense Warnst.,NA,Sphagnaceae,species,accepted,Sphagnum brasiliense,NA,,Sphagnum brasiliense,BR-BA|BR-MG|BR-PR|BR-RJ|BR-SP|BR-TO,Sphagnum,brasiliense,NA,correct
97001,Sphagnum aciphyllum Müll. Hal.,NA,Sphagnaceae,species,accepted,Sphagnum aciphyllum,LC,replaced synonym,Sphagnum pendulirameum,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Sphagnum,aciphyllum,NA,correct
14890,Sphenoclea zeylanica Gaertn.,NA,Sphenocleaceae,species,accepted,Sphenoclea zeylanica,NA,,Sphenoclea zeylanica,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-MA|BR-MS|BR-PA|BR-PB|BR-PE|BR-PI|BR-RJ|BR-RN|BR-RO|BR-SP,Sphenoclea,zeylanica,NA,correct
129884,Spigelia stenocardia (Standl.) Fdez.Casas,NA,Loganiaceae,species,accepted,Spigelia stenocardia,NA,replaced synonym,Spigelia aceifolia,BR-MG,Spigelia,stenocardia,NA,correct
8631,Spigelia amplexicaulis E.F.Guim. & Fontella,NA,Loganiaceae,species,accepted,Spigelia amplexicaulis,EN,,Spigelia amplexicaulis,BR-RJ|BR-SP,Spigelia,amplexicaulis,NA,correct
30250,Spigelia cipoensis Zappi,NA,Loganiaceae,species,accepted,Spigelia cipoensis,CR,,Spigelia cipoensis,BR-MG,Spigelia,cipoensis,NA,correct
19314,Spigelia flava Zappi & Harley,NA,Loganiaceae,species,accepted,Spigelia flava,VU,,Spigelia flava,BR-BA,Spigelia,flava,NA,correct
8644,Spigelia kleinii L.B.Sm.,NA,Loganiaceae,species,accepted,Spigelia kleinii,NA,replaced synonym,Spigelia hatschbachii,BR-BA|BR-PR|BR-RS|BR-SC,Spigelia,kleinii,NA,correct
8645,Spigelia kleinii var. paranaensis E.F.Guim. & Fontella,NA,Loganiaceae,variety,synonym,Spigelia kleinii var. paranaensis,DD,check no accepted name,Spigelia kleinii var. paranaensis,NA,Spigelia,kleinii,paranaensis,"legitimate, but incorrect, "
19317,Spigelia kuhlmannii E.F.Guim. & Fontella,NA,Loganiaceae,species,accepted,Spigelia kuhlmannii,EN,,Spigelia kuhlmannii,BR-BA,Spigelia,kuhlmannii,NA,correct
8648,Spigelia lundiana A.DC.,NA,Loganiaceae,species,accepted,Spigelia lundiana,EN,,Spigelia lundiana,BR-MG,Spigelia,lundiana,NA,correct
132245,Spigelia rojasiana Kraenzl.,NA,Loganiaceae,species,accepted,Spigelia rojasiana,NA,replaced synonym,Spigelia reitzii,BR-MS|BR-PR|BR-SP,Spigelia,rojasiana,NA,correct
8662,Spigelia vestita L.B.Sm.,NA,Loganiaceae,species,accepted,Spigelia vestita,EN,,Spigelia vestita,BR-PR|BR-SC,Spigelia,vestita,NA,correct
14344,Spiranthera atlantica Pirani,NA,Rutaceae,species,accepted,Spiranthera atlantica,NA,,Spiranthera atlantica,BR-ES,Spiranthera,atlantica,NA,correct
114719,Spirotheca rivieri (Decne.) Ulbr.,NA,Malvaceae,species,accepted,Spirotheca rivieri,LC,,Spirotheca rivieri,BR-AL|BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Spirotheca,rivieri,NA,correct
602563,Spondias expeditionaria J.D.Mitch. & Daly,NA,Anacardiaceae,species,accepted,Spondias expeditionaria,NA,,Spondias expeditionaria,BR-ES|BR-MG,Spondias,expeditionaria,NA,correct
4404,Spondias mombin L.,NA,Anacardiaceae,species,accepted,Spondias mombin,NA,,Spondias mombin,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-RJ|BR-RN|BR-RO|BR-RR|BR-SE|BR-SP|BR-TO,Spondias,mombin,NA,correct
4406,Spondias venulosa (Mart. ex Engl.) Engl.,NA,Anacardiaceae,species,accepted,Spondias venulosa,NA,,Spondias venulosa,BR-BA|BR-ES|BR-MG|BR-RJ|BR-SP,Spondias,venulosa,NA,correct
13610,"Sporobolus adustus (Trin.) Roseng., B.R. Arrill. & Izag.",NA,Poaceae,species,accepted,Sporobolus adustus,LC,,Sporobolus adustus,BR-MG|BR-PR|BR-RS|BR-SC|BR-SP,Sporobolus,adustus,NA,correct
32360,Sporobolus apiculatus Boechat & Longhi-Wagner,NA,Poaceae,species,accepted,Sporobolus apiculatus,EN,,Sporobolus apiculatus,BR-DF|BR-GO|BR-SP,Sporobolus,apiculatus,NA,correct
21461,Stachytarpheta almasensis Mansf.,NA,Verbenaceae,species,accepted,Stachytarpheta almasensis,EN,,Stachytarpheta almasensis,BR-BA,Stachytarpheta,almasensis,NA,correct
33251,Stachytarpheta procumbens Moldenke,NA,Verbenaceae,species,accepted,Stachytarpheta procumbens,EN,,Stachytarpheta procumbens,BR-MG,Stachytarpheta,procumbens,NA,correct
21486,Stachytarpheta radlkoferiana Mansf.,NA,Verbenaceae,species,accepted,Stachytarpheta radlkoferiana,VU,,Stachytarpheta radlkoferiana,BR-BA,Stachytarpheta,radlkoferiana,NA,correct
26098,Staelia hatschbachii J.H.Kirkbr.,NA,Rubiaceae,species,accepted,Staelia hatschbachii,EN,,Staelia hatschbachii,BR-MG,Staelia,hatschbachii,NA,correct
14332,Standleya kuhlmanni Brade,NA,Rubiaceae,species,accepted,Standleya kuhlmanni,EN,,Standleya kuhlmanni,BR-ES,Standleya,kuhlmanni,NA,correct
12287,Stanhopea insignis Frost ex Hook.,NA,Orchidaceae,species,accepted,Stanhopea insignis,DD,,Stanhopea insignis,BR-ES|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Stanhopea,insignis,NA,correct
12288,Stanhopea lietzei (Regel) Schltr.,NA,Orchidaceae,species,accepted,Stanhopea lietzei,LC,,Stanhopea lietzei,BR-BA|BR-ES|BR-GO|BR-MG|BR-PE|BR-PR|BR-RJ|BR-SC|BR-SP,Stanhopea,lietzei,NA,correct
4225,Staurogyne brachiata (Hiern) Leonard,NA,Acanthaceae,species,accepted,Staurogyne brachiata,EN,,Staurogyne brachiata,BR-RJ,Staurogyne,brachiata,NA,correct
77844,Staurogyne nitida (Moore) D.M.Braz & T.F.Daniel,NA,Acanthaceae,species,accepted,Staurogyne nitida,VU,replaced synonym,Staurogyne carvalhoi,BR-BA|BR-ES,Staurogyne,nitida,NA,NA
4226,Staurogyne elegans (Nees) Kuntze,NA,Acanthaceae,species,accepted,Staurogyne elegans,VU,,Staurogyne elegans,BR-MG,Staurogyne,elegans,NA,correct
4232,Staurogyne itatiaiae (Wawra) Leonard,NA,Acanthaceae,species,accepted,Staurogyne itatiaiae,EN,,Staurogyne itatiaiae,BR-RJ|BR-SP,Staurogyne,itatiaiae,NA,correct
4239,Staurogyne vauthieriana (Nees) Kuntze,NA,Acanthaceae,species,accepted,Staurogyne vauthieriana,EN,,Staurogyne vauthieriana,BR-MG,Staurogyne,vauthieriana,NA,correct
4240,Staurogyne veronicifolia (Nees) Kuntze,NA,Acanthaceae,species,accepted,Staurogyne veronicifolia,EN,,Staurogyne veronicifolia,BR-ES,Staurogyne,veronicifolia,NA,correct
4241,Staurogyne warmingiana (Hiern) Leonard,NA,Acanthaceae,species,accepted,Staurogyne warmingiana,EN,,Staurogyne warmingiana,BR-MG,Staurogyne,warmingiana,NA,correct
13632,Steinchisma spathellosum (Döll) Renvoize,NA,Poaceae,species,accepted,Steinchisma spathellosum,NA,,Steinchisma spathellosum,BR-GO|BR-PR|BR-RS|BR-SC|BR-SP,Steinchisma,spathellosum,NA,correct
12292,Stelis argentata Lindl.,NA,Orchidaceae,species,accepted,Stelis argentata,NA,replaced synonym,Stelis itatiayae,BR-AM|BR-AP|BR-CE|BR-ES|BR-MG|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RR|BR-RS|BR-SC|BR-SP,Stelis,argentata,NA,correct
12313,Stelis ruprechtiana Rchb.f.,NA,Orchidaceae,species,accepted,Stelis ruprechtiana,NA,,Stelis ruprechtiana,BR-BA|BR-CE|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Stelis,ruprechtiana,NA,correct
12927,Stemodia foliosa Benth.,NA,Plantaginaceae,species,accepted,Stemodia foliosa,NA,,Stemodia foliosa,BR-AL|BR-BA|BR-CE|BR-ES|BR-MG|BR-PB|BR-PE|BR-RN|BR-SE|BR-SP,Stemodia,foliosa,NA,correct
619137,Lapaea harleyi (B.L. Turner) Scatigna,NA,Plantaginaceae,species,accepted,Lapaea harleyi,NA,replaced synonym,Stemodia harleyi,BR-BA,Lapaea,harleyi,NA,correct
12928,Stemodia hyptoides Cham. & Schltdl.,NA,Plantaginaceae,species,accepted,Stemodia hyptoides,VU,,Stemodia hyptoides,BR-ES|BR-MS|BR-MT|BR-PR|BR-RJ|BR-RS|BR-SC,Stemodia,hyptoides,NA,correct
105290,Stenachaenium megapotamicum (Spreng.) Baker,NA,Asteraceae,species,accepted,Stenachaenium megapotamicum,NA,replaced synonym,Stenachaenium macrocephalum,BR-RS|BR-SP,Stenachaenium,megapotamicum,NA,correct
106518,Stenandrium dulce (Cav.) Nees,NA,Acanthaceae,species,accepted,Stenandrium dulce,NA,replaced synonym,Stenandrium diphyllum,BR-MS|BR-PR|BR-RS|BR-SP,Stenandrium,dulce,NA,correct
25079,Stenandrium hatschbachii Wassh.,NA,Acanthaceae,species,accepted,Stenandrium hatschbachii,EN,,Stenandrium hatschbachii,BR-MG,Stenandrium,hatschbachii,NA,correct
4243,Stenandrium mandioccanum Nees,NA,Acanthaceae,species,accepted,Stenandrium mandioccanum,NA,,Stenandrium mandioccanum,BR-MS|BR-PR|BR-RJ|BR-SC|BR-SP,Stenandrium,mandioccanum,NA,correct
25080,Stenandrium stenophyllum Kameyama,NA,Acanthaceae,species,accepted,Stenandrium stenophyllum,EN,,Stenandrium stenophyllum,BR-MG,Stenandrium,stenophyllum,NA,correct
109570,Stenocephalum monticola (Mart. ex DC.) Sch.Bip.,NA,Asteraceae,species,accepted,Stenocephalum monticola,DD,,Stenocephalum monticola,BR-BA|BR-MG,Stenocephalum,monticola,NA,correct
128909,Stenogrammitis limula (H. Christ) Labiak,NA,Polypodiaceae,species,accepted,Stenogrammitis limula,CR,,Stenogrammitis limula,BR-AM|BR-BA|BR-ES|BR-MG|BR-RJ|BR-SP,Stenogrammitis,limula,NA,correct
128908,Stenogrammitis pumila (Labiak) Labiak,NA,Polypodiaceae,species,accepted,Stenogrammitis pumila,CR,,Stenogrammitis pumila,BR-ES,Stenogrammitis,pumila,NA,correct
106219,Stenopadus aracaensis Pruski,NA,Asteraceae,species,accepted,Stenopadus aracaensis,DD,,Stenopadus aracaensis,BR-AM,Stenopadus,aracaensis,NA,NA
80733,Stenopadus talaumifolius S.F.Blake,NA,Asteraceae,species,accepted,Stenopadus talaumifolius,DD,,Stenopadus talaumifolius,BR-AM|BR-RR,Stenopadus,talaumifolius,NA,correct
