familia,genero,epiteto_especifico,especie,cat_ameaca_br_old,cat_ameaca_cncflora_old,cat_ameaca_sp_old,especie_autor,cat_ameaca_sp,grupao,grupo,cat_ameaca_CR_lac,cat_ameaca_br,fonte
Bromeliaceae,Cryptanthus,capitatus,Cryptanthus capitatus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,caracensis,Cryptanthus caracensis,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,caulescens,Cryptanthus caulescens,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,coriaceus,Cryptanthus coriaceus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,correia-araujoi,Cryptanthus correia-araujoi,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,dorothyae,Cryptanthus dorothyae,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,exaltatus,Cryptanthus exaltatus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,fernseeoides,Cryptanthus fernseeoides,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,fosterianus,Cryptanthus fosterianus,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,glazioui,Cryptanthus glazioui,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,grazielae,Cryptanthus grazielae,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,latifolius,Cryptanthus latifolius,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,leuzingerae,Cryptanthus leuzingerae,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,lutherianus,Cryptanthus lutherianus,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,maritimus,Cryptanthus maritimus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,minarum,Cryptanthus minarum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,odoratissimus,Cryptanthus odoratissimus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,pseudoglaziovii,Cryptanthus pseudoglaziovii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,pseudoscaposus,Cryptanthus pseudoscaposus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,roberto-kautskyi,Cryptanthus roberto-kautskyi,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,scaposus,Cryptanthus scaposus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,whitmanii,Cryptanthus whitmanii,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Cryptanthus,zonatus,Cryptanthus zonatus,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,NA,"NA",VU,Cryptocarya botelhensis P.L.R. de Moraes,VU,NA,NA,NA,NA,NA
Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,NA,"NA",VU,Cryptocarya micrantha Meisn.,VU,NA,NA,NA,NA,NA
Primulaceae,Ctenardisia,speciosa,Ctenardisia speciosa,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Dryopteridaceae,Ctenitis,fenestralis,Ctenitis fenestralis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Ctenium,brevispicatum,Ctenium brevispicatum,NA,LC,CR,Ctenium brevispicatum J.G.Sm.,CR,NA,NA,NA,NA,NA
Poaceae,NA,NA,Ctenium cirrhosum,NA,NA,NA,Ctenium cirrhosum (Nees) Kunth,EN,NA,NA,NA,NA,NA
Poaceae,Ctenium,cirrosum,Ctenium cirrosum,NA,DD,EN,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Cunila,incana,Cunila incana,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Cunila,incana ,Cunila incana ,NA,EN,NA,NA,NA,NA,NA,NA,NA,NA
Sapindaceae,Cupania,castaneaefolia,Cupania castaneaefolia,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Sapindaceae,Cupania,concolor,Cupania concolor,VU,NA,VU,Cupania concolor Radlk.,VU,NA,NA,NA,VU,Portaria 443/2014
Sapindaceae,Cupania,furfuracea,Cupania furfuracea,VU,NA,VU,Cupania furfuracea Radlk.,VU,NA,NA,NA,VU,Portaria 443/2014
Sapindaceae,Cupania,olivacea,Cupania olivacea,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Cuphea,adenophylla,Cuphea adenophylla,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Cuphea,arenarioides,Cuphea arenarioides,VU,NA,EN,Cuphea arenarioides A. St.-Hil,EN,NA,NA,NA,NA,NA
Lythraceae,Cuphea,bahiensis,Cuphea bahiensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Cuphea,cipoensis,Cuphea cipoensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Cuphea,cuiabensis,Cuphea cuiabensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Cuphea,glaziovii,Cuphea glaziovii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Cuphea,hatschbachii,Cuphea hatschbachii,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Cuphea,lindmaniana,Cuphea lindmaniana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Cuphea,lutescens,Cuphea lutescens,NA,LC,VU,Cuphea lutescens Pohl ex Koehne,VU,NA,NA,NA,NA,NA
Lythraceae,Cuphea,melvilla,Cuphea melvilla,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Cuphea,rubro-virens,Cuphea rubro-virens,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Cuphea,teleandra,Cuphea teleandra,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Cuphea,urbaniana,Cuphea urbaniana,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Hypoxidaceae,Curculigo,scorzonerifolia,Curculigo scorzonerifolia,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Myrtaceae,Curitiba,prismatica ,Curitiba prismatica ,NA,VU,NA,NA,NA,NA,NA,NA,NA,NA
Gentianaceae,Curtia,tenuifolia,Curtia tenuifolia,NA,LC,CR,Curtia tenuifolia (Aubl.) Knobl.,CR,NA,NA,NA,NA,NA
Orchidaceae,Cyanaeorchis,arundinae,Cyanaeorchis arundinae,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Cyanocephalus,apertiflorus,Cyanocephalus apertiflorus,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Cyanocephalus,bombycinus,Cyanocephalus bombycinus,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Cyanocephalus,caprariifolius,Cyanocephalus caprariifolius,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Cyanocephalus,delicatulus,Cyanocephalus delicatulus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Cyanocephalus,digitatus,Cyanocephalus digitatus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Cyanocephalus,tagetifolius,Cyanocephalus tagetifolius,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Cyanocephalus,viaticus,Cyanocephalus viaticus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyatheaceae,Cyathea,poeppigii,Cyathea poeppigii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Primulaceae,Cybianthus,densicomus,Cybianthus densicomus,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Cyclopogon,dutrae,Cyclopogon dutrae,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Cycnoches,pentadactylum,Cycnoches pentadactylum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyperaceae,Cyperus,atlanticus,Cyperus atlanticus,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyperaceae,Cyperus,friburgensis,Cyperus friburgensis,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Cyperaceae,Cyperus,giganteus,Cyperus giganteus,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,blanchetii,Cyrtopodium blanchetii,NA,LC,VU,Cyrtopodium blanchetii Rchb.f.,VU,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,brandonianum,Cyrtopodium brandonianum,NA,LC,EX,Cyrtopodium brandonianum Barb.Rodr.,EX,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,caiapoense,Cyrtopodium caiapoense,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,dusenii,Cyrtopodium dusenii,NA,LC,VU,Cyrtopodium dusenii Schltr.,VU,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,fowliei,Cyrtopodium fowliei,NA,LC,EN,Cyrtopodium fowliei L.Menezes,EN,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,hatschbachii,Cyrtopodium hatschbachii,EN,NA,EN,Cyrtopodium hatschbachii Pabst,EN,NA,NA,NA,EN,Portaria 443/2014
Orchidaceae,Cyrtopodium,lamellaticallosum,Cyrtopodium lamellaticallosum,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,latifolium,Cyrtopodium latifolium,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,linearifolium,Cyrtopodium linearifolium,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,lissochiloides,Cyrtopodium lissochiloides,VU,NA,EX,Cyrtopodium lissochiloides Hoehne & Schltr.,EX,NA,NA,NA,VU,Portaria 443/2014
Orchidaceae,Cyrtopodium,palmifrons,Cyrtopodium palmifrons,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,paludicolum,Cyrtopodium paludicolum,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,parviflorum,Cyrtopodium parviflorum,NA,LC,EX,Cyrtopodium parviflorum Lindl.,EX,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,poecilum,Cyrtopodium poecilum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Cyrtopodium,triste,Cyrtopodium triste,VU,NA,VU,Cyrtopodium triste Rchb.f. & Warm.,VU,NA,NA,NA,VU,Portaria 443/2014
Burseraceae,Dacryodes,edilsonii,Dacryodes edilsonii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Dahlstedtia,castaneifolia,Dahlstedtia castaneifolia,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Dahlstedtia,dehiscens,Dahlstedtia dehiscens,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Dalbergia,elegans,Dalbergia elegans,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Dalbergia,hortensis,Dalbergia hortensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Dalbergia,nigra,Dalbergia nigra,VU,NA,CR,Dalbergia nigra (Vell.) Allemão ex Benth.,CR,NA,NA,NA,VU,Portaria 443/2014
Euphorbiaceae,Dalechampia,glechomifolia,Dalechampia glechomifolia,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Euphorbiaceae,Dalechampia,leandrii,Dalechampia leandrii,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Euphorbiaceae,Dalechampia,purpurata,Dalechampia purpurata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euphorbiaceae,Dalechampia,riparia,Dalechampia riparia,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euphorbiaceae,Dalechampia,weddelliana,Dalechampia weddelliana,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Danthonia,cirrata,Danthonia cirrata,EN,NA,CR,Danthonia cirrata Hack. & Arechav.,CR,NA,NA,NA,EN,Portaria 443/2014
Asteraceae,Dasycondylus,dusenii,Dasycondylus dusenii,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Dasyphyllum,lanceolatum,Dasyphyllum lanceolatum,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Dilleniaceae,Davilla,glaziovii,Davilla glaziovii,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dilleniaceae,Davilla,macrocarpa,Davilla macrocarpa,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Declieuxia,cordigera,Declieuxia cordigera,NA,LC,EN,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,NA,NA,Declieuxia cordigera var. divergentiflora,NA,NA,NA,Declieuxia cordigera Mart. & Zucc. ex Schult. & Schult. f. var. divergentiflora (Pohl ex DC.) Kirk.,EN,NA,NA,NA,NA,NA
Rubiaceae,Declieuxia,fruticosa,Declieuxia fruticosa,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Declieuxia,oenanthoides,Declieuxia oenanthoides,NA,LC,EN,Declieuxia oenanthoides Mart. & Zucc. ex. Schult. & Schult.f.,EN,NA,NA,NA,NA,NA
Asteraceae,Dendrophorbium,catharinense,Dendrophorbium catharinense,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Dendrophorbium,paranense,Dendrophorbium paranense,EN,EN,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Dendrophorbium,pluricephalum,Dendrophorbium pluricephalum,LC,LC,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Deschampsia,caespitosa,Deschampsia caespitosa,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Desmodium,craspediferum,Desmodium craspediferum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Desmodium,procumbens,Desmodium procumbens,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Deuterocohnia,meziana,Deuterocohnia meziana,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Diandrolyra,tatianae,Diandrolyra tatianae,EN,NA,EN,Diandrolyra tatianae Soderstr. & Zuloaga,EN,NA,NA,NA,EN,Portaria 443/2014
Orchidaceae,Dichaea,anchorifera,Dichaea anchorifera,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Dichaea,mosenii,Dichaea mosenii,VU,NA,VU,Dichaea mosenii Cogn.,VU,NA,NA,NA,VU,Portaria 443/2014
Commelinaceae,Dichorisandra,acaulis,Dichorisandra acaulis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Commelinaceae,Dichorisandra,glaziovii,Dichorisandra glaziovii,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Commelinaceae,Dichorisandra,leucophthalmos,Dichorisandra leucophthalmos,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Commelinaceae,Dichorisandra,neglecta,Dichorisandra neglecta,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dicksoniaceae,Dicksonia,sellowiana,Dicksonia sellowiana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Diclinanona,matogrossensis,Diclinanona matogrossensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Dicliptera,squarrosa,Dicliptera squarrosa,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Burmanniaceae,Dictyostega,orobanchoides,Dictyostega orobanchoides,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Dicymbe,heteroxylon,Dicymbe heteroxylon,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Lauraceae,Dicypellium,caryophyllaceum,Dicypellium caryophyllaceum,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenophyllaceae,Didymoglossum,kapplerianum,Didymoglossum kapplerianum,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Dieffenbachia,aglaonematifolia,Dieffenbachia aglaonematifolia,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Digitaria,corynotricha,Digitaria corynotricha,NA,LC,EN,Digitaria corynotricha (Hack.) Henrard,EN,NA,NA,NA,NA,NA
Poaceae,Digitaria,neesiana,Digitaria neesiana,EN,NA,EN,Digitaria neesiana Henrard,EN,NA,NA,NA,EN,Portaria 443/2014
Bignoniaceae,Digomphia,densicoma,Digomphia densicoma,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Dimerostemma,annuum,Dimerostemma annuum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Dimerostemma,arnottii,Dimerostemma arnottii,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Dimerostemma,bahiense,Dimerostemma bahiense,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Dimerostemma,bishopii,Dimerostemma bishopii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Dimerostemma,episcopale,Dimerostemma episcopale,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Dimerostemma,grazielae,Dimerostemma grazielae,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Dimerostemma,myrtifolium,Dimerostemma myrtifolium,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Dimorphandra,mediocris,Dimorphandra mediocris,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Dimorphandra,wilsonii,Dimorphandra wilsonii,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Dioclea,burkartii,Dioclea burkartii,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Dioscoreaceae,Dioscorea,aesculifolia,Dioscorea aesculifolia,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Dioscoreaceae,Dioscorea,asperula,Dioscorea asperula,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dioscoreaceae,Dioscorea,campestris,Dioscorea campestris,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Dioscoreaceae,Dioscorea,grandiflora,Dioscorea grandiflora,NA,LC,VU,Dioscorea grandiflora Griseb.,VU,NA,NA,NA,NA,NA
Dioscoreaceae,Dioscorea,loefgrenii,Dioscorea loefgrenii,VU,NA,VU,Dioscorea loefgrenii R.Knuth,VU,NA,NA,NA,VU,Portaria 443/2014
Dioscoreaceae,Dioscorea,mantiqueirensis,Dioscorea mantiqueirensis,CR,NA,EX,Dioscorea mantiqueirensis R.Knuth,EX,NA,NA,NA,CR,Portaria 443/2014
Dioscoreaceae,Dioscorea,mollis,Dioscorea mollis,NA,LC,VU,Dioscorea mollis Kunth,VU,NA,NA,NA,NA,NA
Dioscoreaceae,Dioscorea,perdicum,Dioscorea perdicum,NA,"NA",VU,NA,NA,NA,NA,NA,NA,NA
Dioscoreaceae,NA,NA,Dioscorea plantaginifolia,NA,NA,NA,Dioscorea plantaginifolia R.Knuth,VU,NA,NA,NA,NA,NA
Dioscoreaceae,Dioscorea,pseudomacrocapsa,Dioscorea pseudomacrocapsa,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dioscoreaceae,Dioscorea,rumicoides,Dioscorea rumicoides,NA,LC,VU,Dioscorea rumicoides Griseb.,VU,NA,NA,NA,NA,NA
Dioscoreaceae,Dioscorea,sanpaulensis,Dioscorea sanpaulensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dioscoreaceae,Dioscorea,stegelmanniana,Dioscorea stegelmanniana,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Dioscoreaceae,Dioscorea,trilinguis,Dioscorea trilinguis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ebenaceae,Diospyros,lasiocalyx,Diospyros lasiocalyx,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Lycopodiaceae,Diphasium,jussiaei,Diphasium jussiaei,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Diplopterys,sepium,Diplopterys sepium,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,aggregatifolius,Diplusodon aggregatifolius,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,argyrophyllus,Diplusodon argyrophyllus,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,ericoides,Diplusodon ericoides,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,glaziovii,Diplusodon glaziovii,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,gracilis,Diplusodon gracilis,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,hatschbachii,Diplusodon hatschbachii,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,kielmeyeroides,Diplusodon kielmeyeroides,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,minasensis,Diplusodon minasensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,orbicularis,Diplusodon orbicularis,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,ovatus,Diplusodon ovatus,EN,NA,EN,Diplusodon ovatus Pohl,EN,NA,NA,NA,EN,Portaria 443/2014
Lythraceae,Diplusodon,panniculatus,Diplusodon panniculatus,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,retroimbricatus,Diplusodon retroimbricatus,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,vidalii,Diplusodon vidalii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Lythraceae,Diplusodon,villosissimus,Diplusodon villosissimus,VU,NA,EN,Diplusodon villosissimus Pohl,EN,NA,NA,NA,VU,Portaria 443/2014
Rhamnaceae,Discaria,americana,Discaria americana,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Menispermaceae,Disciphania,hernandia,Disciphania hernandia,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Discocactus,bahiensis,Discocactus bahiensis,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Discocactus,catingicola,Discocactus catingicola,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Discocactus,ferricola,Discocactus ferricola,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Discocactus,heptacanthus,Discocactus heptacanthus,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Discocactus,horstii,Discocactus horstii,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Discocactus,pseudoinsignis,Discocactus pseudoinsignis,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Discocactus,zehntneri,Discocactus zehntneri,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Discolobium,psoraleifolium,Discolobium psoraleifolium,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Disteganthus,calatheoides,Disteganthus calatheoides,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Disynaphia,ericoides,Disynaphia ericoides,EN,NA,EN,Disynaphia ericoides (DC.) R.M.King & H.Rob.,EN,NA,NA,NA,EN,Portaria 443/2014
Asteraceae,Disynaphia,praeficta,Disynaphia praeficta,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Disynaphia,variolata,Disynaphia variolata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Ditassa,arianeae,Ditassa arianeae,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Ditassa,auriflora,Ditassa auriflora,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Ditassa,cipoensis,Ditassa cipoensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Ditassa,cordeiroana,Ditassa cordeiroana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Ditassa,itambensis,Ditassa itambensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Ditassa,laevis,Ditassa laevis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Ditassa,lagoensis,Ditassa lagoensis,NA,LC,EX,Ditassa lagoensis E.Fourn.,EX,NA,NA,NA,NA,NA
Apocynaceae,Ditassa,leonii,Ditassa leonii,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Ditassa,longisepala,Ditassa longisepala,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Ditassa,maricaensis,Ditassa maricaensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Ditassa,oberdanii,Ditassa oberdanii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dilleniaceae,Doliocarpus,glomeratus,Doliocarpus glomeratus,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Dilleniaceae,Doliocarpus,lancifolius,Doliocarpus lancifolius,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moraceae,Dorstenia,alberti,Dorstenia alberti,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Moraceae,Dorstenia,brasiliensis,Dorstenia brasiliensis,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Moraceae,Dorstenia,cayapia,Dorstenia cayapia,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Moraceae,Dorstenia,conceptionis,Dorstenia conceptionis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moraceae,Dorstenia,fischeri,Dorstenia fischeri,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Moraceae,Dorstenia,hildegardis,Dorstenia hildegardis,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moraceae,Dorstenia,sucrei,Dorstenia sucrei,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Pteridaceae,Doryopteris,itatiaiensis,Doryopteris itatiaiensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pteridaceae,Doryopteris,paradoxa,Doryopteris paradoxa,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pteridaceae,Doryopteris,quinquelobata,Doryopteris quinquelobata,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pteridaceae,Doryopteris,rediviva,Doryopteris rediviva,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pteridaceae,Doryopteris,rosenstockii,Doryopteris rosenstockii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
