grupo,familia,especie_original,sinonimia,fonte_sinonimia,nome_aceito_correto,genero,epiteto_especifico,taxon_rank,epiteto_infraespecifico,notas_dupl,nota_ocorrencia,nota_nome,nota_taxo,nota_found,nota_checar,nota_sinonimo,cat_ameaca_br_sima,cat_ameaca_cncflora_sima,cat_ameaca_sp_sima,cat_ameaca_sp,cat_ameaca_cr_lac,cat_ameaca_cncflora,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,fontes,apta
Angiospermas,Cactaceae,Rhipsalis trigona,,,Rhipsalis trigona,Rhipsalis,trigona,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Cactaceae,Schlumbergera kautskyi,,,Schlumbergera kautskyi,Schlumbergera,kautskyi,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Cactaceae,Schlumbergera microsphaerica,,,Schlumbergera microsphaerica,Schlumbergera,microsphaerica,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Cactaceae,Schlumbergera opuntioides,,,Schlumbergera opuntioides,Schlumbergera,opuntioides,species,,,,,,,,,VU,,VU,VU,,VU,VU,,VU,sima-SP_oficial-cncflora_web-UICN_API-Portaria 443/2014,apta
Angiospermas,Cactaceae,Schlumbergera orssichiana,,,Schlumbergera orssichiana,Schlumbergera,orssichiana,species,,,,,,,,,,,,,,,EN,,,UICN_API,apta
Angiospermas,Cactaceae,Schlumbergera truncata,,,Schlumbergera truncata,Schlumbergera,truncata,species,,,,,,,,,,,,,,LC,VU,,,cncflora_web-UICN_API,apta
Angiospermas,Cactaceae,Tacinga braunii,,,Tacinga braunii,Tacinga,braunii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Cactaceae,Tacinga funalis,,,Tacinga funalis,Tacinga,funalis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Cactaceae,Tacinga inamoena,,,Tacinga inamoena,Tacinga,inamoena,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Cactaceae,Tacinga saxatilis subsp. estevesii,,,Tacinga saxatilis subsp. estevesii,Tacinga,saxatilis,subspecies,estevesii,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Cactaceae,Tacinga werneri,,,Tacinga werneri,Tacinga,werneri,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Cactaceae,Uebelmannia buiningii,,,Uebelmannia buiningii,Uebelmannia,buiningii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Cactaceae,Uebelmannia gummifera,,,Uebelmannia gummifera,Uebelmannia,gummifera,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Cactaceae,Uebelmannia pectinifera,,,Uebelmannia pectinifera,Uebelmannia,pectinifera,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Onagraceae,Fuchsia regia,,,Fuchsia regia,Fuchsia,regia,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Onagraceae,Ludwigia anastomosans,,,Ludwigia anastomosans,Ludwigia,anastomosans,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Onagraceae,Ludwigia leptocarpa,,,Ludwigia leptocarpa,Ludwigia,leptocarpa,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Onagraceae,Ludwigia nervosa,,,Ludwigia nervosa,Ludwigia,nervosa,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Onagraceae,Ludwigia octovalvis,,,Ludwigia octovalvis,Ludwigia,octovalvis,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Acanthaceae,Aphelandra espirito-santensis,,,Aphelandra espirito-santensis,Aphelandra,espirito-santensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Acanthaceae,Aphelandra longiflora,,,Aphelandra longiflora,Aphelandra,longiflora,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Acanthaceae,Aphelandra maximiliana,,,Aphelandra maximiliana,Aphelandra,maximiliana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Acanthaceae,Aphelandra prismatica,,,Aphelandra prismatica,Aphelandra,prismatica,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Acanthaceae,Aphelandra schottiana,,,Aphelandra schottiana,Aphelandra,schottiana,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Acanthaceae,Aphelandra squarrosa,,,Aphelandra squarrosa,Aphelandra,squarrosa,species,,,,,,,,,,LC,EW,EW,,LC,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Acanthaceae,Dicliptera squarrosa,,,Dicliptera squarrosa,Dicliptera,squarrosa,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Acanthaceae,Dyschoriste lavandulacea,,,Dyschoriste lavandulacea,Dyschoriste,lavandulacea,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Acanthaceae,Justicia brasiliana,,,Justicia brasiliana,Justicia,brasiliana,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Acanthaceae,Justicia genuflexa,,,Justicia genuflexa,Justicia,genuflexa,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Acanthaceae,Justicia kleinii,,,Justicia kleinii,Justicia,kleinii,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Acanthaceae,Justicia lythroides,,,Justicia lythroides,Justicia,lythroides,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Acanthaceae,Justicia polita,,,Justicia polita,Justicia,polita,species,,,,,,,,,EN,EN,,,,EN,,,EN,sima-cncflora_web-Portaria 443/2014,apta
Angiospermas,Acanthaceae,Justicia catharinensis,É sinônimo de Justicia pygmaea,FB2020,Justicia pygmaea,Justicia,pygmaea,species,,,,,Nome original era sinônimo,,,,,NT,,,,NT,,,,sima-cncflora_web,apta
Angiospermas,Acanthaceae,Justicia scheidweileri,,,Justicia scheidweileri,Justicia,scheidweileri,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Acanthaceae,Justicia tijucensis,,,Justicia tijucensis,Justicia,tijucensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Acanthaceae,Lepidagathis meridionalis,,,Lepidagathis meridionalis,Lepidagathis,meridionalis,species,,,,,,,,,,,VU,VU,,,,,,sima-SP_oficial,apta
Angiospermas,Acanthaceae,Pseuderanthemum riedelianum,,,Pseuderanthemum riedelianum,Pseuderanthemum,riedelianum,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Acanthaceae,Ruellia bulbifera,,,Ruellia bulbifera,Ruellia,bulbifera,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Acanthaceae,Ruellia epallocaulos,,,Ruellia epallocaulos,Ruellia,epallocaulos,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,LC,,,,,,,,sima,
Angiospermas,Acanthaceae,Ruellia erythropus,,,Ruellia erythropus,Ruellia,erythropus,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Acanthaceae,Ruellia multifolia,,,Ruellia multifolia,Ruellia,multifolia,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Acanthaceae,Ruellia solitaria,,,Ruellia solitaria,Ruellia,solitaria,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Acanthaceae,Staurogyne brachiata,,,Staurogyne brachiata,Staurogyne,brachiata,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Acanthaceae,Staurogyne elegans,,,Staurogyne elegans,Staurogyne,elegans,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Acanthaceae,Staurogyne itatiaiae,,,Staurogyne itatiaiae,Staurogyne,itatiaiae,species,,,,,,,,,EN,,EN,EN,,EN,,,EN,sima-SP_oficial-cncflora_web-Portaria 443/2014,apta
Angiospermas,Acanthaceae,Staurogyne vauthieriana,,,Staurogyne vauthieriana,Staurogyne,vauthieriana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Acanthaceae,Staurogyne veronicifolia,,,Staurogyne veronicifolia,Staurogyne,veronicifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Acanthaceae,Staurogyne warmingiana,,,Staurogyne warmingiana,Staurogyne,warmingiana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Acanthaceae,Stenandrium mandioccanum,,,Stenandrium mandioccanum,Stenandrium,mandioccanum,species,,,,,,,,,,,VU,VU,,,,,,sima-SP_oficial,apta
Angiospermas,Acanthaceae,Stenostephanus lobeliiformis,,,Stenostephanus lobeliiformis,Stenostephanus,lobeliiformis,species,,,,,,,,,,DD,,,,DD,,,,sima-cncflora_web,apta
Angiospermas,Achatocarpaceae,Achatocarpus praecox,,,Achatocarpus praecox,Achatocarpus,praecox,species,,,,,,,,,,LC,,,,LC,LC,,,sima-cncflora_web-UICN_API,apta
Angiospermas,Alismataceae,Echinodorus paniculatus,,,Echinodorus paniculatus,Echinodorus,paniculatus,species,,,,,,,,,,LC,EX,EX,,LC,,EX,,sima-SP_oficial-cncflora_web-mpoSP,apta
Angiospermas,Alismataceae,Sagittaria lancifolia,,,Sagittaria lancifolia,Sagittaria,lancifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Alismataceae,Sagittaria rhombifolia,,,Sagittaria rhombifolia,Sagittaria,rhombifolia,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Alstroemeriaceae,Alstroemeria amabilis,,,Alstroemeria amabilis,Alstroemeria,amabilis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Alstroemeriaceae,Alstroemeria apertiflora,,,Alstroemeria apertiflora,Alstroemeria,apertiflora,species,,,,,,,,,,LC,EN,EN,,LC,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Alstroemeriaceae,Alstroemeria capixaba,,,Alstroemeria capixaba,Alstroemeria,capixaba,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Alstroemeriaceae,Alstroemeria caryophyllaea,,,Alstroemeria caryophyllaea,Alstroemeria,caryophyllaea,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,EW,EW,,,,EW,EN,sima-SP_oficial-mpoSP-Portaria 443/2014,
Angiospermas,Alstroemeriaceae,Alstroemeria foliosa,,,Alstroemeria foliosa,Alstroemeria,foliosa,species,,,,,,,,,,,EN,EN,,,,,,sima-SP_oficial,apta
Angiospermas,Alstroemeriaceae,Alstroemeria inodora,,,Alstroemeria inodora,Alstroemeria,inodora,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Alstroemeriaceae,Alstroemeria malmeana,,,Alstroemeria malmeana,Alstroemeria,malmeana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Alstroemeriaceae,Alstroemeria plantaginea,,,Alstroemeria plantaginea,Alstroemeria,plantaginea,species,,,,,,,,,,,EN,EN,,,,,,sima-SP_oficial,apta
Angiospermas,Alstroemeriaceae,Alstroemeria variegata,,,Alstroemeria variegata,Alstroemeria,variegata,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Amaranthaceae,Alternanthera sessilis,,,Alternanthera sessilis,Alternanthera,sessilis,species,,,,,,,,,,LC,,,,LC,LC,,,sima-cncflora_web-UICN_API,apta
Angiospermas,Amaranthaceae,Alternanthera tenella,,,Alternanthera tenella,Alternanthera,tenella,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Amaranthaceae,Celosia grandifolia,,,Celosia grandifolia,Celosia,grandifolia,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Amaranthaceae,Chamissoa acuminata,,,Chamissoa acuminata,Chamissoa,acuminata,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Amaranthaceae,Chamissoa altissima,,,Chamissoa altissima,Chamissoa,altissima,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Amaranthaceae,Gomphrena elegans,,,Gomphrena elegans,Gomphrena,elegans,species,,,,,,,,,,LC,VU,VU,,LC,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Amaranthaceae,Gomphrena vaga,,,Gomphrena vaga,Gomphrena,vaga,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Amaranthaceae,Hebanthe pulverulenta,,,Hebanthe pulverulenta,Hebanthe,pulverulenta,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Amaranthaceae,Herbstia brasiliana,,,Herbstia brasiliana,Herbstia,brasiliana,species,,,,,,,,,,DD,EX,EX,,DD,,EX,,sima-SP_oficial-cncflora_web-mpoSP,apta
Angiospermas,Amaranthaceae,Lecosia oppositifolia,,,Lecosia oppositifolia,Lecosia,oppositifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Amaranthaceae,Pfaffia glomerata,,,Pfaffia glomerata,Pfaffia,glomerata,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Amaranthaceae,Pfaffia gnaphaloides,,,Pfaffia gnaphaloides,Pfaffia,gnaphaloides,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Amaryllidaceae,Crinum americanum,,,Crinum americanum,Crinum,americanum,species,,,,,,,,,,,VU,VU,,,,,,sima-SP_oficial,apta
Angiospermas,Amaryllidaceae,Griffinia colatinensis,,,Griffinia colatinensis,Griffinia,colatinensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Amaryllidaceae,Griffinia espiritensis,,,Griffinia espiritensis,Griffinia,espiritensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Amaryllidaceae,Griffinia intermedia,,,Griffinia intermedia,Griffinia,intermedia,species,,,,,,,,,,,,,,,EN,,,UICN_API,apta
Angiospermas,Amaryllidaceae,Griffinia parviflora,,,Griffinia parviflora,Griffinia,parviflora,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Amaryllidaceae,Griffinia paubrasilica,,,Griffinia paubrasilica,Griffinia,paubrasilica,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Amaryllidaceae,Griffinia rochae,,,Griffinia rochae,Griffinia,rochae,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Amaryllidaceae,Hippeastrum blossfeldiae,,,Hippeastrum blossfeldiae,Hippeastrum,blossfeldiae,species,,,,,,,,,,,VU,VU,,,,,,sima-SP_oficial,apta
Angiospermas,Amaryllidaceae,Hippeastrum brasilianum,,,Hippeastrum brasilianum,Hippeastrum,brasilianum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Amaryllidaceae,Hippeastrum breviflorum,,,Hippeastrum breviflorum,Hippeastrum,breviflorum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Amaryllidaceae,Hippeastrum papilio,,,Hippeastrum papilio,Hippeastrum,papilio,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Amaryllidaceae,Hippeastrum psittacinum,,,Hippeastrum psittacinum,Hippeastrum,psittacinum,species,,,,,,,,,EN,,EN,EN,,EN,,EN,EN,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,apta
Angiospermas,Amaryllidaceae,Hippeastrum santacatarina,,,Hippeastrum santacatarina,Hippeastrum,santacatarina,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Amaryllidaceae,Hippeastrum striatum,,,Hippeastrum striatum,Hippeastrum,striatum,species,,,,,,,,,EN,,EN,EN,,EN,,,EN,sima-SP_oficial-cncflora_web-Portaria 443/2014,apta
Angiospermas,Amaryllidaceae,Zephyranthes capivarina,,,Zephyranthes capivarina,Zephyranthes,capivarina,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Amaryllidaceae,Zephyranthes paranaensis,,,Zephyranthes paranaensis,Zephyranthes,paranaensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Anacardiaceae,Astronium graveolens,,,Astronium graveolens,Astronium,graveolens,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Anacardiaceae,Lithraea molleoides,,,Lithraea molleoides,Lithraea,molleoides,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Anacardiaceae,Schinopsis brasiliensis var. glabra,É sinônimo de Schinopsis brasiliensis,FB2020,Schinopsis brasiliensis,Schinopsis,brasiliensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,,DD,,,,,,,,sima,
Angiospermas,Anacardiaceae,Spondias mombin,,,Spondias mombin,Spondias,mombin,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Anacardiaceae,Tapirira guianensis,,,Tapirira guianensis,Tapirira,guianensis,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Anacardiaceae,Tapirira obtusa,,,Tapirira obtusa,Tapirira,obtusa,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Apocynaceae,Asclepias aequicornu,,,Asclepias aequicornu,Asclepias,aequicornu,species,,,,,,,,,,LC,EN,EN,,LC,,EN,,sima-SP_oficial-cncflora_web-mpoSP,apta
Angiospermas,Apocynaceae,Asclepias langsdorffii,,,Asclepias langsdorffii,Asclepias,langsdorffii,species,,,,,,,,,,LC,EX,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Apocynaceae,Asclepias langsdorfii,,,Asclepias langsdorffii,Asclepias,langsdorffii,species,,,,Nome original mal escrito,,,,,,,,EX,,,,,,SP_oficial,apta
Angiospermas,Apocynaceae,Asclepias mellodora,,,Asclepias mellodora,Asclepias,mellodora,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Apocynaceae,Aspidosperma australe,,,Aspidosperma australe,Aspidosperma,australe,species,,,,,,,,,,LC,,,,LC,LC,,,sima-cncflora_web-UICN_API,apta
Angiospermas,Apocynaceae,Aspidosperma camporum,,,Aspidosperma camporum,Aspidosperma,camporum,species,,,,,,,,,,,,,,LC,LC,,,cncflora_ckan-UICN_API,apta
Angiospermas,Apocynaceae,Aspidosperma compactinervium,,,Aspidosperma compactinervium,Aspidosperma,compactinervium,species,,,,,,,,,,,,,,,DD,,,UICN_API,apta
Angiospermas,Apocynaceae,Aspidosperma cuspa,,,Aspidosperma cuspa,Aspidosperma,cuspa,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Apocynaceae,Aspidosperma cylindrocarpon,,,Aspidosperma cylindrocarpon,Aspidosperma,cylindrocarpon,species,,,,,,,,,,LC,,,,LC,LC,,,sima-cncflora_web-UICN_API,apta
Angiospermas,Apocynaceae,Aspidosperma ingratum,É sinônimo de Aspidosperma parvifolium,FB2020,Aspidosperma parvifolium,Aspidosperma,parvifolium,species,,,,,Nome original era sinônimo,,,,,,,,,,DD,,,UICN_API,apta
Angiospermas,Apocynaceae,Aspidosperma polyneuron,,,Aspidosperma polyneuron,Aspidosperma,polyneuron,species,,,,,,,,,,NT,,,,NT,EN,,,sima-cncflora_web-UICN_API,apta
Angiospermas,Apocynaceae,Aspidosperma quirandy,,,Aspidosperma quirandy,Aspidosperma,quirandy,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,,EN,EN,,,,,,sima-SP_oficial,
Angiospermas,Apocynaceae,Aspidosperma ramiflorum,,,Aspidosperma ramiflorum,Aspidosperma,ramiflorum,species,,,,,,,,,,LC,,,,LC,LC,,,sima-cncflora_web-UICN_API,apta
Angiospermas,Apocynaceae,Aspidosperma riedelii,,,Aspidosperma riedelii,Aspidosperma,riedelii,species,,,,,,,,,,LC,EN,EN,,LC,,EN,,sima-SP_oficial-cncflora_web-mpoSP,apta
Angiospermas,Apocynaceae,Aspidosperma spruceanum,,,Aspidosperma spruceanum,Aspidosperma,spruceanum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,LC,EN,EN,,,,,,sima-SP_oficial,
Angiospermas,Apocynaceae,Aspidosperma subincanum,,,Aspidosperma subincanum,Aspidosperma,subincanum,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Apocynaceae,Barjonia erecta,,,Barjonia erecta,Barjonia,erecta,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Apocynaceae,Blepharodon bicuspidatum,,,Blepharodon bicuspidatum,Blepharodon,bicuspidatum,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Apocynaceae,Ditassa arianeae,,,Ditassa arianeae,Ditassa,arianeae,species,,,,,,,Nome ainda precisa ser checado,"Nome ainda é sinônimo, checar",EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Apocynaceae,Ditassa fontellae,É sinônimo de Ditassa bicolor,FB2020,Ditassa bicolor,Ditassa,bicolor,species,,,,,Nome original era sinônimo,,,,,,,,,,DD,,,UICN_API,apta
Angiospermas,Apocynaceae,Ditassa laevis,,,Ditassa laevis,Ditassa,laevis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Apocynaceae,Ditassa leonii,,,Ditassa leonii,Ditassa,leonii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Apocynaceae,Ditassa longisepala,,,Ditassa longisepala,Ditassa,longisepala,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Apocynaceae,Ditassa maricaensis,,,Ditassa maricaensis,Ditassa,maricaensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Apocynaceae,Ditassa oberdanii,,,Ditassa oberdanii,Ditassa,oberdanii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Apocynaceae,Gonolobus dorothyanus,,,Gonolobus dorothyanus,Gonolobus,dorothyanus,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Apocynaceae,Gonolobus parviflorus,,,Gonolobus parviflorus,Gonolobus,parviflorus,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
