"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","relatedCatalogItem"
"300","2019-11-13 11:14:16-03","USP","SPF","16413","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Handro, W","Rawitscher, FK","s.n.","1948","07","22",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00016413",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-13 11:14:16-03","USP","SPF","17750","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Anônimo","Joly, AB","s.n.","1970","09","07",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00017750",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:14:16-03","USP","SPF","16786","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Chu, EP","Turma de bacharelado de 1980","s.n.","1980","11","13",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00016786",NA,NA,"53584","auto",NA,NA,NA,NA,"1980","11",NA,"13",NA,NA,NA,NA
"303","2019-11-13 11:14:16-03","USP","SPF","31384","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Handro, W","149","1965","09","20",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00031384",NA,NA,"53584","auto",NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"304","2019-11-13 11:14:16-03","USP","SPF","81862","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Handro, W","149","1965","09","20",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00081862",NA,NA,"53584","auto",NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"305","2019-11-13 11:14:16-03","USP","SPF","16388","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Joly, AB","Rawitscher, FK","s.n.","1948","07",NA,NA,"Brasil","São Paulo","São Paulo","Pacaembuzinho.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00016388",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-12-02 09:06:46-03","UNITINS","HUTO","3492","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart","Silva, M.A.","Silva, M.A.","6584","2008","09","13",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecologica do IBGE. Área queimada desde 1998.","-47.871667","-15.950833",NA,"Erva 0,03 - 0,10 m de altura. Bracteas e botões florais branco. Frutos jovens cor verde e pretos na maturação.; Campo sujo com queima bienal modal","HUTO003492","HUTO003492",NA,NA,NA,"1100","1100","-47.871667","-15.950833","2008","09",NA,"13",NA,NA,NA,NA
"307","2019-10-07 09:18:35-03","UEFS","HUEFS","76536","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Souza, V.C.","4254","1993","10","06",NA,"Brasil","São Paulo","Itararé","Fazenda Espinho.","-49.264722","-24.265",NA,"Campo queimado há um mês.","HUEFS0076536","HUEFS0076536",NA,NA,NA,"1200","1200","49W15'53''","24S15'54''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"308","2019-10-07 09:18:35-03","UEFS","HUEFS","80614","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","L.R.Senna","Funch, R.","23","2004","01","01",NA,"Brasil","Bahia","Palmeiras","Base do Morro do Pai Inácio.","-41.383333","-12.566667",NA,NA,"HUEFS0080614","HUEFS0080614",NA,NA,NA,NA,NA,"41W23'","12S34'","2006","02","Caryophyllanae",NA,NA,NA,NA,NA
"309","2019-10-07 09:18:35-03","UEFS","HUEFS","71799","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.S.Marchioretto","Stannard, B.","50806","1992","01","25",NA,"Brasil","Bahia","Abaíra","Campo de Ouro Fino (baixo).","-41.9","-13.25",NA,"Campo arenoso.","HUEFS0071799","HUEFS0071799",NA,NA,NA,"1600","1700","41W54'","13S15'","2008","11","Caryophyllanae",NA,NA,NA,NA,NA
"310","2019-10-07 09:18:35-03","UEFS","HUEFS","10097","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.S.Marchioretto","Queiroz, L.P.de","2573","1991","09","24",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"HUEFS0010097","HUEFS0010097",NA,"22843","auto",NA,NA,NA,NA,"2008","11","Caryophyllanae",NA,NA,NA,NA,NA
"311","2020-04-21 17:40:37-03","F","FMNH-SEEDPLANTS","V0361708F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","jubata","Gomphrena jubata",NA,NA,"J. S. Blanchet","3335",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0361708F",NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"312","2018-04-06 15:19:48-03","F","FMNH-SEEDPLANTS","V0428591F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","jubata","Gomphrena jubata",NA,NA,"T. J. Killeen","1153","1985","9","1","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0428591F","V0428591F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"313","2019-09-04 19:03:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata",NA,NA,"J. S. Blanchet","3335",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"314","2018-04-06 15:23:17-03","F","FMNH-SEEDPLANTS","V0429320F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata",NA,NA,"A. Saint-Hilaire","287","1816",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429320F","V0429320F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"315","2018-04-06 15:23:17-03","F","FMNH-SEEDPLANTS","V0429321F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata",NA,NA,"G. G. Hatschbach","12838","1965","9","29","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429321F","V0429321F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"316","2018-04-06 15:23:17-03","F","FMNH-SEEDPLANTS","V0429322F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata",NA,NA,"F. C. Hoehne","2113","1917","8",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429322F","V0429322F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"317","2018-04-06 15:23:17-03","F","FMNH-SEEDPLANTS","V0429323F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata",NA,NA,"F. C. Hoehne","17843","1987","8","7","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429323F","V0429323F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"318","2018-04-06 15:23:18-03","F","FMNH-SEEDPLANTS","V0429324F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata",NA,NA,"Mello Barreto","5246","1936","8","23","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429324F","V0429324F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"319","2018-04-06 15:23:18-03","F","FMNH-SEEDPLANTS","V0429325F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata",NA,NA,"P. Dusén","17455a","1915","12","18","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429325F","V0429325F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"320","2018-04-06 15:23:18-03","F","FMNH-SEEDPLANTS","V0429326F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata",NA,NA,"W. Archer & A. Gehrt","36321","1936","9","10","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429326F","V0429326F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"321","2018-04-06 15:23:18-03","F","FMNH-SEEDPLANTS","V0429327F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata",NA,NA,"A. Furlan & et al.","CFSC6453","1980","8","23","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429327F","V0429327F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"322","2020-02-20 14:36:41-03","IAC","IAC","20138","S","Plantae",NA,NA,"Amaranthaceae-06.Gomphrenoideae","Pfaffia","jubata","Pfaffia jubata","Mart.","H.F. Leitão Filho","H.F. Leitão Filho","534","1968","09","20",NA,"Brasil","São Paulo","São João da Boa Vista",NA,"-46.7981","-21.9692",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.7981","-21.9692","1968","09",NA,"20",NA,NA,NA,NA
"323","2019-01-25 15:33:23-02","IAC","IAC","20139","S","Plantae",NA,NA,"Amaranthaceae-06.Gomphrenoideae","Pfaffia","jubata","Pfaffia jubata","Mart.","H.F. Leitão Filho","H.F. Leitão Filho","533","1968","09","20",NA,"Brasil","São Paulo","Aguaí",NA,"-46.9786","-22.0594",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.9786","-22.0594","1968","10",NA,"01",NA,NA,NA,NA
"324","2020-02-20 14:36:41-03","IAC","IAC","2678","S","Plantae",NA,NA,"Amaranthaceae-06.Gomphrenoideae","Pfaffia","jubata","Pfaffia jubata","Mart.","J.C. Siqueira","J.E. Rombouts","s/nº","1938","09","17",NA,"Brasil","São Paulo","São Carlos","São carlos-Ibaté","-47.8908","-22.0175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.8908","-22.0175","1988","02",NA,"17",NA,NA,NA,NA
"325","2020-07-23 11:56:40-03","CEPLAC","CEPEC","44844","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata",NA,"A. Furlan","W. Hoehne",NA,"1949","08","30",NA,"Brasil","São Paulo","SÃO JOSÉ DOS CAMPOS","Sem informação.","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/1983"
"326","2019-07-16 10:35:58-03","UFSJ","HUFSJ","9284","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Costa, MTR; Filadelfo, M; Soares, J","1143","2017","09","17",NA,"Brasil","Minas Gerais","São João del-Rei","Campo rupestre recém-queimado no morro ao lado esquerdo às Águas Férreas, Serra do Lenheiro","-44.475914","-21.234431",NA,"Erva 0,15 m de altura, flores brancas.","HUFSJ009284","HUFSJ009284_01 HUFSJ009284_02",NA,NA,NA,"98","98","-44.475914","-21.234431",NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-02-12 15:01:54-03","UFSCar","SPSC","27","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.H. Souza","M.H. Souza",NA,NA,NA,NA,NA,"Brasil","São Paulo","Itirapina","Represa do Lobo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999","1974","07",NA,"01",NA,NA,NA,NA
"328","2021-02-12 15:01:54-03","UFSCar","SPSC","26","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.H. Souza","M.H. Souza",NA,NA,NA,NA,NA,"Brasil","São Paulo","Itirapina","Represa do Lobo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999","1974","07",NA,"01",NA,NA,NA,NA
"329","2020-11-12 16:58:42-03","UEL","FUEL","17716","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Rossetto, EFS","Francisco, IA; et al.","36","1994","10","08",NA,"Brasil","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"330","2019-11-01 14:51:55-03","UnB","UB","106244","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","César, HL","729","1979","08","13","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.933333","-15.95",NA,"Inflorescência em bloco queimado; Flor alva; Campo sujo. Solo: latossolo vermelho-amarelo, não encharcado",NA,NA,NA,NA,NA,NA,NA,"-47.933333","-15.95","2001","01",NA,NA,NA,NA,NA,NA
"331","2019-11-01 14:51:55-03","UnB","UB","106246","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Fiedler, L; Grandi, TSM","12","1980","08","05","Southern America","Brasil","Distrito Federal","Brasília","Chapada da Contagem DF-5","-47.966667","-15.616667",NA,"Erva 0,1m. Inflorescência amarela-parda; Cerrado recentemente queimado",NA,NA,NA,NA,NA,"1200","1200","-47.966667","-15.616667",NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-01 14:51:55-03","UnB","UB","106249","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Barros, MAG; Alves, H","64A","1980","08","05","Southern America","Brasil","Distrito Federal","Brasília","Chapada da Contagem, Rodovia DF 5","-47.966667","-15.616667",NA,"Folhas pilosas, linho vermelho, flores abundantes.; Erva 0,1m; Campo cerrado, recentemente queimado.",NA,NA,NA,NA,NA,"1200","1200","-47.966667","-15.616667",NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-01 14:51:55-03","UnB","UB","213983","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Silva, DP; Munhoz, CBR; Amaral, AG; Cristine, A; Chagas, UR","607","2015","06","07","Southern America","Brasil","Tocantins",NA,"Estação Ecológica Serra Geral do Tocantins",NA,NA,NA,"Erva 10 cm; Vereda Lagoa Espraiada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-01 14:51:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Wood, JRI; Pozo, P","25081","2008","10","07","Southern America","Bolivia","Santa Cruz","Chiquitos","En el camino de Roboré a Santiago de Chiquitos, 7km de Santiago","-59.659167","-18.337222",NA,"Perenne con xilopodio, mayormente horizontal, tallo gris, flor blanca; Ladera suave de la serrania, mayormente cerradao de suelos arenosos con lajas abiertas pedregosas",NA,NA,NA,NA,NA,"593","593","-59.659167","-18.337222",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-01 14:51:55-03","UnB","UB","106245","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Irwin, HS; Souza, R; Santos, RR","8302","1965","09","14","Southern America","Brasil","Distrito Federal","Brasília","Chapada da Contagem, ca. 10km E of Brasília","-47.9296989440918","-15.7797002792358",NA,"From fleshy yellowish tap root. Heads pale yellow-brown; Erect herb 0,25m; Gallery forest and adjacent burned-over cerrado",NA,NA,NA,"70570","auto","100","100",NA,NA,"2001","01",NA,NA,NA,NA,NA,NA
"336","2019-11-01 14:51:55-03","UnB","UB","106247","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Ratter, JA; Fonsêca, SG; Fonsêca Filho, J","3350","1976","08","03","Southern America","Brasil","Distrito Federal","Brasília","In the area of the Córrego Cabeça de Veado ca. 9,5km SSE of Brasília TV Tower","-47.9296989440918","-15.7797002792358",NA,"Perennial herb; Growing on a queimada (recently burned area) in campo sujo",NA,NA,NA,"70570","auto",NA,NA,NA,NA,"2001","01",NA,NA,NA,NA,NA,NA
"337","2019-11-01 14:51:55-03","UnB","UB","106251","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Oldenburger, FHF; Mecenas, VV","1910A","1975","11","06","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,"Herb 0,15m. Flor buds; Burned cerrado.",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-01 14:51:55-03","UnB","UB","106243","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Irwin, HS; Soderstrom, TR","5985","1964","09","04","Southern America","Brasil","Distrito Federal","Brasília","Ca. 23km SW of Brasília, on road to Anápolis","-47.9296989440918","-15.7797002792358",NA,"Heads grayish yellow; Recently burned cerrado",NA,NA,NA,"70570","auto","700","1000",NA,NA,"2001","01",NA,NA,NA,NA,NA,NA
"339","2019-11-01 14:51:55-03","UnB","UB","106242","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Irwin, HS; Souza, R; Santos, RR","8168","1965","09","10","Southern America","Brasil","Distrito Federal","Brasília","Immediately northwest of Brasília","-47.9296989440918","-15.7797002792358",NA,"Heads yellowish gray; Tufted herb 0,1m; Burned-over cerrado",NA,NA,NA,"70570","auto","975","975",NA,NA,"2001","01",NA,NA,NA,NA,NA,NA
"340","2019-11-01 14:51:55-03","UnB","UB","147098","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Heringer, EP","Herb.5369","1956","10","06","Southern America","Brasil","Minas Gerais","Paraopeba","Fazenda da Vargem Alegre","-44.4042015075684","-19.2744007110596",NA,"Cerrado",NA,NA,NA,"26090","auto",NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"341","2019-11-01 14:51:55-03","UnB","UB","146803","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Barreto, M","11618","1945","08","11","Southern America","Brasil","Minas Gerais","Uberaba","Estrada de Uberaba a Uberlândia","-47.9319000244141","-19.7483005523682",NA,"Subarbusto cespitoso. Flor Alva; Campo queimado",NA,NA,NA,"73879","auto",NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"342","2019-11-01 14:51:55-03","UnB","UB","146804","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Kuhlmann, M","1992","1949","08","30","Southern America","Brasil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,"Cerrado",NA,NA,NA,"39297","auto",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"343","2020-08-04 12:47:24-03","UFU","HUFU","40667","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Nakajima, J.N.","Pott, A.; Pott, V.J.; Salis, S.M.; Arantes, A.A.A.; Branco, O. & Moura, S.L.G.P.","7375","1995","09","17",NA,"Brasil","Mato Grosso","Itiquira","Cerca de 23km Leste de Itiquira na estrada MT-299 no alto do Araguaia.","-55.797222","-17.236667",NA,"Erva com flor esbranquiçada.; Cerrado queimado. Solo arenoso. Relevo ondulado.","HUFU00000492",NA,NA,NA,NA,NA,NA,"-55.797222","-17.236667","2009","12",NA,NA,NA,NA,NA,NA
"344","2019-05-06 11:51:46-03","UFU","HUFU","42933","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchiretto, M.S.","A.A.Arantes; Nakajima, J.N.; Romero, R.; Rezende, T.M. & Hattori, E.K.O.","1514","2005","09","30",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Trilha do Sol.","-46.2075","-20.654722",NA,"Subarbusto, ca. 0..25m.; Cerrado rupestre após fogo.","HUFU00053273","HUFU00053273",NA,NA,NA,"822","822","-46.2075","-20.654722","2009","02",NA,NA,NA,NA,NA,NA
"345","2020-08-04 12:47:24-03","UFU","HUFU","42989","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.S.Marchioretto","Nakajima, J.N.; Romero, R.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","3986","2005","09","30",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Trilha do Sol.",NA,NA,NA,"Erva, ca. 0.2 m. Brácteas alvas, cálice creme.; Campo litólico após fogo.","HUFU00053275","HUFU00053275",NA,NA,NA,NA,NA,NA,NA,"2009","02",NA,NA,NA,NA,NA,NA
"346","2020-08-04 12:47:24-03","UFU","HUFU","42999","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.S.Marchioretto","Nakajima, J.N.; Romero, R.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","3966","2005","09","30",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Pedreira Souza, ca. 2 km da rodovia MG 050.",NA,NA,NA,"Erva, ca. 0.2m. Brácteas alvas, cálice creme.; Campo rupestre.","HUFU00053274","HUFU00053274",NA,NA,NA,NA,NA,NA,NA,"2009","02",NA,NA,NA,NA,NA,NA
"347","2019-05-06 11:51:46-03","UFU","HUFU","43761","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.S.Marchioretto","Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4093","2005","12","08",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Trilha Paraíso Perdido, ca. 5 km da rodovia MG 050.",NA,NA,NA,"Erva, ca. 0.3 m. Brácteas alvas, cálice creme.; Campo rupestre.","HUFU00053276","HUFU00053276",NA,NA,NA,NA,NA,NA,NA,"2009","02",NA,NA,NA,NA,NA,NA
"348","2019-05-06 11:51:46-03","UFU","HUFU","54535","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A.","Fiedler, L.","12","1980","08","05",NA,"Brasil","Distrito Federal",NA,"Chapada da Contagem","-47.933333","-15.616667",NA,"Erva, ca. 0,10 m. Inflorescência.; Cerrado recem queimado.","HUFU00000493",NA,NA,NA,NA,"1200","1200","-47.933333","-15.616667","2001",NA,NA,NA,NA,NA,NA,NA
"349","2019-05-06 11:51:46-03","UFU","HUFU","34715","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Pacheco, R.A.","Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3692","2003","10","25",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Casinha Branca, Condomínio de Pedras.","-46.8539009094238","-20.343900680542",NA,"Herbácea ca. de 0,1 m. Brácteas e corola alva, estames amarelos.; Campo rupestre.","HUFU00053282","HUFU00053282",NA,"41380","auto",NA,NA,NA,NA,"2003","11",NA,"18",NA,NA,NA,NA
"350","2019-05-06 11:51:46-03","UFU","HUFU","34811","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchiretto, M.S.","Volpi, R.L.; Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R. & Rosa, P.O.","724","2003","10","21",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Gurita","-46.8539009094238","-20.343900680542",NA,"Herbácea, ca. 0,3 m. Cálice creme, corola verde claro, estames cinzas, indumento piloso.; Cerrado rupestre.","HUFU00053272","HUFU00053272",NA,"41380","auto",NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,NA,NA
"351","2019-05-06 11:51:46-03","UFU","HUFU","6045","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, M.S.","Nakajima, J.N.; Romero, R. & Simão, D.","419","1994","08","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,10m. Cálice creme, estames amarelos.; Campo limpo, 1 mês após queimado.","HUFU00053278","HUFU00053278",NA,"57119","auto",NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,NA,NA
