"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","recordNumber","phylum","order","individualCount","continentOcean","preparationType","typeStatus","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"668","2008-05-27 22:02:00-03","MO","MOBOT","1209736","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"José Schunke V.","1975","5","9","Peru","San Martín","Mariscal Cáceres",NA,NA,NA,NA,NA,NA,"Quebrada de Cachiyacu, afluente de la quebrada de Huaquisha, al bosque de la quebrada, em bosque alto, en abundante luz solar.","500.00000000","600.00000000",NA,NA,NA,"Schunke Vigo 8441",NA,NA,NA,"South America",NA,NA,NA,NA,"105",NA,NA
"669","2013-11-12 10:32:00-02","MO","MOBOT","1291742","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","D. L. Szlachetko (UGDA)",NA,NA,NA,"Thomas Hawkins","1998","7","2","Suriname","Sipaliwini",NA,"-56.2122222","3.9088889",NA,NA,NA,NA,"Trail from Lisa Kreek to Grace falls, Tafelberg Mountain. Trail between the Lisa Kreek camp to the camp on the Grace Kreek. Mixed hardwood forest approximately 20-40 m high.","600.00000000","700.00000000",NA,NA,NA,"Hawkins 1853",NA,NA,"4","South America",NA,NA,NA,NA,"112",NA,NA
"670","2011-03-29 14:14:00-03","MO","MOBOT","1315011","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","J.T. Atwood (SEL)",NA,NA,NA,"José Campos de la Cruz|S. Corrales","1997","3","7","Peru","Cajamarca","San Ignacio","-78.91666","-5.06666",NA,NA,NA,NA,"San Ignacio. Localidad Camaná. Bosque primario.","1250.00000000","1800.00000000",NA,NA,NA,"Campos de la Cruz 3520",NA,NA,"2","South America",NA,NA,NA,NA,NA,NA,NA
"671","2018-06-20 05:27:00-03","MO","MOBOT","1641698","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Rubén P. Sauleda|et al.","1980","7","29","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,"Sauleda 3809",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"672","2011-06-09 17:46:00-03","MO","MOBOT","1757693","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","Roberto Vásquez(USZ)",NA,NA,NA,"Israel G. Vargas C.","2001","7","21","Bolivia","Cochabamba","Ayopaya","-66.78444","-16.475",NA,NA,NA,NA,"3 km. bajando de Sequerancho, hacia la casa del Gringo Bosque deciduo ralo en laderas secas y pedregosas.","1000.00000000",NA,NA,NA,NA,"Vargas Caballero 6321",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"673","2011-06-09 17:46:00-03","MO","MOBOT","1758503","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","Roberto Vásquez(USZ)",NA,NA,NA,"Israel G. Vargas C.","2001","7","24","Bolivia","Cochabamba","Ayopaya","-66.77222","-16.51722",NA,NA,NA,NA,"3 km. subiendo de Sequerancho, camino hacia Atispaya. Bosque deciduo ralo en laderas secas.","1130.00000000",NA,NA,NA,NA,"Vargas Caballero 6374",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"674","2012-03-01 05:10:00-03","MO","MOBOT","1861346","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Thorsten Krömer","2000","4","25","Bolivia","La Paz","Franz Tamayo","-67.93333","-14.45",NA,NA,NA,NA,"Parque Nacional Madidi, refugio Chalalßn, campamento Eslabon y alrededores. Al otro lado del rio cerca del Campamento.","350.00000000",NA,NA,NA,NA,"Krömer 1113",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"675","2008-05-27 22:02:00-03","MO","MOBOT","1960576","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"John D. Dwyer","1964","8","1","Peru","Huánuco",NA,"-76.06666","-9.63333",NA,NA,NA,NA,"Dtto. Chincháo, Chincháo, hill behind restaurant following path.",NA,NA,NA,NA,NA,"Dwyer 6155",NA,NA,NA,"South America",NA,NA,NA,NA,"2",NA,NA
"676","2011-06-08 11:53:00-03","MO","MOBOT","1962136","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"José Schunke V.","1975","5","5","Peru","San Martín","Mariscal Cáceres",NA,NA,NA,NA,NA,NA,"Dtto. Tocache Nuevo, Rio de la Plata, NE de Tocache.","500.00000000","600.00000000",NA,NA,NA,"Schunke Vigo 8379",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"677","2012-04-07 05:12:00-03","MO","MOBOT","2293980","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Aurelio Schinini|Carlos Saravia T.|Robert Neumann","1997","10","30","Argentina","Salta","Orán",NA,NA,NA,NA,NA,NA,"Finca San Andrés. Administración Las Juntas",NA,NA,NA,NA,NA,"Schinini Cacace 33049",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"678","2014-03-29 22:04:00-03","MO","MOBOT","2514017","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"A.L. Woolston",NA,NA,NA,"Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Woolston 1236",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"679","2013-11-12 10:29:00-02","MO","MOBOT","2838462","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","D. L. Szlachetko (UGDA)",NA,NA,NA,"Philip A. Silverstone-Sopkin","1981","12","22","Colombia","Valle del Cauca","Ansermanuevo",NA,NA,NA,NA,NA,NA,"Finca Formaosa, orilla río Cauca, a 15 km de Cartago.","930.00000000",NA,NA,NA,NA,"Silverstone-Sopkin 1045",NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"680","2014-03-01 21:10:00-03","MO","MOBOT","2839037","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","D. L. Szlachetko (UGDA)",NA,NA,NA,"Terry W. Henkel|M. Chin|R. Williams|R. James","1994","2","22","Guyana",NA,NA,"-58.7","1.3666667",NA,NA,NA,NA,"U. Takutu. Acarai Mts; Watuwau Creek, 8-10 km upstream of juncture with Chodikar River. Riverine forest and bank vegetation.","250.00000000",NA,NA,NA,NA,"Henkel 4599",NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"681","2016-09-14 05:18:00-03","MO","MOBOT","2839360","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","D. L. Szlachetko (UGDA)",NA,NA,NA,"Paul J. M. Maas|Erik A. Mennega|Ben J.H. ter Welle|H.J. Groen","1981","10","4","Guyana",NA,NA,"-57.9","5.9166667",NA,NA,NA,NA,"Sand Hills, W of Abary River clay savanna with few shrubs like Curatella americana and Byrsonima verbascifolia.",NA,NA,NA,NA,NA,"Maas 5482",NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"682","2009-07-31 08:59:00-03","MO","MOBOT","2839856","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","G. Carnevali & I. Ramirez",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","1977","10","8","Venezuela","Delta Amacuro",NA,"-61.88333","9.75",NA,NA,NA,NA,"Depto. Pedernales (boundary with Depto. Tucupita): Caño Simoina, mixed evergreen forest of low to medium-sized trees, rich in epiphytes; bordering extensive savanna, west of Isla Cocuina, south of Barra de Cocuina.","50.00000000",NA,NA,NA,NA,"Steyermark 114346",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"683","2012-12-25 12:57:00-02","MO","MOBOT","2839997","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","German Carnevali",NA,NA,NA,"Gerardo Aymard|Valois González|Yudith Quiroz|Angel Rodríguez","1990","5","16","Venezuela","Monagas",NA,"-63.5","9.83333",NA,NA,NA,NA,"Dtto. Piar. Carretera El Caituco-Los Pozos. 20 km al N de Jusepin. Bosques Deciduos intervenidos.","200.00000000",NA,NA,NA,NA,"Aymard C. 8749",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"684","2008-05-27 22:02:00-03","MO","MOBOT","2840014","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","G. Carnevali",NA,NA,NA,"J.S. de la Cruz","1922","9","3","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"Vicinity of Bartica, on the Essequibo River.",NA,NA,NA,NA,NA,"de la Cruz 2022",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"685","2014-03-01 18:25:00-03","MO","MOBOT","2840094","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","D. L. Szlachetko (UGDA)",NA,NA,NA,"Terry W. Henkel|M. Chin","1994","7","20","Guyana",NA,NA,"-60.1333333","4.9833333",NA,NA,NA,NA,"Potaro-Siparuni. Pakaraima Mts; Upper Ireng watershed; E banl Kaatnang R. at base of Achiknang. Forest/savanna edge; on sandstone soils.","750.00000000",NA,NA,NA,NA,"Henkel 5750",NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"686","2020-05-21 18:52:00-03","MO","MOBOT","650772","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"R. Brucculeri","1990","4","5","Ecuador","Sucumbíos",NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"Brucculeri 15",NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"687","2013-11-12 10:29:00-02","MO","MOBOT","3412504","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","D. L. Szlachetko (UGDA)",NA,NA,NA,"Fernández","1987","9",NA,"Colombia","Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,"Isla de Gorgona, playas y zonas cercanas a las instalaciones del Inderena.","0E8","150.00000000",NA,NA,NA,"Fernández 7417",NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"688","2017-01-30 08:06:00-02","MO","MOBOT","3428411","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","C.H. Dodson (MO)",NA,NA,NA,"Camilo Kajekai|Abel Wisum","2007","5","5","Ecuador","Zamora-Chinchipe","Yacuambi","-78.9008333","-3.7222223",NA,NA,NA,NA,"Cordillera Oriental de los Andes. Parroquia La Paz. Centro Shuar Washikiat. Reserva Micha Nunka. Bosque maduro, árboles hasta 30 m. Suelo amarillento, con piedras de granito.","1140.00000000",NA,NA,NA,NA,"Kajekai 1275",NA,NA,"2","South America",NA,NA,NA,NA,"62",NA,NA
"689","2008-05-27 22:02:00-03","MO","MOBOT","633189","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"D. D'Alessandro",NA,NA,NA,"Ecuador","Zamora-Chinchipe",NA,"-78.85972","-3.90167",NA,NA,NA,NA,"El Progresso.","1250.00000000",NA,NA,NA,NA,"D'Alessandro 444",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"690","2020-03-19 04:37:00-03","MO","MOBOT","634977","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Calaway H. Dodson|Carl A. Luer|Jane Luer|Pete Morgan|H. Morgan|Janet Kuhn|A. Perry","1980","9","13","Ecuador","Esmeraldas",NA,"-79.54","0.45",NA,NA,NA,NA,"Km 122 on Santo Domingo-Esmeraldas road.","100.00000000",NA,NA,NA,NA,"Dodson 10416",NA,NA,NA,"South America",NA,NA,NA,NA,"53",NA,NA
"691","2020-06-03 08:56:00-03","MO","MOBOT","635691","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Xavier Cornejo S.","1993","11","4","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,"Cornejo Sotomayor 699",NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"692","2013-11-12 10:31:00-02","MO","MOBOT","639445","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","D. L. Szlachetko (UGDA)",NA,NA,NA,"James L. Zarucchi|César E. Barbosa","1985","3","1","Colombia","Vichada",NA,"-67.8333333","5.2",NA,NA,NA,NA,"Parque Nacional Natural El Tuparro, on granitic outcrops between the mouth of the Río Tuparro to Raudal Maipures along the Río Orinoco, Lat. 5º12'N, Long. 67º50'W, alt 90-130 m.","90.00000000","130.00000000",NA,NA,NA,"Zarucchi 3514",NA,NA,"2","South America",NA,NA,NA,NA,"85-45",NA,NA
"693","2020-03-19 04:37:00-03","MO","MOBOT","640694","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Calaway H. Dodson|Carl A. Luer|Jane Luer|Pete Morgan|H. Morgan|A. Perry|Janet Kuhn","1980","9","13","Ecuador","Esmeraldas",NA,"-79.653","0.785",NA,NA,NA,NA,"Hilltop 4 km from highway at Km 16, Esmeraldas-Santo Domingo road.","300.00000000",NA,NA,NA,NA,"Dodson 10458",NA,NA,NA,"South America",NA,NA,NA,NA,"54",NA,NA
"694","2015-06-18 06:28:00-03","MO","MOBOT","643107","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","J.D. Ackerman, 1990 (UPRRP)",NA,NA,NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello|Eduardo Asanza C.","1980","9","3","Ecuador","Esmeraldas",NA,"-79.05","0.88333",NA,NA,NA,NA,"Río Onzole at Río Bellavista","130.00000000",NA,NA,NA,NA,"Holm-Nielsen 25813",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"695","2011-06-08 17:18:00-03","MO","MOBOT","643129","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","C.H. Dodson (MO)",NA,NA,NA,"L.B. Holm-Nielsen|et al.","2005","3","30","Ecuador","Los Ríos",NA,"-79.28333","-1.78333",NA,NA,NA,NA,"Surroundings of Montalvo (foothills of the Andes, c. 40 km E of Babahoyo). Rain forest with coffee and cocoa-plantations.","100.00000000","200.00000000",NA,NA,NA,"Holm-Nielsen 2808",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"696","2011-06-08 17:18:00-03","MO","MOBOT","643151","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"L.B. Holm-Nielsen|et al.","1973","6","14","Ecuador","Pichincha",NA,"-78.91666","-0.36666",NA,NA,NA,NA,"Km 40-51 on road Santo Domingo de los Colorados - Quito. Forested slopes along Río Pilatón.","1100.00000000","1400.00000000",NA,NA,NA,"Holm-Nielsen 7157",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"697","2008-05-27 22:02:00-03","MO","MOBOT","643173","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","D.E. Christensen, 1990 (AAU)",NA,NA,NA,"B. Løjtnant|Ulf Molau","1979","5","17","Ecuador","Pastaza",NA,"-76.96666","-2.08333",NA,NA,NA,NA,"Montalvo, 0-1 km N and E of the military camp. Partly disturbed rain forest.","250.00000000",NA,NA,NA,NA,"Løjtnant 13497",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"698","2011-06-09 16:55:00-03","MO","MOBOT","644077","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","C. Dodson (MO)",NA,NA,NA,"Carlos E. Cerón","1988","2","17","Ecuador","Napo",NA,"-77.6","-1.06666",NA,NA,NA,NA,"Estación Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy húmedo Tropical.","450.00000000",NA,NA,NA,NA,"Cerón Martínez 3718",NA,NA,"2","South America",NA,NA,NA,NA,"88-8",NA,NA
"699","2020-06-02 13:48:00-03","MO","MOBOT","646300","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Xavier Cornejo S.","1993","7",NA,"Ecuador","El Oro",NA,NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,"Cornejo Sotomayor 376",NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"700","2008-05-27 22:02:00-03","MO","MOBOT","649062","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Alexander Hirtz","1983","3",NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"Hirtz 830",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"701","2013-01-04 14:48:00-02","MO","MOBOT","649494","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Wendell H. Camp","1945","5","7","Ecuador","Chimborazo",NA,"-78.95","-2.2666667",NA,NA,NA,NA,"RR Duran-Riobamba.","1500.00000000",NA,NA,NA,NA,"Camp E-3198",NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"702","2020-06-11 10:28:00-03","MO","MOBOT","649571","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Marmol, Piedad","1962","5","15","Ecuador","El Oro",NA,NA,NA,NA,NA,NA,NA,NA,"1650.00000000",NA,NA,NA,NA,"Marmol 14",NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"703","2008-05-27 22:02:00-03","MO","MOBOT","650546","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Alexander Hirtz","1983","12",NA,"Ecuador","Carchi",NA,NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,"Hirtz 1453",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"704","2015-08-12 05:57:00-03","MO","MOBOT","653077","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","C.H. Dodson (MO)",NA,NA,NA,"H. Balslev|et al.","1989","4","1","Ecuador","Sucumbíos",NA,"-76.18333","0.01666",NA,NA,NA,NA,"Reserva Faunistica Cuyabeno. Inundated tropical rain forest along Laguna Grande and Quebrada la Hormiga. Black water.","265.00000000",NA,NA,NA,NA,"Balslev 84699",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"705","2008-05-27 22:02:00-03","MO","MOBOT","653409","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Camilo Díaz S.|José Campos de la Cruz","1989","5","19","Peru","Amazonas","Bagua",NA,NA,NA,NA,NA,NA,"Bagua Grande, Longa Grande. Buenos Aires (Calpón).","1420.00000000",NA,NA,NA,NA,"Díaz Santibáñez 3413",NA,NA,"4","South America",NA,NA,NA,NA,"17",NA,NA
"706","2008-05-27 22:02:00-03","MO","MOBOT","654290","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Calaway H. Dodson","1960","5","10","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,"Dodson 77",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"707","2008-05-27 22:02:00-03","MO","MOBOT","654627","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Camilo Díaz S.|et al.","1989","5","24","Peru","Amazonas","Luya","-78.355","-6.181",NA,NA,NA,NA,"Camporredondo: Fundo Cedro.","2450.00000000","2550.00000000",NA,NA,NA,"Díaz Santibáñez 3522",NA,NA,"3","South America",NA,NA,NA,NA,"19",NA,NA
"708","2015-06-18 06:28:00-03","MO","MOBOT","655311","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Jaime L. Jaramillo|Flavio Coello","1980","7","7","Ecuador","Sucumbíos",NA,NA,NA,NA,NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,"Jaramillo Asanza 2876",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"709","2011-06-09 17:10:00-03","MO","MOBOT","655952","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Calaway H. Dodson|et al.","1987","1","16","Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,NA,"Guallupe","1200.00000000",NA,NA,NA,NA,"Dodson 16768",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"710","2008-05-27 22:02:00-03","MO","MOBOT","656618","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Calaway H. Dodson","1960","6","16","Ecuador","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,"730.00000000",NA,NA,NA,NA,"Dodson 95",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"711","2011-06-09 17:10:00-03","MO","MOBOT","659358","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Calaway H. Dodson|et al.","1987","1","20","Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"Dodson 16899",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"712","2020-06-12 10:36:00-03","MO","MOBOT","660176","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Rubén P. Sauleda|et al.","1980","8","1","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"Sauleda 3841",NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"713","2008-05-27 22:02:00-03","MO","MOBOT","662940","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Calaway H. Dodson|Gustavo A. Romero G.","1991","10","20","Ecuador","Sucumbíos",NA,"-75.26","-0.6",NA,NA,NA,NA,"on Río Lagartococha","220.00000000",NA,NA,NA,NA,"Dodson 18953",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"714","2011-06-13 15:13:00-03","MO","MOBOT","666186","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet","G. Carnevali (MO)",NA,NA,NA,"Alwyn H. Gentry","1989","12","17","Peru","Madre de Dios","Tambopata","-69.08333","-12.58333",NA,NA,NA,NA,"Cusco Amazónico, 15 km ENE of Puerto Maldonado.","200.00000000",NA,NA,NA,NA,"Gentry 68889",NA,NA,"2","South America",NA,NA,NA,NA,"405",NA,NA
"715","2011-06-09 17:11:00-03","MO","MOBOT","666348","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Calaway H. Dodson|et al.","1983","6","4","Ecuador","Los Ríos",NA,NA,NA,NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,"Dodson 13906",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"716","2011-06-09 17:11:00-03","MO","MOBOT","666559","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Calaway H. Dodson|et al.","1983","6","4","Ecuador","Los Ríos",NA,NA,NA,NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,"Dodson 13907",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"717","2008-05-27 22:02:00-03","MO","MOBOT","666684","PreservedSpecimen","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R. Sweet",NA,NA,NA,NA,"Alexander Hirtz","1984","4",NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,"Hirtz 1739",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
