"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","country","stateProvince","county","locality","individualCount","occurrenceRemarks","identifiedBy","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","year","month","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","dayIdentified","relatedCatalogItem","fieldNumber","previousCatalogNumber","typeStatus"
"46","2020-02-08 08:42:48-03","NBC","NL-BOTANY","U.1103794","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Lindeman JC; Haas JH de",NA,"Brazil","Paraná",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1103794 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Croat TB","-54.25","-24.066667",NA,NA,NA,NA,"1967","01","24","Southern America",NA,NA,NA,"NL-U1103794","NL-U1103794","-54.25","-24.066667",NA,"U 0156932",NA,NA,NA
"47","2020-02-08 08:42:48-03","NBC","NL-BOTANY","U.1103797","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Lindeman JC; Stoffers AL; Görts-van Rijn ARA; Jansen-Jacobs MJ",NA,"Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1103797 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Croat TB",NA,NA,NA,NA,NA,NA,"1975","09","25","Southern America",NA,NA,NA,"NL-U1103797","NL-U1103797",NA,NA,NA,"U 0099144",NA,NA,NA
"48","2020-02-08 08:42:48-03","NBC","NL-BOTANY","U.1103798","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Lindeman JC; Stoffers AL; Görts-van Rijn ARA; Jansen-Jacobs MJ",NA,"Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1103798 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Croat TB",NA,NA,NA,NA,NA,NA,"1975","09","29","Southern America",NA,NA,NA,"NL-U1103798","NL-U1103798",NA,NA,NA,"U 0099145",NA,NA,NA
"49","2020-02-08 08:42:48-03","NBC","NL-BOTANY","U.1103799","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Lindeman JC; Stoffers AL; Görts-van Rijn ARA; Jansen-Jacobs MJ",NA,"Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1103799 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Croat TB",NA,NA,NA,NA,NA,NA,"1975","09","29","Southern America",NA,NA,NA,"NL-U1103799","NL-U1103799",NA,NA,NA,"U 0099146",NA,NA,NA
"50","2020-02-08 08:42:48-03","NBC","NL-BOTANY","U.1103862","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Cremers GA; Granville J-J de",NA,"French Guiana","Bassin de l'Oyapock",NA,"Forêt base sur pente d'inselberg. Versant sud du Mont Touatou.",NA,"Forêt basse sur pente d'inselberg.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1103862 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Mayo SJ","-52.533333","2.95",NA,NA,"2011","11","1995","05","16","Southern America",NA,NA,NA,"NL-U1103862","NL-U1103862","-52.533333","2.95","11","U 0095403",NA,NA,NA
"51","2020-02-08 08:42:48-03","NBC","NL-BOTANY","U.1103852","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Jansen-Jacobs MJ; Raghoenandan UPD; et al.",NA,"Surinam","Marowijne Distr.",NA,"Plateau C, lateritic rocky soil.",NA,"Mountain savanna forest on slope.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1103852 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Croat TB","-54.583333","4.8",NA,NA,NA,NA,"2003","02","06","Southern America",NA,NA,NA,"NL-U1103852","NL-U1103852","-54.583333","4.8",NA,"U 0110570",NA,NA,NA
"52","2020-11-04 11:00:14-03","ESALQ","ESA","46589","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Bentham ex Schott","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15451.0","Brasil","Mato Grosso","Matupá","Agropecuária Cachimbo. Estrada Vicinal E-60. Cerca de 35 Km ENE (em linha reta) de Matupá. Área de tensão ecológica Floresta estacional semidecidual / Floresta Ombrófila Aberta. Dossel ca. 30 m alt., com intenso desmatamento.",NA,"Epífita; espata verde, espádice castanho.","Andrade, I.M.","-54.44","-10.03",NA,NA,"2006","09","1997","04","23",NA,NA,NA,NA,"ESA046589","ESA046589_1 ESA046589_2","-54.44","-10.03","01",NA,NA,NA,NA
"53","2020-11-04 11:00:14-03","ESALQ","ESA","46591","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Bentham ex Schott","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1179.0","Brasil","Mato Grosso","Gaúcha do Norte","Estrada Gaúcha do Norte - Rio Coluene. Borda de Mata de brejo",NA,"Epífita. Altura de 1m. Flor roxa.","Andrade, I.M.","-531.021","-130.457",NA,NA,"2006","09",NA,NA,NA,NA,NA,NA,NA,"ESA046591","ESA046591","-531,021","-130,457","01",NA,NA,NA,NA
"54","2020-11-04 11:00:14-03","ESALQ","ESA","46582","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Bentham ex Schott","Nave, A.G. et al.","1096.0","Brasil","Mato Grosso","Chapada dos Guimarães",NA,NA,NA,"Andrade, I.M.","-55.749698638916","-15.460599899292","107042","auto","2006","09","1997","02","19",NA,NA,NA,NA,"ESA046582","ESA046582",NA,NA,"01",NA,NA,NA,NA
"55","2020-11-04 11:00:14-03","ESALQ","ESA","19904","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Bentham ex Schott","Barreto, K.D. et al.","2804.0","Brasil","São Paulo","São Pedro",NA,NA,NA,"Andrade, I.M.","-47.9099998474121","-22.5400009155273","19379","auto",NA,NA,"1994","08","05",NA,NA,NA,NA,"ESA019904","ESA019904",NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:00:14-03","ESALQ","ESA","21628","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Bentham ex Schott","Souza, V.C.; Souza, J.P. et al.","9230.0","Brasil","São Paulo","Itanhaém","Fazenda São Luís. Mata Atlântica.",NA,"Epífita; frutos imaturos verdes com base roxa.","Andrade, I.M.","-46.7799987792969","-24.1800003051758","26998","auto",NA,NA,"1995","10","08",NA,NA,NA,NA,"ESA021628","ESA021628",NA,NA,NA,NA,NA,NA,NA
"57","2021-01-14 15:23:13-03","MN","R","43861","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Freire Allemão, F.; Cysneiros, M.","1581","Brasil","Ceará",NA,NA,NA,"M.N. Plantas da Comm. Scient da Prov. do Ceará. Herb. J. de Saldanha 8140","Graziela, M.B.",NA,NA,NA,NA,NA,NA,"1859",NA,NA,NA,NA,NA,NA,"R000043861","R000043861_001 R000043861_002 R000043861_003",NA,NA,NA,NA,NA,NA,NA
"58","2015-07-02 14:00:27-03","JBP","HPL","623","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","E.R. Salviani & H. Lorenzi","1718","Brasil","SP","Porto Primavera","Lago da Usina.",NA,NA,"L.G. Temponi",NA,NA,NA,NA,"2007","07","2000","10","29",NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"59","2015-07-02 14:00:27-03","JBP","HPL","633","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","E.R. Salviani & H. Lorenzi","979","Brasil","MG","Uberaba","Fazenda Três Coringas.",NA,NA,"L.G. Temponi","-47.9319","-19.7483","73879","auto","2007","07","2000","01","20",NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"60","2015-07-02 14:00:27-03","JBP","HPL","903","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott,",NA,"2653","Brasil","CE","Maciço do Baturité","Em mata, comum na região.",NA,NA,"H. Lorenzi",NA,NA,NA,NA,"2001","04","2001","04","03",NA,NA,NA,NA,NA,NA,NA,NA,"03",NA,NA,NA,NA
"61","2015-07-02 14:00:27-03","JBP","HPL","12856","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum",NA,"A. Campos-Rocha & D. Hueb","297","Brasil",NA,"Darcinópolis","Coletado em estrada de terra (ca. 2-3 km), em área úmida de mata em regeneração, próximo a curso d'água - entrada no km 35 da rodovia Darcinópolis - Angico. Material prensado em álcool.",NA,NA,"E.G. Gonçalves","-47.7597","-6.71306","39281","auto","2010","09","2009","01","17",NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA
"62","2015-07-02 14:00:27-03","JBP","HPL","904","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott,","E.R. Salviani & H. Lorenzi","1724","Brasil","MS","Bataguassú","Vegeta no interior de mata de galeria.",NA,NA,"E.G. Gonçalves","-52.4222","-21.7142","65610","auto","2001","05","2000","10","29",NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA
"63","2019-02-15 11:33:14-02","IPA","IPA","16435","S","Plantae","Plantae",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade-Lima","68-5237","Brasil","Ceará","Pacatuba","Subida da serra de Pacatuba, sítio Pitaguari, sombra da mata.",NA,"Espata verde arrox., espádice roxo.","Mayo, S.J.","-38.6203002929688","-3.98416996002197","16295","auto","1981","02","1968","02","15","Southern America",NA,NA,NA,"IPA0016435",NA,NA,NA,"07",NA,NA,NA,NA
"64","2021-04-07 11:41:05-03","UFMS","CGMS","14699","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","V.J. Pott; A.C.M. Cristaldo; A. Pott; O.A. Corsino Jr.","7275","Brasil","Mato Grosso do Sul","Costa Rica","Fazenda Mimoso, lagoa.",NA,"Flor roxa. Fruto ausente. Habitat: Mata de galeria. Solo argilo-arenoso. Relevo plano. Habito: Erva epífita em caule de árvore. Frequente.","V.J. Pott","-52.9888889","-19.0680556",NA,NA,"2018","05","2004","11","09",NA,"460","460",NA,"CGMS1044182",NA,"-52,9888889","-19,0680556","25",NA,NA,NA,NA
"65","2021-04-07 11:41:05-03","UFMS","CGMS","7382","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","A. Amaral-Júnior; J.O. Mendonça; O. Dias","186","Brasil","Mato Grosso do Sul","Santa Rita do Pardo","MS-395, estrada Brasilândia-Bataguassu, cerca de 57km de Brasilândia. Margem direita do córrego Água Branca.",NA,NA,NA,"-52.395","-21.6472222",NA,NA,NA,NA,"1998","10","14",NA,NA,NA,NA,"CGMS002858",NA,"-52,395","-21,6472222",NA,NA,NA,NA,NA
"66","2021-04-07 11:41:05-03","UFMS","CGMS","75712","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","A.L.S. Fachardo; P.I. Martins; G.M. Shiroma & G.A. Damasceno Junior","99","Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual das Nascentes do Rio Taquari.",NA,NA,"P.I. Martins","-53.3052778","-18.2380555",NA,NA,"2016","01","2015","11","19",NA,"752","752",NA,"CGMS1108666",NA,"-53,3052778","-18,2380555","06",NA,NA,NA,NA
"67","2021-04-07 11:41:05-03","UFMS","CGMS","45941","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","A.K.D. Salomão; V.J. Pott; A. Pott","116","Brasil","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa Gado de Corte.",NA,NA,"V.J. Pott","-54.7183334","-20.4255556",NA,NA,"2018","05","2006","11","16",NA,NA,NA,NA,"CGMS1075909",NA,"-54,7183334","-20,4255556","25",NA,NA,NA,NA
"68","2021-04-07 11:41:05-03","UFMS","CGMS","36230","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","V.J. Pott","4437","Brasil","Mato Grosso do Sul","Campo Grande","Córrego Imbiruçu, no anel viário sentido Três lagoas Sidrolândia, 8 Km do trevo dpois da Embrapa na BR 262, direção Sidrolândia.",NA,"Flor arroxeada. Fruto castanho.Inflorescência marrom; muda. Habitat: Área úmida ao longo de mata ciliar em córrego de vereda. Solo hidromórfico, vermelho. Relevo plano. Habito: Erva epífita em troncos de árvores. Frequente.","V.J. Pott","-54.7166667","-20.5008333",NA,NA,"2018","05","2001","03","30",NA,NA,NA,NA,"CGMS1065636",NA,"-54,7166667","-20,5008333","25",NA,NA,NA,NA
"69","2021-04-07 11:41:05-03","UFMS","CGMS","49591","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","G. Hatschbach; A. Pott; V.J. Pott; E. Barbosa","63705","Brasil","Mato Grosso","Chapada dos Guimarães","Base Aérea do CINDACTA, arredores.",NA,"Cresce ao longo do tronco de árvores da mata próxima aos peraus. Espata verde, espigas levemente vinosas.","M. Nadruz","-55.749698638916","-15.460599899292","107042","auto","2000",NA,"1995","10","21",NA,NA,NA,NA,"CGMS1079523",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-27 13:46:00-03","UFS","ASE","28209","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Silva, TR; Santos, JPS","124","Brasil","Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura",NA,"Herbácea, folhas digitadas compostas. Inflorescência tipo espiga.; Mata Atlântica","Camilo, M.C.","-37.143","-10.842778",NA,NA,"2019","07","2013","03","23","Southern America",NA,NA,NA,"ASE0006210","ASE0006210","-37.143","-10.842778","15",NA,NA,NA,NA
"71","2019-11-27 13:46:00-03","UFS","ASE","35976","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Santana, JP","625","Brasil","Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura",NA,"Hemiepífito, 2m sobre a outra árvore, frutos imaturos verdes, folhas digitadas. Coletada sobre espécie de Casearia sp.; Mata Atlântica.","Santana, JP","-37.1944","-11.0429",NA,NA,"2016","11","2015","05","06","Southern America",NA,NA,NA,"ASE0039628",NA,"-37.1944","-11.0429",NA,NA,NA,NA,NA
"72","2021-03-12 12:52:36-03","UNICAMP","UEC","207274","S","Plantae","Liliopsida",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Campos-Rocha, A; Tamborim, AP","573","Brazil","Minas Gerais","Delfinópolis","área ciliar distante ca. 4,5 km da saída de Delfinópolis (BR-464 sentido distrito de Babilônia), seguindo por mais ca. 500 m em estrada secundária com acesso logo após ponte (à esquerda)",NA,"Herbácea ca. 1-1,5 m altura, caule ereto, terrestre (apoiando sobre árvore), espata esverdeada (arroxeada internamente), espádice arroxeado; prensado em álcool","Campos-Rocha, A","-46.8539009094238","-20.343900680542","41380","auto","2010","10","2010","10","09",NA,NA,NA,NA,"UEC173761","UEC173761_v01",NA,NA,"09",NA,NA,NA,NA
"73","2020-05-16 15:44:51-03","UFPB","JPB","2515","PreservedSpecimen","Plantae","Angiosperma",NA,"Dicotyledon","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. & Schott","Chaves, MJ","355","Brasil","Mato Grosso","Xavantina","Expedição Inglêsa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968","10","08","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-27 17:09:52-03","UFPB","JPB","65731","PreservedSpecimen","Plantae","Angiosperma",NA,"Dicotyledon","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. & Schott","Ferneda Rocha, LC; Engels, ME; Pereira, SF; Michelon, CB","265","Brasil","Paraná","Diamante do Norte","Estação Ecológica Caiuá",NA,"; DESC: Terrícola, escandente. Espata verde, espádice paleáceo, bagas roxas ou alaranjado-acastanhado","Ferneda Rocha, LC","-52.8596992492676","-22.656400680542","16110","auto","2013","08","2013","08","16","Southern America",NA,NA,NA,"JPB0065731",NA,NA,NA,"16",NA,NA,NA,NA
"75","2019-02-25 16:27:38-03","UNEMAT","HERBAM","13690","S","Plantae",NA,NA,NA,"Araceae","Anthurium","aff. sinuatum","Anthurium aff. sinuatum","Benth. ex Schott.","Antoniazii, S.A.","592","Brasil","Pará","Jacareacanga","UHE São Manoel - Bosqueamento UTM(0500796/8969832)",NA,NA,"Koch, AK","-57.752799987793","-6.22221994400024","393024","auto","2016","12","2016","11","22",NA,"164","164",NA,"HERBAM013690",NA,NA,NA,"09",NA,NA,NA,NA
"76","2019-02-25 16:14:46-03","UNEMAT","HERBAM","12735","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Antoniazzi, S.A.; Zanin, M.A.S.; Silva, M.; Oliveira, V.F. & Cardo","212EquipeCopel2","Brasil","Mato Grosso","Nova Canaã do Norte","Resgate de FLORA da UHE Colíder. Lote A de supress",NA,NA,"Ferneda Rocha, L","-55.9530982971191","-10.5580997467041","88792","auto","2014",NA,"2014","09","04",NA,NA,NA,NA,"HERBAM012735",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-03-16 13:30:58-03","UNEMAT","HERBAM","6848","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Soares, C.R.A.; Pettini-Beneli, A.; Rodrigues, C.; Damasceno, A.S.V. & Piva, J.H.","Vermelho 64133","Brasil","Mato Grosso","Paranaíta","Terra Firme.",NA,NA,"Petini-Benelli, A","-56.776111","-9.332222",NA,NA,"2012","02","2011","10","11",NA,"255","255",NA,"HERBAM006848",NA,"-56.776111","-9.332222","03",NA,NA,NA,NA
"78","2019-03-16 13:30:58-03","UNEMAT","HERBAM","7837","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Soares, C.R.A.; Piva, J.H.","Triag. 1415439","Brasil","Mato Grosso","Paranaíta","Terra Firme.",NA,NA,"Petini-Benelli, A","-56.781667","-9.336667",NA,NA,"2012","03","2012","03","03",NA,"195","195",NA,"HERBAM007837",NA,"-56.781667","-9.336667","03",NA,NA,NA,NA
"79","2019-03-16 17:26:30-03","UNEMAT","HERBAM","22486","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Dias, D.C.","2975Equipe 9 -","Brasil","Mato Grosso","Colíder","Resgate de FLORA da UHE Colíder. Lote G de supress",NA,NA,"Dias, DC","-55.4508018493652","-10.8177995681763","78569","auto","2015",NA,"2015","06","13",NA,"267","267",NA,"HERBAM022486",NA,"-8783280","-670811",NA,NA,NA,NA,NA
"80","2019-02-25 16:14:46-03","UNEMAT","HERBAM","12737","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Engels, M.E.; Bronholi, A.Z. & Berticelli, L.","5512796ACopel5","Brasil","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder, Lote G de supress",NA,NA,"Engels, ME","-55.2764015197754","-11.0616998672485","111180","auto","2015",NA,"2015","02","05",NA,NA,NA,NA,"HERBAM012737",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-02-25 16:14:46-03","UNEMAT","HERBAM","12736","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Engels, M.E.","622592Copel6","Brasil","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder. Lote C de supress",NA,NA,"Engels, ME","-55.2764015197754","-11.0616998672485","111180","auto","2014",NA,"2014","08","28",NA,NA,NA,NA,"HERBAM012736",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-03-16 17:04:09-03","UNEMAT","HERBAM","12734","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Engels, M.E.; Dias, D.C. & Abdo, M.","65914118","Brasil","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder. Lote G de supress",NA,NA,"Engels, ME","-55.2764015197754","-11.0616998672485","111180","auto","2015",NA,"2015","12","11",NA,NA,NA,NA,"HERBAM012734",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-04-27 16:08:43-03","UFES","VIES","8951","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Pereira, O.J.; Gomes, J.M.L. & Simões, J.M.","3848","Brasil","Espírito Santo","Conceição da Barra",NA,NA,NA,"Nadruz, M.A.C.","-39.7322006225586","-18.5932998657227","41644","auto","2000","02","1992","09","09",NA,NA,NA,NA,"VIES008951","VIES008951",NA,NA,"10",NA,NA,NA,NA
"84","2019-08-16 08:38:22-03","UTFPR","HCF","16962","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","M.G. Caxambu","6334","Brasil","MG","Delfinópolis","Cachoeiras",NA,"erva ripária, rupícola, ciófila. Frutos castanhos.","L.G. Temponi","-46.879694","-20.283972",NA,NA,"2016","05","2015","04","25",NA,"671","671",NA,NA,NA,"46°52'46,9 W","20°17'02,3 S","10",NA,NA,NA,NA
"85","2019-08-16 08:38:22-03","UTFPR","HCF","27383","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","M.E. Engels","5484","Brasil","MT","Itaúba","Resgate de FLORA da UHE Colider",NA,"Floresta do Planalto dos Parecis, região de ecótono entre Floresta Amazônica e Cerrado. Hemiepífita em flores, paludosa. Folhas verdes discolores. Inflorescência com espata verde a vinacea. Espádice vináceo claro. Infrutescência com espata verde, espádice acastanhado, com bagas roxas.","M.E. Engels","-55.361389","-11.029444",NA,NA,"2017","06","2017","06","07",NA,"272","272",NA,NA,NA,"55°21'41 W","11°01'46 S","07",NA,NA,NA,NA
"86","2020-06-29 09:29:15-03","UFRRJ","RBR","37159","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","J.C.M. Moraes; O.M. Samor, J. Mendonça, D. Novaes","2","Brasil","Minas Gerais","Minas Gerais","'UTM 2168754 N, 7675207 EZona 23 S'",NA,NA,"J.C.M. Moraes",NA,NA,NA,NA,"2014",NA,"2014","10",NA,NA,NA,NA,NA,"RBR00037159","RBR00037159",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-21 19:39:57-03","UFC","EAC","39359","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Pereira, E.","3428","Brasil","Amapá","Serra do Navio","antigo território do Amapá",NA,"Epífita na mata",NA,"-52.0022010803223","0.895555973052979","170794","auto",NA,NA,"1957","11","04","Southern America",NA,NA,NA,"EAC0039359","EAC0039359",NA,NA,NA,NA,NA,NA,NA
