"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"910","2020-09-12 05:00:02-03","US","US","2821701","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20933","1968","2","26","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Ca. 27 km N of Sêrro on road (MG 2) to Diamantina",NA,NA,NA,NA,"1200",NA,NA,"US01888283","US01888283_01 US01888283_02",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"911","2020-09-12 05:00:02-03","US","US","2627821","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"F. C. Hoehne","31267","1931","12","21","Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01888312","US01888312_01 US01888312_02","53584","auto","South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"912","2020-09-12 05:00:02-03","US","US","2709364","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","29188a","1971","1","26","Brazil","Minas Gerais",NA,"Base da Serra da Caraça",NA,NA,NA,NA,"1500",NA,NA,"US01888282","US01888282_01 US01888282_02",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"913","2020-09-12 05:00:02-03","US","US","2251510","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"L. Smith & R. Reitz","9207","1956","12","25","Brazil","Santa Catarina","Xanxerê","17 km north of Abelardo Luz","-52.4042015075684","-26.8768997192383",NA,NA,"500","600",NA,"US01888297","US01888297_01 US01888297_02","16278","auto","South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"914","2020-09-12 05:00:02-03","US","US","1420685","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"J. Miers","4490",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Organ Mts.",NA,NA,NA,NA,NA,NA,NA,"US01888321","US01888321_01 US01888321_02",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"915","2020-09-12 05:00:02-03","US","US","2554021","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"-. Cecatto","5","1941","1","22","Brazil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"US01888311","US01888311_01 US01888311_02","35166","auto","South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"916","2020-09-12 05:00:02-03","US","US","2251693","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"L. Smith & Klein, R.","10570","1957","2","1","Brazil","Santa Catarina","Campo Alegre","Upper Fazenda of Ernesto Scheide.","-49.2655982971191","-26.1924991607666",NA,NA,"900","1100",NA,"US01888295","US01888295_01 US01888295_02","37493","auto","South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"917","2020-09-12 05:00:02-03","US","US","1544117","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Y. Mexia","4394","1930","2","25","Brazil","Minas Gerais","Viçosa","Agricultural College lands, near western boundary in cut-over woods.","-42.8819007873535","-20.7539005279541",NA,NA,"680",NA,NA,"US01888314","US01888314_01 US01888314_02","13937","auto","South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"918","2020-09-12 05:00:02-03","US","US","2281935","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"R. Reitz & R. Klein","2406","1956","1","10","Brazil","Santa Catarina","Luiz Alves",NA,"-48.9328002929688","-26.7206001281738",NA,NA,"60",NA,NA,"US01888301","US01888301_01 US01888301_02","16079","auto","South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"919","2020-09-12 05:00:02-03","US","US","2780047","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"F. C. Hoehne","s.n.","1931","12","21","Brazil","São Paulo","São Paulo","Nativa no Parque do Estado e Jardim Botânico. Planta viva nº 178","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01888313","US01888313_01 US01888313_02","53584","auto","South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"920","2020-09-12 05:00:02-03","US","US","1483387","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"P. K. Dusén","128","1901","12","20","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01888319","US01888319_01 US01888319_02",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"921","2020-09-12 05:00:02-03","US","US","2554024","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"E. Pereira","1926","1956","3","8","Brazil","Rio de Janeiro",NA,"Serra dos Orgãos, Garrafão",NA,NA,NA,NA,NA,NA,NA,"US01888298","US01888298_01 US01888298_02",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"922","2020-09-12 05:00:02-03","US","US","2841784","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"R. Reitz & R. Klein","9497","1960","2","5","Brazil","Santa Catarina","Blumenau","Mata da Companhia Hering, Bom Retiro","-49.0661010742188","-26.9193992614746",NA,NA,"300",NA,NA,"US01888288","US01888288_01 US01888288_02","34291","auto","South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"923","2020-09-12 05:00:02-03","US","US","2047048","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"P. Alvim","373","1949","2","2","Brazil","Minas Gerais","Viçosa","ESAV.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"US01888305","US01888305_01 US01888305_02","13937","auto","South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"924","2020-09-12 05:00:02-03","US","US","2788808","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"J. Conrad & W. Dietrich","2119","1974","1","6","Brazil","Santa Catarina",NA,"Hill slope 5 km west of Itajaí.",NA,NA,NA,NA,"100","150",NA,"US01888281","US01888281_01 US01888281_02",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"925","2020-09-12 05:00:02-03","US","US","1484345","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"-- Langsdorff","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01888324","US01888324_01 US01888324_02",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"926","2020-09-12 05:00:02-03","US","US","2321235","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"R. Reitz & R. Klein","5750","1957","12","19","Brazil","Santa Catarina","Três Barras","Tres Barras, Garuva","-50.3222007751465","-26.1063995361328",NA,NA,"200",NA,NA,"US01888293","US01888293_01 US01888293_02","22564","auto","South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"927","2020-09-12 05:00:02-03","US","US","2841426","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"R. Reitz","6590","1963","2","4","Brazil","Santa Catarina","Lages","Morro do Pinheiro Seco","-50.326099395752","-27.8160991668701",NA,NA,"1000",NA,NA,"US01888284","US01888284_01 US01888284_02","70701","auto","South America - Neotropics",NA,NA,NA,"Violales",NA,"Dicotyledonae",NA,NA,"1",NA
"928","2020-09-02 16:39:21-03","Cenargen","CEN","39806","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","H. Sleumer","1977","01",NA,"Frederico Carlos Hoehne",NA,"1932","01","28","Brasil","SP","SAO PAULO","Nativa no Parque do Estado e Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore da mata. Doação do Instituto de Botânica - SP (29844). São Paulo.","CEN00039806","CEN00039806","53584","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA
"929","2019-12-09 17:30:56-03","UFPR","EFC","213","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G.","1980","02","01","Roderjan, C.V.","281","1980","01","11","Brasil","Paraná","Teixeira Soares","FLONA de Irati","-50.5264","-25.3703","-50.5264","-25.3703",NA,NA,"__COMMOM_NAME__: Guaçatunga","EFC000213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2020-10-15 09:54:06-03","UFPR","EFC","18264","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Seki M. S.","2019","05","07","Seki M. S.",NA,"2019","03","13","Brasil","SC","Monte Castelo","Faixa de domínio da rodovia BR-116","-50.231872","-26.471372","-50.231872","-26.471372","823","823","Árvore com 7 m de altura e 29 cm de CAP; ocorrência isolada às margens da rodovia BR-116. __COMMOM_NAME__: guaçatonga-vermelha","EFC018264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2019-10-29 10:08:34-03","UFPR","EFC","12380","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Blum, C.T.","2014","01","16","Blum, C.T.; Hoffmann, P.M.","1407","2014","01","16","Brasil","Paraná","Lapa","Fazenda Arapongas","-49.7728","-25.7346","-49.7728","-25.7346",NA,NA,"Árvore com 15m. em estágio médio. Com botões florais.","EFC012380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2019-10-29 10:08:34-03","UFPR","EFC","9431","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Dias, M.C.","1998","01","01","Medri, C.; Kinupp, V.F.; Francisco, E.M.","556","1997","12","06","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.6046","-23.921","-50.6046","-23.9210","700","700","Árvore 6,0m altura, inflorescências cremes, beira da estrada.","EFC009431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2019-12-09 17:30:56-03","UFPR","EFC","2460","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Tramujas, A.P.","1991","07","22","Bonatto, F.",NA,"1991","07","18","Brasil","Paraná","Piraquara","Mananciais da Serra","-48.9805","-25.4951","-48.9805","-25.4951","1100","1100","Sub-bosque de floresta de meio da encosta, 1100m a.n.m. __COMMOM_NAME__: Guaçatunga","EFC002460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2019-12-09 17:30:56-03","UFPR","EFC","6639","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Tiepolo, G.; Britez, R.M.","615","1997","01","07","Brasil","Paraná","Antonina","Rio Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arvoreta de 4 metros de altura em início de frutificação, à beira do rio Cachoeira em local aberto. Solo ? __COMMOM_NAME__: Guaçatunga","EFC006639",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2019-10-29 10:08:34-03","UFPR","EFC","11555","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Rosetto, E.F.S.","2009","04","06","Cotarelli, V.M.; Francisco, E.M.",NA,"2008","12","16","Brasil","Paraná","Arapongas","Faz. Solana","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"Árvore 10 m alt.; frutos imaturos claros. UEPG 15424 __COMMOM_NAME__: Cambroé","EFC011555",NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2019-10-29 10:08:34-03","UFPR","EFC","11210","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Saueressig, D.","2011","12","02","Saueressig, D.; Henke, J.M.","1335","2011","07","19","Brasil","Paraná","Irati","Vila Flor","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"__COMMOM_NAME__: guaçatunga-vermelha","EFC011210",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2019-10-29 10:08:34-03","UFPR","EFC","3816","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G.",NA,NA,NA,"Guapyassu, M.","101","1992","10","30","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"EFC003816",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2019-12-09 17:30:56-03","UFPR","EFC","10158","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Dall Agnol, R.T.","2018","05","08","Roderjan, C.V.","498","1985","12","03","Brasil","Paraná","Morretes","Poço Preto","-48.834400177002","-25.476900100708",NA,NA,"110","110","Árvore em beira de rio, 110m s.n.m. __COMMOM_NAME__: Guaçatunga","EFC010158",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2019-10-29 10:08:34-03","UFPR","EFC","9433","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Dolibaina, A.K.H.","1995","01","01","Chagas e Silva, F.; et al.",NA,"1991","01","01","Brasil","Paraná","Palmeira","F. Capão Bonito","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"EFC009433",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2019-10-29 10:08:34-03","UFPR","EFC","1141","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Miller, D.Z.","2014","02","25","Lachovski, R.",NA,"1987","01","19","Brasil","Paraná","Paula Freitas","Fazenda Formiga","-50.9380989074707","-26.2082996368408",NA,NA,NA,NA,NA,"EFC001141",NA,"23054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2020-10-15 09:54:06-03","UFPR","EFC","42","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G.","1978","09","01","Kasper, A.",NA,"1978","08","18","Brasil","Paraná","Matinhos","Rio Pequeno","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"__COMMOM_NAME__: Guaçatunga","EFC000042",NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2019-11-13 11:31:17-03","USP","SPF","101752","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, R",NA,NA,NA,"Leitão Filho, HF","33410","1995","02","12","Brasil","São Paulo","Sete Barras",NA,"-47.916389","-25.0205","-47.916389","-25.0205",NA,NA,NA,"SPF00101752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2019-11-13 11:31:17-03","USP","SPF","101751","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, R",NA,NA,NA,"Leitão Filho, HF","33398","1995","02","12","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.880417","-24.613889","-47.880417","-24.613889",NA,NA,NA,"SPF00101751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2019-11-13 11:31:17-03","USP","SPF","133969","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1998","09",NA,"Andrade, IR","s.n.","1986","12","12","Brasil","Minas Gerais",NA,"Caraça",NA,NA,NA,NA,NA,NA,NA,"SPF00133969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2019-11-13 11:31:17-03","USP","SPF","175949","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Anônimo",NA,NA,NA,"Reginato, M","215","2005","02","04","Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.565278","-15.391667","-39.565278","-15.391667","835","835",NA,"SPF00175949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2019-11-13 11:31:17-03","USP","SPF","198168","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Santos, MF; Torres, RB","2008",NA,NA,"Santos, MF","514","2007","05","18","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.431333","-19.414444","-43.431333","-19.414444",NA,NA,NA,"SPF00198168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2019-11-13 11:31:17-03","USP","SPF","200219","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Freitas, HS","2009",NA,NA,"Freitas, HS","74","2008","04","04","Brasil","São Paulo","Areias",NA,"-44.726944","-22.640833","-44.726944","-22.640833","813","813",NA,"SPF00200219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2019-11-13 11:31:17-03","USP","SPF","84310","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Medeiros, EVS","2007","10",NA,"Rawitscher, FK","s.n.","1949","03","07","Brasil","Santa Catarina",NA,"Serra do Mar",NA,NA,NA,NA,NA,NA,NA,"SPF00084310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2021-03-15 18:30:01-03","USP","SPF","219831","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Nepomuceno, FAA","2017","03",NA,"Scheel-Ybert, R","183","1997","08","12","Brasil","Mato Grosso","Jangada","Serra das Araras, Fazenda Santa Elina. Abrigo Santa Elina, sopé da serra.","-56.489200592041","-15.2356004714966",NA,NA,NA,NA,"Arvoreta ca. 3 m alt, DAP 3,5 cm. Cauliflora. Flores brancas.; Mata decídua próxima ao paredão, a leste do abrigo. Beira de riacho, no babaçual.","SPF00219831",NA,"33259","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2019-11-13 11:31:17-03","USP","SPF","161569","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Marquete, R","2003","06",NA,"Assis, LCS","421","2002","01","03","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"SPF00161569",NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2019-11-13 11:31:17-03","USP","SPF","161570","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Marquete, R","2003","06",NA,"Assis, LCS","631","2002","12","28","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"SPF00161570",NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","2019-11-13 11:31:17-03","USP","SPF","189697","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Nepomuceno, FAA","2017","03",NA,"Forzza, RC","4400","2007","01","23","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"SPF00189697",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2019-11-13 11:31:17-03","USP","SPF","147704","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1985","01",NA,"Hatschbach, G","567","1946","12","25","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,"930","930",NA,"SPF00147704",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2019-11-13 11:31:17-03","USP","SPF","191178","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1991","03",NA,"Krieger, L","11299","1971","12","20","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"SPF00191178",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2019-11-13 11:31:17-03","USP","SPF","115545","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G","1996",NA,NA,"Ribas, OS","1191","1996","02","10","Brasil","Santa Catarina","Otacílio Costa",NA,"-50.121898651123","-27.4831008911133",NA,NA,NA,NA,NA,"SPF00115545",NA,"48988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2019-11-13 11:31:17-03","USP","SPF","159140","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Oliveira, JC",NA,NA,NA,"Oliveira, JC","353","2001","12",NA,"Brasil","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,"SPF00159140",NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2019-11-13 11:31:17-03","USP","SPF","32100","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Sleumer, H","1977","01",NA,"Kuhlmann, M","1127","1943","12","09","Brasil","São Paulo","Monte Alegre do Sul",NA,"-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,"SPF00032100",NA,"11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2019-11-13 11:31:17-03","USP","SPF","99747","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Marquete, R","2008",NA,NA,"Bernacci, LC","984","1995","01","10","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"SPF00099747",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2021-03-15 18:30:01-03","USP","SPF","110375","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Marquete, R","2008","05",NA,"Garcia, RJF","755","1996","01","19","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"árvore, 10 m altura.","SPF00110375",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2019-11-13 11:31:17-03","USP","SPF","147378","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Sleumer, H","1977","01",NA,"Hoehne, FC","s.n.","1932","01","28","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00147378",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2019-11-13 11:31:17-03","USP","SPF","147705","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1997","05",NA,"Kuhlmann, M","s.n.","1956","12","26","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00147705",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2019-11-13 11:31:17-03","USP","SPF","32093","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Sleumer, H","1977","01",NA,"Hoehne, FC","s.n.","1924","01","24","Brasil","São Paulo","São Paulo","Parque Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00032093",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2019-11-13 11:31:17-03","USP","SPF","147379","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1997","05",NA,"Pinho, RA","58",NA,NA,NA,"Brasil","São Paulo","São Simão",NA,"-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,NA,"SPF00147379",NA,"27881","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2019-11-13 11:31:17-03","USP","SPF","107531","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Nepomuceno, FAA","2017","03",NA,"Miyagi, PH","452","1995","02","15","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"SPF00107531",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2014-04-04 18:28:36-03","PNFM","IRAI","5868","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Reginato, M.","2009","01","01","Reginato, M.","882","2008","01","13","Brasil","Paraná","Antonina","RPPN Rio Cachoeira, PR 405 km 5","-48.700278","-25.301944","-48.700278","-25.301944","20","20","Arbórea, 10 m, botões esverdeados","IRAI00005868",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
