"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"47","2020-11-26 18:08:31-03","CPAN-UFMS","COR","4685","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Bortolotto, I. M.; Damasceno-Júnior, G. A.","1996","08","24",NA,"Brasil",NA,NA,"Subarbusto; flor vermelha; fruto verde com cúpula vinada, pedúnculo e nervura principal vermelha Habito: Subarbusto",NA,NA,"344","Mato Grosso do Sul","Morro do Urucum",NA,NA,"Meisn.",NA,NA,"-57.609722","-19.166944","644","644","Corumbá","57º36'35''W","19º10'1''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-26 18:08:31-03","CPAN-UFMS","COR","14219","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Espésia, E.; Jesus, E. M.; Godoy, F.; Arruda-Júnior, C. S. & Ishii, I. H.","2010","07","16",NA,"Brasil",NA,NA,"Árvore Habito: Árvore",NA,NA,"13","Mato Grosso do Sul","Fazenda Ecológica 4 Cantos",NA,NA,"Meisn.",NA,NA,"-57.006667","-19.251111","89","89","Corumbá","57º0'24''W","19º15'4''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-26 18:08:31-03","CPAN-UFMS","COR","11071","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Damasceno Júnior, G.A.;Velasques, J.S.","2002","09","17",NA,"Brasil",NA,NA,"Árvore com 7m de altura; fruto verde com cúpula e base vermelha. Pedúnculo e eixo da inflorescência vermelhos; fitossociologia 38 Habito: Árvore",NA,NA,"2494","Mato Grosso do Sul","Morro Santa Cruz - fazenda Paraiso",NA,NA,"Meisn.","Alves, F. M.",NA,"-57.6","-19.1975","800","800","Ladário","57º36'0''W","19º11'51''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-02 16:28:59-03","CPAN-UFMS","COR","2358","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Damasceno-Júnior, G. A.","1992","07","11",NA,"Brasil",NA,NA,"Árvore Habito: Árvore",NA,NA,"64","Mato Grosso do Sul","Morro Urucum",NA,NA,"Meisn.","Moraes, P. L. R.",NA,"-57.609722","-19.166944","644","644","Ladário","57º36'35''W","19º10'1''S",NA,NA,"2001","11","07",NA,NA,NA,NA
"51","2020-11-26 18:08:31-03","CPAN-UFMS","COR","12214","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ishii, I. H.; Alves, F. M.; Urquiza, M. V. S. & Porfírio, G. E. O.","2004","07","08",NA,"Brasil",NA,NA,"Arbusto, 2 m de altura; frutos verdes e secos Habito: Arbusto",NA,NA,"580","Mato Grosso do Sul","Mineração Corumbaense Reunidas; cerrado do ponto 3 - Vales; 0-50m do transecto",NA,NA,"Meisn.",NA,NA,"-57.559444","-19.213056","751","751","Corumbá","57º33'34''W","19º12'47''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-26 18:08:31-03","CPAN-UFMS","COR","13808","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ishii, I. H.; Alves, F. M.; Urquiza, M. V. S. & Porfírio, G. E. O.","2004","06","23",NA,"Brasil",NA,NA,"Árvore, 2 m de altura; botões e flores cremes Habito: Árvore",NA,NA,"509","Mato Grosso do Sul","Mineração Corumbaense Reunidas; cerrado da parcela 3 - Vales",NA,NA,"Meisn.",NA,NA,"-57.559444","-19.213056","751","751","Corumbá","57º33'34''W","19º12'47''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-26 18:08:31-03","CPAN-UFMS","COR","13777","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ishii, I. H.; Alves, F. M.; Urquiza, M. V. S. & Porfírio, G. E. O.","2004","08","23",NA,"Brasil",NA,NA,"Árvore, 1,5 m de altura Habito: Árvore",NA,NA,"637","Mato Grosso do Sul","Mineração Corumbaense Reunidas; Rio Tinto; mata da ETA",NA,NA,"Meisn.",NA,NA,"-57.559444","-19.213056","751","751","Corumbá","57º33'34''W","19º12'47''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-26 18:08:31-03","CPAN-UFMS","COR","9814","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Resende, U. M.; Coelho, J. A. M. et al","2001","09","04",NA,"Brasil",NA,NA,"Arbusto, heliófito, com cerca de 1,5 m de altura; flor amarela pálida, fruto jovem, verde Habito: Arbusto",NA,NA,"1318","Mato Grosso do Sul","Reserva da Mata do Segredo",NA,NA,"Meisn.","Resende, U. M.",NA,"-54.596667","-20.400556","644","644","Campo Grande","54º35'48''W","20º24'2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-26 18:08:31-03","CPAN-UFMS","COR","6064","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Damasceno Jr., G.A.; Nakagima, J.; Resende, U.M. e equipe do projeto Aquarap","1998","08","28",NA,"Brasil",NA,NA,"Com Flor: creme Habito: Árvore",NA,NA,"1543","Mato Grosso do Sul","Córrego a 7 km de Rochedo e adjacências.",NA,NA,"Meisn.","U. M. Resende",NA,"-54.8925018310547","-19.9531002044678",NA,NA,"Rochedo",NA,NA,"51925","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:18:06-03","UFBA","ALCB","63547","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Guedes, ML; Xavier, AB; Anjos, BA dos","2003","09","20","Southern America","Brasil",NA,NA,"Altura 3m. Folhas coriáceas, discolores. Inflorescência com raque vermelha, axilar. Flores com botões verdes. Frutos imaturos verdes, com cápsula vinácea, quando maduros.","ALCB002868",NA,"10873","Bahia","Oeste, Fragmento de mata próximo à uma área residencial","Dicotyledon",NA,"Meisn.","Moraes, PLR de","ALCB002868 ALCB002868_1","-45.769444","-12.099167","760","760","Luis Eduardo Magalhães","-45.769444","-12.099167",NA,NA,"2010","02",NA,NA,NA,NA,NA
"57","2019-10-09 11:18:06-03","UFBA","ALCB","63802","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Anjos, BA dos; Guedes, ML; Xavier, AB","2003","11","28","Southern America","Brasil",NA,NA,"1,2 m de altura. Folhas coriáceas, discolores. Flores terminais em botões esverdeados.","ALCB002867",NA,"143","Bahia","Oeste, Fazenda Raul Botelho","Dicotyledon",NA,"Meisn.","Moraes, PLR de","ALCB002867","-45.759444","-12.088333","765","765","Luis Eduardo Magalhães","-45.759444","-12.088333",NA,NA,"2010","02",NA,NA,NA,NA,NA
"58","2019-10-09 11:18:06-03","UFBA","ALCB","66511","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Xavier, AB; Guedes, ML; Anjos, BA dos","2003","11","29","Southern America","Brasil",NA,NA,"Folhas coriáceas, discolores, com caule esverdeado. Fruto com cápsula vermelha.; Cerrado arbustivo - arbóreo","ALCB002866",NA,"195","Bahia","Oeste, Moriçoca","Dicotyledon",NA,"Meisn.","Moraes, PLR de","ALCB002866",NA,NA,NA,NA,"Luis Eduardo Magalhães",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:35:06-03","NBC","NL-BOTANY","L.1784503","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Maguire B; Pires JM; Maguire CK; Silva NT","1963","09","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1784503 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1784503",NA,NA,NA,"the Belem -Brasilia Acre Highways Estados Para Goias, Mato grosse, terr.Rondonia, on low forest island in cerrado, 50 km from Cuiaba en route to Rondo-nopolis,mato Grosso.",NA,"Laurales","Meisn.",NA,"NL-L1784503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"60","2020-11-04 11:11:50-03","ESALQ","ESA","38861","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","1997","05","18",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5 m alt.; frutos avermelhados.","ESA038861",NA,"16381.0","Mato Grosso","Estrada Diamantino - Sumidouro (BR-364), cerca de 31 Km após o trevo para São José do Rio Claro. Savana arborizada (cerrado).","Magnoliophyta",NA,NA,"Assis, L.C.S",NA,"-56.48","-14.1",NA,NA,"Diamantino","-56.48","-14.1",NA,NA,"2006",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:11:50-03","ESALQ","ESA","69682","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G. et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA069682",NA,"66778.0","Mato Grosso",NA,"Magnoliophyta",NA,"Meissneri","van der Werff, H.","ESA069682","-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:11:50-03","ESALQ","ESA","78910","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Bortoloto, I.M. et al.","1996","09","18",NA,"Brasil",NA,NA,NA,"ESA078910",NA,"377.0","Mato Grosso do Sul",NA,"Magnoliophyta",NA,"Meissneri","Moraes, P.L.R.","ESA078910","-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:11:50-03","ESALQ","ESA","12922","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Moraes, P.L.R. ; Capellari Jr., L.","1993","10","29",NA,"Brasil",NA,NA,NA,"ESA012922",NA,"829.0","São Paulo",NA,"Magnoliophyta",NA,NA,NA,NA,"-47.9900016784668","-23.8700008392334",NA,NA,"São Miguel Arcanjo",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:11:50-03","ESALQ","ESA","43883","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","1997","05","18",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5 m alt.; frutos avermelhados.","ESA043883",NA,"16381.0","Mato Grosso","Estrada Diamantino - Sumidouro (BR-364), cerca de 31 Km após o trevo para São José do Rio Claro. Savana arborizada (cerrado).","Magnoliophyta",NA,NA,"Assis, L.C.S","ESA043883","-56.48","-14.1",NA,NA,"Diamantino","-56.48","-14.1",NA,NA,"2006",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:11:50-03","ESALQ","ESA","43879","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","1997","06","14",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt.; flores creme.","ESA043879",NA,"18022.0","Mato Grosso","Fazenda Arinos. Savana Arborizada, solo arenoso","Magnoliophyta",NA,"Meisn.","Assis, L.C.S.","ESA043879","-56.29","-13.51",NA,NA,"São José do Rio Claro","-56.29","-13.51",NA,NA,"2006","11","01",NA,NA,NA,NA
"66","2020-11-04 11:11:50-03","ESALQ","ESA","38844","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","1997","06","14",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; botões verdes.","ESA038844",NA,"18191.0","Mato Grosso","Fazenda Cachoeira de Pau. Savana Arborizada (cerrado)","Magnoliophyta",NA,NA,"Assis, L.C.S.",NA,"-56.31","-13.52",NA,NA,"São José do Rio Claro","-56.31","-13.52",NA,NA,"2006",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:11:50-03","ESALQ","ESA","38850","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","1997","05","18",NA,"Brasil",NA,NA,"Arbusto, ca. 1,6 m alt.; flores creme.","ESA038850",NA,"16363.0","Mato Grosso","Estrada entre a BR-364 e Nova Marilândia, cerca de 2 Km da BR-364 (cerca de 12 Km N, em linha reta, de Nova Marilândia). Savana arborizada (cerrado) sobre solo arenoso.","Magnoliophyta",NA,"Meissneri","Tsuji, R. & Souza, V.C.",NA,"-56.55","-14.14",NA,NA,"Nova Marilândia","-56.55","-14.14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:11:50-03","ESALQ","ESA","61972","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G. et al.","1995","10","19",NA,"Brasil",NA,NA,NA,"ESA061972",NA,"63541.0","Mato Grosso",NA,"Magnoliophyta",NA,"Meissneri","van der Werff, H.","ESA061972","-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:11:50-03","ESALQ","ESA","76292","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Árbocz, G.F. et al.","1997","01","01",NA,"Brasil",NA,NA,NA,"ESA076292",NA,"4782.0","Mato Grosso",NA,"Magnoliophyta",NA,NA,"Assis, L.C.S","ESA076292","-50.9958000183105","-14.3971996307373",NA,NA,"Cocalinho",NA,NA,"293587","auto","2006",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:11:50-03","ESALQ","ESA","57847","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Conceição, C.A.","1984","10","04",NA,"Brasil",NA,NA,NA,"ESA057847",NA,"1261.0","Mato Grosso do Sul",NA,"Magnoliophyta",NA,"Meissner","Moraes, P.L.R.",NA,"-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá",NA,NA,"295160","auto","2001","11","09",NA,NA,NA,NA
"71","2020-11-04 11:11:50-03","ESALQ","ESA","78908","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Conceição, C.A.","1992","09","05",NA,"Brasil",NA,NA,NA,"ESA078908",NA,NA,"Mato Grosso do Sul",NA,"Magnoliophyta",NA,"Meissneri","Moraes, P.L.R.","ESA078908","-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:11:50-03","ESALQ","ESA","78906","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Damasceno Jr., G.A. et al.","1991","07","11",NA,"Brasil",NA,NA,NA,"ESA078906",NA,"64.0","Mato Grosso do Sul",NA,"Magnoliophyta",NA,"Meissneri","Moraes, P.L.R.","ESA078906","-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:11:50-03","ESALQ","ESA","78907","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Damasceno Jr., G.A. et al.","1995","06","22",NA,"Brasil",NA,NA,NA,"ESA078907",NA,"840.0","Mato Grosso do Sul",NA,"Magnoliophyta",NA,"Meissneri","Moraes, P.L.R.","ESA078907","-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:11:50-03","ESALQ","ESA","71858","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gomes Jr., J.C.","1964","09","21",NA,"Brasil",NA,NA,NA,"ESA071858",NA,"2210.0","Mato Grosso do Sul",NA,"Magnoliophyta",NA,"Meissneri","Baitello, J.B.","ESA071858","-51.6782989501953","-20.7511005401611",NA,NA,"Três Lagoas",NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:11:50-03","ESALQ","ESA","71859","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gomes Jr., J.C.","1964","09","18",NA,"Brasil",NA,NA,NA,"ESA071859",NA,"2157.0","Mato Grosso do Sul",NA,"Magnoliophyta",NA,"Meissneri","Baitello, J.B.","ESA071859","-51.6782989501953","-20.7511005401611",NA,NA,"Três Lagoas",NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:11:50-03","ESALQ","ESA","96355","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Medri, C. et al.","1997","08","07",NA,"Brasil",NA,NA,NA,"ESA096355",NA,"325.0","São Paulo",NA,"Magnoliophyta",NA,"Meisn.","Estevan, D.A. & Vieira, A.O.S.",NA,"-50.4099998474121","-22.6599998474121",NA,NA,"Assis",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:11:50-03","ESALQ","ESA","9112","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Moraes, P.L.R.","1992","09","09",NA,"Brasil",NA,NA,NA,"ESA009112",NA,"708.0","São Paulo",NA,"Magnoliophyta",NA,NA,NA,NA,"-47.9900016784668","-23.8700008392334",NA,NA,"São Miguel Arcanjo",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:11:50-03","ESALQ","ESA","74982","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Souza, V.C.; Souza, J.P.; Lorenzi, H.","2001","08","10",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt.; pedúnculo e pedicelo rosados; botões verdes.","ESA074982",NA,"26732.0","Mato Grosso do Sul","Estrada Campestre - Bela Vista. 22o11'S, 56o06'W. Afloramento rochoso.","Magnoliophyta",NA,"Meissneri","Tsuji, R. & Souza, V.C.","ESA074982","-55.7256011962891","-22.5361003875732",NA,NA,"Ponta Porã",NA,"-22,183,333","102608","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-19 10:24:00-03","CPAP","CPAP","1237","PreserverdSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Pott, V. J.","1985","08","04",NA,"Brasil",NA,NA,"Arbusto ereto 10cm de altura, folhas glaucas. Caule inflorescência avermelhada. FLOR: branca esverdeada. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Campo sujo de cerrado. SUBSTRATO: solo de minério de ferro. RELEVO: .",NA,NA,"183","MS","Cidade de Corumbá",NA,NA,"Meisn.","P. L. R. de Moraes",NA,"-57.65","-19.016667","141","141","Corumbá","57°39' W","19°01' S",NA,NA,"2002","01","15",NA,NA,NA,NA
"80","2020-11-19 10:24:00-03","CPAP","CPAP","16460","PreserverdSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gomes Jr., J. C.","1996","06","23",NA,"Brasil",NA,NA,"Arbusto 3m de altura. FLOR: verde-amarelado. Raquis da inflorescência vermelho. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,NA,"1992","SP","Fazenda Retiro dos Telhados. Margem do rio Campo Triste",NA,NA,"Meisn.","F. Bucci",NA,"-48.783333","-21.916667",NA,NA,"Itaju","48°47' W","21°55'00'' S",NA,NA,"1996","06","25",NA,NA,NA,NA
"81","2020-11-19 10:24:00-03","CPAP","CPAP","719","PreserverdSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Pott, A.","1984","10","04",NA,"Brasil",NA,NA,"INTERESSE: Apícola. AMBIENTE: Campo sujo de cerrado. SUBSTRATO: solo litólico de minério de Fe. RELEVO: inclinado.",NA,NA,"1618","MS","Mineração Urucum - morro do Urucum",NA,NA,"Meisn.","A. Pott",NA,"-57.566667","-19.216667","1000","1000","Corumbá","57°34' W","19°13' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-19 10:24:00-03","CPAP","CPAP","721","PreserverdSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Pott, A.","1984","10","04",NA,"Brasil",NA,NA,"AMBIENTE: Campo sujo de cerrado. SUBSTRATO: solo litólico de minério de Fe. RELEVO: inclinado.",NA,NA,"1620","MS","Morro do Urucum",NA,NA,"Meisn.","F. M. Alves",NA,"-57.566667","-19.216667","1000","1000","Corumbá","57°34' W","19°13' S",NA,NA,"2008","05","28",NA,NA,NA,NA
"83","2020-11-19 10:24:00-03","CPAP","CPAP","18835","PreserverdSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Pott, A.","1999","11","01",NA,"Brasil",NA,NA,"Arvoreta 2-3m de altura. FLOR: cálice acrescente vermelho, inflorescência vermelha. FRUTO: preto. INTERESSE: Fruto para fauna.. FREQUÊNCIA: Esparsa. AMBIENTE: Campo cerrado paralelo a vereda. SUBSTRATO: latossolo argiloso. RELEVO: encosta inferior de ond",NA,NA,"8241","MS","Fazenda Baixadão, microbacia do córrego Baixadão",NA,NA,"Meisn.",NA,NA,"-54.498333","-19.219167","500","500","São Gabriel D'Oeste","54°29'54'' W","19°13'09'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-19 10:24:00-03","CPAP","CPAP","14969","PreserverdSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.","1994","06","04",NA,"Brasil",NA,NA,"Arbusto 2m de altura. FLOR: creme. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,NA,"60704","MS","Piraputanga",NA,NA,"Meisn.","H. Van der Werff",NA,"-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto","1995",NA,NA,NA,NA,NA,NA
"85","2015-07-02 14:02:27-03","JBP","HPL","9854","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","R. Tsuji","2005","09","21",NA,"Brasil",NA,NA,NA,NA,NA,"1077","GO","Coletado nas margens da rodovia que da acesso a Barra do Garça, em área de cerrado.",NA,NA,NA,"R. Tsuji",NA,"-51.7144","-17.8814",NA,NA,"Jataí",NA,NA,"75073","auto","2005","09","21",NA,NA,NA,NA
"86","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0021735","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C. Proenca; Ratter, J. A. Et Fonseca Filho, S. Bridgewater, M. F. Simon","1996","9","19",NA,"Brazil",NA,NA,"Sistema Herbario UB 6832-2; Arbusto 2.0 m. Fruto verde. Ramos das inflorescencias e cupulas vermelhas",NA,NA,"1543","Mato Grosso do Sul","Municipio de Coxim. Reserva de Exercito. Centro Oeste","Magnoliophyta","Laurales","Meisn.","C. Proenca",NA,"-54.7","-18.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:45:11-03","UFMS","CGMS","21217","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","A.L. Minari","2007","06","01",NA,"Brasil",NA,NA,"Flor esverdeada. Presenta na Borda do fragmento. Habitat: Cerradão. Habito: Subarbusto. 2,50m de altura.","CGMS1050621",NA,"49","Mato Grosso do Sul","Reserva Particular do Patrimônio Natural da Universidade Federal do Mato Grosso do Sul.",NA,NA,"Meisn.","A.L. Minari",NA,"-54.6136111","-20.5088889",NA,NA,"Campo Grande","-54,6136111","-20,5088889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:45:11-03","UFMS","CGMS","17179","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","A.L. Minari; et al.","2006","08","05",NA,"Brasil",NA,NA,"Fruto imaturo verde Habitat: Cerrado Habito: Árvore (2m).","CGMS1046476",NA,"3","Mato Grosso do Sul","Distrito de Piraputanga. Próximo ao Rancho da Oropa.",NA,NA,"Meisn.","F.M. Alves",NA,"-55.4855555","-20.4641667",NA,NA,"Aquidauana","-55,4855555","-20,4641667",NA,NA,"2009","07","09",NA,NA,NA,NA
"89","2021-04-07 11:45:11-03","UFMS","CGMS","21195","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","A.L. Minari","2007","04","04",NA,"Brasil",NA,NA,"Flor amarela. Ramos das flores róseos. Habitat: Cerradão. Habito: Subarbusto. 2,50m de altura.","CGMS1050599",NA,"27","Mato Grosso do Sul","Reserva Particular do Patrimônio Natural da Universidade Federal do Mato Grosso do Sul.",NA,NA,"Meisn.","A.L. Minari",NA,"-54.6136111","-20.5088889",NA,NA,"Campo Grande","-54,6136111","-20,5088889",NA,NA,NA,NA,NA,NA,NA,NA,NA
