"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","individualCount"
"561","2019-11-13 11:18:56-03","USP","SPF","165363","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Araújo, AC","2006",NA,NA,"Garcia, RJF","1997","11","16","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu.&nf;Coordenadas: X = 323316 - Y = 7346704.","-46.6300010681152","-23.5400009155273",NA,NA,"800","800",NA,"SPF00165363",NA,"1396",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"562","2019-10-07 09:21:04-03","UEFS","HUEFS","210576","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Delfini, C.","2013","04","03","Brasil","São Paulo","Tapiraí","UHE Barra, trilha da Pedreira-Barra.","-47","-24","47W","24S","471","471","Floresta Ombrófila Densa com trechos degradados (próximos a estradas antigas) e áreas conservadas.","HUEFS0210576","HUEFS0210576","1011","Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"563","2019-10-07 09:21:04-03","UEFS","HUEFS","74340","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Harley, R.M.","2003","03","20","Brasil","Bahia","Rio de Contas","Pico das Almas, caminho do Campo do Queiroz para o pico.","-41.866667","-13.516667","41W52'","13S31'",NA,NA,"Campo Rupestre.","HUEFS0074340","HUEFS0074340","54612","Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"564","2019-10-07 09:21:04-03","UEFS","HUEFS","74658","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","I.R.N.Menezes","2010","03",NA,"Giulietti, A.M.","2003","04","15","Brasil","Bahia","Rio de Contas","Arapiranga. Próximo ao Rio da Galinha. Serra do Porco Gordo.","-41.752222","-13.433333","41W45'8''","13S26'0''","1197","1197","Campo graminoso.","HUEFS0074658","HUEFS0074658","2221","Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"565","2019-10-07 09:21:04-03","UEFS","HUEFS","39817","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","I.R.N.Menezes","2010","03",NA,"Dombrowski, L.T.","1975","01","03","Brasil","Paraná","Curitiba","Capão da Imbuia.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Orla do banhado.","HUEFS0039817","HUEFS0039817","5662","Angiospermae","Poales",NA,NA,"25180","auto","Lilianae",NA,NA,NA,NA,NA
"566","2019-10-07 09:21:04-03","UEFS","HUEFS","172803","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Cervi, A.C.","1997","12","03","Brasil","Paraná","Guaraqueçaba","Salto Morato.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"HUEFS0172803","HUEFS0172803","6447","Angiospermae","Poales",NA,NA,"37295","auto","Lilianae",NA,NA,NA,NA,NA
"567","2017-07-03 12:11:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans",NA,"RRC ID Flag",NA,NA,NA,"G. Davidse","1980","4","1","Brazil","Pará",NA,NA,"-53","-4",NA,NA,NA,NA,NA,NA,NA,"17749","Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"17749",NA
"568","2019-02-27 14:02:00-03","UFSJ","HUFSJ","1550","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Gonçalves, J","2014","10","20","Sobral, M",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUFSJ001550",NA,"13520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-12-09 10:45:51-03","UFSJ","HUFSJ","3000","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Gonçalves, J","2014","04","25","Sobral, M; Barbosa, AM; Castro, DG; Teixeira, LR","2011","11","26","Brasil","Minas Gerais","Prados","Serra de São José","-44.146167","-21.0735","-44.146167","-21.0735",NA,NA,"Erva em campo recuperando-se de queimada; inflorescências castanho-escuras.","HUFSJ003000",NA,"14460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2019-02-27 14:02:00-03","UFSJ","HUFSJ","3471","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Gonçalves, J","2014","04","25","Sobral, M; Castro, DG","2012","02","16","Brasil","Minas Gerais","Itutinga",NA,"-44.71175","-21.2965","-44.71175","-21.2965",NA,NA,"Erva em local brejoso, em campo rupestre; inflorescências castanhas.","HUFSJ003471",NA,"14749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2019-07-16 10:36:02-03","UFSJ","HUFSJ","1409","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Gonçalves, J","2014","11","19","Sobral, M; Guimarães, R; Teixeira, LR","2010","11","11","Brasil","Minas Gerais","São João del-Rei","BR-383 em direção a Madre de Deus de Minas","-44","-21","-44","-21","103","103","Erva 0,3 m, em brejo; flores creme.","HUFSJ001409",NA,"13437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2019-02-27 14:02:00-03","UFSJ","HUFSJ","188","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Gonçalves, J","2014","09","29","Quinelato, M",NA,NA,NA,"Brasil","Minas Gerais","Santa Cruz de Minas","Serra São José","-44.2233009338379","-21.1196994781494",NA,NA,NA,NA,"Planta de aproximadamente 10 cm de altura. As flores são esverdeadas pouco notáveis e sem cheiro característico. Os estames são pendentes e confere as flores um aspecto amarelado. Encontra-de em várzeas úmidas na região basal da serr","HUFSJ000188",NA,"s.n.",NA,NA,NA,NA,"2410","auto",NA,NA,NA,NA,NA,NA
"573","2019-12-20 18:46:30-03","UFSJ","HUFSJ","3528","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Gonçalves, J","2014","10","20","Sobral, M","2012","02","26","Brasil","Minas Gerais","São Vicente de Minas","BR-383, km 197","-44.406889","-21.628833","-44.406889","-21.628833",NA,NA,"Erva em brejo; inflorescências castanhas.","HUFSJ003528",NA,"14806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2019-02-27 14:02:00-03","UFSJ","HUFSJ","4472","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Gonçalves, J","2014","10","20","Sobral, M","2012","12","23","Brasil","Minas Gerais","Nazareno","Próximo ao entroncamento da estrada para Nazareno. BR-265.","-44.53625","-21.261194","-44.53625","-21.261194","969","969","Erva em brejo; frutos imaturos.","HUFSJ004472",NA,"15314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2019-07-16 10:36:02-03","UFSJ","HUFSJ","9372","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Costa, MTR; et al.","2017","04","06","Brasil","Minas Gerais","São João del-Rei","Trilha alternativa de acesso às torres de transmissão, campo rupestre, Serra do Lenheiro.","-44.500569","-21.270161","-44.500569","-21.270161","108","108","Erva 0,4 m de altura.","HUFSJ009372",NA,"865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2019-07-16 10:36:02-03","UFSJ","HUFSJ","10166","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Gonçalves, J","2018","10",NA,"Costa, MTR; et al.","2018","02","28","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre da segunda trilha à direita da estrada Caburu.","-44.491161","-21.233706","-44.491161","-21.233706","111","111","Erva 0,6 m de altura","HUFSJ010166",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-11-12 17:02:32-03","UEL","FUEL","9555","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Luceño, M","1997","01",NA,"Britez, RM","1987","12","02","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"FUEL020166",NA,"1821","Tracheophyta","Poales",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"578","2020-03-11 13:31:48-03","UEL","FUEL","50128","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Trevisan, R","2012","05",NA,"Gonzatti, F","2011","11","27","Brasil","Rio Grande do Sul","Palmares do Sul","Lagoa do Cipó, em dunas úmidas","-50.5097007751465","-30.2577991485596",NA,NA,"10","10",NA,"FUEL020167",NA,"285","Tracheophyta","Poales",NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA
"579","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, L","2018","11",NA,"Kuhlmann, JG","1913","08",NA,"Brasil","Roraima",NA,"Retiro da Serra da Lua",NA,NA,NA,NA,NA,NA,NA,"UB0011497","UB0011497","553","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2019-11-01 15:14:37-03","UnB","UB","171948","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Oliveira, RC; Reis, PA","2011","10","29","Oliveira, RC; Wondracek, DC; Miranda, TD; Reis, PA; Almeida, JV","2011","10","29","Brasil","Goiás","Cavalcante","RPPN Serra do Tombador.","-47.822222","-13.633333","-47.822222","-13.633333","849","849","Erva rizomatosa.; Vereda com buritirana, relevo ondulado, substrato arenoso.","UB0011855","UB0011855","2657","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2019-11-01 15:14:37-03","UnB","UB","183859","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, L","2018","11",NA,"Eiten, LT","1967","01","18","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UB0012428","UB0012428","1","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2019-11-01 15:14:37-03","UnB","UB","193544","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R","2011","09","06","Rambo, B","1953","02","03","Brasil","Rio Grande do Sul",NA,"Serra da Rocinha para Bom Jesus.",NA,NA,NA,NA,NA,NA,NA,"UB0011851","UB0011851","s.n.","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2019-11-01 15:14:37-03","UnB","UB","78595","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Araujo, AC","2008",NA,NA,"Irwin, HS","1965","11","12","Brasil","Distrito Federal",NA,"Ca. 3km SE of Gama",NA,NA,NA,NA,"1200","1200","Rhizomatous, to 30cm tall; In shallow water. Wet campo with termite mounds","UB0006891","UB0006891","10235","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Villarroel, D",NA,NA,NA,"Villarroel, D; Martinez, MT; Toledo, G","2014","05","09","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Región de Terebinto. Zona de la comunidad el Hondo, área con zonas de quebradas con agua permanente, las riberas están dominadas por sabanas abiertas con nivel freático muy superficial (campo limpo úmido). Es muy notorio que estas sabanas quedan inun","-63.428056","-17.666944","-63.428056","-17.666944","410","410",NA,NA,NA,"3605","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Villarroel, D",NA,NA,NA,"Villarroel, D; Martinez, MT; Toledo, G","2014","05","07","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Región de Terebinto. Reserva Privada de Patrimonio Natural Arubaí. Área denominada como Infiernillo, zona de lomeríos, presenta valles grandes formados por la erosión hídrica de nacientes cubiertas por pastizales, y cimas con vegetación de sabanas ar","-63.415","-17.679444","-63.415","-17.679444","460","460",NA,NA,NA,"3668","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, L","2018","11",NA,"Kuhlmann, JG","1892","09","29","Brasil","São Paulo",NA,"Biologico",NA,NA,NA,NA,NA,NA,NA,"UB0012081","UB0012081","62497s.n.","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2019-11-01 15:14:37-03","UnB","UB","193543","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R","2011","09","06","Damazio, L",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Várzea de Tripuhy.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"UB0011853","UB0011853","s.n.","Monocotyledonae",NA,"Southern America",NA,"44599","auto",NA,NA,NA,NA,NA,NA
"588","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, L","2018","11",NA,"Klein; Bresolin","1966","01","17","Brasil","Santa Catarina","Florianópolis","Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,"2","2","Terrenos húmidos","UB0012136","UB0012136","6508","Monocotyledonae",NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"589","2019-11-01 15:14:37-03","UnB","UB","170703","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, L","2018","11",NA,"Faria, JEQ","2011","02","25","Brasil","Goiás","Alto Horizonte","Fazenda do senhor Manoel Braz","-49.3386001586914","-14.1955995559692",NA,NA,NA,NA,"Erva com inflorescência verde; Brejo","UB0012429","UB0012429","1161","Monocotyledonae",NA,"Southern America",NA,"27619","auto",NA,NA,NA,NA,NA,NA
"590","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, L","2018","11",NA,"Penna, BS","1962","04","05","Brasil","Pará","Muaná","Fazenda Santo André, Ilha de Marajó","-49.2167015075684","-1.52832996845245",NA,NA,NA,NA,NA,"UB0011495","UB0011495","22","Monocotyledonae",NA,"Southern America",NA,"72451","auto",NA,NA,NA,NA,NA,NA
"591","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, L","2018","11",NA,"Hatschbach, G","1967","01","10","Brasil","Paraná ","Almirante Tamandaré","Parque Santa Maria","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,"Campo pedregoso. Local úmido","UB0012415","UB0012415","15665","Monocotyledonae",NA,"Southern America",NA,"18684","auto",NA,NA,NA,NA,NA,NA
"592","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, L","2018","11",NA,"Klein; Bresolin","1966","01","17","Brasil","Santa Catarina","Florianópolis","Jurerê","-48.5491981506348","-27.596700668335",NA,NA,"2","2","Campo úmido","UB0012137","UB0012137","6547","Monocotyledonae",NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"593","2020-08-20 14:59:19-03","UFSC","FLOR","39509","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2011","03","18","Affonso, R.; Zanin, A.","2011","03","18","Brasil","Santa Catarina","Campo Alegre","Morro do Campo Alegre, trilha próxima à cachoeira.","-49.394167","-26.299722","49º23'39''W","26º17'59''S","872","872","Fruto Maduro, aquênio branco. Coordenadas informadas originalmente em UTM: 22J 0660318, 70970134, não correspondem ao município informado, mas ao município vizinho, São Bento do Sul.","FLOR0039509",NA,"208",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-08-20 14:59:19-03","UFSC","FLOR","38559","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2010","12","06","Affonso, R.; Zanin, A.","2010","12","06","Brasil","Santa Catarina","Garopaba","estrada principal de acesso.","-48.680556","-28.131389","48º40'50''W","28º7'53''S","2","2","herbácea","FLOR0038559","FLOR0038559","131",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-08-20 14:59:19-03","UFSC","FLOR","34911","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2013","02","18","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","04","28","Brasil","Santa Catarina","Urubici","Fazenda da Sra. Sônia Munareto, parte leste dos campos do Rio Espraiado, beira do penhasco divisa Urubici/Aiurê, Campo dos Padres.","-49.314167","-27.99","49º18'51''W","27º59'24''S","1459","1459","Abundante, rizomas avermelhados. Habitat: campo úmido","FLOR0034911","FLOR0034911","1119",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-08-20 14:59:19-03","UFSC","FLOR","37829","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2011","01","10","Affonso, R.; Zanin, A.","2010","04","16","Brasil","Santa Catarina","Florianópolis","UCAD. Ilha de Santa Catarina Trilha Jacatirão.","-48.510556","-27.525833","48º30'38''W","27º31'33''S",NA,NA,"herbácea, flor Anteras amareladas e estigmas brancos, Fruto Maduro, aquênio branco. Planta rizomatoza. Touceiras delicadas. Indivíduo isolado","FLOR0037829",NA,"44",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-08-20 14:59:19-03","UFSC","FLOR","37830","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2011","01","10","Affonso, R.; Zanin, A.","2010","04","16","Brasil","Santa Catarina","Florianópolis","UCAD. Ilha de Santa Catarina Trilha Jacatirão.","-48.510556","-27.525833","48º30'38''W","27º31'33''S",NA,NA,"erva delicada, Fruto Maduro, aquênio branco. Indivíduo dentro de colônia de Andropogon.","FLOR0037830",NA,"45",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-08-20 14:59:19-03","UFSC","FLOR","37838","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2011","01","10","Affonso, R.; Zanin, A.","2010","04","19","Brasil","Santa Catarina","Florianópolis","LAGOA DO PERI. Ilha de Santa Catarina.","-48.509722","-27.725556","48º30'35''W","27º43'32''S",NA,NA,"herbácea delicada, Fruto Maduro, aquênio branco, 0,1 a 0,15m altura. Solo úmido. Indivíduos no meio de colônia de Andropogon.","FLOR0037838",NA,"53",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-08-20 20:41:11-03","UFSC","FLOR","38531","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2011",NA,NA,"Affonso, R.; Zanin, A.","2010","09","14","Brasil","Santa Catarina","Florianópolis","Unidade de Conservação ambiental Desterro (UCAD), Trilha Jacatirão, Ilha de Santa Catarina.","-48.510556","-27.525833","48º30'38''W","27º31'33''S",NA,NA,"herbácea","FLOR0038531",NA,"101",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-08-20 20:41:11-03","UFSC","FLOR","38536","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2011",NA,NA,"Affonso, R.","2010","11","14","Brasil","Santa Catarina","Florianópolis","Trilha da Praia do Matadeiro, Lagoinha, Ilha de Santa Catarina.","-48.491944","-27.756111","48º29'31''W","27º45'22''S",NA,NA,"ereta. local aberto, ensolarado, solo arenoso.","FLOR0038536",NA,"108",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-08-20 14:59:19-03","UFSC","FLOR","38539","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2010","11","20","Affonso, R.","2010","11","20","Brasil","Santa Catarina","Florianópolis","Costa da Lagoa, parte alta da cachoeira, Ilha de Santa Catarina.","-48.462778","-27.566944","48º27'46''W","27º34'1''S",NA,NA,"erva ereta. no meio das pedras da cachoeira, na parte alta da cachoeira.","FLOR0038539",NA,"111",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-08-20 14:59:19-03","UFSC","FLOR","38545","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2010","11","29","Affonso, R.; Zanin, A.","2010","11","29","Brasil","Santa Catarina","Palhoça","Parque Estadual da Serra do Tabuleiro.","-48.627778","-27.844722","48º37'40''W","27º50'41''S","5","5","herbácea, 0,14 a 0,3m altura. solo arenoso. Há fotos da planta viva associadas à exsicata.","FLOR0038545","FLOR0038545_v1 FLOR0038545_v2 FLOR0038545_v3 FLOR0038545_v4 FLOR0038545_v5 FLOR0038545_v6 FLOR0038545_v7","117",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-08-20 14:59:19-03","UFSC","FLOR","38546","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2010","11","29","Affonso, R.; Zanin, A.","2010","11","29","Brasil","Santa Catarina","Palhoça","Parque Estadual da Serra do Tabuleiro.","-48.627778","-27.844722","48º37'40''W","27º50'41''S","5","5","herbácea, 32 a 45cm altura","FLOR0038546",NA,"118",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-08-20 14:59:19-03","UFSC","FLOR","38554","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2010","12","06","Affonso, R.; Zanin, A.","2010","12","06","Brasil","Santa Catarina","Palhoça","Maciambú.","-48.641389","-27.805","48º38'29''W","27º48'18''S","36","36","herbácea. terreno em frente a casa de recuperação #?##?#PAZ E BEM#?##?#, córrego ao lado, ensolarado, gl.","FLOR0038554",NA,"126",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-08-20 14:59:19-03","UFSC","FLOR","38555","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2010","12","06","Affonso, R.; Zanin, A.","2010","12","06","Brasil","Santa Catarina","Palhoça","Maciambú.","-48.641389","-27.805","48º38'29''W","27º48'18''S","36","36","herbácea. terreno em frente a casa de recuperação #?#PAZ E BEM#?##?# , ensolarado, pilo.","FLOR0038555",NA,"127",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-08-20 14:59:19-03","UFSC","FLOR","38557","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2010","12","06","Affonso, R.; Zanin, A.","2010","12","06","Brasil","Santa Catarina","Paulo Lopes",NA,"-48.708056","-27.966111","48º42'29''W","27º57'58''S","13","13","herbácea. pasto alagado de propriedade.","FLOR0038557",NA,"129",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-08-20 14:59:19-03","UFSC","FLOR","38561","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2010","12","06","Affonso, R.; Zanin, A.","2010","12","06","Brasil","Santa Catarina","Imbituba","Lagoa de Ibiraquera, Ponta da Piteira.","-48.670278","-28.146389","48º40'13''W","28º8'47''S","3","3","herbácea","FLOR0038561",NA,"133",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-08-20 14:59:19-03","UFSC","FLOR","38562","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2010","12","07","Affonso, R.; Zanin, A.","2010","12","07","Brasil","Santa Catarina","Laguna","Pontal da Barra, caminho para Gravatá.","-48.767778","-28.501667","48º46'4''W","28º30'6''S","2","2","herbácea. campo aberto pastejado na beira braço de mar. Há fotos da planta viva associadas à exsicata.","FLOR0038562","FLOR0038562_v","134",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-08-20 14:59:19-03","UFSC","FLOR","38565","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2010","12","07","Affonso, R.; Zanin, A.","2010","12","07","Brasil","Santa Catarina","Morro da Fumaça",NA,"-49.226389","-28.613889","49º13'35''W","28º36'50''S","6","6","herbácea. campo pastejado em frente à núcleo de mata.","FLOR0038565",NA,"137",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-08-20 14:59:19-03","UFSC","FLOR","38566","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2010","12","07","Affonso, R.; Zanin, A.","2010","12","07","Brasil","Santa Catarina","Morro da Fumaça",NA,"-49.247222","-28.593611","49º14'50''W","28º35'37''S","8","8","herbácea. Vala com instalção de gás ao longo da ferrovia.","FLOR0038566",NA,"138",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-08-20 14:59:19-03","UFSC","FLOR","38574","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2011","01","06","Affonso, R.; Zanin, A.","2011","01","06","Brasil","Santa Catarina","Alfredo Wagner","Estrada para Rio do Sul.","-49.331389","-27.678611","49º19'53''W","27º40'43''S","693","693","herbácea. Estrada para Parque de exposições indo para Soldadinho.","FLOR0038574",NA,"151",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-08-20 14:59:19-03","UFSC","FLOR","38596","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R.","2011","01","07","Affonso, R.; Zanin, A.","2011","01","07","Brasil","Santa Catarina","Lages","Cajuru.","-50.304167","-27.860556","50º18'15''W","27º51'38''S","958","958","herbácea. afloramento rochoso em frente à propriedade terapêutica, 2 km após trilho na entrada para Cajurú.","FLOR0038596",NA,"173",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
