"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","phylum","order","continentOcean","preparationType","occurrenceRemarks","imagecode","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"205","2020-09-12 05:00:02-03","US","US","3132574","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"J. Cordeiro & G. Hatschbach","529","1988","4","5","Brazil","Paraná",NA,"Rio Tibagi (mun. Palmeira) Paraná",NA,NA,NA,NA,NA,NA,"US01725564",NA,"Asterales","South America",NA,NA,"US01725564_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","1902560","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"S. Solos & J. Rombouts","92","1938","7","17","Brazil","Paraná",NA,"Frutex erectus, Ponta Grossa, Paraná.",NA,NA,NA,NA,NA,NA,"US01725550",NA,"Asterales","South America",NA,NA,"US01725550_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","2573855","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"L. Smith, R. M. Klein & G. Hatschbach","14754","1965","1","18","Brazil","Paraná",NA,"Mun. Jaguariaiva: Sandy river bank, thicket, campo, and ruderal, Barra do Rio das Mortes, Rio Jaguariaiva","-49.27","-24.13",NA,NA,"810",NA,"US01725557",NA,"Asterales","South America",NA,NA,"US01725557_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","2569691A","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","18685","1968","1","16","Brazil","Goiás",NA,"Planalto do Brasil. Serra dos Pirineus. Creek margin. 15 km N. of Corumbá de Goiás in valley of Rio Corumba",NA,NA,NA,NA,"1150",NA,"US01725563",NA,"Asterales","South America - Neotropics",NA,NA,"US01725563_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","2120783","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"G. Hatschbach","2288",NA,NA,NA,"Brazil","Paraná",NA,"Est. Paraná. Mun. Lapa. Serrinha. Rio Sao Vicente",NA,NA,NA,NA,NA,NA,"US01874294",NA,"Asterales","South America",NA,NA,"US01874294_01 US01874294_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","1617322","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"F. C. Hoehne","2858a","1919","1","18","Brazil",NA,NA,"Pocos de Caldas, Minas",NA,NA,NA,NA,NA,NA,"US01725548",NA,"Asterales","South America - Neotropics",NA,NA,"US01725548_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","2839332","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"R. Kummrow","963","1975","11","3","Brazil","Paraná",NA,"Rod. do Café, rio Tibagi (mun. Ponta Grossa) Paraná",NA,NA,NA,NA,NA,NA,"US01725565",NA,"Asterales","South America",NA,NA,"US01725565_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","1692575","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"L. Riedel","2429","1834","8",NA,"Brazil",NA,NA,"Brasilia. In humidis ad rivuem",NA,NA,NA,NA,NA,NA,"US01725562",NA,"Asterales","South America",NA,NA,"US01725562_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","1280389","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"P. K. Dusén","6930","1908","10","22","Brazil","Paraná",NA,"Paraná: Serrinha, ad rivulum",NA,NA,NA,NA,NA,NA,"US01725552",NA,"Asterales","South America",NA,NA,"US01725552_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"214","2021-03-15 18:25:21-03","USP","SPF","207904","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G","2011","Heiden, G; Pirani, JR; Siniscalchi, CM; Devecchi, MF","1615","2011","02","17","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Área de Proteção Ambiental Morro da Pedreira, Estrada da Usina Dr. Pacífico Mascarenhas (ramal da Rodovia MG 010), km 6, estrada vicinal que leva à cachoeira Serra Morena (cachoeira do Cornélio), no vale do ribeirão Indequicé.","-43.592778","-19.2525","-43.592778","-19.2525","1010","1010","SPF00207904",NA,NA,NA,NA,"Subarbusto ca. 1 m alt., nas margens e dentro do rio. Caule vináceo. Folhas verdes, nervuras amarelas. Pedúnculos vináceos. Estéril.",NA,NA,NA,"02","17",NA,NA,NA,NA,NA
"215","2021-03-15 18:25:21-03","USP","SPF","207938","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G","2011","Heiden, G; Silva, JM; Vaz, JM","1598","2011","02","09","Brasil","Paraná","Palmeira","Fazenda Santa Rita. Estrada para a Vila do Cercado.","-49.801111","-25.322222","-49.801111","-25.322222","1077","1077","SPF00207938",NA,NA,NA,NA,"Subarbusto ca. 1 m alt., nas margens e dentro do rio. Caule vináceo. Folhas verdes, nervuras amarelas. Pedúnculos vináceos. Brácteas involucrais verde-claras. Flores creme. Planta estaminada.",NA,NA,NA,"02","09",NA,NA,NA,NA,NA
"216","2021-03-15 18:25:21-03","USP","SPF","207943","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G","2011","Heiden, G; Silva, JM; Vaz, JM","1570","2011","02","07","Brasil","Paraná","Porto Amazonas","Recanto dos Papagaios, Estrada secundária paralela à BR 277.","-49.7775","-25.471389","-49.7775","-25.471389","955","955","SPF00207943",NA,NA,NA,NA,"Subarbusto ca. 1 m alt., nas margens e dentro do rio. Caule vináceo. Folhas verdes, nervuras amarelas. Pedúnculos vináceos. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada.",NA,NA,NA,"02","07",NA,NA,NA,NA,NA
"217","2021-03-15 18:25:21-03","USP","SPF","208251","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G","2010","Heiden, G; Iganci, JRV; Silva, JM; Vaz, JM","1424","2010","12","15","Brasil","Paraná","Porto Amazonas","Recanto dos Papagaios. Rio Papagaios.","-49.769444","-25.468611","-49.769444","-25.468611","945","945","SPF00208251",NA,NA,NA,NA,"Subarbusto ca. 1 m alt., nas margens e dentro do rio. Caule vináceo. Folhas verdes, nervuras amarelas. Pedúnculos vináceos. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada.",NA,NA,NA,"12","15",NA,NA,NA,NA,NA
"218","2019-11-13 11:16:06-03","USP","SPF","211530","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G","2014","Souza, VC","32032","2006","02","15","Brasil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"SPF00211530",NA,NA,NA,NA,NA,NA,"35166","auto","07",NA,NA,NA,NA,NA,NA
"219","2019-11-13 11:16:06-03","USP","SPF","211538","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G","2010","Souza, VC","32123","2006","02","16","Brasil","São Paulo","Itaberá",NA,"-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,"SPF00211538",NA,NA,NA,NA,NA,NA,"29370","auto","11",NA,NA,NA,NA,NA,NA
"220","2021-03-25 13:51:32-03","UNIVILLE","JOI","3693","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,"2018","E. Barbosa","1306","2006","05","04","Brasil","Paraná","Jaguariaíva","Rio das Mortes.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"JOI003693",NA,NA,NA,NA,"; HABITAT: beira do rio encachoeirado; HABITO: arbusto",NA,"44368","auto","08","08",NA,NA,NA,NA,NA
"221","2021-03-25 13:51:32-03","UNIVILLE","JOI","10829","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,"2018","M. Sartori","357","2009","04","15","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca - Fazenda Comerlato.","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","JOI010829",NA,NA,NA,NA,"; HABITAT: campo",NA,"49662","auto","08","08",NA,NA,NA,NA,NA
"222","2021-03-25 13:51:32-03","UNIVILLE","JOI","7356","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,"2018","F.C.S. Vieira","2068","2008","05","22","Brasil","Santa Catarina","Garuva","Serra Quiriri, fragmento da represa.","-48.8549995422363","-26.0266990661621",NA,NA,"1270","1270","JOI007356",NA,NA,NA,NA,"; HABITAT: campo altomontano; HABITO: arbusto",NA,"22441","auto","08","08",NA,NA,NA,NA,NA
"223","2019-10-07 09:11:09-03","UEFS","HUEFS","11119","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G.Heiden","2009","Ganev, W.","676","1992","07","16","Brasil","Bahia","Abaíra",NA,"-41.9","-13.266667","41W54'","13S16'","1650","1650","HUEFS0011119","Angiospermae","Asterales",NA,NA,NA,"HUEFS0011119",NA,NA,"06",NA,"Asteranae",NA,NA,NA,NA
"224","2019-10-07 09:11:09-03","UEFS","HUEFS","124353","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G.Heiden","2009","Silva-Castro, M.M.","1314","2007","08","27","Brasil","Minas Gerais","São Thomé das Letras","Estrada para Pico dos Gaviões. Cachoeira Shangui-lá.","-44.963611","-21.640556","44W57'49''","21S38'26''","3089","3089","HUEFS0124353","Angiospermae","Asterales",NA,NA,NA,"HUEFS0124353",NA,NA,"06",NA,"Asteranae",NA,NA,NA,NA
"225","2019-10-07 09:11:09-03","UEFS","HUEFS","43398","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G.Heiden","2009","Ribas, O.S.","1752","1997","02","11","Brasil","Paraná","Jaguariaíva","Rio Samambaia.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"HUEFS0043398","Angiospermae","Asterales",NA,NA,"Campo limpo, seco; solo arenoso.","HUEFS0043398","44368","auto","07",NA,"Asteranae",NA,NA,NA,NA
"226","2019-10-07 09:11:10-03","UEFS","HUEFS","18260","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","G.Heiden","2009","Ganev, W.","3515","1994","07","12","Brasil","Bahia","Piatã",NA,"-41.783333","-13.416667","41W47'","13S25'","1300","1300","HUEFS0018260","Angiospermae","Asterales",NA,NA,NA,"HUEFS0018260",NA,NA,"07",NA,"Asteranae",NA,NA,NA,NA
"227","2019-10-07 09:11:10-03","UEFS","HUEFS","104768","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","G.Heiden","2009","Santos, A.K.A.","657","2006","01","13","Brasil","Minas Gerais","Diamantina",NA,"-43.524167","-18.183056","43W31'27''","18S10'59''","1185","1185","HUEFS0104768","Angiospermae","Asterales",NA,NA,NA,"HUEFS0104768",NA,NA,"07",NA,"Asteranae",NA,NA,NA,NA
"228","2019-10-07 09:11:10-03","UEFS","HUEFS","11105","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","G.Heiden","2009","Ganev, W.","662","1992","07","16","Brasil","Bahia","Abaíra",NA,"-41.9","-13.266667","41W54'","13S16'","1650","1650","HUEFS0011105","Angiospermae","Asterales",NA,NA,NA,"HUEFS0011105",NA,NA,"06",NA,"Asteranae",NA,NA,NA,NA
"229","2019-10-07 09:11:10-03","UEFS","HUEFS","112565","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","G.Heiden","2009","Conceição, A.A.","1870","2006","09","16","Brasil","Bahia","Mucugê","Gobira.","-41.366667","-13.083333","41W22'","13S5'",NA,NA,"HUEFS0112565","Angiospermae","Asterales",NA,NA,"Campo rupestre.","HUEFS0112565",NA,NA,"07",NA,"Asteranae",NA,NA,NA,NA
"230","2019-10-07 09:11:10-03","UEFS","HUEFS","11287","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","G.Heiden","2009","Ganev, W.","844","1992","08","13","Brasil","Bahia","Mucugê",NA,"-41.566667","-13.3","41W34'","13S18'","1220","1220","HUEFS0011287","Angiospermae","Asterales",NA,NA,NA,"HUEFS0011287",NA,NA,"07",NA,"Asteranae",NA,NA,NA,NA
"231","2019-10-07 09:11:10-03","UEFS","HUEFS","124450","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","G.Heiden","2009","Miranda, E.B.","1036","2007","08","29","Brasil","Minas Gerais","Diamantina","Guinda Ca. 2 km após Guinda, entre pedras.","-43.683889","-18.247222","43W41'2''","18S14'50''","1409","1409","HUEFS0124450","Angiospermae","Asterales",NA,NA,"Campo rupestre ao lado da estrada.","HUEFS0124450",NA,NA,"07",NA,"Asteranae",NA,NA,NA,NA
"232","2019-10-07 09:11:10-03","UEFS","HUEFS","26315","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","G.Heiden","2009","Hind, D.J.N.","PCD3917","1996","11","02","Brasil","Bahia","Piatã","Estrada Piatã-Inúbia.","-41.825556","-13.121111","41W49'32''","13S7'16''","1340","1340","HUEFS0026315","Angiospermae","Asterales",NA,NA,NA,"HUEFS0026315",NA,NA,"07",NA,"Asteranae",NA,NA,NA,NA
"233","2019-10-07 09:11:10-03","UEFS","HUEFS","62320","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","G.Heiden","2009","Carvalho, A.M.de","6936","2001","08","15","Brasil","Bahia","Encruzilhada","Ca. 26 km na estrada para Divisópolis.","-41.027222","-15.686667","41W1'38''","15S41'12''",NA,NA,"HUEFS0062320","Angiospermae","Asterales",NA,NA,"Campos de cerrado conhecidos por cocais.","HUEFS0062320",NA,NA,"07",NA,"Asteranae",NA,NA,NA,NA
"234","2019-10-07 09:11:10-03","UEFS","HUEFS","70498","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","G.Heiden","2009","França, F.","4564","2003","02","18","Brasil","Minas Gerais","Presidente Kubitschek","Estrada BR 259 a Serro. c. 9,7km de Datas.","-43.591667","-18.572222","43W35'30''","18S34'20''",NA,NA,"HUEFS0070498","Angiospermae","Asterales",NA,NA,"Campo rupestre.","HUEFS0070498",NA,NA,"07",NA,"Asteranae",NA,NA,NA,NA
"235","2019-10-07 09:11:10-03","UEFS","HUEFS","98677","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","G.Heiden","2009","Santos, A.K.A.","401","2005","07","27","Brasil","Bahia","Rio de Contas","Gerais do Porco Gordo.","-41.753056","-13.442778","41W45'11''","13S26'34''","1226","1226","HUEFS0098677","Angiospermae","Asterales",NA,NA,"Campo rupestre.","HUEFS0098677",NA,NA,"07",NA,"Asteranae",NA,NA,NA,NA
"236","2019-10-07 09:11:10-03","UEFS","HUEFS","152334","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","F.A.Santana","2011","Moraes, P.L.R.de","2905","2009","08","25","Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"HUEFS0152334","Angiospermae","Asterales",NA,NA,NA,"HUEFS0152334","52493","auto","11",NA,"Asteranae",NA,NA,NA,NA
"237","2019-09-04 19:36:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"238","2019-12-09 12:01:26-03","F","FMNH-SEEDPLANTS","V0503736F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia",NA,NA,NA,"H. S. Irwin et al.","1868","1968","1","16","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0503736F","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"239","2019-12-09 15:30:22-03","F","FMNH-SEEDPLANTS","V0503730F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia",NA,NA,NA,"C. Gaudichaud","484",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0503730F","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"240","2019-12-09 15:28:31-03","F","FMNH-SEEDPLANTS","V0503731F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia",NA,NA,NA,"P. Dusén","16462","1915","1","22","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0503731F","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"241","2019-12-09 15:27:20-03","F","FMNH-SEEDPLANTS","V0503732F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia",NA,NA,NA,"P. Dusén","15092","1914","6","6","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0503732F","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"242","2019-12-09 15:21:41-03","F","FMNH-SEEDPLANTS","V0503733F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia",NA,NA,NA,"E. Pereira","5458","1960","2","23","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0503733F","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"243","2019-12-09 15:19:41-03","F","FMNH-SEEDPLANTS","V0503734F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia",NA,NA,NA,"G. G. Hatschbach","11319","1964","7","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0503734F","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"244","2019-12-09 15:08:18-03","F","FMNH-SEEDPLANTS","V0503735F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia",NA,NA,NA,"E. Pereira","5458","1960","2","23","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0503735F","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"245","2019-12-09 11:58:25-03","F","FMNH-SEEDPLANTS","V0503737F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia",NA,NA,NA,"P. C. D. Clausen","1156",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0503737F","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"246","2019-09-04 19:58:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla",NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"247","2020-04-29 16:29:30-03","UFVJM","HDJF","5787","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","Bringel, JBA","2015","Chaves, DA; Hiago, F; Pinheiro, M; Pacheco, MA","507","2014","09","14","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.34295","-18.223283","-43.34295","-18.223283","1502","1502","HDJF005787","Dicotyledoneae",NA,"Southern America",NA,NA,"HDJF005787_01",NA,NA,"12",NA,NA,NA,NA,NA,NA
"248","2019-06-24 08:12:22-03","IAC","IAC","2605","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G. Heiden","2010","J.E. Rombouts","s/nº","1938","07","17","Brasil","Paraná","Ponta Grossa",NA,"-50.1619","-25.095","-50.1619","-25.0950",NA,NA,NA,NA,NA,NA,NA,"tipo de solo: areia devoniana",NA,NA,NA,"11","17",NA,NA,NA,NA,NA
"249","2020-11-12 16:58:14-03","UEL","FUEL","6207","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Teles, AM","2009","Paiva, RS","s.n.","1988","06","04","Brasil","Paraná","Londrina","Sítio São João","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,"63728","auto","08",NA,NA,NA,NA,NA,NA
"250","2020-11-12 16:58:14-03","UEL","FUEL","51763","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G","2010","Souza, VC; Romão, GO; Rodrigues, CDN; Dantas, APT","32032","2006","02","15","Brasil","Paraná","Palmeira","Rodovia do Cafe (BR376), km 552, 55 km de Ponta Gr, campo geral","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,"35166","auto","09",NA,NA,NA,NA,NA,NA
"251","2020-11-12 16:58:14-03","UEL","FUEL","14777","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Teles, AM","2009","Ribeiro, Jr; et al.","6","1995","04","08","Brasil","Paraná","Sengés","Mata ciliar margem esquerda do Rio Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,"55682","auto","08",NA,NA,NA,NA,NA,NA
"252","2019-11-01 14:53:19-03","UnB","UB","22341","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.","Teles, AM","2004","Irwin, HS","18685","1968","01",NA,"Brasil","Goiás",NA,"15km N of Corumbá de Goiás on road to Niquelândia",NA,NA,NA,NA,"1150","1150",NA,"Dicotyledoneae",NA,"Southern America",NA,"Shrub 1m. Heads white; Cerrado and low woods on sandstone slopes",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"253","2019-11-01 14:53:19-03","UnB","UB","122099","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.","Teles, AM","2004","Kinoshita-Gouvea, LS","19168","1987","07","02","Brasil","Minas Gerais",NA,"Carrancas",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"Flores brancas.; Arbusto 0,4-0,7m.; Cerrado",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"254","2019-11-01 14:53:19-03","UnB","UB","25797","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.","Teles, AM","2003","Irwin, HS","13011","1966","02","19","Brasil","Distrito Federal",NA,"Ca. 25km SW of Brasília",NA,NA,NA,NA,"950","950",NA,"Dicotyledoneae",NA,"Southern America",NA,"Shrub 1m. Heads white; Periodically flooded creek bank",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"255","2019-11-01 14:53:19-03","UnB","UB","154808","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G","2015","Bringel, JBA; Moreira, HJC","690","2011","03","19","Brasil","Goiás","Cristalina","RPPN Linda Serra dos Topázios. Propriedade Sr. Jaime. Ribeirão dos Topazios","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"Arbusto 1m. Flores alvas.; Campo sujo na beira do córrego. Solo bastante úmido as vezes encharcado. Relevo levemente inclinado.",NA,"85457","auto","08","12",NA,NA,NA,NA,NA
"256","2019-11-01 14:53:23-03","UnB","UB","207453","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","Bringel, JBA","2015","Chaves, DA; Hiago, F; Pinheiro, M; Pacheco, MA","507","2014","09","14","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.34295","-18.223283","-43.34295","-18.223283","1502","1502",NA,"Dicotyledoneae",NA,"Southern America",NA,"Complexo Rupestre",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"257","2020-08-04 12:47:25-03","UFU","HUFU","45165","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G.","2016","Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N.; Silva, M.A.O.; Caixeta, F.; et al.","7774","2006","07","12","Brasil","Minas Gerais","Capitólio","Região da represa de Furnas, Paraíso Perdido; ca. 5Km da rodovia MG 050.","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"HUFU00041994",NA,NA,NA,NA,"Subarbusto, ca. 0,5 m. Brácteas verdes, coroal e ramos do estilete creme.; Campo rupestre.","HUFU00041994","29474","auto","05","11",NA,NA,NA,NA,NA
"258","2021-01-25 11:52:34-03","UFU","HUFU","79756","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Nakajima, J.N.","2020","Costa, M.T.R.","1622","2019","03","01","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, Cachoeirinha próxima a estrada Tijuco-CEMONTA.","-44.486389","-21.235556","-44.486389","-21.235556","1007","1007","HUFU00077703",NA,NA,NA,NA,"Arbusto, ca. 0,3 m. Flores brancas, crescendo próximo da água.",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
