"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","recordNumber","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","class","relatedCatalogItem","sex","typeStatus","fieldNumber"
"198","2021-02-11 17:18:25-03","UFPR","UPCB","40570","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Silva, S.M.","1999","10",NA,"Gatti, G.","1999","10","15","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita coletada sobre fuste a 2m de altura, brácteas do escapo floral vermelhas. Floresta ombrófila densa submontana, floresta secundária, local pouco sombreado..",NA,NA,"Reserva Natural Salto Morato, Quiosques","541","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-02-11 17:18:25-03","UFPR","UPCB","40569","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Tardivo, R.C.","1999","02",NA,"Gatti, G.","1999","01","21","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita coletada a 2,5m de altura sobre fuste de Alchornea glandulosa. Floresta ombrófila densa submontana, capoeirão, local pouco sombreado..",NA,NA,"Reserva Natural Salto Morato, Quiosques","304","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2009-07-21 23:34:00-03","MO","MOBOT","2454235","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"Per Dusén","1916","1","1","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAcareí","Dusén 17486",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"201","2012-02-29 14:21:00-03","MO","MOBOT","2454251","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.","Smith, L. B.",NA,NA,NA,"A. Sehnem","1948","1","10","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morro do Artao Ilha","Sehnem 3069",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"202","2009-11-20 06:28:00-02","MO","MOBOT","3013462","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.","G. Hatschbach",NA,NA,NA,"C.V. Roderjan|Y.S. Kuniyoshi","1984",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio Pederneiras (mun. Guararqueçaba).","Roderjan 250",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"203","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","4929",NA,"Plantae","Bromeliaceae","Vriesea","cf. flammea","Vriesea cf. flammea","L.B. Smith","T.S. Coser/14-06-2012",NA,NA,NA,"B. Weinberg; et al","1983","10","01","Brasil","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"MBML004929","MBML004929",NA,"646","48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-04 11:04:43-03","UFRB","HURB","18882","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Souza, E.H.; Cavalcante, B. P.","2018","11","28","Brasil","Bahia","Arataca","-39.4965","-13.802333","39º29'47,4W","13º48'8,4S",NA,NA,NA,"HURB000018882","HURB000018882","Parque Nacional Serra das Lontras;","681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-01 11:55:17-03","UFPE","UFP","24921","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.","Siqueira-Filho, JA","2000","04","24","Siqueira-Filho, JA; Vicente, JA","1999","07","09","Brasil","Pernambuco","Jaqueira","-35.833611","-8.710278","-35.833611","-8.710278","700","700","Epífita de dossel em Canidoscolus oliganthus (Eupghorbiaceae) a ca. de 30m alt. Indivíduos formando touceieras. Folhas com 29,5cm comp., castanho-vináceas de bainha larga (5,5cm) afilando bruscamente em direção ao ápice, com ondulações","UFP024921",NA,NA,"973",NA,NA,NA,"Pales",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-09-12 05:00:02-03","US","US","1906396","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"R. Reitz","1944","12","13","Brazil","Santa Catarina","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"6",NA,NA,"US01914478","US01914478_01",NA,NA,"16515","auto",NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","2282174","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"R. Reitz & D. Klein","1954","3","18","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"150",NA,NA,"US01914473","US01914473_01","Morro da Fazenda.","1759","27253","auto",NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","2104965","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"L. Smith & R. Reitz","1957","3","5","Brazil","Santa Catarina","Brusque","-48.9","-27.1",NA,NA,"100",NA,NA,"US01914476","US01914476_01","Azambuja.","6046",NA,NA,NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","3112782","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"T. H. Brito & E. J. Judziewicz","1986","2","25","Brazil","Bahia","Una","-38.32","-15.13",NA,NA,"300","550",NA,"US01914467","US01914467_01","Una, lado sul; coletadas a 6 Km do S da entrada (7 Km por ar SSE São José)","4008",NA,NA,NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"210","2020-09-12 05:00:02-03","US","US","1234425","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"P. K. Dusén","1909","12","2","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"US01914479","US01914479_01","Paraná, Jacarehý.","9012","24916","auto",NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"211","2020-09-12 05:00:02-03","US","US","2321481","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"G. Hatschbach","1959","12","28","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"US01914471","US01914471_01","Matinhos.","6661","24916","auto",NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"212","2020-09-12 05:00:02-03","US","US","2173321","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"L. Smith & H. Veloso","1952","2","18","Brazil","Santa Catarina","Brusque","-48.9","-27.1",NA,NA,"35","100",NA,"US01914477","US01914477_01","Forest,ato de Hoffmann","5661",NA,NA,NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"213","2020-09-12 05:00:02-03","US","US","2320668","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"W. Doering","1905","5","13","Brazil","São Paulo","São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,"US01914470","US01914470_01",NA,"5","25482","auto",NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"214","2020-09-12 05:00:02-03","US","US","2520899","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"G. Hatschbach","1962","12","26","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"100",NA,NA,"US01914469","US01914469_01","Serra da Prata","9837","24916","auto",NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"215","2020-09-12 05:00:02-03","US","US","2847776","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"T. S. Santos","1968","12","12","Brazil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"US01914468","US01914468_01","Fazenda São Rafael","308","36070","auto",NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"216","2020-09-12 05:00:02-03","US","US","2565268","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"R. Reitz & D. Klein","1959","1","15","Brazil","Santa Catarina","Novo Horizonte","-52.8335990905762","-26.4444007873535",NA,NA,"450",NA,NA,"US01914472","US01914472_01","Laurouller","8242","20622","auto",NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"217","2020-09-12 05:00:02-03","US","US","3424377","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"R. Wasum","2001","2","2","Brazil","Santa Catarina","Santo Amaro da Imperatriz","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,NA,"US01914466","US01914466_01",NA,"918","22435","auto",NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"218","2020-09-12 05:00:02-03","US","US","2141895","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"L. Smith","1952","3","14","Brazil","Santa Catarina","Palhoça","-48.67","-27.67",NA,NA,"50","700",NA,"US01914475","US01914475_01","Forest, Pilões","6209",NA,NA,NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"219","2020-09-12 05:00:02-03","US","US","2282166","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"R. Reitz & D. Klein","1954","3","1","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"300",NA,NA,"US01914474","US01914474_01","Horto Florestal INP.","1590","18533","auto",NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"220","2020-09-12 05:00:02-03","US","US","1481802","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"P. K. Dusén","1909","12","2","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"US01914480","US01914480_01","Jacarehy","9012","24916","auto",NA,"Bromeliales","1","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA
"221","2019-12-09 17:29:37-03","UFPR","EFC","1616","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Büneker, H.M.","2016","06","01","Kuniyoshi, Y.S.; Roderjan, C.V.","1988","11","25","Brasil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Epífita frequente em remanescente primário de Floresta Ombófila Densa, a 370 m.s.n.m.","EFC001616",NA,"Cabaraquara","5288","15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:17:07-03","USP","SPF","215485","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Smith","Machado, TM","2016","11",NA,"Thomas, WW","2004","02","07","Brasil","Bahia","Poções","-40.3652992248535","-14.5297002792358",NA,NA,"940","940",NA,"SPF00215485",NA,NA,"13948","31357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-25 13:51:53-03","UNIVILLE","JOI","7182","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","E. Barbosa","2008","02","29","M.C. Bartz","2008","01","18","Brasil","Santa Catarina","Guaramirim","-48.977778","-26.448889","48º58'40''W","26º26'56''S","35","35","; HABITAT: biôntico, restinga; HABITO: Epífita","JOI007182",NA,"BR-280.","56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-25 13:51:53-03","UNIVILLE","JOI","9249","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Meyer, F.S.","2008","08","09","Meyer, F.S.","2008","02","09","Brasil","Santa Catarina","São Bento do Sul","-49.378611","-26.250556","49º22'43''W","26º15'2''S",NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana","JOI009249",NA,"Arredores do CEPA Rugendas - Rio Natal.","566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-25 13:51:53-03","UNIVILLE","JOI","10481","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Meyer, F.S.","2010","11","02","Meyer, F.S.","2007","02","02","Brasil","Santa Catarina","São Bento do Sul","-49.378611","-26.250556","49º22'43''W","26º15'2''S",NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana","JOI010481",NA,"Arredores do CEPA Rugendas - Rio Natal.","268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-25 13:51:53-03","UNIVILLE","JOI","16778","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","MANCINELLI, W.S.","2016","03","29","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; SILVA, M.M. da; SILVA, J.C.S.","2016","01","05","Brasil","Santa Catarina","Joinville","-48.980556","-26.141667","48º58'50''W","26º8'30''S","215","215","epífita","JOI016778",NA,"Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-25 13:51:53-03","UNIVILLE","JOI","6172","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Mancinelli, W. S.","2006","08","14","Mancinelli, W.S.","2006","02","23","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"400","400","Número coletor: 494A; HABITAT: aereo; HABITO: Epífita; TIPO VEGETACIONAL: FODM","JOI006172",NA,"Morro da Tromba.",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-25 13:51:53-03","UNIVILLE","JOI","9949","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Meyer, F.S.","2010","05","18","Meyer, F.S.","2007","10","18","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITO: Epífita","JOI009949",NA,"Arredores do CEPA Rugendas - Rio Natal.","436","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-10-07 09:20:42-03","UEFS","HUEFS","83007","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Borgo, M.","2002","11","19","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"HUEFS0083007","HUEFS0083007","Estrada para Guaraqueçaba, próximo da Reserva Natural Cachoeira","1904","38300","auto","Angiospermae","Poales",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"230","2019-10-07 09:20:42-03","UEFS","HUEFS","226113","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Fontoura, T.","2001","01","26","Brasil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Mata à beira do alagado.","HUEFS0226113","HUEFS0226113","Região próximo à Fazenda do Alemão.","455","36070","auto","Angiospermae","Poales",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"231","2019-10-07 09:20:42-03","UEFS","HUEFS","184342","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","R.C.Forzza","2013","04",NA,"Thomas, W.W.","2004","02","04","Brasil","Bahia","Poções","-40.336944","-14.611111","40W20'13''","14S36'40''","940","940",NA,"HUEFS0184342","HUEFS0184342","Fazenda Boa Esperança (owner Lucau Vitoria), 7,5 Km S of Morrinhos (which is 6,1 Km E of Poções on road to Ilhéus) on forested slope. Southern Bahian Moist Forest.","13948",NA,NA,"Angiospermae","Poales",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"232","2019-07-09 12:55:31-03","F","FMNH-SEEDPLANTS","V0416208F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea",NA,"G. Martinelli",NA,NA,NA,"G. Martinelli & et al.","1986","2","15","Brazil","Rio de Janeiro",NA,"-42.5","-22",NA,NA,NA,NA,NA,"V0416208F","V0416208F_01",NA,"11399",NA,NA,"Spermatophyta",NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA
"233","2019-07-09 12:55:31-03","F","FMNH-SEEDPLANTS","V0416209F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea",NA,"G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1969","1","24","Brazil","Paraná",NA,"-51","-24",NA,NA,NA,NA,NA,"V0416209F","V0416209F_01",NA,"20917",NA,NA,"Spermatophyta",NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA
"234","2019-07-09 12:55:26-03","F","FMNH-SEEDPLANTS","V0416210F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea",NA,"L. B. Smith",NA,NA,NA,"P. Dusén","1916","1","9","Brazil","Paraná",NA,"-51","-24",NA,NA,NA,NA,NA,"V0416210F","V0416210F_01",NA,"17486",NA,NA,"Spermatophyta",NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA
"235","2020-04-29 16:30:29-03","UFVJM","HDJF","2617","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L. B. Sm.","Verdi, M","2010","04","19","Verdi, M; Souza, NL; Klemz, G","2010","03","30","Brasil","Santa Catarina","Orleans","-49.341667","-28.260833","-49.341667","-28.260833",NA,NA,NA,"HDJF002617","HDJF002617_01","Barracão","4139",NA,NA,"Monocotyledonae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"236","2020-07-23 12:01:04-03","CEPLAC","CEPEC","116027","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea",NA,"Sem Informação",NA,NA,NA,"Borges, R.A.X.","2007","01","16","Brasil","Bahia","Barro Preto","-39.536111","-14.770278","39W32'10","14S46'13",NA,NA,NA,NA,NA,"Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra. Caminhada ao topo da serra.","497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-07-23 12:01:04-03","CEPLAC","CEPEC","116120","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea",NA,"Sem Informação",NA,NA,NA,"Borges, R.A.X.","2007","01","21","Brasil","Bahia","arataca","-39.408056","-15.202778","39W24'29","15S12'10",NA,NA,"UNICATA.",NA,NA,"Serra das Lontras. Ca. 7 km no ramal que liga o distrito de Itatinguí à Serra, ramal de acesso à Fazenda Véu de Noiva, de propriedade de José Marques.","590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-07-23 12:01:04-03","CEPLAC","CEPEC","116601","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea",NA,"Sem Informação",NA,NA,NA,"Lopes, M. M. M.","2007","03","13","Brasil","Bahia","Barro Preto","-39.536111","-14.770278","39W32'10","14S46'13","860","860","UNICATA.",NA,NA,"Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra. Topo da encosta","1168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-07-23 12:01:04-03","CEPLAC","CEPEC","5063","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea",NA,"G. Martinelli",NA,NA,NA,"T. S. dos Santos","1968","12","12","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878","0W0'0","0S0'0",NA,NA,NA,NA,NA,"Faz. São Rafael.","308","36070","auto",NA,NA,NA,NA,NA,NA,"01/11/1982",NA,NA,NA
"240","2020-07-23 12:01:04-03","CEPLAC","CEPEC","148275","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea",NA,NA,NA,NA,NA,"Fontoura, T.","2001","01","26","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"Região próx. à Faz. do Alemão.","455","36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-10 11:38:29-03","UNILA","EVB","3814","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Stival-Santos, A.","2010","03","30","Stival-Santos, A.; Legal, E.; Silveira, S.","2010","03","30","Brasil","Santa Catarina","Botuverá","-49.14","-27.27","49º8'24''W","27º16'12''S","639","639","Flor bráctea rosa. Em galho caído Habitat: Floresta Ombrófila Densa, estágio avançado, intetrior do fragmento Habito: Epífita","EVB003814",NA,"Reserva Biológica Canela Preta. Reserva Biológica Estadual da Canela Preta","2248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-10-03 10:03:28-03","UFSCar","SORO","6901","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.","M. Verdi","2010","04","19","Verdi, M.; Souza, N.L. & Klemz, G.","2010","03","30","Brasil","Santa Catarina","Orleans","-49.319167","-28.260833","49°19'09,00W","28°15'39,00S","314","314","Epífita. Cor/Flor: bráctea vermelha.",NA,NA,"Barracão. Florística IFFSC 119 (Epífita); Floresta Ombrófila Densa. Estádio Suces.: médio de regeneração. Interior do fragmento.","4139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-08-20 14:58:52-03","UFSC","FLOR","54415","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Mello, A.S.","2012","02","01","Nuernberg, A.; Mello, A.S.","2012","02","01","Brasil","Santa Catarina","Bombinhas","-48.5525","-27.1875","48º33'9''W","27º11'15''S","2","2","epífita, brácteas vermelhas. Coordenadas aproximadas.","FLOR0054415",NA,"Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","566",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-08-20 14:58:52-03","UFSC","FLOR","65593","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Oliveira, F.M.C.","2018","12","06","Faveri, C.","2018","11","27","Brasil","Santa Catarina","Jaraguá do Sul","-49.153333","-26.302222","49º9'12''W","26º18'8''S",NA,NA,NA,"FLOR0065593","FLOR0065593","Empreendimento: Ribeirão Manso Energética Ltda - PCH Itapocuzinho II A. Área de resgate pré alagamento.","s.n.",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-08-20 14:58:52-03","UFSC","FLOR","65594","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Oliveira, F.M.C.","2018","12","06","Faveri, C.","2018","11","27","Brasil","Santa Catarina","Jaraguá do Sul","-49.153333","-26.302222","49º9'12''W","26º18'8''S",NA,NA,NA,"FLOR0065594","FLOR0065594","Empreendimento: Ribeirão Manso Energética Ltda - PCH Itapocuzinho II A. Área de resgate pré alagamento.","s.n.",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-08-20 20:41:01-03","UFSC","FLOR","5032","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Smith, L.B.","1968",NA,NA,"Klein, R.M.","1966","12","20","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"100","100","rupícola, flor branca","FLOR0005032",NA,"Morro do Ribeirão, Ilha de Santa Catarina.","6942","27000","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-08-20 14:58:52-03","UFSC","FLOR","4745","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Smith, L.B.",NA,NA,NA,"Klein, R.M.","1967","01","18","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"200","200","epífito, flor branca","FLOR0004745",NA,"Saco Grande, Ilha de Santa Catarina.","7137","27000","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-08-20 14:58:52-03","UFSC","FLOR","39173","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Queiroz, M.H. de","1991","07","08","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"90","90","fruto","FLOR0039173",NA,"Santo Antônio de Lisboa, Ilha de Santa Catarina.","506","27000","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-08-20 14:58:52-03","UFSC","FLOR","31281","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Hoeltgebaum, M.P.",NA,NA,NA,"Hoeltgebaum, M.P.","2002","03","13","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"epífita","FLOR0031281",NA,"Parque Botânico do Morro Baú.","4FS","18275","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-08-20 20:41:01-03","UFSC","FLOR","5033","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Reitz, R.","1982",NA,NA,"Klein, R.M.; Bresolin, A.","1973","01","16","Brasil","Santa Catarina","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,"250","250","epífito, flor branca, inflorescência vermelha. Frequente.","FLOR0005033",NA,"Águas Mornas.","10696","29971","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
