"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relationshipType","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","previousCatalogNumber"
"858","2020-09-12 05:00:02-03","US","US","3456718","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","B. G. Stergios, L. J. Dorr, S. M. Niño & R. Caracas","20145a","2003","4","11","Venezuela","Trujillo","Boconó","Parque Nacional Guaramacal. Páramo de Vicuyal.",NA,NA,NA,NA,"2730",NA,"US00728271","US00728271_01",NA,"Cyatheales","South America - Neotropics",NA,"PORT, US",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"859","2020-09-12 05:00:02-03","US","US","2423162","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"-- Segadas-Vianna","2996","1952","3",NA,"Brazil","São Paulo",NA,"Barreiro Co., Serra da Bocaina, Road to Pinheirinho",NA,NA,NA,NA,NA,NA,"US01446845","US01446845_01",NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"860","2020-09-12 05:00:02-03","US","US","3402722","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Cuello, N. L.","N. L. Cuello, B. G. Stergios, N. Niño, P. Tovar & E. Cuello","1873","2000","1","21","Venezuela","Portuguesa","Sucre","Alto de la Divisoria de la Concepción, vertiente sur del Parque Nacional Guaramacal, parcela de estudio fitosociológico No. 15.",NA,NA,NA,NA,"1880","1880","US00628271","US00628271_01",NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"861","2020-09-12 05:00:02-03","US","US","763011","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"J. N. Rose & P. G. Russell","20543","1915","7","26","Brazil",NA,NA,"South America, Vicinity of Itatiaya",NA,NA,NA,NA,"1200","2000","US01446843","US01446843_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"862","2020-09-12 05:00:02-03","US","US","2359789","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"G. Eiten, L. T. Eiten & E. R. de la Sota","2177","1960","7","18","Brazil","São Paulo",NA,"Municipio de Sao Paulo, about 10 km due north of center of Sao Paulo (Praca da Se), Serra da Cantareira, near top",NA,NA,NA,NA,"1200",NA,"US01446825","US01446825_01",NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"863","2020-09-12 05:00:02-03","US","US","3402735","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Cuello, N. L.","N. L. Cuello & J. Farreras","1921","2000","2","3","Venezuela","Trujillo","Boconó","Parque Nacional Guaramacal, vertiente norte, parcela de estudio fitosociológico No. 17.",NA,NA,NA,NA,"2480","2480","US00628258",NA,NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"864","2020-09-12 05:00:02-03","US","US","3628854","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"J. Mostacero & R. Castillo","275","1999","8","15","Venezuela","Vargas",NA,"Cordillera de ka Costa, Serrania del Litoral, Monumento Natural Pico Codazzi, Carretera Arco de la Colonia Tovar-Pto. Cruz 2.5 km desde el Arco, SE del Centro Turistico Villa Bahareque, margens de la Quebrada La Fuente, entre Alto Lagunazo y Villa Bahareque","-67.225","10.43",NA,NA,"1850","1950","US01446802",NA,NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"865","2020-09-12 05:00:02-03","US","US","532488","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"C. A. M. Lindman","A1307","1893","3","18","Brazil","Rio Grande do Sul",NA,"Silveira Martins",NA,NA,NA,NA,NA,NA,"US01446785","US01446785_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"866","2020-09-12 05:00:02-03","US","US","3402737","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Cuello, N. L.","N. L. Cuello & J. Farreras","1921","2000","2","3","Venezuela","Trujillo","Boconó","Parque Nacional Guaramacal, vertiente norte, parcela de estudio fitosociológico No. 17.",NA,NA,NA,NA,"2480","2480","US00628257","US00628257_01",NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"867","2020-09-12 05:00:02-03","US","US","3448849","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","B. G. Stergios, L. J. Dorr, S. M. Niño & R. Caracas","20033","2003","4","9","Venezuela","Trujillo","Mpio Boconó","Parque Nacional Guaramacal. Casa Vicuyal.",NA,NA,NA,NA,"2100",NA,"US00728232",NA,NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"868","2020-09-12 05:00:02-03","US","US","2549134","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Bro. A. Sehnem","5857","1952","1","16","Brazil",NA,NA,"So Sul do Brasil, ad fl. Uruguay supremum",NA,NA,NA,NA,"900",NA,"US01446847","US01446847_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"869","2020-09-12 05:00:02-03","US","US","2359790","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"-- Eiten & Sota","2177",NA,NA,NA,"Brazil",NA,NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"US01446827","US01446827_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"870","2020-09-12 05:00:02-03","US","US","2423160","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"-- Segadas-Vianna","2996","1952","3",NA,"Brazil","São Paulo",NA,"Barreiro Co., Serra da Bocaina, Road to Pinheirinho",NA,NA,NA,NA,NA,NA,"US01446852","US01446852_01",NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"871","2020-09-12 05:00:02-03","US","US","2359792","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"-- Eiten & Sota","2177",NA,NA,NA,"Brazil",NA,NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"US01446826","US01446826_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"872","2020-09-12 05:00:02-03","US","US","3479205","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"R. Núnez Cabrera","334",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Provincia Manuel M. Caballero, Pinar Yungueno , 25 km de Comarapa","-64.6744","-17.83",NA,NA,"2495",NA,"US01446809",NA,NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"873","2020-09-12 05:00:02-03","US","US","3628853","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"J. Mostacero & R. Castillo","275","1999","8","15","Venezuela","Vargas",NA,"Cordillera de ka Costa, Serrania del Litoral, Monumento Natural Pico Codazzi, Carretera Arco de la Colonia Tovar-Pto. Cruz 2.5 km desde el Arco, SE del Centro Turistico Villa Bahareque, margens de la Quebrada La Fuente, entre Alto Lagunazo y Villa Bahareque","-67.225","10.43",NA,NA,"1850","1950","US01446800",NA,NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"874","2020-09-12 05:00:02-03","US","US","1516171","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"P. K. Dusén","14425","1914","1","16","Brazil","Paraná",NA,"Serra do Mar, Ypiranga",NA,NA,NA,NA,"830",NA,"US01446799","US01446799_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"875","2020-09-12 05:00:02-03","US","US","2359793","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"-- Eiten & Sota","2177",NA,NA,NA,"Brazil",NA,NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"US01446679","US01446679_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"876","2020-09-12 05:00:02-03","US","US","2420871","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"G. Hatschbach","7095","1960","5","6","Brazil","Paraná",NA,"Mun. Campina Grande de Sul, Papanduva",NA,NA,NA,NA,NA,NA,"US01446791","US01446791_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"877","2020-09-12 05:00:02-03","US","US","3275372","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"M. Nee","40659","1991","6","2","Bolivia","Santa Cruz",NA,"Prov. Florida, 7 km (by air) NE of Mairana, southern limit of expanded Parque Nacional Amboro, entering from Mairana","-63.92","-18.07",NA,NA,"2200",NA,"US01446812","US01446812_01",NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"878","2020-09-12 05:00:02-03","US","US","763122","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"J. N. Rose & P. G. Russell","21291","1915","7","26","Brazil",NA,NA,"South America, Vicinity of Itatiaya",NA,NA,NA,NA,"1200","2000","US01446842","US01446842_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"879","2020-09-12 05:00:02-03","US","US","532362","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"P. K. Dusén","485",NA,NA,NA,"Brazil",NA,NA,"Bras., Itatiaia",NA,NA,NA,NA,NA,NA,"US01446836","US01446836_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"880","2020-09-12 05:00:02-03","US","US","3628852","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"J. Mostacero & R. Castillo","275","1999","8","15","Venezuela","Vargas",NA,"Cordillera de ka Costa, Serrania del Litoral, Monumento Natural Pico Codazzi, Carretera Arco de la Colonia Tovar-Pto. Cruz 2.5 km desde el Arco, SE del Centro Turistico Villa Bahareque, margens de la Quebrada La Fuente, entre Alto Lagunazo y Villa Bahareque","-67.225","10.43",NA,NA,"1850","1950","US01446801",NA,NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"881","2020-09-12 05:00:02-03","US","US","530625","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"J. Annies","55",NA,NA,NA,"Brazil","Paraná",NA,"Austro-Brasil, Villa Nova",NA,NA,NA,NA,NA,NA,"US01446780","US01446780_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"882","2020-09-12 05:00:02-03","US","US","1230496","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"P. K. Dusén","485",NA,NA,NA,"Brazil",NA,NA,"Brasilia, Sa do Itatiaia, Retiro do Ramos",NA,NA,NA,NA,"2100",NA,"US01446797","US01446797_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"883","2020-09-12 05:00:02-03","US","US","530626","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"J. Annies","55",NA,NA,NA,"Brazil","Paraná",NA,"Austro-Brasil, Villa Nova, South America",NA,NA,NA,NA,NA,NA,"US01446788","US01446788_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"884","2020-09-12 05:00:02-03","US","US","2675255","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"A. F. M. Glaziou","4438","1870","3","12","Brazil","Rio de Janeiro",NA,"Alto Mache [interpreted], Province de RJ, Bresil",NA,NA,NA,NA,NA,NA,"US01446830","US01446830_01",NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"885","2020-09-12 05:00:02-03","US","US","(Bulky)","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"G. Eiten, L. T. Eiten & E. R. de la Sota","2177",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00635689",NA,NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"886","2020-09-12 05:00:02-03","US","US","(Bulky)","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"-- Rose & -- Russell","20573","1915","7","29","Brazil",NA,NA,"Serra d' Itatiaya",NA,NA,NA,NA,"12","2000","US00635689",NA,NA,"Cyatheales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"887","2020-09-12 05:00:02-03","US","US","763012","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"J. N. Rose & P. G. Russell","20573","1915","7","26","Brazil",NA,NA,"South America, Vicinity of Itatiaya",NA,NA,NA,NA,"1200","2000","US01446841","US01446841_01",NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"888","2020-09-12 05:00:02-03","US","US","3454657","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Smith, A. R., (UC)","B. G. Stergios, L. J. Dorr, S. M. Niño & R. Caracas","20095","2003","4","10","Venezuela","Trujillo","Mpio Boconó","Parque Nacional Guaramacal. Trail from Casa Vicuyal toward Páramo de Vicuyal.",NA,NA,NA,NA,"2200","2600","US00728178",NA,NA,"Cyatheales","South America - Neotropics",NA,"PORT, UC, US, VEN",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"889","2020-09-12 05:00:02-03","US","US","1095576","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"C. Osten","6132","1912","4","7","Uruguay","Montevideo",NA,"Republik s. Reo Grande [interpreted]",NA,NA,NA,NA,NA,NA,"US01446870",NA,NA,"Cyatheales","South America",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA,NA
"890","2020-09-02 16:23:54-03","Cenargen","CEN","66339","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","E. S. G. Guarino","Aécio Amaral-Santos","2841","2005","12","06","Brasil","SC","CAPÃO ALTO","Trilha de acesso ao antigo Encanadinho, acesso pela fazenda do Srº. Perozo.","-50.780555","-28.179444","-50.780555","-28.179444","724","724","CEN00066339","CEN00066339",NA,NA,NA,"Exsicatas","Soros marrom.",NA,NA,"2005","09",NA,NA,NA,NA,NA,NA,"3",NA,NA
"891","2019-10-29 10:07:38-03","UFPR","EFC","4200","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Prado, J.","Roderjan, C.V.","1162","1994","06","22","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","-49.0036","-25.3887","1200","1200","EFC004200",NA,NA,NA,NA,NA,"Arborescente 2m, comum no interior da floresta montana, 1200m s.n.m. __COMMOM_NAME__: Xaxim-sem-espinhos",NA,NA,"1994","06","22",NA,NA,NA,NA,NA,NA,NA,NA
"892","2019-10-29 10:07:38-03","UFPR","EFC","6005","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Labiak, P.","Ziller, S.R.; Labiak, P.","1612","1996","04","10","Brasil","Paraná","Pinhão","Salto do Cachorro, Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"EFC006005",NA,NA,NA,NA,NA,"Beira da estrada, topo da subida do caminho da cachoeira. Pouco comum em função da exploração. Região de transição para Floresta Ombrófila Mista. __COMMOM_NAME__: Xaxim-de-vaso","37408","auto","1996","07","01",NA,NA,NA,NA,NA,NA,NA,NA
"893","2019-10-29 10:07:38-03","UFPR","EFC","2959","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Kuniyoshi, Y.S.","5457","1988","09","01","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"EFC002959",NA,NA,NA,NA,NA,"Arborescente no interior da floresta atlântica. __COMMOM_NAME__: Xaxim","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2019-10-29 10:07:38-03","UFPR","EFC","10959","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Dunaiski Jr., A.","Dunaiski Jr., A.; et al.","4378","2011","05","05","Brasil","Santa Catarina","São Joaquim","Pericó","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"EFC010959",NA,NA,NA,NA,NA,"Planta de 3m., interior da floresta. __COMMOM_NAME__: Xaxim-bugio","48290","auto","2011","05","05",NA,NA,NA,NA,NA,NA,NA,NA
"895","2014-04-04 18:29:17-03","PNFM","IRAI","774","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Cordeiro, J.; Barbosa, E.","Miranda, A.C.L.","085","2009","08","08","Brasil","Paraná","Colombo","Casa do Rony, Jardim Mediterrâneo","-49.22275","-25.332333","-49.22275","-25.332333",NA,NA,"IRAI00000774",NA,"Monilophyta",NA,NA,NA,"Pteridófita, aproximadamente 4 m. Área urbana",NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"896","2014-04-04 18:29:17-03","PNFM","IRAI","2502","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Ristow, R.","Gibertoni, R.S.","007","2010","09","09","Brasil","São Paulo","Campos do Jordão","Próximo à Represa do Fojo, Condomínio Week Inn","-45.557694","-22.754639","-45.557694","-22.754639",NA,NA,"IRAI00002502",NA,"Monilophyta",NA,NA,NA,"Pteridófita",NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"897","2014-04-04 18:29:17-03","PNFM","IRAI","248","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Cordeiro, J.; Barbosa, E.","Hrysay, N.M.C.","s.n.","2007","04","01","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"IRAI00000248",NA,"Monilophyta",NA,NA,NA,NA,NA,NA,"2008","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"898","2014-04-04 18:29:17-03","PNFM","IRAI","363","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Santos, R.T.A.","Dunaiski Jr, A.","2821","2005","05","14","Brasil","Paraná","Tunas do Paraná","Invernada Grande",NA,NA,NA,NA,NA,NA,"IRAI00000363",NA,"Monilophyta",NA,NA,NA,"Terrestre, aproximadamente 2 m, 30 cm de diâmetro",NA,NA,"2008","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"899","2021-03-25 13:52:02-03","UNIVILLE","JOI","11110","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","T.I.N. de Azevedo","T.I.N. de Azevedo","348","2006","06","02","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, a beira do ribeirão Varandal.","-50.534167","-24.336944","50º32'3''W","24º20'13''S",NA,NA,"JOI011110","JOI011110",NA,NA,NA,NA,"Nascente do ribeirão Varandal",NA,NA,"2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"900","2021-03-25 13:52:02-03","UNIVILLE","JOI","16742","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Verdi, M.","Verdi, M.","3478","2010","01","28","Brasil","Santa Catarina","Siderópolis","Belvedere Baixo.","-49.4244003295898","-28.5977993011475",NA,NA,"453","453","JOI016742","JOI016742 JOI016742_1",NA,NA,NA,NA,"; HABITAT: interior do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa","23427","auto","2010","01","25",NA,NA,NA,NA,NA,NA,NA,NA
"901","2021-03-25 13:52:02-03","UNIVILLE","JOI","4573","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Esemann-Quadros, K.","Esemann-Quadros, K.",NA,"2006","02","01","Brasil","Santa Catarina","Três Barras","Flora Ibama.","-50.3222007751465","-26.1063995361328",NA,NA,NA,NA,"JOI004573","JOI004573",NA,NA,NA,NA,"; HABITO: arbustiva","22564","auto","2006","02","01",NA,NA,NA,NA,NA,NA,NA,NA
"902","2021-03-25 13:52:02-03","UNIVILLE","JOI","4143","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Esemann-Quadros, K.",NA,"2006","02","01","Brasil","Santa Catarina","Três Barras","Flora Ibama.","-50.3222007751465","-26.1063995361328",NA,NA,NA,NA,"JOI004143","JOI004143",NA,NA,NA,NA,NA,"22564","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2021-03-25 13:52:02-03","UNIVILLE","JOI","18168","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Pedro, G. G.","3","2019","09","12","Brasil","Santa Catarina","Três Barras","Flores Nacional de Três Barras.","-50.3222007751465","-26.1063995361328",NA,NA,"813","813","JOI018168",NA,NA,NA,NA,NA,NA,"22564","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2021-03-25 13:52:02-03","UNIVILLE","JOI","7089","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","J. Ziffer Berger","Reinert, M.P.",NA,"2003","09","16","Brasil","Santa Catarina","Três Barras","Floresta Nacional do Ibama.","-50.3222007751465","-26.1063995361328",NA,NA,NA,NA,"JOI007089","JOI007089",NA,NA,NA,NA,NA,"22564","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2019-10-07 09:38:39-03","UEFS","HUEFS","197470","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Falkenberg, D.B.","10397","1999","11","22","Brasil","Santa Catarina","Ilhota","Morro do Baú, cultivada junto a sede do parque.","-48.8272018432617","-26.8997001647949",NA,NA,"220","220","HUEFS0197470","HUEFS0197470 HUEFS0197470_01","Pteridophyta","Cyatheales",NA,NA,NA,"18275","auto",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"906","2019-10-07 09:38:39-03","UEFS","HUEFS","185460","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Caxambu, M.G.","2431","2008","12","08","Brasil","Paraná","Turvo","Propriedade da família Rickli.","-51.562222","-25.043611","51W33'44''","25S2'37''","1063","1063","HUEFS0185460","HUEFS0185460 HUEFS0185460_01","Pteridophyta","Cyatheales",NA,NA,"Floresta Ombrófila Mista Montana.",NA,NA,NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"907","2019-11-06 16:08:37-03","IAC","IAC","56667","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A.C.O. Souza","A.C.O. Souza & L.C. Bernacci","145","2015","09","16","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9597","-45.012952","-44.9597","-45.012952",NA,NA,NA,NA,NA,NA,NA,NA,"Parcela NUC 01. Indivíduo R890. Corte raso, seguido de fogo e pastagem",NA,NA,"2015","10","16",NA,NA,NA,NA,NA,NA,NA,NA
"908","2019-01-25 15:34:42-02","IAC","IAC","10915","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","L. Sylvestre","B. Rambo","1714","1934","10","10","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472","-29.7603","-51.1472","-29.7603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","02","10",NA,NA,NA,NA,NA,NA,NA,NA
