"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","fieldNumber","individualCount","class","typeStatus"
"239","2021-02-08 12:52:07-03","UFRGS","ICN","120607","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S. Suárez","Saka, MN","2013","10",NA,"Jurinitz, CF","2000","01","04","Brasil","RS","Dom Pedro de Alcântara","Mata da Cova Funda (Mata Atlântica)","-49.8497009277344","-29.3694000244141","7549","erva macrofoliolada; interior de mata",NA,"auto","Monocotyledon",NA,"27","América do Sul",NA,NA,"20","20",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-02-08 12:52:07-03","UFRGS","ICN","042287","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S. Suárez","Saka, MN","2013","10",NA,"Baptista, LRM","1977","12","19","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566","20837",NA,NA,"auto","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-10-01 09:24:47-03","IBt","SP","196084","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Custodio Filho, A","1984","02","10","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W","-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,"2256",NA,NA,NA,"890","950","-45.866667","-23.633333",NA,NA,NA,NA,NA,"Paratype"
"242","2020-10-01 09:24:47-03","IBt","SP","196098","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Custodio Filho, A","1984","02","10","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W","-45.866667","-23.633333",NA,NA,"SP031731",NA,NA,NA,"2253",NA,NA,"SP031731","890","950","-45.866667","-23.633333",NA,NA,NA,NA,NA,"Paratype"
"243","2020-10-01 09:24:47-03","IBt","SP","197373","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira","Wanderley, MGL","2002",NA,NA,"Custodio Filho, A","1984","03","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333",NA,"Herbácea 80cm., flores creme",NA,NA,NA,NA,"2314",NA,NA,NA,"750","900","-46.316667","-23.783333",NA,NA,NA,NA,NA,"Paratype"
"244","2020-10-01 09:24:47-03","IBt","SP","196099","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Custodio Filho, A","1984","02","03","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W","-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,"2222",NA,NA,NA,"890","950","-45.866667","-23.633333",NA,NA,NA,NA,NA,"Paratype"
"245","2020-10-01 09:24:47-03","IBt","SP","286061","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,"1998","05","27","Garcia, RJF; Ferreira, GMP; Neves, LF; Silva, DCG","1995","02","14","Brasil","São Paulo","São Paulo","Parelheiros. Sítio à esquerda na estrada Eng° Marsilac, sentido Eng° Marsilac. Mata à direita da casa do sítio","-46.727778","-23.896111",NA,NA,NA,NA,NA,NA,"551",NA,NA,NA,NA,NA,"-46.727778","-23.896111",NA,NA,NA,NA,NA,"Paratype"
"246","2020-10-01 09:24:47-03","IBt","SP","295566","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Cardoso Leite, E; Lisboa, MLG; Goldenberg, R; Grecco, MDN; Teixe","1996","02","05","Brasil","São Paulo","Ubatuba","Praia de Itamambuca (condomínio), beira de rio","-45.005556","-23.396111",NA,NA,NA,NA,NA,NA,"34669",NA,NA,NA,NA,NA,"-45.005556","-23.396111",NA,NA,NA,NA,NA,"Paratype"
"247","2019-11-21 10:09:27-03","IBt","SP","342899","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira","Saka, MN","2015","01",NA,"Groppo Jr, M","1996","12","13","Brasil","São Paulo","São Paulo","Reserva da Cidade Universitária Armando de Salles Oliveira CUASO","-46.716667","-23.55",NA,NA,"SP003209",NA,NA,NA,"246",NA,NA,"SP003209",NA,NA,"-46.716667","-23.55",NA,NA,NA,NA,NA,"Paratype"
"248","2020-10-01 09:24:47-03","IBt","SP","287223","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Souza, JP; Miyagi, PH; Zandoval, JA","1995","02","14","Brasil","São Paulo","Barra do Turvo","10 km de BArra do Turvo em direção a Pariquera-açú","-48.5046997070312","-24.7563991546631","38172",NA,"SP031735","auto",NA,NA,"91",NA,NA,"SP031735",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"249","2020-10-08 08:53:12-03","IBt","SP","333594","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Sampaio, PSP","1998","11","26","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656","37616",NA,NA,"auto",NA,NA,"137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-10-01 09:24:47-03","IBt","SP","175597","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Kirizawa, M; Lopes, EA; Custodio Filho, A","1982","01","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Região do Sítio Grande","-47.9199981689453","-25.0100002288818","37574",NA,NA,"auto",NA,NA,"676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"251","2020-10-01 09:24:47-03","IBt","SP","246642","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Barros, F","1990","12","03","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Trilha para a captação de água","-47.9199981689453","-25.0100002288818","37574",NA,NA,"auto",NA,NA,"2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"252","2020-10-01 09:24:47-03","IBt","SP","220849","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,"1998","05","27","Kirizawa, M","1987","12","08","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro do Jacaréu, na baixada, próximo do rio","-47.9199981689453","-25.0100002288818","37574",NA,NA,"auto",NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"253","2020-10-01 09:24:47-03","IBt","SP","252161","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Pompéia, S","1987","12","01","Brasil","São Paulo","Cubatão","Em área da Ultrafértil, fortemente afetada pela poluição atmosférica","-46.4199981689453","-23.8899993896484","15123",NA,"SP031733","auto",NA,NA,"s.n.",NA,NA,"SP031733",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"254","2020-10-01 09:24:47-03","IBt","SP","338458","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Barreto, KD; Fernandes, GD; Vitti, FX","1994","01","25","Brasil","São Paulo","Iporanga","Núcleo Caboclo","-48.5900001525879","-24.5799999237061","38740",NA,NA,"auto",NA,NA,"1864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"255","2019-11-21 10:09:27-03","IBt","SP","11107","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira","Uliana, VL","2005","04","26","Loefgren, A","1891","10","26","Brasil","São Paulo","Peruíbe","Mata virgem, úmida.","-46.9900016784668","-24.3199996948242","21922","Herbacea, ereta, usque 2m, spica imbricata, flos albo-pardalis, bractea rotundata.","SP009359","auto",NA,NA,"CGG1587",NA,NA,"SP009359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-10-01 09:24:47-03","IBt","SP","249143","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira","Wanderley, MGL","2002",NA,NA,"Guerra, TP; Kirizawa, M","1986","03","19","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121","27258","Mata de encosta, picada nove, formando moita, perigonio creme",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"257","2020-10-01 09:24:47-03","IBt","SP","202261","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira","Wanderley, MGL","2002",NA,NA,"Kirizawa, M","1985","03","22","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121","27258","Comum na picada quinze, área úmida da mata, brácteas verdes, flores cremes",NA,"auto",NA,NA,"1413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"258","2020-10-01 09:24:47-03","IBt","SP","200092","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira","Wanderley, MGL","2002",NA,NA,"Guerra, TP; Kirizawa, M","1984","08","14","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121","27258","Flor branca",NA,"auto",NA,NA,"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"259","2021-01-07 09:34:04-03","IBt","SP","195547","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira","Wanderley, MGL","2002",NA,NA,"Kirizawa, M; Figueiredo-Ribeiro, RCL; Chu, EP","1984","02","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121","27258","Mata, local úmido, flores brancas",NA,"auto",NA,NA,"1165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"260","2019-11-21 10:09:27-03","IBt","SP","11113","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira","Wanderley, MGL","2002",NA,NA,"Usteri, A","1907","01","06","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121","27258","Ex. Herv. Esc. Polyt. de São Paulo n° 6c",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-10-01 09:24:47-03","IBt","SP","357449","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,"2002","09",NA,"Wanderley, MGL; et al.","2000","01","13","Brasil","São Paulo","Santo André","Paranapiacaba, floresta, trilha 15","-46.5299987792969","-23.6599998474121","27258",NA,NA,"auto",NA,NA,"2325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"262","2020-10-01 09:24:47-03","IBt","SP","300393","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Cordeiro, I","1996","01","10","Brasil","São Paulo","São Paulo","Interlagos, SESC Interlagos","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"1627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"263","2019-11-21 10:09:27-03","IBt","SP","168846a","Extra","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira","Wanderley, MGL","2003","04","24","Wanderley, MGL","1981","03","11","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica, Jardim Botânico","-46.6300010681152","-23.5400009155273","53584","Abundante na mata. Flores ligeiramente arroxeadas","SP002660","auto",NA,NA,"294",NA,NA,"SP002660",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype"
"264","2019-11-21 10:09:27-03","IBt","SP","168846","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira","Wanderley, MGL","2003","04","24","Wanderley, MGL","1981","03","11","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica, Jardim Botânico","-46.6300010681152","-23.5400009155273","53584","Abundante na mata. Flores ligeiramente arroxeadas","SP002659","auto",NA,NA,"294",NA,NA,"SP002659",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype"
"265","2020-10-01 09:24:47-03","IBt","SP","286060","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Bernacci, LC; Andrade, PRP; Belinello, R; Falivene, SMP; Silva, AMC","1995","01","09","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727","41034",NA,"SP031732","auto",NA,NA,"952",NA,NA,"SP031732",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"266","2020-10-01 09:24:47-03","IBt","SP","331399","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Vieira, S; Marcato, AC; Kameyama, C","1998","11","17","Brasil","São Paulo","Ubatuba","Estação Experimental do IAC, trilha principal da floresta secundária","-45.0699996948242","-23.4300003051758","34265",NA,NA,"auto",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"267","2020-10-01 09:24:47-03","IBt","SP","331397","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Vieira, S; Marcato, AC; Kameyama, C","1998","11","17","Brasil","São Paulo","Ubatuba","Estação Experimental do IAC, trilha principal da floresta secundária, na beira da trilha","-45.0699996948242","-23.4300003051758","34265",NA,NA,"auto",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"268","2020-10-01 09:24:47-03","IBt","SP","332034","S","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S.Vieira",NA,NA,NA,NA,"Uliana, VLR","1996","10","14","Brasil","São Paulo","Ubatuba","Picinguaba. Vietnã, perto do Lençol de água","-45.0699996948242","-23.4300003051758","34265",NA,"SP031734","auto",NA,NA,"s.n.",NA,NA,"SP031734",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype"
"269","2019-11-21 10:09:29-03","IBt","SP","430418","S","Plantae","Marantaceae","Calathea","monophylla","Calathea monophylla","Körn.","Shirasuna, RT","2009","09",NA,"Shirasuna, RT; Suzuki, R; Aguiar, F","2007","11","21","Brasil","São Paulo","São Bernardo do Campo","Lote 2 Rodoanel Mário Covas, Trecho Sul","-46.560001373291","-23.6900005340576","31119",NA,NA,"auto",NA,NA,"674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-21 10:09:29-03","IBt","SP","430380","S","Plantae","Marantaceae","Calathea","monophylla","Calathea monophylla","Körn.","Wanderley, MGL","2011","07","06","Shirasuna, RT","2009","12","09","Brasil","São Paulo","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"2669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-21 10:09:29-03","IBt","SP","129331","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2013","10",NA,"Eiten, G; Eiten, LT","1969","12","28","Brasil","Goiás","Paraíso do Norte de Goiás","Serra do Serrote, North side of city of Paraíso do Norte de Goiás, ca 1 km west of Belém - Brasília highway. (Ca. 3 km west of foot of west slope of the mountain range).","-48.883333","-10.166667",NA,NA,NA,NA,NA,NA,"10065",NA,NA,NA,"370","370","-48.883333","-10.166667",NA,NA,NA,NA,NA,NA
"272","2019-11-21 10:09:29-03","IBt","SP","196110","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2015","01",NA,"Custodio Filho, A","1984","02","03","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W","-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,"2239",NA,NA,NA,"890","950","-45.866667","-23.633333",NA,NA,NA,NA,NA,NA
"273","2019-11-21 10:09:29-03","IBt","SP","225889","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2013","10",NA,"Prance, GT; Silva, JAC; Mota, CD; Huber, O; Silva, ELS","1985","07","11","Brasil","Amazonas","Barcelos","Serra do Aracá, Lowland forest at base of western massif of Serra Aracá","-63.35","-0.816667",NA,NA,NA,NA,NA,NA,"29474",NA,NA,NA,NA,NA,"-63.35","-0.816667",NA,NA,NA,NA,NA,NA
"274","2019-11-21 10:09:29-03","IBt","SP","330553","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2013","10",NA,"Carmello, SM; Fumes, TF; Gragnani, MC; Lima, GPP; Minarelli, AM; Ono, EO; Silva, AA; Silva, E","1987","10",NA,"Brasil","São Paulo","Itanhaém",NA,"-46.783333","-24.166667",NA,"Planta estéril",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,"-46.783333","-24.166667",NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:09:29-03","IBt","SP","361208","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2013","10",NA,"Oliveira, FCA; Mendonça, RC; Fonseca, ML; Cardoso, E","2001","10","19","Brasil","Goiás","Guarani de Goiás","Fazenda Forquilha. Proprietário: Virgilato Francisco Neto","-46.538333","-13.801667",NA,NA,NA,NA,NA,NA,"1215",NA,NA,NA,"485","485","-46.538333","-13.801667",NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:09:29-03","IBt","SP","386773","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2014","05",NA,"Mendonça, RC; Fonseca, ML; Oliveira, FCA; Cardoso, E; Sargento Serra","2005","03","29","Brasil","Goiás","Nerópolis","Parque Estadual Altamiro de Moura Pacheco, Trilha do Carneiro. Ribeirão João Leite","-49.141389","-16.523611",NA,NA,NA,NA,NA,NA,"5875",NA,NA,NA,"720","720","-49.141389","-16.523611",NA,NA,NA,NA,NA,NA
"277","2019-11-21 10:09:29-03","IBt","SP","415363","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2013","10",NA,"Forzza, RC; Lobão, AQ; Monteiro, RF; Silva, JC","2007","10","25","Brasil","São Paulo","Bertioga","Ao lado do Rio Itaguaré","-45.9725","-23.776944",NA,NA,NA,NA,NA,NA,"4837",NA,NA,NA,"2","2","-45.9725","-23.776944",NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:09:29-03","IBt","SP","247244","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2014","05",NA,"Marques; Ferreira","1989","05","15","Brasil","Maranhão","São Luís","Praia do Aracagi","-44.3027992248535","-2.52972006797791","33693",NA,NA,"auto",NA,NA,"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-21 10:09:29-03","IBt","SP","345866","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2013","10",NA,"Hashimoto, G","1987","03","21","Brasil","Mato Grosso","Cáceres","Fazenda Kawai","-57.6789016723633","-16.0706005096436","172193",NA,NA,"auto",NA,NA,"21069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:09:29-03","IBt","SP","68002","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2014","05",NA,"Macedo, A","1951","02","18","Brasil","Minas Gerais","Ituiutaba","Santa Terezinha","-49.4650001525879","-18.968900680542","50022",NA,NA,"auto",NA,NA,"3191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:09:29-03","IBt","SP","337707","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2014","09",NA,"Kozera, C; Dittrich, VAO","1999","01","23","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708","30514",NA,NA,"auto",NA,NA,"917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:09:29-03","IBt","SP","337708","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2014","05",NA,"Kozera, C; Dittrich, VAO","1998","11","30","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves. Próximo a um córrego","-48.5092010498047","-25.5200004577637","24916",NA,NA,"auto",NA,NA,"684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:09:29-03","IBt","SP","333080","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2014","05",NA,"Kennedy, H","1971","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Pedra da Gávea","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto",NA,NA,"1005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-21 10:09:29-03","IBt","SP","267502","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2015","01",NA,"Zanette, VC; et al.","1993","05","18","Brasil","Santa Catarina","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904","31549",NA,NA,"auto",NA,NA,"1639",NA,NA,NA,"330","330",NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 10:09:29-03","IBt","SP","225676","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2014","05",NA,"Kirizawa, M","1988","11","22","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Sítio Pedro Luíz","-47.9199981689453","-25.0100002288818","37574",NA,NA,"auto",NA,NA,"2097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-21 10:09:29-03","IBt","SP","169367","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2015","01",NA,"Wanderley, MGL","1981","02","12","Brasil","São Paulo","Cunha","Reserva Florestal","-44.9599990844727","-23.0699996948242","38855",NA,"SP031737","auto",NA,NA,"268",NA,NA,"SP031737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-10-15 10:09:13-03","IBt","SP","338459","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez",NA,NA,NA,NA,"Ivanauskas, NM","1995","12","20","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727","17990",NA,NA,"auto",NA,NA,"663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-21 10:09:29-03","IBt","SP","178577","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2013","10",NA,"Rosa, NA; Pires, JM","1980","11","25","Brasil","São Paulo","São Paulo","Ao lado do orquidário do Instituto de Botânica de São Paulo","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"3845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-21 10:09:29-03","IBt","SP","31377","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2014","05",NA,"Kuhlmann, M",NA,NA,NA,"Brasil","São Paulo","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273","53584","Cultivada",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-21 10:09:29-03","IBt","SP","30768","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2014","05",NA,"Hoehne, FC","1933","07","12","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-21 10:09:29-03","IBt","SP","163553","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2013","10",NA,"Wanderley, MGL","1979","10","24","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-21 10:09:29-03","IBt","SP","168847","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2015","01",NA,"Wanderley, MGL","1981","03","02","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico","-46.6300010681152","-23.5400009155273","53584",NA,"SP031736","auto",NA,NA,"295",NA,NA,"SP031736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-21 10:09:29-03","IBt","SP","161084","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2013","10",NA,"Wanderley, MGL; Custodio Filho, A","1979","07","02","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-21 10:09:29-03","IBt","SP","49049","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Saka, MN","2013","10",NA,"Rott, L","1943","01","20","Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
