"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2020-02-08 09:49:55-03","NBC","NL-BOTANY","U.1474861","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Maas PJM; Carauta JPP",NA,"1977","10","23","Brazil",NA,NA,"Edo. Rio de Janeiro, Gavea, forest. Growing on rocky place.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474861 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474861","NL-U1474861",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"46","2020-02-08 09:49:55-03","NBC","NL-BOTANY","U.1474862","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Punt W","Hatschbach GG",NA,"1995","03","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474862 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474862","NL-U1474862","1997","02","01",NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0022232",NA,NA,NA
"47","2020-02-08 09:49:55-03","NBC","NL-BOTANY","U.1474863","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Maas PJM; Carauta JPP",NA,"1977","10","17","Brazil",NA,NA,"Edo. Rio de Janeiro, Maciço da Tijuca, Reserva Florestal da FEEMA, forest, along forest trail.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474863 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474863","NL-U1474863",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 09:49:55-03","NBC","NL-BOTANY","U.1474864","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Hatschbach GG",NA,"1964","08","30","Brazil",NA,NA,"Guanabara, Serra do Corcovado, Ponte do Inferno.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474864 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474864","NL-U1474864",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 09:49:55-03","NBC","NL-BOTANY","U.1474865","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Mexia YEJ",NA,"1930","02","01","Brazil",NA,NA,"State of Minas Geraes. Districto Carangola. Top of Serra da Gramma; open campo above timber line.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474865 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474865","NL-U1474865",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 09:49:55-03","NBC","NL-BOTANY","U.1474866","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Veen R van der",NA,"1954","12","01","Brazil",NA,NA,"Staat Paraná, Carambei.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474866 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474866","NL-U1474866",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 09:49:55-03","NBC","NL-BOTANY","U.1474867","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Maas PJM; Maas-van de Kamer H; Carauta JPP",NA,"1987","12","03","Brazil",NA,NA,"Rio de Janeiro, Estrada da Vista Chinesa, km 3, Alto da Boa Vista, Parque Naciona; da Tijuca, roadside.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474867 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474867","NL-U1474867",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 09:49:55-03","NBC","NL-BOTANY","WAG.1340378","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Hatschbach GG",NA,"1964","09","05","Brazil",NA,NA,"Paraná, Mun. Manaus: Amazonas: Igarape S. Raimundo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1340378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1340378","NL-WAG1340378",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-11-04 12:18:02-03","ESALQ","ESA","80390","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell.Arg.","Queiroz, L.P.","Queiroz, L.P. ; Sena, T.S.","2985.0","1992","12","22","Brasil","Bahia","Castro Alves",NA,"-39.4282989501953","-12.7656002044678",NA,NA,NA,NA,NA,"ESA080390","ESA080390",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"26883","auto",NA,NA,NA,NA,NA
"54","2020-11-04 12:18:02-03","ESALQ","ESA","125707","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,"Braga, J.M.A.","Braga, J.M.A. ; Lira, J.A.","3574.0","1905","06","18","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"ESA125707",NA,"1905","06","26","Magnoliophyta",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"55","2021-01-14 15:32:55-03","MN","R","217551","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Martins, E.R.","Martinelli, G.; Alvim, C.C.","12016","1987","02","06","Brasil","Rio de Janeiro","Paraty","Parati Mirim","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,NA,"2012","10","23",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"56","2019-08-28 09:36:17-03","IPA","IPA","63666","S","Plantae","Euphorbiaceae","Phyllanthus","retroflexus","Phyllanthus retroflexus","Brade","Mendes, J.C.R.","França, F.; Cordeiro, I.; Carneiro-Torres, D.S.; Silva, B.M. da; Cordeiro, I.; Carneiro-Torres, D.S.; Silva, B.M. da","3195","1999","07","08","Brasil","Bahia","Santa Teresinha","Serra da Jibóia","-39.466667","-12.85","-39.466667","-12.85","800","800","Arbusto até 50cm. Folhas coriácea discolor, vináceas quando jovens. Perianto branco esverdeado. Fruto imaturo verde.; Vegetação arbustiva-arbórea. Antropizada; densa.","IPA0063666",NA,"2019","08","15","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-28 09:36:17-03","IPA","IPA","45637","S","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Mendes, J.C.R.","Andrade-Lima","80-8881","1980","08","24","Brasil","Pernambuco","Taquaritinga do Norte","Serra do Cafundó","-36.0442008972168","-7.90305995941162",NA,NA,NA,NA,NA,"IPA0045637",NA,"2019","08","15","Plantae",NA,"Southern America",NA,NA,"25558","auto",NA,NA,NA,NA,NA
"58","2019-03-22 12:20:17-03","IPA","IPA","86256","S","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Mendes, J.C.R.","Karina Augusta","s.n.","2011","06","19","Brasil","Pernambuco","Caruaru","Reserva Biológica Severino Montenegro, localizada no Parque Municipal Ambiental.","-35.95","-8.283333","-35.95","-8.283333","600","600","Alguns insetos, como joaninhas e formigas.","IPA0086256",NA,"2019","02","26","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:29:10-03","IAP","PACA-AGP","70203","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","D. B. Falkenberg","M. L. Souza","798","1985","09","15","Brasil","SC","Palhoça","Morro Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"branca Habitat: clareira de mata secundaria Hábito: subarbusto","PACA070203",NA,"1989",NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA
"60","2019-08-27 13:29:10-03","IAP","PACA-AGP","65746","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","G. L. Webster","Reitz, R.","2539","1956","01","20","Brasil","SC","Palhoça","Piloes","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"HBR 10090 Habitat: na rocha na mata","PACA065746",NA,"1957",NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA
"61","2020-12-20 21:18:50-03","UFV","VIC","43598","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Mull.Arg",NA,"Dal Col, A.C.S.; Rodrigues Filho, J.","s.n.","2013","11","03","Brasil","Espírito Santo","Guarapari","Parque Natural Mun.Morro da Pescaria","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Erva ,caule e folhas de odor desagradavel,folha membranácea,corola branco arroxeada externamente,com pintas roxas e mancha amarela internamente,frutos imaturos.","VIC043598","VIC043598",NA,NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"62","2019-08-20 10:22:41-03","UNICAMP","UEC","131114","S","Plantae","Phyllanthaceae","Phyllanthus","retroflexus","Phyllanthus retroflexus","Brade","Silva, MJ","Queiróz, LP; Silva, BM; Silva, MM; Castro, I; Bravo, FR","6399","2000","09","27","Brazil","Bahia","Santa Teresina","Serra da Jibóia, ca. 4 km de Pedra Branca. Campo Rupestre",NA,NA,NA,NA,NA,NA,"Subarbusto prostrado a decumbente. Folhas cartáceas com face abaxial glanca. Flores concolores, creme.","UEC159443","UEC159443","2005","09","14","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-20 10:22:42-03","UNICAMP","UEC","40836","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Webster, GL","Webster, GL; Santiago, LJ; Emmerich, M","25434","1984","10","27","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, rainforest","-43.216667","-22.966111","-43.216667","-22.966111","500","800","Flowers yellowish-white, projeting above level of leaves.","UEC159464","UEC159464",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-20 10:22:42-03","UNICAMP","UEC","40892","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Webster, GL","Webster, GL; Santiago, LJ; Emmerich, M","25430","1984","10","27","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacinal da Tijuca, rainforest","-45.216667","-22.966111","-45.216667","-22.966111",NA,NA,"common herb, somewhat woody at base, 0.5-1.5 m high; flowers yellowish=white","UEC159465","UEC159465",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:37:40-03","UNICAMP","UEC","98158","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Silva, MJ","Torezan, JMD; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO","522","1997","12","11","Brazil","São Paulo","Bom Sucesso de Itararé","Descida da serra, 10 Km de Bom Sucesso.","-49.160833","-24.274444","-49.160833","-24.274444",NA,NA,"Subarbusto com 0,6m. Flores esverdeadas, frutos imaturos verdes.; Floresta Estacional Transição Montana-Submontana, Beira de estrada.","UEC026576","UEC026576","2010","03","15","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-08-20 10:22:42-03","UNICAMP","UEC","76530","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Silva, MJ","Souza, VC; Souza, JP; Rodrigues, RR; Scalon, VR; Ivanauskas, NM; Arzolla, FARDP","9064","1995","09","04","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo d, Trilha para o mirante mais alto. Mata Atlântica com transição para campo de altitude","-48.394722","-24.6475","-48.394722","-24.6475",NA,NA,"Erva, folhas jovens avermelhadas. Campo de atitude","UEC054756","UEC054756","2005","05","14","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-20 10:22:42-03","UNICAMP","UEC","85820","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Silva, MJ","Cordeiro, I; Barros, MAB","1451","1994","05","18","Brazil","São Paulo","Eldorado","Parque Estadual de Jacutinga, mata pluvial montana, arredores da caverna do diabo, topo do morro; vegetação arbustiva.","-48.394722","-24.6475","-48.394722","-24.6475",NA,NA,"Plantas com ramos tortuosos, solo raso, formado sobre rochas escarpadas. Erva crecendo entre fenda de rochas, folhas avermelhadas, flores esverdeadas.","UEC054751","UEC054751","2005","09","14","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-20 10:22:42-03","UNICAMP","UEC","78289","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Zickel, CS","30395","1992","11","12","Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Indivíduo c/ 23,5 cm de altura (Vegetativo).","UEC054741","UEC054741",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"69","2020-02-10 09:00:18-03","UFRPE","PEUFR","55044","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","retroflexus","Phyllanthus retroflexus","Brade","J.C.R. Mendes","J.C.R. Mendes","206","2019","05","14","Brasil","Bahia","Santa Terezinha","Serra da Jiboia; cerca de 4km de Pedra Branca","-39.475833","-12.853611","39º28'33W","12º51'13S","750","750","Subarbusto com cerca de 80cm de altura; flores discolores, verde na face superior e a face inferior alvecencta; frutos verdes.","PEUFR055044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-19 14:08:43-03","UFRPE","PEUFR","47673","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","J.C.R. Mendes","D.S. Pimentel; M.C. Tschá","48","1996","02","29","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos","-36","-8.31","36º00'00W","08º18'36S","1100","1100","Subarbusto com cerca de 1m de altura; corola; cálice; estames; anteras alvas; botões alvos.","PEUFR047673",NA,"2019","06","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-02-10 09:00:18-03","UFRPE","PEUFR","55040","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","J.C.R. Mendes","J.C.R. Mendes","215","2019","09","13","Brasil","Pernambuco","Caruaru","Serra dos Cavalos; trilha da Joana","-36.028333","-8.356389","36º01'42W","08º21'23S",NA,NA,"Subarbusto com cerca de 1m de altura; flores esverdeadas; frutos imaturos verdes; abundantes.","PEUFR055040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-02-10 09:00:18-03","UFRPE","PEUFR","55043","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","J.C.R. Mendes","J.C.R. Mendes","214","2019","09","12","Brasil","Pernambuco","Caruaru","Serra dos Cavalos; trilha do Jatobá","-36.028333","-8.356389","36º01'42W","08º21'23S",NA,NA,"Subarbusto com cerca de 1m de altura; flores esverdeadas; frutos imaturos verdes; abundantes.","PEUFR055043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-19 14:08:43-03","UFRPE","PEUFR","7358","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","J.C.R. Mendes","Rita Lima; R. Barreto; V.C. Lima",NA,"1983","11","09","Brasil","Pernambuco","Caruaru","Fazedna Caruaru","-35.976111","-8.283333","35°58'34W","08°17'00S",NA,NA,"Erva com 40 a 50cm; flores branco esverdeadas; gineceu verde; estígma amarelo; frequente; coordenadas geográficas do município.","PEUFR007358",NA,"2019","06","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-19 14:08:43-03","UFRPE","PEUFR","11798","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","G. L. Webster","A.M. Miranda; S. Araújo","364","1991","11","28","Brasil","Pernambuco","Caruaru","Serra dos Cavalos","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"Erva ca. 30cm de altura; flores alvas.","PEUFR011798",NA,"2002","04",NA,NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA
"75","2019-11-06 09:56:59-03","UFOP","OUPR","26074","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Pacelli-Freitas, G.P.; Scalon, V.R.; Milliken, W. & Baracat, A.","246","2011","03","22","Brasil","Minas Gerais","Santana de Pirapama","Estrada de Rio das Pedras, sentido Sítio Toucán Cipó","-43.783333","-18.933333","-43.783333","-18.933333",NA,NA,"Arbusto ca. 1m, botões florais esverdeadas, raiz coletada. Mata em beira de estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-06 09:56:59-03","UFOP","OUPR","6879","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Godoy, J.B.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Arbusto, flor pálida. Terreno úmido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"77","2019-11-06 09:56:59-03","UFOP","OUPR","6873","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Godoy, J.B.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Campo Grande","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto, flores amarelas. Terreno úmido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"78","2019-11-06 09:56:59-03","UFOP","OUPR","6395","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Messias, M.C.T.B.","s.n.","1996","11","01","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva. Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"79","2019-11-06 09:56:59-03","UFOP","OUPR","9095","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Messias, M.C.T.B.","350","2000","05","16","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada para a Fazenda do Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva 60cm, flores róseas. Campo ferruginoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"80","2019-11-06 09:56:59-03","UFOP","OUPR","1701","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Messias, M.C.T.B.; Roschel, M.B.","s.n.","1995","05","27","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada para a Fazenda do Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva, flores avermelhadas. Capoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"81","2019-11-06 09:56:59-03","UFOP","OUPR","6877","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Magalhães-Gomes, C.T.; Magalhães-Gomes, A. & Magalhães-Gomes, F.","s.n.","1892","08",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Alto do Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Ex Herb. Magalhães Gomes n. 520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"82","2020-10-14 10:04:31-03","FURB","FURB","44396","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","L.A. Funez","Funez, L.A.","2849","2014","07","21","Brasil","Santa Catarina","Florianópolis","Praia do Matadeiro.","-48.4988889","-27.7544444","-48.4988889","-27.7544444","10","10",NA,"FURB36973","FURB36973","2016","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-10-14 10:04:31-03","FURB","FURB","45692","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","L.A. Funez","Funez, L.A.","3141","2014","12","18","Brasil","Santa Catarina","Apiúna","Morro Dom Bosco.","-49.3669445","-27.0511111","-49.3669445","-27.0511111","451","451",NA,"FURB36950","FURB36950","2016","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-14 10:04:31-03","FURB","FURB","52479","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Funez, L.A.","Funez, L.A.; Caglioni, E., Rodrigues, A.V., Schneiders, A., Bones, F.L.V.","5978","2016","12","15","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.9347222","-26.8038889","-48.9347222","-26.8038889","230","230","Flores esverdeadas Habitat: Paredões rochosos Habito: Erva","FURB52479","FURB52479","2016","12","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-16 17:53:28-03","UCS","HUCS","6504","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Falkenberg, D.B.","Leonor Souza, M.","798","1985","09","15","Brasil","Santa Catarina","Palhoça","Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"400","400","Flores brancas.; clareira de mata secundária, subarbusto.",NA,NA,"1989",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
