"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","previousCatalogNumber"
"297","2020-08-04 09:17:19-03","CEPLAC","CEPEC","149126","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"R. Borges",NA,NA,NA,"R.A.X. Borges","910",NA,NA,NA,"Brasil","Espírito Santo","MIMOSO DO SUL",NA,"-41.3664016723633","-21.0641994476318",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA
"298","2020-07-23 12:13:54-03","CEPLAC","CEPEC","25037","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"H. de S. Barreiros",NA,NA,NA,"J. L. Hage","1440","1981","10","13","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"20/11/1985",NA,NA,NA,NA
"299","2021-04-08 17:12:59-03","UESB","HUESB","1391","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; Nenê.; Nenê.","2037","2005","05","22","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.072222","-13.958333","-41.072222","-13.958333","722","722","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 2087. Parcela 43.; Árvore de 5,0 m. Folhas compostas, subcrassas discolor.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-04-08 17:12:59-03","UESB","HUESB","1374","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; A.F. Souza; BL.; A.F. Souza; BL.","1095","2004","08","03","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","736","736","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 2286. UTM: 8457354.; Árvore de 7,0 m. Folhas membranáceas, alternas, discolor, mais claro abaxialmente. Frutos imaturos verdes.; Floresta Estacional (Mata de Cip",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-04-08 17:12:59-03","UESB","HUESB","1382","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.","1802","2004","12","11","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","617","750","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1557. Parcela 32.; Folhas simples, subcrassas, discolor, opacas.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-04-08 17:12:59-03","UESB","HUESB","1366","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; A.F. Souza.; A.F. Souza.","537","2004","03","04","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","617","750","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata.; Árvore. Folhas verdes, glabras, membranáceas, discolor, compostas. Flores pequenas em botões esverdeados.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-04-08 17:12:59-03","UESB","HUESB","1362","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"B.L.; Macedo, G.E.L.; Macedo, G.E.L.","1","2004","04","08","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","735","735","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata.UTM: 8457637.; Árvore de 6,0 m. Folhas cartáceas. Flores amarelo claro em botões.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-04-08 17:12:59-03","UESB","HUESB","1383","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; Nenê.; Nenê.","1857","2005","01","16","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","713","713","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1114. Parcela 23.; Árvore de 7,0 m. Folhas simples, alternas, discolor, brilhante adaxialmente, glabras. Flores em botões, com cálice esverdeado, anteras imatura",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-04-08 17:12:59-03","UESB","HUESB","1365","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; A.F. Souza.; A.F. Souza.","465","2004","02","04","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.072222","-13.947222","-41.072222","-13.947222","677","677","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 550. UTM: 8457865.; Árvore de 6,0 m e 8,0 m (perfilhada). Folhas alternas, cartáceas.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-04-08 17:12:59-03","UESB","HUESB","1369","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","M.Oliveira","2005","04",NA,"Macedo, G.E.L.","680","2004","04","01","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","617","750","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata.; Árvore de + ou - 5,0 m. Folhas simples, glabras, opostas e alternas. Flores gamopétalas, gamossépalas branca esverdeado com estames adelfos.; Floresta Estacional (Ma",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-04-08 17:12:59-03","UESB","HUESB","1381","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.","1779","2004","12","11","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","617","750","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1667.; Árvore de 4,0 m. Folhas compostas, levemente discolor, brilhante dorsalmente, coriáceas.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-04-08 17:12:59-03","UESB","HUESB","1368","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","M.Oliveira","2005","04",NA,"Macedo, G.E.L.","679","2004","04","01","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","713","713","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1178. UTM: 857666. Material estéril.; Árvore de + ou - 8,0 m. Folhas alternas, simples, glabras, membranáceas. Flores em botões, branco-esverdeado.; Floresta Est",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-04-08 17:12:59-03","UESB","HUESB","1378","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.","1612","2004","12","09","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.075","-13.958333","-41.075","-13.958333","721","721","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 2034. Parcela 42.; Árvore de 8,0 m. Folhas discolor, glabras, brilhantes dorsalmente.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-04-08 17:12:59-03","UESB","HUESB","1380","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","M.Oliveira","2005","04",NA,"Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.","1765","2004","12","10","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","713","713","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1157. Parcela 24.; Árvore de 12 m. Folhas compostas, discolor. Botões novos esverdeados.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-04-08 17:12:59-03","UESB","HUESB","1390","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; Nenê.; Nenê.","1966","2005","04","24","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.072222","-13.947222","-41.072222","-13.947222","708","708","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 624. Parcela 13. UTM: 8457860.; Árvore de 8,0 m. Folhas simples, alternas e glabras.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-04-08 17:12:59-03","UESB","HUESB","1358","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; Nenê.; Nenê.","2054","2005","05","26","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","713","713","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1485. UTM: 8457651.; Árvore de 6,5 m. Folhas compostas, corácea, alternas, levemente discolor.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-04-08 17:12:59-03","UESB","HUESB","1364","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; A.F. Souza.; A.F. Souza.","461","2004","02","04","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.072222","-13.947222","-41.072222","-13.947222","677","677","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 514. UTM: 8457865.; Árvore de 6,0 m. Folhas cartáceas, alternas. Material estéril.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-04-08 17:12:59-03","UESB","HUESB","1371","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.","713","2004","04","08","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","733","733","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1308. UTM: 8457639.; Árvore de 5,0 m. Folhas simples, membranáceas, glabras, alternas. Flores em botões brancos esverdeados, corola branca esverdeada.; Floresta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-04-08 17:12:59-03","UESB","HUESB","1384","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; Nenê.; Nenê.","1869","2005","01","19","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","617","750","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Cheiro muito agradável. Ind. 1590. Parcela 32.; Árvore de 6,0 m e 5,0 m, perfilhada. Folhas coriáceas, simples, alternas, discolor.; Floresta Estacional (Mata de Cipó",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-04-08 17:12:59-03","UESB","HUESB","1396","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, J.R.","2005","10",NA,"Macedo, G.E.L.; Nenê.; Nenê.","1995","2005","04","27","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.072222","-13.948056","-41.072222","-13.948056","716","716","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 708. Parcela 15.; Árvore de 7,5 m. Folhas compostas, subcrassas, glabras, imparipenadas.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-04-08 17:12:59-03","UESB","HUESB","1379","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","M.Oliveira","2005","04",NA,"Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.","1762","2004","12","10","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","713","713","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1114. Parcela 23.; Árvore de 7,0 m. Folhas discolor, verde escuro na face dorsal.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-11-04 17:29:51-03","UEM","HUEM","7296","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Sakuragui, CM; colaboradores","1196","2000","10","20","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Arbusto prostado; flores amarelas.","HUEM000007832","HUEM000007832",NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"319","2020-11-04 17:29:51-03","UEM","HUEM","9077","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Rosa, CILF; colaboradores","161","2002","02","21","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Arvoreta; ca. 2,0 m de altura; pré floração col. amarela.","HUEM000007834","HUEM000007834",NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"320","2020-11-04 17:29:51-03","UEM","HUEM","10081","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Janunzzi, AM; Lorenzetti, E","796","2003","03","09","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, parcela 02 do rio Paranapanema.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Árvore até 3,0 m de altura; inflorescência col. amarela.","HUEM000007840","HUEM000007840",NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"321","2020-11-04 17:29:51-03","UEM","HUEM","9514","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Janunzzi, AM; Lorenzetti, E","401","2002","09","07","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da cachoeira.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Árvore até 3,0 m de altura; fruto col. rosa e amarela, sedosos; sementes verde escuras amarronzadas; folhas compostas.","HUEM000007837","HUEM000007837",NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"322","2020-11-04 17:29:51-03","UEM","HUEM","9312","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Rosa, CILF; colaboradores","238","2002","04","27","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da cachoeira.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Árvore até 3,0 m de altura; pré floração amarela e acastanhada.","HUEM000007835","HUEM000007835",NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"323","2020-11-04 17:29:51-03","UEM","HUEM","9423","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Janunzzi, AM; Lorenzetti, E","500","2002","09","08","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha do mico.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Arvoreta com até 2,0 m de altura; frutos vermelhos pilosos; folha composta, saindo direto do caule.","HUEM000007836","HUEM000007836",NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"324","2020-11-04 17:29:51-03","UEM","HUEM","9146","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Rosa, CILF","260","2002","04","28","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha do mico.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Árvore de até 3,0 m de altura; botões florais col. amarela.","HUEM000007841","HUEM000007841",NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"325","2020-11-04 17:29:51-03","UEM","HUEM","8150","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Sakuragui, CM","645","1999","06","04","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Árvore; com até 15 m de altura; flores creme-amareladas.","HUEM000007833","HUEM000007833",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"326","2020-11-04 17:29:51-03","UEM","HUEM","11436","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Alves, L; Janunzzi, AM; Kutschenko, D","12","2004","02","10","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Árvore; 7 m de altura; botões florais de coloração creme.","HUEM000007839","HUEM000007839",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"327","2020-11-04 17:29:51-03","UEM","HUEM","11227","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Hatschbach, G","1995","08","03","S.R.Ziller; W.Maschio","845","1995","07","18","Brasil","Paraná","Morretes","Coletada em um sambaqui, dentro de um caxetal.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Frutos tri-capsulares com sementes vermelhas e pretas; as glândulas na parte externa do fruto são típicas da espécie.; Formações Pioneiras de Influência Fluvial.","HUEM000007838","HUEM000007838",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"328","2016-08-23 10:59:52-03","NHMLondon","NHM-LONDON-BOT","BM000799240","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"George Gardner; b.1812; d.1849; Gardner","5410","1840","12",NA,"Brasil","Rio de Janeiro",NA,NA,"-42.64735","-22.531489","-42.64735","-22.531489",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/6b51eb0d434552fd0680fcde4106020e47b331fb/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4991547"
"329","2021-02-12 15:02:17-03","UFSCar","SPSC","7644","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,NA,NA,"2004","09","30","Brasil",NA,"São Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-11-12 17:03:12-03","UEL","FUEL","39676","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pastore, JA","1995",NA,NA,"Fábio de Barros","786","1982","08","19","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"331","2020-11-12 17:03:12-03","UEL","FUEL","23079","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pastore, JA","1985",NA,NA,"Pastore, JA; Aguiar, OT","147","1986","01","30","Brasil","São Paulo","São Paulo","Serra da Cantareira, Chapada, Chapada","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"332","2020-08-20 15:00:27-03","UFSC","FLOR","24548","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","4118","1959","09","17","Brasil","Santa Catarina","Blumenau","Mara da Companhia Hering, Bom Retiro.","-49.0661010742188","-26.9193992614746",NA,NA,"250","250","arvoreta, flor branca, 4m altura. Lenho na xiloteca","FLOR0024548",NA,NA,"Sapindales",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"333","2020-08-20 15:00:27-03","UFSC","FLOR","3128","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","7033","1966","12","22","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","arvoreta, Fruto Imaturo, verde, 5m altura","FLOR0003128",NA,NA,"Sapindales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"334","2020-08-20 15:00:27-03","UFSC","FLOR","4950","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Klein, R.M.","10908","1973","03","26","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"250","250","arvoreta, flor creme, 4m altura","FLOR0004950",NA,NA,"Sapindales",NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"335","2015-11-27 10:17:30-02","UFMT","UFMT","42842","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Morais, F.F.; Silva, V.R.; Soares, J.S.","608","2014","10","07","Brasil","Mato Grosso","Cáceres","Assentamento Laranjeiras I - Província Serrana.","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Arbórea apresenta inflorescência terminal.; Cerrado - área de nascente.",NA,NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA
"336","2015-11-27 10:17:30-02","UFMT","UFMT","42840","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Morais, F.F.; Soares, J.S.; Silva, V.R.","631","2014","11","04","Brasil","Mato Grosso","Cáceres","Assentamento Laranjeiras I -Província Serrana.","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Arbórea com presença de flor; mata de galeria.",NA,NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA
"337","2021-03-04 15:46:27-03","IF","SPSF","19856","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","1996","03","24","N.M.Ivanauskas","532","1995","11","08","Brasil","SP","Pariquera-Açú","floresta atlantica","-47.876944","-24.675833",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
