"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","typeStatus","relatedCatalogItem","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"212","2019-05-06 12:02:57-03","UFU","HUFU","25366","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Muller, C.","Francisco, E.M.","s.n.","1999","05","12",NA,"Brasil","Paraná","Ventania","Sítio do Pinheiro, No meio do mato.","-50.2428016662598","-24.2458000183105",NA,"Árvore, ca. 11 m. Flores amarelo.","HUFU00027035","HUFU00027035","32424","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-08 15:44:12-03","MN","R-TIPOS","72764","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Vianna, M.C.","Widgren, J.F.","s.n.","1845",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"R000072764","R000072764_001",NA,NA,"1975",NA,"Isoparatypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-08 15:44:12-03","MN","R-TIPOS","72787a","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Mori, S.","Regnell, A.F.","III - 531",NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"R000072787a","R000072787a_001","25710","auto","1988",NA,"Isolectotypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-08 15:44:12-03","MN","R-TIPOS","72787","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Mori, S.","Regnell, A.F.","III - 531",NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"R000072787","R000072787_001","25710","auto","1988",NA,"Isolectotypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-08-20 20:40:52-03","UFSC","FLOR","30042","PreservedSpecimen","Plantae",NA,"Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Kawasaki, M.L.","Hatschbach, G.","62521","1995","01","03",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Vila Velha.","-50.1618995666504","-25.0949993133545",NA,"árvore, flor amarela, 8m altura","FLOR0030042",NA,"46557","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-08-20 20:40:52-03","UFSC","FLOR","28592","PreservedSpecimen","Plantae",NA,"Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Cervi, A.C.","Cervi, A.C.","3663","1992","04","14",NA,"Brasil","Paraná","Ponta Grossa","Vila Velha.","-50.1618995666504","-25.0949993133545",NA,"árvore, flor amarela, 8m altura","FLOR0028592",NA,"46557","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-08-20 20:40:52-03","UFSC","FLOR","47391","PreservedSpecimen","Plantae",NA,"Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Vianna, M.C.","Reitz, R.","7958","1981","05","07",NA,"Brasil","Santa Catarina","Benedito Novo","Doutor Pedrinho.","-49.3643989562988","-26.7828006744385",NA,"árvore, flor cachos amarelos. Cresce rápido.O dono do terreno diz ser natural da região.Surgem novas plantas na área","FLOR0047391",NA,"20912","auto","2000",NA,NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA
"219","2021-03-04 15:45:42-03","IF","SPSF","03209","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","J.A.Pastore","R.Kohout",NA,"1952","04","01","América do Sul","Brasil","PR","Monte Alegre",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Na mata;",NA,NA,NA,NA,"2011","Magnoliopsida",NA,NA,NA,NA,NA,NA,"11","16",NA,NA,NA
"220","2021-03-04 15:45:42-03","IF","SPSF","37978","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","G.A.D.C. Franco","R.T.Polisel & N.M.Ivanauskas & F.M.Souza & V.S.Santos","255","2005","12","13","América do Sul","Brasil","SP","Embú","Itatuba","-46.890556","-23.643333",NA,"GEOGRAFIA: Propriedade de Carlos Nobre.;",NA,NA,NA,NA,"2006","Magnoliopsida",NA,NA,NA,NA,NA,NA,"01","23",NA,NA,NA
"221","2021-03-04 15:45:42-03","IF","SPSF","40044","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","G.A.D.C. Franco","F.M.Souza & R.C.Sousa & Z.S.Costa","1091","2008","03","26","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.774444","-23.453333",NA,"COLETA: Árvore, 16m. Flores amarelas.; GEOGRAFIA: Trilha do Mauro;",NA,NA,NA,NA,"2008","Magnoliopsida",NA,NA,NA,NA,"923","923","05","06",NA,NA,NA
"222","2021-03-04 15:45:42-03","IF","SPSF","52145","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","T.M.Ribeiro","I. Toffoli & T.M. Ribeiro","56","2009","11","05","América do Sul","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,"COLETA: Estéril&nf;Árvore de16 m, indivíduo 5875 da fito; GEOGRAFIA: Floresta Ombrófila Mista;",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"700","700",NA,NA,NA,NA,NA
"223","2021-03-04 15:45:42-03","IF","SPSF","09839","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"M.Kuhlmann","453","1943","03","30","América do Sul","Brasil","SP","Amparo","Monte Alegre","-46.7599983215332","-22.7000007629395",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"18036","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-04 15:45:42-03","IF","SPSF","20437","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"C.L.S.Pires",NA,"1996","05","29","América do Sul","Brasil","SP","Itapecerica da Serra","cemiterio Horto da Paz","-46.8400001525879","-23.7099990844727",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"12011","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-04 15:45:42-03","IF","SPSF","26776","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"J.A.Pastore","855","2000","05","04","América do Sul","Brasil","SP","Mairiporã","P.E.Cantareira, Barrocada","-46.5800018310547","-23.3099994659424",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;",NA,NA,"15840","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-04 15:45:42-03","IF","SPSF","03173","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"M.A. Cunha",NA,"1952","08","20","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-04 15:45:42-03","IF","SPSF","07321","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"A. Rodrigues",NA,"1940","05","01","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-04 15:45:42-03","IF","SPSF","09829","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"J.A.Pastore & E.L.Silva","15","1986","04","18","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-04 15:45:42-03","IF","SPSF","09830","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"E.L.Silva & J.A.Pastore","16","1986","04","18","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-04 15:45:42-03","IF","SPSF","09832","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"E.L.Silva & J.A.Pastore","18","1986","04","18","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-04 15:45:42-03","IF","SPSF","10001","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"J.A.Pastore","167","1986","05","23","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-04 15:45:42-03","IF","SPSF","09785","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"A.P.Duarte",NA,"1952","05","21","América do Sul","Brasil","RJ","Resende",NA,"-44.4467010498047","-22.468900680542",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"36089","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-04 15:45:42-03","IF","SPSF","17066","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"J.B.Baitello","625","1994","03","30","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"38855","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-04 15:45:42-03","IF","SPSF","26324","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"F.A.R.D.P.Arzolla","105","2000","03","09","América do Sul","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"15840","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-04 15:45:42-03","IF","SPSF","27184","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"L.Custodio & A.Custodio Filho","1023","1999","09","01","América do Sul","Brasil","SP","Mairiporã","Serra da Cantareira","-46.5800018310547","-23.3099994659424",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Sausalito&nf;;",NA,NA,"15840","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-04 15:45:42-03","IF","SPSF","27163","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"L.Custodio & A.Custodio Filho","1047","1999","09","01","América do Sul","Brasil","SP","Mairiporã","Serra da Cantareira","-46.5800018310547","-23.3099994659424",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Sausalito&nf;;",NA,NA,"15840","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-04 15:45:42-03","IF","SPSF","34089","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"F.A.R.D.P.Arzolla & A.L.A. de Sene","702","2005","03","03","América do Sul","Brasil","SP","Piquete","Fábrica Presidente Vargas","-45.1699981689453","-22.6100006103516",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"13434","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-04 15:45:42-03","IF","SPSF","17391","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"J.E.A.Bertoni","214","1994","05","12","América do Sul","Brasil","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"13859","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-04 15:45:42-03","IF","SPSF","03375","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"L.Assis",NA,"1949","05","14","América do Sul","Brasil","SP","São Paulo","Arboreto de Vila Amalia","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-04 15:45:42-03","IF","SPSF","48546","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"A.P.Ribeiro & V.N.Marques & R.K. Soares",NA,"2013","05","16","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.6300010681152","-23.5400009155273",NA,"COLETA: SPSFw 6320&nf;03 duplicatas; GEOGRAFIA: Entrada do Clube Sabesp - Rodoanel;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-04 15:45:42-03","IF","SPSF","46988","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","R.J.F. Garcia","S.Honda & R.J.F.Garcia & R.Costa & S.Schirmer","636","2008","06","06","América do Sul","Brasil","SP","São Paulo","Parque Tizo","-46.6300010681152","-23.5400009155273",NA,"COLETA: Árvore, 16 m alt., 50 cm DAP, tronco liso; flores amarelas.; GEOGRAFIA: Trilha no Fragmento 1. Próximo à guarita.;",NA,NA,"53584","auto","2008","Magnoliopsida",NA,NA,NA,NA,NA,NA,"08","12",NA,NA,NA
"242","2021-03-04 15:45:42-03","IF","SPSF","19026","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"G.A.D.C. Franco","1341","1995","05","08","América do Sul","Brasil","SP","São Paulo","P.E.Cantareira, Engordador","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-04 15:45:42-03","IF","SPSF","03382","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,"J.A.Pastore","L.Assis",NA,"1949","05","13","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata.&nf;Nome popular: pau-de-vinho;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-04 15:45:42-03","IF","SPSF","05580","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"B.Braga","41","1969","04","14","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-04 15:45:42-03","IF","SPSF","05649","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1977","03","09","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-04 15:45:42-03","IF","SPSF","05650","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"J.B.Baitello & O.T. Aguiar",NA,"1977","07","07","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-04 15:45:42-03","IF","SPSF","05562","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"B.Braga","42","1969","05","15","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-03-04 15:45:42-03","IF","SPSF","09864","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"J.A.Pastore","165","1986","04","25","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-04 15:45:42-03","IF","SPSF","11890","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"J.B.Baitello","247","1988","02","24","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-04 15:45:42-03","IF","SPSF","04272","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"M.A. Cunha",NA,"1952","03","21","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-03-04 15:45:42-03","IF","SPSF","07404","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"B.Costa","37","1952","04","15","América do Sul","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-04 15:45:42-03","IF","SPSF","07483","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"L.Gonzaga",NA,"1938","06","01","América do Sul","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2017-09-11 17:14:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Widgren, JF","s.n.",NA,NA,NA,NA,"?",NA,NA,"Habitat inter Caldas et Fim das aguas, Descanço, prov. Minas Geraës",NA,NA,NA,"Aprili florens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2017-09-11 17:14:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Regnell, AF","III531",NA,NA,NA,NA,"?",NA,NA,"Habitat inter Caldas et Fim das aguas, Descanço, prov. Minas Geraës",NA,NA,NA,"Aprili florens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:46:19-03","UFRGS","ICN","123427","S","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Viana, A","Reitz, R","7958","1981","05","07","América do Sul","Brasil","SC","Doutor Pedrinho","perto da cidade","-49.4832992553711","-26.7143993377686",NA,"Capoeira. Árvore, 12m; cachos amarelos. Cresce rápido.",NA,NA,"18739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-04-27 14:50:43-03","UFVJM","HDJFW","121","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Machado, ELM","Soares, CCC; Silva, LS","23","2018","03","01",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","BARRAGEM REJEITOS (µREA DE APOIO INDUSTRIAL)","-43","-18",NA,"Exsudação alaranjada; FLORESTA ESTACIONAL SEMIDECIDUAL","HDJFW000121",NA,NA,NA,"2018",NA,NA,NA,"-43","-18","716","716",NA,NA,NA,NA,NA
"257","2020-08-26 10:51:06-03","MCN-FZBRS","HAS","94759","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Muller, C.","Francisco, E.M.","s.n.","1999","05",NA,NA,"Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105",NA,"Árvore 11 m; flores amarelas;no meio do mato. Herbário Fuel n 28733","HAS0094759",NA,"32424","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-10-08 08:53:42-03","IBt","SP","337680","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Wanderley, MGL","2151","1995","08","01",NA,"Brasil","São Paulo","Embu das Artes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-01-21 15:30:05-03","IBt","SP","489250","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Munhoz, CBR","7383","2011","04","22",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-11-05 09:52:42-03","IBt","SP","354908","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Valente, ASM","s.n.","2001","05","12",NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-11-05 09:52:42-03","IBt","SP","354910","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Pifano, DS","s.n.","2001","09","18",NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-01-21 15:30:05-03","IBt","SP","502060","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Nicolau, SA","4273","2011","08","06",NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-09-10 10:18:32-03","IBt","SP","315809","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Hatschbach, G","62521","1995","01","03",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-08-13 18:03:04-03","IBt","SP","298771","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Catharino, ELM","2030","1994","09","27",NA,"Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-08-13 18:03:04-03","IBt","SP","298769","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Baitello, JB","625","1994","03","30",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-10-22 10:13:53-03","IBt","SP","347359","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Tomasulo, PLB","s.n.","1990","03","15",NA,"Brasil","São Paulo","Mogi das Cruzes",NA,"-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
