"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","individualCount","fieldNumber","relatedCatalogItem"
"198","2020-09-02 16:39:13-03","Cenargen","CEN","100832","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","B. M. T. Walter","Terezinha Aparecida Borges Dias","893","2000","10","13",NA,"Brasil","TO","ITACAJA","Território Indígena Krahò. Aldeia Santa Cruz. Próximo à aldeia.","-47.7677993774414","-8.39167022705078","Exsicatas",NA,"CEN00100832","CEN00100832",NA,NA,NA,"2017","09",NA,"82101","auto",NA,NA,NA,"3",NA,NA
"199","2020-09-02 16:39:13-03","Cenargen","CEN","52472","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Frederico Carlos Hoehne",NA,"1938","06","14",NA,"Brasil","SP","CAPELA DO ALTO",NA,"-47.7299995422363","-23.4699993133545","Exsicatas","Arb. do campo, fl. amarela. Ex. 1ª Secção Botânica e Agronômica do Instituto Biológico. Doação do Instituto de Botânica - SP (36786). São Paulo.","CEN00052472","CEN00052472",NA,NA,NA,"2008",NA,NA,"10460","auto",NA,NA,NA,"1",NA,NA
"200","2020-09-02 16:39:13-03","Cenargen","CEN","57804","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Ernestino de S. Gomes Guarino","750","2001","04","16",NA,"Brasil","TO","GOIATINS","Cerrado ao redor da Aldeia Rio Vermelho, entre a aldeia e o Rio Vermelho.","-47.3142013549805","-7.71000003814697","Exsicatas",NA,"CEN00057804","CEN00057804",NA,"-4725694.0","-804333.0","2008",NA,NA,"92862","auto","231","231",NA,"3",NA,NA
"201","2019-06-05 10:34:02-03","UFG","HJ","5419","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Souza, L.F.","1937","2005","02","22",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00005419",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-06-05 10:34:02-03","UFG","HJ","5427","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Souza, L.F.","2263","2005","04","29",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00005427",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-06-05 10:34:02-03","UFG","HJ","5421","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Souza, L.F.","1464","2004","11","29",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00005421",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-06-05 10:34:02-03","UFG","HJ","5422","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Souza, L.F.","1643","2004","12","18",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00005422",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-06-05 10:34:02-03","UFG","HJ","5420","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Souza, L.F.","1809","2005","01","26",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00005420",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-06-05 10:34:02-03","UFG","HJ","5423","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Souza, L.F.","2632","2005","05","27",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00005423",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-06-05 10:34:02-03","UFG","HJ","5418","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Souza, L.F.","2089","2005","03","25",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00005418",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-06-05 10:34:02-03","UFG","HJ","5426","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Souza, L.F.","1232","2004","10","20",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00005426",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-13 11:30:37-03","USP","SPF","79284","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Kirkbride, JH","Harley, RM","27588","1988","12","17",NA,"Brasil","Bahia","Água Quente","Pico das Almas","-42","-13.516667",NA,NA,"SPF00079284",NA,NA,"-42","-13.516667","1990",NA,NA,NA,NA,"1100","1200",NA,NA,NA,NA
"210","2019-11-13 11:30:37-03","USP","SPF","164023","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Borges, RL","Jardim, JG","3463","2001","04","14",NA,"Brasil","Bahia","Serra do Ramalho",NA,"-43.752222","-13.510556",NA,NA,"SPF00164023",NA,NA,"-43.752222","-13.510556","2015","10",NA,NA,NA,"510","510",NA,NA,NA,NA
"211","2021-03-15 18:29:41-03","USP","SPF","209483","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Ferreira, MAP; Paula-Souza, J","Paula-Souza, J; Ferreira, MAP; Silva, RER; Franco, JOR","10879","2012","04","24",NA,"Brasil","Ceará","Santa Quitéria","Arredores da Gruta. 8,2 km E (em linha reta) da sede da fazenda Itataia.","-39.722722","-4.590508",NA,"Arvoreta ca. 4-5 m alt. Frutos imaturos verdes.; Margens de rio seco em caatinga arbórea densa.","SPF00209483",NA,NA,"-39.722722","-4.590508","2012","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-13 11:30:37-03","USP","SPF","226839","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Anônimo","Flores, TB","949","2010","10","26",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-39.992778","-19.227139",NA,NA,"SPF00226839","SPF00226839",NA,"-39.992778","-19.227139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-13 11:30:37-03","USP","SPF","44221","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Kinoshita-Gouveia, LS","Pirani, JR","1203","1985","10","10",NA,"Brasil","Mato Grosso","Santa Terezinha",NA,"-50.5","-10.416667",NA,NA,"SPF00044221",NA,NA,"-50.5","-10.416667","2004","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-13 11:30:37-03","USP","SPF","79297","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Kirkbride, JH","Harley, RM","27085","1988","12","09",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas","-41.9","-13.533333",NA,NA,"SPF00079297",NA,NA,"-41.9","-13.533333","1990",NA,NA,NA,NA,"1200","1200",NA,NA,NA,NA
"215","2019-11-13 11:30:37-03","USP","SPF","61286","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Kinoshita-Gouveia, LS","Esteves, GL","1983","1987","08","28",NA,"Brasil","Alagoas","Marechal Deodoro","APA de Santa Rita","-35.8950004577637","-9.710280418396",NA,NA,"SPF00061286",NA,NA,NA,NA,"2004","10",NA,"15565","auto",NA,NA,NA,NA,NA,NA
"216","2019-11-13 11:30:37-03","USP","SPF","184442","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Oliveira, RB","Oliveira, RB","459","2003","03","01",NA,"Brasil","São Paulo","Altinópolis","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,NA,"SPF00184442",NA,NA,NA,NA,NA,NA,NA,"30403","auto",NA,NA,NA,NA,NA,NA
"217","2019-11-13 11:30:37-03","USP","SPF","78424","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Anônimo","Sciamarelli, A","377","1989","10","22",NA,"Brasil","São Paulo","Cajuru",NA,"-47.2999992370605","-21.2700004577637",NA,NA,"SPF00078424",NA,NA,NA,NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA
"218","2019-11-13 11:30:37-03","USP","SPF","128595","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Borges, RL","Marcondes-Ferreira, W","1501","1997","11","05",NA,"Brasil","São Paulo","Pedregulho","Estreito","-47.4700012207031","-20.25",NA,NA,"SPF00128595",NA,NA,NA,NA,"2015","10",NA,"27552","auto",NA,NA,NA,NA,NA,NA
"219","2019-10-07 09:14:58-03","UEFS","HUEFS","20418","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","D.Zappi","França, F.","1136","1995","03","24",NA,"Brasil","Bahia","Entre Rios",NA,"-38.084400177002","-11.9419002532959",NA,NA,"HUEFS0020418","HUEFS0020418",NA,NA,NA,"1998","11",NA,"52418","auto",NA,NA,"Asteranae",NA,NA,NA
"220","2021-03-04 11:15:27-03","UEFS","HUEFS","214258","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Guedes, M.L.","22348","2014","08","17",NA,"Brasil","Rio Grande do Norte","Apodi","Caminho para Caraúbas","-37.556667","-5.7925",NA,"Caatinga arbórea","HUEFS0214258","HUEFS0214258",NA,"37W33'24''","5S47'33''",NA,NA,NA,NA,NA,"51","51","Asteranae",NA,NA,NA
"221","2019-10-07 09:14:58-03","UEFS","HUEFS","43164","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","D.Zappi","Azevedo-Brito, I.M.","10","2000","01","14",NA,"Brasil","Bahia","Salvador","Lagoa do Abaeté","-38.35","-12.933333",NA,NA,"HUEFS0043164","HUEFS0043164",NA,"38W21'","12S56'","2005","12",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"222","2019-10-07 09:14:58-03","UEFS","HUEFS","56057","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","J.Yesilyurt","Carneiro, C.E.","66","2001","03","24",NA,"Brasil","Bahia","Conde","Barra do Tariri","-37.6","-11.8",NA,"Solo arenoso.","HUEFS0056057","HUEFS0056057",NA,"37W36'","11S48'","2005","12",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"223","2019-10-07 09:14:58-03","UEFS","HUEFS","62479","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","F.H.F.Nascimento","Jardim, J.G.","3463","2001","04","14",NA,"Brasil","Bahia","Serra do Ramalho","Ca. 18 km da cidade, entarda pela agrovila 10.","-43.752222","-13.510556",NA,"Caatinga. Afloramento rochoso, calcário.","HUEFS0062479","HUEFS0062479",NA,"43W45'8''","13S30'38''","2009","12",NA,NA,NA,"510","510","Asteranae",NA,NA,NA
"224","2019-10-07 09:14:58-03","UEFS","HUEFS","69312","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","D.Zappi","Senna, L.R.","144","2003","03","02",NA,"Brasil","Bahia","Nova Redenção","Peruca, Beira do Rio Paraguaçu.","-41.166111","-12.771389",NA,"Mata ciliar.","HUEFS0069312","HUEFS0069312",NA,"41W9'58''","12S46'17''","2007","06",NA,NA,NA,"330","330","Asteranae",NA,NA,NA
"225","2019-10-07 09:14:58-03","UEFS","HUEFS","28461","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","D.Zappi","Hind, D.J.N.","PCD4416","1997","11","17",NA,"Brasil","Bahia","Rio de Contas","Fazenda Brumadinho, Morro Brumadinho.","-41.8114013671875","-13.5789003372192",NA,"Cerrado e campo rupestre, solo litólico e arenoso.","HUEFS0028461","HUEFS0028461",NA,NA,NA,"1998","11",NA,"49773","auto",NA,NA,"Asteranae",NA,NA,NA
"226","2019-10-07 09:14:58-03","UEFS","HUEFS","229617","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","A.M.Miranda","Souza, A.M.","4","2016","03","28",NA,"Brasil","Pernambuco","Sirinhaém","APA de Guadalupe.","-35.1161003112793","-8.59082984924316",NA,"Restinga.","HUEFS0229617","HUEFS0229617",NA,NA,NA,"2016",NA,NA,"20997","auto",NA,NA,"Asteranae",NA,NA,NA
"227","2019-10-07 09:14:58-03","UEFS","HUEFS","2","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","D.Zappi","Noblick, L.R.","1715","1980","03","09",NA,"Brasil","Bahia","Salvador","Boca do Rio.","-38.510799407959","-12.9710998535156",NA,"Dunas do aeroclube.","HUEFS0000002","HUEFS0000002",NA,NA,NA,"2005","09",NA,"26018","auto",NA,NA,"Asteranae",NA,NA,NA
"228","2015-04-09 13:46:39-03","F","FMNH-SEEDPLANTS","V0295244F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0295244F","V0295244F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"229","2015-04-09 13:46:40-03","F","FMNH-SEEDPLANTS","V0295245F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0295245F","V0295245F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"230","2018-05-14 17:32:23-03","F","FMNH-SEEDPLANTS","V0295246F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,"RRC ID Flag","F. C. Hoehne","36786","1936","11","10","South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,"V0295246F","V0295246F_01 V0295246F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"36786",NA
"231","2015-04-09 13:46:41-03","F","FMNH-SEEDPLANTS","V0295247F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0295247F","V0295247F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"232","2015-04-09 13:46:41-03","F","FMNH-SEEDPLANTS","V0295248F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0295248F","V0295248F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"233","2015-04-09 13:46:42-03","F","FMNH-SEEDPLANTS","V0295249F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0295249F","V0295249F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"234","2015-04-09 13:46:42-03","F","FMNH-SEEDPLANTS","V0295250F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0295250F","V0295250F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"235","2015-04-09 13:46:42-03","F","FMNH-SEEDPLANTS","V0295251F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0295251F","V0295251F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"236","2015-04-09 13:46:43-03","F","FMNH-SEEDPLANTS","V0295252F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0295252F","V0295252F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"237","2019-09-04 17:42:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","sprucei","Tocoyena sprucei",NA,NA,"G. Gardner","1964","1839",NA,NA,"South America","Brazil","Ceará",NA,"Araripo near Crato",NA,NA,NA,NA,NA,NA,"Paratype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"238","2019-09-04 17:59:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","sprucei","Tocoyena sprucei",NA,NA,"R. Spruce","358","1849","11",NA,"South America","Brazil","Pará",NA,"Santarém","-54.6833","-2.4333",NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"239","2019-09-04 17:59:13-03","F","FMNH-SEEDPLANTS","V0071192F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","sprucei","Tocoyena sprucei",NA,NA,"R. Spruce","358","1850",NA,NA,"South America","Brazil","Pará",NA,"Santarém","-54.6833","-2.4333",NA,NA,"V0071192F","V0071192F_01","Possible type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"240","2019-09-04 17:59:12-03","F","FMNH-SEEDPLANTS","V0071193F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Tocoyena","sprucei","Tocoyena sprucei",NA,NA,"R. Spruce","358","1851",NA,NA,"South America","Brazil","Pará",NA,"Santarém","-54.6833","-2.4333",NA,NA,"V0071193F","V0071193F_01","Paratype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"241","2019-06-24 08:11:53-03","IAC","IAC","23508","S","Plantae",NA,NA,"Rubiaceae-333.Cinchonoideae-Gardenieae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","J.H. Kirkbride Jr.","W.R. Anderson et al.","s/nº","1972","03","16",NA,"Brasil","Bahia","Cocos","6 km ao sul de Cocos, Espigã","-44.5344","-14.1839",NA,NA,NA,NA,NA,"-44.5344","-14.1839","1976","06","16",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-06-24 08:11:53-03","IAC","IAC","30056","S","Plantae",NA,NA,"Rubiaceae-333.Cinchonoideae-Gardenieae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","S.L. Jung-Mendaçolli","G.F. Árbocz","256","1994","04","01",NA,"Brasil","Mato Grosso do Sul","Miranda","estrada para Passo da Lonta, antes da Fazenda Santa Clara","-56.3783","-20.2406",NA,NA,NA,NA,NA,"-56.3783","-20.2406","1995","03","03",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-06-24 08:11:53-03","IAC","IAC","31209","S","Plantae",NA,NA,"Rubiaceae-333.Cinchonoideae-Gardenieae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","M.R. Pereira-Noronha","A.D. Caliente","391","1993","04","21",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Santa Luzia, Reserva Florestal","-51.6783","-20.7511",NA,NA,NA,NA,NA,"-51.6783","-20.7511","1993","07","27",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-02-20 14:37:42-03","IAC","IAC","36980","S","Plantae",NA,NA,"Rubiaceae-333.Cinchonoideae-Gardenieae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","S.L. Jung-Mendaçolli","Maria Inelis Da Silva","4","1999","11","30",NA,"Brasil","São Paulo","Botucatu","18 km norte de Botucatu, 14 km oeste de São Manoel","-48.4166667","-22.7500001",NA,"Coordenadas do material: 22°45#?#S 48°25#?#W",NA,NA,NA,"-48.4166667","-22.7500001","1998","08","13",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-06-24 08:11:53-03","IAC","IAC","40384","S","Plantae",NA,NA,"Rubiaceae-333.Cinchonoideae-Gardenieae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","S.L. Jung-Mendaçolli","J.L.S. Tannus; M.A. Assis & L.S. Zumstein","227","1998","10","07",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8228","-22.2528",NA,NA,NA,NA,NA,"-47.8228","-22.2528","2001","03","12",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-02-20 14:37:42-03","IAC","IAC","54670","S","Plantae",NA,NA,"Rubiaceae-333.Cinchonoideae-Gardenieae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","V.C. Souza & A.E. Mulen","K.D. Barretto; G.D. Fernandes & F.X. Vitti","2412","1994","05","04",NA,"Brasil","São Paulo","São Carlos","Fazenda São José do Lobo","-47.8908","-22.0175",NA,"coordenadas do material: 22°15#?#45,3S, 47°53#?#53W",NA,NA,NA,"-47.8908","-22.0175","2010","08","18",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-02-20 14:37:42-03","IAC","IAC","56101","S","Plantae",NA,NA,"Rubiaceae-333.Cinchonoideae-Gardenieae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","H. Lorenzi","H. Lorenzi","1241","1994","01","12",NA,"Brasil","São Paulo","Mogi Guaçu","Arboreto da Campininha","-46.9422","-22.3722",NA,"Estimativa do florescimento: Dezembro - Janeiro",NA,NA,NA,"-46.9422","-22.3722","1994","01","12",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-02-20 14:37:42-03","IAC","IAC","57098","S","Plantae",NA,NA,"Rubiaceae-333.Cinchonoideae-Gardenieae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","A. Amaral Jr.; J.O. Mendonça & O. Dias","A. Amaral Jr.; J.O. Mendonça & O. Dias","38","1998","10","12",NA,"Brasil","Mato Grosso do Sul","Três Lagoas",NA,"-51.6783","-20.7511",NA,NA,NA,NA,NA,"-51.6783","-20.7511","1998","10","12",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-07-23 12:21:28-03","CEPLAC","CEPEC","46203","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,"D. C. Zappi","R. M. Harley","27588","1988","12","17",NA,"Brasil","Bahia","ÁGUA QUENTE","Vertente oeste. Entre Paramirim das Crioulas e a NNW do Pico das Almas.","-42","-13.516667",NA,NA,NA,NA,NA,"42W0'","13S31'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"250","2020-07-23 12:21:28-03","CEPLAC","CEPEC","11764","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,"J. A. Steyermark","R. M. Harley","17302","1974","03","23",NA,"Brasil","Bahia","BELMONTE","4Km ao SW Belmonte, Rod. p/ Itapebi.","-38.916667","-15.916667",NA,NA,NA,NA,NA,"38W55'0","15S55'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1977"
"251","2020-07-23 12:21:28-03","CEPLAC","CEPEC","151170","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,NA,"Paulino, R.C.","159","2014","12","09",NA,"Brasil","Bahia","BELMONTE","Conglomerado BA_1375","-39.059444","-16.019722",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"39W3'34","16S1'11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/2/2017"
"252","2020-07-23 12:21:28-03","CEPLAC","CEPEC","11762","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis",NA,"J. A. Steyermark","R. M. Harley","17085","1974","03","17",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","11Km ao S da cidade.","-39.016667","-16.366667",NA,NA,NA,NA,NA,"39W1'0","16S22'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1977"
"253","2020-11-19 14:06:32-03","Unimontes","MCMG","806","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Santos, R. M.","Ávila, M. A. | Silva D. L.",NA,"2009",NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda do Pindaibal","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,"45°2'0.'7","15°22'30.2",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
